DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS
2019-09-30 00:00:00.000,2019,3,"KAQ",-9609.65,-7149.87,0,1983.35,0,88917.21,0,0,0,97775.94,0,0,0,0,23136.49,211813,80930.3,57255.53,0,15279.82,5539.25,4109.3,0,14266.95,41581.72,218962.8,-2626.14,-22.51,0,9.58,0,181.85,-2457.22,-9607.08,2.57,0,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"KAQ",-8542.69,-7765.92,0,26605.46,0,20033.66,0,0,0,1928.5,0,0,0,0,0,48567.63,19369.94,19568.8,0,4825.21,1749.24,1297.67,0,6734.03,2788.66,56333.55,-829.31,-7.11,0,3.03,0,57.43,-775.96,-8541.88,0.81,0,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"5X",-6292.08,-7586.58,0,0,0,64361.23,0,0,0,0,0,0,0,0,0,64361.23,37056.52,18498.88,0,9339.42,176.49,3884.49,0,2992.01,0,71947.82,-18.43,501.94,-25.17,-326.11,0,-1006.21,-873.98,-8460.56,-2168.48,-6292.08,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"5X",-5354.54,-6085.21,0,0,0,66247.62,0,0,0,0,0,0,0,0,0,66247.62,36177.28,18853.2,0,9683.96,174,4434.76,0,3009.62,0,72332.83,-19.07,482.98,60.79,-55.99,0,-1098.25,-629.54,-6714.74,-1360.2,-5354.54,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"HA",-5050.56,778.32,152121.6,110.34,0,5290.26,6679.95,0,0,0,0,1804.4,1708.73,0,10871.95,178587.2,69025.77,20477.64,20195.7,23846.34,15062.16,18258.95,0,9728.24,1214.06,177808.9,-2236.93,175.66,-5.39,-108.5,0,844.1,-1331.06,-552.74,4497.83,-5050.56,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"5X",-4009.65,-5491.26,0,0,0,59536.9,0,0,0,0,0,0,0,0,0,59536.9,33512.45,16452.65,0,8567.19,142.52,3545.06,0,2808.3,0,65028.16,-2.42,401.87,176.32,-130.96,0,-935.41,-490.6,-5981.86,-1972.21,-4009.65,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"09Q",-3774.21,-2828.39,0,0,0,0,0,0,56324.21,457.58,0,0,1367.33,0,0,58149.12,23580.82,7345.78,0,21890.83,1676.71,4157.36,0,2326,0,60977.5,-341.19,0,0,-1743.13,0,0,-2084.31,-4912.7,-1138.49,-3774.21,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"CP",-2917.99,-2955.19,57839.52,0,0,0,0,0,0,0,0,0,0,0,4.31,57843.83,19860.35,23540.05,7848.99,4967.9,24.73,4084.05,0,472.96,0,60799.02,0,0,0,0.99,0,36.21,37.2,-2917.99,0,-2917.99,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"U7",-2156.71,-2098.13,0,0,0,0,0,0,0,13827.26,0,0,11.76,0,94446.51,108285.5,6187.98,1937.04,0,581.69,0.25,8007.66,0,2129.06,91539.97,110383.7,0,0,0,-58.58,0,0,-58.58,-2156.71,0,-2156.71,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"09Q",-2145.14,-1521.11,0,0,0,0,0,0,36139.93,0,0,0,961.57,0,0,37101.5,16582.26,4963.36,0,11823.73,825.22,2923.67,0,1504.38,0,38622.61,-205.44,0,0,-853.59,0,0,-1059.03,-2580.14,-435,-2145.14,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"U7",-1843.98,-1793.89,0,0,0,0,0,0,0,11822.22,0,0,10.05,0,80751.19,92583.46,5290.69,1656.16,0,497.34,0.22,6846.5,0,1820.34,78266.11,94377.35,0,0,0,-50.09,0,0,-50.09,-1843.98,0,-1843.98,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"KAQ",-1588.29,-867.37,0,0,0,27512.3,21377.24,0,0,1166.25,0,0,0,0,0,50055.8,16971.47,16990.79,0,4718.24,1960.91,1094.67,0,6283.47,2903.62,50923.17,-841.09,57.36,0,4.78,0,59.07,-719.88,-1587.26,1.03,0,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"KAQ",-1437.06,976.44,0,1513.44,0,92316.34,0,0,0,110186.7,0,0,0,0,23749.68,227766.2,85138.89,58003.07,0,15795.83,6564.8,3664.76,0,14295.01,43327.34,226789.7,-2815.81,192.02,0,15.99,0,197.75,-2410.05,-1433.6,3.46,0,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"KAQ",-1172.71,-633.59,0,18693.33,0,21796.26,0,0,0,0,0,0,0,0,0,40489.59,14829.93,14597.67,0,1401.93,2014.72,930.48,0,6049.74,1298.72,41123.18,-825.32,217.93,0,-10.56,0,81.53,-536.41,-1170,2.71,0,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"HA",-604.3,9247.06,151750,354.11,0,5364.87,6905.88,0,1149.71,0,0,1738.51,2073.45,0,10991.52,180328,68862.63,15701.6,19363.35,22959.44,14272.49,19422.85,0,9350.29,1148.3,171080.9,-2008.68,155.1,-542.13,21.69,0,-478.27,-2852.29,6394.77,6999.07,-604.3,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"QX",-223,10802,109379,0,0,4,0,0,0,0,0,0,169,0,0,109552,18728,25154,7575,6815,0,21100,0,19377,0,98750,-260,-5794,0,11,0,-58,-6101,4701,4924,-223,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"CP",-20.37,-20.63,403.74,0,0,0,0,0,0,0,0,0,0,0,0.03,403.77,138.63,164.32,54.79,34.68,0.17,28.51,0,3.3,0,424.4,0,0,0,0.01,0,0.25,0.26,-20.37,0,-20.37,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"U7",1545.47,1514.71,0,0,0,0,0,0,0,19009.97,0,0,3.47,0,83111.98,102125.4,6236.88,1793.39,0,752.25,3.56,8200.22,0,2067.6,81556.81,100610.7,0,0,0,30.76,0,0,30.76,1545.47,0,1545.47,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"5X",4762.27,7925.67,0,0,0,280357.1,0,0,0,0,0,0,438.6,0,0,280795.7,168282,48676.25,0,29123.63,484.49,12051.22,0,14252.47,0,272870,-8.22,1366.14,599.38,-445.2,0,-3179.86,-1667.76,6257.91,1495.64,4762.27,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"KAQ",5056.64,15526.4,0,50208.73,0,39294.25,0,0,0,700,0,0,0,0,0,90202.98,28674.38,23089.38,0,7484.08,2439.77,1826.61,0,8127.93,3034.43,74676.57,-973.19,153.75,0,-9699.07,0,70.44,-10448.08,5078.33,21.69,0,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"HA",5470.34,11666.54,165716.9,148.4,0,5652.63,6366.12,0,0,0,0,1769.06,1989.54,0,11169.71,192812.3,69818.96,21726.72,20629.26,23358.39,15891.7,18665.53,0,9707.67,1347.59,181145.8,-1810.8,1.73,735.55,-6.75,0,622.69,-457.58,11208.96,5738.62,5470.34,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"QX",7614,16948,111489,0,0,4,0,0,0,0,0,0,269,0,0,111762,17811,26894,6945,5967,0,17432,0,19765,0,94814,-462,-6396,0,79,0,-54,-6832,10116,2502,7614,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"KAQ",8831.47,10742.91,0,1580.02,0,90430.9,0,0,0,109240.1,0,0,0,0,25820.79,227071.8,82481.17,52268.03,0,16441.3,7143.11,3298.98,0,14178.36,40517.91,216328.9,-2926.12,772.67,0,-37.44,0,289.05,-1901.83,8841.08,9.61,0,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"QX",9416,18657,112537,0,0,4,0,0,0,0,0,0,233,0,0,112774,18687,25714,7204,5597,0,17686,0,19230,0,94117,-333,-6446,0,24,0,8,-6747,11910,2494,9416,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"B6",10991.89,19508.01,361785.8,0,0,4.95,20261.14,0,0,0,0,10761.69,1425.8,0,17747.62,411987,168174.3,43979.65,33648.69,69602.31,23040.39,26110.32,0,27843.42,79.85,392479,-4257.76,606.3,7.13,430.24,-10.16,-960.47,-4184.72,15323.3,4331.41,10991.89,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"5X",12431.65,19022.09,0,0,0,289475.3,0,0,0,0,0,0,165.22,0,0,289640.5,169205.2,45146.85,0,28704.39,542.44,11938.85,0,15080.74,0,270618.5,-56.63,1542.68,-77.37,-1002.28,0,-3092.55,-2686.15,16335.94,3904.29,12431.65,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"B6",18216.11,26200.47,385415.6,0,0,1.67,21422.85,0,0,0,0,11823.75,1594.56,0,18751.33,439009.7,180499.4,48237.94,34704.08,70565.09,24414.09,25525.46,0,28741.18,122.07,412809.3,-4055.31,737.97,-62.3,6.56,11.09,1147.77,-2214.22,23986.25,5770.14,18216.11,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"HA",18507.37,31020.39,192388.3,319.63,0,5636.56,7442.25,0,0,0,0,1918.53,2165.1,0,11993.44,221863.8,73547.24,21757.36,20955.44,24521.43,15859.28,22614.15,0,10416.85,1171.68,190843.4,-1881.85,146.49,-80.94,-16.53,0,-829.2,-2662.02,28358.37,9851,18507.37,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"B6",21714.8,32400.76,342506.8,0,0,12.94,21016.11,0,0,0,0,11443.61,1310.63,0,20144.95,396435.1,154987.2,36483.98,32386.06,63889.66,22252.34,25198.31,0,28719.77,116.99,364034.3,-4403.62,730.94,-134.04,-302.21,-5.08,1328.98,-2785.04,29615.72,7900.91,21714.8,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5X",21849.05,29457.75,0,0,0,88813.79,0,0,0,0,0,0,0,0,0,88813.79,32771.83,12583.96,0,8391.68,119.65,2973.71,0,2515.2,0,59356.04,-2.12,266.94,-68.51,-65.41,0,-877.7,-746.79,28710.97,6861.92,21849.05,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5X",27505.48,38032.88,0,0,0,205421.4,0,0,0,0,0,0,14366.25,0,0,219787.7,114748.1,27000.64,0,21226.89,302.66,7522.06,0,10954.46,0,181754.8,-5.35,675.22,-173.29,-165.45,0,-2220.15,-1889.01,36143.87,8638.39,27505.48,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"5X",29847.55,40973.65,0,0,0,285763.1,0,0,0,0,0,0,1382.94,0,0,287146.1,143060.3,46257.82,0,26953.04,484.29,12343.11,0,17073.81,0,246172.4,-53.07,1344.27,169.2,-155.84,0,-3056.73,-1752.16,39221.48,9373.93,29847.55,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"B6",30582.16,63787.86,1299677,0,0,15.71,64329.41,0,226.35,0,0,34168.52,4526.92,0,56348.95,1459293,576668.1,158469.9,124928.1,258740.3,84581.55,95544.34,0,96279.16,293.18,1395505,-15627.58,2225.37,26.16,1123.29,-3243.58,-5658.31,-21154.65,42633.2,12051.04,30582.16,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"HA",45133.27,56081.64,410687.8,276.7,0,17423.53,13505.22,0,377.05,0,0,3648.04,4948.25,0,26635.66,477502.2,149834.8,64771.87,43771.26,63477.69,27271.26,37021.05,0,27766.85,7505.78,421420.6,-4522.53,355.15,-10.89,616.84,0,1706.57,-1854.86,54226.77,9093.51,45133.27,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"HA",45221.76,59004.82,440289.8,265.33,0,17579.79,14102.03,0,5281.52,0,0,3918.77,4407.17,0,29107.8,514952.2,158715,64925.06,48656,66657.2,30644.98,40919.43,0,28078.8,17350.99,455947.4,-4011.23,3.83,1629.36,-72.38,0,1379.36,-1071.05,57933.76,12712.01,45221.76,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"HA",62359.28,83858.88,459330.3,254.67,0,17691.17,15608.85,0,0,0,0,3929.43,4686.47,0,29841.23,531342.1,164140.5,63883.81,46129.38,65888.49,28828.91,43727.78,0,29625.43,5258.89,447483.2,-4540.06,350.57,-1225.34,815.75,0,-1081.02,-5680.1,78178.77,15819.49,62359.28,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"B6",63538.22,87845.58,452687.1,0,0,7.51,25288.34,0,0,0,0,13545.91,2416.04,0,22594.89,516539.8,185361.3,46809.24,37186.8,75082.67,25593.13,26611.57,0,31915.19,134.3,428694.2,-4169.45,885.43,5.98,557.05,-19.95,1255.84,-1485.1,86360.47,22822.25,63538.22,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"DL",63975,81089,553179,686,0,43290,4203,0,0,0,0,8372,67533,0,11121,688384,269380,36753,57866,104025,47984,44351,0,36620,10316,607295,-6032,1289,0,481,8200,-2517,1421,82510,18535,63975,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"HA",67047.68,92527.42,457406.1,232.47,0,18331.8,15146.05,0,4189.14,0,0,3904.49,4406.3,0,29126.95,532743.3,155742.1,61421.45,45191.41,67817,28741.1,45574.51,0,30384.34,5343.95,440215.9,-3829.84,298.12,-164.71,-47.56,0,-1687.55,-5431.53,87095.89,20048.22,67047.68,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5X",79374.9,106916.8,0,0,0,365744.1,0,0,0,0,0,0,531.76,0,0,366275.9,176096.3,31672.21,0,29366.65,418.71,10406.5,0,11398.68,0,259359.1,-7.4,934.15,-239.74,-228.89,0,-3071.5,-2613.38,104303.4,24928.52,79374.9,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"DL",95009,112921,586545,0,0,11278,26394,0,0,0,0,9941,68925,0,18984,722067,227769,47882,60564,108876,50221,46419,0,49807,17608,609146,-6313,1349,0,503,8582,-2634,1487,114408,19399,95009,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"5X",106346.5,147153.4,0,0,0,1092077,0,0,0,0,0,0,13752.6,0,174.14,1106004,468795.9,242003.3,0,113950,2047.45,52183.28,0,79870.13,0,958850.1,-224.38,5683.22,715.34,-658.83,0,-12923.02,-7407.67,139745.8,33399.24,106346.5,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"5X",119788.4,163889.8,0,0,0,1140604,0,0,0,0,0,0,8948.8,0,52.23,1149605,490884.5,245517,0,113168.5,1882.64,46828.59,0,87433.96,0,985715.3,-31.93,5308.52,2329.07,-1729.97,0,-12356.28,-6480.58,157409.2,37620.79,119788.4,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"B6",122977.3,155355,1391574,0,0,20.95,70521.99,0,0,0,0,37775.69,6737.64,0,63010.74,1569641,598849.9,160664.9,124526.6,252211.6,86003.16,89429.97,0,102148.1,451.31,1414286,-14011.66,2975.53,21.77,1328.2,2028.18,19452.49,11794.51,167149.5,44172.14,122977.3,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"5X",124180.3,173602.5,0,0,0,1131749,0,0,0,0,0,0,15031.82,0,-38.26,1146742,492406.8,241013.8,0,111371,2104.63,46321.87,0,79921.63,0,973139.6,-219.73,5985.49,-300.19,-3888.76,0,-11998.86,-10422.06,163180.5,39000.13,124180.3,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"B6",139678.2,195481.6,1454584,0,0,43.19,70136.84,0,132.31,0,0,38190.63,4373.95,0,67229.54,1634690,603168.5,150881,130846.9,252108.6,89382.31,101093.7,0,111257.8,469.46,1439208,-17671.52,2933.22,-537.32,-1715.35,8667.17,3342.22,-4981.58,190500,50821.8,139678.2,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"B6",161268.3,223669.3,1495204,0,0,5.35,68436.75,0,0,0,0,37771.77,5093.92,0,59902.39,1666414,612466.6,168008,127235.9,253949.6,89136.62,92997.88,0,98504.13,445.51,1442744,-14800.45,2693.34,-226.78,-384.8,-1246.15,2647.19,-11317.66,212351.7,51083.41,161268.3,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"DL",224697,262550,1230468,7190,0,60370,22271,0,0,0,0,19717,154325,0,29127,1523468,515394,78560,127981,230070,106126,98091,0,77680,27016,1260918,-13341,2850,0,1063,18135,-5567,3140,265690,40993,224697,0,0,0,0
2019-03-31 00:00:00.000,2019,1,"DL",422508,617061,4850238,15151,0,48794,188299,0,69092,0,0,172331,563161,0,1784903,7691968,1855361,445502,618926,1140558,498115,305654,0,434994,1775797,7074907,-75911,15544,2735,2735,0,16212,-38685,578376,155868,422508,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"DL",737340,939208,5512837,15691,0,47897,198809,0,91325,0,0,177434,638254,0,1846822,8529069,1961286,450393,685815,1232887,568703,525644,0,452129,1713004,7589861,-71492,15274,970,5696,97182,-29830,17800,957008,219668,737340,0,0,0,0
2019-06-30 00:00:00.000,2019,2,"DL",872896,1351099,5860544,14349,0,45628,226922,0,47823,0,0,184559,571011,0,2035421,8986257,2006592,422089,666507,1125465,564356,567198,0,498105,1784846,7635158,-71318,15066,-6036,-6036,0,-82927,-151251,1199848,326952,872896,0,0,0,0
2019-09-30 00:00:00.000,2019,3,"DL",876781,1277058,5787283,13256,0,45532,229606,0,39934,0,0,176737,601726,0,1941456,8835530,1989322,428605,676027,1153888,555003,593334,0,437645,1724648,7558472,-66599,14768,-10476,-10476,0,-14663,-87446,1189612,312831,876781,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"FX",1184125,1265850,0,403,0,2893921,0,0,0,180,0,0,24638,0,3001688,5920830,764245,459101,0,386912,12974,456338,0,209319,2366091,4654980,1537,-8088,0,66168,0,13291,72908,1338758,154633,1184125,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"DL",-528143,-386601,4056268,13081,0,39603,157619,0,54045,0,0,156056,546825,0,1360411,6383908,1803952,653165,655450,1203743,470459,139433,0,504765,1339542,6770509,-72489,13661,-22345,3398,0,-117232,-195007,-581608,-53465,-528143,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"B6",-263849.1,-156223.4,1077242,0,0,41.9,69096.4,0,224.93,0,0,26386.82,4429.95,0,60561.98,1237984,550701.3,170040.3,134644.5,253606,74281.01,98331.33,0,112177.2,425.35,1394207,-20638.08,2806.78,28.52,-454.85,-1671.57,-163224.2,-183153.4,-339376.8,-75527.69,-263849.1,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"HA",-139209.8,-80715.9,335950.3,248.75,0,16100.72,12065.15,0,1774.15,0,0,3200.49,4739.8,0,28116.56,402195.9,173673.2,68569.02,49351.18,69990.98,25300.24,56144.76,0,31395.95,8486.46,482911.8,-3975.27,-189.8,-1105.54,-45.92,0,-74337.66,-79654.2,-160370.1,-21160.35,-139209.8,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"5X",-79219.65,-109881.7,0,0,0,961172.1,0,0,0,0,0,0,1878.36,0,284.5,963334.9,510915.8,293414.5,0,124145.6,1864.19,45170.34,0,97706.24,0,1073217,0,5874.02,2860.45,-2066.02,0,-5507.69,1160.76,-108720.9,-29501.27,-79219.65,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"QX",-39665,-48705,104920,0,0,2,0,0,0,0,0,0,49,0,0,104971,18870,23129,7629,7518,0,77348,0,19182,0,153676,-238,-5086,0,18,0,71,-5235,-53940,-14274,-39665,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"G7",-16147.51,-14600.83,62908.27,0,0,0,0,0,0,0,0,0,0,0,2.56,62910.83,22242.54,41799.75,3909.45,3561.63,24,2396.8,0,3577.48,0,77511.66,-1529.52,0,0,-19.37,2.21,0,-1546.68,-16147.51,0,-16147.51,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"B6",-4074.83,25345.55,298092.5,0,0,13.67,22547,0,0,0,0,8610.34,1445.55,0,19762.11,350471.2,133510.2,39709.54,29659.18,56895.46,16459.05,21909.76,0,26888.21,94.24,325125.7,-4572.67,621.88,6.02,12.93,-345.49,-35714.99,-39992.31,-14646.75,-10571.92,-4074.83,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"HA",-3227.79,22034.92,132812.3,347.89,0,4739.94,5211.83,0,0,0,0,1382.52,2047.46,0,10424.45,156966.4,35395.77,11791.08,19174.33,22737.25,13438.9,24252.04,0,6788.42,1353.71,134931.5,-1717.21,-81.98,-477.56,-14.95,0,-32111.71,-34403.42,-12368.5,-9140.71,-3227.79,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"DL",-895,8088,352171,454,0,25530,3492,0,8216,0,0,7053,52038,0,7586,456540,183036,40870,49397,90718,35455,10508,0,30998,7470,448452,-5463,1030,0,256,0,-8835,-13012,-4924,-4029,-895,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"KAQ",679.31,1602.57,0,26608.41,0,24245.66,0,0,0,295,0,0,0,0,0,51149.07,18097.4,14200.7,0,4473.16,2008.35,1049.68,0,6426.66,3290.55,49546.49,-628.63,-236.54,0,-46.07,0,-1.26,-912.5,690.08,10.76,0,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"DL",6542,22237,637215,0,0,9743,26125,0,3724,0,0,11867,91625,0,18778,799077,267882,92999,86303,158498,61945,18359,0,72365,18489,776840,-9545,1799,0,447,0,-15436,-22735,-498,-7040,6542,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"DL",11141,30232,744195,5898,0,58152,16292,0,8705,0,0,18340,111126,0,4508,967216,376714,91013,104976,192789,75348,22331,0,69375,4438,936984,-11610,2188,0,544,0,-18776,-27654,2578,-8563,11141,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"5X",14310.21,18605.27,0,0,0,208047.9,0,0,0,0,0,0,881.37,0,0,208929.3,107982.7,41310.18,0,21306.52,319.94,7752.37,0,11652.32,0,190324,0,1008.13,490.93,-354.58,0,-945.26,199.22,18804.49,4494.27,14310.21,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"5X",21121.76,27672.83,0,0,0,93968.67,0,0,0,0,0,0,0,0,0,93968.67,33608.14,17637,0,8817.13,132.4,3208.11,0,2893.06,0,66295.84,0,417.19,203.16,-146.73,0,-391.17,82.44,27755.27,6633.51,21121.76,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"KAQ",29379.37,32852.59,0,2117.76,0,105921.8,0,0,0,123213.3,0,0,0,0,27576.43,258829.3,98722.91,50299.5,0,16827.61,7555.21,3948.79,0,14243.15,34379.57,225976.7,-2364.85,-889.84,0,-173.31,0,-4.73,-3432.73,29419.86,40.49,0,0,0,0,0
2020-03-31 00:00:00.000,2020,1,"5X",95629.04,125422.1,0,0,0,359118.8,0,0,0,0,0,0,0.17,0,0,359118.9,143231.2,44999.92,0,25689.15,385.75,9346.99,0,10043.81,0,233696.8,0,1215.5,591.91,-427.52,0,-1139.69,240.19,125662.3,30033.3,95629.04,0,0,0,0
2019-12-31 00:00:00.000,2019,4,"5Y",-205106.5,-251094.6,0,0,159361.5,159361.5,0,219770.4,68779.14,150991.2,12964.49,0,12964.49,0,0,392096.4,186060.8,62002.49,10812.34,45779.31,7083.26,303184.1,0,28082.47,186.2,643190.9,-9545.35,0,-147.69,-3390.37,0,16602.97,3519.57,-247575,-42468.51,-205106.5,0,0,0,-205106.5
2019-12-31 00:00:00.000,2019,4,"5Y",-89200.9,-118603.4,0,0,101888,101888,0,140510.4,43974.02,96536.41,8288.86,0,8288.86,0,0,250687.3,83995.28,39121.43,6912.88,29269.05,4528.69,193841.1,0,11503.23,119.04,369290.7,-6102.83,0,-94.43,-2167.64,0,10615.13,2250.24,-116353.2,-27152.29,-89200.9,0,0,0,-89200.9
2019-06-30 00:00:00.000,2019,2,"U7",-4157.6,-4169.12,0,0,0,0,0,0,0,10917.72,0,0,12.79,0,78530.82,89461.33,5101.14,2307.87,0,193.8,2.42,7682.25,0,1860.82,76482.14,93630.45,0,0,0,11.52,0,0,11.52,-4157.6,0,-4157.6,0,0,0,-4157.6
2019-06-30 00:00:00.000,2019,2,"U7",-559.8,-561.35,0,0,0,0,0,0,0,1470.02,0,0,1.72,0,10573.77,12045.51,686.84,310.74,0,26.09,0.33,1034.38,0,250.55,10297.93,12606.86,0,0,0,1.55,0,0,1.55,-559.8,0,-559.8,0,0,0,-559.8
2019-03-31 00:00:00.000,2019,1,"U7",99.34,99.07,0,0,0,0,0,0,0,2408.05,0,0,0.94,0,12623.24,15032.23,843.32,241.67,0,91.83,0.03,1112.48,0,219.25,12424.57,14933.16,0,0,0,0.27,0,0,0.27,99.34,0,99.34,0,0,0,99.34
2019-12-31 00:00:00.000,2019,4,"U7",157.71,160.98,0,0,0,0,0,0,0,2020.35,0,0,0.37,0,8833.02,10853.74,662.85,190.6,0,79.95,0.38,871.51,0,219.74,8667.74,10692.76,0,0,0,-3.27,0,0,-3.27,157.71,0,157.71,0,0,0,157.71
2019-03-31 00:00:00.000,2019,1,"U7",844.21,841.94,0,0,0,0,0,0,0,20464.19,0,0,7.99,0,107275.4,127747.6,7166.72,2053.8,0,780.4,0.27,9454.15,0,1863.23,105587.1,126905.6,0,0,0,2.27,0,0,2.27,844.21,0,844.21,0,0,0,844.21
2020-03-31 00:00:00.000,2020,1,"5Y",-28991.47,-17455.41,0,0,123000.8,123000.8,0,204112.8,56507.46,147605.3,11328.28,0,11328.28,0,0,338441.8,167850.7,75865.51,9911.91,45015.13,5357.03,25046.27,0,26665.79,184.91,355897.2,-9573.43,0,-402.57,-181.39,0,279.56,-9877.83,-27333.23,1658.24,-28991.47,0,0,0,-28991.47
2020-03-31 00:00:00.000,2020,1,"5Y",20445.6,27418.95,0,0,74351.88,74351.88,0,123382.7,34157.8,89224.92,6847.75,0,6847.75,0,0,204582.3,70520.41,44226.92,5991.58,27210.89,3238.23,15140.05,0,10723.55,111.77,177163.4,-5786.98,0,-243.35,-109.65,0,168.99,-5970.98,21447.97,1002.38,20445.6,0,0,0,20445.6
2019-12-31 00:00:00.000,2019,4,"UA",-70317.11,-78662.88,1051126,17559.8,0,107326.2,5931.28,0,4675,0,0,20349.99,417.32,0,58118.22,1265504,521924.5,94686.33,170789.2,168228.5,97645.75,152895.2,0,111684.5,26312.62,1344167,-45530.47,8895.2,5722.09,0,0,15259.61,-15653.57,-94316.44,-23999.33,-70317.11,0,0,0,-70317.11
2019-03-31 00:00:00.000,2019,1,"5Y",-57302.49,-37041.73,0,0,148442,148442,0,191594.7,62056.52,129538.1,14581.64,0,14581.64,0,0,354618.3,186920.2,81579.18,9477.6,44981.88,7083.97,29091.19,0,32395.66,130.37,391660,-15044.88,0,-149.8,0,0,958.21,-14236.47,-51278.19,6024.3,-57302.49,0,0,0,-57302.49
2019-09-30 00:00:00.000,2019,3,"5Y",-38546.98,-43039.58,0,0,135387,135387,0,199765.5,67819.54,131946,10250.39,0,10250.39,0,0,345402.9,189324.8,70305.39,12378.78,43901.85,6718.91,35632.85,0,29994.47,185.41,388442.5,-9915.86,0,-445.36,0,0,-248.05,-10609.27,-53648.85,-15101.87,-38546.98,0,0,0,-38546.98
