airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,URL
"KLN","small_airport","Larsen Bay Airport",57.5351,-153.978,87,"NA","US","US-AK","Larsen Bay","https://airportcod.es/#airport/KLN"
"KLG","small_airport","Kalskag Airport",61.5363,-160.341,55,"NA","US","US-AK","Kalskag","https://airportcod.es/#airport/KLG"
"DQH","small_airport","Alpine Airstrip",70.3443,-150.945,18,"NA","US","US-AK","Nuiqsut","https://airportcod.es/#airport/DQH"
"WCR","small_airport","Chandalar Lake Airport",67.5045,-148.483,1920,"NA","US","US-AK","Chandalar Lake","https://airportcod.es/#airport/WCR"
"LUR","medium_airport","Cape Lisburne LRRS Airport",68.8751,-166.11,16,"NA","US","US-AK","Cape Lisburne","https://airportcod.es/#airport/LUR"
"KMO","small_airport","Manokotak Airport",58.9902,-159.05,100,"NA","US","US-AK","Manokotak","https://airportcod.es/#airport/KMO"
"MCG","medium_airport","McGrath Airport",62.9529,-155.606,341,"NA","US","US-AK","McGrath","https://airportcod.es/#airport/MCG"
"MDO","small_airport","Middleton Island Airport",59.4499,-146.307,100,"NA","US","US-AK","Middleton Island","https://airportcod.es/#airport/MDO"
"LMA","small_airport","Minchumina Airport",63.886,-152.302,678,"NA","US","US-AK","Minchumina","https://airportcod.es/#airport/LMA"
"SMK","small_airport","St Michael Airport",63.4901,-162.11,98,"NA","US","US-AK","St Michael","https://airportcod.es/#airport/SMK"
"MLY","small_airport","Manley Hot Springs Airport",64.9976,-150.644,270,"NA","US","US-AK","Manley Hot Springs","https://airportcod.es/#airport/MLY"
"MTM","seaplane_base","Metlakatla Seaplane Base",55.131,-131.578,0,"NA","US","US-AK","Metlakatla","https://airportcod.es/#airport/MTM"
"MOU","small_airport","Mountain Village Airport",62.0954,-163.682,337,"NA","US","US-AK","Mountain Village","https://airportcod.es/#airport/MOU"
"MRI","medium_airport","Merrill Field",61.2135,-149.844,137,"NA","US","US-AK","Anchorage","https://airportcod.es/#airport/MRI"
"MXY","small_airport","Mc Carthy Airport",61.4371,-142.904,1531,"NA","US","US-AK","Mccarthy","https://airportcod.es/#airport/MXY"
"MYU","medium_airport","Mekoryuk Airport",60.3714,-166.271,48,"NA","US","US-AK","Mekoryuk","https://airportcod.es/#airport/MYU"
"WNA","small_airport","Napakiak Airport",60.6903,-161.979,17,"NA","US","US-AK","Napakiak","https://airportcod.es/#airport/WNA"
"ANC","large_airport","Ted Stevens Anchorage International Airport",61.1744,-149.996,152,"NA","US","US-AK","Anchorage","https://airportcod.es/#airport/ANC"
"ANI","medium_airport","Aniak Airport",61.5816,-159.543,88,"NA","US","US-AK","Aniak","https://airportcod.es/#airport/ANI"
"ENN","medium_airport","Nenana Municipal Airport",64.5473,-149.074,362,"NA","US","US-AK","Nenana","https://airportcod.es/#airport/ENN"
"NNL","small_airport","Nondalton Airport",59.9802,-154.839,314,"NA","US","US-AK","Nondalton","https://airportcod.es/#airport/NNL"
"FNR","seaplane_base","Funter Bay Seaplane Base",58.2544,-134.898,0,"NA","US","US-AK","Funter Bay","https://airportcod.es/#airport/FNR"
"ANN","medium_airport","Annette Island Airport",55.0424,-131.572,119,"NA","US","US-AK","Annette","https://airportcod.es/#airport/ANN"
"NUL","small_airport","Nulato Airport",64.7293,-158.074,399,"NA","US","US-AK","Nulato","https://airportcod.es/#airport/NUL"
"ANV","medium_airport","Anvik Airport",62.6467,-160.191,291,"NA","US","US-AK","Anvik","https://airportcod.es/#airport/ANV"
"KNW","small_airport","New Stuyahok Airport",59.4499,-157.328,364,"NA","US","US-AK","New Stuyahok","https://airportcod.es/#airport/KNW"
"OBU","small_airport","Kobuk Airport",66.9123,-156.897,137,"NA","US","US-AK","Kobuk","https://airportcod.es/#airport/OBU"
"PCA","small_airport","Portage Creek Airport",58.9065,-157.714,137,"NA","US","US-AK","Portage Creek","https://airportcod.es/#airport/PCA"
"HNH","small_airport","Hoonah Airport",58.0961,-135.4101,19,"NA","US","US-AK","Hoonah","https://airportcod.es/#airport/HNH"
"OME","medium_airport","Nome Airport",64.5122,-165.445,37,"NA","US","US-AK","Nome","https://airportcod.es/#airport/OME"
"OOK","small_airport","Toksook Bay Airport",60.5414,-165.087,59,"NA","US","US-AK","Toksook Bay","https://airportcod.es/#airport/OOK"
"ORT","medium_airport","Northway Airport",62.9613,-141.929,1715,"NA","US","US-AK","Northway","https://airportcod.es/#airport/ORT"
"OTZ","medium_airport","Ralph Wien Memorial Airport",66.8847,-162.599,14,"NA","US","US-AK","Kotzebue","https://airportcod.es/#airport/OTZ"
"NLG","small_airport","Nelson Lagoon Airport",56.0075,-161.16,14,"NA","US","US-AK","Nelson Lagoon","https://airportcod.es/#airport/NLG"
"STG","medium_airport","St George Airport",56.5783,-169.662,125,"NA","US","US-AK","St George","https://airportcod.es/#airport/STG"
"KPC","medium_airport","Port Clarence Coast Guard Station",65.2537,-166.859,10,"NA","US","US-AK","Port Clarence","https://airportcod.es/#airport/KPC"
"KPV","small_airport","Perryville Airport",55.906,-159.163,29,"NA","US","US-AK","Perryville","https://airportcod.es/#airport/KPV"
"PSG","medium_airport","Petersburg James A Johnson Airport",56.8017,-132.945,111,"NA","US","US-AK","Petersburg","https://airportcod.es/#airport/PSG"
"PTH","medium_airport","Port Heiden Airport",56.9591,-158.633,95,"NA","US","US-AK","Port Heiden","https://airportcod.es/#airport/PTH"
"PKA","small_airport","Napaskiak Airport",60.7029,-161.778,24,"NA","US","US-AK","Napaskiak","https://airportcod.es/#airport/PKA"
"PTU","medium_airport","Platinum Airport",59.0114,-161.82,15,"NA","US","US-AK","Platinum","https://airportcod.es/#airport/PTU"
"PIP","small_airport","Pilot Point Airport",57.5804,-157.572,57,"NA","US","US-AK","Pilot Point","https://airportcod.es/#airport/PIP"
"PHO","small_airport","Point Hope Airport",68.3488,-166.799,12,"NA","US","US-AK","Point Hope","https://airportcod.es/#airport/PHO"
"PPC","small_airport","Prospect Creek Airport",66.8141,-150.644,1095,"NA","US","US-AK","Prospect Creek","https://airportcod.es/#airport/PPC"
"KWN","small_airport","Quinhagak Airport",59.7551,-161.845,42,"NA","US","US-AK","Quinhagak","https://airportcod.es/#airport/KWN"
"NUI","medium_airport","Nuiqsut Airport",70.21,-151.006,38,"NA","US","US-AK","Nuiqsut","https://airportcod.es/#airport/NUI"
"ARC","medium_airport","Arctic Village Airport",68.1147,-145.579,2092,"NA","US","US-AK","Arctic Village","https://airportcod.es/#airport/ARC"
"RSH","small_airport","Russian Mission Airport",61.77888,-161.3195,51,"NA","US","US-AK","Russian Mission","https://airportcod.es/#airport/RSH"
"RBY","medium_airport","Ruby Airport",64.7272,-155.47,658,"NA","US","US-AK","Ruby","https://airportcod.es/#airport/RBY"
"SVA","medium_airport","Savoonga Airport",63.6864,-170.493,53,"NA","US","US-AK","Savoonga","https://airportcod.es/#airport/SVA"
"SCC","medium_airport","Deadhorse Airport",70.1947,-148.465,65,"NA","US","US-AK","Deadhorse","https://airportcod.es/#airport/SCC"
"SDP","medium_airport","Sand Point Airport",55.315,-160.523,21,"NA","US","US-AK","Sand Point","https://airportcod.es/#airport/SDP"
"SHH","medium_airport","Shishmaref Airport",66.2496,-166.0891,12,"NA","US","US-AK","Shishmaref","https://airportcod.es/#airport/SHH"
"SIT","medium_airport","Sitka Rocky Gutierrez Airport",57.0471,-135.362,21,"NA","US","US-AK","Sitka","https://airportcod.es/#airport/SIT"
"WLK","medium_airport","Selawik Airport",66.6001,-159.986,17,"NA","US","US-AK","Selawik","https://airportcod.es/#airport/WLK"
"SLQ","small_airport","Sleetmute Airport",61.7005,-157.166,190,"NA","US","US-AK","Sleetmute","https://airportcod.es/#airport/SLQ"
"KSM","medium_airport","St Mary's Airport",62.0605,-163.302,312,"NA","US","US-AK","St Mary's","https://airportcod.es/#airport/KSM"
"SNP","medium_airport","St Paul Island Airport",57.1673,-170.22,63,"NA","US","US-AK","St Paul Island","https://airportcod.es/#airport/SNP"
"SOV","small_airport","Seldovia Airport",59.4424,-151.704,29,"NA","US","US-AK","Seldovia","https://airportcod.es/#airport/SOV"
"SMU","small_airport","Sheep Mountain Airport",61.812,-147.507,2750,"NA","US","US-AK","Sheep Mountain","https://airportcod.es/#airport/SMU"
"UMM","small_airport","Summit Airport",63.3315,-149.127,2409,"NA","US","US-AK","Summit","https://airportcod.es/#airport/UMM"
"SVW","medium_airport","Sparrevohn LRRS Airport",61.0974,-155.574,1585,"NA","US","US-AK","Sparrevohn","https://airportcod.es/#airport/SVW"
"SKW","small_airport","Skwentna Airport",61.9653,-151.191,148,"NA","US","US-AK","Skwentna","https://airportcod.es/#airport/SKW"
"SXQ","medium_airport","Soldotna Airport",60.4757,-151.034,113,"NA","US","US-AK","Soldotna","https://airportcod.es/#airport/SXQ"
"SYA","medium_airport","Eareckson Air Station",52.7123,174.114,95,"NA","US","US-AK","Shemya","https://airportcod.es/#airport/SYA"
"TAL","small_airport","Ralph M Calhoun Memorial Airport",65.1744,-152.109,236,"NA","US","US-AK","Tanana","https://airportcod.es/#airport/TAL"
"TNC","small_airport","Tin City Long Range Radar Station Airport",65.5631,-167.922,271,"NA","US","US-AK","Tin City","https://airportcod.es/#airport/TNC"
"TLA","small_airport","Teller Airport",65.2404,-166.339,294,"NA","US","US-AK","Teller","https://airportcod.es/#airport/TLA"
"TOG","medium_airport","Togiak Airport",59.0528,-160.397,21,"NA","US","US-AK","Togiak Village","https://airportcod.es/#airport/TOG"
"TKA","medium_airport","Talkeetna Airport",62.3205,-150.094,358,"NA","US","US-AK","Talkeetna","https://airportcod.es/#airport/TKA"
"TLJ","medium_airport","Tatalina LRRS Airport",62.8944,-155.977,964,"NA","US","US-AK","Takotna","https://airportcod.es/#airport/TLJ"
"ATK","medium_airport","Atqasuk Edward Burnell Sr Memorial Airport",70.46704,-157.436,96,"NA","US","US-AK","Atqasuk","https://airportcod.es/#airport/ATK"
"AUK","small_airport","Alakanuk Airport",62.68004,-164.6599,10,"NA","US","US-AK","Alakanuk","https://airportcod.es/#airport/AUK"
"UMT","small_airport","Umiat Airport",69.3711,-152.136,267,"NA","US","US-AK","Umiat","https://airportcod.es/#airport/UMT"
"UNK","small_airport","Unalakleet Airport",63.8884,-160.799,27,"NA","US","US-AK","Unalakleet","https://airportcod.es/#airport/UNK"
"WOW","small_airport","Willow Airport",61.7542,-150.052,221,"NA","US","US-AK","Willow","https://airportcod.es/#airport/WOW"
"VAK","small_airport","Chevak Airport",61.5409,-165.6005,75,"NA","US","US-AK","Chevak","https://airportcod.es/#airport/VAK"
"KVC","small_airport","King Cove Airport",55.1163,-162.266,155,"NA","US","US-AK","King Cove","https://airportcod.es/#airport/KVC"
"VDZ","medium_airport","Valdez Pioneer Field",61.1339,-146.248,121,"NA","US","US-AK","Valdez","https://airportcod.es/#airport/VDZ"
"VEE","small_airport","Venetie Airport",67.0087,-146.366,574,"NA","US","US-AK","Venetie","https://airportcod.es/#airport/VEE"
"KVL","medium_airport","Kivalina Airport",67.7362,-164.563,13,"NA","US","US-AK","Kivalina","https://airportcod.es/#airport/KVL"
"WBQ","small_airport","Beaver Airport",66.3622,-147.407,359,"NA","US","US-AK","Beaver","https://airportcod.es/#airport/WBQ"
"SWD","medium_airport","Seward Airport",60.1269,-149.419,22,"NA","US","US-AK","Seward","https://airportcod.es/#airport/SWD"
"WRG","medium_airport","Wrangell Airport",56.4843,-132.37,49,"NA","US","US-AK","Wrangell","https://airportcod.es/#airport/WRG"
"AIN","medium_airport","Wainwright Airport",70.638,-159.995,41,"NA","US","US-AK","Wainwright","https://airportcod.es/#airport/AIN"
"WMO","small_airport","White Mountain Airport",64.6892,-163.413,267,"NA","US","US-AK","White Mountain","https://airportcod.es/#airport/WMO"
"WTK","medium_airport","Noatak Airport",67.5661,-162.975,88,"NA","US","US-AK","Noatak","https://airportcod.es/#airport/WTK"
"WWA","medium_airport","Wasilla Airport",61.5717,-149.54,354,"NA","US","US-AK","Wasilla","https://airportcod.es/#airport/WWA"
"YAK","medium_airport","Yakutat Airport",59.5033,-139.66,33,"NA","US","US-AK","Yakutat","https://airportcod.es/#airport/YAK"
"PEC","seaplane_base","Pelican Seaplane Base",57.9552,-136.236,0,"NA","US","US-AK","Pelican","https://airportcod.es/#airport/PEC"
"AKI","small_airport","Akiak Airport",60.9029,-161.231,30,"NA","US","US-AK","Akiak","https://airportcod.es/#airport/AKI"
"AET","small_airport","Allakaket Airport",66.5518,-152.622,441,"NA","US","US-AK","Allakaket","https://airportcod.es/#airport/AET"
"NCN","small_airport","Chenega Bay Airport",60.0773,-147.992,72,"NA","US","US-AK","Chenega","https://airportcod.es/#airport/NCN"
"CLP","small_airport","Clarks Point Airport",58.8337,-158.529,80,"NA","US","US-AK","Clarks Point","https://airportcod.es/#airport/CLP"
"ELI","small_airport","Elim Airport",64.6147,-162.272,162,"NA","US","US-AK","Elim","https://airportcod.es/#airport/ELI"
"KUK","small_airport","Kasigluk Airport",60.8744,-162.524,48,"NA","US","US-AK","Kasigluk","https://airportcod.es/#airport/KUK"
"KNK","small_airport","Kokhanok Airport",59.4332,-154.804,115,"NA","US","US-AK","Kokhanok","https://airportcod.es/#airport/KNK"
"KOT","small_airport","Kotlik Airport",63.0306,-163.533,15,"NA","US","US-AK","Kotlik","https://airportcod.es/#airport/KOT"
"KTS","small_airport","Brevig Mission Airport",65.3313,-166.466,38,"NA","US","US-AK","Brevig Mission","https://airportcod.es/#airport/KTS"
"KYU","small_airport","Koyukuk Airport",64.8761,-157.727,149,"NA","US","US-AK","Koyukuk","https://airportcod.es/#airport/KYU"
"KWT","small_airport","Kwethluk Airport",60.7903,-161.444,25,"NA","US","US-AK","Kwethluk","https://airportcod.es/#airport/KWT"
"ORV","small_airport","Robert (Bob) Curtis Memorial Airport",66.8179,-161.019,55,"NA","US","US-AK","Noorvik","https://airportcod.es/#airport/ORV"
"SKK","small_airport","Shaktoolik Airport",64.3711,-161.224,24,"NA","US","US-AK","Shaktoolik","https://airportcod.es/#airport/SKK"
"TKJ","small_airport","Tok Junction Airport",63.3295,-142.954,1639,"NA","US","US-AK","Tok","https://airportcod.es/#airport/TKJ"
"WSN","small_airport","South Naknek Nr 2 Airport",58.7034,-157.008,162,"NA","US","US-AK","South Naknek","https://airportcod.es/#airport/WSN"
"FYU","medium_airport","Fort Yukon Airport",66.5715,-145.25,433,"NA","US","US-AK","Fort Yukon","https://airportcod.es/#airport/FYU"
"PGM","small_airport","Port Graham Airport",59.3483,-151.832,93,"NA","US","US-AK","Port Graham","https://airportcod.es/#airport/PGM"
"TYE","small_airport","Tyonek Airport",61.0767,-151.138,110,"NA","US","US-AK","Tyonek","https://airportcod.es/#airport/TYE"
"EDA","seaplane_base","Edna Bay Seaplane Base",55.94965,-133.661,0,"NA","US","US-AK","Edna Bay","https://airportcod.es/#airport/EDA"
"IVH","closed","Ivishak Airport",69.4066,-148.2881,677,"NA","US","US-AK","Ivishak River","https://airportcod.es/#airport/IVH"
"JLA","small_airport","Quartz Creek Airport",60.4827,-149.719,450,"NA","US","US-AK","Cooper Landing","https://airportcod.es/#airport/JLA"
"SRV","small_airport","Stony River 2 Airport",61.7897,-156.589,230,"NA","US","US-AK","Stony River","https://airportcod.es/#airport/SRV"
"MTX","small_airport","Metro Field",64.8068,-147.762,432,"NA","US","US-AK","Fairbanks","https://airportcod.es/#airport/MTX"
"MDR","small_airport","Medfra Airport",63.10602,-154.7194,435,"NA","US","US-AK","Medfra","https://airportcod.es/#airport/MDR"
"SKJ","closed","Sitkinak Airport",56.5378,-154.1412,65,"NA","US","US-AK","Sitkinak Island","https://airportcod.es/#airport/SKJ"
"KTB","seaplane_base","Thorne Bay Seaplane Base",55.688,-132.537,0,"NA","US","US-AK","Thorne Bay","https://airportcod.es/#airport/KTB"
"KWF","seaplane_base","Waterfall Seaplane Base",55.2963,-133.243,0,"NA","US","US-AK","Waterfall","https://airportcod.es/#airport/KWF"
"KWP","seaplane_base","West Point Village Seaplane Base",57.7701,-153.549,0,"NA","US","US-AK","West Point","https://airportcod.es/#airport/KWP"
"KXA","seaplane_base","Kasaan Seaplane Base",55.5374,-132.398,0,"NA","US","US-AK","Kasaan","https://airportcod.es/#airport/KXA"
"KZB","seaplane_base","Zachar Bay Seaplane Base",57.553,-153.746,0,"NA","US","US-AK","Zachar Bay","https://airportcod.es/#airport/KZB"
"KKI","small_airport","Akiachak Airport",60.9048,-161.422,23,"NA","US","US-AK","Akiachak","https://airportcod.es/#airport/KKI"
"BCC","small_airport","Bear Creek 3 Airport",63.57331,-156.1495,740,"NA","US","US-AK","Bear Creek","https://airportcod.es/#airport/BCC"
"JBT","seaplane_base","Bethel Seaplane Base",60.782,-161.743,15,"NA","US","US-AK","Bethel","https://airportcod.es/#airport/JBT"
"CZP","seaplane_base","Cape Pole Seaplane Base",55.9663,-133.797,0,"NA","US","US-AK","Cape Pole","https://airportcod.es/#airport/CZP"
"KBW","seaplane_base","Chignik Bay Seaplane Base",56.2956,-158.401,0,"NA","US","US-AK","Chignik","https://airportcod.es/#airport/KBW"
"KBC","small_airport","Birch Creek Airport",66.274,-145.824,450,"NA","US","US-AK","Birch Creek","https://airportcod.es/#airport/KBC"
"CZC","small_airport","Copper Center 2 Airport",61.9412,-145.294,1150,"NA","US","US-AK","Copper Center","https://airportcod.es/#airport/CZC"
"WSB","seaplane_base","Steamboat Bay Seaplane Base",55.5296,-133.642,0,"NA","US","US-AK","Steamboat Bay","https://airportcod.es/#airport/WSB"
"UGI","seaplane_base","San Juan /Uganik/ Seaplane Base",57.7304,-153.321,0,"NA","US","US-AK","San Juan","https://airportcod.es/#airport/UGI"
"WSM","small_airport","Wiseman Airport",67.4046,-150.123,1180,"NA","US","US-AK","Wiseman","https://airportcod.es/#airport/WSM"
"WBB","small_airport","Stebbins Airport",63.516,-162.278,14,"NA","US","US-AK","Stebbins","https://airportcod.es/#airport/WBB"
"MYK","small_airport","May Creek Airport",61.3357,-142.687,1650,"NA","US","US-AK","May Creek","https://airportcod.es/#airport/MYK"
"UGB","small_airport","Ugashik Bay Airport",57.4254,-157.74,132,"NA","US","US-AK","Pilot Point","https://airportcod.es/#airport/UGB"
"ZNC","small_airport","Nyac Airport",60.9807,-159.994,460,"NA","US","US-AK","Nyac","https://airportcod.es/#airport/ZNC"
"PSQ","seaplane_base","Philadelphia Seaplane Base",39.859,-75.2996,0,"NA","US","US-PA","Essington","https://airportcod.es/#airport/PSQ"
"PUL","seaplane_base","Port of Poulsbo Marina Moorage Seaplane Base",47.734,-122.647,0,"NA","US","US-WA","Poulsbo","https://airportcod.es/#airport/PUL"
"CCD","heliport","Century City Heliport",34.0608,-118.418,473,"NA","US","US-CA","Los Angeles","https://airportcod.es/#airport/CCD"
"EHT","heliport","Rentschler Heliport",41.7517,-72.6253,30,"NA","US","US-CT","East Hartford","https://airportcod.es/#airport/EHT"
