Date,Days - Current,Month,Year,Short Date,Mth-Day,Quarter In Year,Quarter,Month In Year,QuotesExists,Days-Last 12,Days-Last 20,Days-Last 30,Mths-Last 12,Mths-Last 13,Years-Current,Years-Last 2,Years-Last 4,Years-Last 5,Years-Last 7,Years-Last 9,Last YTD,Mths-Last  2,Mths-Current,Days-Last  5,Years-Last 3,Days-Last 10,Day In Year,Years-Initial,Mths-Initial
2003-05-22 00:00:00.000,"No","2003-05",2003,"03-05-22","05-22","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",142,"No","No"
2003-05-23 00:00:00.000,"No","2003-05",2003,"03-05-23","05-23","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",143,"No","No"
2003-05-24 00:00:00.000,"No","2003-05",2003,"03-05-24","05-24","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",144,"No","No"
2003-05-25 00:00:00.000,"No","2003-05",2003,"03-05-25","05-25","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",145,"No","No"
2003-05-26 00:00:00.000,"No","2003-05",2003,"03-05-26","05-26","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",146,"No","No"
2003-05-27 00:00:00.000,"No","2003-05",2003,"03-05-27","05-27","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",147,"No","No"
2003-05-28 00:00:00.000,"No","2003-05",2003,"03-05-28","05-28","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",148,"No","No"
2003-05-29 00:00:00.000,"No","2003-05",2003,"03-05-29","05-29","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",149,"No","No"
2003-05-30 00:00:00.000,"No","2003-05",2003,"03-05-30","05-30","Q2","2003-Q2",5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",150,"No","No"
2003-05-31 00:00:00.000,"No","2003-05",2003,"03-05-31","05-31","Q2","2003-Q2",5,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",151,"No","No"
2003-06-01 00:00:00.000,"No","2003-06",2003,"03-06-01","06-01","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",152,"No","No"
2003-06-02 00:00:00.000,"No","2003-06",2003,"03-06-02","06-02","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",153,"No","No"
2003-06-03 00:00:00.000,"No","2003-06",2003,"03-06-03","06-03","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",154,"No","No"
2003-06-04 00:00:00.000,"No","2003-06",2003,"03-06-04","06-04","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",155,"No","No"
2003-06-05 00:00:00.000,"No","2003-06",2003,"03-06-05","06-05","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",156,"No","No"
2003-06-06 00:00:00.000,"No","2003-06",2003,"03-06-06","06-06","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",157,"No","No"
2003-06-07 00:00:00.000,"No","2003-06",2003,"03-06-07","06-07","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",158,"No","No"
2003-06-08 00:00:00.000,"No","2003-06",2003,"03-06-08","06-08","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",159,"No","No"
2003-06-09 00:00:00.000,"No","2003-06",2003,"03-06-09","06-09","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",160,"No","No"
2003-06-10 00:00:00.000,"No","2003-06",2003,"03-06-10","06-10","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",161,"No","No"
2003-06-11 00:00:00.000,"No","2003-06",2003,"03-06-11","06-11","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",162,"No","No"
2003-06-12 00:00:00.000,"No","2003-06",2003,"03-06-12","06-12","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",163,"No","No"
2003-06-13 00:00:00.000,"No","2003-06",2003,"03-06-13","06-13","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",164,"No","No"
2003-06-14 00:00:00.000,"No","2003-06",2003,"03-06-14","06-14","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",165,"No","No"
2003-06-15 00:00:00.000,"No","2003-06",2003,"03-06-15","06-15","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",166,"No","No"
2003-06-16 00:00:00.000,"No","2003-06",2003,"03-06-16","06-16","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",167,"No","No"
2003-06-17 00:00:00.000,"No","2003-06",2003,"03-06-17","06-17","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",168,"No","No"
2003-06-18 00:00:00.000,"No","2003-06",2003,"03-06-18","06-18","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",169,"No","No"
2003-06-19 00:00:00.000,"No","2003-06",2003,"03-06-19","06-19","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",170,"No","No"
2003-06-20 00:00:00.000,"No","2003-06",2003,"03-06-20","06-20","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",171,"No","No"
2003-06-21 00:00:00.000,"No","2003-06",2003,"03-06-21","06-21","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",172,"No","No"
2003-06-22 00:00:00.000,"No","2003-06",2003,"03-06-22","06-22","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",173,"No","No"
2003-06-23 00:00:00.000,"No","2003-06",2003,"03-06-23","06-23","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",174,"No","No"
2003-06-24 00:00:00.000,"No","2003-06",2003,"03-06-24","06-24","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",175,"No","No"
2003-06-25 00:00:00.000,"No","2003-06",2003,"03-06-25","06-25","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",176,"No","No"
2003-06-26 00:00:00.000,"No","2003-06",2003,"03-06-26","06-26","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",177,"No","No"
2003-06-27 00:00:00.000,"No","2003-06",2003,"03-06-27","06-27","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",178,"No","No"
2003-06-28 00:00:00.000,"No","2003-06",2003,"03-06-28","06-28","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",179,"No","No"
2003-06-29 00:00:00.000,"No","2003-06",2003,"03-06-29","06-29","Q2","2003-Q2",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",180,"No","No"
2003-06-30 00:00:00.000,"No","2003-06",2003,"03-06-30","06-30","Q2","2003-Q2",6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",181,"No","No"
2003-07-01 00:00:00.000,"No","2003-07",2003,"03-07-01","07-01","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",182,"No","No"
2003-07-02 00:00:00.000,"No","2003-07",2003,"03-07-02","07-02","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",183,"No","No"
2003-07-03 00:00:00.000,"No","2003-07",2003,"03-07-03","07-03","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",184,"No","No"
2003-07-04 00:00:00.000,"No","2003-07",2003,"03-07-04","07-04","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",185,"No","No"
2003-07-05 00:00:00.000,"No","2003-07",2003,"03-07-05","07-05","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",186,"No","No"
2003-07-06 00:00:00.000,"No","2003-07",2003,"03-07-06","07-06","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",187,"No","No"
2003-07-07 00:00:00.000,"No","2003-07",2003,"03-07-07","07-07","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",188,"No","No"
2003-07-08 00:00:00.000,"No","2003-07",2003,"03-07-08","07-08","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",189,"No","No"
2003-07-09 00:00:00.000,"No","2003-07",2003,"03-07-09","07-09","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",190,"No","No"
2003-07-10 00:00:00.000,"No","2003-07",2003,"03-07-10","07-10","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",191,"No","No"
2003-07-11 00:00:00.000,"No","2003-07",2003,"03-07-11","07-11","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",192,"No","No"
2003-07-12 00:00:00.000,"No","2003-07",2003,"03-07-12","07-12","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",193,"No","No"
2003-07-13 00:00:00.000,"No","2003-07",2003,"03-07-13","07-13","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",194,"No","No"
2003-07-14 00:00:00.000,"No","2003-07",2003,"03-07-14","07-14","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",195,"No","No"
2003-07-15 00:00:00.000,"No","2003-07",2003,"03-07-15","07-15","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",196,"No","No"
2003-07-16 00:00:00.000,"No","2003-07",2003,"03-07-16","07-16","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",197,"No","No"
2003-07-17 00:00:00.000,"No","2003-07",2003,"03-07-17","07-17","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",198,"No","No"
2003-07-18 00:00:00.000,"No","2003-07",2003,"03-07-18","07-18","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",199,"No","No"
2003-07-19 00:00:00.000,"No","2003-07",2003,"03-07-19","07-19","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",200,"No","No"
2003-07-20 00:00:00.000,"No","2003-07",2003,"03-07-20","07-20","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",201,"No","No"
2003-07-21 00:00:00.000,"No","2003-07",2003,"03-07-21","07-21","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",202,"No","No"
2003-07-22 00:00:00.000,"No","2003-07",2003,"03-07-22","07-22","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",203,"No","No"
2003-07-23 00:00:00.000,"No","2003-07",2003,"03-07-23","07-23","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",204,"No","No"
2003-07-24 00:00:00.000,"No","2003-07",2003,"03-07-24","07-24","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",205,"No","No"
2003-07-25 00:00:00.000,"No","2003-07",2003,"03-07-25","07-25","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",206,"No","No"
2003-07-26 00:00:00.000,"No","2003-07",2003,"03-07-26","07-26","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",207,"No","No"
2003-07-27 00:00:00.000,"No","2003-07",2003,"03-07-27","07-27","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",208,"No","No"
2003-07-28 00:00:00.000,"No","2003-07",2003,"03-07-28","07-28","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",209,"No","No"
2003-07-29 00:00:00.000,"No","2003-07",2003,"03-07-29","07-29","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",210,"No","No"
2003-07-30 00:00:00.000,"No","2003-07",2003,"03-07-30","07-30","Q3","2003-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",211,"No","No"
2003-07-31 00:00:00.000,"No","2003-07",2003,"03-07-31","07-31","Q3","2003-Q3",7,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",212,"No","No"
2003-08-01 00:00:00.000,"No","2003-08",2003,"03-08-01","08-01","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",213,"No","No"
2003-08-02 00:00:00.000,"No","2003-08",2003,"03-08-02","08-02","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",214,"No","No"
2003-08-03 00:00:00.000,"No","2003-08",2003,"03-08-03","08-03","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",215,"No","No"
2003-08-04 00:00:00.000,"No","2003-08",2003,"03-08-04","08-04","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",216,"No","No"
2003-08-05 00:00:00.000,"No","2003-08",2003,"03-08-05","08-05","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",217,"No","No"
2003-08-06 00:00:00.000,"No","2003-08",2003,"03-08-06","08-06","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",218,"No","No"
2003-08-07 00:00:00.000,"No","2003-08",2003,"03-08-07","08-07","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",219,"No","No"
2003-08-08 00:00:00.000,"No","2003-08",2003,"03-08-08","08-08","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",220,"No","No"
2003-08-09 00:00:00.000,"No","2003-08",2003,"03-08-09","08-09","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",221,"No","No"
2003-08-10 00:00:00.000,"No","2003-08",2003,"03-08-10","08-10","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",222,"No","No"
2003-08-11 00:00:00.000,"No","2003-08",2003,"03-08-11","08-11","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",223,"No","No"
2003-08-12 00:00:00.000,"No","2003-08",2003,"03-08-12","08-12","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",224,"No","No"
2003-08-13 00:00:00.000,"No","2003-08",2003,"03-08-13","08-13","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",225,"No","No"
2003-08-14 00:00:00.000,"No","2003-08",2003,"03-08-14","08-14","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",226,"No","No"
2003-08-15 00:00:00.000,"No","2003-08",2003,"03-08-15","08-15","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",227,"No","No"
2003-08-16 00:00:00.000,"No","2003-08",2003,"03-08-16","08-16","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",228,"No","No"
2003-08-17 00:00:00.000,"No","2003-08",2003,"03-08-17","08-17","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",229,"No","No"
2003-08-18 00:00:00.000,"No","2003-08",2003,"03-08-18","08-18","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",230,"No","No"
2003-08-19 00:00:00.000,"No","2003-08",2003,"03-08-19","08-19","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",231,"No","No"
2003-08-20 00:00:00.000,"No","2003-08",2003,"03-08-20","08-20","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",232,"No","No"
2003-08-21 00:00:00.000,"No","2003-08",2003,"03-08-21","08-21","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",233,"No","No"
2003-08-22 00:00:00.000,"No","2003-08",2003,"03-08-22","08-22","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",234,"No","No"
2003-08-23 00:00:00.000,"No","2003-08",2003,"03-08-23","08-23","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",235,"No","No"
2003-08-24 00:00:00.000,"No","2003-08",2003,"03-08-24","08-24","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",236,"No","No"
2003-08-25 00:00:00.000,"No","2003-08",2003,"03-08-25","08-25","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",237,"No","No"
2003-08-26 00:00:00.000,"No","2003-08",2003,"03-08-26","08-26","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",238,"No","No"
2003-08-27 00:00:00.000,"No","2003-08",2003,"03-08-27","08-27","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",239,"No","No"
2003-08-28 00:00:00.000,"No","2003-08",2003,"03-08-28","08-28","Q3","2003-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",240,"No","No"
2003-08-29 00:00:00.000,"No","2003-08",2003,"03-08-29","08-29","Q3","2003-Q3",8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",241,"No","No"
