Date,Year,Quarter,Month,Day,Date Sort,Month Name,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName
2013-12-20 00:00:00.000,"2013",4,"12",20,20131220,"December","Dec 2013","Q4 2013",4,"Friday"
2013-12-21 00:00:00.000,"2013",4,"12",21,20131221,"December","Dec 2013","Q4 2013",5,"Saturday"
2013-12-22 00:00:00.000,"2013",4,"12",22,20131222,"December","Dec 2013","Q4 2013",6,"Sunday"
2013-12-23 00:00:00.000,"2013",4,"12",23,20131223,"December","Dec 2013","Q4 2013",0,"Monday"
2013-12-24 00:00:00.000,"2013",4,"12",24,20131224,"December","Dec 2013","Q4 2013",1,"Tuesday"
2013-12-25 00:00:00.000,"2013",4,"12",25,20131225,"December","Dec 2013","Q4 2013",2,"Wednesday"
2013-12-26 00:00:00.000,"2013",4,"12",26,20131226,"December","Dec 2013","Q4 2013",3,"Thursday"
2013-12-27 00:00:00.000,"2013",4,"12",27,20131227,"December","Dec 2013","Q4 2013",4,"Friday"
2013-12-28 00:00:00.000,"2013",4,"12",28,20131228,"December","Dec 2013","Q4 2013",5,"Saturday"
2013-12-29 00:00:00.000,"2013",4,"12",29,20131229,"December","Dec 2013","Q4 2013",6,"Sunday"
2013-12-30 00:00:00.000,"2013",4,"12",30,20131230,"December","Dec 2013","Q4 2013",0,"Monday"
2013-12-31 00:00:00.000,"2013",4,"12",31,20131231,"December","Dec 2013","Q4 2013",1,"Tuesday"
2013-01-01 00:00:00.000,"2013",1,"1",1,20130101,"January","Jan 2013","Q1 2013",1,"Tuesday"
2013-01-02 00:00:00.000,"2013",1,"1",2,20130102,"January","Jan 2013","Q1 2013",2,"Wednesday"
2013-01-03 00:00:00.000,"2013",1,"1",3,20130103,"January","Jan 2013","Q1 2013",3,"Thursday"
2013-01-04 00:00:00.000,"2013",1,"1",4,20130104,"January","Jan 2013","Q1 2013",4,"Friday"
2013-01-05 00:00:00.000,"2013",1,"1",5,20130105,"January","Jan 2013","Q1 2013",5,"Saturday"
2013-01-06 00:00:00.000,"2013",1,"1",6,20130106,"January","Jan 2013","Q1 2013",6,"Sunday"
2013-01-07 00:00:00.000,"2013",1,"1",7,20130107,"January","Jan 2013","Q1 2013",0,"Monday"
2013-01-08 00:00:00.000,"2013",1,"1",8,20130108,"January","Jan 2013","Q1 2013",1,"Tuesday"
2013-01-09 00:00:00.000,"2013",1,"1",9,20130109,"January","Jan 2013","Q1 2013",2,"Wednesday"
2013-01-10 00:00:00.000,"2013",1,"1",10,20130110,"January","Jan 2013","Q1 2013",3,"Thursday"
2013-01-11 00:00:00.000,"2013",1,"1",11,20130111,"January","Jan 2013","Q1 2013",4,"Friday"
2013-01-12 00:00:00.000,"2013",1,"1",12,20130112,"January","Jan 2013","Q1 2013",5,"Saturday"
2013-01-13 00:00:00.000,"2013",1,"1",13,20130113,"January","Jan 2013","Q1 2013",6,"Sunday"
2013-01-14 00:00:00.000,"2013",1,"1",14,20130114,"January","Jan 2013","Q1 2013",0,"Monday"
2013-01-15 00:00:00.000,"2013",1,"1",15,20130115,"January","Jan 2013","Q1 2013",1,"Tuesday"
2013-01-16 00:00:00.000,"2013",1,"1",16,20130116,"January","Jan 2013","Q1 2013",2,"Wednesday"
2013-01-17 00:00:00.000,"2013",1,"1",17,20130117,"January","Jan 2013","Q1 2013",3,"Thursday"
2013-01-18 00:00:00.000,"2013",1,"1",18,20130118,"January","Jan 2013","Q1 2013",4,"Friday"
2013-01-19 00:00:00.000,"2013",1,"1",19,20130119,"January","Jan 2013","Q1 2013",5,"Saturday"
2013-01-20 00:00:00.000,"2013",1,"1",20,20130120,"January","Jan 2013","Q1 2013",6,"Sunday"
2013-01-21 00:00:00.000,"2013",1,"1",21,20130121,"January","Jan 2013","Q1 2013",0,"Monday"
2013-01-22 00:00:00.000,"2013",1,"1",22,20130122,"January","Jan 2013","Q1 2013",1,"Tuesday"
2013-01-23 00:00:00.000,"2013",1,"1",23,20130123,"January","Jan 2013","Q1 2013",2,"Wednesday"
2013-01-24 00:00:00.000,"2013",1,"1",24,20130124,"January","Jan 2013","Q1 2013",3,"Thursday"
2013-01-25 00:00:00.000,"2013",1,"1",25,20130125,"January","Jan 2013","Q1 2013",4,"Friday"
2013-01-26 00:00:00.000,"2013",1,"1",26,20130126,"January","Jan 2013","Q1 2013",5,"Saturday"
2013-01-27 00:00:00.000,"2013",1,"1",27,20130127,"January","Jan 2013","Q1 2013",6,"Sunday"
2013-01-28 00:00:00.000,"2013",1,"1",28,20130128,"January","Jan 2013","Q1 2013",0,"Monday"
2013-01-29 00:00:00.000,"2013",1,"1",29,20130129,"January","Jan 2013","Q1 2013",1,"Tuesday"
2013-01-30 00:00:00.000,"2013",1,"1",30,20130130,"January","Jan 2013","Q1 2013",2,"Wednesday"
2013-01-31 00:00:00.000,"2013",1,"1",31,20130131,"January","Jan 2013","Q1 2013",3,"Thursday"
2013-02-01 00:00:00.000,"2013",1,"2",1,20130201,"February","Feb 2013","Q1 2013",4,"Friday"
2013-02-02 00:00:00.000,"2013",1,"2",2,20130202,"February","Feb 2013","Q1 2013",5,"Saturday"
2013-02-03 00:00:00.000,"2013",1,"2",3,20130203,"February","Feb 2013","Q1 2013",6,"Sunday"
2013-02-04 00:00:00.000,"2013",1,"2",4,20130204,"February","Feb 2013","Q1 2013",0,"Monday"
2013-02-05 00:00:00.000,"2013",1,"2",5,20130205,"February","Feb 2013","Q1 2013",1,"Tuesday"
2013-02-06 00:00:00.000,"2013",1,"2",6,20130206,"February","Feb 2013","Q1 2013",2,"Wednesday"
2013-02-07 00:00:00.000,"2013",1,"2",7,20130207,"February","Feb 2013","Q1 2013",3,"Thursday"
2013-02-08 00:00:00.000,"2013",1,"2",8,20130208,"February","Feb 2013","Q1 2013",4,"Friday"
2013-02-09 00:00:00.000,"2013",1,"2",9,20130209,"February","Feb 2013","Q1 2013",5,"Saturday"
2013-02-10 00:00:00.000,"2013",1,"2",10,20130210,"February","Feb 2013","Q1 2013",6,"Sunday"
2013-02-11 00:00:00.000,"2013",1,"2",11,20130211,"February","Feb 2013","Q1 2013",0,"Monday"
2013-02-12 00:00:00.000,"2013",1,"2",12,20130212,"February","Feb 2013","Q1 2013",1,"Tuesday"
2013-02-13 00:00:00.000,"2013",1,"2",13,20130213,"February","Feb 2013","Q1 2013",2,"Wednesday"
2013-02-14 00:00:00.000,"2013",1,"2",14,20130214,"February","Feb 2013","Q1 2013",3,"Thursday"
2013-02-15 00:00:00.000,"2013",1,"2",15,20130215,"February","Feb 2013","Q1 2013",4,"Friday"
2013-02-16 00:00:00.000,"2013",1,"2",16,20130216,"February","Feb 2013","Q1 2013",5,"Saturday"
2013-02-17 00:00:00.000,"2013",1,"2",17,20130217,"February","Feb 2013","Q1 2013",6,"Sunday"
2013-02-18 00:00:00.000,"2013",1,"2",18,20130218,"February","Feb 2013","Q1 2013",0,"Monday"
2013-02-19 00:00:00.000,"2013",1,"2",19,20130219,"February","Feb 2013","Q1 2013",1,"Tuesday"
2013-02-20 00:00:00.000,"2013",1,"2",20,20130220,"February","Feb 2013","Q1 2013",2,"Wednesday"
2013-02-21 00:00:00.000,"2013",1,"2",21,20130221,"February","Feb 2013","Q1 2013",3,"Thursday"
2013-02-22 00:00:00.000,"2013",1,"2",22,20130222,"February","Feb 2013","Q1 2013",4,"Friday"
2013-02-23 00:00:00.000,"2013",1,"2",23,20130223,"February","Feb 2013","Q1 2013",5,"Saturday"
2013-02-24 00:00:00.000,"2013",1,"2",24,20130224,"February","Feb 2013","Q1 2013",6,"Sunday"
2013-02-25 00:00:00.000,"2013",1,"2",25,20130225,"February","Feb 2013","Q1 2013",0,"Monday"
2013-02-26 00:00:00.000,"2013",1,"2",26,20130226,"February","Feb 2013","Q1 2013",1,"Tuesday"
2013-02-27 00:00:00.000,"2013",1,"2",27,20130227,"February","Feb 2013","Q1 2013",2,"Wednesday"
2013-02-28 00:00:00.000,"2013",1,"2",28,20130228,"February","Feb 2013","Q1 2013",3,"Thursday"
2013-03-01 00:00:00.000,"2013",1,"3",1,20130301,"March","Mar 2013","Q1 2013",4,"Friday"
2013-03-02 00:00:00.000,"2013",1,"3",2,20130302,"March","Mar 2013","Q1 2013",5,"Saturday"
2013-03-03 00:00:00.000,"2013",1,"3",3,20130303,"March","Mar 2013","Q1 2013",6,"Sunday"
2013-03-04 00:00:00.000,"2013",1,"3",4,20130304,"March","Mar 2013","Q1 2013",0,"Monday"
2013-03-05 00:00:00.000,"2013",1,"3",5,20130305,"March","Mar 2013","Q1 2013",1,"Tuesday"
2013-03-06 00:00:00.000,"2013",1,"3",6,20130306,"March","Mar 2013","Q1 2013",2,"Wednesday"
2013-03-07 00:00:00.000,"2013",1,"3",7,20130307,"March","Mar 2013","Q1 2013",3,"Thursday"
2013-03-08 00:00:00.000,"2013",1,"3",8,20130308,"March","Mar 2013","Q1 2013",4,"Friday"
2013-03-09 00:00:00.000,"2013",1,"3",9,20130309,"March","Mar 2013","Q1 2013",5,"Saturday"
2013-03-10 00:00:00.000,"2013",1,"3",10,20130310,"March","Mar 2013","Q1 2013",6,"Sunday"
2013-03-11 00:00:00.000,"2013",1,"3",11,20130311,"March","Mar 2013","Q1 2013",0,"Monday"
2013-03-12 00:00:00.000,"2013",1,"3",12,20130312,"March","Mar 2013","Q1 2013",1,"Tuesday"
2013-03-13 00:00:00.000,"2013",1,"3",13,20130313,"March","Mar 2013","Q1 2013",2,"Wednesday"
2013-03-14 00:00:00.000,"2013",1,"3",14,20130314,"March","Mar 2013","Q1 2013",3,"Thursday"
2013-03-15 00:00:00.000,"2013",1,"3",15,20130315,"March","Mar 2013","Q1 2013",4,"Friday"
2013-03-16 00:00:00.000,"2013",1,"3",16,20130316,"March","Mar 2013","Q1 2013",5,"Saturday"
2013-03-17 00:00:00.000,"2013",1,"3",17,20130317,"March","Mar 2013","Q1 2013",6,"Sunday"
2013-03-18 00:00:00.000,"2013",1,"3",18,20130318,"March","Mar 2013","Q1 2013",0,"Monday"
2013-03-19 00:00:00.000,"2013",1,"3",19,20130319,"March","Mar 2013","Q1 2013",1,"Tuesday"
2013-03-20 00:00:00.000,"2013",1,"3",20,20130320,"March","Mar 2013","Q1 2013",2,"Wednesday"
2013-03-21 00:00:00.000,"2013",1,"3",21,20130321,"March","Mar 2013","Q1 2013",3,"Thursday"
2013-03-22 00:00:00.000,"2013",1,"3",22,20130322,"March","Mar 2013","Q1 2013",4,"Friday"
2013-03-23 00:00:00.000,"2013",1,"3",23,20130323,"March","Mar 2013","Q1 2013",5,"Saturday"
2013-03-24 00:00:00.000,"2013",1,"3",24,20130324,"March","Mar 2013","Q1 2013",6,"Sunday"
2013-03-25 00:00:00.000,"2013",1,"3",25,20130325,"March","Mar 2013","Q1 2013",0,"Monday"
2013-03-26 00:00:00.000,"2013",1,"3",26,20130326,"March","Mar 2013","Q1 2013",1,"Tuesday"
2013-03-27 00:00:00.000,"2013",1,"3",27,20130327,"March","Mar 2013","Q1 2013",2,"Wednesday"
2013-03-28 00:00:00.000,"2013",1,"3",28,20130328,"March","Mar 2013","Q1 2013",3,"Thursday"
2013-03-29 00:00:00.000,"2013",1,"3",29,20130329,"March","Mar 2013","Q1 2013",4,"Friday"
2013-03-30 00:00:00.000,"2013",1,"3",30,20130330,"March","Mar 2013","Q1 2013",5,"Saturday"
2013-03-31 00:00:00.000,"2013",1,"3",31,20130331,"March","Mar 2013","Q1 2013",6,"Sunday"
2014-01-01 00:00:00.000,"2014",1,"1",1,20140101,"January","Jan 2014","Q1 2014",2,"Wednesday"
2014-01-02 00:00:00.000,"2014",1,"1",2,20140102,"January","Jan 2014","Q1 2014",3,"Thursday"
2014-01-03 00:00:00.000,"2014",1,"1",3,20140103,"January","Jan 2014","Q1 2014",4,"Friday"
2014-01-04 00:00:00.000,"2014",1,"1",4,20140104,"January","Jan 2014","Q1 2014",5,"Saturday"
2014-01-05 00:00:00.000,"2014",1,"1",5,20140105,"January","Jan 2014","Q1 2014",6,"Sunday"
2014-01-06 00:00:00.000,"2014",1,"1",6,20140106,"January","Jan 2014","Q1 2014",0,"Monday"
2014-01-07 00:00:00.000,"2014",1,"1",7,20140107,"January","Jan 2014","Q1 2014",1,"Tuesday"
2014-01-08 00:00:00.000,"2014",1,"1",8,20140108,"January","Jan 2014","Q1 2014",2,"Wednesday"
2014-01-09 00:00:00.000,"2014",1,"1",9,20140109,"January","Jan 2014","Q1 2014",3,"Thursday"
2014-01-10 00:00:00.000,"2014",1,"1",10,20140110,"January","Jan 2014","Q1 2014",4,"Friday"
2014-01-11 00:00:00.000,"2014",1,"1",11,20140111,"January","Jan 2014","Q1 2014",5,"Saturday"
2014-01-12 00:00:00.000,"2014",1,"1",12,20140112,"January","Jan 2014","Q1 2014",6,"Sunday"
2014-01-13 00:00:00.000,"2014",1,"1",13,20140113,"January","Jan 2014","Q1 2014",0,"Monday"
2014-01-14 00:00:00.000,"2014",1,"1",14,20140114,"January","Jan 2014","Q1 2014",1,"Tuesday"
2014-01-15 00:00:00.000,"2014",1,"1",15,20140115,"January","Jan 2014","Q1 2014",2,"Wednesday"
2014-01-16 00:00:00.000,"2014",1,"1",16,20140116,"January","Jan 2014","Q1 2014",3,"Thursday"
2014-01-17 00:00:00.000,"2014",1,"1",17,20140117,"January","Jan 2014","Q1 2014",4,"Friday"
2014-01-18 00:00:00.000,"2014",1,"1",18,20140118,"January","Jan 2014","Q1 2014",5,"Saturday"
2014-01-19 00:00:00.000,"2014",1,"1",19,20140119,"January","Jan 2014","Q1 2014",6,"Sunday"
2014-01-20 00:00:00.000,"2014",1,"1",20,20140120,"January","Jan 2014","Q1 2014",0,"Monday"
2014-01-21 00:00:00.000,"2014",1,"1",21,20140121,"January","Jan 2014","Q1 2014",1,"Tuesday"
2014-01-22 00:00:00.000,"2014",1,"1",22,20140122,"January","Jan 2014","Q1 2014",2,"Wednesday"
2014-01-23 00:00:00.000,"2014",1,"1",23,20140123,"January","Jan 2014","Q1 2014",3,"Thursday"
2014-01-24 00:00:00.000,"2014",1,"1",24,20140124,"January","Jan 2014","Q1 2014",4,"Friday"
2014-01-25 00:00:00.000,"2014",1,"1",25,20140125,"January","Jan 2014","Q1 2014",5,"Saturday"
2014-01-26 00:00:00.000,"2014",1,"1",26,20140126,"January","Jan 2014","Q1 2014",6,"Sunday"
2014-01-27 00:00:00.000,"2014",1,"1",27,20140127,"January","Jan 2014","Q1 2014",0,"Monday"
2014-01-28 00:00:00.000,"2014",1,"1",28,20140128,"January","Jan 2014","Q1 2014",1,"Tuesday"
2014-01-29 00:00:00.000,"2014",1,"1",29,20140129,"January","Jan 2014","Q1 2014",2,"Wednesday"
2014-01-30 00:00:00.000,"2014",1,"1",30,20140130,"January","Jan 2014","Q1 2014",3,"Thursday"
2014-01-31 00:00:00.000,"2014",1,"1",31,20140131,"January","Jan 2014","Q1 2014",4,"Friday"
2014-02-01 00:00:00.000,"2014",1,"2",1,20140201,"February","Feb 2014","Q1 2014",5,"Saturday"
2014-02-02 00:00:00.000,"2014",1,"2",2,20140202,"February","Feb 2014","Q1 2014",6,"Sunday"
2014-02-03 00:00:00.000,"2014",1,"2",3,20140203,"February","Feb 2014","Q1 2014",0,"Monday"
2014-02-04 00:00:00.000,"2014",1,"2",4,20140204,"February","Feb 2014","Q1 2014",1,"Tuesday"
2014-02-05 00:00:00.000,"2014",1,"2",5,20140205,"February","Feb 2014","Q1 2014",2,"Wednesday"
2014-02-06 00:00:00.000,"2014",1,"2",6,20140206,"February","Feb 2014","Q1 2014",3,"Thursday"
2014-02-07 00:00:00.000,"2014",1,"2",7,20140207,"February","Feb 2014","Q1 2014",4,"Friday"
2014-02-08 00:00:00.000,"2014",1,"2",8,20140208,"February","Feb 2014","Q1 2014",5,"Saturday"
2014-02-09 00:00:00.000,"2014",1,"2",9,20140209,"February","Feb 2014","Q1 2014",6,"Sunday"
2014-02-10 00:00:00.000,"2014",1,"2",10,20140210,"February","Feb 2014","Q1 2014",0,"Monday"
2014-02-11 00:00:00.000,"2014",1,"2",11,20140211,"February","Feb 2014","Q1 2014",1,"Tuesday"
2014-02-12 00:00:00.000,"2014",1,"2",12,20140212,"February","Feb 2014","Q1 2014",2,"Wednesday"
2014-02-13 00:00:00.000,"2014",1,"2",13,20140213,"February","Feb 2014","Q1 2014",3,"Thursday"
2014-02-14 00:00:00.000,"2014",1,"2",14,20140214,"February","Feb 2014","Q1 2014",4,"Friday"
2014-02-15 00:00:00.000,"2014",1,"2",15,20140215,"February","Feb 2014","Q1 2014",5,"Saturday"
2014-02-16 00:00:00.000,"2014",1,"2",16,20140216,"February","Feb 2014","Q1 2014",6,"Sunday"
2014-02-17 00:00:00.000,"2014",1,"2",17,20140217,"February","Feb 2014","Q1 2014",0,"Monday"
2014-02-18 00:00:00.000,"2014",1,"2",18,20140218,"February","Feb 2014","Q1 2014",1,"Tuesday"
2014-02-19 00:00:00.000,"2014",1,"2",19,20140219,"February","Feb 2014","Q1 2014",2,"Wednesday"
2014-02-20 00:00:00.000,"2014",1,"2",20,20140220,"February","Feb 2014","Q1 2014",3,"Thursday"
2014-02-21 00:00:00.000,"2014",1,"2",21,20140221,"February","Feb 2014","Q1 2014",4,"Friday"
2014-02-22 00:00:00.000,"2014",1,"2",22,20140222,"February","Feb 2014","Q1 2014",5,"Saturday"
2014-02-23 00:00:00.000,"2014",1,"2",23,20140223,"February","Feb 2014","Q1 2014",6,"Sunday"
2014-02-24 00:00:00.000,"2014",1,"2",24,20140224,"February","Feb 2014","Q1 2014",0,"Monday"
2014-02-25 00:00:00.000,"2014",1,"2",25,20140225,"February","Feb 2014","Q1 2014",1,"Tuesday"
2014-02-26 00:00:00.000,"2014",1,"2",26,20140226,"February","Feb 2014","Q1 2014",2,"Wednesday"
2014-02-27 00:00:00.000,"2014",1,"2",27,20140227,"February","Feb 2014","Q1 2014",3,"Thursday"
2014-02-28 00:00:00.000,"2014",1,"2",28,20140228,"February","Feb 2014","Q1 2014",4,"Friday"
2014-03-01 00:00:00.000,"2014",1,"3",1,20140301,"March","Mar 2014","Q1 2014",5,"Saturday"
2014-03-02 00:00:00.000,"2014",1,"3",2,20140302,"March","Mar 2014","Q1 2014",6,"Sunday"
2014-03-03 00:00:00.000,"2014",1,"3",3,20140303,"March","Mar 2014","Q1 2014",0,"Monday"
2014-03-04 00:00:00.000,"2014",1,"3",4,20140304,"March","Mar 2014","Q1 2014",1,"Tuesday"
2014-03-05 00:00:00.000,"2014",1,"3",5,20140305,"March","Mar 2014","Q1 2014",2,"Wednesday"
2014-03-06 00:00:00.000,"2014",1,"3",6,20140306,"March","Mar 2014","Q1 2014",3,"Thursday"
2014-03-07 00:00:00.000,"2014",1,"3",7,20140307,"March","Mar 2014","Q1 2014",4,"Friday"
2014-03-08 00:00:00.000,"2014",1,"3",8,20140308,"March","Mar 2014","Q1 2014",5,"Saturday"
2014-03-09 00:00:00.000,"2014",1,"3",9,20140309,"March","Mar 2014","Q1 2014",6,"Sunday"
2014-03-10 00:00:00.000,"2014",1,"3",10,20140310,"March","Mar 2014","Q1 2014",0,"Monday"
2014-03-11 00:00:00.000,"2014",1,"3",11,20140311,"March","Mar 2014","Q1 2014",1,"Tuesday"
2014-03-12 00:00:00.000,"2014",1,"3",12,20140312,"March","Mar 2014","Q1 2014",2,"Wednesday"
2014-03-13 00:00:00.000,"2014",1,"3",13,20140313,"March","Mar 2014","Q1 2014",3,"Thursday"
2014-03-14 00:00:00.000,"2014",1,"3",14,20140314,"March","Mar 2014","Q1 2014",4,"Friday"
2014-03-15 00:00:00.000,"2014",1,"3",15,20140315,"March","Mar 2014","Q1 2014",5,"Saturday"
2014-03-16 00:00:00.000,"2014",1,"3",16,20140316,"March","Mar 2014","Q1 2014",6,"Sunday"
2014-03-17 00:00:00.000,"2014",1,"3",17,20140317,"March","Mar 2014","Q1 2014",0,"Monday"
2014-03-18 00:00:00.000,"2014",1,"3",18,20140318,"March","Mar 2014","Q1 2014",1,"Tuesday"
2014-03-19 00:00:00.000,"2014",1,"3",19,20140319,"March","Mar 2014","Q1 2014",2,"Wednesday"
2014-03-20 00:00:00.000,"2014",1,"3",20,20140320,"March","Mar 2014","Q1 2014",3,"Thursday"
2014-03-21 00:00:00.000,"2014",1,"3",21,20140321,"March","Mar 2014","Q1 2014",4,"Friday"
2014-03-22 00:00:00.000,"2014",1,"3",22,20140322,"March","Mar 2014","Q1 2014",5,"Saturday"
2014-03-23 00:00:00.000,"2014",1,"3",23,20140323,"March","Mar 2014","Q1 2014",6,"Sunday"
2014-03-24 00:00:00.000,"2014",1,"3",24,20140324,"March","Mar 2014","Q1 2014",0,"Monday"
2014-03-25 00:00:00.000,"2014",1,"3",25,20140325,"March","Mar 2014","Q1 2014",1,"Tuesday"
2014-03-26 00:00:00.000,"2014",1,"3",26,20140326,"March","Mar 2014","Q1 2014",2,"Wednesday"
2014-03-27 00:00:00.000,"2014",1,"3",27,20140327,"March","Mar 2014","Q1 2014",3,"Thursday"
2014-03-28 00:00:00.000,"2014",1,"3",28,20140328,"March","Mar 2014","Q1 2014",4,"Friday"
2014-03-29 00:00:00.000,"2014",1,"3",29,20140329,"March","Mar 2014","Q1 2014",5,"Saturday"
2014-03-30 00:00:00.000,"2014",1,"3",30,20140330,"March","Mar 2014","Q1 2014",6,"Sunday"
2014-03-31 00:00:00.000,"2014",1,"3",31,20140331,"March","Mar 2014","Q1 2014",0,"Monday"
2014-10-01 00:00:00.000,"2014",4,"10",1,20141001,"October","Oct 2014","Q4 2014",2,"Wednesday"
2014-10-02 00:00:00.000,"2014",4,"10",2,20141002,"October","Oct 2014","Q4 2014",3,"Thursday"
2014-10-03 00:00:00.000,"2014",4,"10",3,20141003,"October","Oct 2014","Q4 2014",4,"Friday"
2014-10-04 00:00:00.000,"2014",4,"10",4,20141004,"October","Oct 2014","Q4 2014",5,"Saturday"
2014-10-05 00:00:00.000,"2014",4,"10",5,20141005,"October","Oct 2014","Q4 2014",6,"Sunday"
2014-10-06 00:00:00.000,"2014",4,"10",6,20141006,"October","Oct 2014","Q4 2014",0,"Monday"
2014-10-07 00:00:00.000,"2014",4,"10",7,20141007,"October","Oct 2014","Q4 2014",1,"Tuesday"
2014-10-08 00:00:00.000,"2014",4,"10",8,20141008,"October","Oct 2014","Q4 2014",2,"Wednesday"
2014-10-09 00:00:00.000,"2014",4,"10",9,20141009,"October","Oct 2014","Q4 2014",3,"Thursday"
2014-10-10 00:00:00.000,"2014",4,"10",10,20141010,"October","Oct 2014","Q4 2014",4,"Friday"
2014-10-11 00:00:00.000,"2014",4,"10",11,20141011,"October","Oct 2014","Q4 2014",5,"Saturday"
2014-10-12 00:00:00.000,"2014",4,"10",12,20141012,"October","Oct 2014","Q4 2014",6,"Sunday"
2014-10-13 00:00:00.000,"2014",4,"10",13,20141013,"October","Oct 2014","Q4 2014",0,"Monday"
2014-10-14 00:00:00.000,"2014",4,"10",14,20141014,"October","Oct 2014","Q4 2014",1,"Tuesday"
2014-10-15 00:00:00.000,"2014",4,"10",15,20141015,"October","Oct 2014","Q4 2014",2,"Wednesday"
2014-10-16 00:00:00.000,"2014",4,"10",16,20141016,"October","Oct 2014","Q4 2014",3,"Thursday"
2014-10-17 00:00:00.000,"2014",4,"10",17,20141017,"October","Oct 2014","Q4 2014",4,"Friday"
2014-10-18 00:00:00.000,"2014",4,"10",18,20141018,"October","Oct 2014","Q4 2014",5,"Saturday"
2014-10-19 00:00:00.000,"2014",4,"10",19,20141019,"October","Oct 2014","Q4 2014",6,"Sunday"
2014-10-20 00:00:00.000,"2014",4,"10",20,20141020,"October","Oct 2014","Q4 2014",0,"Monday"
2014-10-21 00:00:00.000,"2014",4,"10",21,20141021,"October","Oct 2014","Q4 2014",1,"Tuesday"
2014-10-22 00:00:00.000,"2014",4,"10",22,20141022,"October","Oct 2014","Q4 2014",2,"Wednesday"
2014-10-23 00:00:00.000,"2014",4,"10",23,20141023,"October","Oct 2014","Q4 2014",3,"Thursday"
2014-10-24 00:00:00.000,"2014",4,"10",24,20141024,"October","Oct 2014","Q4 2014",4,"Friday"
2014-10-25 00:00:00.000,"2014",4,"10",25,20141025,"October","Oct 2014","Q4 2014",5,"Saturday"
2014-10-26 00:00:00.000,"2014",4,"10",26,20141026,"October","Oct 2014","Q4 2014",6,"Sunday"
2014-10-27 00:00:00.000,"2014",4,"10",27,20141027,"October","Oct 2014","Q4 2014",0,"Monday"
2014-10-28 00:00:00.000,"2014",4,"10",28,20141028,"October","Oct 2014","Q4 2014",1,"Tuesday"
2014-10-29 00:00:00.000,"2014",4,"10",29,20141029,"October","Oct 2014","Q4 2014",2,"Wednesday"
2014-10-30 00:00:00.000,"2014",4,"10",30,20141030,"October","Oct 2014","Q4 2014",3,"Thursday"
2014-10-31 00:00:00.000,"2014",4,"10",31,20141031,"October","Oct 2014","Q4 2014",4,"Friday"
2014-11-01 00:00:00.000,"2014",4,"11",1,20141101,"November","Nov 2014","Q4 2014",5,"Saturday"
2014-11-02 00:00:00.000,"2014",4,"11",2,20141102,"November","Nov 2014","Q4 2014",6,"Sunday"
2014-11-03 00:00:00.000,"2014",4,"11",3,20141103,"November","Nov 2014","Q4 2014",0,"Monday"
2014-11-04 00:00:00.000,"2014",4,"11",4,20141104,"November","Nov 2014","Q4 2014",1,"Tuesday"
2014-11-05 00:00:00.000,"2014",4,"11",5,20141105,"November","Nov 2014","Q4 2014",2,"Wednesday"
2014-11-06 00:00:00.000,"2014",4,"11",6,20141106,"November","Nov 2014","Q4 2014",3,"Thursday"
2014-11-07 00:00:00.000,"2014",4,"11",7,20141107,"November","Nov 2014","Q4 2014",4,"Friday"
2014-11-08 00:00:00.000,"2014",4,"11",8,20141108,"November","Nov 2014","Q4 2014",5,"Saturday"
2014-11-09 00:00:00.000,"2014",4,"11",9,20141109,"November","Nov 2014","Q4 2014",6,"Sunday"
2014-11-10 00:00:00.000,"2014",4,"11",10,20141110,"November","Nov 2014","Q4 2014",0,"Monday"
2014-11-11 00:00:00.000,"2014",4,"11",11,20141111,"November","Nov 2014","Q4 2014",1,"Tuesday"
2014-11-12 00:00:00.000,"2014",4,"11",12,20141112,"November","Nov 2014","Q4 2014",2,"Wednesday"
2014-11-13 00:00:00.000,"2014",4,"11",13,20141113,"November","Nov 2014","Q4 2014",3,"Thursday"
2014-11-14 00:00:00.000,"2014",4,"11",14,20141114,"November","Nov 2014","Q4 2014",4,"Friday"
2014-11-15 00:00:00.000,"2014",4,"11",15,20141115,"November","Nov 2014","Q4 2014",5,"Saturday"
2014-11-16 00:00:00.000,"2014",4,"11",16,20141116,"November","Nov 2014","Q4 2014",6,"Sunday"
2014-11-17 00:00:00.000,"2014",4,"11",17,20141117,"November","Nov 2014","Q4 2014",0,"Monday"
2014-11-18 00:00:00.000,"2014",4,"11",18,20141118,"November","Nov 2014","Q4 2014",1,"Tuesday"
2014-11-19 00:00:00.000,"2014",4,"11",19,20141119,"November","Nov 2014","Q4 2014",2,"Wednesday"
2014-11-20 00:00:00.000,"2014",4,"11",20,20141120,"November","Nov 2014","Q4 2014",3,"Thursday"
2014-11-21 00:00:00.000,"2014",4,"11",21,20141121,"November","Nov 2014","Q4 2014",4,"Friday"
2014-11-22 00:00:00.000,"2014",4,"11",22,20141122,"November","Nov 2014","Q4 2014",5,"Saturday"
2014-11-23 00:00:00.000,"2014",4,"11",23,20141123,"November","Nov 2014","Q4 2014",6,"Sunday"
2014-11-24 00:00:00.000,"2014",4,"11",24,20141124,"November","Nov 2014","Q4 2014",0,"Monday"
2014-11-25 00:00:00.000,"2014",4,"11",25,20141125,"November","Nov 2014","Q4 2014",1,"Tuesday"
