num_boletim,data_hora_boletim,"  seq_veic"," cod_categ"," descricao_categoria"," cod_especie","  descricao_especie"," cod_situacao"," desc_situacao"," tipo_socorro"," desc_tipo_socorro"
"2016-013949041-001",2016-06-28 17:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013949734-001",2016-06-28 15:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013950713-001",2016-06-28 16:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013954320-001",2016-06-28 17:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013954449-001",2016-06-28 15:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026034557-001",2016-12-01 13:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026048288-001",2016-12-01 14:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026058020-001",2016-12-01 17:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026064118-001",2016-12-01 15:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026065664-001",2016-12-01 18:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026073410-001",2016-12-01 21:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026077041-001",2016-12-01 22:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026077330-001",2016-12-01 19:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026084567-001",2016-12-02 01:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026093897-001",2016-12-02 08:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026099277-001",2016-12-02 09:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026110097-001",2016-12-02 11:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026110830-001",2016-11-24 08:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026121582-001",2016-12-02 13:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013956491-001",2016-06-28 17:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013966196-001",2016-06-28 19:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013972033-001",2016-06-28 22:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013973370-001",2016-06-28 22:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013980159-001",2016-06-29 07:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013983362-001",2016-06-29 07:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013985634-001",2016-06-29 08:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013987163-001",2016-06-29 07:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013993067-001",2016-06-29 09:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014004890-001",2016-06-29 10:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014005866-001",2016-06-29 14:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014010501-001",2016-06-29 11:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014012240-001",2016-06-29 13:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014039908-001",2016-06-29 18:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014044443-001",2016-06-29 19:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026126845-001",2016-12-02 12:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026146623-001",2016-12-02 16:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026147280-001",2016-12-02 17:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026148560-001",2016-12-02 17:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026153127-001",2016-12-02 20:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026153681-001",2016-12-02 17:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026155455-001",2016-12-02 20:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026160683-001",2016-12-02 17:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026167488-001",2016-12-02 23:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026169490-001",2016-12-03 00:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026169721-001",2016-12-03 01:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014048090-001",2016-06-29 20:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014051053-001",2016-06-29 23:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014063230-001",2016-06-30 06:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014064300-001",2016-06-30 07:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014064416-001",2016-06-30 09:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014086901-001",2016-06-30 08:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014088729-001",2016-06-30 10:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014097460-001",2016-06-30 14:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014103954-001",2016-06-30 13:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014108879-001",2016-06-30 13:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014116364-001",2016-06-30 14:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014131481-001",2016-06-30 18:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014140363-001",2016-06-30 21:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014141158-001",2016-06-30 21:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026171198-001",2016-12-03 00:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026175142-001",2016-12-03 04:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026175941-001",2016-12-03 05:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026176357-001",2016-12-03 07:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026181269-001",2016-12-03 08:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026198751-001",2016-12-03 14:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026206615-001",2016-12-03 17:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026212378-001",2016-12-03 21:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026213225-001",2016-12-03 18:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026213331-001",2016-12-03 22:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026216335-001",2016-12-03 22:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026236693-001",2016-12-04 09:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026238846-001",2016-12-04 14:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014182258-001",2016-06-14 11:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014483355-001",2016-06-16 20:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014487996-001",2016-06-10 20:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-083473683-001",2016-06-15 18:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026254472-001",2016-12-04 17:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026255724-001",2016-12-04 18:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026258232-001",2016-12-04 16:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026258336-001",2016-12-04 19:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026260909-001",2016-12-04 20:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026270055-001",2016-12-05 00:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026296997-001",2016-12-05 09:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026317154-001",2016-12-04 06:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026326772-001",2016-12-05 16:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026338162-001",2016-12-05 17:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026345766-001",2016-12-05 19:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026345885-001",2016-12-05 19:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026349069-001",2016-12-03 20:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026349435-001",2016-12-05 19:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"4201220",2016-02-24 13:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026371385-001",2016-12-06 07:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-083475473-001",2016-06-18 18:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026504158-001",2016-12-07 14:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026519040-001",2016-12-07 17:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026522541-001",2016-12-07 19:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026522987-001",2016-12-07 20:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026532590-001",2016-12-07 22:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026536034-001",2016-12-08 03:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026536517-001",2016-12-08 03:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026536818-001",2016-12-08 02:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026537370-001",2016-12-08 03:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026537593-001",2016-12-08 04:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026537825-001",2016-12-08 05:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026538610-001",2016-12-08 07:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-026579750-001",2016-12-08 15:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013465120-001",2016-06-22 08:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013468858-001",2016-06-22 09:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013471379-001",2016-06-22 10:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013501035-001",2016-06-22 14:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013501401-001",2016-06-22 13:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013510196-001",2016-06-22 14:28:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013519626-001",2016-06-22 18:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013520856-001",2016-06-22 20:28:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013527754-001",2016-06-22 22:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013528185-001",2016-06-22 22:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013530600-001",2016-06-23 00:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-013531241-001",2016-06-23 00:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003266572-001",2016-02-12 16:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003270492-001",2016-02-12 18:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003272801-001",2016-02-12 18:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003275859-001",2016-02-12 18:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003948380-001",2016-02-21 14:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003948913-001",2016-02-21 14:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003954739-001",2016-02-21 15:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003960385-001",2016-02-21 18:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003963181-001",2016-02-21 20:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004012712-001",2016-02-22 11:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004014029-001",2016-02-22 10:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004042684-001",2016-02-22 16:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004049792-001",2016-02-22 15:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004053931-001",2016-02-22 15:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003281072-001",2016-02-12 20:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003285265-001",2016-02-12 21:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003287314-001",2016-02-12 22:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003293744-001",2016-02-12 22:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003294905-001",2016-02-12 23:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003295834-001",2016-02-13 00:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003306667-001",2016-02-11 00:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003310624-001",2016-02-13 12:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003312608-001",2016-02-13 10:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003324972-001",2016-02-13 15:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003328510-001",2016-02-13 14:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003330810-001",2016-02-13 15:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004059471-001",2016-02-22 19:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004061299-001",2016-02-22 18:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004061640-001",2016-02-22 19:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004078700-001",2016-02-23 08:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004088984-001",2016-02-23 07:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004092772-001",2016-01-06 09:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004095566-001",2016-02-23 10:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004107168-001",2016-02-23 06:39:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003338675-001",2016-02-13 19:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003353448-001",2016-02-14 00:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003356727-001",2016-02-14 03:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003368236-001",2016-02-14 09:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003372942-001",2016-02-14 12:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003377657-001",2016-02-14 14:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003382950-001",2016-02-14 16:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003383485-001",2016-02-14 14:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003386764-001",2016-02-14 17:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-003392313-001",2016-02-14 19:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004132710-001",2016-02-23 15:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004139527-001",2016-02-23 15:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004147614-001",2016-02-23 18:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004157529-001",2016-02-23 18:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004160288-001",2016-02-23 20:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004161267-001",2016-02-23 22:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004162913-001",2016-02-23 23:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004168059-001",2016-02-24 06:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004169580-001",2016-02-24 07:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004196294-001",2016-02-24 11:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-004196883-001",2016-02-24 10:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
