num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2018-033517047-001",2018-07-30 10:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",67,"09/07/1951","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036095602-001",2018-08-14 18:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",76,"28/06/1942","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036156837-001",2018-08-15 07:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"30/01/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036232875-001",2018-08-14 18:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"24/09/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036262975-001",2018-08-15 18:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"09/03/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036284618-001",2018-08-15 21:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"13/12/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036302442-001",2018-08-14 19:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"27/12/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039227441-001",2018-09-02 18:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"16/03/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039261578-001",2018-09-03 00:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"11/07/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039365046-001",2018-09-03 16:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"28/08/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039382827-001",2018-09-03 18:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"04/03/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039393686-001",2018-09-03 18:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"17/06/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033685594-001",2018-07-31 09:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"27/04/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033696240-001",2018-07-31 09:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",81,"02/12/1936","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033709435-001",2018-07-31 12:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"28/07/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033767820-001",2018-07-31 17:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"12/05/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036332869-001",2018-08-16 06:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"23/06/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036371067-001",2018-08-16 12:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"28/09/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036399340-001",2018-08-16 14:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"24/12/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036411907-001",2018-08-16 15:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"19/03/1999","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036478366-001",2018-08-16 22:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"18/09/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039398466-001",2018-09-03 20:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"04/06/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039409260-001",2018-09-03 21:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"12/03/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039423082-001",2018-09-03 22:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",18,"25/04/2000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039451731-001",2018-09-04 07:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"20/06/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039460290-001",2018-09-04 09:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"18/02/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039510471-001",2018-09-04 13:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"13/05/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039513553-001",2018-09-04 14:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"15/04/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039558846-001",2018-09-04 17:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"24/12/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039592540-001",2018-09-04 21:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"23/07/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033807809-001",2018-07-31 21:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"22/06/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033907495-001",2018-08-01 13:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"03/07/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-033912808-001",2018-08-01 14:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"23/03/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036605198-001",2018-08-17 16:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"12/06/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036618745-001",2018-08-17 18:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"27/02/1949","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036634707-001",2018-08-17 18:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"05/01/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036653926-001",2018-08-17 20:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"25/07/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039624889-001",2018-09-05 06:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"13/06/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039639820-001",2018-09-05 08:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"24/01/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039759897-001",2018-09-05 20:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"25/11/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034034589-001",2018-08-02 09:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"19/11/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034037015-001",2018-08-02 09:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"31/03/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034042977-001",2018-08-02 10:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"19/06/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036710927-001",2018-08-18 13:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"30/01/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036713015-001",2018-08-18 13:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"03/08/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036797650-001",2018-08-19 00:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"08/09/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036843529-001",2018-08-19 12:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"30/03/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036901249-001",2018-08-19 21:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"04/10/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039827528-001",2018-09-06 09:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"14/04/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039850221-001",2018-09-06 11:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"16/06/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039851568-001",2018-09-06 12:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"02/05/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039912028-001",2018-09-06 17:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"01/11/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039941390-001",2018-09-06 21:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"04/08/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040270060-001",2018-09-09 11:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"08/10/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040337747-001",2018-09-09 20:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"15/12/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040383432-001",2018-09-10 08:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"07/06/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040385877-001",2018-09-10 08:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"01/07/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040420508-001",2018-09-10 09:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"01/07/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034123020-001",2018-08-02 18:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"03/11/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034124370-001",2018-08-02 18:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"06/11/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034127176-001",2018-08-02 18:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",79,"25/12/1938","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-036986323-001",2018-08-20 09:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"07/03/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037003642-001",2018-08-20 13:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"14/11/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037109150-001",2018-08-20 22:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"12/12/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039966428-001",2018-09-07 01:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"08/06/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-039992298-001",2018-09-07 09:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"29/05/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040073622-001",2018-09-07 19:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"16/06/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040098221-001",2018-09-07 23:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"20/01/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040494310-002",2018-09-10 16:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"27/01/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040607962-001",2018-09-11 12:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"28/04/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040622500-001",2018-09-11 13:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"08/09/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037194971-001",2018-08-21 11:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"12/03/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037260629-001",2018-08-21 18:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"12/11/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037344390-001",2018-08-22 07:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"21/09/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040124394-001",2018-09-08 06:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"22/02/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040153524-001",2018-09-08 13:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"13/03/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040251757-001",2018-09-09 07:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"03/10/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040643308-001",2018-09-11 14:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",74,"04/07/1944","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040688315-001",2018-09-11 19:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"04/12/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040708738-001",2018-09-11 22:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"04/02/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040764510-001",2018-09-12 10:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"19/08/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040775130-001",2018-09-12 08:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"30/03/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034504989-001",2018-08-05 11:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"24/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034508188-001",2018-08-05 12:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"24/06/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034511796-001",2018-08-05 13:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"21/06/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037392919-001",2018-08-22 15:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"25/07/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037507930-001",2018-08-23 07:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"29/12/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037516249-001",2018-08-23 09:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"02/10/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037525001-001",2018-08-23 10:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"01/12/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037568113-001",2018-08-23 14:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"09/04/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040802659-001",2018-09-12 13:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"18/11/1960","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040860050-001",2018-09-12 19:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"05/04/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-040915444-001",2018-09-13 08:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"12/09/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034613917-001",2018-08-06 07:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"13/06/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-034623401-001",2018-08-06 08:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"21/07/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037601732-001",2018-08-23 15:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"27/04/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037603679-001",2018-08-23 17:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"04/03/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037719940-001",2018-08-24 13:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"21/11/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-041072506-001",2018-09-14 01:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"19/01/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-041086159-001",2018-09-14 06:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"22/10/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-041180706-001",2018-09-14 17:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"10/09/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037738464-001",2018-08-24 13:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"10/04/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-037781745-001",2018-08-24 18:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"07/01/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
