CO_Number,Invoice_Number,Invoice_amount,Invoice_date,Commission_Amount,Discount_Amount,RM_Territory_Code,Distributor_ID,Exchange_Rate,Net Sales
190067,201649,0,2017-06-15 00:00:00.000,0,0,21,60630,0,0
190172,201711,0,2017-06-16 00:00:00.000,0,0,21,60630,0,0
190173,201712,0,2017-06-16 00:00:00.000,0,0,21,60630,0,0
189913,201557,0,2017-06-13 00:00:00.000,0,0,21,60630,0,0
189656,201409,0,2017-06-08 00:00:00.000,0,0,21,60630,0,0
189658,201410,0,2017-06-08 00:00:00.000,0,0,21,60630,0,0
189833,201556,0,2017-06-13 00:00:00.000,0,0,21,60630,0,0
190388,201790,0,2017-06-20 00:00:00.000,0,0,21,60630,0,0
190389,201791,0,2017-06-20 00:00:00.000,0,0,21,60630,0,0
190429,201829,0,2017-06-21 00:00:00.000,0,0,21,60630,0,0
190430,201830,0,2017-06-21 00:00:00.000,0,0,21,60630,0,0
190297,201714,0,2017-06-16 00:00:00.000,0,0,21,60630,0,0
190751,202241,0,2017-07-05 00:00:00.000,0,0,21,60630,0,0
190752,202242,0,2017-07-05 00:00:00.000,0,0,21,60630,0,0
190837,203077,0,2017-08-01 00:00:00.000,0,0,21,60630,0,0
190683,202239,0,2017-07-05 00:00:00.000,0,0,21,60630,0,0
190684,202240,0,2017-07-05 00:00:00.000,0,0,21,60630,0,0
190684,202320,0,2017-07-07 00:00:00.000,0,0,21,60630,0,0
190585,202238,0,2017-07-05 00:00:00.000,0,0,21,60630,0,0
193027,205428,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
193304,205429,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
193305,205430,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
192481,205296,0,2017-10-02 00:00:00.000,0,0,21,60630,0,0
192482,205297,0,2017-10-02 00:00:00.000,0,0,21,60630,0,0
192490,205425,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
192085,204443,0,2017-09-13 00:00:00.000,0,0,21,60630,0,0
192792,205426,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
192794,205427,0,2017-10-05 00:00:00.000,0,0,21,60630,0,0
192600,205355,0,2017-10-04 00:00:00.000,0,0,21,60630,0,0
192603,205356,0,2017-10-04 00:00:00.000,0,0,21,60630,0,0
193585,205489,0,2017-10-06 00:00:00.000,0,0,21,60630,0,0
193588,205531,0,2017-10-09 00:00:00.000,0,0,21,60630,0,0
193893,205838,0,2017-10-18 00:00:00.000,0,0,21,60630,0,0
193894,205769,0,2017-10-17 00:00:00.000,0,0,21,60630,0,0
193983,205943,0,2017-10-20 00:00:00.000,0,0,21,60630,0,0
193984,205944,0,2017-10-20 00:00:00.000,0,0,21,60630,0,0
193844,205767,0,2017-10-17 00:00:00.000,0,0,21,60630,0,0
193845,205768,0,2017-10-17 00:00:00.000,0,0,21,60630,0,0
193868,205357,0,2017-10-04 00:00:00.000,0,0,21,60630,0,0
194089,206047,0,2017-10-24 00:00:00.000,0,0,21,60630,0,0
194090,206048,0,2017-10-24 00:00:00.000,0,0,21,60630,0,0
194340,206441,0,2017-11-07 00:00:00.000,0,0,21,60630,0,0
194341,206442,0,2017-11-07 00:00:00.000,0,0,21,60630,0,0
194721,206664,0,2017-11-10 00:00:00.000,0,0,21,60630,0,0
194722,206665,0,2017-11-10 00:00:00.000,0,0,21,60630,0,0
202416,214133,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202535,214678,0,2018-07-24 00:00:00.000,0,0,21,60630,0,0
202537,214679,0,2018-07-24 00:00:00.000,0,0,21,60630,0,0
202548,214680,0,2018-07-24 00:00:00.000,0,0,21,60630,0,0
202602,214681,0,2018-07-24 00:00:00.000,0,0,21,60630,0,0
202614,214747,0,2018-07-25 00:00:00.000,0,0,21,60630,0,0
202875,215040,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202876,215041,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202952,215042,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202956,215043,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202962,215044,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202971,215045,0,2018-08-01 00:00:00.000,0,0,21,60630,0,0
202193,214130,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202194,214131,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202279,214132,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202069,214126,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202073,214127,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202121,214128,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
202125,214129,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
201966,214125,0,2018-07-02 00:00:00.000,0,0,21,60630,0,0
201647,213284,0,2018-06-11 00:00:00.000,0,0,21,60630,0,0
201901,214100,0,2018-06-30 00:00:00.000,0,0,21,60630,0,0
201360,213495,0,2018-06-15 00:00:00.000,0,0,21,60630,0,0
201342,213095,0,2018-06-04 00:00:00.000,0,0,21,60630,0,0
201345,213096,0,2018-06-04 00:00:00.000,0,0,21,60630,0,0
201460,213624,0,2018-06-20 00:00:00.000,0,0,21,60630,0,0
201462,213625,0,2018-06-20 00:00:00.000,0,0,21,60630,0,0
201511,213649,0,2018-06-21 00:00:00.000,0,0,21,60630,0,0
201141,213093,0,2018-06-04 00:00:00.000,0,0,21,60630,0,0
201142,213094,0,2018-06-04 00:00:00.000,0,0,21,60630,0,0
201145,213200,0,2018-06-07 00:00:00.000,0,0,21,60630,0,0
201014,212952,0,2018-05-30 00:00:00.000,0,0,21,60630,0,0
200463,212285,0,2018-05-09 00:00:00.000,0,0,21,60630,0,0
200464,212286,0,2018-05-09 00:00:00.000,0,0,21,60630,0,0
200636,212420,0,2018-05-14 00:00:00.000,0,0,21,60630,0,0
200637,212421,0,2018-05-14 00:00:00.000,0,0,21,60630,0,0
200455,212284,0,2018-05-09 00:00:00.000,0,0,21,60630,0,0
200750,212422,0,2018-05-14 00:00:00.000,0,0,21,60630,0,0
200751,212423,0,2018-05-14 00:00:00.000,0,0,21,60630,0,0
200240,211908,0,2018-04-26 00:00:00.000,0,0,21,60630,0,0
200316,212071,0,2018-05-02 00:00:00.000,0,0,21,60630,0,0
200317,212281,0,2018-05-09 00:00:00.000,0,0,21,60630,0,0
200334,212072,0,2018-05-02 00:00:00.000,0,0,21,60630,0,0
203145,215163,0,2018-08-03 00:00:00.000,0,0,21,60630,0,0
203148,215164,0,2018-08-03 00:00:00.000,0,0,21,60630,0,0
203206,215165,0,2018-08-03 00:00:00.000,0,0,21,60630,0,0
203636,215429,0,2018-08-10 00:00:00.000,0,0,21,60630,0,0
203474,215237,0,2018-08-06 00:00:00.000,0,0,21,60630,0,0
195818,207957,0,2017-12-15 00:00:00.000,0,0,21,60630,0,0
195819,207958,0,2017-12-15 00:00:00.000,0,0,21,60630,0,0
195508,207460,0,2017-12-04 00:00:00.000,0,0,21,60630,0,0
195511,207461,0,2017-12-04 00:00:00.000,0,0,21,60630,0,0
195692,207701,0,2017-12-11 00:00:00.000,0,0,21,60630,0,0
195693,207702,0,2017-12-11 00:00:00.000,0,0,21,60630,0,0
194898,206948,0,2017-11-17 00:00:00.000,0,0,21,60630,0,0
194899,206949,0,2017-11-17 00:00:00.000,0,0,21,60630,0,0
195220,207237,0,2017-11-28 00:00:00.000,0,0,21,60630,0,0
195221,207238,0,2017-11-28 00:00:00.000,0,0,21,60630,0,0
195222,207348,0,2017-11-30 00:00:00.000,0,0,21,60630,0,0
195201,207236,0,2017-11-28 00:00:00.000,0,0,21,60630,0,0
195142,207234,0,2017-11-28 00:00:00.000,0,0,21,60630,0,0
195143,207235,0,2017-11-28 00:00:00.000,0,0,21,60630,0,0
195363,207349,0,2017-11-30 00:00:00.000,0,0,21,60630,0,0
195366,207350,0,2017-11-30 00:00:00.000,0,0,21,60630,0,0
196533,208424,0,2018-01-02 00:00:00.000,0,0,21,60630,0,0
196536,208425,0,2018-01-02 00:00:00.000,0,0,21,60630,0,0
196706,208534,0,2018-01-08 00:00:00.000,0,0,21,60630,0,0
196707,208535,0,2018-01-08 00:00:00.000,0,0,21,60630,0,0
196601,208426,0,2018-01-02 00:00:00.000,0,0,21,60630,0,0
196120,208154,0,2017-12-21 00:00:00.000,0,0,21,60630,0,0
196125,208155,0,2017-12-21 00:00:00.000,0,0,21,60630,0,0
196128,208156,0,2017-12-21 00:00:00.000,0,0,21,60630,0,0
196224,208157,0,2017-12-21 00:00:00.000,0,0,21,60630,0,0
196225,208158,0,2017-12-21 00:00:00.000,0,0,21,60630,0,0
196346,208254,0,2017-12-27 00:00:00.000,0,0,21,60630,0,0
196348,208255,0,2017-12-27 00:00:00.000,0,0,21,60630,0,0
197392,209423,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197393,209424,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197394,209425,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197395,209426,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197396,209427,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197397,209428,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197398,209429,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197320,209422,0,2018-02-05 00:00:00.000,0,0,21,60630,0,0
197292,209204,0,2018-01-30 00:00:00.000,0,0,21,60630,0,0
197313,208995,0,2018-01-22 00:00:00.000,0,0,21,60630,0,0
197316,209205,0,2018-01-30 00:00:00.000,0,0,21,60630,0,0
197243,209058,0,2018-01-24 00:00:00.000,0,0,21,60630,0,0
197244,209059,0,2018-01-24 00:00:00.000,0,0,21,60630,0,0
196783,208444,0,2018-01-03 00:00:00.000,0,0,21,60630,0,0
196889,208878,0,2018-01-17 00:00:00.000,0,0,21,60630,0,0
196893,208879,0,2018-01-17 00:00:00.000,0,0,21,60630,0,0
196823,208877,0,2018-01-17 00:00:00.000,0,0,21,60630,0,0
197078,208991,0,2018-01-22 00:00:00.000,0,0,21,60630,0,0
197079,208992,0,2018-01-22 00:00:00.000,0,0,21,60630,0,0
199946,211869,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
199947,211870,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
199949,211871,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
199950,211872,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
200021,211905,0,2018-04-26 00:00:00.000,0,0,21,60630,0,0
200022,211906,0,2018-04-26 00:00:00.000,0,0,21,60630,0,0
200035,211873,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
200036,211874,0,2018-04-25 00:00:00.000,0,0,21,60630,0,0
199623,211649,0,2018-04-18 00:00:00.000,0,0,21,60630,0,0
199496,211573,0,2018-04-16 00:00:00.000,0,0,21,60630,0,0
199575,211611,0,2018-04-17 00:00:00.000,0,0,21,60630,0,0
199801,211781,0,2018-04-23 00:00:00.000,0,0,21,60630,0,0
199802,211782,0,2018-04-23 00:00:00.000,0,0,21,60630,0,0
199808,211410,0,2018-04-10 00:00:00.000,0,0,21,60630,0,0
199811,211574,0,2018-04-16 00:00:00.000,0,0,21,60630,0,0
199286,211017,0,2018-03-27 00:00:00.000,0,0,21,60630,0,0
199288,211018,0,2018-03-27 00:00:00.000,0,0,21,60630,0,0
199289,211019,0,2018-03-27 00:00:00.000,0,0,21,60630,0,0
199156,210855,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199157,210856,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199159,210857,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199160,210858,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199161,210859,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199162,210860,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199163,210861,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199164,210862,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199165,210863,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199166,210864,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199167,210865,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199168,210866,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199169,210963,0,2018-03-26 00:00:00.000,0,0,21,60630,0,0
199170,210964,0,2018-03-26 00:00:00.000,0,0,21,60630,0,0
199171,210965,0,2018-03-26 00:00:00.000,0,0,21,60630,0,0
199173,210966,0,2018-03-26 00:00:00.000,0,0,21,60630,0,0
199174,210867,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199175,210868,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199176,210869,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199178,210870,0,2018-03-22 00:00:00.000,0,0,21,60630,0,0
199389,211327,0,2018-04-06 00:00:00.000,0,0,21,60630,0,0
199054,210780,0,2018-03-20 00:00:00.000,0,0,21,60630,0,0
199055,210781,0,2018-03-20 00:00:00.000,0,0,21,60630,0,0
198881,210778,0,2018-03-20 00:00:00.000,0,0,21,60630,0,0
198882,210779,0,2018-03-20 00:00:00.000,0,0,21,60630,0,0
198670,210551,0,2018-03-14 00:00:00.000,0,0,21,60630,0,0
198671,210552,0,2018-03-14 00:00:00.000,0,0,21,60630,0,0
198785,210730,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198786,210731,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198787,210732,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198788,210733,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198789,210734,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198791,210735,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198792,210736,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198793,210737,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198794,210738,0,2018-03-19 00:00:00.000,0,0,21,60630,0,0
198293,210129,0,2018-02-28 00:00:00.000,0,0,21,60630,0,0
198296,210171,0,2018-03-01 00:00:00.000,0,0,21,60630,0,0
198298,210172,0,2018-03-01 00:00:00.000,0,0,21,60630,0,0
198299,210173,0,2018-03-01 00:00:00.000,0,0,21,60630,0,0
198301,210207,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198302,210208,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198303,210209,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198304,210210,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198305,210211,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198306,210212,0,2018-03-02 00:00:00.000,0,0,21,60630,0,0
198444,210258,0,2018-03-06 00:00:00.000,0,0,21,60630,0,0
198445,210259,0,2018-03-06 00:00:00.000,0,0,21,60630,0,0
198446,210260,0,2018-03-06 00:00:00.000,0,0,21,60630,0,0
198449,210261,0,2018-03-06 00:00:00.000,0,0,21,60630,0,0
197682,209719,0,2018-02-14 00:00:00.000,0,0,21,60630,0,0
197683,209720,0,2018-02-14 00:00:00.000,0,0,21,60630,0,0
197720,209496,0,2018-02-07 00:00:00.000,0,0,21,60630,0,0
197721,209721,0,2018-02-14 00:00:00.000,0,0,21,60630,0,0
197447,209061,0,2018-01-25 00:00:00.000,0,0,21,60630,0,0
197874,209900,0,2018-02-21 00:00:00.000,0,0,21,60630,0,0
197881,209901,0,2018-02-21 00:00:00.000,0,0,21,60630,0,0
207805,219611,0,2018-12-18 00:00:00.000,0,0,21,60630,0,0
207592,219608,0,2018-12-18 00:00:00.000,0,0,21,60630,0,0
207570,219556,0,2018-12-17 00:00:00.000,0,0,21,60630,0,0
207082,219108,0,2018-12-03 00:00:00.000,0,0,21,60630,0,0
207180,219322,0,2018-12-10 00:00:00.000,0,0,21,60630,0,0
207183,219323,0,2018-12-10 00:00:00.000,0,0,21,60630,0,0
206845,218886,0,2018-11-27 00:00:00.000,0,0,21,60630,0,0
206846,218887,0,2018-11-27 00:00:00.000,0,0,21,60630,0,0
207410,219554,0,2018-12-17 00:00:00.000,0,0,21,60630,0,0
207413,219555,0,2018-12-17 00:00:00.000,0,0,21,60630,0,0
208187,220458,0,2019-01-21 00:00:00.000,0,0,21,60630,0,0
208188,220459,0,2019-01-21 00:00:00.000,0,0,21,60630,0,0
205594,217776,0,2018-10-22 00:00:00.000,0,0,21,60630,0,0
205594,217884,0,2018-10-25 00:00:00.000,0,0,21,60630,0,0
205758,217885,0,2018-10-25 00:00:00.000,0,0,21,60630,0,0
206281,218598,0,2018-11-15 00:00:00.000,0,0,21,60630,0,0
206284,218599,0,2018-11-15 00:00:00.000,0,0,21,60630,0,0
206606,218816,0,2018-11-21 00:00:00.000,0,0,21,60630,0,0
206607,218817,0,2018-11-21 00:00:00.000,0,0,21,60630,0,0
206608,218818,0,2018-11-21 00:00:00.000,0,0,21,60630,0,0
206609,218823,0,2018-11-21 00:00:00.000,0,0,21,60630,0,0
206804,218850,0,2018-11-26 00:00:00.000,0,0,21,60630,0,0
206806,218851,0,2018-11-26 00:00:00.000,0,0,21,60630,0,0
206778,218848,0,2018-11-26 00:00:00.000,0,0,21,60630,0,0
206779,218849,0,2018-11-26 00:00:00.000,0,0,21,60630,0,0
206779,218930,0,2018-11-28 00:00:00.000,0,0,21,60630,0,0
205378,217545,0,2018-10-15 00:00:00.000,0,0,21,60630,0,0
205282,217514,0,2018-10-12 00:00:00.000,0,0,21,60630,0,0
205246,217513,0,2018-10-12 00:00:00.000,0,0,21,60630,0,0
205127,217255,0,2018-10-05 00:00:00.000,0,0,21,60630,0,0
205132,217440,0,2018-10-11 00:00:00.000,0,0,21,60630,0,0
205138,217441,0,2018-10-11 00:00:00.000,0,0,21,60630,0,0
205142,217442,0,2018-10-11 00:00:00.000,0,0,21,60630,0,0
205065,217198,0,2018-10-04 00:00:00.000,0,0,21,60630,0,0
204459,216289,0,2018-09-11 00:00:00.000,0,0,21,60630,0,0
204464,216290,0,2018-09-11 00:00:00.000,0,0,21,60630,0,0
204377,216288,0,2018-09-11 00:00:00.000,0,0,21,60630,0,0
204346,216224,0,2018-09-10 00:00:00.000,0,0,21,60630,0,0
204350,216225,0,2018-09-10 00:00:00.000,0,0,21,60630,0,0
204352,216286,0,2018-09-11 00:00:00.000,0,0,21,60630,0,0
204353,216287,0,2018-09-11 00:00:00.000,0,0,21,60630,0,0
178819,189785,0,2016-05-23 00:00:00.000,0,0,15,60631,0,0
169462,180390,0,2015-07-13 00:00:00.000,0,0,21,60480,0,0
170346,181320,0,2015-08-17 00:00:00.000,0,0,21,60480,0,0
170313,181318,0,2015-08-17 00:00:00.000,0,0,21,60480,0,0
170316,181319,0,2015-08-17 00:00:00.000,0,0,21,60480,0,0
170103,181316,0,2015-08-17 00:00:00.000,0,0,21,60480,0,0
170104,181317,0,2015-08-17 00:00:00.000,0,0,21,60480,0,0
170091,181133,0,2015-08-05 00:00:00.000,0,0,21,60480,0,0
171457,182575,0,2015-09-17 00:00:00.000,0,0,21,60480,0,0
171557,182931,0,2015-09-25 00:00:00.000,0,0,21,60480,0,0
171888,183094,0,2015-10-01 00:00:00.000,0,0,21,60480,0,0
171240,182354,0,2015-09-11 00:00:00.000,0,0,21,60480,0,0
171241,182355,0,2015-09-11 00:00:00.000,0,0,21,60480,0,0
171421,182695,0,2015-09-21 00:00:00.000,0,0,21,60480,0,0
173857,184848,0,2015-11-23 00:00:00.000,0,0,21,60480,0,0
173621,184647,0,2015-11-17 00:00:00.000,0,0,21,60480,0,0
173658,184648,0,2015-11-17 00:00:00.000,0,0,21,60480,0,0
173406,184395,0,2015-11-09 00:00:00.000,0,0,21,60480,0,0
173960,185018,0,2015-12-02 00:00:00.000,0,0,21,60480,0,0
174459,185502,0,2015-12-17 00:00:00.000,0,0,21,60480,0,0
174493,185504,0,2015-12-17 00:00:00.000,0,0,21,60480,0,0
174423,185501,0,2015-12-17 00:00:00.000,0,0,21,60480,0,0
174213,185296,0,2015-12-10 00:00:00.000,0,0,21,60480,0,0
174364,185394,0,2015-12-14 00:00:00.000,0,0,21,60480,0,0
174326,185393,0,2015-12-14 00:00:00.000,0,0,21,60480,0,0
172594,183504,0,2015-10-14 00:00:00.000,0,0,21,60480,0,0
172595,183505,0,2015-10-14 00:00:00.000,0,0,21,60480,0,0
172597,183506,0,2015-10-14 00:00:00.000,0,0,21,60480,0,0
172401,183428,0,2015-10-12 00:00:00.000,0,0,21,60480,0,0
173117,184049,0,2015-10-29 00:00:00.000,0,0,21,60480,0,0
173145,184200,0,2015-11-04 00:00:00.000,0,0,21,60480,0,0
164225,175110,0,2015-01-08 00:00:00.000,0,0,21,60480,0,0
164226,175111,0,2015-01-08 00:00:00.000,0,0,21,60480,0,0
164969,175939,0,2015-02-14 00:00:00.000,0,0,21,60480,0,0
164501,175465,0,2015-01-22 00:00:00.000,0,0,21,60480,0,0
164853,175938,0,2015-02-14 00:00:00.000,0,0,21,60480,0,0
165955,176736,0,2015-03-16 00:00:00.000,0,0,21,60480,0,0
166229,177261,0,2015-04-02 00:00:00.000,0,0,21,60480,0,0
165650,176685,0,2015-03-13 00:00:00.000,0,0,21,60480,0,0
165673,176686,0,2015-03-13 00:00:00.000,0,0,21,60480,0,0
165698,176687,0,2015-03-13 00:00:00.000,0,0,21,60480,0,0
165717,176688,0,2015-03-13 00:00:00.000,0,0,21,60480,0,0
165874,176690,0,2015-03-13 00:00:00.000,0,0,21,60480,0,0
167441,178310,0,2015-05-06 00:00:00.000,0,0,21,60480,0,0
167889,178736,0,2015-05-20 00:00:00.000,0,0,21,60480,0,0
167785,178657,0,2015-05-18 00:00:00.000,0,0,21,60480,0,0
166905,177879,0,2015-04-21 00:00:00.000,0,0,21,60480,0,0
166908,177880,0,2015-04-21 00:00:00.000,0,0,21,60480,0,0
166642,177577,0,2015-04-13 00:00:00.000,0,0,21,60480,0,0
168073,178978,0,2015-05-29 00:00:00.000,0,0,21,60480,0,0
168906,180074,0,2015-07-01 00:00:00.000,0,0,21,60480,0,0
168730,179732,0,2015-06-22 00:00:00.000,0,0,21,60480,0,0
168911,180075,0,2015-07-01 00:00:00.000,0,0,21,60480,0,0
181648,193251,0,2016-09-13 00:00:00.000,0,0,21,60480,0,0
181650,193252,0,2016-09-13 00:00:00.000,0,0,21,60480,0,0
181652,193291,0,2016-09-14 00:00:00.000,0,0,21,60480,0,0
182460,193677,0,2016-09-23 00:00:00.000,0,0,21,60480,0,0
182462,193678,0,2016-09-23 00:00:00.000,0,0,21,60480,0,0
182791,193960,0,2016-09-30 00:00:00.000,0,0,21,60480,0,0
182880,194051,0,2016-10-03 00:00:00.000,0,0,21,60480,0,0
180299,191859,0,2016-08-01 00:00:00.000,0,0,21,60480,0,0
180477,191861,0,2016-08-01 00:00:00.000,0,0,21,60480,0,0
180469,191860,0,2016-08-01 00:00:00.000,0,0,21,60480,0,0
180230,191858,0,2016-08-01 00:00:00.000,0,0,21,60480,0,0
180523,191964,0,2016-08-03 00:00:00.000,0,0,21,60480,0,0
183143,194271,0,2016-10-12 00:00:00.000,0,0,21,60480,0,0
183145,194272,0,2016-10-12 00:00:00.000,0,0,21,60480,0,0
179020,190018,0,2016-06-01 00:00:00.000,0,0,21,60480,0,0
179343,190737,0,2016-06-23 00:00:00.000,0,0,21,60480,0,0
179344,190738,0,2016-06-23 00:00:00.000,0,0,21,60480,0,0
179771,191197,0,2016-07-11 00:00:00.000,0,0,21,60480,0,0
179772,191239,0,2016-07-12 00:00:00.000,0,0,21,60480,0,0
179780,191240,0,2016-07-12 00:00:00.000,0,0,21,60480,0,0
179810,191241,0,2016-07-12 00:00:00.000,0,0,21,60480,0,0
178394,189405,0,2016-05-11 00:00:00.000,0,0,21,60480,0,0
178738,189885,0,2016-05-26 00:00:00.000,0,0,21,60480,0,0
177947,189073,0,2016-04-28 00:00:00.000,0,0,21,60480,0,0
178002,189074,0,2016-04-28 00:00:00.000,0,0,21,60480,0,0
175642,186606,0,2016-02-04 00:00:00.000,0,0,21,60480,0,0
175891,187041,0,2016-02-18 00:00:00.000,0,0,21,60480,0,0
176048,187042,0,2016-02-18 00:00:00.000,0,0,21,60480,0,0
175524,186604,0,2016-02-04 00:00:00.000,0,0,21,60480,0,0
175525,186605,0,2016-02-04 00:00:00.000,0,0,21,60480,0,0
175219,186204,0,2016-01-18 00:00:00.000,0,0,21,60480,0,0
177459,188457,0,2016-04-07 00:00:00.000,0,0,21,60480,0,0
177070,188294,0,2016-03-31 00:00:00.000,0,0,21,60480,0,0
176197,187595,0,2016-03-10 00:00:00.000,0,0,21,60480,0,0
183515,195029,0,2016-11-07 00:00:00.000,0,0,16,60480,0,0
183522,195116,0,2016-11-09 00:00:00.000,0,0,16,60480,0,0
183584,195117,0,2016-11-09 00:00:00.000,0,0,16,60480,0,0
183585,195118,0,2016-11-09 00:00:00.000,0,0,16,60480,0,0
183632,195341,0,2016-11-15 00:00:00.000,0,0,16,60480,0,0
183660,195342,0,2016-11-15 00:00:00.000,0,0,16,60480,0,0
184038,195664,0,2016-11-28 00:00:00.000,0,0,16,60480,0,0
186760,198495,0,2017-03-07 00:00:00.000,0,0,16,60480,0,0
186410,198212,0,2017-02-27 00:00:00.000,0,0,16,60480,0,0
186392,198209,0,2017-02-27 00:00:00.000,0,0,16,60480,0,0
186273,197968,0,2017-02-17 00:00:00.000,0,0,16,60480,0,0
185833,197278,0,2017-01-26 00:00:00.000,0,0,16,60480,0,0
185542,197513,0,2017-02-03 00:00:00.000,0,0,16,60480,0,0
185588,197514,0,2017-02-03 00:00:00.000,0,0,16,60480,0,0
184790,196323,0,2016-12-19 00:00:00.000,0,0,16,60480,0,0
185018,196324,0,2016-12-19 00:00:00.000,0,0,16,60480,0,0
184321,195665,0,2016-11-28 00:00:00.000,0,0,16,60480,0,0
184468,195666,0,2016-11-28 00:00:00.000,0,0,16,60480,0,0
187144,198445,0,2017-03-04 00:00:00.000,0,0,16,60480,0,0
187019,198571,0,2017-03-09 00:00:00.000,0,0,16,60480,0,0
187020,198572,0,2017-03-09 00:00:00.000,0,0,16,60480,0,0
187314,198847,0,2017-03-20 00:00:00.000,0,0,16,60480,0,0
187718,199374,0,2017-04-03 00:00:00.000,0,0,16,60480,0,0
187715,199373,0,2017-04-03 00:00:00.000,0,0,16,60480,0,0
188818,200513,0,2017-05-11 00:00:00.000,0,0,16,60480,0,0
188813,200405,0,2017-05-08 00:00:00.000,0,0,16,60480,0,0
188442,199955,0,2017-04-24 00:00:00.000,0,0,16,60480,0,0
188449,200030,0,2017-04-26 00:00:00.000,0,0,16,60480,0,0
188769,200458,0,2017-05-10 00:00:00.000,0,0,16,60480,0,0
191186,203272,0,2017-08-07 00:00:00.000,0,0,16,60480,0,0
191481,203273,0,2017-08-07 00:00:00.000,0,0,16,60480,0,0
191482,203274,0,2017-08-07 00:00:00.000,0,0,16,60480,0,0
192078,205302,0,2017-10-04 00:00:00.000,0,0,16,60480,0,0
192079,205304,0,2017-10-04 00:00:00.000,0,0,16,60480,0,0
192080,203362,0,2017-08-09 00:00:00.000,0,0,16,60480,0,0
190162,201676,0,2017-06-16 00:00:00.000,0,0,16,60480,0,0
190169,202216,0,2017-07-05 00:00:00.000,0,0,16,60480,0,0
189936,201258,0,2017-06-05 00:00:00.000,0,0,16,60480,0,0
190391,201759,0,2017-06-20 00:00:00.000,0,0,16,60480,0,0
190392,201760,0,2017-06-20 00:00:00.000,0,0,16,60480,0,0
190431,201804,0,2017-06-21 00:00:00.000,0,0,16,60480,0,0
190432,201805,0,2017-06-21 00:00:00.000,0,0,16,60480,0,0
190491,201994,0,2017-06-27 00:00:00.000,0,0,16,60480,0,0
