device_pk,device_fk,name,vendor_fk,dev_loc,Cloud Service Name,Hosted Location,first_added,last_edited,first_month,last_month
"14363","","sidecar_b5951ee83718","","Undefined Loc","","On-Prem",2020-04-02 13:16:12.746,2021-02-19 05:07:48.350,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14477","","d42-carbonite-10.42.29.1.20200421.170838","","Undefined Loc","","On-Prem",2020-04-21 14:10:34.770,2021-02-19 05:07:52.586,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14544","","12eee6a2152c","","Undefined Loc","","On-Prem",2020-04-30 16:05:05.640,2021-02-19 05:07:54.660,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14391","","kneeling-giraffe-worker_996f09469d33","","Undefined Loc","","On-Prem",2020-04-02 13:18:12.810,2021-02-19 05:07:49.483,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14429","","8947d7f6d380","","Undefined Loc","","On-Prem",2020-04-03 16:04:30.436,2021-02-19 05:07:50.913,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14458","","cd1a9d9119cb","","Undefined Loc","","On-Prem",2020-04-08 16:04:27.740,2021-02-19 05:07:52.013,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14466","","Unknown 4","","Undefined Loc","","On-Prem",2020-04-10 04:11:55.950,2021-02-19 05:07:52.316,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14439","","ac2f5e79dad4","","Undefined Loc","","On-Prem",2020-04-06 16:04:28.136,2021-02-19 05:07:51.283,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14421","","615b25f1ec1a","","Undefined Loc","","On-Prem",2020-04-02 16:04:27.706,2021-02-19 05:07:50.623,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14416","","9fef0290b0f2","","Undefined Loc","","On-Prem",2020-04-02 16:04:27.260,2021-02-19 05:07:50.443,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14528","","8c7bc4195aa6","","Undefined Loc","","On-Prem",2020-04-29 16:03:12.376,2021-02-19 05:07:54.273,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14425","","9586316d7485","","Undefined Loc","","On-Prem",2020-04-03 16:04:30.066,2021-02-19 05:07:50.766,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14413","","28862e76c401","","Undefined Loc","","On-Prem",2020-04-02 16:04:26.983,2021-02-19 05:07:50.340,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14376","","prom-to-sd_3d8d6c16692a","","Undefined Loc","","On-Prem",2020-04-02 13:16:13.496,2021-02-19 05:07:48.883,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14415","","8f37515d8c10","","Undefined Loc","","On-Prem",2020-04-02 16:04:27.170,2021-02-19 05:07:50.410,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14423","","79aec4283465","","Undefined Loc","","On-Prem",2020-04-03 16:04:25.453,2021-02-19 05:07:50.696,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14547","","53b42e0bd280","","Undefined Loc","","On-Prem",2020-04-30 16:05:05.943,2021-02-19 05:07:54.766,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14455","","457bad8728b2","","Undefined Loc","","On-Prem",2020-04-08 16:04:27.470,2021-02-19 05:07:51.903,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14534","","0d82a15eed78","","Undefined Loc","","On-Prem",2020-04-29 16:03:12.973,2021-02-19 05:07:54.486,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14360","","prometheus-to-sd_69bca3cc2761","","Undefined Loc","","On-Prem",2020-04-02 13:16:12.610,2021-02-19 05:07:48.226,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14448","","MW-RC","","Undefined Loc","","On-Prem",2020-04-08 04:15:17.223,2021-02-19 05:07:51.636,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14357","","kubedns_32887cb54cc2","","Undefined Loc","","On-Prem",2020-04-02 13:16:12.470,2021-02-19 05:07:48.103,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14453","","b1cc8ae40cf0","","Undefined Loc","","On-Prem",2020-04-08 16:04:27.286,2021-02-19 05:07:51.826,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14373","","fluentd-gcp_8da9d9f3ad9e","","Undefined Loc","","On-Prem",2020-04-02 13:16:13.363,2021-02-19 05:07:48.763,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14437","","da59c8a29173","","Undefined Loc","","On-Prem",2020-04-03 16:04:31.136,2021-02-19 05:07:51.206,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14465","","Unknown 3","","Undefined Loc","","On-Prem",2020-04-10 04:11:55.903,2021-02-19 05:07:52.283,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14348","","oracle device 1","","Undefined Loc","","On-Prem",2020-04-01 12:24:21.026,2021-02-19 05:07:47.746,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14410","","ebdac4e813aa","","Undefined Loc","","On-Prem",2020-04-02 16:04:26.663,2021-02-19 05:07:50.233,2020-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14235","","116b28d13693","","Undefined Loc","","On-Prem",2020-03-12 16:04:37.543,2021-02-19 05:07:43.736,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14173","","calico-etcd_af18af3a25f0","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.170,2021-02-19 05:07:41.746,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14252","","7de7064665d2","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.613,2021-02-19 05:07:44.360,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14286","","c0ab9f1cb6e9","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.846,2021-02-19 05:07:45.576,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14307","","f30a2baec75d","","Undefined Loc","","On-Prem",2020-03-21 16:05:04.336,2021-02-19 05:07:46.310,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14239","","3e38d21cb80f","","Undefined Loc","","On-Prem",2020-03-12 16:04:37.880,2021-02-19 05:07:43.880,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14214","","bbbaa985f11b","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.260,2021-02-19 05:07:42.920,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14200","","kube-proxy_a80d4b6137b7","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.490,2021-02-19 05:07:42.543,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14272","","58a8eef5fd86","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.646,2021-02-19 05:07:45.076,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14293","","1cc769a8270f","","Undefined Loc","","On-Prem",2020-03-20 16:05:02.723,2021-02-19 05:07:45.833,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14263","","5be4df5fbad7","","Undefined Loc","","On-Prem",2020-03-18 16:04:52.833,2021-02-19 05:07:44.753,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14330","","beea0dacf30c","","Undefined Loc","","On-Prem",2020-03-25 16:04:14.556,2021-02-19 05:07:47.080,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14212","","5af7038711dc","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.100,2021-02-19 05:07:42.843,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14248","","Device42-16.08.00","","Undefined Loc","","On-Prem",2020-03-18 13:15:12.763,2021-02-19 05:07:44.216,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14261","","18471ee4731a","","Undefined Loc","","On-Prem",2020-03-18 16:04:49.046,2021-02-19 05:07:44.683,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14185","","sidecar_b6267c510e06","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.673,2021-02-19 05:07:42.143,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14253","","f8570829a8e1","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.663,2021-02-19 05:07:44.396,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14285","","98b3ec9f096c","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.760,2021-02-19 05:07:45.540,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14194","","lab-pod_ac33ce11d536","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.246,2021-02-19 05:07:42.410,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14240","","69225ec447b8","","Undefined Loc","","On-Prem",2020-03-12 16:04:37.960,2021-02-19 05:07:43.916,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14318","","4b7dfe69661f","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.256,2021-02-19 05:07:46.676,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14296","","eb8120b81c7a","","Undefined Loc","","On-Prem",2020-03-20 16:05:03.003,2021-02-19 05:07:45.940,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14325","","d185e2b1c385","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.900,2021-02-19 05:07:46.933,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14191","","install-cni_130e954cfa9d","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.963,2021-02-19 05:07:42.320,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14340","","cc4202ef9fc8","","Undefined Loc","","On-Prem",2020-03-26 16:04:13.883,2021-02-19 05:07:47.436,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14224","","87999d026303","","Undefined Loc","","On-Prem",2020-03-11 13:33:45.813,2021-02-19 05:07:43.306,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14335","","4c32a0b8eb0d","","Undefined Loc","","On-Prem",2020-03-25 16:04:15.023,2021-02-19 05:07:47.256,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14276","","a34c65419fe5","","Undefined Loc","","On-Prem",2020-03-19 16:05:03.673,2021-02-19 05:07:45.220,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14298","","dc2d0768f9f0","","Undefined Loc","","On-Prem",2020-03-20 16:05:03.190,2021-02-19 05:07:46.013,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14287","","6e868c3ee88c","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.933,2021-02-19 05:07:45.613,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14250","","318421815d9f","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.500,2021-02-19 05:07:44.290,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14243","","ac5bb2977e51","","Undefined Loc","","On-Prem",2020-03-12 16:04:38.203,2021-02-19 05:07:44.030,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14225","","e336ac356a00","","Undefined Loc","","On-Prem",2020-03-11 13:33:45.896,2021-02-19 05:07:43.346,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14237","","5e93c049fe08","","Undefined Loc","","On-Prem",2020-03-12 16:04:37.713,2021-02-19 05:07:43.810,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14332","","24d4136788bf","","Undefined Loc","","On-Prem",2020-03-25 16:04:14.746,2021-02-19 05:07:47.150,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14246","","8b2044799640","","Undefined Loc","","On-Prem",2020-03-13 16:03:35.880,2021-02-19 05:07:44.146,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14196","","calico-node_7c548fa913c3","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.316,2021-02-19 05:07:42.453,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14309","","4485e5f9a10c","","Undefined Loc","","On-Prem",2020-03-21 16:05:04.513,2021-02-19 05:07:46.383,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14227","","99252d962ca9","","Undefined Loc","","On-Prem",2020-03-11 13:33:46.056,2021-02-19 05:07:43.423,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14315","","cfb838b517a7","","Undefined Loc","","On-Prem",2020-03-24 16:05:02.960,2021-02-19 05:07:46.566,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14320","","cdf8d175e988","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.443,2021-02-19 05:07:46.750,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14230","","4a03953f7f34","","Undefined Loc","","On-Prem",2020-03-11 13:33:46.290,2021-02-19 05:07:43.536,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14291","","b98de33c8f2b","","Undefined Loc","","On-Prem",2020-03-20 16:05:02.526,2021-02-19 05:07:45.760,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14232","","0ba655e0d763","","Undefined Loc","","On-Prem",2020-03-11 13:42:44.303,2021-02-19 05:07:43.616,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14226","","bb05a7310c30","","Undefined Loc","","On-Prem",2020-03-11 13:33:45.976,2021-02-19 05:07:43.383,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14223","","d21933ff6574","","Undefined Loc","","On-Prem",2020-03-11 13:33:45.733,2021-02-19 05:07:43.270,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14244","","7be655b71bd7","","Undefined Loc","","On-Prem",2020-03-12 16:04:38.283,2021-02-19 05:07:44.066,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14289","","990d48f2392a","","Undefined Loc","","On-Prem",2020-03-20 16:05:02.330,2021-02-19 05:07:45.686,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14273","","758e05c6fe75","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.733,2021-02-19 05:07:45.113,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14228","","740127058d1c","","Undefined Loc","","On-Prem",2020-03-11 13:33:46.133,2021-02-19 05:07:43.463,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14290","","2ecb6936c2d5","","Undefined Loc","","On-Prem",2020-03-20 16:05:02.430,2021-02-19 05:07:45.723,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14255","","a714c701e104","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.760,2021-02-19 05:07:44.466,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14245","","LPAR1 -","","Undefined Loc","","On-Prem",2020-03-12 20:35:44.023,2021-02-19 05:07:44.106,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14247","","47ea9b55e648","","Undefined Loc","","On-Prem",2020-03-13 16:03:35.953,2021-02-19 05:07:44.180,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14189","","calico-node_fa8a3e9b8050","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.916,2021-02-19 05:07:42.276,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14323","","c7eb9455460b","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.716,2021-02-19 05:07:46.860,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14251","","2c16003896ed","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.566,2021-02-19 05:07:44.323,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14305","","ad4f09f5aca7","","Undefined Loc","","On-Prem",2020-03-21 16:05:04.156,2021-02-19 05:07:46.236,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14275","","81a6b34c8593","","Undefined Loc","","On-Prem",2020-03-19 16:05:03.616,2021-02-19 05:07:45.183,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14324","","8819fd846d8f","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.806,2021-02-19 05:07:46.896,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14180","","kube-controller-manager_8c83bccd2008","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.503,2021-02-19 05:07:42.006,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14333","","3f8f59dc39e9","","Undefined Loc","","On-Prem",2020-03-25 16:04:14.836,2021-02-19 05:07:47.186,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14229","","2014198d2d45","","Undefined Loc","","On-Prem",2020-03-11 13:33:46.213,2021-02-19 05:07:43.500,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14269","","a1fef181a344","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.386,2021-02-19 05:07:44.970,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14202","","kubernetes-dashboard_2efe36321303","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.560,2021-02-19 05:07:42.586,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14258","","d85c14d8c2c4","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.906,2021-02-19 05:07:44.573,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14209","","19c7f64979a7","","Undefined Loc","","On-Prem",2020-03-05 19:02:28.666,2021-02-19 05:07:42.763,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14336","","b00f0aa43146","","Undefined Loc","","On-Prem",2020-03-25 16:04:15.110,2021-02-19 05:07:47.290,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14346","","cbc235315acb","","Undefined Loc","","On-Prem",2020-03-30 16:05:04.443,2021-02-19 05:07:47.670,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14337","","78fc5dd72cb3","","Undefined Loc","","On-Prem",2020-03-25 16:04:15.196,2021-02-19 05:07:47.326,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14266","","0c4dd44921be","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.116,2021-02-19 05:07:44.860,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14218","","cc464635706d","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.560,2021-02-19 05:07:43.076,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14192","","kube-proxy_95cce2bd931d","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.040,2021-02-19 05:07:42.363,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14271","","1a551485693e","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.560,2021-02-19 05:07:45.040,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14178","","kube-apiserver_069e8e053d93","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.450,2021-02-19 05:07:41.963,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14299","","d20f77037ff4","","Undefined Loc","","On-Prem",2020-03-20 16:05:03.283,2021-02-19 05:07:46.050,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14319","","fe005d923902","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.350,2021-02-19 05:07:46.713,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14282","","89dd0fa84af6","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.496,2021-02-19 05:07:45.433,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14207","","kubernetes-dashboard_5c6554d8b27a","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.800,2021-02-19 05:07:42.723,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14304","","911de2ad3e5a","","Undefined Loc","","On-Prem",2020-03-21 16:05:04.066,2021-02-19 05:07:46.200,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14321","","104ccfd84fa7","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.533,2021-02-19 05:07:46.783,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14292","","14cd267c6843","","Undefined Loc","","On-Prem",2020-03-20 16:05:02.630,2021-02-19 05:07:45.796,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14278","","369bbbefac4a","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.140,2021-02-19 05:07:45.290,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14187","","kube-proxy_e19cb1d18012","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.716,2021-02-19 05:07:42.186,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14176","","install-cni_4493e5c3ea16","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.346,2021-02-19 05:07:41.876,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14268","","8c74010be1fd","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.296,2021-02-19 05:07:44.933,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14219","","26eca6019903","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.633,2021-02-19 05:07:43.116,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14283","","f84a88bfd4ff","","Undefined Loc","","On-Prem",2020-03-19 16:05:05.586,2021-02-19 05:07:45.470,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14217","","a02402237cb9","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.483,2021-02-19 05:07:43.036,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14339","","dd7582e5dc65","","Undefined Loc","","On-Prem",2020-03-25 16:04:15.376,2021-02-19 05:07:47.400,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14303","","4da9b0a89e9c","","Undefined Loc","","On-Prem",2020-03-21 16:05:03.970,2021-02-19 05:07:46.163,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14267","","8fa23eb5a02f","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.206,2021-02-19 05:07:44.896,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14215","","7ad01373c24a","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.333,2021-02-19 05:07:42.960,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14329","","4523a08f803e","","Undefined Loc","","On-Prem",2020-03-25 16:04:14.446,2021-02-19 05:07:47.046,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14264","","165d6d940f63","","Undefined Loc","","On-Prem",2020-03-18 16:04:52.936,2021-02-19 05:07:44.790,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14344","","2c59a05283f2","","Undefined Loc","","On-Prem",2020-03-28 16:05:03.460,2021-02-19 05:07:47.596,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14322","","cb90f8cf78c1","","Undefined Loc","","On-Prem",2020-03-24 16:05:03.623,2021-02-19 05:07:46.823,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14306","","73557e4a1de1","","Undefined Loc","","On-Prem",2020-03-21 16:05:04.250,2021-02-19 05:07:46.273,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14331","","6621c5ae2b5a","","Undefined Loc","","On-Prem",2020-03-25 16:04:14.653,2021-02-19 05:07:47.116,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14204","","tiller_794217e05317","","Undefined Loc","","On-Prem",2020-03-05 18:56:23.640,2021-02-19 05:07:42.633,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14254","","f337cf817799","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.710,2021-02-19 05:07:44.433,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14270","","547524bc21e9","","Undefined Loc","","On-Prem",2020-03-18 16:04:53.470,2021-02-19 05:07:45.003,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14216","","5df58d2b73bb","","Undefined Loc","","On-Prem",2020-03-06 17:52:06.410,2021-02-19 05:07:42.996,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14174","","calico-kube-controllers_473c917cadcf","","Undefined Loc","","On-Prem",2020-03-05 18:56:22.236,2021-02-19 05:07:41.790,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14259","","30c2a5adf054","","Undefined Loc","","On-Prem",2020-03-18 16:04:48.953,2021-02-19 05:07:44.610,2020-03-01 00:00:00.000,2021-03-01 00:00:00.000
