FullDateAlternateKey,Year,Month,Month Name,Quarter,Week of Year,Week of Month,Day of Month,Day of Week,Day of Year,Day Name,Financial Year,Financial Period,YearMonth,Financial Quarter,MonthYY,Finance Year Date Min,Finance Year Date Max
2019-09-16 00:00:00.000,2019,9,"September",3,38,4,16,1,259,"Monday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-17 00:00:00.000,2019,9,"September",3,38,4,17,2,260,"Tuesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-18 00:00:00.000,2019,9,"September",3,38,4,18,3,261,"Wednesday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-19 00:00:00.000,2019,9,"September",3,38,4,19,4,262,"Thursday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-20 00:00:00.000,2019,9,"September",3,38,4,20,5,263,"Friday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-21 00:00:00.000,2019,9,"September",3,38,4,21,6,264,"Saturday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-22 00:00:00.000,2019,9,"September",3,38,4,22,0,265,"Sunday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-21 00:00:00.000,2019,10,"October",4,43,4,21,1,294,"Monday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-22 00:00:00.000,2019,10,"October",4,43,4,22,2,295,"Tuesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-23 00:00:00.000,2019,10,"October",4,43,4,23,3,296,"Wednesday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-24 00:00:00.000,2019,10,"October",4,43,4,24,4,297,"Thursday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-25 00:00:00.000,2019,10,"October",4,43,4,25,5,298,"Friday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-26 00:00:00.000,2019,10,"October",4,43,4,26,6,299,"Saturday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-10-27 00:00:00.000,2019,10,"October",4,43,4,27,0,300,"Sunday",2020,4,201910,2,"Oct  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-18 00:00:00.000,2019,11,"November",4,47,4,18,1,322,"Monday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-19 00:00:00.000,2019,11,"November",4,47,4,19,2,323,"Tuesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-20 00:00:00.000,2019,11,"November",4,47,4,20,3,324,"Wednesday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-21 00:00:00.000,2019,11,"November",4,47,4,21,4,325,"Thursday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-22 00:00:00.000,2019,11,"November",4,47,4,22,5,326,"Friday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-23 00:00:00.000,2019,11,"November",4,47,4,23,6,327,"Saturday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-11-24 00:00:00.000,2019,11,"November",4,47,4,24,0,328,"Sunday",2020,5,201911,2,"Nov  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-16 00:00:00.000,2019,12,"December",4,51,4,16,1,350,"Monday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-17 00:00:00.000,2019,12,"December",4,51,4,17,2,351,"Tuesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-18 00:00:00.000,2019,12,"December",4,51,4,18,3,352,"Wednesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-19 00:00:00.000,2019,12,"December",4,51,4,19,4,353,"Thursday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-20 00:00:00.000,2019,12,"December",4,51,4,20,5,354,"Friday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-21 00:00:00.000,2019,12,"December",4,51,4,21,6,355,"Saturday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-22 00:00:00.000,2019,12,"December",4,51,4,22,0,356,"Sunday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-20 00:00:00.000,2020,1,"January",1,4,4,20,1,20,"Monday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-21 00:00:00.000,2020,1,"January",1,4,4,21,2,21,"Tuesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-22 00:00:00.000,2020,1,"January",1,4,4,22,3,22,"Wednesday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-23 00:00:00.000,2020,1,"January",1,4,4,23,4,23,"Thursday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-24 00:00:00.000,2020,1,"January",1,4,4,24,5,24,"Friday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-25 00:00:00.000,2020,1,"January",1,4,4,25,6,25,"Saturday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-01-26 00:00:00.000,2020,1,"January",1,4,4,26,0,26,"Sunday",2020,7,202001,3,"Jan  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-17 00:00:00.000,2020,2,"February",1,8,4,17,1,48,"Monday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-18 00:00:00.000,2020,2,"February",1,8,4,18,2,49,"Tuesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-19 00:00:00.000,2020,2,"February",1,8,4,19,3,50,"Wednesday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-20 00:00:00.000,2020,2,"February",1,8,4,20,4,51,"Thursday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-21 00:00:00.000,2020,2,"February",1,8,4,21,5,52,"Friday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-22 00:00:00.000,2020,2,"February",1,8,4,22,6,53,"Saturday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-02-23 00:00:00.000,2020,2,"February",1,8,4,23,0,54,"Sunday",2020,8,202002,3,"Feb  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-16 00:00:00.000,2020,3,"March",1,12,4,16,1,76,"Monday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-17 00:00:00.000,2020,3,"March",1,12,4,17,2,77,"Tuesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-18 00:00:00.000,2020,3,"March",1,12,4,18,3,78,"Wednesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-19 00:00:00.000,2020,3,"March",1,12,4,19,4,79,"Thursday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-20 00:00:00.000,2020,3,"March",1,12,4,20,5,80,"Friday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-21 00:00:00.000,2020,3,"March",1,12,4,21,6,81,"Saturday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-22 00:00:00.000,2020,3,"March",1,12,4,22,0,82,"Sunday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-20 00:00:00.000,2020,4,"April",2,17,4,20,1,111,"Monday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-21 00:00:00.000,2020,4,"April",2,17,4,21,2,112,"Tuesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-22 00:00:00.000,2020,4,"April",2,17,4,22,3,113,"Wednesday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-23 00:00:00.000,2020,4,"April",2,17,4,23,4,114,"Thursday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-24 00:00:00.000,2020,4,"April",2,17,4,24,5,115,"Friday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-25 00:00:00.000,2020,4,"April",2,17,4,25,6,116,"Saturday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-04-26 00:00:00.000,2020,4,"April",2,17,4,26,0,117,"Sunday",2020,10,202004,4,"Apr  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-18 00:00:00.000,2020,5,"May",2,21,4,18,1,139,"Monday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-19 00:00:00.000,2020,5,"May",2,21,4,19,2,140,"Tuesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-20 00:00:00.000,2020,5,"May",2,21,4,20,3,141,"Wednesday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-21 00:00:00.000,2020,5,"May",2,21,4,21,4,142,"Thursday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-22 00:00:00.000,2020,5,"May",2,21,4,22,5,143,"Friday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-23 00:00:00.000,2020,5,"May",2,21,4,23,6,144,"Saturday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-05-24 00:00:00.000,2020,5,"May",2,21,4,24,0,145,"Sunday",2020,11,202005,4,"May  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-22 00:00:00.000,2020,6,"June",2,26,4,22,1,174,"Monday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-23 00:00:00.000,2020,6,"June",2,26,4,23,2,175,"Tuesday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-24 00:00:00.000,2020,6,"June",2,26,4,24,3,176,"Wednesday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-25 00:00:00.000,2020,6,"June",2,26,4,25,4,177,"Thursday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-26 00:00:00.000,2020,6,"June",2,26,4,26,5,178,"Friday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-27 00:00:00.000,2020,6,"June",2,26,4,27,6,179,"Saturday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-06-28 00:00:00.000,2020,6,"June",2,26,4,28,0,180,"Sunday",2020,12,202006,4,"Jun  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-20 00:00:00.000,2020,7,"July",3,30,4,20,1,202,"Monday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-21 00:00:00.000,2020,7,"July",3,30,4,21,2,203,"Tuesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-22 00:00:00.000,2020,7,"July",3,30,4,22,3,204,"Wednesday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-23 00:00:00.000,2020,7,"July",3,30,4,23,4,205,"Thursday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-24 00:00:00.000,2020,7,"July",3,30,4,24,5,206,"Friday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-25 00:00:00.000,2020,7,"July",3,30,4,25,6,207,"Saturday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-07-26 00:00:00.000,2020,7,"July",3,30,4,26,0,208,"Sunday",2021,1,202007,1,"Jul  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-17 00:00:00.000,2020,8,"August",3,34,4,17,1,230,"Monday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-18 00:00:00.000,2020,8,"August",3,34,4,18,2,231,"Tuesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-19 00:00:00.000,2020,8,"August",3,34,4,19,3,232,"Wednesday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-20 00:00:00.000,2020,8,"August",3,34,4,20,4,233,"Thursday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-21 00:00:00.000,2020,8,"August",3,34,4,21,5,234,"Friday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-22 00:00:00.000,2020,8,"August",3,34,4,22,6,235,"Saturday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-23 00:00:00.000,2020,8,"August",3,34,4,23,0,236,"Sunday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-21 00:00:00.000,2020,9,"September",3,39,4,21,1,265,"Monday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-22 00:00:00.000,2020,9,"September",3,39,4,22,2,266,"Tuesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-23 00:00:00.000,2020,9,"September",3,39,4,23,3,267,"Wednesday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-24 00:00:00.000,2020,9,"September",3,39,4,24,4,268,"Thursday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-25 00:00:00.000,2020,9,"September",3,39,4,25,5,269,"Friday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-26 00:00:00.000,2020,9,"September",3,39,4,26,6,270,"Saturday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-09-27 00:00:00.000,2020,9,"September",3,39,4,27,0,271,"Sunday",2021,3,202009,1,"Sep  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-19 00:00:00.000,2020,10,"October",4,43,4,19,1,293,"Monday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-20 00:00:00.000,2020,10,"October",4,43,4,20,2,294,"Tuesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-21 00:00:00.000,2020,10,"October",4,43,4,21,3,295,"Wednesday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-22 00:00:00.000,2020,10,"October",4,43,4,22,4,296,"Thursday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-23 00:00:00.000,2020,10,"October",4,43,4,23,5,297,"Friday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-24 00:00:00.000,2020,10,"October",4,43,4,24,6,298,"Saturday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-10-25 00:00:00.000,2020,10,"October",4,43,4,25,0,299,"Sunday",2021,4,202010,2,"Oct  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-16 00:00:00.000,2020,11,"November",4,47,4,16,1,321,"Monday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-17 00:00:00.000,2020,11,"November",4,47,4,17,2,322,"Tuesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-18 00:00:00.000,2020,11,"November",4,47,4,18,3,323,"Wednesday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-19 00:00:00.000,2020,11,"November",4,47,4,19,4,324,"Thursday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-20 00:00:00.000,2020,11,"November",4,47,4,20,5,325,"Friday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-21 00:00:00.000,2020,11,"November",4,47,4,21,6,326,"Saturday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-22 00:00:00.000,2020,11,"November",4,47,4,22,0,327,"Sunday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-21 00:00:00.000,2020,12,"December",4,52,4,21,1,356,"Monday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-22 00:00:00.000,2020,12,"December",4,52,4,22,2,357,"Tuesday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-23 00:00:00.000,2020,12,"December",4,52,4,23,3,358,"Wednesday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-24 00:00:00.000,2020,12,"December",4,52,4,24,4,359,"Thursday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-25 00:00:00.000,2020,12,"December",4,52,4,25,5,360,"Friday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-26 00:00:00.000,2020,12,"December",4,52,4,26,6,361,"Saturday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-12-27 00:00:00.000,2020,12,"December",4,52,4,27,0,362,"Sunday",2021,6,202012,2,"Dec  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-18 00:00:00.000,2021,1,"January",1,4,4,18,1,18,"Monday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-19 00:00:00.000,2021,1,"January",1,4,4,19,2,19,"Tuesday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-20 00:00:00.000,2021,1,"January",1,4,4,20,3,20,"Wednesday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-21 00:00:00.000,2021,1,"January",1,4,4,21,4,21,"Thursday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-22 00:00:00.000,2021,1,"January",1,4,4,22,5,22,"Friday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-23 00:00:00.000,2021,1,"January",1,4,4,23,6,23,"Saturday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-01-24 00:00:00.000,2021,1,"January",1,4,4,24,0,24,"Sunday",2021,7,202101,3,"Jan  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-22 00:00:00.000,2021,2,"February",1,9,4,22,1,53,"Monday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-23 00:00:00.000,2021,2,"February",1,9,4,23,2,54,"Tuesday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-24 00:00:00.000,2021,2,"February",1,9,4,24,3,55,"Wednesday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-25 00:00:00.000,2021,2,"February",1,9,4,25,4,56,"Thursday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-26 00:00:00.000,2021,2,"February",1,9,4,26,5,57,"Friday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-27 00:00:00.000,2021,2,"February",1,9,4,27,6,58,"Saturday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-02-28 00:00:00.000,2021,2,"February",1,9,4,28,0,59,"Sunday",2021,8,202102,3,"Feb  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-22 00:00:00.000,2021,3,"March",1,13,4,22,1,81,"Monday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-23 00:00:00.000,2021,3,"March",1,13,4,23,2,82,"Tuesday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-24 00:00:00.000,2021,3,"March",1,13,4,24,3,83,"Wednesday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-25 00:00:00.000,2021,3,"March",1,13,4,25,4,84,"Thursday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-26 00:00:00.000,2021,3,"March",1,13,4,26,5,85,"Friday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-27 00:00:00.000,2021,3,"March",1,13,4,27,6,86,"Saturday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-03-28 00:00:00.000,2021,3,"March",1,13,4,28,0,87,"Sunday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-19 00:00:00.000,2021,4,"April",2,17,4,19,1,109,"Monday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-20 00:00:00.000,2021,4,"April",2,17,4,20,2,110,"Tuesday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-21 00:00:00.000,2021,4,"April",2,17,4,21,3,111,"Wednesday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-22 00:00:00.000,2021,4,"April",2,17,4,22,4,112,"Thursday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-23 00:00:00.000,2021,4,"April",2,17,4,23,5,113,"Friday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-24 00:00:00.000,2021,4,"April",2,17,4,24,6,114,"Saturday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-25 00:00:00.000,2021,4,"April",2,17,4,25,0,115,"Sunday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-17 00:00:00.000,2021,5,"May",2,21,4,17,1,137,"Monday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-18 00:00:00.000,2021,5,"May",2,21,4,18,2,138,"Tuesday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-19 00:00:00.000,2021,5,"May",2,21,4,19,3,139,"Wednesday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-20 00:00:00.000,2021,5,"May",2,21,4,20,4,140,"Thursday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-04-26 00:00:00.000,2018,4,"April",2,17,5,26,4,116,"Thursday",2018,10,201804,4,"Apr  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-04-27 00:00:00.000,2018,4,"April",2,17,5,27,5,117,"Friday",2018,10,201804,4,"Apr  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-04-28 00:00:00.000,2018,4,"April",2,17,5,28,6,118,"Saturday",2018,10,201804,4,"Apr  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-04-29 00:00:00.000,2018,4,"April",2,17,5,29,0,119,"Sunday",2018,10,201804,4,"Apr  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-28 00:00:00.000,2018,5,"May",2,22,5,28,1,148,"Monday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-29 00:00:00.000,2018,5,"May",2,22,5,29,2,149,"Tuesday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-30 00:00:00.000,2018,5,"May",2,22,5,30,3,150,"Wednesday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-05-31 00:00:00.000,2018,5,"May",2,22,5,31,4,151,"Thursday",2018,11,201805,4,"May  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-25 00:00:00.000,2018,6,"June",2,26,5,25,1,176,"Monday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-26 00:00:00.000,2018,6,"June",2,26,5,26,2,177,"Tuesday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-27 00:00:00.000,2018,6,"June",2,26,5,27,3,178,"Wednesday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-28 00:00:00.000,2018,6,"June",2,26,5,28,4,179,"Thursday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-29 00:00:00.000,2018,6,"June",2,26,5,29,5,180,"Friday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-06-30 00:00:00.000,2018,6,"June",2,26,5,30,6,181,"Saturday",2018,12,201806,4,"Jun  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
