CountryName,CountryCode,Date,School closures,Workplace closures,Cancelling public events,Restrictions on gathering,Public transport closures,Stay at home requirements,Internal mov't restrictions,International travel controls,Face coverings,Vaccination Policy
"Comoros","COM",20210130,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210131,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210201,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210202,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210203,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210204,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210205,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210206,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210207,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210208,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210209,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210210,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Comoros","COM",20210211,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
