Order ID,variable,value
258,Add-On Beverage Item [Kombucha Beetroot],
26,Add-On Beverage Item [Kombucha Beetroot],
260,Add-On Beverage Item [Kombucha Beetroot],
268,Add-On Beverage Item [Kombucha Beetroot],
269,Add-On Beverage Item [Kombucha Beetroot],
277,Add-On Beverage Item [Kombucha Beetroot],
283,Add-On Beverage Item [Kombucha Beetroot],
288,Add-On Beverage Item [Kombucha Beetroot],
290,Add-On Beverage Item [Kombucha Beetroot],
291,Add-On Beverage Item [Kombucha Beetroot],
292,Add-On Beverage Item [Kombucha Beetroot],
294,Add-On Beverage Item [Kombucha Beetroot],
295,Add-On Beverage Item [Kombucha Beetroot],
296,Add-On Beverage Item [Kombucha Beetroot],
297,Add-On Beverage Item [Kombucha Beetroot],
298,Add-On Beverage Item [Kombucha Beetroot],
300,Add-On Beverage Item [Kombucha Beetroot],
302,Add-On Beverage Item [Kombucha Beetroot],
304,Add-On Beverage Item [Kombucha Beetroot],
305,Add-On Beverage Item [Kombucha Beetroot],
307,Add-On Beverage Item [Kombucha Beetroot],
309,Add-On Beverage Item [Kombucha Beetroot],
310,Add-On Beverage Item [Kombucha Beetroot],
311,Add-On Beverage Item [Kombucha Beetroot],
312,Add-On Beverage Item [Kombucha Beetroot],
313,Add-On Beverage Item [Kombucha Beetroot],
315,Add-On Beverage Item [Kombucha Beetroot],
316,Add-On Beverage Item [Kombucha Beetroot],
317,Add-On Beverage Item [Kombucha Beetroot],
318,Add-On Beverage Item [Kombucha Beetroot],
326,Add-On Beverage Item [Kombucha Beetroot],
327,Add-On Beverage Item [Kombucha Beetroot],
328,Add-On Beverage Item [Kombucha Beetroot],
329,Add-On Beverage Item [Kombucha Beetroot],
33,Add-On Beverage Item [Kombucha Beetroot],
330,Add-On Beverage Item [Kombucha Beetroot],
331,Add-On Beverage Item [Kombucha Beetroot],
332,Add-On Beverage Item [Kombucha Beetroot],
333,Add-On Beverage Item [Kombucha Beetroot],
335,Add-On Beverage Item [Kombucha Beetroot],
337,Add-On Beverage Item [Kombucha Beetroot],
339,Add-On Beverage Item [Kombucha Beetroot],
340,Add-On Beverage Item [Kombucha Beetroot],
341,Add-On Beverage Item [Kombucha Beetroot],
342,Add-On Beverage Item [Kombucha Beetroot],
344,Add-On Beverage Item [Kombucha Beetroot],
345,Add-On Beverage Item [Kombucha Beetroot],
349,Add-On Beverage Item [Kombucha Beetroot],
35,Add-On Beverage Item [Kombucha Beetroot],
350,Add-On Beverage Item [Kombucha Beetroot],
351,Add-On Beverage Item [Kombucha Beetroot],
353,Add-On Beverage Item [Kombucha Beetroot],
36,Add-On Beverage Item [Kombucha Beetroot],
360,Add-On Beverage Item [Kombucha Beetroot],
361,Add-On Beverage Item [Kombucha Beetroot],
362,Add-On Beverage Item [Kombucha Beetroot],
363,Add-On Beverage Item [Kombucha Beetroot],
364,Add-On Beverage Item [Kombucha Beetroot],
365,Add-On Beverage Item [Kombucha Beetroot],
366,Add-On Beverage Item [Kombucha Beetroot],
368,Add-On Beverage Item [Kombucha Beetroot],
37,Add-On Beverage Item [Kombucha Beetroot],
374,Add-On Beverage Item [Kombucha Beetroot],
375,Add-On Beverage Item [Kombucha Beetroot],
376,Add-On Beverage Item [Kombucha Beetroot],
377,Add-On Beverage Item [Kombucha Beetroot],
378,Add-On Beverage Item [Kombucha Beetroot],
379,Add-On Beverage Item [Kombucha Beetroot],
38,Add-On Beverage Item [Kombucha Beetroot],
383,Add-On Beverage Item [Kombucha Beetroot],
384,Add-On Beverage Item [Kombucha Beetroot],
389,Add-On Beverage Item [Kombucha Beetroot],
39,Add-On Beverage Item [Kombucha Beetroot],
393,Add-On Beverage Item [Kombucha Beetroot],
395,Add-On Beverage Item [Kombucha Beetroot],
396,Add-On Beverage Item [Kombucha Beetroot],
40,Add-On Beverage Item [Kombucha Beetroot],
400,Add-On Beverage Item [Kombucha Beetroot],
401,Add-On Beverage Item [Kombucha Beetroot],
402,Add-On Beverage Item [Kombucha Beetroot],
403,Add-On Beverage Item [Kombucha Beetroot],
404,Add-On Beverage Item [Kombucha Beetroot],
406,Add-On Beverage Item [Kombucha Beetroot],
409,Add-On Beverage Item [Kombucha Beetroot],
410,Add-On Beverage Item [Kombucha Beetroot],
412,Add-On Beverage Item [Kombucha Beetroot],
425,Add-On Beverage Item [Kombucha Beetroot],
426,Add-On Beverage Item [Kombucha Beetroot],
427,Add-On Beverage Item [Kombucha Beetroot],
428,Add-On Beverage Item [Kombucha Beetroot],
429,Add-On Beverage Item [Kombucha Beetroot],
430,Add-On Beverage Item [Kombucha Beetroot],
431,Add-On Beverage Item [Kombucha Beetroot],
433,Add-On Beverage Item [Kombucha Beetroot],1.0
434,Add-On Beverage Item [Kombucha Beetroot],
435,Add-On Beverage Item [Kombucha Beetroot],
436,Add-On Beverage Item [Kombucha Beetroot],
438,Add-On Beverage Item [Kombucha Beetroot],
439,Add-On Beverage Item [Kombucha Beetroot],
44,Add-On Beverage Item [Kombucha Beetroot],
440,Add-On Beverage Item [Kombucha Beetroot],
441,Add-On Beverage Item [Kombucha Beetroot],
442,Add-On Beverage Item [Kombucha Beetroot],
446,Add-On Beverage Item [Kombucha Beetroot],
45,Add-On Beverage Item [Kombucha Beetroot],
453,Add-On Beverage Item [Kombucha Beetroot],
456,Add-On Beverage Item [Kombucha Beetroot],
457,Add-On Beverage Item [Kombucha Beetroot],
461,Add-On Beverage Item [Kombucha Beetroot],
463,Add-On Beverage Item [Kombucha Beetroot],
465,Add-On Beverage Item [Kombucha Beetroot],
468,Add-On Beverage Item [Kombucha Beetroot],
477,Add-On Beverage Item [Kombucha Beetroot],
478,Add-On Beverage Item [Kombucha Beetroot],
481,Add-On Beverage Item [Kombucha Beetroot],
484,Add-On Beverage Item [Kombucha Beetroot],
491,Add-On Beverage Item [Kombucha Beetroot],
494,Add-On Beverage Item [Kombucha Beetroot],
496,Add-On Beverage Item [Kombucha Beetroot],
498,Add-On Beverage Item [Kombucha Beetroot],
5,Add-On Beverage Item [Kombucha Beetroot],
500,Add-On Beverage Item [Kombucha Beetroot],
502,Add-On Beverage Item [Kombucha Beetroot],
503,Add-On Beverage Item [Kombucha Beetroot],
504,Add-On Beverage Item [Kombucha Beetroot],
507,Add-On Beverage Item [Kombucha Beetroot],
509,Add-On Beverage Item [Kombucha Beetroot],
514,Add-On Beverage Item [Kombucha Beetroot],
515,Add-On Beverage Item [Kombucha Beetroot],
516,Add-On Beverage Item [Kombucha Beetroot],
520,Add-On Beverage Item [Kombucha Beetroot],
521,Add-On Beverage Item [Kombucha Beetroot],
522,Add-On Beverage Item [Kombucha Beetroot],
525,Add-On Beverage Item [Kombucha Beetroot],
532,Add-On Beverage Item [Kombucha Beetroot],
54,Add-On Beverage Item [Kombucha Beetroot],
541,Add-On Beverage Item [Kombucha Beetroot],
542,Add-On Beverage Item [Kombucha Beetroot],
543,Add-On Beverage Item [Kombucha Beetroot],
546,Add-On Beverage Item [Kombucha Beetroot],
547,Add-On Beverage Item [Kombucha Beetroot],
548,Add-On Beverage Item [Kombucha Beetroot],
551,Add-On Beverage Item [Kombucha Beetroot],
554,Add-On Beverage Item [Kombucha Beetroot],
558,Add-On Beverage Item [Kombucha Beetroot],
562,Add-On Beverage Item [Kombucha Beetroot],
563,Add-On Beverage Item [Kombucha Beetroot],
57,Add-On Beverage Item [Kombucha Beetroot],
574,Add-On Beverage Item [Kombucha Beetroot],
575,Add-On Beverage Item [Kombucha Beetroot],
576,Add-On Beverage Item [Kombucha Beetroot],
577,Add-On Beverage Item [Kombucha Beetroot],
58,Add-On Beverage Item [Kombucha Beetroot],
582,Add-On Beverage Item [Kombucha Beetroot],
583,Add-On Beverage Item [Kombucha Beetroot],
584,Add-On Beverage Item [Kombucha Beetroot],
585,Add-On Beverage Item [Kombucha Beetroot],
586,Add-On Beverage Item [Kombucha Beetroot],
588,Add-On Beverage Item [Kombucha Beetroot],
589,Add-On Beverage Item [Kombucha Beetroot],
590,Add-On Beverage Item [Kombucha Beetroot],
592,Add-On Beverage Item [Kombucha Beetroot],
594,Add-On Beverage Item [Kombucha Beetroot],
595,Add-On Beverage Item [Kombucha Beetroot],
597,Add-On Beverage Item [Kombucha Beetroot],
598,Add-On Beverage Item [Kombucha Beetroot],
6,Add-On Beverage Item [Kombucha Beetroot],
60,Add-On Beverage Item [Kombucha Beetroot],
601,Add-On Beverage Item [Kombucha Beetroot],
602,Add-On Beverage Item [Kombucha Beetroot],
603,Add-On Beverage Item [Kombucha Beetroot],
613,Add-On Beverage Item [Kombucha Beetroot],
617,Add-On Beverage Item [Kombucha Beetroot],
618,Add-On Beverage Item [Kombucha Beetroot],
62,Add-On Beverage Item [Kombucha Beetroot],
622,Add-On Beverage Item [Kombucha Beetroot],
628,Add-On Beverage Item [Kombucha Beetroot],
629,Add-On Beverage Item [Kombucha Beetroot],
630,Add-On Beverage Item [Kombucha Beetroot],
631,Add-On Beverage Item [Kombucha Beetroot],
632,Add-On Beverage Item [Kombucha Beetroot],
635,Add-On Beverage Item [Kombucha Beetroot],
637,Add-On Beverage Item [Kombucha Beetroot],
638,Add-On Beverage Item [Kombucha Beetroot],
639,Add-On Beverage Item [Kombucha Beetroot],
642,Add-On Beverage Item [Kombucha Beetroot],
644,Add-On Beverage Item [Kombucha Beetroot],
653,Add-On Beverage Item [Kombucha Beetroot],
654,Add-On Beverage Item [Kombucha Beetroot],
659,Add-On Beverage Item [Kombucha Beetroot],
665,Add-On Beverage Item [Kombucha Beetroot],
667,Add-On Beverage Item [Kombucha Beetroot],
668,Add-On Beverage Item [Kombucha Beetroot],
670,Add-On Beverage Item [Kombucha Beetroot],
671,Add-On Beverage Item [Kombucha Beetroot],
673,Add-On Beverage Item [Kombucha Beetroot],
675,Add-On Beverage Item [Kombucha Beetroot],
678,Add-On Beverage Item [Kombucha Beetroot],
679,Add-On Beverage Item [Kombucha Beetroot],
681,Add-On Beverage Item [Kombucha Beetroot],
682,Add-On Beverage Item [Kombucha Beetroot],
683,Add-On Beverage Item [Kombucha Beetroot],
684,Add-On Beverage Item [Kombucha Beetroot],
686,Add-On Beverage Item [Kombucha Beetroot],
687,Add-On Beverage Item [Kombucha Beetroot],
689,Add-On Beverage Item [Kombucha Beetroot],
69,Add-On Beverage Item [Kombucha Beetroot],
693,Add-On Beverage Item [Kombucha Beetroot],
694,Add-On Beverage Item [Kombucha Beetroot],
695,Add-On Beverage Item [Kombucha Beetroot],
698,Add-On Beverage Item [Kombucha Beetroot],
699,Add-On Beverage Item [Kombucha Beetroot],
7,Add-On Beverage Item [Kombucha Beetroot],
70,Add-On Beverage Item [Kombucha Beetroot],
703,Add-On Beverage Item [Kombucha Beetroot],
708,Add-On Beverage Item [Kombucha Beetroot],
71,Add-On Beverage Item [Kombucha Beetroot],
711,Add-On Beverage Item [Kombucha Beetroot],
713,Add-On Beverage Item [Kombucha Beetroot],
715,Add-On Beverage Item [Kombucha Beetroot],
72,Add-On Beverage Item [Kombucha Beetroot],
723,Add-On Beverage Item [Kombucha Beetroot],
724,Add-On Beverage Item [Kombucha Beetroot],
730,Add-On Beverage Item [Kombucha Beetroot],
731,Add-On Beverage Item [Kombucha Beetroot],
733,Add-On Beverage Item [Kombucha Beetroot],
738,Add-On Beverage Item [Kombucha Beetroot],
740,Add-On Beverage Item [Kombucha Beetroot],
741,Add-On Beverage Item [Kombucha Beetroot],
742,Add-On Beverage Item [Kombucha Beetroot],
743,Add-On Beverage Item [Kombucha Beetroot],
750,Add-On Beverage Item [Kombucha Beetroot],
751,Add-On Beverage Item [Kombucha Beetroot],
758,Add-On Beverage Item [Kombucha Beetroot],
759,Add-On Beverage Item [Kombucha Beetroot],
76,Add-On Beverage Item [Kombucha Beetroot],
760,Add-On Beverage Item [Kombucha Beetroot],
761,Add-On Beverage Item [Kombucha Beetroot],
762,Add-On Beverage Item [Kombucha Beetroot],
766,Add-On Beverage Item [Kombucha Beetroot],
767,Add-On Beverage Item [Kombucha Beetroot],
768,Add-On Beverage Item [Kombucha Beetroot],
769,Add-On Beverage Item [Kombucha Beetroot],
77,Add-On Beverage Item [Kombucha Beetroot],
770,Add-On Beverage Item [Kombucha Beetroot],
771,Add-On Beverage Item [Kombucha Beetroot],
773,Add-On Beverage Item [Kombucha Beetroot],
774,Add-On Beverage Item [Kombucha Beetroot],
776,Add-On Beverage Item [Kombucha Beetroot],
783,Add-On Beverage Item [Kombucha Beetroot],
784,Add-On Beverage Item [Kombucha Beetroot],
789,Add-On Beverage Item [Kombucha Beetroot],
790,Add-On Beverage Item [Kombucha Beetroot],
791,Add-On Beverage Item [Kombucha Beetroot],
797,Add-On Beverage Item [Kombucha Beetroot],
798,Add-On Beverage Item [Kombucha Beetroot],
799,Add-On Beverage Item [Kombucha Beetroot],
80,Add-On Beverage Item [Kombucha Beetroot],
800,Add-On Beverage Item [Kombucha Beetroot],
804,Add-On Beverage Item [Kombucha Beetroot],
805,Add-On Beverage Item [Kombucha Beetroot],
809,Add-On Beverage Item [Kombucha Beetroot],
813,Add-On Beverage Item [Kombucha Beetroot],
814,Add-On Beverage Item [Kombucha Beetroot],
819,Add-On Beverage Item [Kombucha Beetroot],
823,Add-On Beverage Item [Kombucha Beetroot],
826,Add-On Beverage Item [Kombucha Beetroot],
827,Add-On Beverage Item [Kombucha Beetroot],
828,Add-On Beverage Item [Kombucha Beetroot],
829,Add-On Beverage Item [Kombucha Beetroot],
83,Add-On Beverage Item [Kombucha Beetroot],
830,Add-On Beverage Item [Kombucha Beetroot],
836,Add-On Beverage Item [Kombucha Beetroot],
839,Add-On Beverage Item [Kombucha Beetroot],
840,Add-On Beverage Item [Kombucha Beetroot],
847,Add-On Beverage Item [Kombucha Beetroot],
849,Add-On Beverage Item [Kombucha Beetroot],
852,Add-On Beverage Item [Kombucha Beetroot],
855,Add-On Beverage Item [Kombucha Beetroot],
857,Add-On Beverage Item [Kombucha Beetroot],
86,Add-On Beverage Item [Kombucha Beetroot],
861,Add-On Beverage Item [Kombucha Beetroot],
863,Add-On Beverage Item [Kombucha Beetroot],
864,Add-On Beverage Item [Kombucha Beetroot],
865,Add-On Beverage Item [Kombucha Beetroot],
87,Add-On Beverage Item [Kombucha Beetroot],
870,Add-On Beverage Item [Kombucha Beetroot],
871,Add-On Beverage Item [Kombucha Beetroot],
872,Add-On Beverage Item [Kombucha Beetroot],
873,Add-On Beverage Item [Kombucha Beetroot],
874,Add-On Beverage Item [Kombucha Beetroot],
881,Add-On Beverage Item [Kombucha Beetroot],
882,Add-On Beverage Item [Kombucha Beetroot],
885,Add-On Beverage Item [Kombucha Beetroot],
887,Add-On Beverage Item [Kombucha Beetroot],
892,Add-On Beverage Item [Kombucha Beetroot],
895,Add-On Beverage Item [Kombucha Beetroot],
896,Add-On Beverage Item [Kombucha Beetroot],
903,Add-On Beverage Item [Kombucha Beetroot],
904,Add-On Beverage Item [Kombucha Beetroot],
905,Add-On Beverage Item [Kombucha Beetroot],
906,Add-On Beverage Item [Kombucha Beetroot],
911,Add-On Beverage Item [Kombucha Beetroot],
917,Add-On Beverage Item [Kombucha Beetroot],
918,Add-On Beverage Item [Kombucha Beetroot],
919,Add-On Beverage Item [Kombucha Beetroot],
92,Add-On Beverage Item [Kombucha Beetroot],
922,Add-On Beverage Item [Kombucha Beetroot],
923,Add-On Beverage Item [Kombucha Beetroot],
924,Add-On Beverage Item [Kombucha Beetroot],
925,Add-On Beverage Item [Kombucha Beetroot],
926,Add-On Beverage Item [Kombucha Beetroot],
927,Add-On Beverage Item [Kombucha Beetroot],
935,Add-On Beverage Item [Kombucha Beetroot],
936,Add-On Beverage Item [Kombucha Beetroot],
937,Add-On Beverage Item [Kombucha Beetroot],
941,Add-On Beverage Item [Kombucha Beetroot],
950,Add-On Beverage Item [Kombucha Beetroot],
951,Add-On Beverage Item [Kombucha Beetroot],
953,Add-On Beverage Item [Kombucha Beetroot],
957,Add-On Beverage Item [Kombucha Beetroot],
959,Add-On Beverage Item [Kombucha Beetroot],
96,Add-On Beverage Item [Kombucha Beetroot],
960,Add-On Beverage Item [Kombucha Beetroot],
965,Add-On Beverage Item [Kombucha Beetroot],
968,Add-On Beverage Item [Kombucha Beetroot],
969,Add-On Beverage Item [Kombucha Beetroot],
970,Add-On Beverage Item [Kombucha Beetroot],
972,Add-On Beverage Item [Kombucha Beetroot],
976,Add-On Beverage Item [Kombucha Beetroot],
977,Add-On Beverage Item [Kombucha Beetroot],
978,Add-On Beverage Item [Kombucha Beetroot],
979,Add-On Beverage Item [Kombucha Beetroot],
982,Add-On Beverage Item [Kombucha Beetroot],
984,Add-On Beverage Item [Kombucha Beetroot],
985,Add-On Beverage Item [Kombucha Beetroot],
987,Add-On Beverage Item [Kombucha Beetroot],1.0
988,Add-On Beverage Item [Kombucha Beetroot],1.0
989,Add-On Beverage Item [Kombucha Beetroot],1.0
99,Add-On Beverage Item [Kombucha Beetroot],
991,Add-On Beverage Item [Kombucha Beetroot],
992,Add-On Beverage Item [Kombucha Beetroot],
993,Add-On Beverage Item [Kombucha Beetroot],
994,Add-On Beverage Item [Kombucha Beetroot],
995,Add-On Beverage Item [Kombucha Beetroot],
996,Add-On Beverage Item [Kombucha Beetroot],
999,Add-On Beverage Item [Kombucha Beetroot],
1,Add-On Beverage Item [Kombucha Green Tea],3.0
10,Add-On Beverage Item [Kombucha Green Tea],
1000,Add-On Beverage Item [Kombucha Green Tea],
1001,Add-On Beverage Item [Kombucha Green Tea],1.0
1008,Add-On Beverage Item [Kombucha Green Tea],
1009,Add-On Beverage Item [Kombucha Green Tea],
1012,Add-On Beverage Item [Kombucha Green Tea],
1017,Add-On Beverage Item [Kombucha Green Tea],
1022,Add-On Beverage Item [Kombucha Green Tea],
1023,Add-On Beverage Item [Kombucha Green Tea],
1026,Add-On Beverage Item [Kombucha Green Tea],1.0
1028,Add-On Beverage Item [Kombucha Green Tea],
1031,Add-On Beverage Item [Kombucha Green Tea],
1032,Add-On Beverage Item [Kombucha Green Tea],
1036,Add-On Beverage Item [Kombucha Green Tea],1.0
1037,Add-On Beverage Item [Kombucha Green Tea],1.0
1038,Add-On Beverage Item [Kombucha Green Tea],
1039,Add-On Beverage Item [Kombucha Green Tea],
1042,Add-On Beverage Item [Kombucha Green Tea],
1049,Add-On Beverage Item [Kombucha Green Tea],
1051,Add-On Beverage Item [Kombucha Green Tea],
1059,Add-On Beverage Item [Kombucha Green Tea],
1063,Add-On Beverage Item [Kombucha Green Tea],
1065,Add-On Beverage Item [Kombucha Green Tea],
1068,Add-On Beverage Item [Kombucha Green Tea],
1069,Add-On Beverage Item [Kombucha Green Tea],
1073,Add-On Beverage Item [Kombucha Green Tea],
1075,Add-On Beverage Item [Kombucha Green Tea],1.0
1080,Add-On Beverage Item [Kombucha Green Tea],
1082,Add-On Beverage Item [Kombucha Green Tea],
1083,Add-On Beverage Item [Kombucha Green Tea],
1084,Add-On Beverage Item [Kombucha Green Tea],
1085,Add-On Beverage Item [Kombucha Green Tea],
11,Add-On Beverage Item [Kombucha Green Tea],
110,Add-On Beverage Item [Kombucha Green Tea],
111,Add-On Beverage Item [Kombucha Green Tea],
112,Add-On Beverage Item [Kombucha Green Tea],
113,Add-On Beverage Item [Kombucha Green Tea],
114,Add-On Beverage Item [Kombucha Green Tea],
115,Add-On Beverage Item [Kombucha Green Tea],
116,Add-On Beverage Item [Kombucha Green Tea],
117,Add-On Beverage Item [Kombucha Green Tea],
12,Add-On Beverage Item [Kombucha Green Tea],
123,Add-On Beverage Item [Kombucha Green Tea],1.0
126,Add-On Beverage Item [Kombucha Green Tea],
13,Add-On Beverage Item [Kombucha Green Tea],
136,Add-On Beverage Item [Kombucha Green Tea],
14,Add-On Beverage Item [Kombucha Green Tea],
144,Add-On Beverage Item [Kombucha Green Tea],
145,Add-On Beverage Item [Kombucha Green Tea],
146,Add-On Beverage Item [Kombucha Green Tea],
147,Add-On Beverage Item [Kombucha Green Tea],
148,Add-On Beverage Item [Kombucha Green Tea],
150,Add-On Beverage Item [Kombucha Green Tea],
151,Add-On Beverage Item [Kombucha Green Tea],
152,Add-On Beverage Item [Kombucha Green Tea],
153,Add-On Beverage Item [Kombucha Green Tea],
154,Add-On Beverage Item [Kombucha Green Tea],
156,Add-On Beverage Item [Kombucha Green Tea],
161,Add-On Beverage Item [Kombucha Green Tea],
165,Add-On Beverage Item [Kombucha Green Tea],
169,Add-On Beverage Item [Kombucha Green Tea],
17,Add-On Beverage Item [Kombucha Green Tea],
171,Add-On Beverage Item [Kombucha Green Tea],
173,Add-On Beverage Item [Kombucha Green Tea],
177,Add-On Beverage Item [Kombucha Green Tea],
178,Add-On Beverage Item [Kombucha Green Tea],
179,Add-On Beverage Item [Kombucha Green Tea],
180,Add-On Beverage Item [Kombucha Green Tea],
185,Add-On Beverage Item [Kombucha Green Tea],
192,Add-On Beverage Item [Kombucha Green Tea],
195,Add-On Beverage Item [Kombucha Green Tea],
197,Add-On Beverage Item [Kombucha Green Tea],
198,Add-On Beverage Item [Kombucha Green Tea],
2,Add-On Beverage Item [Kombucha Green Tea],3.0
20,Add-On Beverage Item [Kombucha Green Tea],
202,Add-On Beverage Item [Kombucha Green Tea],
203,Add-On Beverage Item [Kombucha Green Tea],
204,Add-On Beverage Item [Kombucha Green Tea],
206,Add-On Beverage Item [Kombucha Green Tea],
214,Add-On Beverage Item [Kombucha Green Tea],
215,Add-On Beverage Item [Kombucha Green Tea],
217,Add-On Beverage Item [Kombucha Green Tea],
