screen_name,description,followers_count,user_id,name,profile_image_url,statuses_count,profile_url,location
"albertormweb","Computer Engineer | Sports Data Analytics Consultant | #PowerBI #Python",548,"2815017149","Alberto Rodríguez","http://pbs.twimg.com/profile_images/1222649736903168000/Aa4IKM3c_normal.jpg",595,"https://twitter.com/albertormweb",""
"MapEngArch","Geospatial Architect",51,"1282359942570299393","Julien","http://pbs.twimg.com/profile_images/1357546169015107584/vpPrd0cC_normal.jpg",785,"https://twitter.com/MapEngArch",""
"brunocrotman","R é mais gostoso / #rstats is delightful. 
PhD student, Computer Science. 
Data and Computer Scientist. Energy Research Office Brazil (EPE)",465,"53928638","Bruno Crotman","http://pbs.twimg.com/profile_images/1251673067731988481/I-3SnjNU_normal.jpg",6091,"https://twitter.com/brunocrotman",""
"powerpivotpro","We're passionate about empowering organizations to turn #data into insights with #PowerBI, #PowerPivot & #PowerQuery . Gold #MSPartner",8428,"84246376","P3","http://pbs.twimg.com/profile_images/1249673324440977410/vCnaFP7x_normal.jpg",9138,"https://twitter.com/powerpivotpro",""
"PowerFramework","A flexible, pragmatic and future-proof solution for your PMO.

Power Framework is the creation of Program Framework, an award-winning Microsoft Gold Partner.",6,"1309155259516948482","Power Framework","http://pbs.twimg.com/profile_images/1309156774226866176/0HEmJ_E4_normal.jpg",8,"https://twitter.com/PowerFramework",""
"Dominicnaidoo","",3,"3710002156","Dominic","http://pbs.twimg.com/profile_images/717449212800212993/lQZoOf2y_normal.jpg",1,"https://twitter.com/Dominicnaidoo",""
"cristian_angyal","Never stop learning!",117,"52006781","Cristian Angyal","http://pbs.twimg.com/profile_images/1364314197291597829/PqgPwEPL_normal.jpg",381,"https://twitter.com/cristian_angyal",""
"codewithsimon","Regional Community Director- India & Asia Pacific @CSharpCorner 

Do you dev stream? Check out https://t.co/S3KIRVsynu 📺 || Views are my own unless retweet #community",1627,"433161126","Stephen SIMON","http://pbs.twimg.com/profile_images/1324011867858034691/QxsYLlJZ_normal.jpg",2031,"https://twitter.com/codewithsimon",""
"DotComCTO","Chief Technology Officer & Marketing vet. Gamer, private pilot, musician, ham radio operator & proud dad! WE ARE...PENN STATE!",529,"18588255","𝔻𝕠𝕥ℂ𝕠𝕞ℂ𝕋𝕆","http://pbs.twimg.com/profile_images/1184844285264482304/60sbXyUN_normal.jpg",17926,"https://twitter.com/DotComCTO",""
"waynealytics","Poking around in the data and analytics ecosystem, in particular Power BI, SQL and SAP BusinessObjects",7,"1202056459833368576","Waynealytics","http://pbs.twimg.com/profile_images/1202057440902008832/xdJX-r1I_normal.jpg",22,"https://twitter.com/waynealytics",""
"m4rc0v0nh4g3n","Eat, sleep, write Code.
#GoBucs",66,"125021800","Marco ✊🏻✊🏼✊🏽✊🏾✊🏿","http://pbs.twimg.com/profile_images/1077200061434642432/UK2vVQWm_normal.jpg",2534,"https://twitter.com/m4rc0v0nh4g3n",""
"AzurePurview","Azure Purview is a unified data governance service to maximize the business value of data. Learn more - https://t.co/LsoEWtKXV3",403,"1326205124453167104","Azure Purview","http://pbs.twimg.com/profile_images/1334591242231955456/Ziw3atCf_normal.png",77,"https://twitter.com/AzurePurview",""
"bartslappendel","UX developer ~ information architect for MatureDevelopment ~ innovation and solution enthusiast",60,"88632284","Bart Slappendel","http://pbs.twimg.com/profile_images/517411428/CSHexagon_Blue_GlossyExtra2_normal.png",1486,"https://twitter.com/bartslappendel",""
"EGoldish","",195,"14628916","Ezzie Goldish","http://pbs.twimg.com/profile_images/1316845762702180352/XkwadXPc_normal.jpg",1206,"https://twitter.com/EGoldish",""
"inogic","Microsoft Preferred Solution(s) @ #MSFTAppSource @Maplytics, Inolink QB integ, Attach2Dynamics, Click2Clone/Export/Undo, UAM ~ Services #MSDyn365 #PowerPlatform",3235,"41190327","Inogic @ #ScottishSummit2021","http://pbs.twimg.com/profile_images/1215140566729555968/2jVAefRE_normal.jpg",74871,"https://twitter.com/inogic",""
"jensschroder","TSP Dynamics 365 CE at Microsoft Denmark",49,"1349228575","Jens Schrøder","http://pbs.twimg.com/profile_images/1092175568475512837/KAMn1Wcj_normal.jpg",76,"https://twitter.com/jensschroder",""
"NoCodeLuc","🚀 #NoCode enthusiast | Maker of things
I tweet about @NotionHQ & No-code (resources)
Collecting 1.2k+ no-code tools",1139,"1262273837795860480","Luc Meijer","http://pbs.twimg.com/profile_images/1262274213534216192/yiVxE1U1_normal.jpg",903,"https://twitter.com/NoCodeLuc",""
"minttea102","Tableau Ambassador | Tableau Public Featured Author 2020 | Tableau Desktop Certified Associate | #VizforSocialGood Local Chapter Leader",1548,"1072945536","Thi Ho","http://pbs.twimg.com/profile_images/1227309075550986241/07iOzEZQ_normal.jpg",2700,"https://twitter.com/minttea102",""
"jreevers5","Mom of 2 Sets of Twin Boys | Photographer | Analyst & Tableau Developer at Unifund | 5x VOTD | Tableau Featured Author | Co-Founder https://t.co/4spcfpWSFS",680,"3048391247","Jennifer Dawes","http://pbs.twimg.com/profile_images/1360307192134590464/p28hMP-V_normal.jpg",1126,"https://twitter.com/jreevers5",""
"monica__roman","Person, auntie, sister, daughter, kayaker, hiker, camper, charity knitter, gardener, photographer, runner. Puppy's bff.",94,"75333792","Monica Roman, M.A., M.S.","http://pbs.twimg.com/profile_images/1772299732/running_normal.jpg",512,"https://twitter.com/monica__roman",""
"emilykund","she/her | I help entrepreneurs attract dream clients to create income + impact | #dataviz instructor | Founder @thefringefest | @tableau ambassador | podcaster",4145,"81192122","Emily Kund","http://pbs.twimg.com/profile_images/1348068523990519814/BlQ9-RDS_normal.jpg",19901,"https://twitter.com/emilykund",""
"jvh_rose","I'm just me 🙃.

Freelance Tableau Report Developer",71,"2757645523","Jennifer","http://pbs.twimg.com/profile_images/1251976073375625218/V5GQkSwS_normal.jpg",1058,"https://twitter.com/jvh_rose",""
"paulbanoub","#Leadership & career coach - #productivity enthusiast - #teacher. Check our YouTube channel, Skillshare & Udemy courses! #careeradvice #management #mentalhealth",4974,"22407003","Paul Banoub","http://pbs.twimg.com/profile_images/1054732889185771526/OarZ-zFq_normal.jpg",6948,"https://twitter.com/paulbanoub",""
"ZachBowders","JLL BI Specialist | Tableau Public Ambassador | My Views
Data+Love Pod - Data Literacy's 2020 ""Most Interesting Data Podcast""",2808,"867056358381596672","Zach Bowders","http://pbs.twimg.com/profile_images/1339931168804843521/RWfGYHs0_normal.jpg",13208,"https://twitter.com/ZachBowders",""
"d041b45d88eb499","https://t.co/EggtoeEJlh
linkten üye olunuz ki %10 komisyon indirimi kazanın ( referans olmadan üye olursanız fazla komisyon ödersiniz)$",291,"3018686589","kripto&teori herkes kazansin","http://pbs.twimg.com/profile_images/1183673029664149504/roVK1t0T_normal.jpg",346,"https://twitter.com/d041b45d88eb499",""
"welg","WhizzKid",105,"19128572","Wayne Goldstein","http://pbs.twimg.com/profile_images/612915402713268224/JH7N2Ywr_normal.jpg",518,"https://twitter.com/welg",""
"mrroweuk","Data viz and @tableau enthusiast | Tableau Desktop Certified Associate | 2 x #VOTD | @tonbridgeangels | Views are my own",1061,"400749820","Simon Rowe","http://pbs.twimg.com/profile_images/2363957398/image_normal.jpg",646,"https://twitter.com/mrroweuk",""
"maf2k","Security engineer turned data geek | lover of cats, cooking, ultimate frisbee | wife and mother | Tableau Public Ambassador #VOTD | Views my own",1730,"355831292","Michelle Frayman","http://pbs.twimg.com/profile_images/1196209650917662722/I_h8btAc_normal.jpg",6492,"https://twitter.com/maf2k",""
"KinderVBall","RECRUIT 2018 Liliana Kinder OH/OPP/DS liliana@yahoo.com https://t.co/tZw5d6tCw9",50,"4611133036","Liliana Kinder","http://pbs.twimg.com/profile_images/965663613339029506/hVGZN7Ow_normal.jpg",191,"https://twitter.com/KinderVBall",""
"interworks","A people-focused tech consultancy delivering premier service and expertise from #Tableau to #SnowflakeDB and everything in between. Find us around the globe!",6511,"18696987","InterWorks","http://pbs.twimg.com/profile_images/1278364412492029954/0BmK_scg_normal.jpg",16259,"https://twitter.com/interworks",""
"zizzy_data","Tableau Public Ambassador | ex. Tableau featured Author | 2xVOTD | Data Ninja 👽

Unless stated otherwise, my visualisations are best viewed on desktop.",456,"1299341074566180864","Zainab Ayodimeji","http://pbs.twimg.com/profile_images/1307037624926904320/gIYeIRGI_normal.jpg",622,"https://twitter.com/zizzy_data",""
"marcbeldata","Data Scientist/Analyst. Customer, business & spatial intelligence. Freelance available for hire. 
Former environmental geologist @CSIC. 
#rstats #qgis #arcgis",2375,"3832026569","Marc Belzunces 📊🗺🔆⚡️","http://pbs.twimg.com/profile_images/1328632108554854400/iduGdxit_normal.jpg",657,"https://twitter.com/marcbeldata",""
"Ronald_vanLoon","Helping data driven companies generating value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G",239544,"555031989","Ronald van Loon","http://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png",95809,"https://twitter.com/Ronald_vanLoon",""
"AlDatavizguy","Freelance Writer|Tableau Social Ambassador| Data Viz Guy| Data Storyteller #VizResponsibly #BeDataLit",952,"1128081883923918848","Allen Hillery","http://pbs.twimg.com/profile_images/1296542280606720000/5jjfa9AZ_normal.jpg",3938,"https://twitter.com/AlDatavizguy",""
"nikhilmitttal","a collector of everything worth experiencing #Fintech #CAMS #IIBA #Banking #Analytics #BigData #Hadoop #Spark #Attivio #Teradata #Tableau #Oracle",258,"522819089","Nikhil Mittal","http://pbs.twimg.com/profile_images/841021979620737028/YLipnIAC_normal.jpg",3353,"https://twitter.com/nikhilmitttal",""
"Mariano35","",22,"56238661","Mariano","http://pbs.twimg.com/profile_images/1069529876875628544/l7hx0Dum_normal.jpg",670,"https://twitter.com/Mariano35",""
"Kavin_g_K","18✨| Upcoming Computer Science Engineering🖥️ | Data passionate📊",164,"1063092498019405824","Kavin Kumar G","http://pbs.twimg.com/profile_images/1324369359079317504/oywXr6In_normal.jpg",90,"https://twitter.com/Kavin_g_K",""
"Atlantic_Techn","#AtlanticPeople 👉 People Powering Technology
Combiniamo tecnologia e intuizione umana per innovare il tuo business! Partner #Salesforce #Oracle #Tableau #Infor",1742,"570837813","Atlantic Technologies","http://pbs.twimg.com/profile_images/1363807074665259010/fCuVQgNH_normal.jpg",1067,"https://twitter.com/Atlantic_Techn",""
"infoCEPEI","Think Tank working through field-based analysis and high-level advocacy, to improve sustainable development processes. #SDGs #2030Agenda #ODS #Agenda2030",4063,"2374143854","Cepei","http://pbs.twimg.com/profile_images/820743421174358016/rGY4q9XS_normal.jpg",12366,"https://twitter.com/infoCEPEI",""
"Gulatiaaman","Data enthusiast | Data viz |",278,"1242853900010557442","Aman Gulati","http://pbs.twimg.com/profile_images/1353207783756361729/sqJBnQfQ_normal.jpg",186,"https://twitter.com/Gulatiaaman",""
"DanielleMahan1","",9,"356534271","Danielle Mahan","http://pbs.twimg.com/profile_images/1298621724783771649/grWCSGMH_normal.jpg",74,"https://twitter.com/DanielleMahan1",""
"jotigautam","On Twitter for Tableau | Interested in all things Data | Data Visualisation | Data Storytelling | Avid Book Reader | Music Lover",222,"2462355419","Joti Gautam","http://pbs.twimg.com/profile_images/1346175741726085120/cnA9EzM__normal.jpg",141,"https://twitter.com/jotigautam",""
"rscibetti","#SportsBiz (VP, BI at @Giants, prev at @KOREsoftware, @NYJets, @NHLFlyers), Teacher (@CU_SPS_Sports) & Writer (https://t.co/SCr7IWlTJC). Disclaimer in bio link.",13644,"15239391","Russell Scibetti","http://pbs.twimg.com/profile_images/1249108989675106311/PCETqvjk_normal.jpg",23872,"https://twitter.com/rscibetti",""
"Synaltic","Artisans de la donnée depuis plus de 15 ans - Experts en Data Management - Business Intelligence, Data Intégration, Dev&Ops. #SynalTeam
https://t.co/KhfDS3lmne",435,"3319021005","Synaltic","http://pbs.twimg.com/profile_images/609008852646924288/thmX1XOv_normal.jpg",7138,"https://twitter.com/Synaltic",""
"svgporn","A huge collection of vector SVG logos by @gilbarbara",406,"3341469013","SVG Porn","http://pbs.twimg.com/profile_images/636289413480185856/TxU051jb_normal.png",127,"https://twitter.com/svgporn",""
"sakhuja_yash","Tableau Enthusiast. SQL Developer.
Sports Fanatic.
& Let's Binge.",247,"867687554744672257","Yash Raj Sakhuja","http://pbs.twimg.com/profile_images/1267186411251421184/TU-u53j9_normal.jpg",304,"https://twitter.com/sakhuja_yash",""
"lifatx","https://t.co/wYD0FPb3Zy Always looking for a better way to elevate my life. Mom to a beautiful child of God.",517,"86758625","♥Linda♥♍","http://pbs.twimg.com/profile_images/1354508216894443523/TCyAQQ09_normal.jpg",44159,"https://twitter.com/lifatx",""
"DocKevinElder","Georgia College Professor, Husband, Googler & Fox Rehab Dad, Staff for Henry & Wally Bassets, Chilean/Mexican/American - U of Arizona & Fresno State Alumni",1822,"1978816994","Doc Kevin Lee Elder","http://pbs.twimg.com/profile_images/1363347023441907712/CKWadkat_normal.jpg",19407,"https://twitter.com/DocKevinElder",""
"trappedalien","#Bookworm #Datascience #rstats #pydata #Tableau #Pandas Addict  #ACCA #Finance   #Foodie #HifiAudio #Movies #AlternateHistory #SciFi",2864,"162285784","Chathura","http://pbs.twimg.com/profile_images/1336930222474551296/xo0cKtGr_normal.jpg",71626,"https://twitter.com/trappedalien",""
"CesarPicco","",1128,"485176239","Cesar Picco","http://pbs.twimg.com/profile_images/1885254738/profile_normal.jpg",4955,"https://twitter.com/CesarPicco",""
"VizChic","#Tableau Social Ambassador & Ultimate Fangirl  || #SYDTUG Co-Lead || #Alteryx ACE Emeritus || I ♡ Data || Harder. Better. Faster. Stronger.",4247,"62378318","Fi Gordon","http://pbs.twimg.com/profile_images/1278163399000522757/Rvxj6B5Y_normal.jpg",8813,"https://twitter.com/VizChic",""
"MPanigrahi","An analyst in profession also having a strong rage for photography..:)",360,"139487368","Mahabir Panigrahi","http://pbs.twimg.com/profile_images/1196336512922771456/CkNpgRvg_normal.png",1050,"https://twitter.com/MPanigrahi",""
"LeCrown_James","757. Virginia Tech ALUM. VT Hokie. Statistician 📈📊. Data Analytics. #TMC 🏁. Cowboys ✭ & I enjoy the company of BW.",2169,"267155007","I'm ready to retire","http://pbs.twimg.com/profile_images/1363664848538775554/MKKojVId_normal.jpg",162486,"https://twitter.com/LeCrown_James",""
"fredffery","Data analyst public health | #tableau fan + learning  #PowerBI | 3x #VOTD | Viz 👉 politic, sport, Aussie social issues | #VizforSocialGood Board | 🇫🇷 in 🇦🇺",1917,"755185543281946624","Frederic Fery","http://pbs.twimg.com/profile_images/1363596961660563458/K2Ngxrts_normal.jpg",4104,"https://twitter.com/fredffery",""
"M_Eerens","Visual explorer, always learning 💭 | Tableau Ambassador | Co-Lead of #BelgiumTUG🇧🇪",988,"1052643524","Marian Eerens 🏳️‍🌈","http://pbs.twimg.com/profile_images/1124601878371819520/vtFm_Nrv_normal.jpg",3675,"https://twitter.com/M_Eerens",""
"MesumRazaHemani","""The greatest value of a picture is when it forces us to notice what we never expected to see""  - John Tukey",222,"916177498567860224","Mesum Raza Hemani","http://pbs.twimg.com/profile_images/1098936935219949568/9EcTVprK_normal.png",976,"https://twitter.com/MesumRazaHemani",""
"Debbie_banks30","@TiredEarth journalist, writer, photographer & activist.
📽️https://t.co/Np2Dd7ilgw
https://t.co/BU9a0EmcAA
https://t.co/HbOCY8my0g",512,"781132802507075584","Debbie_banks","http://pbs.twimg.com/profile_images/1358306959200509955/VFqeUwzE_normal.jpg",252,"https://twitter.com/Debbie_banks30",""
"tabpytiggy","finance nerd trying to program w @python | eagles analytics| shift key hater | tech| analytics",11,"1308624812424781825","tiggy the integrator👨‍💻","http://pbs.twimg.com/profile_images/1308628025702051841/Q5X665sF_normal.jpg",95,"https://twitter.com/tabpytiggy",""
"taylorsIullaby","🤎🍂🤎🍂🤎",845,"1349793776244580352","meredith 🍂 (check pinned 🥺)","http://pbs.twimg.com/profile_images/1364479778187669506/-2iUGASF_normal.jpg",3492,"https://twitter.com/taylorsIullaby",""
"IvettAlexa","Senior Dashboard Designer | Tableau Public Ambassador | #huntug organizer | @DSuffragettes co-founder 💪🏼
Proudly born in Hungary | Traveler & surfer 🌊",2746,"3288206489","Kovács Ivett","http://pbs.twimg.com/profile_images/794826468018847744/_HM83G7B_normal.jpg",1966,"https://twitter.com/IvettAlexa",""
