TestID,EquipmentID,SONumber,FCID,CompleteFlag,PmID,HoldUserID,CreateTime,inactive,CompleteTime,CompleteFlag1,CompleteFlag2,CompleteFlag3,CompleteTime1,CompleteTime2,CompleteTime3,LPR,PlnLaunch,PlnModTstStat,PlnMfgComp,LmkShipDate,STD,MCSD,Index,Group,CompleteTime2 Date/Time,Complete Time 2 Final,complete Time2 Time
1483,2,"16103","193348",1,2,,2019-07-09 13:31:21.683,0,2019-08-16 13:40:38.336,1,1,1,,2019-08-16 00:00:00.000,,"",,,,,,,297,"Altus",2019-08-16 13:40:38.336,2019-08-16 00:00:00.000,1899-12-30 13:40:38.000
1484,2,"16103","193348",1,3,,2019-07-09 13:41:35.526,0,2019-07-19 21:05:01.436,1,1,1,,2019-07-19 00:00:00.000,,"",,,,,,,298,"Altus",2019-07-19 21:05:01.436,2019-07-19 00:00:00.000,1899-12-30 21:05:01.000
1485,2,"16103","193348",1,1,,2019-07-09 13:55:42.196,0,2019-07-17 13:24:31.390,1,1,1,,2019-07-17 00:00:00.000,,"",,,,,,,299,"Altus",2019-07-17 13:24:31.390,2019-07-17 00:00:00.000,1899-12-30 13:24:31.000
1502,2,"A5189","196184",1,4,,2019-08-12 15:54:40.850,0,2019-08-21 19:59:16.950,1,1,1,,2019-08-21 00:00:00.000,,"",,,,,,,311,"Altus",2019-08-21 19:59:16.950,2019-08-21 00:00:00.000,1899-12-30 19:59:17.000
1506,2,"16650","198518",1,3,,2019-08-14 09:46:54.546,0,2019-08-23 19:56:05.076,1,1,1,,2019-08-23 00:00:00.000,,"",,,,,,,314,"Altus",2019-08-23 19:56:05.076,2019-08-23 00:00:00.000,1899-12-30 19:56:05.000
1507,2,"16650","198518",1,1,,2019-08-14 09:54:05.933,0,2019-08-23 19:42:30.266,1,1,1,,2019-08-23 00:00:00.000,,"",,,,,,,315,"Altus",2019-08-23 19:42:30.266,2019-08-23 00:00:00.000,1899-12-30 19:42:30.000
1508,2,"16650","198518",1,2,,2019-08-14 10:05:26.466,0,2019-08-26 11:30:33.520,1,1,1,,2019-08-26 00:00:00.000,,"",,,,,,,316,"Altus",2019-08-26 11:30:33.520,2019-08-26 00:00:00.000,1899-12-30 11:30:34.000
1518,2,"A5128","191762",1,1,,2019-08-26 16:10:27.176,0,2019-09-04 14:13:34.226,1,1,1,,2019-09-04 00:00:00.000,,"",,,,,,,325,"Altus",2019-09-04 14:13:34.226,2019-09-04 00:00:00.000,1899-12-30 14:13:34.000
1524,2,"A5128","191762",1,4,,2019-08-30 13:48:27.053,0,2019-09-09 21:09:45.116,1,1,1,,2019-09-09 00:00:00.000,,"",,,,,,,330,"Altus",2019-09-09 21:09:45.116,2019-09-09 00:00:00.000,1899-12-30 21:09:45.000
1525,2,"A5128","191762",1,3,,2019-08-31 13:59:27.193,0,2019-09-09 19:23:32.230,1,1,1,,2019-09-09 00:00:00.000,,"",,,,,,,331,"Altus",2019-09-09 19:23:32.230,2019-09-09 00:00:00.000,1899-12-30 19:23:32.000
1531,2,"A6319","183676",1,2,,2019-09-09 14:18:33.080,0,2019-09-18 07:10:50.080,1,1,1,,2019-09-18 00:00:00.000,,"",,,,,,,337,"Altus",2019-09-18 07:10:50.080,2019-09-17 00:00:00.000,1899-12-30 07:10:50.000
1532,2,"A8545","188543",1,3,,2019-09-11 08:34:23.620,0,2019-09-24 21:57:17.140,1,1,1,,2019-09-24 00:00:00.000,,"",,,,,,,338,"Altus",2019-09-24 21:57:17.140,2019-09-24 00:00:00.000,1899-12-30 21:57:17.000
84,1,"93117","180750",1,1,,2018-07-02 09:13:35.000,0,2018-07-11 06:40:38.400,1,1,1,,2018-07-11 00:00:00.000,,"",,,,,,,0,"Altus",2018-07-11 06:40:38.400,2018-07-10 00:00:00.000,1899-12-30 06:40:38.000
85,1,"90460","183021",1,2,,2018-07-02 09:05:38.000,0,2018-07-05 14:08:49.250,1,1,1,,2018-07-05 00:00:00.000,,"",,,,,,,1,"Altus",2018-07-05 14:08:49.250,2018-07-05 00:00:00.000,1899-12-30 14:08:49.000
87,1,"90458","179033",1,3,,2018-07-02 09:06:29.000,0,2018-07-18 08:10:12.533,1,1,1,,2018-07-18 00:00:00.000,,"",,,,,,,2,"Altus",2018-07-18 08:10:12.533,2018-07-17 00:00:00.000,1899-12-30 08:10:13.000
89,1,"90458","179033",1,2,,2018-07-02 11:25:25.380,0,2018-07-05 17:30:00.000,1,1,1,,2018-07-05 00:00:00.000,,"",,,,,,,4,"Altus",2018-07-05 17:30:00.000,2018-07-05 00:00:00.000,1899-12-30 17:30:00.000
93,1,"90458","179033",1,1,,2018-07-02 13:24:01.000,0,2018-07-18 08:11:14.706,1,1,1,,2018-07-18 00:00:00.000,,"",,,,,,,6,"Altus",2018-07-18 08:11:14.706,2018-07-17 00:00:00.000,1899-12-30 08:11:15.000
94,1,"90460","183021",1,1,,2018-07-02 13:41:03.000,0,2018-07-18 08:12:08.380,1,1,1,,2018-07-18 00:00:00.000,,"",,,,,,,7,"Altus",2018-07-18 08:12:08.380,2018-07-17 00:00:00.000,1899-12-30 08:12:08.000
95,1,"90460","183021",1,3,,2018-07-02 14:51:29.583,0,2018-07-06 17:28:53.146,1,1,1,,2018-07-06 00:00:00.000,,"",,,,,,,8,"Altus",2018-07-06 17:28:53.146,2018-07-06 00:00:00.000,1899-12-30 17:28:53.000
100,1,"93117","180750",1,2,,2018-07-04 20:47:42.133,0,2018-07-18 08:13:03.156,1,1,1,,2018-07-18 00:00:00.000,,"",,,,,,,10,"Altus",2018-07-18 08:13:03.156,2018-07-17 00:00:00.000,1899-12-30 08:13:03.000
103,1,"93117","180750",1,3,,2018-07-05 19:18:55.533,0,2018-07-16 16:55:01.926,1,1,1,,2018-07-16 00:00:00.000,,"",,,,,,,12,"Altus",2018-07-16 16:55:01.926,2018-07-16 00:00:00.000,1899-12-30 16:55:02.000
111,1,"93347","180751",1,1,,2018-07-09 19:26:34.553,0,2018-07-30 10:16:58.926,1,1,1,,2018-07-30 00:00:00.000,,"",,,,,,,16,"Altus",2018-07-30 10:16:58.926,2018-07-30 00:00:00.000,1899-12-30 10:16:59.000
116,1,"93347","180751",1,2,,2018-07-10 22:52:28.446,0,2018-07-17 06:43:28.083,1,1,1,,2018-07-17 00:00:00.000,,"",,,,,,,18,"Altus",2018-07-17 06:43:28.083,2018-07-16 00:00:00.000,1899-12-30 06:43:28.000
117,1,"93347","180751",1,3,,2018-07-12 09:38:25.686,0,2018-07-30 09:45:37.186,1,1,1,,2018-07-30 00:00:00.000,,"",,,,,,,19,"Altus",2018-07-30 09:45:37.186,2018-07-30 00:00:00.000,1899-12-30 09:45:37.000
128,1,"95185","181248",1,1,,2018-08-03 09:26:10.093,0,2018-08-14 10:02:39.000,1,1,1,,2018-08-14 00:00:00.000,,"",,,,,,,23,"Altus",2018-08-14 10:02:39.000,2018-08-14 00:00:00.000,1899-12-30 10:02:39.000
130,1,"95185","181248",1,2,,2018-08-06 10:52:50.260,0,2018-08-14 08:53:27.400,1,1,0,,2018-08-14 00:00:00.000,,"",,,,,,,25,"Altus",2018-08-14 08:53:27.400,2018-08-13 00:00:00.000,1899-12-30 08:53:27.000
133,1,"92496","184472",1,1,,2018-08-07 11:35:25.146,0,2018-08-17 16:51:00.000,1,1,1,,2018-08-17 00:00:00.000,,"",,,,,,,26,"Altus",2018-08-17 16:51:00.000,2018-08-17 00:00:00.000,1899-12-30 16:51:00.000
134,1,"95107","181242",1,1,,2018-08-07 14:04:20.933,0,2018-08-14 21:46:50.000,1,1,1,,2018-08-14 00:00:00.000,,"",,,,,,,27,"Altus",2018-08-14 21:46:50.000,2018-08-14 00:00:00.000,1899-12-30 21:46:50.000
136,1,"95479","186959",1,1,,2018-08-08 11:08:17.580,0,2018-09-19 17:00:00.000,1,1,1,,2018-09-19 00:00:00.000,,"",,,,,,,29,"Altus",2018-09-19 17:00:00.000,2018-09-19 00:00:00.000,1899-12-30 17:00:00.000
140,1,"95107","181242",1,2,,2018-08-08 13:54:14.906,0,2018-08-16 17:07:33.803,1,1,0,,2018-08-16 00:00:00.000,,"",,,,,,,30,"Altus",2018-08-16 17:07:33.803,2018-08-16 00:00:00.000,1899-12-30 17:07:34.000
144,1,"92496","184472",1,2,,2018-08-09 14:17:39.163,0,2018-08-17 20:20:49.666,1,1,0,,2018-08-17 00:00:00.000,,"",,,,,,,31,"Altus",2018-08-17 20:20:49.666,2018-08-17 00:00:00.000,1899-12-30 20:20:50.000
1150,1,"95460","186436",1,1,,2018-08-13 13:17:22.003,0,2018-08-22 16:26:32.023,1,1,1,,2018-08-22 00:00:00.000,,"",,,,,,,32,"Altus",2018-08-22 16:26:32.023,2018-08-22 00:00:00.000,1899-12-30 16:26:32.000
1154,1,"95460","186436",1,2,,2018-08-14 06:28:03.043,0,2018-08-24 11:23:51.206,1,1,1,,2018-08-24 00:00:00.000,,"",,,,,,,33,"Altus",2018-08-24 11:23:51.206,2018-08-24 00:00:00.000,1899-12-30 11:23:51.000
1162,1,"95502","189357",1,1,,2018-08-14 10:43:22.340,0,2018-08-23 21:08:02.090,1,1,1,,2018-08-23 00:00:00.000,,"",,,,,,,34,"Altus",2018-08-23 21:08:02.090,2018-08-23 00:00:00.000,1899-12-30 21:08:02.000
1186,1,"95853","178786",1,1,,2018-09-05 19:32:49.200,0,2018-09-13 14:59:45.970,1,1,1,,2018-09-13 00:00:00.000,,"",,,,,,,49,"Altus",2018-09-13 14:59:45.970,2018-09-13 00:00:00.000,1899-12-30 14:59:46.000
1187,1,"96018","190816",1,1,,2018-09-06 15:44:34.296,0,2019-01-31 11:23:04.710,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,50,"Altus",2019-01-31 11:23:04.710,2019-01-31 00:00:00.000,1899-12-30 11:23:05.000
1189,1,"95853","178786",1,2,,2018-09-10 14:48:30.963,0,2019-01-31 11:23:14.140,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,52,"Altus",2019-01-31 11:23:14.140,2019-01-31 00:00:00.000,1899-12-30 11:23:14.000
1191,1,"96018","190816",1,2,,2018-09-11 09:10:58.216,0,2018-09-19 09:37:19.000,1,1,1,,2018-09-19 00:00:00.000,,"",,,,,,,54,"Altus",2018-09-19 09:37:19.000,2018-09-19 00:00:00.000,1899-12-30 09:37:19.000
1198,1,"95754","186167",1,1,,2018-09-13 14:31:15.883,0,2018-09-20 16:53:34.933,1,1,1,,2018-09-20 00:00:00.000,,"",,,,,,,58,"Altus",2018-09-20 16:53:34.933,2018-09-20 00:00:00.000,1899-12-30 16:53:35.000
1206,1,"96334","182738",1,1,,2018-09-19 20:06:30.850,0,2018-10-11 19:31:04.746,1,1,1,,2018-10-11 00:00:00.000,,"",,,,,,,63,"Altus",2018-10-11 19:31:04.746,2018-10-11 00:00:00.000,1899-12-30 19:31:05.000
1207,1,"96334","182738",1,2,,2018-09-19 20:09:19.206,0,2018-10-11 06:37:04.296,1,1,1,,2018-10-11 00:00:00.000,,"",,,,,,,64,"Altus",2018-10-11 06:37:04.296,2018-10-10 00:00:00.000,1899-12-30 06:37:04.000
1214,1,"96722","190271",1,1,,2018-10-08 14:15:57.436,0,2018-10-16 11:34:19.906,1,1,1,,2018-10-16 00:00:00.000,,"",,,,,,,68,"Altus",2018-10-16 11:34:19.906,2018-10-16 00:00:00.000,1899-12-30 11:34:20.000
1215,1,"95960","189159",1,1,,2018-10-08 14:16:06.400,0,2018-10-16 21:00:56.456,1,1,1,,2018-10-16 00:00:00.000,,"",,,,,,,69,"Altus",2018-10-16 21:00:56.456,2018-10-16 00:00:00.000,1899-12-30 21:00:56.000
1216,1,"95960","189159",1,2,,2018-10-08 14:22:14.430,0,2019-01-31 11:23:37.333,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,70,"Altus",2019-01-31 11:23:37.333,2019-01-31 00:00:00.000,1899-12-30 11:23:37.000
1217,1,"96722","190271",1,2,,2018-10-08 17:22:21.903,0,2018-10-18 15:12:12.480,1,1,1,,2018-10-18 00:00:00.000,,"",,,,,,,71,"Altus",2018-10-18 15:12:12.480,2018-10-18 00:00:00.000,1899-12-30 15:12:12.000
1218,1,"96295","192321",1,1,,2018-10-10 14:07:08.423,0,2018-10-17 21:55:49.746,1,1,1,,2018-10-17 00:00:00.000,,"",,,,,,,72,"Altus",2018-10-17 21:55:49.746,2018-10-17 00:00:00.000,1899-12-30 21:55:50.000
1219,1,"96295","192321",1,2,,2018-10-10 18:54:00.173,0,2018-10-22 17:14:25.360,1,1,1,,2018-10-22 00:00:00.000,,"",,,,,,,73,"Altus",2018-10-22 17:14:25.360,2018-10-22 00:00:00.000,1899-12-30 17:14:25.000
1226,1,"96724","188552",1,2,,2018-10-16 09:34:36.716,0,2019-01-31 11:23:47.930,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,78,"Altus",2019-01-31 11:23:47.930,2019-01-31 00:00:00.000,1899-12-30 11:23:48.000
1228,1,"96724","188552",1,1,,2018-10-16 15:34:08.916,0,2019-01-31 11:23:57.206,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,79,"Altus",2019-01-31 11:23:57.206,2019-01-31 00:00:00.000,1899-12-30 11:23:57.000
1241,1,"96650","190610",1,1,,2018-10-19 16:24:17.760,0,2018-10-29 11:37:52.390,1,1,1,,2018-10-29 00:00:00.000,,"",,,,,,,88,"Altus",2018-10-29 11:37:52.390,2018-10-29 00:00:00.000,1899-12-30 11:37:52.000
1262,1,"96501","188554",1,1,,2018-11-05 16:45:47.863,0,2019-02-07 09:46:09.903,1,1,1,,2019-02-07 00:00:00.000,,"",,,,,,,105,"Altus",2019-02-07 09:46:09.903,2019-02-07 00:00:00.000,1899-12-30 09:46:10.000
1263,1,"96501","188554",1,2,,2018-11-06 20:14:48.643,0,2018-11-20 08:46:58.573,1,1,1,,2018-11-20 00:00:00.000,,"",,,,,,,106,"Altus",2018-11-20 08:46:58.573,2018-11-19 00:00:00.000,1899-12-30 08:46:59.000
1269,1,"97571","192794",1,1,,2018-11-13 12:58:53.236,0,2018-11-20 21:37:48.426,1,1,0,,2018-11-20 00:00:00.000,,"",,,,,,,112,"Altus",2018-11-20 21:37:48.426,2018-11-20 00:00:00.000,1899-12-30 21:37:48.000
1271,1,"12345","123455",1,4,,2018-11-15 09:07:10.213,0,2018-11-19 15:28:13.810,1,1,1,,2018-11-19 00:00:00.000,,"",,,,,,,114,"Altus",2018-11-19 15:28:13.810,2018-11-19 00:00:00.000,1899-12-30 15:28:14.000
1272,1,"97571","192794",1,2,,2018-11-15 16:07:44.503,0,2018-11-21 21:06:51.160,1,1,1,,2018-11-21 00:00:00.000,,"",,,,,,,115,"Altus",2018-11-21 21:06:51.160,2018-11-21 00:00:00.000,1899-12-30 21:06:51.000
1275,1,"97152","188493",1,1,,2018-11-20 21:23:30.610,0,2019-10-08 11:06:48.306,0,1,0,,2019-10-08 00:00:00.000,,"",,,,,,,118,"Altus",2019-10-08 11:06:48.306,2019-10-08 00:00:00.000,1899-12-30 11:06:48.000
1277,1,"97152","188493",1,2,,2018-11-21 21:58:52.530,0,2018-11-28 21:31:52.173,1,1,1,,2018-11-28 00:00:00.000,,"",,,,,,,120,"Altus",2018-11-28 21:31:52.173,2018-11-28 00:00:00.000,1899-12-30 21:31:52.000
1278,1,"97744","188551",1,1,,2018-11-26 14:38:37.553,0,2018-11-29 21:55:40.716,1,1,1,,2018-11-29 00:00:00.000,,"",,,,,,,121,"Altus",2018-11-29 21:55:40.716,2018-11-29 00:00:00.000,1899-12-30 21:55:41.000
1284,1,"97744","188551",1,2,,2018-11-28 19:49:04.510,0,2019-02-26 14:32:25.523,1,1,1,,2019-02-26 00:00:00.000,,"",,,,,,,126,"Altus",2019-02-26 14:32:25.523,2019-02-26 00:00:00.000,1899-12-30 14:32:26.000
1285,1,"97734","188544",1,1,,2018-11-29 09:14:26.516,0,2019-01-31 11:26:24.130,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,127,"Altus",2019-01-31 11:26:24.130,2019-01-31 00:00:00.000,1899-12-30 11:26:24.000
1287,1,"97734","188544",1,2,,2018-11-30 14:19:59.476,0,2018-12-11 14:49:41.843,1,1,1,,2018-12-11 00:00:00.000,,"",,,,,,,129,"Altus",2018-12-11 14:49:41.843,2018-12-11 00:00:00.000,1899-12-30 14:49:42.000
1298,1,"A0552","188546",1,1,,2018-12-12 16:29:31.210,0,2019-01-31 11:26:57.766,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,139,"Altus",2019-01-31 11:26:57.766,2019-01-31 00:00:00.000,1899-12-30 11:26:58.000
1300,1,"A0552","188546",1,2,,2018-12-13 13:33:42.090,0,2019-01-03 06:32:07.350,1,1,1,,2019-01-03 00:00:00.000,,"",,,,,,,140,"Altus",2019-01-03 06:32:07.350,2019-01-02 00:00:00.000,1899-12-30 06:32:07.000
1315,1,"A0908","193133",1,2,,2019-01-08 13:48:17.493,0,2019-01-14 21:53:44.253,1,1,1,,2019-01-14 00:00:00.000,,"",,,,,,,152,"Altus",2019-01-14 21:53:44.253,2019-01-14 00:00:00.000,1899-12-30 21:53:44.000
1317,1,"A0908","193133",1,4,,2019-01-08 19:36:41.300,0,2019-01-18 07:38:12.126,1,1,1,,2019-01-18 00:00:00.000,,"",,,,,,,154,"Altus",2019-01-18 07:38:12.126,2019-01-17 00:00:00.000,1899-12-30 07:38:12.000
1318,1,"A0414","190270",1,1,,2019-01-10 13:15:50.266,0,2019-01-17 11:38:50.320,1,1,1,,2019-01-17 00:00:00.000,,"",,,,,,,155,"Altus",2019-01-17 11:38:50.320,2019-01-17 00:00:00.000,1899-12-30 11:38:50.000
1320,1,"A0414","190270",1,2,,2019-01-10 21:35:40.036,0,2019-01-17 06:32:39.803,1,1,1,,2019-01-17 00:00:00.000,,"",,,,,,,157,"Altus",2019-01-17 06:32:39.803,2019-01-16 00:00:00.000,1899-12-30 06:32:40.000
1327,1,"A0554","179005",1,1,,2019-01-17 20:22:21.240,0,2019-02-13 11:57:02.383,1,1,1,,2019-02-13 00:00:00.000,,"",,,,,,,164,"Altus",2019-02-13 11:57:02.383,2019-02-13 00:00:00.000,1899-12-30 11:57:02.000
1333,1,"A0554","179005",1,4,,2019-01-21 07:27:09.970,0,2019-01-31 11:22:05.396,1,1,1,,2019-01-31 00:00:00.000,,"",,,,,,,169,"Altus",2019-01-31 11:22:05.396,2019-01-31 00:00:00.000,1899-12-30 11:22:05.000
1351,1,"A0557","193664",1,1,,2019-02-13 15:47:05.030,0,2019-02-20 15:55:13.373,1,1,1,,2019-02-20 00:00:00.000,,"",,,,,,,184,"Altus",2019-02-20 15:55:13.373,2019-02-20 00:00:00.000,1899-12-30 15:55:13.000
1353,1,"A0557","193664",1,2,,2019-02-18 13:40:55.413,0,2019-02-25 07:30:31.483,1,1,1,,2019-02-25 00:00:00.000,,"",,,,,,,186,"Altus",2019-02-25 07:30:31.483,2019-02-24 00:00:00.000,1899-12-30 07:30:31.000
1365,1,"A2031","191113",1,1,,2019-03-04 08:44:49.186,0,2019-03-11 21:15:43.146,1,1,1,,2019-03-11 00:00:00.000,,"",,,,,,,196,"Altus",2019-03-11 21:15:43.146,2019-03-11 00:00:00.000,1899-12-30 21:15:43.000
1381,1,"A2259","189898",1,1,,2019-03-12 20:09:20.730,0,2019-03-19 09:22:00.560,1,1,1,,2019-03-19 00:00:00.000,,"",,,,,,,207,"Altus",2019-03-19 09:22:00.560,2019-03-19 00:00:00.000,1899-12-30 09:22:01.000
1385,1,"A22S9","189898",1,2,,2019-03-14 07:32:38.103,0,2019-05-27 13:19:39.563,1,1,1,,2019-05-27 00:00:00.000,,"",,,,,,,211,"Altus",2019-05-27 13:19:39.563,2019-05-27 00:00:00.000,1899-12-30 13:19:40.000
1390,1,"A2031","191113",1,2,,2019-03-18 09:58:32.293,0,2019-03-26 09:25:44.390,1,1,1,,2019-03-26 00:00:00.000,,"",,,,,,,214,"Altus",2019-03-26 09:25:44.390,2019-03-26 00:00:00.000,1899-12-30 09:25:44.000
1408,1,"A4423","188656",1,1,,2019-04-08 09:37:41.176,0,2019-04-12 14:47:59.230,1,1,1,,2019-04-12 00:00:00.000,,"",,,,,,,226,"Altus",2019-04-12 14:47:59.230,2019-04-12 00:00:00.000,1899-12-30 14:47:59.000
1409,1,"A4423","188656",1,2,,2019-04-08 09:42:55.670,0,2019-05-27 13:32:56.390,1,1,1,,2019-05-27 00:00:00.000,,"",,,,,,,227,"Altus",2019-05-27 13:32:56.390,2019-05-27 00:00:00.000,1899-12-30 13:32:56.000
1416,1,"A4423","188656",1,3,,2019-04-15 10:55:37.050,0,2019-04-24 14:32:32.810,1,1,1,,2019-04-24 00:00:00.000,,"",,,,,,,233,"Altus",2019-04-24 14:32:32.810,2019-04-24 00:00:00.000,1899-12-30 14:32:33.000
1419,1,"A4424","187533",1,2,,2019-04-16 18:25:44.666,0,2019-04-24 06:41:11.760,1,1,1,,2019-04-24 00:00:00.000,,"",,,,,,,235,"Altus",2019-04-24 06:41:11.760,2019-04-23 00:00:00.000,1899-12-30 06:41:12.000
1423,1,"A4424","187533",1,1,,2019-04-22 20:42:09.733,0,2019-04-29 17:04:01.233,1,1,1,,2019-04-29 00:00:00.000,,"",,,,,,,239,"Altus",2019-04-29 17:04:01.233,2019-04-29 00:00:00.000,1899-12-30 17:04:01.000
1424,1,"A4424","187533",1,3,,2019-04-23 09:46:20.423,0,2019-04-29 13:13:18.386,1,1,1,,2019-04-29 00:00:00.000,,"",,,,,,,240,"Altus",2019-04-29 13:13:18.386,2019-04-29 00:00:00.000,1899-12-30 13:13:18.000
1426,1,"A4628","196851",1,2,,2019-04-25 11:28:22.880,0,2019-05-27 13:43:34.910,1,1,1,,2019-05-27 00:00:00.000,,"",,,,,,,242,"Altus",2019-05-27 13:43:34.910,2019-05-27 00:00:00.000,1899-12-30 13:43:35.000
1427,1,"A4628","196851",1,1,,2019-04-25 15:49:06.880,0,2019-05-03 21:48:49.403,1,1,1,,2019-05-03 00:00:00.000,,"",,,,,,,243,"Altus",2019-05-03 21:48:49.403,2019-05-03 00:00:00.000,1899-12-30 21:48:49.000
1428,1,"A4704","193776",1,1,,2019-04-29 15:45:23.253,0,2019-05-07 21:53:50.520,1,1,1,,2019-05-07 00:00:00.000,,"",,,,,,,244,"Altus",2019-05-07 21:53:50.520,2019-05-07 00:00:00.000,1899-12-30 21:53:51.000
1429,1,"A4704","193776",1,2,,2019-04-29 19:14:22.573,0,2019-05-10 09:22:24.213,1,1,1,,2019-05-10 00:00:00.000,,"",,,,,,,245,"Altus",2019-05-10 09:22:24.213,2019-05-10 00:00:00.000,1899-12-30 09:22:24.000
1430,1,"A4628","196851",1,3,,2019-04-30 07:29:00.633,0,2019-05-27 13:43:57.053,1,1,1,,2019-05-27 00:00:00.000,,"",,,,,,,246,"Altus",2019-05-27 13:43:57.053,2019-05-27 00:00:00.000,1899-12-30 13:43:57.000
1447,1,"A5057","191591",1,1,,2019-05-20 11:39:29.806,0,2019-05-27 14:45:04.893,1,1,1,,2019-05-27 00:00:00.000,,"",,,,,,,263,"Altus",2019-05-27 14:45:04.893,2019-05-27 00:00:00.000,1899-12-30 14:45:05.000
1448,1,"A5057","191591",1,2,,2019-05-20 15:01:06.303,0,2019-05-28 14:54:56.096,1,1,1,,2019-05-28 00:00:00.000,,"",,,,,,,264,"Altus",2019-05-28 14:54:56.096,2019-05-28 00:00:00.000,1899-12-30 14:54:56.000
1449,1,"A5002","190831",1,2,,2019-05-22 18:52:40.680,0,2019-05-29 21:13:38.143,1,1,1,,2019-05-29 00:00:00.000,,"",,,,,,,265,"Altus",2019-05-29 21:13:38.143,2019-05-29 00:00:00.000,1899-12-30 21:13:38.000
1450,1,"A5002","190831",1,1,,2019-05-22 19:16:27.856,0,2019-05-30 13:50:01.126,1,1,1,,2019-05-30 00:00:00.000,,"",,,,,,,266,"Altus",2019-05-30 13:50:01.126,2019-05-30 00:00:00.000,1899-12-30 13:50:01.000
1451,1,"A4627","188657",1,3,,2019-05-22 21:18:13.236,0,2019-05-28 21:57:44.126,1,1,1,,2019-05-28 00:00:00.000,,"",,,,,,,267,"Altus",2019-05-28 21:57:44.126,2019-05-28 00:00:00.000,1899-12-30 21:57:44.000
1454,1,"A5557","197090",1,1,,2019-05-24 09:40:27.383,0,2019-06-03 07:31:43.436,1,1,1,,2019-06-03 00:00:00.000,,"",,,,,,,270,"Altus",2019-06-03 07:31:43.436,2019-06-02 00:00:00.000,1899-12-30 07:31:43.000
1456,1,"A5557","197090",1,2,,2019-05-28 07:09:07.056,0,2019-06-03 20:02:46.166,1,1,1,,2019-06-03 00:00:00.000,,"",,,,,,,272,"Altus",2019-06-03 20:02:46.166,2019-06-03 00:00:00.000,1899-12-30 20:02:46.000
1458,1,"A5454","190555",1,3,,2019-05-30 07:12:09.956,0,2019-06-07 06:29:41.320,1,1,1,,2019-06-07 00:00:00.000,,"",,,,,,,274,"Altus",2019-06-07 06:29:41.320,2019-06-06 00:00:00.000,1899-12-30 06:29:41.000
1459,1,"A4627","188657",1,2,,2019-05-30 19:04:11.150,0,2019-06-05 21:02:17.396,1,1,1,,2019-06-05 00:00:00.000,,"",,,,,,,275,"Altus",2019-06-05 21:02:17.396,2019-06-05 00:00:00.000,1899-12-30 21:02:17.000
1461,1,"A4627","188657",1,1,,2019-05-31 06:22:49.440,0,2019-06-05 15:00:34.320,1,1,1,,2019-06-05 00:00:00.000,,"",,,,,,,276,"Altus",2019-06-05 15:00:34.320,2019-06-05 00:00:00.000,1899-12-30 15:00:34.000
1462,1,"A5454","190555",1,4,,2019-05-31 07:26:00.440,0,2019-06-07 19:38:30.783,1,1,1,,2019-06-07 00:00:00.000,,"",,,,,,,277,"Altus",2019-06-07 19:38:30.783,2019-06-07 00:00:00.000,1899-12-30 19:38:31.000
1463,1,"A5557","197090",1,3,,2019-06-03 06:20:32.313,0,2019-06-07 19:09:28.470,1,1,1,,2019-06-07 00:00:00.000,,"",,,,,,,278,"Altus",2019-06-07 19:09:28.470,2019-06-07 00:00:00.000,1899-12-30 19:09:28.000
1465,1,"A5454","190555",1,5,,2019-06-03 14:42:15.043,0,2019-06-10 20:03:33.623,1,1,1,,2019-06-10 00:00:00.000,,"",,,,,,,280,"Altus",2019-06-10 20:03:33.623,2019-06-10 00:00:00.000,1899-12-30 20:03:34.000
1469,1,"A5189","196184",1,1,,2019-06-20 16:41:55.550,0,2019-06-24 16:41:53.503,1,1,1,,2019-06-24 00:00:00.000,,"",,,,,,,284,"Altus",2019-06-24 16:41:53.503,2019-06-24 00:00:00.000,1899-12-30 16:41:54.000
1470,1,"A5185","196184",1,2,,2019-06-20 16:44:57.893,0,2019-06-24 16:41:53.503,1,1,1,,2019-06-24 00:00:00.000,,"",,,,,,,285,"Altus",2019-06-24 16:41:53.503,2019-06-24 00:00:00.000,1899-12-30 16:41:54.000
1477,1,"A5635","188131",1,1,,2019-06-27 13:53:06.196,0,2019-07-08 09:11:22.610,1,1,1,,2019-07-08 00:00:00.000,,"",,,,,,,291,"Altus",2019-07-08 09:11:22.610,2019-07-08 00:00:00.000,1899-12-30 09:11:23.000
1478,1,"A5635","188131",1,2,,2019-06-27 16:09:24.120,0,2019-07-03 20:07:09.590,1,1,1,,2019-07-03 00:00:00.000,,"",,,,,,,292,"Altus",2019-07-03 20:07:09.590,2019-07-03 00:00:00.000,1899-12-30 20:07:10.000
1480,1,"A5635","188131",1,3,,2019-06-28 20:51:31.010,0,2019-07-05 20:00:20.586,1,1,1,,2019-07-05 00:00:00.000,,"",,,,,,,294,"Altus",2019-07-05 20:00:20.586,2019-07-05 00:00:00.000,1899-12-30 20:00:21.000
