show_id,genres
"n4095","International Movies"
"n4096","International Movies"
"n4098","International Movies"
"n4099","International Movies"
"n4102","International Movies"
"n4103","International Movies"
"n4104","International Movies"
"n4107","International Movies"
"n4108","International Movies"
"n4109","International Movies"
"n4111","International Movies"
"n4113","International Movies"
"n4114","International Movies"
"n4125","International Movies"
"n4135","International Movies"
"n4137","International Movies"
"n4148","International Movies"
"n4149","International Movies"
"n4151","International Movies"
"n4152","International Movies"
"n4153","International Movies"
"n4155","International Movies"
"n4156","International Movies"
"n4158","International Movies"
"n4159","International Movies"
"n4160","International Movies"
"n4161","International Movies"
"n4162","International Movies"
"n4165","International Movies"
"n4166","International Movies"
"n4170","International Movies"
"n4171","International Movies"
"n4174","International Movies"
"n4176","International Movies"
"n4181","International Movies"
"n4182","International Movies"
"n4183","International Movies"
"n4187","International Movies"
"n4188","International Movies"
"n4189","International Movies"
"n4191","International Movies"
"n4192","International Movies"
"n4193","International Movies"
"n4195","International Movies"
"n4196","International Movies"
"n4198","International Movies"
"n4199","International Movies"
"n4205","International Movies"
"n4209","International Movies"
"n4210","International Movies"
"n4211","International Movies"
"n4212","International Movies"
"n4213","International Movies"
"n4214","International Movies"
"n4220","International Movies"
"n4222","International Movies"
"n4225","International Movies"
"n4226","International Movies"
"n4237","International Movies"
"n4242","International Movies"
"n4244","International Movies"
"n4253","International Movies"
"n4254","International Movies"
"n4259","International Movies"
"n4260","International Movies"
"n4268","International Movies"
"n4278","International Movies"
"n4281","International Movies"
"n4282","International Movies"
"n4283","International Movies"
"n4284","International Movies"
"n4286","International Movies"
"n4288","International Movies"
"n4298","International Movies"
"n4303","International Movies"
"n4304","International Movies"
"n4307","International Movies"
"n4316","International Movies"
"n4329","International Movies"
"n4330","International Movies"
"n4331","International Movies"
"n4332","International Movies"
"n4333","International Movies"
"n4334","International Movies"
"n4335","International Movies"
"n4336","International Movies"
"n4337","International Movies"
"n4338","International Movies"
"n4339","International Movies"
"n4340","International Movies"
"n4342","International Movies"
"n4343","International Movies"
"n4344","International Movies"
"n4346","International Movies"
"n4347","International Movies"
"n4349","International Movies"
"n4350","International Movies"
"n4355","International Movies"
"n4356","International Movies"
"n4358","International Movies"
"n4359","International Movies"
"n4361","International Movies"
"n4362","International Movies"
"n4371","International Movies"
"n4375","International Movies"
"n4376","International Movies"
"n4384","International Movies"
"n4389","International Movies"
"n4391","International Movies"
"n4393","International Movies"
"n4394","International Movies"
"n4395","International Movies"
"n4396","International Movies"
"n4397","International Movies"
"n4398","International Movies"
"n4402","International Movies"
"n4403","International Movies"
"n4412","International Movies"
"n4415","International Movies"
"n4421","International Movies"
