verific,contagem
"008a40c2b8b21893e04945ce58854b55016711f78a6a87696645db0a6a834826a5cba26a62b8b4d0145b68b841e62e7f04/05/2018 20:54:2399001300",1
"008c3a655c66f4d92370d0d422732f69f71a7c95a86564873cd996896b2976f6955fee9216a65b617aa5c0531780ce6012/03/2018 04:08:259000944",1
"008ce8764db2e397e153000e017475b652a8061c8e8e8cea30b41344aac264312e1c9f22be269ef4643f826c9e650a5222/05/2018 20:57:5043492739",1
"008cfe221ab054c89bc31720098cca5177fdeb8d4f7502f75b6779205f30a8753b872fd4747f01cc56206f293419861810/08/2018 08:05:09109993685",1
"008dc31c0ae7121f2791953ae5f532c3d5f1f35337b832cc42168c69511e311d6a8b085f816a1f75f92dbac6eb545f8f11/01/2018 11:33:4928503415",1
"008dd5e80ebf8f849aa0c5bf4e22ce7a7583d9a579408cb84bbc7b0e4548ec187ad32824caee82087b3e2e5f33b1bf3228/03/2018 02:56:1919900874",1
"008eaf9004164883520d0bd32b107261fa28f114992077c601cdb9810c5108a48e6cc767478edae941d9bd9eb778d77a18/07/2017 02:10:13135902144",1
"008f831b7185cff7ab35a46c37d64cd223f91e3d76be3938bfad0ff2923925021690cada046eb7e92c12f98b1f8a816703/07/2018 11:50:14249003709",1
"008fab5602c441d51f30b1464f5d4643f23c48d81cd6a0c87f5c3b14aac68371ebd2d60905fb58271facef5596b620d326/02/2017 10:37:4149991556",1
"0091a677651feaf5a08d7bb147681e14bf06a69bb27c58156391de458700f3e76560211a19b47992c3666cc44a7e94c028/08/2018 13:44:423800753",1
"00921e4911895b93c7b4fc0d80c0815ecbecf0dca7a42c56c9ad9e20c74af1fd688756f717c462a206ad854c5027a64a19/06/2018 14:17:2685001162",1
"0093cbf16a6afb7f0ab7cc821b6f9e92a50acd33ba7a8da8e9db65094fa990a48581055ce74af1daba164fdbd55a40de17/11/2017 13:26:57117302566",1
"00946f674d880be1f188abc10ad7cf464dcb49b9ca7e48d2f108d40caa77caa25cf13accae3222c70a9cac40818ae83914/12/2017 19:30:3799901857",1
"00946f674d880be1f188abc10ad7cf469bb2d066e4b33b624cbdfec7d50b3dcb5cf13accae3222c70a9cac40818ae83914/12/2017 19:30:3799901435",1
"00949655cdd8d0465e433a5e6c9643e50ea04fc101523a27bb53845d14d7d8098648b1e89e9b349e32d3741b30ec737e29/06/2018 03:31:551800787",1
"0094bd07f49fed90209ffa62d1ef26d6d64e758afad411049a45e42c9a2592415670f4db5b62c43d542e1b2d56b0cf7c09/05/2018 04:12:531153739",1
"0094d4660e323945f84f5c29eb348aaeb596e2d70dd2f5fb5ff9ee2a1c803e5b46dc3b2cc0980fb8ec44634e21d2718e30/01/2018 22:14:25269993941",1
"0094dc9ea7e3cd54d95aea42685673ff464383c22e65860826cf78650fe0f4e416090f2ca825584b5a147ab24aa30c8615/03/2017 21:55:3189991480",1
"0095790a64527ec83aeaaf99023c050ee8c6039a25765995ac7c1ec2cbef57653d871de0142ce09b7081e2b9d1733cb121/11/2017 13:50:2619904276",1
"0096668e5b0b8e9657a6f7209a4e58b455782cb82e0efe052da0a3da237da3b2c003204e1ab016dfa150abc119207b2413/07/2018 13:46:36166901347",1
"009742b43f4530bc3db7f62332c50f4bee3e94e918d05a5da04a4cb547e91dcc17e34d8224d27a541263c4c64b11a56b01/11/2017 03:09:33133741244",1
"00975e709cd12c34d3bd44e4a7f7a876eaa26a34984cbfedc19b1e45f09f3c9a18a349e75d307f4b4cc646a691ed421630/08/2017 13:05:168680786",1
"0097aafe2a01dd54e39888976160c377dfbbf137ccb6af48e66d186a3311857956e361f411e38dcef17cdc2a3d99628b28/08/2018 02:35:106200859",1
"0097f0545a302aafa32782f1734ff71cb6397895a17ce86decd60b898b4597967901646fdd36a55f564ffaf2dbccaaf709/03/2018 18:30:41158001068",1
"0097f0545a302aafa32782f1734ff71c636598095d69a5718e67d2c9a3c7dde67901646fdd36a55f564ffaf2dbccaaf709/03/2018 18:30:41308003116",1
"009838529bb913846ab6670d2286538136826c711e5778c8d88a7311cc29c4462d50d6282f8aa2257819a77bfaa0efe020/06/2018 09:31:04129004740",1
"0098dbda25722a3f019fe252a0cd10b3568ba441f7f464dc73d23a91cf8ca671cca3071e3e9bb7d12640c9fbe230130627/09/2017 02:45:37143542149",1
"00995d799817ecc3bd2abd8fbe59c430f3b8bfa5b86249e75e5c0632acc0e82e620c87c171fb2a6dd6e8bb4dec959fc601/08/2018 11:45:1349901292",1
"00998f38df3012359ef195ca75ebb329595fac2a385ac33a80bd5114aec74eb8ef0ace09169ac090589d85746e3e036f17/05/2018 12:17:02119902334",1
"009ac365164f8e06f59d18a08045f6c435557c68a22ecebcf066e25ca2ddc144f8db351d8c4c4c22c6835c19a46f01b029/11/2017 00:11:2416901510",1
"009c278fa2ed6e7ec498200b60193ca81629b469d01aadb4f92644039ad17d5cea8482cd71df3c1969d7b9473ff13abc17/01/2018 13:10:3429991510",1
"009e11afa25aa95ae78e60a793995c9b519f3a4ea67cdce4923fbc76badd6bd2582d4f8675b945722eda7c0cb61ba4c726/10/2017 00:15:0030993415",1
"009fa9bd0d92710e840793bfefa80867617186c3d97ea56c9c683a8a3974e8c1cc419e0650a3c5ba77189a1882b7556a26/06/2017 03:32:5884991534",1
"00a0116ff15ff973ea16bee881208ae7d1c427060a0f73f6b889a5c7c61f2ac4a1043bafd471dff536d0c462352beb4822/02/2018 17:27:05149004512",1
"00a12754417a49a9dec20361849aa917f7a17d2c51d9df89a4f1711c4ac17f33f8db351d8c4c4c22c6835c19a46f01b010/05/2018 22:15:284890882",1
"00a13ab02fbe82f78cd84f14e41564edecab3fa721d1b06c225f23c30f02eb5ee9779976487b77c6d4ac45f75ec7afe914/12/2017 19:32:4915949886",1
"00a174dbf11967d260033fa6ab711493fca62108387e25005784da2f551466a131344c16881c08a8a72c6d2eb29918c101/12/2017 10:56:20249904153",1
"00a1e977cf6e672402963940db55d9194834f24983a4f056e5ae64265f723aaf5656537e588803a555b8eb41f07a944b27/07/2018 16:35:162489775",1
"00a250dbdb3153cc6ecf4d3f07ef6a17ee0c1cf2fbeae95205b4aa506f1469f0cc419e0650a3c5ba77189a1882b7556a15/12/2017 18:15:335399778",1
"00a379dfab816a83741012b71b264098786248c98cab9ad5cccdb751909da1af1da3aeb70d7989d1e6d9b0e887f97c2307/08/2018 20:04:201599739",1
"00a3a334aec7455a6d3319981499a3da0aabfb375647d9738ad0f7b4ea3653b137515688008a7a40ac93e3b2e4ab203f01/11/2017 21:30:1424501185",1
"00a3f1ef430d3984dece2f39d6cbf431f8b624d4e475bb8d1bddf1b65c6a64f6b410bdd36d5db7a65dcd42b7ead933b822/05/2018 13:55:09179002299",1
"00a4d94df1c9757661679b2f4bd6d31164d67d69ec57113ff99bbaab62ac1c53634964b17796e64304cadf1ad3050fb704/05/2018 03:30:2637902143",1
"00a690becda145533fa5a54daa7b6ad5c2ece64199af7a53793ed9612a89a8cd6c7d50c24b3ccd2fd83b44d8bb34e07312/04/2018 22:09:4088342908",1
"00a77f9cc25b05b2004752593d7b888833bd5538a16d23f0a39da1c9bfd2098094e93ce877be27a515118dbfd2c2be4128/06/2017 20:05:22177901850",1
"00a843f5a80c7aea894c558acc29f5136536314c94d43b787fc1c622941da14b2138ccb85b11a4ec1e37afbd1c8eda1f08/09/2017 18:55:1432991410",1
"00a870c6c06346e85335524935c600c0aca2eb7d00ea1a7b8ebd4e68314663af955fee9216a65b617aa5c0531780ce6014/05/2018 00:14:2969900",1
"00a9536682ecb394a3794c160820080324a014458ccc6e989b4fcef5fa71da584a3ca9315b744ce9f8e937436149388418/05/2017 23:50:08109901227",1
"00a99c50fdff7e36262caba33821875a76d75f398634bf194ba99d7297e7d1fa974cf2cb8f4b7add98709c30df02fe1021/08/2018 16:35:1852992230",1
"00aa423621f35a9ca6c6240f275b0640e9f2586707fb45ea0f9997c54f5858420509040ea3fe50071181bbc359eb773829/11/2017 15:10:19110901451",1
"00ab1aba567dfebdc39caa4e7ca2f1b2fcf64c72035fc6f17660bae96c933ffb8444e55c1f13cd5c179851e5ca5ebd0008/09/2017 14:15:1635901248",1
"00ab210695a17fe10e6b23616ae5bc97c6336fa91fbd87c359e44f5dca5a90ed4c2b230173bb36f9b240f2b8ac11786e18/06/2018 06:30:533900753",1
"00ab3a43bda739029ffce95d3b2fb56c634256dbcd184b3757ffd7632c9fe52a42b729f859728f5079499127a9c2ef3714/08/2018 02:50:312790746",1
"00ab9fa91aafa3d881164b0da48999aa224037b21bfa8621e39c265513ee6594ceaec5548eefc6e23e6607c5435102e704/06/2018 09:50:04579006534",1
"00ac05fe0fc047c54418098eb64e3aaa78efe838c04bbc568be034082200ac200241d4d5d36f10f80c644447315af0bd22/02/2018 14:30:5599902357",1
"00ac2a1ec784f71feeb7ba1e5959750d8323a7adeb57da21acea7e83563bed90218d46b86c1881d022bce9c68a7d4b1512/04/2018 11:49:0137001932",1
"00ace652c8a5072670f30674e5f19844aba86c093ccdbac75b09111d57e500047c67e1448b00f6e969d365cea6b010ab02/02/2018 09:07:49116603066",1
"00ad1a02d4d9decad15c7e8f8a9470cc5403528d987ad26e8d7cb259404119876560211a19b47992c3666cc44a7e94c007/08/2018 12:50:1749001925",1
"00ae7a8b4936674ebb701d4a23719a7966f09a6de4f2ef63aaf5349b60a0e0c0bf0d50a6410d487dc97d2baac0a8c0be15/05/2018 15:51:322790926",1
"00af3d9ddff7f256e83d79247dbe1a9f1e1a186a03f0d98268516827690d4fd2a420f60ff1aa9acc80d0e42959f2b31328/02/2018 12:30:3165002573",1
"00af53fdc2002f5b6a8f16db648e003bc6336fa91fbd87c359e44f5dca5a90ed4c2b230173bb36f9b240f2b8ac11786e26/06/2017 15:15:1739901185",1
"00b12f4674177ef40c4bdb034138c843eb883e95b710f252cb15d0fb41d8bbe91025f0e2d44d7041d6cf58b6550e0bfa20/07/2018 20:04:06105001787",1
"00b2d2f2b5f7b98e6b1828764660134ee0d64dcfaa3b6db5c54ca298ae101d057d13fca15225358621be4086e1eb096420/08/2018 08:50:19146011368",1
"00b30bb163474583c14db1689259cf4d3552627a68384dc559f0fd4cce1732693c487ae8f8d7542beff5788e2e0aea8306/02/2018 14:13:31189902661",1
"00b402e8a76d3da83714c52d3977cc2d72d6074ef5c81ec3102b3f2a052c5f49edb1ef5e36e0c8cd84eb3c9b003e486d05/01/2018 18:11:33139652626",1
"00b44ba3d7c4a5e9a9ebafef9150781dd9a5a5120d4d357871acd5408cb10e1820d83f3ef0e6925fd74bfd59170babf730/08/2018 21:25:155990768",1
"00b47ee856118583dbec7d1f9b18d8470e40b1ed4cfd3da1962ec91913e54ba88b321bb669392f5163d04c59e235e06630/03/2018 20:10:2013651523",1
"00b4846d477a7baf5d4e47970bc08c7ee5bd04e8e3cb77f1a49404d588d3e528f7ccf836d21b2fb1de37564105216cc129/01/2018 03:52:5131901611",1
"00b4a910f64f24dbcac04fe54088a443ba05e2861971098fc7ecd8162c23452ad50d79cb34e38265a8649c383dcffd4822/01/2017 17:55:3433991660",1
"00b4c651133c06fb175123a492f1cac387ea2f45559e10519513a20b241473166a38087bc8ad4f89ff453561005f6dea22/08/2018 14:27:21158901459",1
"00b5e1c770b1868ec1b6b726be3aa9b95b4b8595bd33017cf3c87c8ab09c2e42ef30892870c278497523264be1be224109/01/2018 19:27:0547401185",1
"00b676b01c289cc661c6f7732492771a121b9686b9929855d823981fc655a6fec4fb51fb1c5b7c07bc5e67be6e7e8f6e08/08/2017 15:45:1550002119",1
"00b6c055922e0ed2d88efdd252b2fb64c075b8e131353552218860f1c421e4eff80edd2c5aaa505cc4b0a3b219abf4b807/05/2018 16:15:1359901115",1
"00b7174ea52bb811ebe2663add51afc0cb3ad2d2499eebaa7ccb4fd1e7db9bc73db66a856d18a9cba7c9241fc5221c5024/05/2018 10:12:4869902307",1
"00b8d354b36820e9d6131fd5173c5581437c05a395e9e47f9762e677a7068ce7bf84056e679dbe9c69929847a40e338f05/03/2018 03:55:5250211510",1
"00b9e0f8f588d0406a3de447eb6069705d90b82ad1fdff812987fa28158b79841c129092bf23f28a5930387c980c0dfc29/01/2018 03:37:4439901660",1
"00ba414462370af2d76195d12e0d54814a25d757ff72fad7534f478c90be77e6ea8482cd71df3c1969d7b9473ff13abc06/12/2017 10:22:0824991410",1
"00ba57ae98928df6ba6ec9d3d8d4b1b769455f41626a745aea9ee9164cb9eafdbce6a5ecf98e99fd2a8868b15c51f04b25/07/2018 22:20:45130001901",1
"00bbc4179554524748f77763ddd622662b4609f8948be18874494203496bc318cc419e0650a3c5ba77189a1882b7556a18/08/2017 03:15:358999788",1
"00bc78808b22918a467b2fa4b8ef5d6833fac76e7f17367dedaef7954bbb33b456642bcb79900e777d68e91915cb426727/04/2017 23:42:2969001569",1
"00bcee890eba57a9767c7b5ca12d3a1b6c90c0f6c2d89eb816b9e205b9d6a36a3bb548e3cb7f70f28e3f11ee9dce0e5926/07/2017 21:05:07165501580",1
"00bcee890eba57a9767c7b5ca12d3a1bb7d94dc0640c7025dc8e3b46b52d82399c0e69c7bf2619675bbadf47b43f655a26/07/2017 21:05:07175915269",1
"00bcee890eba57a9767c7b5ca12d3a1bd143bf43abb18593fa8ed20cc990ae843bb548e3cb7f70f28e3f11ee9dce0e5926/07/2017 21:05:07165501580",1
"00bcee890eba57a9767c7b5ca12d3a1b55939df5d8d2b853fbc532bf8a00dc323bb548e3cb7f70f28e3f11ee9dce0e5926/07/2017 21:05:07165501580",1
"00bd2cb7e9076e1ccc9f766fc01a4cfd1427b126f61597524866770b05d4eed20b90b6df587eb83608a64ea8b390cf0730/04/2018 10:15:1798811381",1
"00bd50cdd31bd22e9081e6e2d5b3577be70f7c188cd2c0f01a1f6b35411cc4816560211a19b47992c3666cc44a7e94c019/01/2018 09:56:337800780",1
"00bd8cf08fa3998ea6ad6d16c2165822cfbc837967ca671ee87f5243f2a1024d0509040ea3fe50071181bbc359eb773807/12/2017 10:59:2721801248",1
"00bdcdda88e6b02977fc6ce3d412c60020566af10fda4783935b8cef249fa4c3d921b68bf747894be13a97ae52b0f38614/06/2018 10:21:14118901893",1
"00bdebefeb760588a3425fad9dfed3d9cdc9d87e17ccf98f35634e6c3b77073e4d6d651bd7684af3fffabd5f08d12e5a14/03/2018 16:30:02119802018",1
"00beb247698c6aae94e3f859d279e2cd216bb0e0cd43ffd832e0973d35e0377e955fee9216a65b617aa5c0531780ce6029/05/2018 02:18:434500739",1
"00bf1320ffb5fe47a845feca16c0e0b47289a8d65ae2c86dfdee27f8af257a3d13fa2a6c6b9d0f43cb588d7c82117a1204/10/2017 15:49:42449002039",1
"00c2335723b9b74668062e946dc66621b944aabf1fc45c01599ee96c7f4d533e128639473a139ac0f3e5f5ade55873a509/01/2018 04:28:5118901248",1
"00c405bd71187154a7846862f585a9d4c4cf7c2e1f190d51517eba7e8211c8e6f3295428338a40977a03f555246a70f427/10/2017 15:14:1329901679",1
"00c42b1633c1b2fa4e937bf3124665616131240aedf34224270cd6f07e8229e46edacfd9f9074789dad6d62ba7950b9c18/01/2018 14:09:3039901510",1
"00c47cfa491ef55779ec7557673087fce62d582ddb7630168d7227ca1f9edbd21c56ffe0e9dea2657fc6e95b53f40b1327/07/2018 13:31:2259001307",1
"00c47fefb9a49baec12ab3654d7f548ef196248e8b5d060cca414a664ea9a76f91f0eec23d4a61d7d7caeefa3f0ad1ca13/12/2017 00:18:33199006769",1
"00c4f17dcb94448f27a2cbaa83f10a4badf591c625cb265c12bc6749d3a2f757a420f60ff1aa9acc80d0e42959f2b31312/06/2018 20:31:413200739",1
"00c62d05602c1ca8164b98746d127fa88e7a3ee016b12c87b5e3e7e717620758955fee9216a65b617aa5c0531780ce6013/06/2018 04:52:02110001835",1
"00c763284c0056eed753352f5559ff0a99a4788cb24856965c36a24e339b60584a3ca9315b744ce9f8e937436149388411/06/2018 00:10:4479901465",1
"00c81b6675ef9ecaaff5fc1d6720b96cace05b62c79dffc86cd12b281dc05b934e06067cc08b3f41d837768d392c3ee330/10/2017 18:14:2624991410",1
"00c826c901ab01b6f598a8f0c9b56b82c072e7b87c8413341505d50d8234fbc23d871de0142ce09b7081e2b9d1733cb102/05/2018 10:35:2579001391",1
"00c842d0ae6462afc1d38fc055b02c75368c6c730842d78016ad823897a372db1f50f920176fa81dab994f902352310014/11/2017 17:55:2759901767",1
"00c8be06a8029e300dabd52c7d4c6ad25d66715cc928aadd0074f61332698593128639473a139ac0f3e5f5ade55873a515/02/2018 01:48:4219901510",1
"00c8bfbb0a1224dcdb0180a54424715981e11b02560e506662f5d75a88b94fa599a54764c341d5dc80b4a8fac4eba3fb13/05/2018 21:31:11158001520",1
"00c9474e0334f7a4ffc8c3a8bd21a51e4b2653088591de362e6ba85b4a474c75610f72e407cdd7caaa2f8167b0163fd810/05/2018 15:50:461050612513",1
"00c95282163553a982f38481f9488481ef8856db4e302ad33dc4d91e40f7593cdbc22125167c298ef99da25668e1011f21/08/2017 18:44:14106901800",1
"00c9d0257381c7e9ec13b4505f25b2cf958cd4fc82ce0223c757f47bc9d67e23abbf6046bbdf1028606a5bc7f00c99e724/04/2018 09:11:59362452512",1
"00c9d9e61ed13f5bf2f0344da1aa47752ffb8b836bb62d53a77a69a67814fffa391fc6631aebcf3004804e51b40bcf1e02/03/2017 13:25:1044551174",1
"00cb18db3d9c03f8386e7fc70cad2504a3f986f6c4400aa6545d224be435f81201cf7e3d21494c41fb86034f2e714fa118/07/2017 00:30:32125901813",1
"00cb9736c0b43d6c1e2fbb2b88e69f6acebff45f1d1558430be0e07ac0df6a68c003204e1ab016dfa150abc119207b2402/02/2018 10:31:1899902684",1
"00ce92d57f4f9a112bdb8a2a283e5f97d1c427060a0f73f6b889a5c7c61f2ac4a1043bafd471dff536d0c462352beb4805/02/2018 16:52:46149004037",1
"00ceda91cb2ded8570ca73e70571740a71a5f1c2a5fd9889ef26b5ac22aec9c6537eb890efff034a88679788b647c56412/02/2018 11:50:4919901410",1
"00cee8a4dbb042385cbbd84699e78b2e79e42c4fa2bde6e0c828d23c4fb7df356d66611d7c44cc30ce351abc49a6842126/07/2018 04:25:105990917",1
"00cf2b04c59f0ecaf822bf3f334d5c3b101a896b1137f70a7bbb2b9fac61458d7d13fca15225358621be4086e1eb096403/04/2018 09:30:27320001468",1
"00cf47526e0f7920b381b2baf4ecf1c78c81af91a9b96d073ccaf0d3402ec5b25bc237df65098fe211bb4818f4d26d7818/02/2017 13:21:4659901459",1
"00cfabbe2a93b70beeec4894f86712a8fec85e6c0eab9b4bcddf9ccd917c80bc8a32e327fe2c1b3511609d81aaf9f04219/06/2017 04:50:2929991511",1
"00d03eb3425f41a599ae2f788e23c07fc35498fbb4358837ae16850f50c3fd2270a12e78e608ac31179aea7f8422044b22/02/2017 16:46:4269002117",1
"00d0ff2017f9ea13dd7eec7470ca473a1809be4f054d8243278d6c83207696ee11bfa66332777660bd0640ee84d4700602/07/2018 02:55:0356001869",1
"00d1289d5125017a90e528b5a7cee91fa60613d36f37a7b27d3344f40f6a7945ad420dd0c4f92f8af951ac24b86d0cf521/03/2018 11:29:14160001900",1
"00d15ff0236872686e4899ed1ce680ad702a14f9c5a93130c3346c4de901d86455029529919c0123526150bd26ca8f2015/08/2018 03:55:1157952234",1
"00d2559e61b9a0744a0552c35c5ecccb44fc450365728c413fefc547592626beb839e41795b7f3ad94cc2014a52f679613/06/2018 12:57:03849002352",1
"00d29386638bbfd1331a2cd7ab91b5b55fb8e63ae576fbfbd243c50c5ce74050ea8482cd71df3c1969d7b9473ff13abc02/10/2017 18:06:0120991185",1
"00d4439957b7fd3f8da4a33a965817fbf471a2281d25a1dbf3193dd5e969aa0f2e90cb1677d35cfe24eef47d441b7c8726/04/2017 08:02:0219451452",1
"00d5fac7792747fba4b528f23930bebd616042729c11849827291496b18e9ec56b243f80ed07b10f0e8aa0f21a205f3c12/03/2018 11:55:3964901533",1
"00d831d5c3ea03b7cd6f883ad799c7e4eb2d12bc991561d4ca5deff0e60854e4a416b6a846a11724393025641d4edd5e20/03/2018 12:48:2712890926",1
"00d85bfe0e28c91b69d0fe1f29255a31fb8e60e1a3c247d3a2e17f6986e71a409e6229250fedbe05838fef417b74e7fb22/05/2018 03:31:40189901377",1
"00d88c00221ce96a1cfcaca9f2fceb3b7814c273ab16783d73a9863ebfa8b1411025f0e2d44d7041d6cf58b6550e0bfa15/03/2018 23:15:29250009756",1
"00d8d65b666158b633f96054d31af43ba0450529bd974ebeaf93b1731184396af8201cab383e484733266d1906e2fdfa23/10/2017 04:24:3594903598",1
"00d9ac423c9ad6781c0ed04e876666916cdd53843498f92890544667809f1595ccc4bbb5f32a6ab2b7066a4130f114e313/10/2017 12:07:19349902930",1
"00dc6ad47477b3b62d3c0acbe98a82a44fe644d766c7566dbc46fb851363cb3bc31eff8334d6b3047ed34bebd4d62c3601/03/2018 20:20:25110993323",1
"00df27e666004db9f14bce766fa5327cc5b72065154ec27c2d1ed8a654c3348fb33e7c55446eabf8fe1a42d037ac7d6d23/11/2017 11:55:31190831284",1
"00dfb074b5c910fbd08e04691c4b712f4f3b83b83f7fb280fca4f90ba502f50e001cca7ae9ae17fb1caed9dfb109483119/06/2017 19:55:1999503507",1
"00e054d0da011d5016f31011af488f4f4cb6e86e1328e77e20b5f90771683cbec3867b4666c7d76867627c2f7fb22e2115/03/2018 20:08:42104001482",1
"00e0bac9f6306d8269770acf4ee4b0272e1963427978dab49b4bcb0a07b109cc2156f2671501a81034d7d07f217609d012/03/2018 03:49:4379001530",1
"00e1426d4c79f2e022570012c1ff57ed8ec7eb9f181b55edfe7d45092c37a3ef06a2c3af7b3aee5d69171b0e14f0ee8728/03/2018 19:08:1461992456",1
"00e1bdb3f1388c8ed222597ee4fa01e7c4989935ece6a2e0c0c148ede45f640e522620dcb18a6b31cd7bdf73665113a924/05/2017 04:10:29419901769",1
"00e32e413e017e64ff93a9e800b8e1be11a0fdc4251f15bb96dbfff7ef5475eb77530e9772f57a62c906e1c21538ab8207/05/2018 09:30:28299002317",1
"00e365f4fc03d1098841af23d05c17a6b5adf7b72a7eb667aafd446581c35f3f7d13fca15225358621be4086e1eb096428/08/2018 14:51:17175001933",1
"00e4050fe32e786290a29c61141e979f183c95ad186f48c320bbac4643829d3fcab85505710c7cb9b720bceb52b01cee17/08/2017 12:35:2249901410",1
"00e63486fad9d24645c9c84ed77c15faabc3432ff825d8e524db1d4eac6d20998d956fec2e4337affcb520f56fd8cbfd17/08/2018 10:30:2238951537",1
"00e6786fee8f476835c151a4d3fa9bf176d1a1a9d21ab677a61c3ae34b1b352fc826c40d7b19f62a09e2d7c5e7295ee215/03/2018 01:31:04159771600",1
"00e6bc6b166eb28b4502c1cad44572489dae52e79d63184a0b32da87c5aabecfd921b68bf747894be13a97ae52b0f38605/07/2018 23:30:07132901903",1
"00e7aeced1d61792368ec7bf8b967a9065e3848513c9ab70bf542e5d694cf072a416b6a846a11724393025641d4edd5e20/04/2017 02:50:1236852185",1
"00e7ee1b050b8499577073aeb2a297a1a9516a079e37a9c9c36b9b78b10169e87c67e1448b00f6e969d365cea6b010ab22/05/2017 15:22:12124992188",1
"00ea33f994bec0bbfda582074083ae12fb78b116998a9911245664c7823e1a95ea8482cd71df3c1969d7b9473ff13abc26/06/2018 04:18:4394991333",1
"00ea690fe8c5eba029a3884243a023529ecadb84c81da840dbf3564378b586e91025f0e2d44d7041d6cf58b6550e0bfa01/12/2017 20:13:1932991611",1
"00eb7b95af5ed25aaec66d4ff5295846f2b67cf6ef88cbc9c2f3e482f558b31865b081a070633e057c462abdd6fb9dd810/01/2018 14:30:2689901707",1
"00ec95a58b63378d4cc06d196cdefdf67c6ff274f0411bde88f5df8db5f64693229c3efbfb0ea2058de4ccdfbc3d784a29/12/2017 14:28:25173001496",1
"00ed64bc080d87b4ab7f0c433bc5e98ffbb1cfc2810efabf3235eccf4530f4ae0c8380b62e38e8a1e6adbeba7eb9688c06/06/2017 18:22:4744901611",1
"00eead1d5a799277ef3d6b387b0bebef2bd9b51a9ab079e095aca987845d326681f89e42267213cb94da7ddc301651da30/08/2018 19:04:0785001326",1
"00eef7fe9e315a85d1a61a50cccb249453759a2ecddad2bb87a079a1f1519f731f50f920176fa81dab994f902352310015/02/2018 13:28:1849901337",1
"00ef7ed06a55243f3e6a9d373a89eb14d6bbda35f0b8505c2f824f1d90295855fa40cc5b934574b62717c68f3d678b6d18/01/2018 17:31:1054992118",1
"00efb72d8e18533f736e86770705d0943fbc0ef745950c7932d5f2a44618972506a2c3af7b3aee5d69171b0e14f0ee8712/06/2018 17:53:0866992297",1
"00f1a34f176151c4dcbd802c244e1072013ee64977aaa6b2b25475095162e0e9640e21a7d01df7614a3b4923e990d40c20/08/2018 15:35:2669991480",1
"00f1bb0af030935db1745ee28367ea26677d8ace413e0060fa8686cde56eaf104869f7a5dfa277a7dca6462dcf3b52b208/08/2018 23:31:34268901998",1
"00f1c7c1542f5f86c3091749d9e939d8617186c3d97ea56c9c683a8a3974e8c1cc419e0650a3c5ba77189a1882b7556a28/12/2017 09:51:4284991635",1
"00f251b943aba645652c7138e4716fee35afc973633aaeb6b877ff57b27933104a3ca9315b744ce9f8e937436149388415/08/2018 11:44:2677902335",1
"00f2a3509bd600bd1a06a48353788d937d88f23682af2fc7db5484b6e41f8993d91fb3b7d041e83b64a00a3edfb37e4f01/03/2018 12:29:233840927",1
"00f2c876aa08fbba04199823952e96c1b18fa799c2e098abdceb194c359938f653e4c6e0f4312d4d2107a8c9cddf45cd13/04/2017 03:15:3269001722",1
"00f324f6ec332cd73ef8be48885736622a2d22ae30e026f1893083c8405ca5221a3df491d1c4f1589fc2b934ada68bf209/07/2017 22:03:39134902143",1
"00f33ee62c15223679d3550e751c37cdec2d43cc59763ec91694573b31f1c29a1c129092bf23f28a5930387c980c0dfc30/11/2017 16:31:2639501511",1
"00f426c7214575822c3cb44ea59ef0f669c5919a1b057b3d3d8b58f3b9b4b89d47efca563408aae19bb7206c2d969ea917/07/2018 08:45:0971002365",1
"00f57f2ccce2a2e3f393fe8f5e616e0dd6dc2dcbb3ef25e47ef82f3c013ab8201025f0e2d44d7041d6cf58b6550e0bfa12/07/2018 22:15:10225006081",1
"00f5fbdc777e8198c1ee008122e28ae3817e1c2d22418c36386406ccacfa53e8624f4ece8da4aafb77699233d480f8ef03/08/2017 17:55:23189003207",1
"00f621226c6f4e938348f6f3a71fdc62b69eb25e3a4def8e9cddee18712e0c5e8ed8ea9a57c862f2c18c2fe41f601d5614/05/2018 03:49:54199003279",1
"00f6dbc6195397197ee147ee45607a2c4e64dbe0b03dc0aba80f28b0b922c6b61b4c3a6f53068f0b6944d2d005c9fc8909/05/2017 11:15:3049901452",1
"00f7c5b41250e0126ced62d612ff4711583f158587cdecda3e8bdea694021e39955fee9216a65b617aa5c0531780ce6018/01/2018 02:35:2845003567",1
"00f8fc0cb9d9b7813f1f54fbd75426f19fb9a39f2e393018aaeb432394aff48fc03121937e54a93fcc1825c3098bbb6e26/01/2018 14:16:49149001477",1
"00f98eaeddb9debc8df8cb27e08216d401ff1ff8aa5dec93e9938b989393a4ca0c7533c71df861ec58ad7ff999ed0e8d26/10/2017 02:56:275160934",1
"00f9b0236a85fb8a06fbd9b9c53fddd8b74cc46deca5ba8f6a2226df8041a0b70ec28cec4046a4a199b6de9b4c891d9727/04/2018 16:32:17146901972",1
"00f9b6769c6648ac08bf43081d1f2b07e53e557d5a159f5aa2c5e995dfdf244b88460e8ebdecbfecb5f960183398193025/05/2018 09:54:267990971",1
"00faa6afcde74aaa630e1d2fda2bb0f7e583bb5fa3cb1e876a6ea48f21dfef347d7866a99a8656a42c7ff6352a43341009/08/2018 02:45:1822501826",1
