PK_dim_Data,Ano,Mes,Mes_N,Dia,MesAno,MesAno_Ordem,DiaSemana,NomeDiaSemana_Abr,SemanaAno,isAnoAtual,isDataPassada,Trimestre,Semestre,Ano-Semestre
2021-06-14 00:00:00.000,2021,"Junho",6,14,"Jun-21",24258,1,"Seg",25,True,True,2,1,"2021-1"
2021-06-15 00:00:00.000,2021,"Junho",6,15,"Jun-21",24258,2,"Ter",25,True,True,2,1,"2021-1"
2021-06-16 00:00:00.000,2021,"Junho",6,16,"Jun-21",24258,3,"Qua",25,True,True,2,1,"2021-1"
2021-06-17 00:00:00.000,2021,"Junho",6,17,"Jun-21",24258,4,"Qui",25,True,True,2,1,"2021-1"
2021-06-18 00:00:00.000,2021,"Junho",6,18,"Jun-21",24258,5,"Sex",25,True,True,2,1,"2021-1"
2021-06-19 00:00:00.000,2021,"Junho",6,19,"Jun-21",24258,6,"Sáb",25,True,True,2,1,"2021-1"
2021-06-20 00:00:00.000,2021,"Junho",6,20,"Jun-21",24258,0,"Dom",26,True,True,2,1,"2021-1"
2021-06-21 00:00:00.000,2021,"Junho",6,21,"Jun-21",24258,1,"Seg",26,True,True,2,1,"2021-1"
2021-06-22 00:00:00.000,2021,"Junho",6,22,"Jun-21",24258,2,"Ter",26,True,True,2,1,"2021-1"
2021-06-23 00:00:00.000,2021,"Junho",6,23,"Jun-21",24258,3,"Qua",26,True,True,2,1,"2021-1"
2021-06-24 00:00:00.000,2021,"Junho",6,24,"Jun-21",24258,4,"Qui",26,True,True,2,1,"2021-1"
2021-06-25 00:00:00.000,2021,"Junho",6,25,"Jun-21",24258,5,"Sex",26,True,True,2,1,"2021-1"
2021-06-26 00:00:00.000,2021,"Junho",6,26,"Jun-21",24258,6,"Sáb",26,True,True,2,1,"2021-1"
2021-06-27 00:00:00.000,2021,"Junho",6,27,"Jun-21",24258,0,"Dom",27,True,True,2,1,"2021-1"
2021-06-28 00:00:00.000,2021,"Junho",6,28,"Jun-21",24258,1,"Seg",27,True,True,2,1,"2021-1"
2021-06-29 00:00:00.000,2021,"Junho",6,29,"Jun-21",24258,2,"Ter",27,True,True,2,1,"2021-1"
2021-06-30 00:00:00.000,2021,"Junho",6,30,"Jun-21",24258,3,"Qua",27,True,True,2,1,"2021-1"
2021-07-01 00:00:00.000,2021,"Julho",7,1,"Jul-21",24259,4,"Qui",27,True,True,3,2,"2021-2"
2021-07-02 00:00:00.000,2021,"Julho",7,2,"Jul-21",24259,5,"Sex",27,True,True,3,2,"2021-2"
2021-07-03 00:00:00.000,2021,"Julho",7,3,"Jul-21",24259,6,"Sáb",27,True,True,3,2,"2021-2"
2021-07-04 00:00:00.000,2021,"Julho",7,4,"Jul-21",24259,0,"Dom",28,True,True,3,2,"2021-2"
2021-07-05 00:00:00.000,2021,"Julho",7,5,"Jul-21",24259,1,"Seg",28,True,True,3,2,"2021-2"
2021-07-06 00:00:00.000,2021,"Julho",7,6,"Jul-21",24259,2,"Ter",28,True,True,3,2,"2021-2"
2021-07-07 00:00:00.000,2021,"Julho",7,7,"Jul-21",24259,3,"Qua",28,True,True,3,2,"2021-2"
2021-07-08 00:00:00.000,2021,"Julho",7,8,"Jul-21",24259,4,"Qui",28,True,True,3,2,"2021-2"
2021-07-09 00:00:00.000,2021,"Julho",7,9,"Jul-21",24259,5,"Sex",28,True,True,3,2,"2021-2"
2021-07-10 00:00:00.000,2021,"Julho",7,10,"Jul-21",24259,6,"Sáb",28,True,True,3,2,"2021-2"
2021-07-11 00:00:00.000,2021,"Julho",7,11,"Jul-21",24259,0,"Dom",29,True,True,3,2,"2021-2"
2021-07-12 00:00:00.000,2021,"Julho",7,12,"Jul-21",24259,1,"Seg",29,True,True,3,2,"2021-2"
2021-07-13 00:00:00.000,2021,"Julho",7,13,"Jul-21",24259,2,"Ter",29,True,True,3,2,"2021-2"
2021-07-14 00:00:00.000,2021,"Julho",7,14,"Jul-21",24259,3,"Qua",29,True,True,3,2,"2021-2"
2021-07-15 00:00:00.000,2021,"Julho",7,15,"Jul-21",24259,4,"Qui",29,True,True,3,2,"2021-2"
2021-07-16 00:00:00.000,2021,"Julho",7,16,"Jul-21",24259,5,"Sex",29,True,True,3,2,"2021-2"
2021-07-17 00:00:00.000,2021,"Julho",7,17,"Jul-21",24259,6,"Sáb",29,True,True,3,2,"2021-2"
2021-07-18 00:00:00.000,2021,"Julho",7,18,"Jul-21",24259,0,"Dom",30,True,True,3,2,"2021-2"
2021-07-19 00:00:00.000,2021,"Julho",7,19,"Jul-21",24259,1,"Seg",30,True,True,3,2,"2021-2"
2021-07-20 00:00:00.000,2021,"Julho",7,20,"Jul-21",24259,2,"Ter",30,True,True,3,2,"2021-2"
2021-07-21 00:00:00.000,2021,"Julho",7,21,"Jul-21",24259,3,"Qua",30,True,True,3,2,"2021-2"
2021-07-22 00:00:00.000,2021,"Julho",7,22,"Jul-21",24259,4,"Qui",30,True,True,3,2,"2021-2"
2021-07-23 00:00:00.000,2021,"Julho",7,23,"Jul-21",24259,5,"Sex",30,True,True,3,2,"2021-2"
2021-07-24 00:00:00.000,2021,"Julho",7,24,"Jul-21",24259,6,"Sáb",30,True,True,3,2,"2021-2"
2021-07-25 00:00:00.000,2021,"Julho",7,25,"Jul-21",24259,0,"Dom",31,True,True,3,2,"2021-2"
2021-07-26 00:00:00.000,2021,"Julho",7,26,"Jul-21",24259,1,"Seg",31,True,True,3,2,"2021-2"
2021-07-27 00:00:00.000,2021,"Julho",7,27,"Jul-21",24259,2,"Ter",31,True,True,3,2,"2021-2"
2021-07-28 00:00:00.000,2021,"Julho",7,28,"Jul-21",24259,3,"Qua",31,True,True,3,2,"2021-2"
2021-07-29 00:00:00.000,2021,"Julho",7,29,"Jul-21",24259,4,"Qui",31,True,True,3,2,"2021-2"
2021-07-30 00:00:00.000,2021,"Julho",7,30,"Jul-21",24259,5,"Sex",31,True,True,3,2,"2021-2"
2021-07-31 00:00:00.000,2021,"Julho",7,31,"Jul-21",24259,6,"Sáb",31,True,True,3,2,"2021-2"
2021-08-01 00:00:00.000,2021,"Agosto",8,1,"Ago-21",24260,0,"Dom",32,True,True,3,2,"2021-2"
2021-08-02 00:00:00.000,2021,"Agosto",8,2,"Ago-21",24260,1,"Seg",32,True,True,3,2,"2021-2"
2021-08-03 00:00:00.000,2021,"Agosto",8,3,"Ago-21",24260,2,"Ter",32,True,True,3,2,"2021-2"
2021-08-04 00:00:00.000,2021,"Agosto",8,4,"Ago-21",24260,3,"Qua",32,True,True,3,2,"2021-2"
2021-08-05 00:00:00.000,2021,"Agosto",8,5,"Ago-21",24260,4,"Qui",32,True,True,3,2,"2021-2"
2021-08-06 00:00:00.000,2021,"Agosto",8,6,"Ago-21",24260,5,"Sex",32,True,True,3,2,"2021-2"
2021-08-07 00:00:00.000,2021,"Agosto",8,7,"Ago-21",24260,6,"Sáb",32,True,True,3,2,"2021-2"
2021-08-08 00:00:00.000,2021,"Agosto",8,8,"Ago-21",24260,0,"Dom",33,True,True,3,2,"2021-2"
2021-08-09 00:00:00.000,2021,"Agosto",8,9,"Ago-21",24260,1,"Seg",33,True,True,3,2,"2021-2"
2021-08-10 00:00:00.000,2021,"Agosto",8,10,"Ago-21",24260,2,"Ter",33,True,True,3,2,"2021-2"
2021-08-11 00:00:00.000,2021,"Agosto",8,11,"Ago-21",24260,3,"Qua",33,True,True,3,2,"2021-2"
2021-08-12 00:00:00.000,2021,"Agosto",8,12,"Ago-21",24260,4,"Qui",33,True,True,3,2,"2021-2"
2021-08-13 00:00:00.000,2021,"Agosto",8,13,"Ago-21",24260,5,"Sex",33,True,True,3,2,"2021-2"
2021-08-14 00:00:00.000,2021,"Agosto",8,14,"Ago-21",24260,6,"Sáb",33,True,True,3,2,"2021-2"
2021-08-15 00:00:00.000,2021,"Agosto",8,15,"Ago-21",24260,0,"Dom",34,True,True,3,2,"2021-2"
2021-08-16 00:00:00.000,2021,"Agosto",8,16,"Ago-21",24260,1,"Seg",34,True,True,3,2,"2021-2"
2021-08-17 00:00:00.000,2021,"Agosto",8,17,"Ago-21",24260,2,"Ter",34,True,True,3,2,"2021-2"
2021-08-18 00:00:00.000,2021,"Agosto",8,18,"Ago-21",24260,3,"Qua",34,True,True,3,2,"2021-2"
2021-08-19 00:00:00.000,2021,"Agosto",8,19,"Ago-21",24260,4,"Qui",34,True,True,3,2,"2021-2"
2021-08-20 00:00:00.000,2021,"Agosto",8,20,"Ago-21",24260,5,"Sex",34,True,True,3,2,"2021-2"
2021-08-21 00:00:00.000,2021,"Agosto",8,21,"Ago-21",24260,6,"Sáb",34,True,True,3,2,"2021-2"
2021-08-22 00:00:00.000,2021,"Agosto",8,22,"Ago-21",24260,0,"Dom",35,True,True,3,2,"2021-2"
2021-08-23 00:00:00.000,2021,"Agosto",8,23,"Ago-21",24260,1,"Seg",35,True,True,3,2,"2021-2"
2021-08-24 00:00:00.000,2021,"Agosto",8,24,"Ago-21",24260,2,"Ter",35,True,True,3,2,"2021-2"
2021-08-25 00:00:00.000,2021,"Agosto",8,25,"Ago-21",24260,3,"Qua",35,True,True,3,2,"2021-2"
2021-08-26 00:00:00.000,2021,"Agosto",8,26,"Ago-21",24260,4,"Qui",35,True,True,3,2,"2021-2"
2021-08-27 00:00:00.000,2021,"Agosto",8,27,"Ago-21",24260,5,"Sex",35,True,True,3,2,"2021-2"
2021-08-28 00:00:00.000,2021,"Agosto",8,28,"Ago-21",24260,6,"Sáb",35,True,True,3,2,"2021-2"
2021-08-29 00:00:00.000,2021,"Agosto",8,29,"Ago-21",24260,0,"Dom",36,True,True,3,2,"2021-2"
2021-08-30 00:00:00.000,2021,"Agosto",8,30,"Ago-21",24260,1,"Seg",36,True,True,3,2,"2021-2"
2021-08-31 00:00:00.000,2021,"Agosto",8,31,"Ago-21",24260,2,"Ter",36,True,True,3,2,"2021-2"
2021-09-01 00:00:00.000,2021,"Setembro",9,1,"Set-21",24261,3,"Qua",36,True,True,3,2,"2021-2"
2021-09-02 00:00:00.000,2021,"Setembro",9,2,"Set-21",24261,4,"Qui",36,True,True,3,2,"2021-2"
2021-09-03 00:00:00.000,2021,"Setembro",9,3,"Set-21",24261,5,"Sex",36,True,True,3,2,"2021-2"
2021-09-04 00:00:00.000,2021,"Setembro",9,4,"Set-21",24261,6,"Sáb",36,True,True,3,2,"2021-2"
2021-09-05 00:00:00.000,2021,"Setembro",9,5,"Set-21",24261,0,"Dom",37,True,True,3,2,"2021-2"
2021-09-06 00:00:00.000,2021,"Setembro",9,6,"Set-21",24261,1,"Seg",37,True,True,3,2,"2021-2"
2021-09-07 00:00:00.000,2021,"Setembro",9,7,"Set-21",24261,2,"Ter",37,True,True,3,2,"2021-2"
2021-09-08 00:00:00.000,2021,"Setembro",9,8,"Set-21",24261,3,"Qua",37,True,True,3,2,"2021-2"
2021-09-09 00:00:00.000,2021,"Setembro",9,9,"Set-21",24261,4,"Qui",37,True,True,3,2,"2021-2"
2021-09-10 00:00:00.000,2021,"Setembro",9,10,"Set-21",24261,5,"Sex",37,True,True,3,2,"2021-2"
2021-09-11 00:00:00.000,2021,"Setembro",9,11,"Set-21",24261,6,"Sáb",37,True,True,3,2,"2021-2"
2021-09-12 00:00:00.000,2021,"Setembro",9,12,"Set-21",24261,0,"Dom",38,True,True,3,2,"2021-2"
2021-09-13 00:00:00.000,2021,"Setembro",9,13,"Set-21",24261,1,"Seg",38,True,True,3,2,"2021-2"
2021-09-14 00:00:00.000,2021,"Setembro",9,14,"Set-21",24261,2,"Ter",38,True,True,3,2,"2021-2"
2021-09-15 00:00:00.000,2021,"Setembro",9,15,"Set-21",24261,3,"Qua",38,True,True,3,2,"2021-2"
2021-09-16 00:00:00.000,2021,"Setembro",9,16,"Set-21",24261,4,"Qui",38,True,True,3,2,"2021-2"
2021-09-17 00:00:00.000,2021,"Setembro",9,17,"Set-21",24261,5,"Sex",38,True,True,3,2,"2021-2"
2021-09-18 00:00:00.000,2021,"Setembro",9,18,"Set-21",24261,6,"Sáb",38,True,True,3,2,"2021-2"
2021-09-19 00:00:00.000,2021,"Setembro",9,19,"Set-21",24261,0,"Dom",39,True,True,3,2,"2021-2"
2021-09-20 00:00:00.000,2021,"Setembro",9,20,"Set-21",24261,1,"Seg",39,True,True,3,2,"2021-2"
2021-09-21 00:00:00.000,2021,"Setembro",9,21,"Set-21",24261,2,"Ter",39,True,True,3,2,"2021-2"
2021-09-22 00:00:00.000,2021,"Setembro",9,22,"Set-21",24261,3,"Qua",39,True,True,3,2,"2021-2"
2021-09-23 00:00:00.000,2021,"Setembro",9,23,"Set-21",24261,4,"Qui",39,True,True,3,2,"2021-2"
2021-09-24 00:00:00.000,2021,"Setembro",9,24,"Set-21",24261,5,"Sex",39,True,True,3,2,"2021-2"
2021-09-25 00:00:00.000,2021,"Setembro",9,25,"Set-21",24261,6,"Sáb",39,True,True,3,2,"2021-2"
2021-09-26 00:00:00.000,2021,"Setembro",9,26,"Set-21",24261,0,"Dom",40,True,True,3,2,"2021-2"
2021-09-27 00:00:00.000,2021,"Setembro",9,27,"Set-21",24261,1,"Seg",40,True,True,3,2,"2021-2"
2021-09-28 00:00:00.000,2021,"Setembro",9,28,"Set-21",24261,2,"Ter",40,True,True,3,2,"2021-2"
2021-09-29 00:00:00.000,2021,"Setembro",9,29,"Set-21",24261,3,"Qua",40,True,True,3,2,"2021-2"
2021-09-30 00:00:00.000,2021,"Setembro",9,30,"Set-21",24261,4,"Qui",40,True,True,3,2,"2021-2"
2021-10-01 00:00:00.000,2021,"Outubro",10,1,"Out-21",24262,5,"Sex",40,True,False,4,2,"2021-2"
2021-10-02 00:00:00.000,2021,"Outubro",10,2,"Out-21",24262,6,"Sáb",40,True,False,4,2,"2021-2"
2021-10-03 00:00:00.000,2021,"Outubro",10,3,"Out-21",24262,0,"Dom",41,True,False,4,2,"2021-2"
2021-10-04 00:00:00.000,2021,"Outubro",10,4,"Out-21",24262,1,"Seg",41,True,False,4,2,"2021-2"
2021-10-05 00:00:00.000,2021,"Outubro",10,5,"Out-21",24262,2,"Ter",41,True,False,4,2,"2021-2"
2021-10-06 00:00:00.000,2021,"Outubro",10,6,"Out-21",24262,3,"Qua",41,True,False,4,2,"2021-2"
2021-10-07 00:00:00.000,2021,"Outubro",10,7,"Out-21",24262,4,"Qui",41,True,False,4,2,"2021-2"
2021-10-08 00:00:00.000,2021,"Outubro",10,8,"Out-21",24262,5,"Sex",41,True,False,4,2,"2021-2"
2021-10-09 00:00:00.000,2021,"Outubro",10,9,"Out-21",24262,6,"Sáb",41,True,False,4,2,"2021-2"
2021-10-10 00:00:00.000,2021,"Outubro",10,10,"Out-21",24262,0,"Dom",42,True,False,4,2,"2021-2"
2021-10-11 00:00:00.000,2021,"Outubro",10,11,"Out-21",24262,1,"Seg",42,True,False,4,2,"2021-2"
2021-10-12 00:00:00.000,2021,"Outubro",10,12,"Out-21",24262,2,"Ter",42,True,False,4,2,"2021-2"
2021-10-13 00:00:00.000,2021,"Outubro",10,13,"Out-21",24262,3,"Qua",42,True,False,4,2,"2021-2"
2021-10-14 00:00:00.000,2021,"Outubro",10,14,"Out-21",24262,4,"Qui",42,True,False,4,2,"2021-2"
2021-10-15 00:00:00.000,2021,"Outubro",10,15,"Out-21",24262,5,"Sex",42,True,False,4,2,"2021-2"
2021-10-16 00:00:00.000,2021,"Outubro",10,16,"Out-21",24262,6,"Sáb",42,True,False,4,2,"2021-2"
2021-10-17 00:00:00.000,2021,"Outubro",10,17,"Out-21",24262,0,"Dom",43,True,False,4,2,"2021-2"
2021-10-18 00:00:00.000,2021,"Outubro",10,18,"Out-21",24262,1,"Seg",43,True,False,4,2,"2021-2"
2021-10-19 00:00:00.000,2021,"Outubro",10,19,"Out-21",24262,2,"Ter",43,True,False,4,2,"2021-2"
2021-10-20 00:00:00.000,2021,"Outubro",10,20,"Out-21",24262,3,"Qua",43,True,False,4,2,"2021-2"
2021-10-21 00:00:00.000,2021,"Outubro",10,21,"Out-21",24262,4,"Qui",43,True,False,4,2,"2021-2"
2021-10-22 00:00:00.000,2021,"Outubro",10,22,"Out-21",24262,5,"Sex",43,True,False,4,2,"2021-2"
2021-10-23 00:00:00.000,2021,"Outubro",10,23,"Out-21",24262,6,"Sáb",43,True,False,4,2,"2021-2"
2021-10-24 00:00:00.000,2021,"Outubro",10,24,"Out-21",24262,0,"Dom",44,True,False,4,2,"2021-2"
2021-10-25 00:00:00.000,2021,"Outubro",10,25,"Out-21",24262,1,"Seg",44,True,False,4,2,"2021-2"
2021-10-26 00:00:00.000,2021,"Outubro",10,26,"Out-21",24262,2,"Ter",44,True,False,4,2,"2021-2"
2021-10-27 00:00:00.000,2021,"Outubro",10,27,"Out-21",24262,3,"Qua",44,True,False,4,2,"2021-2"
2021-10-28 00:00:00.000,2021,"Outubro",10,28,"Out-21",24262,4,"Qui",44,True,False,4,2,"2021-2"
2021-10-29 00:00:00.000,2021,"Outubro",10,29,"Out-21",24262,5,"Sex",44,True,False,4,2,"2021-2"
2021-10-30 00:00:00.000,2021,"Outubro",10,30,"Out-21",24262,6,"Sáb",44,True,False,4,2,"2021-2"
2021-10-31 00:00:00.000,2021,"Outubro",10,31,"Out-21",24262,0,"Dom",45,True,False,4,2,"2021-2"
2021-11-01 00:00:00.000,2021,"Novembro",11,1,"Nov-21",24263,1,"Seg",45,True,False,4,2,"2021-2"
2021-11-02 00:00:00.000,2021,"Novembro",11,2,"Nov-21",24263,2,"Ter",45,True,False,4,2,"2021-2"
2021-11-03 00:00:00.000,2021,"Novembro",11,3,"Nov-21",24263,3,"Qua",45,True,False,4,2,"2021-2"
2021-11-04 00:00:00.000,2021,"Novembro",11,4,"Nov-21",24263,4,"Qui",45,True,False,4,2,"2021-2"
2021-11-05 00:00:00.000,2021,"Novembro",11,5,"Nov-21",24263,5,"Sex",45,True,False,4,2,"2021-2"
2021-11-06 00:00:00.000,2021,"Novembro",11,6,"Nov-21",24263,6,"Sáb",45,True,False,4,2,"2021-2"
2021-11-07 00:00:00.000,2021,"Novembro",11,7,"Nov-21",24263,0,"Dom",46,True,False,4,2,"2021-2"
2021-11-08 00:00:00.000,2021,"Novembro",11,8,"Nov-21",24263,1,"Seg",46,True,False,4,2,"2021-2"
2021-11-09 00:00:00.000,2021,"Novembro",11,9,"Nov-21",24263,2,"Ter",46,True,False,4,2,"2021-2"
2021-11-10 00:00:00.000,2021,"Novembro",11,10,"Nov-21",24263,3,"Qua",46,True,False,4,2,"2021-2"
2021-11-11 00:00:00.000,2021,"Novembro",11,11,"Nov-21",24263,4,"Qui",46,True,False,4,2,"2021-2"
2021-11-12 00:00:00.000,2021,"Novembro",11,12,"Nov-21",24263,5,"Sex",46,True,False,4,2,"2021-2"
2021-11-13 00:00:00.000,2021,"Novembro",11,13,"Nov-21",24263,6,"Sáb",46,True,False,4,2,"2021-2"
2021-11-14 00:00:00.000,2021,"Novembro",11,14,"Nov-21",24263,0,"Dom",47,True,False,4,2,"2021-2"
2021-11-15 00:00:00.000,2021,"Novembro",11,15,"Nov-21",24263,1,"Seg",47,True,False,4,2,"2021-2"
2021-11-16 00:00:00.000,2021,"Novembro",11,16,"Nov-21",24263,2,"Ter",47,True,False,4,2,"2021-2"
2021-11-17 00:00:00.000,2021,"Novembro",11,17,"Nov-21",24263,3,"Qua",47,True,False,4,2,"2021-2"
2021-11-18 00:00:00.000,2021,"Novembro",11,18,"Nov-21",24263,4,"Qui",47,True,False,4,2,"2021-2"
2021-11-19 00:00:00.000,2021,"Novembro",11,19,"Nov-21",24263,5,"Sex",47,True,False,4,2,"2021-2"
2021-11-20 00:00:00.000,2021,"Novembro",11,20,"Nov-21",24263,6,"Sáb",47,True,False,4,2,"2021-2"
2021-11-21 00:00:00.000,2021,"Novembro",11,21,"Nov-21",24263,0,"Dom",48,True,False,4,2,"2021-2"
2021-11-22 00:00:00.000,2021,"Novembro",11,22,"Nov-21",24263,1,"Seg",48,True,False,4,2,"2021-2"
2021-11-23 00:00:00.000,2021,"Novembro",11,23,"Nov-21",24263,2,"Ter",48,True,False,4,2,"2021-2"
2021-11-24 00:00:00.000,2021,"Novembro",11,24,"Nov-21",24263,3,"Qua",48,True,False,4,2,"2021-2"
2021-11-25 00:00:00.000,2021,"Novembro",11,25,"Nov-21",24263,4,"Qui",48,True,False,4,2,"2021-2"
2021-11-26 00:00:00.000,2021,"Novembro",11,26,"Nov-21",24263,5,"Sex",48,True,False,4,2,"2021-2"
2021-11-27 00:00:00.000,2021,"Novembro",11,27,"Nov-21",24263,6,"Sáb",48,True,False,4,2,"2021-2"
2021-11-28 00:00:00.000,2021,"Novembro",11,28,"Nov-21",24263,0,"Dom",49,True,False,4,2,"2021-2"
2021-11-29 00:00:00.000,2021,"Novembro",11,29,"Nov-21",24263,1,"Seg",49,True,False,4,2,"2021-2"
2021-11-30 00:00:00.000,2021,"Novembro",11,30,"Nov-21",24263,2,"Ter",49,True,False,4,2,"2021-2"
2021-12-01 00:00:00.000,2021,"Dezembro",12,1,"Dez-21",24264,3,"Qua",49,True,False,4,2,"2021-2"
2021-12-02 00:00:00.000,2021,"Dezembro",12,2,"Dez-21",24264,4,"Qui",49,True,False,4,2,"2021-2"
2021-12-03 00:00:00.000,2021,"Dezembro",12,3,"Dez-21",24264,5,"Sex",49,True,False,4,2,"2021-2"
2021-12-04 00:00:00.000,2021,"Dezembro",12,4,"Dez-21",24264,6,"Sáb",49,True,False,4,2,"2021-2"
2021-12-05 00:00:00.000,2021,"Dezembro",12,5,"Dez-21",24264,0,"Dom",50,True,False,4,2,"2021-2"
2021-12-06 00:00:00.000,2021,"Dezembro",12,6,"Dez-21",24264,1,"Seg",50,True,False,4,2,"2021-2"
2021-12-07 00:00:00.000,2021,"Dezembro",12,7,"Dez-21",24264,2,"Ter",50,True,False,4,2,"2021-2"
2021-12-08 00:00:00.000,2021,"Dezembro",12,8,"Dez-21",24264,3,"Qua",50,True,False,4,2,"2021-2"
2021-12-09 00:00:00.000,2021,"Dezembro",12,9,"Dez-21",24264,4,"Qui",50,True,False,4,2,"2021-2"
2021-12-10 00:00:00.000,2021,"Dezembro",12,10,"Dez-21",24264,5,"Sex",50,True,False,4,2,"2021-2"
2021-12-11 00:00:00.000,2021,"Dezembro",12,11,"Dez-21",24264,6,"Sáb",50,True,False,4,2,"2021-2"
2021-12-12 00:00:00.000,2021,"Dezembro",12,12,"Dez-21",24264,0,"Dom",51,True,False,4,2,"2021-2"
2021-12-13 00:00:00.000,2021,"Dezembro",12,13,"Dez-21",24264,1,"Seg",51,True,False,4,2,"2021-2"
2021-12-14 00:00:00.000,2021,"Dezembro",12,14,"Dez-21",24264,2,"Ter",51,True,False,4,2,"2021-2"
2021-12-15 00:00:00.000,2021,"Dezembro",12,15,"Dez-21",24264,3,"Qua",51,True,False,4,2,"2021-2"
2021-12-16 00:00:00.000,2021,"Dezembro",12,16,"Dez-21",24264,4,"Qui",51,True,False,4,2,"2021-2"
2021-12-17 00:00:00.000,2021,"Dezembro",12,17,"Dez-21",24264,5,"Sex",51,True,False,4,2,"2021-2"
2021-12-18 00:00:00.000,2021,"Dezembro",12,18,"Dez-21",24264,6,"Sáb",51,True,False,4,2,"2021-2"
2021-12-19 00:00:00.000,2021,"Dezembro",12,19,"Dez-21",24264,0,"Dom",52,True,False,4,2,"2021-2"
2021-12-20 00:00:00.000,2021,"Dezembro",12,20,"Dez-21",24264,1,"Seg",52,True,False,4,2,"2021-2"
2021-12-21 00:00:00.000,2021,"Dezembro",12,21,"Dez-21",24264,2,"Ter",52,True,False,4,2,"2021-2"
2021-12-22 00:00:00.000,2021,"Dezembro",12,22,"Dez-21",24264,3,"Qua",52,True,False,4,2,"2021-2"
2021-12-23 00:00:00.000,2021,"Dezembro",12,23,"Dez-21",24264,4,"Qui",52,True,False,4,2,"2021-2"
2021-12-24 00:00:00.000,2021,"Dezembro",12,24,"Dez-21",24264,5,"Sex",52,True,False,4,2,"2021-2"
2021-12-25 00:00:00.000,2021,"Dezembro",12,25,"Dez-21",24264,6,"Sáb",52,True,False,4,2,"2021-2"
2021-12-26 00:00:00.000,2021,"Dezembro",12,26,"Dez-21",24264,0,"Dom",53,True,False,4,2,"2021-2"
2021-12-27 00:00:00.000,2021,"Dezembro",12,27,"Dez-21",24264,1,"Seg",53,True,False,4,2,"2021-2"
2021-12-28 00:00:00.000,2021,"Dezembro",12,28,"Dez-21",24264,2,"Ter",53,True,False,4,2,"2021-2"
2021-12-29 00:00:00.000,2021,"Dezembro",12,29,"Dez-21",24264,3,"Qua",53,True,False,4,2,"2021-2"
2021-12-30 00:00:00.000,2021,"Dezembro",12,30,"Dez-21",24264,4,"Qui",53,True,False,4,2,"2021-2"
2021-12-31 00:00:00.000,2021,"Dezembro",12,31,"Dez-21",24264,5,"Sex",53,True,False,4,2,"2021-2"
