Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,Day of Week,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Year & Week,YearWeekSort,Quarters
2019-07-15 00:00:00.000,2019,3,7,15,20190715,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-16 00:00:00.000,2019,3,7,16,20190716,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-17 00:00:00.000,2019,3,7,17,20190717,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-18 00:00:00.000,2019,3,7,18,20190718,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-19 00:00:00.000,2019,3,7,19,20190719,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-20 00:00:00.000,2019,3,7,20,20190720,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-20 00:00:00.000,29,20190700,20190300,"19","FY20","2019-29",201929,"Q3"
2019-07-21 00:00:00.000,2019,3,7,21,20190721,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-22 00:00:00.000,2019,3,7,22,20190722,"July","Jul 2019","Q3 2019",1,"Monday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-23 00:00:00.000,2019,3,7,23,20190723,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-24 00:00:00.000,2019,3,7,24,20190724,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-25 00:00:00.000,2019,3,7,25,20190725,"July","Jul 2019","Q3 2019",4,"Thursday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-26 00:00:00.000,2019,3,7,26,20190726,"July","Jul 2019","Q3 2019",5,"Friday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-27 00:00:00.000,2019,3,7,27,20190727,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-27 00:00:00.000,30,20190700,20190300,"19","FY20","2019-30",201930,"Q3"
2019-07-28 00:00:00.000,2019,3,7,28,20190728,"July","Jul 2019","Q3 2019",0,"Sunday",2019-08-03 00:00:00.000,31,20190700,20190300,"19","FY20","2019-31",201931,"Q3"
2019-07-29 00:00:00.000,2019,3,7,29,20190729,"July","Jul 2019","Q3 2019",1,"Monday",2019-08-03 00:00:00.000,31,20190700,20190300,"19","FY20","2019-31",201931,"Q3"
2019-07-30 00:00:00.000,2019,3,7,30,20190730,"July","Jul 2019","Q3 2019",2,"Tuesday",2019-08-03 00:00:00.000,31,20190700,20190300,"19","FY20","2019-31",201931,"Q3"
2019-07-31 00:00:00.000,2019,3,7,31,20190731,"July","Jul 2019","Q3 2019",3,"Wednesday",2019-08-03 00:00:00.000,31,20190700,20190300,"19","FY20","2019-31",201931,"Q3"
2020-07-01 00:00:00.000,2020,3,7,1,20200701,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-04 00:00:00.000,27,20200700,20200300,"20","FY21","2020-27",202027,"Q3"
2020-07-02 00:00:00.000,2020,3,7,2,20200702,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-04 00:00:00.000,27,20200700,20200300,"20","FY21","2020-27",202027,"Q3"
2020-07-03 00:00:00.000,2020,3,7,3,20200703,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-04 00:00:00.000,27,20200700,20200300,"20","FY21","2020-27",202027,"Q3"
2020-07-04 00:00:00.000,2020,3,7,4,20200704,"July","Jul 2020","Q3 2020",6,"Saturday",2020-07-04 00:00:00.000,27,20200700,20200300,"20","FY21","2020-27",202027,"Q3"
2020-07-05 00:00:00.000,2020,3,7,5,20200705,"July","Jul 2020","Q3 2020",0,"Sunday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-06 00:00:00.000,2020,3,7,6,20200706,"July","Jul 2020","Q3 2020",1,"Monday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-07 00:00:00.000,2020,3,7,7,20200707,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-08 00:00:00.000,2020,3,7,8,20200708,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-09 00:00:00.000,2020,3,7,9,20200709,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-10 00:00:00.000,2020,3,7,10,20200710,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-11 00:00:00.000,2020,3,7,11,20200711,"July","Jul 2020","Q3 2020",6,"Saturday",2020-07-11 00:00:00.000,28,20200700,20200300,"20","FY21","2020-28",202028,"Q3"
2020-07-12 00:00:00.000,2020,3,7,12,20200712,"July","Jul 2020","Q3 2020",0,"Sunday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-13 00:00:00.000,2020,3,7,13,20200713,"July","Jul 2020","Q3 2020",1,"Monday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-14 00:00:00.000,2020,3,7,14,20200714,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-15 00:00:00.000,2020,3,7,15,20200715,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-16 00:00:00.000,2020,3,7,16,20200716,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-17 00:00:00.000,2020,3,7,17,20200717,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-18 00:00:00.000,2020,3,7,18,20200718,"July","Jul 2020","Q3 2020",6,"Saturday",2020-07-18 00:00:00.000,29,20200700,20200300,"20","FY21","2020-29",202029,"Q3"
2020-07-19 00:00:00.000,2020,3,7,19,20200719,"July","Jul 2020","Q3 2020",0,"Sunday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-20 00:00:00.000,2020,3,7,20,20200720,"July","Jul 2020","Q3 2020",1,"Monday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-21 00:00:00.000,2020,3,7,21,20200721,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-22 00:00:00.000,2020,3,7,22,20200722,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-23 00:00:00.000,2020,3,7,23,20200723,"July","Jul 2020","Q3 2020",4,"Thursday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-24 00:00:00.000,2020,3,7,24,20200724,"July","Jul 2020","Q3 2020",5,"Friday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-25 00:00:00.000,2020,3,7,25,20200725,"July","Jul 2020","Q3 2020",6,"Saturday",2020-07-25 00:00:00.000,30,20200700,20200300,"20","FY21","2020-30",202030,"Q3"
2020-07-26 00:00:00.000,2020,3,7,26,20200726,"July","Jul 2020","Q3 2020",0,"Sunday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2020-07-27 00:00:00.000,2020,3,7,27,20200727,"July","Jul 2020","Q3 2020",1,"Monday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2020-07-28 00:00:00.000,2020,3,7,28,20200728,"July","Jul 2020","Q3 2020",2,"Tuesday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2020-07-29 00:00:00.000,2020,3,7,29,20200729,"July","Jul 2020","Q3 2020",3,"Wednesday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2020-07-30 00:00:00.000,2020,3,7,30,20200730,"July","Jul 2020","Q3 2020",4,"Thursday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2020-07-31 00:00:00.000,2020,3,7,31,20200731,"July","Jul 2020","Q3 2020",5,"Friday",2020-08-01 00:00:00.000,31,20200700,20200300,"20","FY21","2020-31",202031,"Q3"
2015-08-01 00:00:00.000,2015,3,8,1,20150801,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-01 00:00:00.000,31,20150800,20150300,"15","FY16","2015-31",201531,"Q3"
2015-08-02 00:00:00.000,2015,3,8,2,20150802,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-03 00:00:00.000,2015,3,8,3,20150803,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-04 00:00:00.000,2015,3,8,4,20150804,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-05 00:00:00.000,2015,3,8,5,20150805,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-06 00:00:00.000,2015,3,8,6,20150806,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-07 00:00:00.000,2015,3,8,7,20150807,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-08 00:00:00.000,2015,3,8,8,20150808,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-08 00:00:00.000,32,20150800,20150300,"15","FY16","2015-32",201532,"Q3"
2015-08-09 00:00:00.000,2015,3,8,9,20150809,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-10 00:00:00.000,2015,3,8,10,20150810,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-11 00:00:00.000,2015,3,8,11,20150811,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-12 00:00:00.000,2015,3,8,12,20150812,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-13 00:00:00.000,2015,3,8,13,20150813,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-14 00:00:00.000,2015,3,8,14,20150814,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-15 00:00:00.000,2015,3,8,15,20150815,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-15 00:00:00.000,33,20150800,20150300,"15","FY16","2015-33",201533,"Q3"
2015-08-16 00:00:00.000,2015,3,8,16,20150816,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-17 00:00:00.000,2015,3,8,17,20150817,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-18 00:00:00.000,2015,3,8,18,20150818,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-19 00:00:00.000,2015,3,8,19,20150819,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-20 00:00:00.000,2015,3,8,20,20150820,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-21 00:00:00.000,2015,3,8,21,20150821,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-22 00:00:00.000,2015,3,8,22,20150822,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-22 00:00:00.000,34,20150800,20150300,"15","FY16","2015-34",201534,"Q3"
2015-08-23 00:00:00.000,2015,3,8,23,20150823,"August","Aug 2015","Q3 2015",0,"Sunday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-24 00:00:00.000,2015,3,8,24,20150824,"August","Aug 2015","Q3 2015",1,"Monday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-25 00:00:00.000,2015,3,8,25,20150825,"August","Aug 2015","Q3 2015",2,"Tuesday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-26 00:00:00.000,2015,3,8,26,20150826,"August","Aug 2015","Q3 2015",3,"Wednesday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-27 00:00:00.000,2015,3,8,27,20150827,"August","Aug 2015","Q3 2015",4,"Thursday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-28 00:00:00.000,2015,3,8,28,20150828,"August","Aug 2015","Q3 2015",5,"Friday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-29 00:00:00.000,2015,3,8,29,20150829,"August","Aug 2015","Q3 2015",6,"Saturday",2015-08-29 00:00:00.000,35,20150800,20150300,"15","FY16","2015-35",201535,"Q3"
2015-08-30 00:00:00.000,2015,3,8,30,20150830,"August","Aug 2015","Q3 2015",0,"Sunday",2015-09-05 00:00:00.000,36,20150800,20150300,"15","FY16","2015-36",201536,"Q3"
2015-08-31 00:00:00.000,2015,3,8,31,20150831,"August","Aug 2015","Q3 2015",1,"Monday",2015-09-05 00:00:00.000,36,20150800,20150300,"15","FY16","2015-36",201536,"Q3"
2016-08-01 00:00:00.000,2016,3,8,1,20160801,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-02 00:00:00.000,2016,3,8,2,20160802,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-03 00:00:00.000,2016,3,8,3,20160803,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-04 00:00:00.000,2016,3,8,4,20160804,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-05 00:00:00.000,2016,3,8,5,20160805,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-06 00:00:00.000,2016,3,8,6,20160806,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-06 00:00:00.000,32,20160800,20160300,"16","FY17","2016-32",201632,"Q3"
2016-08-07 00:00:00.000,2016,3,8,7,20160807,"August","Aug 2016","Q3 2016",0,"Sunday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-08 00:00:00.000,2016,3,8,8,20160808,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-09 00:00:00.000,2016,3,8,9,20160809,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-10 00:00:00.000,2016,3,8,10,20160810,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-11 00:00:00.000,2016,3,8,11,20160811,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-12 00:00:00.000,2016,3,8,12,20160812,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-13 00:00:00.000,2016,3,8,13,20160813,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-13 00:00:00.000,33,20160800,20160300,"16","FY17","2016-33",201633,"Q3"
2016-08-14 00:00:00.000,2016,3,8,14,20160814,"August","Aug 2016","Q3 2016",0,"Sunday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-15 00:00:00.000,2016,3,8,15,20160815,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-16 00:00:00.000,2016,3,8,16,20160816,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-17 00:00:00.000,2016,3,8,17,20160817,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-18 00:00:00.000,2016,3,8,18,20160818,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-19 00:00:00.000,2016,3,8,19,20160819,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-20 00:00:00.000,2016,3,8,20,20160820,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-20 00:00:00.000,34,20160800,20160300,"16","FY17","2016-34",201634,"Q3"
2016-08-21 00:00:00.000,2016,3,8,21,20160821,"August","Aug 2016","Q3 2016",0,"Sunday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-22 00:00:00.000,2016,3,8,22,20160822,"August","Aug 2016","Q3 2016",1,"Monday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-23 00:00:00.000,2016,3,8,23,20160823,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-24 00:00:00.000,2016,3,8,24,20160824,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-25 00:00:00.000,2016,3,8,25,20160825,"August","Aug 2016","Q3 2016",4,"Thursday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-26 00:00:00.000,2016,3,8,26,20160826,"August","Aug 2016","Q3 2016",5,"Friday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-27 00:00:00.000,2016,3,8,27,20160827,"August","Aug 2016","Q3 2016",6,"Saturday",2016-08-27 00:00:00.000,35,20160800,20160300,"16","FY17","2016-35",201635,"Q3"
2016-08-28 00:00:00.000,2016,3,8,28,20160828,"August","Aug 2016","Q3 2016",0,"Sunday",2016-09-03 00:00:00.000,36,20160800,20160300,"16","FY17","2016-36",201636,"Q3"
2016-08-29 00:00:00.000,2016,3,8,29,20160829,"August","Aug 2016","Q3 2016",1,"Monday",2016-09-03 00:00:00.000,36,20160800,20160300,"16","FY17","2016-36",201636,"Q3"
2016-08-30 00:00:00.000,2016,3,8,30,20160830,"August","Aug 2016","Q3 2016",2,"Tuesday",2016-09-03 00:00:00.000,36,20160800,20160300,"16","FY17","2016-36",201636,"Q3"
2016-08-31 00:00:00.000,2016,3,8,31,20160831,"August","Aug 2016","Q3 2016",3,"Wednesday",2016-09-03 00:00:00.000,36,20160800,20160300,"16","FY17","2016-36",201636,"Q3"
2017-08-01 00:00:00.000,2017,3,8,1,20170801,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-05 00:00:00.000,31,20170800,20170300,"17","FY18","2017-31",201731,"Q3"
2017-08-02 00:00:00.000,2017,3,8,2,20170802,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-05 00:00:00.000,31,20170800,20170300,"17","FY18","2017-31",201731,"Q3"
2017-08-03 00:00:00.000,2017,3,8,3,20170803,"August","Aug 2017","Q3 2017",4,"Thursday",2017-08-05 00:00:00.000,31,20170800,20170300,"17","FY18","2017-31",201731,"Q3"
2017-08-04 00:00:00.000,2017,3,8,4,20170804,"August","Aug 2017","Q3 2017",5,"Friday",2017-08-05 00:00:00.000,31,20170800,20170300,"17","FY18","2017-31",201731,"Q3"
2017-08-05 00:00:00.000,2017,3,8,5,20170805,"August","Aug 2017","Q3 2017",6,"Saturday",2017-08-05 00:00:00.000,31,20170800,20170300,"17","FY18","2017-31",201731,"Q3"
2017-08-06 00:00:00.000,2017,3,8,6,20170806,"August","Aug 2017","Q3 2017",0,"Sunday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-07 00:00:00.000,2017,3,8,7,20170807,"August","Aug 2017","Q3 2017",1,"Monday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-08 00:00:00.000,2017,3,8,8,20170808,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-09 00:00:00.000,2017,3,8,9,20170809,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-10 00:00:00.000,2017,3,8,10,20170810,"August","Aug 2017","Q3 2017",4,"Thursday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-11 00:00:00.000,2017,3,8,11,20170811,"August","Aug 2017","Q3 2017",5,"Friday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-12 00:00:00.000,2017,3,8,12,20170812,"August","Aug 2017","Q3 2017",6,"Saturday",2017-08-12 00:00:00.000,32,20170800,20170300,"17","FY18","2017-32",201732,"Q3"
2017-08-13 00:00:00.000,2017,3,8,13,20170813,"August","Aug 2017","Q3 2017",0,"Sunday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-14 00:00:00.000,2017,3,8,14,20170814,"August","Aug 2017","Q3 2017",1,"Monday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-15 00:00:00.000,2017,3,8,15,20170815,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-16 00:00:00.000,2017,3,8,16,20170816,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-17 00:00:00.000,2017,3,8,17,20170817,"August","Aug 2017","Q3 2017",4,"Thursday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-18 00:00:00.000,2017,3,8,18,20170818,"August","Aug 2017","Q3 2017",5,"Friday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-19 00:00:00.000,2017,3,8,19,20170819,"August","Aug 2017","Q3 2017",6,"Saturday",2017-08-19 00:00:00.000,33,20170800,20170300,"17","FY18","2017-33",201733,"Q3"
2017-08-20 00:00:00.000,2017,3,8,20,20170820,"August","Aug 2017","Q3 2017",0,"Sunday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","2017-34",201734,"Q3"
2017-08-21 00:00:00.000,2017,3,8,21,20170821,"August","Aug 2017","Q3 2017",1,"Monday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","2017-34",201734,"Q3"
2017-08-22 00:00:00.000,2017,3,8,22,20170822,"August","Aug 2017","Q3 2017",2,"Tuesday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","2017-34",201734,"Q3"
2017-08-23 00:00:00.000,2017,3,8,23,20170823,"August","Aug 2017","Q3 2017",3,"Wednesday",2017-08-26 00:00:00.000,34,20170800,20170300,"17","FY18","2017-34",201734,"Q3"
