Pedido,Data.Pedido,Prazo.Entrega,Data.Entrega,Cod.Vendedor,Cod.Unidade,Cod.Cliente,Ocorrência,Vl.Frete,Status,OCT,On Time,In full
79496,2019-07-24 00:00:00.000,2019-08-08 00:00:00.000,2019-08-05 00:00:00.000,10595236,104,57439,"Nenhuma",0,"Entregue",12,"Sim","Sim"
79498,2019-07-24 00:00:00.000,2019-07-30 00:00:00.000,2019-07-30 00:00:00.000,10595236,104,286570,"Nenhuma",0,"Entregue",6,"Sim","Sim"
79499,2019-07-24 00:00:00.000,2019-08-05 00:00:00.000,2019-08-05 00:00:00.000,10595236,104,287233,"Nenhuma",0,"Entregue",12,"Sim","Sim"
79500,2019-07-24 00:00:00.000,2019-07-30 00:00:00.000,2019-07-31 00:00:00.000,10595236,104,286850,"Nenhuma",0,"Entregue",7,"Não","Sim"
79502,2019-07-24 00:00:00.000,2019-08-16 00:00:00.000,2019-08-16 00:00:00.000,10595236,104,286784,"Nenhuma",0,"Entregue",23,"Sim","Sim"
79505,2019-07-24 00:00:00.000,2019-08-05 00:00:00.000,2019-08-05 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",12,"Sim","Sim"
79506,2019-07-24 00:00:00.000,2019-08-01 00:00:00.000,2019-08-01 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",8,"Sim","Sim"
79508,2019-07-24 00:00:00.000,2019-07-31 00:00:00.000,2019-07-31 00:00:00.000,10595236,104,286607,"Nenhuma",0,"Entregue",7,"Sim","Sim"
79510,2019-07-24 00:00:00.000,2019-08-07 00:00:00.000,2019-08-07 00:00:00.000,10595236,104,264973,"Nenhuma",0,"Entregue",14,"Sim","Sim"
79760,2019-07-25 00:00:00.000,2019-08-01 00:00:00.000,2019-08-01 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
79761,2019-07-25 00:00:00.000,2019-07-30 00:00:00.000,2019-07-31 00:00:00.000,10595236,104,290766,"Nenhuma",0,"Entregue",6,"Não","Sim"
79762,2019-07-25 00:00:00.000,2019-07-31 00:00:00.000,2019-07-31 00:00:00.000,10595236,104,21394,"Nenhuma",0,"Entregue",6,"Sim","Sim"
79769,2019-07-25 00:00:00.000,2019-08-15 00:00:00.000,2019-08-15 00:00:00.000,10595236,104,287081,"Nenhuma",0,"Entregue",21,"Sim","Sim"
79773,2019-07-25 00:00:00.000,2019-07-31 00:00:00.000,2019-07-31 00:00:00.000,10595236,104,288810,"Nenhuma",0,"Entregue",6,"Sim","Sim"
79774,2019-07-25 00:00:00.000,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,10595236,104,286610,"Nenhuma",0,"Entregue",8,"Sim","Sim"
79937,2019-07-26 00:00:00.000,2019-08-03 00:00:00.000,2019-08-02 00:00:00.000,10595236,104,286622,"Nenhuma",0,"Entregue",7,"Sim","Sim"
79938,2019-07-26 00:00:00.000,2019-07-31 00:00:00.000,2019-08-02 00:00:00.000,10595236,104,286532,"Nenhuma",0,"Entregue",7,"Não","Sim"
80348,2019-07-29 00:00:00.000,2019-08-06 00:00:00.000,2019-08-06 00:00:00.000,10595236,104,286591,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80349,2019-07-29 00:00:00.000,2019-08-08 00:00:00.000,2019-08-06 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80350,2019-07-29 00:00:00.000,2019-08-19 00:00:00.000,2019-08-13 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",15,"Sim","Sim"
80355,2019-07-29 00:00:00.000,2019-08-06 00:00:00.000,2019-08-06 00:00:00.000,10595236,104,286659,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80356,2019-07-29 00:00:00.000,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,10595236,104,286868,"Nenhuma",0,"Entregue",4,"Sim","Sim"
80360,2019-07-29 00:00:00.000,2019-08-06 00:00:00.000,2019-08-06 00:00:00.000,10595236,104,287224,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80361,2019-07-29 00:00:00.000,2019-08-07 00:00:00.000,2019-08-05 00:00:00.000,10595236,104,286858,"Nenhuma",0,"Entregue",7,"Sim","Sim"
80362,2019-07-29 00:00:00.000,2019-07-31 00:00:00.000,2019-08-01 00:00:00.000,10595236,104,287244,"Nenhuma",0,"Entregue",3,"Não","Sim"
80477,2019-07-30 00:00:00.000,2019-08-06 00:00:00.000,2019-08-06 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
80497,2019-07-30 00:00:00.000,2019-08-09 00:00:00.000,2019-08-07 00:00:00.000,10595236,104,287044,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80503,2019-07-30 00:00:00.000,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,286629,"Nenhuma",0,"Entregue",22,"Sim","Sim"
80677,2019-07-31 00:00:00.000,2019-08-08 00:00:00.000,2019-08-08 00:00:00.000,10595236,104,54714,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80682,2019-07-31 00:00:00.000,2019-08-09 00:00:00.000,2019-08-08 00:00:00.000,10595236,104,48801,"Nenhuma",0,"Entregue",8,"Sim","Sim"
80683,2019-07-31 00:00:00.000,2019-08-11 00:00:00.000,2019-08-09 00:00:00.000,10595236,104,286658,"Nenhuma",0,"Entregue",9,"Sim","Sim"
80685,2019-07-31 00:00:00.000,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,286552,"Nenhuma",0,"Entregue",20,"Sim","Sim"
80690,2019-07-31 00:00:00.000,2019-08-05 00:00:00.000,2019-08-05 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",5,"Sim","Sim"
80696,2019-07-31 00:00:00.000,2019-08-07 00:00:00.000,2019-08-07 00:00:00.000,10595236,104,286738,"Nenhuma",0,"Entregue",7,"Sim","Sim"
80697,2019-07-31 00:00:00.000,2019-08-20 00:00:00.000,2019-08-16 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",16,"Sim","Sim"
80934,2019-08-01 00:00:00.000,2019-08-12 00:00:00.000,2019-08-12 00:00:00.000,10595236,104,287014,"Nenhuma",0,"Entregue",11,"Sim","Sim"
81092,2019-08-02 00:00:00.000,2019-08-10 00:00:00.000,2019-08-09 00:00:00.000,10595236,104,2397,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81098,2019-08-02 00:00:00.000,2019-08-09 00:00:00.000,2019-08-09 00:00:00.000,10595236,104,286510,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81102,2019-08-02 00:00:00.000,2019-08-08 00:00:00.000,2019-08-08 00:00:00.000,10595236,104,286785,"Nenhuma",0,"Entregue",6,"Sim","Sim"
81406,2019-08-05 00:00:00.000,2019-08-23 00:00:00.000,2019-08-23 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",18,"Sim","Sim"
81407,2019-08-05 00:00:00.000,2019-08-15 00:00:00.000,2019-08-15 00:00:00.000,10595236,104,60053,"Nenhuma",0,"Entregue",10,"Sim","Sim"
81430,2019-08-05 00:00:00.000,2019-08-08 00:00:00.000,2019-08-08 00:00:00.000,10595236,104,286636,"Nenhuma",0,"Entregue",3,"Sim","Sim"
81438,2019-08-05 00:00:00.000,2019-08-08 00:00:00.000,2019-08-08 00:00:00.000,10595236,104,286526,"Nenhuma",0,"Entregue",3,"Sim","Sim"
81557,2019-08-06 00:00:00.000,2019-08-24 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",14,"Sim","Sim"
81559,2019-08-06 00:00:00.000,2019-08-16 00:00:00.000,2019-08-14 00:00:00.000,10595236,104,57910,"Nenhuma",0,"Entregue",8,"Sim","Sim"
81571,2019-08-06 00:00:00.000,2019-08-13 00:00:00.000,2019-08-13 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81573,2019-08-06 00:00:00.000,2019-08-09 00:00:00.000,2019-08-09 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",3,"Sim","Sim"
81578,2019-08-06 00:00:00.000,2019-08-13 00:00:00.000,2019-08-13 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81794,2019-08-08 00:00:00.000,2019-08-14 00:00:00.000,2019-08-14 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",6,"Sim","Sim"
81796,2019-08-08 00:00:00.000,2019-08-15 00:00:00.000,2019-08-15 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81797,2019-08-08 00:00:00.000,2019-08-19 00:00:00.000,2019-08-19 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",11,"Sim","Sim"
81799,2019-08-08 00:00:00.000,2019-08-15 00:00:00.000,2019-08-15 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",7,"Sim","Sim"
81806,2019-08-08 00:00:00.000,2019-08-14 00:00:00.000,2019-08-14 00:00:00.000,10595236,104,286642,"Nenhuma",0,"Entregue",6,"Sim","Sim"
82180,2019-08-12 00:00:00.000,2019-08-19 00:00:00.000,2019-08-19 00:00:00.000,10595236,104,286483,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82187,2019-08-12 00:00:00.000,2019-08-15 00:00:00.000,2019-08-16 00:00:00.000,10595236,104,260985,"Nenhuma",0,"Entregue",4,"Não","Sim"
82196,2019-08-12 00:00:00.000,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,287127,"Nenhuma",0,"Entregue",8,"Sim","Sim"
82250,2019-08-13 00:00:00.000,2019-08-16 00:00:00.000,2019-08-16 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",3,"Sim","Sim"
82253,2019-08-13 00:00:00.000,2019-08-21 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,286740,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82254,2019-08-13 00:00:00.000,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82256,2019-08-13 00:00:00.000,2019-08-18 00:00:00.000,2019-08-19 00:00:00.000,10595236,104,286849,"Nenhuma",0,"Entregue",6,"Não","Sim"
82259,2019-08-13 00:00:00.000,2019-08-19 00:00:00.000,2019-08-19 00:00:00.000,10595236,104,264973,"Nenhuma",0,"Entregue",6,"Sim","Sim"
82260,2019-08-13 00:00:00.000,2019-08-17 00:00:00.000,2019-08-16 00:00:00.000,10595236,104,264973,"Nenhuma",0,"Entregue",3,"Sim","Sim"
82417,2019-08-14 00:00:00.000,2019-08-19 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,286926,"Nenhuma",0,"Entregue",6,"Não","Sim"
82423,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82430,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,2019-08-22 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",8,"Sim","Sim"
82439,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,2019-08-22 00:00:00.000,10595236,104,286616,"Nenhuma",0,"Entregue",8,"Sim","Sim"
82448,2019-08-14 00:00:00.000,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,286851,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82453,2019-08-14 00:00:00.000,2019-08-23 00:00:00.000,2019-08-23 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",9,"Sim","Sim"
82456,2019-08-14 00:00:00.000,2019-08-22 00:00:00.000,2019-08-22 00:00:00.000,10595236,104,287244,"Nenhuma",0,"Entregue",8,"Sim","Sim"
82615,2019-08-15 00:00:00.000,2019-08-22 00:00:00.000,2019-08-22 00:00:00.000,10595236,104,286607,"Nenhuma",0,"Entregue",7,"Sim","Sim"
82617,2019-08-15 00:00:00.000,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,286935,"Nenhuma",0,"Entregue",5,"Sim","Sim"
82620,2019-08-15 00:00:00.000,2019-08-20 00:00:00.000,2019-08-20 00:00:00.000,10595236,104,286602,"Nenhuma",0,"Entregue",5,"Sim","Sim"
82622,2019-08-15 00:00:00.000,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,286696,"Nenhuma",0,"Entregue",6,"Sim","Sim"
82625,2019-08-15 00:00:00.000,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,287005,"Nenhuma",0,"Entregue",6,"Sim","Sim"
82628,2019-08-15 00:00:00.000,2019-08-26 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,287544,"Nenhuma",0,"Entregue",11,"Sim","Sim"
82632,2019-08-15 00:00:00.000,2019-08-30 00:00:00.000,2019-08-27 00:00:00.000,10595236,104,287044,"Nenhuma",0,"Entregue",12,"Sim","Sim"
82774,2019-08-16 00:00:00.000,2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",17,"Sim","Sim"
82776,2019-08-16 00:00:00.000,2019-08-27 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",10,"Sim","Sim"
82778,2019-08-16 00:00:00.000,2019-08-22 00:00:00.000,2019-08-22 00:00:00.000,10595236,104,286847,"Nenhuma",0,"Entregue",6,"Sim","Sim"
82780,2019-08-16 00:00:00.000,2019-08-26 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",10,"Sim","Sim"
82786,2019-08-16 00:00:00.000,2019-08-27 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,125072,"Nenhuma",0,"Entregue",10,"Sim","Sim"
82788,2019-08-16 00:00:00.000,2019-08-21 00:00:00.000,2019-08-21 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",5,"Sim","Sim"
83114,2019-08-19 00:00:00.000,2019-08-27 00:00:00.000,2019-08-27 00:00:00.000,10595236,104,22675,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83119,2019-08-19 00:00:00.000,2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",10,"Sim","Sim"
83130,2019-08-19 00:00:00.000,2019-09-09 00:00:00.000,2019-09-09 00:00:00.000,10595236,104,287294,"Nenhuma",0,"Entregue",21,"Sim","Sim"
83297,2019-08-20 00:00:00.000,2019-08-28 00:00:00.000,2019-08-28 00:00:00.000,10595236,104,286699,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83300,2019-08-20 00:00:00.000,2019-08-28 00:00:00.000,2019-08-28 00:00:00.000,10595236,104,287002,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83308,2019-08-20 00:00:00.000,2019-08-28 00:00:00.000,2019-08-28 00:00:00.000,10595236,104,287050,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83313,2019-08-20 00:00:00.000,2019-08-26 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,291014,"Nenhuma",0,"Entregue",6,"Sim","Sim"
83314,2019-08-20 00:00:00.000,2019-08-26 00:00:00.000,2019-08-26 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",6,"Sim","Sim"
83318,2019-08-20 00:00:00.000,2019-09-04 00:00:00.000,2019-09-04 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",15,"Sim","Sim"
83483,2019-08-21 00:00:00.000,2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,286526,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83489,2019-08-21 00:00:00.000,2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83491,2019-08-21 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,286851,"Nenhuma",0,"Entregue",20,"Sim","Sim"
83493,2019-08-21 00:00:00.000,2019-08-26 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,286886,"Nenhuma",0,"Entregue",8,"Não","Sim"
83639,2019-08-22 00:00:00.000,2019-08-31 00:00:00.000,2019-08-30 00:00:00.000,10595236,104,58708,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83643,2019-08-22 00:00:00.000,2019-08-28 00:00:00.000,2019-08-28 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",6,"Sim","Sim"
83647,2019-08-22 00:00:00.000,2019-08-30 00:00:00.000,2019-08-30 00:00:00.000,10595236,104,286998,"Nenhuma",0,"Entregue",8,"Sim","Sim"
83763,2019-08-23 00:00:00.000,2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",10,"Sim","Sim"
84096,2019-08-26 00:00:00.000,2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,10595236,104,286699,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84099,2019-08-26 00:00:00.000,2019-09-03 00:00:00.000,2019-09-03 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",8,"Sim","Sim"
84104,2019-08-26 00:00:00.000,2019-09-09 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",15,"Não","Sim"
84111,2019-08-26 00:00:00.000,2019-08-29 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,286611,"Nenhuma",0,"Entregue",3,"Sim","Sim"
84114,2019-08-26 00:00:00.000,2019-09-02 00:00:00.000,2019-09-03 00:00:00.000,10595236,104,286651,"Nenhuma",0,"Entregue",8,"Não","Sim"
84116,2019-08-26 00:00:00.000,2019-08-28 00:00:00.000,2019-08-29 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",3,"Não","Sim"
84119,2019-08-26 00:00:00.000,2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,10595236,104,286703,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84121,2019-08-26 00:00:00.000,2019-09-02 00:00:00.000,2019-09-02 00:00:00.000,10595236,104,286554,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84211,2019-08-27 00:00:00.000,2019-09-04 00:00:00.000,2019-09-04 00:00:00.000,10595236,104,57397,"Nenhuma",0,"Entregue",8,"Sim","Sim"
84212,2019-08-27 00:00:00.000,2019-09-04 00:00:00.000,2019-09-04 00:00:00.000,10595236,104,286669,"Nenhuma",0,"Entregue",8,"Sim","Sim"
84223,2019-08-27 00:00:00.000,2019-09-11 00:00:00.000,2019-09-11 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",15,"Sim","Sim"
84234,2019-08-27 00:00:00.000,2019-09-03 00:00:00.000,2019-09-03 00:00:00.000,10595236,104,287175,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84474,2019-08-29 00:00:00.000,2019-09-07 00:00:00.000,2019-09-05 00:00:00.000,10595236,104,287202,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84475,2019-08-29 00:00:00.000,2019-09-05 00:00:00.000,2019-09-05 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84489,2019-08-29 00:00:00.000,2019-09-05 00:00:00.000,2019-09-05 00:00:00.000,10595236,104,287005,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84604,2019-08-30 00:00:00.000,2019-09-05 00:00:00.000,2019-09-05 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",6,"Sim","Sim"
84610,2019-08-30 00:00:00.000,2019-09-08 00:00:00.000,2019-09-06 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84614,2019-08-30 00:00:00.000,2019-09-05 00:00:00.000,2019-09-04 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",5,"Sim","Sim"
84958,2019-09-02 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,22497,"Nenhuma",0,"Entregue",8,"Sim","Sim"
84961,2019-09-02 00:00:00.000,2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,10595236,104,287718,"Nenhuma",0,"Entregue",10,"Sim","Sim"
84962,2019-09-02 00:00:00.000,2019-09-06 00:00:00.000,2019-09-05 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",3,"Sim","Sim"
84965,2019-09-02 00:00:00.000,2019-09-06 00:00:00.000,2019-09-06 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",4,"Sim","Sim"
84966,2019-09-02 00:00:00.000,2019-09-09 00:00:00.000,2019-09-09 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",7,"Sim","Sim"
84977,2019-09-02 00:00:00.000,2019-09-20 00:00:00.000,2019-09-18 00:00:00.000,10595236,104,287015,"Nenhuma",0,"Entregue",16,"Sim","Sim"
85149,2019-09-03 00:00:00.000,2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,10595236,104,286922,"Nenhuma",0,"Entregue",9,"Sim","Sim"
85150,2019-09-03 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85157,2019-09-03 00:00:00.000,2019-09-11 00:00:00.000,2019-09-11 00:00:00.000,10595236,104,286665,"Nenhuma",0,"Entregue",8,"Sim","Sim"
85158,2019-09-03 00:00:00.000,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",10,"Sim","Sim"
85159,2019-09-03 00:00:00.000,2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,10595236,104,286749,"Nenhuma",0,"Entregue",9,"Sim","Sim"
85161,2019-09-03 00:00:00.000,2019-09-09 00:00:00.000,2019-09-09 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",6,"Sim","Sim"
85163,2019-09-03 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,286652,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85169,2019-09-03 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85397,2019-09-04 00:00:00.000,2019-09-10 00:00:00.000,2019-09-09 00:00:00.000,10595236,104,286985,"Nenhuma",0,"Entregue",5,"Sim","Sim"
85400,2019-09-04 00:00:00.000,2019-09-12 00:00:00.000,2019-09-12 00:00:00.000,10595236,104,286995,"Nenhuma",0,"Entregue",8,"Sim","Sim"
85401,2019-09-04 00:00:00.000,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,10595236,104,287205,"Nenhuma",0,"Entregue",9,"Sim","Sim"
85403,2019-09-04 00:00:00.000,2019-09-11 00:00:00.000,2019-09-11 00:00:00.000,10595236,104,286607,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85404,2019-09-04 00:00:00.000,2019-09-11 00:00:00.000,2019-09-11 00:00:00.000,10595236,104,286732,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85587,2019-09-05 00:00:00.000,2019-09-14 00:00:00.000,2019-09-12 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85593,2019-09-05 00:00:00.000,2019-09-10 00:00:00.000,2019-09-10 00:00:00.000,10595236,104,286947,"Nenhuma",0,"Entregue",5,"Sim","Sim"
85609,2019-09-05 00:00:00.000,2019-10-01 00:00:00.000,2019-10-01 00:00:00.000,10595236,104,287089,"Nenhuma",0,"Entregue",26,"Sim","Sim"
85932,2019-09-09 00:00:00.000,2019-09-18 00:00:00.000,2019-09-16 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
85934,2019-09-09 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,286657,"Nenhuma",0,"Entregue",8,"Sim","Sim"
85941,2019-09-09 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,124906,"Nenhuma",0,"Entregue",8,"Sim","Sim"
85946,2019-09-09 00:00:00.000,2019-09-12 00:00:00.000,2019-09-13 00:00:00.000,10595236,104,286558,"Nenhuma",0,"Entregue",4,"Não","Sim"
85947,2019-09-09 00:00:00.000,2019-09-13 00:00:00.000,2019-09-13 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",4,"Sim","Sim"
85949,2019-09-09 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,286611,"Nenhuma",0,"Entregue",8,"Sim","Sim"
86180,2019-09-11 00:00:00.000,2019-09-18 00:00:00.000,2019-09-18 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",7,"Sim","Sim"
86182,2019-09-11 00:00:00.000,2019-09-21 00:00:00.000,2019-09-19 00:00:00.000,10595236,104,286586,"Nenhuma",0,"Entregue",8,"Sim","Sim"
86185,2019-09-11 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",6,"Sim","Sim"
86190,2019-09-11 00:00:00.000,2019-09-20 00:00:00.000,2019-09-20 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",9,"Sim","Sim"
86195,2019-09-11 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",6,"Sim","Sim"
86289,2019-09-12 00:00:00.000,2019-09-19 00:00:00.000,2019-09-19 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
86296,2019-09-12 00:00:00.000,2019-10-03 00:00:00.000,2019-10-03 00:00:00.000,10595236,104,286668,"Nenhuma",0,"Entregue",21,"Sim","Sim"
86302,2019-09-12 00:00:00.000,2019-09-17 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,286803,"Nenhuma",0,"Entregue",5,"Sim","Sim"
86303,2019-09-12 00:00:00.000,2019-09-19 00:00:00.000,2019-09-17 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",5,"Sim","Sim"
86310,2019-09-12 00:00:00.000,2019-09-19 00:00:00.000,2019-09-20 00:00:00.000,10595236,104,286798,"Nenhuma",0,"Entregue",8,"Não","Sim"
86313,2019-09-12 00:00:00.000,2019-09-26 00:00:00.000,2019-09-26 00:00:00.000,10595236,104,286933,"Nenhuma",0,"Entregue",14,"Sim","Sim"
86485,2019-09-13 00:00:00.000,2019-09-23 00:00:00.000,2019-09-23 00:00:00.000,10595236,104,2397,"Nenhuma",0,"Entregue",10,"Sim","Sim"
86486,2019-09-13 00:00:00.000,2019-09-16 00:00:00.000,2019-09-19 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",6,"Não","Sim"
86487,2019-09-13 00:00:00.000,2019-09-18 00:00:00.000,2019-09-18 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",5,"Sim","Sim"
86488,2019-09-13 00:00:00.000,2019-09-18 00:00:00.000,2019-09-18 00:00:00.000,10595236,104,286510,"Nenhuma",0,"Entregue",5,"Sim","Sim"
86489,2019-09-13 00:00:00.000,2019-09-20 00:00:00.000,2019-09-20 00:00:00.000,10595236,104,286591,"Nenhuma",0,"Entregue",7,"Sim","Sim"
86490,2019-09-13 00:00:00.000,2019-09-20 00:00:00.000,2019-09-20 00:00:00.000,10595236,104,286552,"Nenhuma",0,"Entregue",7,"Sim","Sim"
86802,2019-09-16 00:00:00.000,2019-09-23 00:00:00.000,2019-09-23 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",7,"Sim","Sim"
