FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
13249,20111129,7,6,1,91,-190,2011-11-29 00:00:00.000
13250,20111129,7,6,1,92,316,2011-11-29 00:00:00.000
13251,20111129,7,6,1,94,15638,2011-11-29 00:00:00.000
13252,20111129,7,6,1,96,7,2011-11-29 00:00:00.000
13253,20111129,7,6,1,97,550,2011-11-29 00:00:00.000
13254,20111129,7,6,1,99,64000,2011-11-29 00:00:00.000
13255,20111129,7,6,1,101,489125,2011-11-29 00:00:00.000
14029,20111229,7,6,1,52,6906,2011-12-29 00:00:00.000
14030,20111229,7,6,1,53,25900,2011-12-29 00:00:00.000
14031,20111229,7,6,1,54,20568,2011-12-29 00:00:00.000
14032,20111229,7,6,1,56,83449,2011-12-29 00:00:00.000
14033,20111229,7,6,1,57,25900,2011-12-29 00:00:00.000
14034,20111229,7,6,1,60,59202,2011-12-29 00:00:00.000
14035,20111229,7,6,1,61,5467,2011-12-29 00:00:00.000
14036,20111229,7,6,1,62,6074,2011-12-29 00:00:00.000
14037,20111229,7,6,1,63,13813,2011-12-29 00:00:00.000
14038,20111229,7,6,1,65,738,2011-12-29 00:00:00.000
14039,20111229,7,6,1,66,671,2011-12-29 00:00:00.000
14040,20111229,7,6,1,67,333,2011-12-29 00:00:00.000
14041,20111229,7,6,1,68,252,2011-12-29 00:00:00.000
14042,20111229,7,6,1,69,74,2011-12-29 00:00:00.000
14043,20111229,7,6,1,71,117,2011-12-29 00:00:00.000
14044,20111229,7,6,1,72,1036,2011-12-29 00:00:00.000
14045,20111229,7,6,1,73,444,2011-12-29 00:00:00.000
14046,20111229,7,6,1,74,448,2011-12-29 00:00:00.000
14047,20111229,7,6,1,76,3437,2011-12-29 00:00:00.000
14048,20111229,7,6,1,77,866,2011-12-29 00:00:00.000
14049,20111229,7,6,1,78,255,2011-12-29 00:00:00.000
14050,20111229,7,6,1,80,1039,2011-12-29 00:00:00.000
14051,20111229,7,6,1,81,643,2011-12-29 00:00:00.000
14052,20111229,7,6,1,82,68,2011-12-29 00:00:00.000
14053,20111229,7,6,1,83,238,2011-12-29 00:00:00.000
14054,20111229,7,6,1,84,214,2011-12-29 00:00:00.000
14055,20111229,7,6,1,85,190,2011-12-29 00:00:00.000
14056,20111229,7,6,1,87,810,2011-12-29 00:00:00.000
14057,20111229,7,6,1,89,209,2011-12-29 00:00:00.000
14058,20111229,7,6,1,90,321,2011-12-29 00:00:00.000
14059,20111229,7,6,1,91,-257,2011-12-29 00:00:00.000
14060,20111229,7,6,1,92,428,2011-12-29 00:00:00.000
14061,20111229,7,6,1,94,37930,2011-12-29 00:00:00.000
14062,20111229,7,6,1,96,9,2011-12-29 00:00:00.000
14063,20111229,7,6,1,97,1062,2011-12-29 00:00:00.000
14064,20111229,7,6,1,99,64000,2011-12-29 00:00:00.000
14065,20111229,7,6,1,101,345345,2011-12-29 00:00:00.000
15035,20120129,7,6,1,52,21850,2012-01-29 00:00:00.000
15036,20120129,7,6,1,53,32775,2012-01-29 00:00:00.000
15037,20120129,7,6,1,54,39190,2012-01-29 00:00:00.000
15038,20120129,7,6,1,56,266350,2012-01-29 00:00:00.000
15039,20120129,7,6,1,57,109251,2012-01-29 00:00:00.000
15040,20120129,7,6,1,60,64584,2012-01-29 00:00:00.000
15041,20120129,7,6,1,61,5964,2012-01-29 00:00:00.000
15042,20120129,7,6,1,62,3976,2012-01-29 00:00:00.000
15043,20120129,7,6,1,63,32775,2012-01-29 00:00:00.000
15044,20120129,7,6,1,65,520,2012-01-29 00:00:00.000
15045,20120129,7,6,1,66,473,2012-01-29 00:00:00.000
15046,20120129,7,6,1,67,250,2012-01-29 00:00:00.000
15047,20120129,7,6,1,68,180,2012-01-29 00:00:00.000
15048,20120129,7,6,1,69,52,2012-01-29 00:00:00.000
15049,20120129,7,6,1,71,78,2012-01-29 00:00:00.000
15050,20120129,7,6,1,72,1092,2012-01-29 00:00:00.000
15051,20120129,7,6,1,73,364,2012-01-29 00:00:00.000
15052,20120129,7,6,1,74,327,2012-01-29 00:00:00.000
15053,20120129,7,6,1,76,8778,2012-01-29 00:00:00.000
15054,20120129,7,6,1,77,855,2012-01-29 00:00:00.000
15055,20120129,7,6,1,78,264,2012-01-29 00:00:00.000
15056,20120129,7,6,1,80,1039,2012-01-29 00:00:00.000
15057,20120129,7,6,1,81,643,2012-01-29 00:00:00.000
15058,20120129,7,6,1,82,65,2012-01-29 00:00:00.000
15059,20120129,7,6,1,83,227,2012-01-29 00:00:00.000
15060,20120129,7,6,1,84,196,2012-01-29 00:00:00.000
15061,20120129,7,6,1,85,182,2012-01-29 00:00:00.000
15062,20120129,7,6,1,87,900,2012-01-29 00:00:00.000
15063,20120129,7,6,1,89,191,2012-01-29 00:00:00.000
15064,20120129,7,6,1,90,294,2012-01-29 00:00:00.000
15065,20120129,7,6,1,91,-235,2012-01-29 00:00:00.000
15066,20120129,7,6,1,92,392,2012-01-29 00:00:00.000
15067,20120129,7,6,1,94,110898,2012-01-29 00:00:00.000
15068,20120129,7,6,1,96,10,2012-01-29 00:00:00.000
15069,20120129,7,6,1,97,2458,2012-01-29 00:00:00.000
15070,20120129,7,6,1,99,64000,2012-01-29 00:00:00.000
15071,20120129,7,6,1,101,1092511,2012-01-29 00:00:00.000
16015,20120229,7,6,1,52,10001,2012-02-29 00:00:00.000
16016,20120229,7,6,1,53,45006,2012-02-29 00:00:00.000
16017,20120229,7,6,1,54,26829,2012-02-29 00:00:00.000
16018,20120229,7,6,1,56,174640,2012-02-29 00:00:00.000
16019,20120229,7,6,1,57,25003,2012-02-29 00:00:00.000
16020,20120229,7,6,1,60,56810,2012-02-29 00:00:00.000
16021,20120229,7,6,1,61,5246,2012-02-29 00:00:00.000
16022,20120229,7,6,1,62,4663,2012-02-29 00:00:00.000
16023,20120229,7,6,1,63,50006,2012-02-29 00:00:00.000
16024,20120229,7,6,1,65,650,2012-02-29 00:00:00.000
16025,20120229,7,6,1,66,591,2012-02-29 00:00:00.000
16026,20120229,7,6,1,67,300,2012-02-29 00:00:00.000
16027,20120229,7,6,1,68,230,2012-02-29 00:00:00.000
16028,20120229,7,6,1,69,65,2012-02-29 00:00:00.000
16029,20120229,7,6,1,71,104,2012-02-29 00:00:00.000
16030,20120229,7,6,1,72,3000,2012-02-29 00:00:00.000
16031,20120229,7,6,1,73,429,2012-02-29 00:00:00.000
16032,20120229,7,6,1,74,382,2012-02-29 00:00:00.000
16033,20120229,7,6,1,76,8501,2012-02-29 00:00:00.000
16034,20120229,7,6,1,77,900,2012-02-29 00:00:00.000
16035,20120229,7,6,1,78,265,2012-02-29 00:00:00.000
16036,20120229,7,6,1,80,1050,2012-02-29 00:00:00.000
16037,20120229,7,6,1,81,650,2012-02-29 00:00:00.000
16038,20120229,7,6,1,82,66,2012-02-29 00:00:00.000
16039,20120229,7,6,1,83,230,2012-02-29 00:00:00.000
16040,20120229,7,6,1,84,198,2012-02-29 00:00:00.000
16041,20120229,7,6,1,85,184,2012-02-29 00:00:00.000
16042,20120229,7,6,1,87,900,2012-02-29 00:00:00.000
16043,20120229,7,6,1,89,193,2012-02-29 00:00:00.000
16044,20120229,7,6,1,90,297,2012-02-29 00:00:00.000
16045,20120229,7,6,1,91,-238,2012-02-29 00:00:00.000
16046,20120229,7,6,1,92,396,2012-02-29 00:00:00.000
16047,20120229,7,6,1,94,114254,2012-02-29 00:00:00.000
16048,20120229,7,6,1,96,10,2012-02-29 00:00:00.000
16049,20120229,7,6,1,97,2570,2012-02-29 00:00:00.000
16050,20120229,7,6,1,99,64000,2012-02-29 00:00:00.000
16051,20120229,7,6,1,101,1000135,2012-02-29 00:00:00.000
17047,20120330,7,6,1,52,16107,2012-03-30 00:00:00.000
17048,20120330,7,6,1,53,12080,2012-03-30 00:00:00.000
17049,20120330,7,6,1,54,883,2012-03-30 00:00:00.000
17050,20120330,7,6,1,56,77845,2012-03-30 00:00:00.000
17051,20120330,7,6,1,57,20134,2012-03-30 00:00:00.000
17052,20120330,7,6,1,60,43534,2012-03-30 00:00:00.000
17053,20120330,7,6,1,61,5360,2012-03-30 00:00:00.000
17054,20120330,7,6,1,62,3573,2012-03-30 00:00:00.000
17055,20120330,7,6,1,63,13423,2012-03-30 00:00:00.000
17056,20120330,7,6,1,65,544,2012-03-30 00:00:00.000
17057,20120330,7,6,1,66,495,2012-03-30 00:00:00.000
17058,20120330,7,6,1,67,248,2012-03-30 00:00:00.000
17059,20120330,7,6,1,68,192,2012-03-30 00:00:00.000
17060,20120330,7,6,1,69,54,2012-03-30 00:00:00.000
17061,20120330,7,6,1,71,83,2012-03-30 00:00:00.000
17062,20120330,7,6,1,72,536,2012-03-30 00:00:00.000
17063,20120330,7,6,1,73,353,2012-03-30 00:00:00.000
17064,20120330,7,6,1,74,382,2012-03-30 00:00:00.000
17065,20120330,7,6,1,76,2573,2012-03-30 00:00:00.000
17066,20120330,7,6,1,77,727,2012-03-30 00:00:00.000
17067,20120330,7,6,1,78,208,2012-03-30 00:00:00.000
17068,20120330,7,6,1,80,789,2012-03-30 00:00:00.000
17069,20120330,7,6,1,81,488,2012-03-30 00:00:00.000
17070,20120330,7,6,1,82,48,2012-03-30 00:00:00.000
17071,20120330,7,6,1,83,169,2012-03-30 00:00:00.000
17072,20120330,7,6,1,84,142,2012-03-30 00:00:00.000
17073,20120330,7,6,1,85,135,2012-03-30 00:00:00.000
17074,20120330,7,6,1,87,720,2012-03-30 00:00:00.000
17075,20120330,7,6,1,89,138,2012-03-30 00:00:00.000
17076,20120330,7,6,1,90,213,2012-03-30 00:00:00.000
17077,20120330,7,6,1,91,-170,2012-03-30 00:00:00.000
17078,20120330,7,6,1,92,284,2012-03-30 00:00:00.000
17079,20120330,7,6,1,94,26061,2012-03-30 00:00:00.000
17080,20120330,7,6,1,96,8,2012-03-30 00:00:00.000
17081,20120330,7,6,1,97,803,2012-03-30 00:00:00.000
17082,20120330,7,6,1,99,64000,2012-03-30 00:00:00.000
17083,20120330,7,6,1,101,268462,2012-03-30 00:00:00.000
18077,20120430,7,6,1,52,76364,2012-04-30 00:00:00.000
18078,20120430,7,6,1,53,42955,2012-04-30 00:00:00.000
18079,20120430,7,6,1,54,722,2012-04-30 00:00:00.000
18080,20120430,7,6,1,56,233110,2012-04-30 00:00:00.000
18081,20120430,7,6,1,57,23863,2012-04-30 00:00:00.000
18082,20120430,7,6,1,60,52145,2012-04-30 00:00:00.000
18083,20120430,7,6,1,61,4815,2012-04-30 00:00:00.000
18084,20120430,7,6,1,62,3210,2012-04-30 00:00:00.000
18085,20120430,7,6,1,63,47727,2012-04-30 00:00:00.000
18086,20120430,7,6,1,65,440,2012-04-30 00:00:00.000
18087,20120430,7,6,1,66,400,2012-04-30 00:00:00.000
18088,20120430,7,6,1,67,208,2012-04-30 00:00:00.000
18089,20120430,7,6,1,68,152,2012-04-30 00:00:00.000
18090,20120430,7,6,1,69,44,2012-04-30 00:00:00.000
18091,20120430,7,6,1,71,62,2012-04-30 00:00:00.000
18092,20120430,7,6,1,72,1909,2012-04-30 00:00:00.000
18093,20120430,7,6,1,73,301,2012-04-30 00:00:00.000
18094,20120430,7,6,1,74,329,2012-04-30 00:00:00.000
18095,20120430,7,6,1,76,7714,2012-04-30 00:00:00.000
18096,20120430,7,6,1,77,691,2012-04-30 00:00:00.000
18097,20120430,7,6,1,78,202,2012-04-30 00:00:00.000
18098,20120430,7,6,1,80,756,2012-04-30 00:00:00.000
18099,20120430,7,6,1,81,468,2012-04-30 00:00:00.000
18100,20120430,7,6,1,82,45,2012-04-30 00:00:00.000
18101,20120430,7,6,1,83,158,2012-04-30 00:00:00.000
18102,20120430,7,6,1,84,129,2012-04-30 00:00:00.000
18103,20120430,7,6,1,85,126,2012-04-30 00:00:00.000
18104,20120430,7,6,1,87,720,2012-04-30 00:00:00.000
18105,20120430,7,6,1,89,126,2012-04-30 00:00:00.000
18106,20120430,7,6,1,90,194,2012-04-30 00:00:00.000
18107,20120430,7,6,1,91,-155,2012-04-30 00:00:00.000
18108,20120430,7,6,1,92,259,2012-04-30 00:00:00.000
18109,20120430,7,6,1,94,98791,2012-04-30 00:00:00.000
18110,20120430,7,6,1,96,8,2012-04-30 00:00:00.000
18111,20120430,7,6,1,97,1908,2012-04-30 00:00:00.000
18112,20120430,7,6,1,99,64000,2012-04-30 00:00:00.000
18113,20120430,7,6,1,101,954555,2012-04-30 00:00:00.000
19081,20120530,7,6,1,52,46137,2012-05-30 00:00:00.000
19082,20120530,7,6,1,53,59320,2012-05-30 00:00:00.000
19083,20120530,7,6,1,54,7059,2012-05-30 00:00:00.000
19084,20120530,7,6,1,56,151137,2012-05-30 00:00:00.000
19085,20120530,7,6,1,57,49433,2012-05-30 00:00:00.000
19086,20120530,7,6,1,60,56810,2012-05-30 00:00:00.000
19087,20120530,7,6,1,61,5829,2012-05-30 00:00:00.000
19088,20120530,7,6,1,62,4663,2012-05-30 00:00:00.000
19089,20120530,7,6,1,63,32955,2012-05-30 00:00:00.000
19090,20120530,7,6,1,65,700,2012-05-30 00:00:00.000
19091,20120530,7,6,1,66,637,2012-05-30 00:00:00.000
19092,20120530,7,6,1,67,320,2012-05-30 00:00:00.000
19093,20120530,7,6,1,68,240,2012-05-30 00:00:00.000
19094,20120530,7,6,1,69,70,2012-05-30 00:00:00.000
19095,20120530,7,6,1,71,104,2012-05-30 00:00:00.000
19096,20120530,7,6,1,72,1318,2012-05-30 00:00:00.000
19097,20120530,7,6,1,73,442,2012-05-30 00:00:00.000
19098,20120530,7,6,1,74,405,2012-05-30 00:00:00.000
19099,20120530,7,6,1,76,5888,2012-05-30 00:00:00.000
19100,20120530,7,6,1,77,918,2012-05-30 00:00:00.000
19101,20120530,7,6,1,78,278,2012-05-30 00:00:00.000
19102,20120530,7,6,1,80,1144,2012-05-30 00:00:00.000
19103,20120530,7,6,1,81,708,2012-05-30 00:00:00.000
19104,20120530,7,6,1,82,74,2012-05-30 00:00:00.000
19105,20120530,7,6,1,83,259,2012-05-30 00:00:00.000
19106,20120530,7,6,1,84,234,2012-05-30 00:00:00.000
19107,20120530,7,6,1,85,207,2012-05-30 00:00:00.000
19108,20120530,7,6,1,87,900,2012-05-30 00:00:00.000
19109,20120530,7,6,1,89,228,2012-05-30 00:00:00.000
19110,20120530,7,6,1,90,351,2012-05-30 00:00:00.000
19111,20120530,7,6,1,91,-281,2012-05-30 00:00:00.000
19112,20120530,7,6,1,92,468,2012-05-30 00:00:00.000
19113,20120530,7,6,1,94,84116,2012-05-30 00:00:00.000
19114,20120530,7,6,1,96,10,2012-05-30 00:00:00.000
19115,20120530,7,6,1,97,1701,2012-05-30 00:00:00.000
19116,20120530,7,6,1,99,64000,2012-05-30 00:00:00.000
19117,20120530,7,6,1,101,659113,2012-05-30 00:00:00.000
20110,20120630,7,6,1,52,10093,2012-06-30 00:00:00.000
20111,20120630,7,6,1,53,6056,2012-06-30 00:00:00.000
20112,20120630,7,6,1,54,148,2012-06-30 00:00:00.000
20113,20120630,7,6,1,56,68325,2012-06-30 00:00:00.000
20114,20120630,7,6,1,57,10093,2012-06-30 00:00:00.000
20115,20120630,7,6,1,60,45926,2012-06-30 00:00:00.000
20116,20120630,7,6,1,61,3769,2012-06-30 00:00:00.000
20117,20120630,7,6,1,62,2827,2012-06-30 00:00:00.000
20118,20120630,7,6,1,63,8075,2012-06-30 00:00:00.000
20119,20120630,7,6,1,65,440,2012-06-30 00:00:00.000
20120,20120630,7,6,1,66,400,2012-06-30 00:00:00.000
20121,20120630,7,6,1,67,208,2012-06-30 00:00:00.000
20122,20120630,7,6,1,68,152,2012-06-30 00:00:00.000
20123,20120630,7,6,1,69,44,2012-06-30 00:00:00.000
20124,20120630,7,6,1,71,62,2012-06-30 00:00:00.000
20125,20120630,7,6,1,72,605,2012-06-30 00:00:00.000
20126,20120630,7,6,1,73,301,2012-06-30 00:00:00.000
20127,20120630,7,6,1,74,329,2012-06-30 00:00:00.000
20128,20120630,7,6,1,76,1934,2012-06-30 00:00:00.000
20129,20120630,7,6,1,77,691,2012-06-30 00:00:00.000
20130,20120630,7,6,1,78,203,2012-06-30 00:00:00.000
20131,20120630,7,6,1,80,764,2012-06-30 00:00:00.000
20132,20120630,7,6,1,81,473,2012-06-30 00:00:00.000
20133,20120630,7,6,1,82,45,2012-06-30 00:00:00.000
20134,20120630,7,6,1,83,160,2012-06-30 00:00:00.000
20135,20120630,7,6,1,84,132,2012-06-30 00:00:00.000
20136,20120630,7,6,1,85,128,2012-06-30 00:00:00.000
20137,20120630,7,6,1,87,720,2012-06-30 00:00:00.000
20138,20120630,7,6,1,89,129,2012-06-30 00:00:00.000
20139,20120630,7,6,1,90,199,2012-06-30 00:00:00.000
20140,20120630,7,6,1,91,-159,2012-06-30 00:00:00.000
20141,20120630,7,6,1,92,265,2012-06-30 00:00:00.000
20142,20120630,7,6,1,94,18025,2012-06-30 00:00:00.000
20143,20120630,7,6,1,96,8,2012-06-30 00:00:00.000
20144,20120630,7,6,1,97,517,2012-06-30 00:00:00.000
20145,20120630,7,6,1,99,64000,2012-06-30 00:00:00.000
20146,20120630,7,6,1,101,201878,2012-06-30 00:00:00.000
21137,20120731,7,6,1,52,57849,2012-07-31 00:00:00.000
21138,20120731,7,6,1,53,49585,2012-07-31 00:00:00.000
21139,20120731,7,6,1,54,4840,2012-07-31 00:00:00.000
21140,20120731,7,6,1,56,210849,2012-07-31 00:00:00.000
21141,20120731,7,6,1,57,82642,2012-07-31 00:00:00.000
21142,20120731,7,6,1,60,50232,2012-07-31 00:00:00.000
21143,20120731,7,6,1,61,4638,2012-07-31 00:00:00.000
21144,20120731,7,6,1,62,5154,2012-07-31 00:00:00.000
21145,20120731,7,6,1,63,16528,2012-07-31 00:00:00.000
21146,20120731,7,6,1,65,704,2012-07-31 00:00:00.000
21147,20120731,7,6,1,66,640,2012-07-31 00:00:00.000
21148,20120731,7,6,1,67,320,2012-07-31 00:00:00.000
21149,20120731,7,6,1,68,240,2012-07-31 00:00:00.000
21150,20120731,7,6,1,69,70,2012-07-31 00:00:00.000
21151,20120731,7,6,1,71,104,2012-07-31 00:00:00.000
21152,20120731,7,6,1,72,2479,2012-07-31 00:00:00.000
21153,20120731,7,6,1,73,416,2012-07-31 00:00:00.000
21154,20120731,7,6,1,74,467,2012-07-31 00:00:00.000
21155,20120731,7,6,1,76,7712,2012-07-31 00:00:00.000
21156,20120731,7,6,1,77,792,2012-07-31 00:00:00.000
21157,20120731,7,6,1,78,213,2012-07-31 00:00:00.000
21158,20120731,7,6,1,80,823,2012-07-31 00:00:00.000
21159,20120731,7,6,1,81,509,2012-07-31 00:00:00.000
21160,20120731,7,6,1,82,51,2012-07-31 00:00:00.000
21161,20120731,7,6,1,83,178,2012-07-31 00:00:00.000
21162,20120731,7,6,1,84,153,2012-07-31 00:00:00.000
21163,20120731,7,6,1,85,142,2012-07-31 00:00:00.000
21164,20120731,7,6,1,87,720,2012-07-31 00:00:00.000
21165,20120731,7,6,1,89,150,2012-07-31 00:00:00.000
21166,20120731,7,6,1,90,230,2012-07-31 00:00:00.000
21167,20120731,7,6,1,91,-184,2012-07-31 00:00:00.000
21168,20120731,7,6,1,92,307,2012-07-31 00:00:00.000
21169,20120731,7,6,1,94,95277,2012-07-31 00:00:00.000
21170,20120731,7,6,1,96,8,2012-07-31 00:00:00.000
21171,20120731,7,6,1,97,1248,2012-07-31 00:00:00.000
21172,20120731,7,6,1,99,71000,2012-07-31 00:00:00.000
21173,20120731,7,6,1,101,826426,2012-07-31 00:00:00.000
22141,20120828,7,6,1,52,25312,2012-08-28 00:00:00.000
22142,20120828,7,6,1,53,12656,2012-08-28 00:00:00.000
22143,20120828,7,6,1,54,1254,2012-08-28 00:00:00.000
22144,20120828,7,6,1,56,105197,2012-08-28 00:00:00.000
22145,20120828,7,6,1,57,52734,2012-08-28 00:00:00.000
22146,20120828,7,6,1,60,63388,2012-08-28 00:00:00.000
22147,20120828,7,6,1,61,5203,2012-08-28 00:00:00.000
22148,20120828,7,6,1,62,3902,2012-08-28 00:00:00.000
22149,20120828,7,6,1,63,16875,2012-08-28 00:00:00.000
22150,20120828,7,6,1,65,520,2012-08-28 00:00:00.000
22151,20120828,7,6,1,66,473,2012-08-28 00:00:00.000
22152,20120828,7,6,1,67,250,2012-08-28 00:00:00.000
22153,20120828,7,6,1,68,180,2012-08-28 00:00:00.000
22154,20120828,7,6,1,69,52,2012-08-28 00:00:00.000
22155,20120828,7,6,1,71,78,2012-08-28 00:00:00.000
22156,20120828,7,6,1,72,1687,2012-08-28 00:00:00.000
22157,20120828,7,6,1,73,364,2012-08-28 00:00:00.000
22158,20120828,7,6,1,74,329,2012-08-28 00:00:00.000
22159,20120828,7,6,1,76,3681,2012-08-28 00:00:00.000
22160,20120828,7,6,1,77,855,2012-08-28 00:00:00.000
22161,20120828,7,6,1,78,263,2012-08-28 00:00:00.000
22162,20120828,7,6,1,80,1029,2012-08-28 00:00:00.000
22163,20120828,7,6,1,81,637,2012-08-28 00:00:00.000
22164,20120828,7,6,1,82,64,2012-08-28 00:00:00.000
22165,20120828,7,6,1,83,225,2012-08-28 00:00:00.000
22166,20120828,7,6,1,84,194,2012-08-28 00:00:00.000
22167,20120828,7,6,1,85,180,2012-08-28 00:00:00.000
22168,20120828,7,6,1,87,900,2012-08-28 00:00:00.000
22169,20120828,7,6,1,89,189,2012-08-28 00:00:00.000
22170,20120828,7,6,1,90,291,2012-08-28 00:00:00.000
22171,20120828,7,6,1,91,-233,2012-08-28 00:00:00.000
22172,20120828,7,6,1,92,388,2012-08-28 00:00:00.000
22173,20120828,7,6,1,94,44443,2012-08-28 00:00:00.000
22174,20120828,7,6,1,96,10,2012-08-28 00:00:00.000
22175,20120828,7,6,1,97,1064,2012-08-28 00:00:00.000
22176,20120828,7,6,1,99,71000,2012-08-28 00:00:00.000
22177,20120828,7,6,1,101,421875,2012-08-28 00:00:00.000
23118,20120928,7,6,1,52,2635,2012-09-28 00:00:00.000
23119,20120928,7,6,1,53,15814,2012-09-28 00:00:00.000
23120,20120928,7,6,1,54,3339,2012-09-28 00:00:00.000
23121,20120928,7,6,1,56,72414,2012-09-28 00:00:00.000
23122,20120928,7,6,1,57,32946,2012-09-28 00:00:00.000
23123,20120928,7,6,1,60,61594,2012-09-28 00:00:00.000
23124,20120928,7,6,1,61,6320,2012-09-28 00:00:00.000
23125,20120928,7,6,1,62,5056,2012-09-28 00:00:00.000
23126,20120928,7,6,1,63,7907,2012-09-28 00:00:00.000
23127,20120928,7,6,1,65,720,2012-09-28 00:00:00.000
23128,20120928,7,6,1,66,655,2012-09-28 00:00:00.000
23129,20120928,7,6,1,67,330,2012-09-28 00:00:00.000
23130,20120928,7,6,1,68,250,2012-09-28 00:00:00.000
23131,20120928,7,6,1,69,72,2012-09-28 00:00:00.000
23132,20120928,7,6,1,71,104,2012-09-28 00:00:00.000
23133,20120928,7,6,1,72,527,2012-09-28 00:00:00.000
23134,20120928,7,6,1,73,455,2012-09-28 00:00:00.000
23135,20120928,7,6,1,74,412,2012-09-28 00:00:00.000
23136,20120928,7,6,1,76,2686,2012-09-28 00:00:00.000
23137,20120928,7,6,1,77,927,2012-09-28 00:00:00.000
23138,20120928,7,6,1,78,277,2012-09-28 00:00:00.000
23139,20120928,7,6,1,80,1134,2012-09-28 00:00:00.000
23140,20120928,7,6,1,81,702,2012-09-28 00:00:00.000
23141,20120928,7,6,1,82,73,2012-09-28 00:00:00.000
23142,20120928,7,6,1,83,257,2012-09-28 00:00:00.000
23143,20120928,7,6,1,84,232,2012-09-28 00:00:00.000
23144,20120928,7,6,1,85,206,2012-09-28 00:00:00.000
23145,20120928,7,6,1,87,900,2012-09-28 00:00:00.000
23146,20120928,7,6,1,89,226,2012-09-28 00:00:00.000
23147,20120928,7,6,1,90,348,2012-09-28 00:00:00.000
23148,20120928,7,6,1,91,-278,2012-09-28 00:00:00.000
23149,20120928,7,6,1,92,464,2012-09-28 00:00:00.000
23150,20120928,7,6,1,94,26740,2012-09-28 00:00:00.000
23151,20120928,7,6,1,96,10,2012-09-28 00:00:00.000
23152,20120928,7,6,1,97,773,2012-09-28 00:00:00.000
23153,20120928,7,6,1,99,71000,2012-09-28 00:00:00.000
23154,20120928,7,6,1,101,263574,2012-09-28 00:00:00.000
24122,20121028,7,6,1,52,39169,2012-10-28 00:00:00.000
24123,20121028,7,6,1,54,1717,2012-10-28 00:00:00.000
24124,20121028,7,6,1,56,240649,2012-10-28 00:00:00.000
24125,20121028,7,6,1,57,24480,2012-10-28 00:00:00.000
24126,20121028,7,6,1,60,53281,2012-10-28 00:00:00.000
24127,20121028,7,6,1,61,5467,2012-10-28 00:00:00.000
24128,20121028,7,6,1,62,3280,2012-10-28 00:00:00.000
24129,20121028,7,6,1,63,29377,2012-10-28 00:00:00.000
24130,20121028,7,6,1,65,495,2012-10-28 00:00:00.000
24131,20121028,7,6,1,66,450,2012-10-28 00:00:00.000
24132,20121028,7,6,1,67,234,2012-10-28 00:00:00.000
24133,20121028,7,6,1,68,171,2012-10-28 00:00:00.000
24134,20121028,7,6,1,69,50,2012-10-28 00:00:00.000
24135,20121028,7,6,1,71,70,2012-10-28 00:00:00.000
24136,20121028,7,6,1,72,1958,2012-10-28 00:00:00.000
24137,20121028,7,6,1,73,339,2012-10-28 00:00:00.000
24138,20121028,7,6,1,74,333,2012-10-28 00:00:00.000
24139,20121028,7,6,1,76,7952,2012-10-28 00:00:00.000
24140,20121028,7,6,1,77,777,2012-10-28 00:00:00.000
24141,20121028,7,6,1,78,232,2012-10-28 00:00:00.000
24142,20121028,7,6,1,80,888,2012-10-28 00:00:00.000
24143,20121028,7,6,1,81,549,2012-10-28 00:00:00.000
24144,20121028,7,6,1,82,54,2012-10-28 00:00:00.000
24145,20121028,7,6,1,83,188,2012-10-28 00:00:00.000
24146,20121028,7,6,1,84,158,2012-10-28 00:00:00.000
24147,20121028,7,6,1,85,150,2012-10-28 00:00:00.000
24148,20121028,7,6,1,87,810,2012-10-28 00:00:00.000
24149,20121028,7,6,1,89,154,2012-10-28 00:00:00.000
24150,20121028,7,6,1,90,237,2012-10-28 00:00:00.000
24151,20121028,7,6,1,91,-190,2012-10-28 00:00:00.000
24152,20121028,7,6,1,92,316,2012-10-28 00:00:00.000
24153,20121028,7,6,1,94,106971,2012-10-28 00:00:00.000
24154,20121028,7,6,1,96,9,2012-10-28 00:00:00.000
24155,20121028,7,6,1,97,1902,2012-10-28 00:00:00.000
24156,20121028,7,6,1,99,71000,2012-10-28 00:00:00.000
24157,20121028,7,6,1,101,979234,2012-10-28 00:00:00.000
25152,20121128,7,6,1,52,48533,2012-11-28 00:00:00.000
25153,20121128,7,6,1,53,9100,2012-11-28 00:00:00.000
25154,20121128,7,6,1,54,7450,2012-11-28 00:00:00.000
