SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
"SO53150",1,1
"SO53151",1,1
"SO53153",1,1
"SO53154",1,1
"SO53155",1,1
"SO53157",1,1
"SO53158",1,1
"SO53159",1,1
"SO53160",1,1
"SO53161",1,1
"SO53162",1,1
"SO53163",1,1
"SO53164",1,1
"SO53165",1,1
"SO53166",1,1
"SO53167",1,1
"SO53168",1,1
"SO53169",1,1
"SO53170",1,1
"SO53171",1,1
"SO53174",1,1
"SO53175",1,1
"SO53177",1,1
"SO53178",1,1
"SO53180",1,1
"SO53185",1,1
"SO53186",1,1
"SO53187",1,1
"SO53188",1,1
"SO53189",1,1
"SO53190",1,1
"SO53191",1,1
"SO53193",1,1
"SO53194",1,1
"SO53195",1,1
"SO53198",1,1
"SO53199",1,1
"SO53200",1,1
"SO53203",1,1
"SO53204",1,1
"SO53205",1,1
"SO53206",1,1
"SO53207",1,1
"SO53208",1,1
"SO53209",1,1
"SO53210",1,1
"SO53211",1,1
"SO53212",1,1
"SO53213",1,1
"SO53214",1,1
"SO53215",1,1
"SO53216",1,1
"SO53218",1,1
"SO53219",1,1
"SO53220",1,1
"SO53221",1,1
"SO53222",1,1
"SO53223",1,1
"SO53225",1,1
"SO53228",1,1
"SO53229",1,1
"SO53230",1,1
"SO53231",1,1
"SO53232",1,1
"SO53234",1,1
"SO53235",1,1
"SO53236",1,1
"SO53239",1,1
"SO53241",1,1
"SO53244",1,1
"SO53245",1,1
"SO53246",1,1
"SO53248",1,1
"SO53249",1,1
"SO53250",1,1
"SO53251",1,1
"SO53252",1,1
"SO53253",1,1
"SO53254",1,1
"SO53255",1,1
"SO53256",1,1
"SO53257",1,1
"SO53258",1,1
"SO53259",1,1
"SO53260",1,1
"SO53262",1,1
"SO53263",1,1
"SO53264",1,1
"SO53265",1,1
"SO53266",1,1
"SO53267",1,1
"SO53268",1,1
"SO53269",1,1
"SO53270",1,1
"SO53271",1,1
"SO53272",1,1
"SO53273",1,1
"SO53274",1,1
"SO53275",1,1
"SO53276",1,1
"SO53277",1,1
"SO53278",1,1
"SO53279",1,1
"SO53280",1,1
"SO53281",1,1
"SO53282",1,1
"SO53283",1,1
"SO53284",1,1
"SO53286",1,1
"SO53288",1,1
"SO53289",1,1
"SO53291",1,1
"SO53292",1,1
"SO53293",1,1
"SO53294",1,1
"SO53295",1,1
"SO53296",1,1
"SO53297",1,1
"SO53298",1,1
"SO53299",1,1
"SO53300",1,1
"SO53301",1,1
"SO53302",1,1
"SO53303",1,1
"SO53304",1,1
"SO53305",1,1
"SO53307",1,1
"SO53308",1,1
"SO53309",1,1
"SO53311",1,1
"SO53312",1,1
"SO53313",1,1
"SO53314",1,1
"SO53315",1,1
"SO53316",1,1
"SO53317",1,1
"SO53318",1,1
"SO53319",1,1
"SO53320",1,1
"SO53321",1,1
"SO53322",1,1
"SO53323",1,1
"SO53324",1,1
"SO53326",1,1
"SO53327",1,1
"SO53328",1,1
"SO53329",1,1
"SO53332",1,1
"SO53333",1,1
"SO53334",1,1
"SO53335",1,1
"SO53336",1,1
"SO53337",1,1
"SO53344",1,1
"SO53345",1,1
"SO53346",1,1
"SO53347",1,1
"SO53348",1,1
"SO53349",1,1
"SO53350",1,1
"SO53351",1,1
"SO53352",1,1
"SO53353",1,1
"SO53354",1,1
"SO53356",1,1
"SO53357",1,1
"SO53358",1,1
"SO53359",1,1
"SO53361",1,1
"SO53362",1,1
"SO53363",1,1
"SO53364",1,1
"SO53365",1,1
"SO53368",1,1
"SO53369",1,1
"SO53370",1,1
"SO53371",1,1
"SO53372",1,1
"SO53373",1,1
"SO53374",1,1
"SO53375",1,1
"SO53376",1,1
"SO53378",1,1
"SO53379",1,1
"SO53380",1,1
"SO53381",1,1
"SO53382",1,1
"SO53383",1,1
"SO53384",1,1
"SO53385",1,1
"SO53386",1,1
"SO53387",1,1
"SO53388",1,1
"SO53389",1,1
"SO53390",1,1
"SO53393",1,1
"SO53394",1,1
"SO53395",1,1
"SO53397",1,1
"SO53399",1,1
"SO53400",1,1
"SO53401",1,1
"SO53402",1,1
"SO53403",1,1
"SO53404",1,1
"SO53405",1,1
"SO53407",1,1
"SO53408",1,1
"SO53409",1,1
"SO53410",1,1
"SO53411",1,1
"SO53413",1,1
"SO53414",1,1
"SO53415",1,1
"SO53416",1,1
"SO53417",1,1
"SO53420",1,1
"SO53421",1,1
"SO53422",1,1
"SO53423",1,1
"SO53424",1,1
"SO53425",1,1
"SO53426",1,1
"SO53427",1,1
"SO53428",1,1
"SO53429",1,1
"SO53430",1,1
"SO53431",1,1
"SO53432",1,1
"SO53433",1,1
"SO53434",1,1
"SO53436",1,1
"SO53437",1,1
"SO53438",1,1
"SO53441",1,1
"SO53442",1,1
"SO53443",1,1
"SO53446",1,1
"SO53447",1,1
"SO53448",1,1
"SO53626",1,1
"SO53627",1,1
"SO53629",1,1
"SO53630",1,1
"SO53631",1,1
"SO53632",1,1
"SO53633",1,1
"SO53634",1,1
"SO53635",1,1
"SO53636",1,1
"SO53637",1,1
"SO53638",1,1
"SO53639",1,1
"SO53641",1,1
"SO53642",1,1
"SO53643",1,1
"SO53644",1,1
"SO53645",1,1
"SO53646",1,1
"SO53647",1,1
"SO53648",1,1
"SO53649",1,1
"SO53650",1,1
"SO53651",1,1
"SO53653",1,1
"SO53655",1,1
"SO53661",1,1
"SO53663",1,1
"SO53665",1,1
"SO53667",1,1
"SO53668",1,1
"SO53669",1,1
"SO53670",1,1
"SO53671",1,1
"SO53672",1,1
"SO53673",1,1
"SO53674",1,1
"SO53675",1,1
"SO53677",1,1
"SO53678",1,1
"SO53679",1,1
"SO53680",1,1
"SO53681",1,1
"SO53682",1,1
"SO53683",1,1
"SO53684",1,1
"SO53685",1,1
"SO53686",1,1
"SO53688",1,1
"SO53689",1,1
"SO53690",1,1
"SO53691",1,1
"SO53692",1,1
"SO53693",1,1
"SO53695",1,1
"SO53696",1,1
"SO53697",1,1
"SO53699",1,1
"SO53701",1,1
"SO53702",1,1
"SO53703",1,1
"SO53704",1,1
"SO53705",1,1
"SO53706",1,1
"SO53708",1,1
"SO53711",1,1
"SO53712",1,1
"SO53713",1,1
"SO53714",1,1
"SO53715",1,1
"SO53717",1,1
"SO53718",1,1
"SO53719",1,1
"SO53720",1,1
"SO53722",1,1
"SO53724",1,1
"SO53725",1,1
"SO53726",1,1
"SO53727",1,1
"SO53728",1,1
"SO53729",1,1
"SO53731",1,1
"SO53732",1,1
"SO53733",1,1
"SO53734",1,1
"SO53735",1,1
"SO53736",1,1
"SO53737",1,1
"SO53738",1,1
"SO53739",1,1
"SO53740",1,1
"SO53741",1,1
"SO53742",1,1
"SO53743",1,1
"SO53744",1,1
"SO53745",1,1
"SO53746",1,1
"SO53747",1,1
"SO53748",1,1
"SO53749",1,1
"SO53750",1,1
"SO53751",1,1
"SO53752",1,1
"SO53754",1,1
"SO53755",1,1
"SO53756",1,1
"SO53757",1,1
"SO53758",1,1
"SO53760",1,1
"SO53761",1,1
"SO53767",1,1
"SO53769",1,1
"SO53774",1,1
"SO53775",1,1
"SO53776",1,1
"SO53777",1,1
"SO53778",1,1
"SO53779",1,1
"SO53780",1,1
"SO53781",1,1
"SO53782",1,1
"SO53783",1,1
"SO53785",1,1
"SO53786",1,1
"SO53787",1,1
"SO53788",1,1
"SO53790",1,1
"SO53791",1,1
"SO53792",1,1
"SO53793",1,1
"SO53794",1,1
"SO53796",1,1
"SO53797",1,1
"SO53798",1,1
"SO53799",1,1
"SO53800",1,1
"SO53801",1,1
"SO53802",1,1
"SO53803",1,1
"SO53804",1,1
"SO53805",1,1
"SO53806",1,1
"SO53807",1,1
"SO53808",1,1
"SO53809",1,1
"SO53810",1,1
"SO53811",1,1
"SO53812",1,1
"SO53813",1,1
"SO53814",1,1
"SO53815",1,1
"SO53816",1,1
"SO53817",1,1
"SO53818",1,1
"SO53819",1,1
"SO53820",1,1
"SO53822",1,1
"SO53823",1,1
"SO53824",1,1
"SO53825",1,1
"SO53826",1,1
"SO53828",1,1
"SO53831",1,1
"SO53832",1,1
"SO53835",1,1
"SO53837",1,1
"SO53838",1,1
"SO53839",1,1
"SO53840",1,1
"SO53841",1,1
"SO53842",1,1
"SO53844",1,1
"SO53845",1,1
"SO53847",1,1
"SO53848",1,1
"SO53849",1,1
"SO53850",1,1
"SO53851",1,1
"SO53852",1,1
"SO53853",1,1
"SO53854",1,1
"SO53855",1,1
"SO53857",1,1
"SO53858",1,1
"SO53859",1,1
"SO53860",1,1
"SO53863",1,1
"SO53866",1,1
"SO53870",1,1
"SO53872",1,1
"SO53873",1,1
"SO53875",1,1
"SO53876",1,1
"SO53878",1,1
"SO53879",1,1
"SO53881",1,1
"SO53882",1,1
"SO53883",1,1
"SO53884",1,1
"SO53885",1,1
"SO53886",1,1
"SO53887",1,1
"SO53888",1,1
"SO53889",1,1
"SO53890",1,1
"SO53893",1,1
"SO53894",1,1
"SO53895",1,1
"SO53896",1,1
"SO53897",1,1
"SO53898",1,1
"SO53899",1,1
"SO53900",1,1
"SO53901",1,1
"SO53902",1,1
"SO53903",1,1
"SO53904",1,1
"SO53905",1,1
"SO53907",1,1
"SO53908",1,1
"SO53909",1,1
"SO53910",1,1
"SO53912",1,1
"SO53913",1,1
"SO53914",1,1
"SO53916",1,1
"SO53918",1,1
"SO53922",1,1
"SO53923",1,1
"SO53924",1,1
"SO53926",1,1
"SO53927",1,1
"SO53928",1,1
"SO53929",1,1
"SO53930",1,1
"SO53931",1,1
"SO53933",1,1
"SO53936",1,1
"SO53937",1,1
"SO53938",1,1
"SO53939",1,1
"SO53940",1,1
"SO53941",1,1
"SO53942",1,1
"SO53943",1,1
"SO53944",1,1
"SO53945",1,1
"SO53946",1,1
"SO53947",1,1
"SO53949",1,1
"SO53950",1,1
"SO53951",1,1
"SO53952",1,1
"SO53953",1,1
"SO53954",1,1
"SO53955",1,1
"SO53956",1,1
"SO53957",1,1
"SO53958",1,1
"SO53959",1,1
"SO53960",1,1
"SO53961",1,1
"SO53962",1,1
"SO53963",1,1
"SO53964",1,1
"SO53965",1,1
"SO53967",1,1
"SO53969",1,1
"SO53970",1,1
"SO53971",1,1
"SO53973",1,1
"SO53974",1,1
"SO53978",1,1
"SO53979",1,1
"SO53980",1,1
"SO53982",1,1
"SO53983",1,1
"SO53984",1,1
"SO53985",1,1
"SO53986",1,1
"SO53987",1,1
"SO53988",1,1
"SO53990",1,1
"SO53991",1,1
"SO53993",1,1
"SO53994",1,1
"SO53995",1,1
"SO53996",1,1
"SO53997",1,1
"SO53998",1,1
"SO53999",1,1
"SO54000",1,1
"SO54001",1,1
"SO54002",1,1
"SO54003",1,1
"SO54004",1,1
"SO54005",1,1
"SO54006",1,1
"SO54007",1,1
"SO54008",1,1
"SO54009",1,1
"SO54010",1,1
"SO54011",1,1
"SO54012",1,1
"SO54013",1,1
"SO54014",1,1
"SO54015",1,1
"SO54016",1,1
"SO54018",1,1
"SO54019",1,1
"SO54020",1,1
"SO54021",1,1
"SO54022",1,1
"SO54023",1,1
"SO54024",1,1
"SO54025",1,1
"SO54027",1,1
"SO54029",1,1
"SO54031",1,1
"SO54035",1,1
"SO54037",1,1
"SO54038",1,1
"SO54040",1,1
"SO54041",1,1
"SO54042",1,1
"SO54043",1,1
"SO54044",1,1
"SO54045",1,1
"SO54046",1,1
"SO54047",1,1
"SO54048",1,1
"SO54051",1,1
"SO54052",1,1
"SO54053",1,1
"SO54054",1,1
"SO54055",1,1
"SO54056",1,1
"SO54057",1,1
"SO54058",1,1
"SO54059",1,1
"SO54062",1,1
"SO54063",1,1
"SO54064",1,1
"SO54065",1,1
"SO54066",1,1
"SO54067",1,1
"SO54068",1,1
"SO54069",1,1
"SO54070",1,1
"SO54071",1,1
"SO54072",1,1
"SO54073",1,1
"SO54074",1,1
"SO54075",1,1
"SO54076",1,1
"SO54077",1,1
"SO54079",1,1
"SO54080",1,1
"SO54081",1,1
"SO54082",1,1
"SO54083",1,1
"SO54084",1,1
"SO54087",1,1
"SO54088",1,1
"SO54089",1,1
"SO54090",1,1
"SO54092",1,1
"SO54094",1,1
"SO54096",1,1
"SO54098",1,1
"SO54102",1,1
"SO54103",1,1
"SO54104",1,1
"SO54105",1,1
"SO54106",1,1
"SO54107",1,1
"SO54109",1,1
"SO54110",1,1
"SO54111",1,1
"SO54112",1,1
"SO54113",1,1
"SO54114",1,1
"SO54115",1,1
"SO54116",1,1
"SO54117",1,1
"SO54118",1,1
"SO54119",1,1
"SO54120",1,1
"SO54121",1,1
"SO54122",1,1
"SO54123",1,1
"SO54124",1,1
"SO54125",1,1
"SO54126",1,1
"SO54127",1,1
"SO54128",1,1
"SO54129",1,1
"SO54130",1,1
"SO54131",1,1
"SO54133",1,1
"SO54134",1,1
"SO54135",1,1
"SO54136",1,1
"SO54137",1,1
"SO54138",1,1
"SO54139",1,1
"SO54140",1,1
"SO54141",1,1
"SO54143",1,1
"SO54145",1,1
"SO54146",1,1
"SO54148",1,1
"SO54150",1,1
"SO54151",1,1
"SO54152",1,1
"SO54153",1,1
"SO54154",1,1
"SO54156",1,1
"SO54157",1,1
"SO54158",1,1
"SO54159",1,1
"SO54160",1,1
"SO54161",1,1
"SO54162",1,1
"SO54163",1,1
"SO54164",1,1
"SO54165",1,1
"SO54166",1,1
"SO54167",1,1
"SO54168",1,1
"SO54169",1,1
"SO54170",1,1
"SO54171",1,1
"SO54172",1,1
"SO54174",1,1
"SO54175",1,1
"SO54177",1,1
"SO54179",1,1
"SO54183",1,1
"SO54186",1,1
"SO54187",1,1
"SO54190",1,1
"SO54191",1,1
"SO54192",1,1
"SO54193",1,1
"SO54194",1,1
"SO54195",1,1
"SO54196",1,1
"SO54197",1,1
"SO54199",1,1
"SO54200",1,1
"SO54201",1,1
"SO54202",1,1
"SO54203",1,1
"SO54204",1,1
"SO54205",1,1
"SO54206",1,1
"SO54207",1,1
"SO54208",1,1
"SO54209",1,1
"SO54210",1,1
"SO54211",1,1
"SO54212",1,1
"SO54213",1,1
"SO54214",1,1
"SO54215",1,1
"SO54216",1,1
"SO54217",1,1
"SO54218",1,1
"SO54219",1,1
"SO54220",1,1
"SO54221",1,1
"SO54223",1,1
"SO54224",1,1
"SO54225",1,1
"SO54226",1,1
"SO54227",1,1
"SO54228",1,1
"SO54229",1,1
"SO54230",1,1
"SO54231",1,1
"SO54232",1,1
"SO54233",1,1
"SO54236",1,1
"SO54239",1,1
"SO54240",1,1
"SO54241",1,1
"SO54242",1,1
"SO54243",1,1
"SO54244",1,1
"SO54246",1,1
"SO54247",1,1
"SO54250",1,1
"SO54251",1,1
"SO54254",1,1
"SO54256",1,1
"SO54257",1,1
"SO54259",1,1
"SO54260",1,1
"SO54261",1,1
"SO54263",1,1
"SO54266",1,1
"SO54267",1,1
"SO54268",1,1
"SO54269",1,1
"SO54270",1,1
"SO54271",1,1
"SO54274",1,1
"SO54275",1,1
"SO54276",1,1
"SO54277",1,1
"SO54279",1,1
"SO54281",1,1
"SO54282",1,1
"SO54283",1,1
"SO54284",1,1
"SO54285",1,1
"SO54286",1,1
"SO54289",1,1
"SO54290",1,1
"SO54291",1,1
"SO54293",1,1
"SO54294",1,1
"SO54295",1,1
"SO54296",1,1
"SO54297",1,1
"SO54298",1,1
"SO54299",1,1
"SO54300",1,1
"SO54302",1,1
"SO54303",1,1
"SO54304",1,1
"SO54305",1,1
"SO54307",1,1
"SO54308",1,1
"SO54310",1,1
"SO54314",1,1
"SO54315",1,1
"SO54318",1,1
"SO54319",1,1
"SO54320",1,1
"SO54321",1,1
"SO54322",1,1
"SO54323",1,1
"SO54324",1,1
"SO54325",1,1
"SO54326",1,1
"SO54328",1,1
"SO54329",1,1
"SO54332",1,1
"SO54333",1,1
"SO54334",1,1
"SO54335",1,1
"SO54336",1,1
"SO54339",1,1
"SO54340",1,1
"SO54341",1,1
"SO54342",1,1
"SO54344",1,1
"SO54345",1,1
"SO54346",1,1
"SO54347",1,1
"SO54348",1,1
"SO54349",1,1
"SO54350",1,1
"SO54351",1,1
"SO54352",1,1
"SO54353",1,1
"SO54355",1,1
"SO54356",1,1
"SO54357",1,1
"SO54358",1,1
"SO54360",1,1
"SO54362",1,1
"SO54364",1,1
"SO54369",1,1
"SO54370",1,1
"SO54371",1,1
"SO54373",1,1
"SO54377",1,1
"SO54378",1,1
"SO54379",1,1
"SO54380",1,1
"SO54381",1,1
"SO54382",1,1
"SO54383",1,1
"SO54384",1,1
"SO54386",1,1
"SO54387",1,1
"SO54388",1,1
"SO54389",1,1
"SO54390",1,1
"SO54391",1,1
"SO54392",1,1
"SO54393",1,1
"SO54395",1,1
"SO54396",1,1
"SO54397",1,1
"SO54398",1,1
"SO54399",1,1
"SO54400",1,1
"SO54401",1,1
"SO54402",1,1
"SO54403",1,1
"SO54404",1,1
"SO54405",1,1
"SO54406",1,1
"SO54407",1,1
"SO54408",1,1
"SO54409",1,1
"SO54410",1,1
"SO54411",1,1
"SO54412",1,1
"SO54413",1,1
"SO54414",1,1
"SO54415",1,1
"SO54416",1,1
"SO54417",1,1
"SO54418",1,1
"SO54419",1,1
"SO54421",1,1
"SO54422",1,1
"SO54424",1,1
"SO54425",1,1
"SO54430",1,1
"SO54431",1,1
"SO54432",1,1
"SO54433",1,1
"SO54434",1,1
"SO54436",1,1
"SO54437",1,1
"SO54438",1,1
"SO54439",1,1
"SO54440",1,1
"SO54441",1,1
"SO54442",1,1
"SO54443",1,1
"SO54444",1,1
"SO54445",1,1
"SO54446",1,1
"SO54447",1,1
"SO54448",1,1
"SO54449",1,1
"SO54450",1,1
"SO54451",1,1
"SO54452",1,1
"SO54454",1,1
"SO54455",1,1
"SO54456",1,1
"SO54457",1,1
"SO54458",1,1
"SO54459",1,1
"SO54460",1,1
"SO54461",1,1
"SO54462",1,1
"SO54463",1,1
"SO54464",1,1
"SO54465",1,1
"SO54466",1,1
"SO54468",1,1
"SO54471",1,1
"SO54472",1,1
"SO54474",1,1
"SO54476",1,1
"SO54478",1,1
"SO54479",1,1
"SO54480",1,1
"SO54481",1,1
"SO54482",1,1
"SO54483",1,1
"SO54484",1,1
"SO54485",1,1
"SO54487",1,1
"SO54488",1,1
"SO54490",1,1
"SO54491",1,1
"SO54492",1,1
"SO54493",1,1
"SO54494",1,1
"SO54495",1,1
"SO54496",1,1
"SO54497",1,1
"SO54498",1,1
"SO54499",1,1
"SO54500",1,1
"SO54501",1,1
"SO54502",1,1
"SO54503",1,1
"SO54504",1,1
"SO54506",1,1
"SO54507",1,1
"SO54508",1,1
"SO54509",1,1
"SO54510",1,1
"SO54511",1,1
"SO54512",1,1
"SO54513",1,1
"SO54514",1,1
"SO54515",1,1
"SO54516",1,1
"SO54517",1,1
"SO54518",1,1
"SO54519",1,1
"SO54521",1,1
"SO54522",1,1
"SO54523",1,1
"SO54526",1,1
"SO54528",1,1
"SO54529",1,1
"SO54530",1,1
"SO54532",1,1
"SO54533",1,1
"SO54534",1,1
"SO54537",1,1
"SO54538",1,1
"SO54539",1,1
"SO54540",1,1
"SO54541",1,1
"SO54542",1,1
"SO54543",1,1
"SO54545",1,1
"SO54546",1,1
"SO54547",1,1
"SO54548",1,1
"SO54549",1,1
"SO54550",1,1
"SO54551",1,1
"SO54552",1,1
"SO54553",1,1
"SO54555",1,1
"SO54556",1,1
"SO54557",1,1
"SO54558",1,1
"SO54559",1,1
"SO54560",1,1
"SO54561",1,1
"SO54562",1,1
"SO54563",1,1
"SO54564",1,1
"SO54566",1,1
"SO54567",1,1
"SO54568",1,1
"SO54569",1,1
"SO54570",1,1
"SO54572",1,1
"SO54573",1,1
"SO54575",1,1
"SO54576",1,1
"SO54578",1,1
"SO54579",1,1
"SO54580",1,1
"SO54581",1,1
"SO54582",1,1
"SO54583",1,1
"SO54584",1,1
"SO54586",1,1
"SO54588",1,1
"SO54591",1,1
"SO54592",1,1
"SO54593",1,1
"SO54594",1,1
"SO54595",1,1
"SO54596",1,1
"SO54598",1,1
"SO54599",1,1
"SO54600",1,1
"SO54601",1,1
"SO54602",1,1
"SO54604",1,1
"SO54605",1,1
"SO54606",1,1
"SO54607",1,1
"SO54608",1,1
"SO54609",1,1
"SO54610",1,1
"SO54611",1,1
"SO54612",1,1
"SO54613",1,1
"SO54614",1,1
"SO54615",1,1
"SO54616",1,1
"SO54617",1,1
"SO54618",1,1
"SO54621",1,1
"SO54623",1,1
"SO54624",1,1
"SO54625",1,1
"SO54626",1,1
"SO54627",1,1
"SO54628",1,1
"SO54629",1,1
"SO54630",1,1
"SO54631",1,1
"SO54632",1,1
"SO54634",1,1
"SO54635",1,1
"SO54636",1,1
"SO54637",1,1
"SO54638",1,1
"SO54639",1,1
"SO54640",1,1
"SO54641",1,1
"SO54642",1,1
"SO54643",1,1
"SO54644",1,1
"SO54645",1,1
"SO54646",1,1
"SO54647",1,1
"SO54648",1,1
"SO54653",1,1
"SO54655",1,1
"SO54656",1,1
"SO54658",1,1
"SO54660",1,1
"SO54661",1,1
"SO54662",1,1
"SO54663",1,1
"SO54664",1,1
"SO54665",1,1
"SO54666",1,1
"SO54667",1,1
"SO54669",1,1
"SO54671",1,1
"SO54672",1,1
"SO54673",1,1
"SO54675",1,1
"SO54676",1,1
"SO54677",1,1
"SO54678",1,1
"SO54679",1,1
"SO54680",1,1
"SO54681",1,1
"SO54682",1,1
"SO54683",1,1
"SO54684",1,1
"SO54685",1,1
"SO54688",1,1
"SO54689",1,1
"SO54690",1,1
"SO54691",1,1
"SO54692",1,1
"SO54693",1,1
"SO54694",1,1
"SO54695",1,1
"SO54696",1,1
"SO54697",1,1
"SO54698",1,1
"SO54699",1,1
"SO54700",1,1
"SO54701",1,1
"SO54702",1,1
"SO54707",1,1
"SO54708",1,1
"SO54709",1,1
"SO54710",1,1
"SO54712",1,1
"SO54715",1,1
"SO54716",1,1
"SO54717",1,1
"SO54719",1,1
"SO54720",1,1
"SO54722",1,1
"SO54723",1,1
"SO54724",1,1
"SO54725",1,1
"SO54726",1,1
"SO54727",1,1
"SO54728",1,1
"SO54729",1,1
"SO54730",1,1
"SO54731",1,1
"SO54732",1,1
"SO54733",1,1
"SO54734",1,1
"SO54735",1,1
"SO54736",1,1
"SO54737",1,1
"SO54738",1,1
"SO54739",1,1
"SO54740",1,1
"SO54741",1,1
"SO54742",1,1
"SO54743",1,1
"SO54744",1,1
"SO54745",1,1
"SO54746",1,1
"SO54748",1,1
"SO54749",1,1
"SO54750",1,1
"SO54751",1,1
"SO54752",1,1
"SO54753",1,1
"SO54754",1,1
"SO54755",1,1
"SO54757",1,1
"SO54758",1,1
"SO54759",1,1
"SO54761",1,1
"SO54762",1,1
"SO54763",1,1
"SO54764",1,1
"SO54765",1,1
"SO54767",1,1
"SO54769",1,1
"SO54770",1,1
"SO54771",1,1
"SO54772",1,1
"SO54773",1,1
"SO54775",1,1
"SO54776",1,1
"SO54777",1,1
"SO54778",1,1
"SO54779",1,1
"SO54780",1,1
"SO54781",1,1
"SO54783",1,1
"SO54784",1,1
"SO54785",1,1
"SO54786",1,1
"SO54787",1,1
"SO54788",1,1
"SO54789",1,1
"SO54790",1,1
"SO54791",1,1
"SO54793",1,1
"SO54794",1,1
"SO54795",1,1
"SO54796",1,1
"SO54797",1,1
"SO54798",1,1
"SO54799",1,1
"SO54800",1,1
"SO54801",1,1
"SO54802",1,1
"SO54803",1,1
"SO54804",1,1
"SO54805",1,1
"SO54806",1,1
"SO54807",1,1
"SO54812",1,1
"SO54813",1,1
"SO54817",1,1
"SO54818",1,1
"SO54819",1,1
"SO54823",1,1
"SO54824",1,1
"SO54825",1,1
"SO54826",1,1
"SO54827",1,1
"SO54828",1,1
"SO54829",1,1
"SO54830",1,1
"SO54831",1,1
"SO54832",1,1
"SO54833",1,1
"SO54834",1,1
"SO54836",1,1
"SO54837",1,1
"SO54838",1,1
"SO54839",1,1
"SO54840",1,1
"SO54841",1,1
"SO54842",1,1
"SO54843",1,1
"SO54844",1,1
"SO54845",1,1
"SO54846",1,1
"SO54847",1,1
"SO54848",1,1
"SO54849",1,1
"SO54850",1,1
"SO54851",1,1
"SO54852",1,1
"SO54853",1,1
"SO54854",1,1
"SO54855",1,1
"SO54856",1,1
"SO54857",1,1
"SO54858",1,1
"SO54859",1,1
"SO54860",1,1
"SO54861",1,1
"SO54862",1,1
"SO54865",1,1
"SO54866",1,1
"SO54867",1,1
"SO54868",1,1
"SO54871",1,1
"SO54872",1,1
"SO54873",1,1
"SO54876",1,1
"SO54877",1,1
"SO54878",1,1
"SO54879",1,1
"SO54880",1,1
"SO54883",1,1
"SO54886",1,1
"SO54887",1,1
"SO54888",1,1
"SO54889",1,1
"SO54890",1,1
"SO54891",1,1
"SO54892",1,1
"SO54893",1,1
"SO54895",1,1
"SO54897",1,1
"SO54898",1,1
"SO54899",1,1
"SO54900",1,1
"SO54901",1,1
"SO54902",1,1
"SO54903",1,1
"SO54904",1,1
"SO54905",1,1
"SO54906",1,1
"SO54907",1,1
"SO54908",1,1
"SO54909",1,1
"SO54911",1,1
"SO54912",1,1
"SO54913",1,1
"SO54914",1,1
"SO54915",1,1
"SO54916",1,1
"SO54917",1,1
"SO54919",1,1
"SO54920",1,1
"SO54923",1,1
"SO54925",1,1
"SO54926",1,1
"SO54928",1,1
"SO54930",1,1
"SO54931",1,1
"SO54933",1,1
"SO54934",1,1
"SO54935",1,1
"SO54936",1,1
"SO54937",1,1
"SO54939",1,1
"SO54940",1,1
"SO54941",1,1
"SO54943",1,1
"SO54944",1,1
"SO54945",1,1
"SO54946",1,1
"SO54947",1,1
"SO54950",1,1
"SO54951",1,1
"SO54952",1,1
"SO54953",1,1
"SO54954",1,1
"SO54955",1,1
"SO54956",1,1
"SO54957",1,1
"SO54958",1,1
"SO54959",1,1
"SO54960",1,1
"SO54961",1,1
"SO54962",1,1
"SO54965",1,1
"SO54966",1,1
"SO54967",1,1
"SO54970",1,1
"SO54971",1,1
"SO54972",1,1
"SO54974",1,1
"SO54975",1,1
"SO54977",1,1
"SO54978",1,1
"SO54979",1,1
"SO54982",1,1
"SO54983",1,1
"SO54984",1,1
"SO54986",1,1
"SO54987",1,1
"SO54988",1,1
"SO54989",1,1
"SO54990",1,1
"SO54991",1,1
"SO54992",1,1
"SO54993",1,1
"SO54994",1,1
"SO54995",1,1
"SO54997",1,1
"SO54998",1,1
"SO54999",1,1
"SO55000",1,1
"SO55001",1,1
"SO55003",1,1
"SO55004",1,1
"SO55005",1,1
"SO55006",1,1
"SO55007",1,1
"SO55008",1,1
"SO55009",1,1
"SO55010",1,1
"SO55011",1,1
"SO55012",1,1
"SO55013",1,1
"SO55014",1,1
"SO55015",1,1
"SO55016",1,1
"SO55017",1,1
"SO55018",1,1
"SO55019",1,1
"SO55020",1,1
"SO55022",1,1
"SO55023",1,1
"SO55024",1,1
"SO55025",1,1
"SO55026",1,1
"SO55028",1,1
"SO55029",1,1
"SO55030",1,1
"SO55034",1,1
"SO55035",1,1
"SO55036",1,1
"SO55037",1,1
"SO55039",1,1
"SO55041",1,1
"SO55042",1,1
"SO55043",1,1
"SO55044",1,1
"SO55045",1,1
"SO55046",1,1
"SO55047",1,1
"SO55048",1,1
"SO55049",1,1
"SO55050",1,1
"SO55051",1,1
"SO55052",1,1
"SO55053",1,1
"SO55054",1,1
"SO55055",1,1
"SO55056",1,1
"SO55057",1,1
"SO55058",1,1
"SO55059",1,1
"SO55062",1,1
"SO55063",1,1
"SO55064",1,1
"SO55066",1,1
"SO55067",1,1
"SO55068",1,1
"SO55069",1,1
"SO55070",1,1
"SO55071",1,1
"SO55072",1,1
"SO55073",1,1
"SO55074",1,1
"SO55075",1,1
"SO55077",1,1
"SO55078",1,1
"SO55079",1,1
"SO55080",1,1
"SO55081",1,1
