_modifiedby_value,createdon,versionnumber,_modifiedonbehalfby_value,utcconversiontimezonecode,nadb_statuscode,nadb_statuspoints,nadb_indicatorname_status,_createdonbehalfby_value,nadb_name2,importsequencenumber,_owningbusinessunit_value,nadb_statuspoints2,_nadb_riskindicator_value,statuscode,overriddencreatedon,modifiedon,_owningteam_value,_createdby_value,_owninguser_value,timezoneruleversionnumber,nadb_statusname,statecode,nadb_variablerange,nadb_creditriskstatusid,_ownerid_value,_nadb_statusmethodology_value
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033658,"",,"Non-compliant",,"Full compliance with main contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"1f9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.10.2",0,"","84819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:00.000,12033682,"",,"<1.20",,"Average Net Revenues to Average Debt Service [3Y] (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"219b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.2.3",0,"","8a819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033684,"",,"180 to 90 days",,"Days Cash on Hand","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"239b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.3.3",0,"","90819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033689,"",,"4.0 to 8.0",,"Debt to Operating Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"259b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.4.3",0,"","98819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033710,"",,"90 to 120 days",,"Receivables turnover (days)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"279b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.5.3",0,"","a0819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033732,"",,"<50%",,"Free Cash to Depreciation (%)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"299b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.6.3",0,"","a6819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033746,"",,"No",,"Borrower or Bond Issuance is currently rated by any credit rating agencies within the last 12 months","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"2b9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.7.2",0,"","aa819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033770,"",,"No",," Financial structure includes a debt service reserve fund (currently funded)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"2f9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"4.9.2",0,"","b4819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033775,"",,"Weak",,"Borrower's Rol in Group","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d99a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.1.3",0,"","ba819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033683,"",,"Weak",," Business Model","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"db9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.10.3",0,"","c0819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:01.000,12033691,"",,"Weak",,"Organizational Structure","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"dd9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.11.3",0,"","c6819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12033711,"",,"Weak",,"Quality of Management","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"df9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.12.3",0,"","cc819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12033736,"",,"Weak",,"Corporate Governance","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"e19a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.13.3",0,"","d2819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12033745,"",,"Weak",,"Strategic Objectives","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"e39a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:07.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.14.3",0,"","d8819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12034085,"",,"Weak",,"Execution","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"e59a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.15.3",0,"","de819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12034152,"",,"Weak",,"Risk Controls","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"e79a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.16.3",0,"","e4819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:02.000,12034191,"",,"Weak",,"Growth","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"e99a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.17.3",0,"","ea819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:03.000,12034165,"",,"Weak",,"Indirect and Direct Market Risks","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"eb9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.18.3",0,"","f0819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:03.000,12034169,"",,"Weak",,"Operational Risks","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"ed9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.19.3",0,"","f6819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:03.000,12034170,"",,"Weak",,"Implications of Default","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"ef9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.2.3",0,"","fc819979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:04.000,12034006,"",,"Weak",,"Level of Integration","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"059b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.3.3",0,"","01f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:04.000,12034013,"",,"Unsecured",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"079b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.30.3",0,"","07f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034019,"",,"Regular bank account controlled by Borrower or inexistent",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"099b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.31.3",0,"","0df1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034022,"",,"< 1.0x",,"Residual Value using S.L. Depreciation vs. Total Loan Exposure","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"0b9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.32.3",0,"","13f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034027,"",,"No",,"Full compliance with contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"0d9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.33.2",0,"","17f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034030,"",,"Weak",,"History of Support","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"119b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.4.3",0,"","23f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034034,"",,"Weak",,"Performance and Prospects","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"139b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.5.3",0,"","29f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034035,"",,"Weak",,"Business and Economic Environment","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"159b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.6.3",0,"","2ff1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034041,"",,"Weak",,"Development of Financial Markets","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"179b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.7.3",0,"","35f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:05.000,12034046,"",,"Weak",,"Regulatory Environment","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"199b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.8.3",0,"","3bf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034092,"",,"Weak",,"Competitive Position","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"1b9b30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"5.9.3",0,"","41f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034134,"",,"Weak",,"Project complexity and sacle","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"bb9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.1.3",0,"","47f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034135,"",,"Weak",,"Exposure to elements of demand or price risk","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"bd9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.10.3",0,"","4df1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12033959,"",,"Weak",,"Grantor's rating (payment obligation)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"bf9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:08.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.11.3",0,"","53f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034108,"",,"Weak",,"Amortization","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"c19930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:09.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.12.3",0,"","59f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034144,"",,"Weak",,"Reserving provisions","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"c39930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.13.3",0,"","5ff1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:06.000,12034159,"",,"Weak",,"Interest rate risk","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"c59930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:10.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.14.3",0,"","65f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:07.000,12034458,"",,"Regular bank account controlled by Borrower or inexistent",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"c99930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.16.4",0,"","73f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:07.000,12034492,"",,"No",,"Full compliance with contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"cd9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.18.2",0,"","7df1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:07.000,12034553,"",,"Weak",,"Contractor expertise and implementation plan","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d19930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.2.3",0,"","89f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:07.000,12034571,"",,"Weak",,"Availability of replacement contractors","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d39930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.3.3",0,"","8ff1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:07.000,12034574,"",,"Weak",,"Contract terms","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d59930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.4.3",0,"","95f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034593,"",,"Weak",,"Contractor credit quality and enhancement","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d79930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.5.3",0,"","9bf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034604,"",,"Weak",,"Scope risk","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"d99930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.6.3",0,"","a1f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034623,"",,"Weak",,"Cost predictability","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"db9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.7.3",0,"","a7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034624,"",,"Weak",,"Cost volatility & structural protections","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"dd9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.8.3",0,"","adf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034341,"",,"Weak",,"Variability in revenues due to performance deductions","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"df9930ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:11.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"6.9.3",0,"","b3f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034429,"",,"Mid",,"Construction Complexity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"959a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:11.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.1.2",0,"","b7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034455,"",,"No",,"Third-party review (IE) of construction schedule, cost estimates, technology, and delivery of construction status and progress reports","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"979a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.10.2",0,"","bdf1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:08.000,12034463,"",,"Mid",,"Technological Complexity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"999a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.2.2",0,"","c1f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:07:09.000,12034456,"",,"No - Tier 2 or below",,"Technology selected comes from a Tier 1 manufacturer","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",0,"9b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:12.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"7.3.2",0,"","c7f1917f-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
