Calendar Month,Calendar Year,Calendar Yr-Mo,Calendar Yr-Qtr,Calendar Yr-Wk,Date,Fiscal Quarter,Fiscal Period,Weekday Sort,Weekday Abb,Weekday,Fiscal Yr-Wk Sort,Fiscal Yr-Wk,Fiscal Yr-Qtr,Fiscal Yr-Period,Fiscal Yr-Period Sort,Fiscal Year,Fiscal Week Sort,Fiscal Yr-Qtr Sort,Fiscal Date Last Year,Fiscal Week Sequence,Fiscal Week of Period,Calendar Year Status,Prior Calendar Year Date,First Date of Current Year,Calendar Month Status,Calendar Month Number,Calendar Year Month Number,Date Key,Date Number,Calendar Week in Year,Calendar Week Number in Year,Calendar Year Week Number,Calendar Year Quarter Number,Full Date Description,Day Number in Calendar Month,Day Number in Calendar Year,Calendar Quarter in Year,Calendar Quarter Number in Year,Weekday Indicator,Holiday Indicator,Calendar Week in Month,Calendar Week Ending Date,Prior Calendar Month Date,Calendar Week Status,One Year Prior Date,DST Flag
"May",2015,"2015-May","2015-Q2","2015-Wk19",2015-05-08 00:00:00.000,"Q1",4,6,"Fri","Friday",332,"2015-Wk14","2015-Q1","2015-P4",84,2015,14,26,2014-05-09 00:00:00.000,378,2,"2 Yrs Prior Calendar Year",2014-05-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150508,2319,"Wk19",19,337,26,"May 8, 2015",8,128,"Q2",2,"Weekday","Non-Holiday",2,2015-05-09 00:00:00.000,2015-04-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-11 00:00:00.000,"Q1",4,2,"Mon","Monday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-12 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150511,2322,"Wk20",20,338,26,"May 11, 2015",11,131,"Q2",2,"Weekday","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-12 00:00:00.000,"Q1",4,3,"Tue","Tuesday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-13 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150512,2323,"Wk20",20,338,26,"May 12, 2015",12,132,"Q2",2,"Weekday","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-13 00:00:00.000,"Q1",4,4,"Wed","Wednesday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-14 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-13 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150513,2324,"Wk20",20,338,26,"May 13, 2015",13,133,"Q2",2,"Weekday","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-13 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-14 00:00:00.000,"Q1",4,5,"Thu","Thursday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-15 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-14 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150514,2325,"Wk20",20,338,26,"May 14, 2015",14,134,"Q2",2,"Weekday","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-14 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-15 00:00:00.000,"Q1",4,6,"Fri","Friday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-16 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150515,2326,"Wk20",20,338,26,"May 15, 2015",15,135,"Q2",2,"Weekday","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-18 00:00:00.000,"Q1",4,2,"Mon","Monday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-19 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150518,2329,"Wk21",21,339,26,"May 18, 2015",18,138,"Q2",2,"Weekday","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-19 00:00:00.000,"Q1",4,3,"Tue","Tuesday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-20 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150519,2330,"Wk21",21,339,26,"May 19, 2015",19,139,"Q2",2,"Weekday","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-20 00:00:00.000,"Q1",4,4,"Wed","Wednesday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-21 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-20 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150520,2331,"Wk21",21,339,26,"May 20, 2015",20,140,"Q2",2,"Weekday","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-20 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-21 00:00:00.000,"Q1",4,5,"Thu","Thursday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-22 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-21 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150521,2332,"Wk21",21,339,26,"May 21, 2015",21,141,"Q2",2,"Weekday","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-21 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-22 00:00:00.000,"Q1",4,6,"Fri","Friday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-23 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150522,2333,"Wk21",21,339,26,"May 22, 2015",22,142,"Q2",2,"Weekday","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-26 00:00:00.000,"Q2",5,3,"Tue","Tuesday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-27 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150526,2337,"Wk22",22,340,26,"May 26, 2015",26,146,"Q2",2,"Weekday","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-27 00:00:00.000,"Q2",5,4,"Wed","Wednesday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-28 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-27 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150527,2338,"Wk22",22,340,26,"May 27, 2015",27,147,"Q2",2,"Weekday","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-27 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-28 00:00:00.000,"Q2",5,5,"Thu","Thursday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-29 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150528,2339,"Wk22",22,340,26,"May 28, 2015",28,148,"Q2",2,"Weekday","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-29 00:00:00.000,"Q2",5,6,"Fri","Friday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-30 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150529,2340,"Wk22",22,340,26,"May 29, 2015",29,149,"Q2",2,"Weekday","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-01 00:00:00.000,"Q2",5,2,"Mon","Monday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-02 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-01 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150601,2343,"Wk23",23,341,26,"June 1, 2015",1,152,"Q2",2,"Weekday","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-01 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-02 00:00:00.000,"Q2",5,3,"Tue","Tuesday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-03 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150602,2344,"Wk23",23,341,26,"June 2, 2015",2,153,"Q2",2,"Weekday","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-03 00:00:00.000,"Q2",5,4,"Wed","Wednesday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-04 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150603,2345,"Wk23",23,341,26,"June 3, 2015",3,154,"Q2",2,"Weekday","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-04 00:00:00.000,"Q2",5,5,"Thu","Thursday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-05 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150604,2346,"Wk23",23,341,26,"June 4, 2015",4,155,"Q2",2,"Weekday","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-05 00:00:00.000,"Q2",5,6,"Fri","Friday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-06 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150605,2347,"Wk23",23,341,26,"June 5, 2015",5,156,"Q2",2,"Weekday","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-08 00:00:00.000,"Q2",5,2,"Mon","Monday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-09 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150608,2350,"Wk24",24,342,26,"June 8, 2015",8,159,"Q2",2,"Weekday","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-09 00:00:00.000,"Q2",5,3,"Tue","Tuesday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-10 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150609,2351,"Wk24",24,342,26,"June 9, 2015",9,160,"Q2",2,"Weekday","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-10 00:00:00.000,"Q2",5,4,"Wed","Wednesday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-11 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150610,2352,"Wk24",24,342,26,"June 10, 2015",10,161,"Q2",2,"Weekday","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-11 00:00:00.000,"Q2",5,5,"Thu","Thursday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-12 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150611,2353,"Wk24",24,342,26,"June 11, 2015",11,162,"Q2",2,"Weekday","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-12 00:00:00.000,"Q2",5,6,"Fri","Friday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-13 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150612,2354,"Wk24",24,342,26,"June 12, 2015",12,163,"Q2",2,"Weekday","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-15 00:00:00.000,"Q2",5,2,"Mon","Monday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-16 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150615,2357,"Wk25",25,343,26,"June 15, 2015",15,166,"Q2",2,"Weekday","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-16 00:00:00.000,"Q2",5,3,"Tue","Tuesday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-17 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150616,2358,"Wk25",25,343,26,"June 16, 2015",16,167,"Q2",2,"Weekday","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-17 00:00:00.000,"Q2",5,4,"Wed","Wednesday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-18 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150617,2359,"Wk25",25,343,26,"June 17, 2015",17,168,"Q2",2,"Weekday","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-18 00:00:00.000,"Q2",5,5,"Thu","Thursday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-19 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150618,2360,"Wk25",25,343,26,"June 18, 2015",18,169,"Q2",2,"Weekday","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-19 00:00:00.000,"Q2",5,6,"Fri","Friday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-20 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150619,2361,"Wk25",25,343,26,"June 19, 2015",19,170,"Q2",2,"Weekday","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-22 00:00:00.000,"Q2",6,2,"Mon","Monday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-23 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150622,2364,"Wk26",26,344,26,"June 22, 2015",22,173,"Q2",2,"Weekday","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-23 00:00:00.000,"Q2",6,3,"Tue","Tuesday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-24 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150623,2365,"Wk26",26,344,26,"June 23, 2015",23,174,"Q2",2,"Weekday","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-24 00:00:00.000,"Q2",6,4,"Wed","Wednesday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-25 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150624,2366,"Wk26",26,344,26,"June 24, 2015",24,175,"Q2",2,"Weekday","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-25 00:00:00.000,"Q2",6,5,"Thu","Thursday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-26 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-25 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150625,2367,"Wk26",26,344,26,"June 25, 2015",25,176,"Q2",2,"Weekday","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-25 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-26 00:00:00.000,"Q2",6,6,"Fri","Friday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-27 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150626,2368,"Wk26",26,344,26,"June 26, 2015",26,177,"Q2",2,"Weekday","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk27",2015-06-29 00:00:00.000,"Q2",6,2,"Mon","Monday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-06-30 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-06-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150629,2371,"Wk27",27,345,26,"June 29, 2015",29,180,"Q2",2,"Weekday","Non-Holiday",5,2015-07-04 00:00:00.000,2015-05-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk27",2015-06-30 00:00:00.000,"Q2",6,3,"Tue","Tuesday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-07-01 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-06-30 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150630,2372,"Wk27",27,345,26,"June 30, 2015",30,181,"Q2",2,"Weekday","Non-Holiday",5,2015-07-04 00:00:00.000,2015-05-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk27",2015-07-01 00:00:00.000,"Q2",6,4,"Wed","Wednesday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-07-02 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-07-01 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150701,2373,"Wk27",27,345,27,"July 1, 2015",1,182,"Q3",3,"Weekday","Non-Holiday",1,2015-07-04 00:00:00.000,2015-06-01 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk27",2015-07-02 00:00:00.000,"Q2",6,5,"Thu","Thursday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-07-03 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-07-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150702,2374,"Wk27",27,345,27,"July 2, 2015",2,183,"Q3",3,"Weekday","Non-Holiday",1,2015-07-04 00:00:00.000,2015-06-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk27",2015-07-03 00:00:00.000,"Q2",6,6,"Fri","Friday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-07-04 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-07-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150703,2375,"Wk27",27,345,27,"July 3, 2015",3,184,"Q3",3,"Weekday","Non-Holiday",1,2015-07-04 00:00:00.000,2015-06-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-06 00:00:00.000,"Q2",6,2,"Mon","Monday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-07 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-06 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150706,2378,"Wk28",28,346,27,"July 6, 2015",6,187,"Q3",3,"Weekday","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-06 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-07 00:00:00.000,"Q2",6,3,"Tue","Tuesday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-08 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-07 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150707,2379,"Wk28",28,346,27,"July 7, 2015",7,188,"Q3",3,"Weekday","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-07 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-08 00:00:00.000,"Q2",6,4,"Wed","Wednesday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-09 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150708,2380,"Wk28",28,346,27,"July 8, 2015",8,189,"Q3",3,"Weekday","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-09 00:00:00.000,"Q2",6,5,"Thu","Thursday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-10 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150709,2381,"Wk28",28,346,27,"July 9, 2015",9,190,"Q3",3,"Weekday","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-10 00:00:00.000,"Q2",6,6,"Fri","Friday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-11 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150710,2382,"Wk28",28,346,27,"July 10, 2015",10,191,"Q3",3,"Weekday","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk29",2015-07-13 00:00:00.000,"Q2",6,2,"Mon","Monday",342,"2015-Wk24","2015-Q2","2015-P6",86,2015,24,27,2014-07-14 00:00:00.000,388,4,"2 Yrs Prior Calendar Year",2014-07-13 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150713,2385,"Wk29",29,347,27,"July 13, 2015",13,194,"Q3",3,"Weekday","Non-Holiday",3,2015-07-18 00:00:00.000,2015-06-13 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
