Clearing Date,Due Date,Customer Index,Value,Invoice Number
2019-02-14 00:00:00.000,2019-12-21 00:00:00.000,175,9918,"Inv00325"
2019-06-25 00:00:00.000,2019-11-22 00:00:00.000,165,9807,"Inv00326"
2018-11-14 00:00:00.000,2019-03-04 00:00:00.000,28,2715,"Inv00327"
2018-04-30 00:00:00.000,2018-04-30 00:00:00.000,52,6681,"Inv00328"
2019-07-26 00:00:00.000,2019-12-06 00:00:00.000,126,9422,"Inv00329"
2018-08-26 00:00:00.000,2019-03-07 00:00:00.000,68,4897,"Inv00330"
2018-07-26 00:00:00.000,2019-01-19 00:00:00.000,44,2220,"Inv00331"
2019-05-07 00:00:00.000,2020-03-11 00:00:00.000,4,10250,"Inv00332"
2018-05-19 00:00:00.000,2018-05-30 00:00:00.000,140,3944,"Inv00333"
2018-10-12 00:00:00.000,2019-05-21 00:00:00.000,105,7941,"Inv00334"
2018-05-31 00:00:00.000,2019-01-06 00:00:00.000,85,8013,"Inv00335"
2019-07-14 00:00:00.000,2020-03-13 00:00:00.000,163,5458,"Inv00336"
2019-01-24 00:00:00.000,2019-05-21 00:00:00.000,79,10390,"Inv00337"
2018-08-27 00:00:00.000,2019-06-13 00:00:00.000,136,5512,"Inv00338"
2018-09-06 00:00:00.000,2019-01-29 00:00:00.000,149,3589,"Inv00339"
2019-07-03 00:00:00.000,2020-01-28 00:00:00.000,71,10271,"Inv00340"
2019-01-09 00:00:00.000,2019-07-11 00:00:00.000,103,5267,"Inv00341"
2019-08-17 00:00:00.000,2020-06-30 00:00:00.000,167,4409,"Inv00342"
2018-11-26 00:00:00.000,2019-05-20 00:00:00.000,140,3536,"Inv00343"
2018-07-30 00:00:00.000,2018-12-16 00:00:00.000,67,4443,"Inv00344"
2019-07-08 00:00:00.000,2020-05-06 00:00:00.000,77,6286,"Inv00345"
2018-06-15 00:00:00.000,2019-02-19 00:00:00.000,47,7143,"Inv00346"
2018-06-15 00:00:00.000,2018-11-08 00:00:00.000,81,7789,"Inv00347"
2018-04-24 00:00:00.000,2018-07-03 00:00:00.000,136,2516,"Inv00348"
2018-08-10 00:00:00.000,2018-10-05 00:00:00.000,62,9407,"Inv00349"
2018-01-02 00:00:00.000,2018-11-13 00:00:00.000,87,8054,"Inv00350"
2019-04-18 00:00:00.000,2019-10-20 00:00:00.000,20,4062,"Inv00351"
2019-06-20 00:00:00.000,2020-04-04 00:00:00.000,14,9790,"Inv00352"
2018-06-27 00:00:00.000,2018-12-04 00:00:00.000,156,1597,"Inv00353"
2019-03-24 00:00:00.000,2019-10-31 00:00:00.000,136,10100,"Inv00354"
2018-09-15 00:00:00.000,2019-03-18 00:00:00.000,151,9302,"Inv00355"
2019-06-01 00:00:00.000,2019-06-24 00:00:00.000,52,8126,"Inv00356"
2019-04-18 00:00:00.000,2019-12-04 00:00:00.000,22,3428,"Inv00357"
2018-10-06 00:00:00.000,2019-05-20 00:00:00.000,118,7209,"Inv00358"
2018-02-19 00:00:00.000,2018-05-11 00:00:00.000,105,3284,"Inv00359"
2018-09-19 00:00:00.000,2018-11-09 00:00:00.000,7,8292,"Inv00360"
2018-08-05 00:00:00.000,2019-01-28 00:00:00.000,46,3821,"Inv00361"
2019-03-29 00:00:00.000,2019-07-12 00:00:00.000,72,5656,"Inv00362"
2018-07-18 00:00:00.000,2018-07-20 00:00:00.000,39,2183,"Inv00363"
2019-05-24 00:00:00.000,2019-09-05 00:00:00.000,168,3639,"Inv00364"
2018-04-07 00:00:00.000,2018-06-09 00:00:00.000,76,7232,"Inv00365"
2019-01-13 00:00:00.000,2019-09-11 00:00:00.000,69,1826,"Inv00366"
2019-09-02 00:00:00.000,2019-10-28 00:00:00.000,10,5940,"Inv00367"
2018-06-04 00:00:00.000,2018-09-03 00:00:00.000,62,8682,"Inv00368"
2019-08-22 00:00:00.000,2020-05-18 00:00:00.000,138,9699,"Inv00369"
2018-03-14 00:00:00.000,2018-05-15 00:00:00.000,171,8176,"Inv00370"
2019-09-19 00:00:00.000,2020-02-07 00:00:00.000,105,2999,"Inv00371"
2019-02-08 00:00:00.000,2019-02-16 00:00:00.000,13,8187,"Inv00372"
2019-01-17 00:00:00.000,2019-07-24 00:00:00.000,144,4725,"Inv00373"
2019-07-29 00:00:00.000,2019-09-01 00:00:00.000,87,8060,"Inv00374"
2019-01-02 00:00:00.000,2019-11-25 00:00:00.000,76,4863,"Inv00375"
2018-06-06 00:00:00.000,2018-09-14 00:00:00.000,119,9514,"Inv00376"
2019-07-02 00:00:00.000,2019-08-15 00:00:00.000,167,9807,"Inv00377"
2018-02-17 00:00:00.000,2018-10-28 00:00:00.000,87,4631,"Inv00378"
2018-10-07 00:00:00.000,2018-11-14 00:00:00.000,79,9532,"Inv00379"
2019-04-30 00:00:00.000,2020-03-01 00:00:00.000,139,5479,"Inv00380"
2018-06-06 00:00:00.000,2018-10-20 00:00:00.000,63,3477,"Inv00381"
2018-08-30 00:00:00.000,2019-06-05 00:00:00.000,51,7793,"Inv00382"
2018-09-11 00:00:00.000,2019-01-17 00:00:00.000,53,3931,"Inv00383"
2018-12-02 00:00:00.000,2019-10-17 00:00:00.000,136,3747,"Inv00384"
2018-06-22 00:00:00.000,2018-09-25 00:00:00.000,6,2319,"Inv00385"
2019-01-06 00:00:00.000,2019-09-08 00:00:00.000,121,5084,"Inv00386"
2018-05-14 00:00:00.000,2018-09-28 00:00:00.000,20,5366,"Inv00387"
2018-02-20 00:00:00.000,2018-03-02 00:00:00.000,103,3461,"Inv00388"
2019-07-25 00:00:00.000,2019-07-30 00:00:00.000,22,2596,"Inv00389"
2018-03-12 00:00:00.000,2018-03-16 00:00:00.000,7,8289,"Inv00390"
2019-02-20 00:00:00.000,2019-11-15 00:00:00.000,70,4294,"Inv00391"
2019-07-28 00:00:00.000,2020-01-06 00:00:00.000,168,1693,"Inv00392"
2018-05-28 00:00:00.000,2018-09-15 00:00:00.000,95,6782,"Inv00393"
2019-08-29 00:00:00.000,2020-03-27 00:00:00.000,84,10559,"Inv00394"
2019-06-24 00:00:00.000,2020-02-09 00:00:00.000,56,10368,"Inv00395"
2018-10-09 00:00:00.000,2019-01-22 00:00:00.000,133,2192,"Inv00396"
2018-11-10 00:00:00.000,2019-01-10 00:00:00.000,127,6497,"Inv00397"
2019-05-06 00:00:00.000,2019-07-30 00:00:00.000,79,10072,"Inv00398"
2019-06-16 00:00:00.000,2020-05-02 00:00:00.000,16,8970,"Inv00399"
2018-09-01 00:00:00.000,2019-02-11 00:00:00.000,112,8072,"Inv00400"
2018-05-05 00:00:00.000,2018-11-25 00:00:00.000,135,4448,"Inv00401"
2018-07-27 00:00:00.000,2019-04-27 00:00:00.000,84,8459,"Inv00402"
2018-09-21 00:00:00.000,2018-11-06 00:00:00.000,123,2671,"Inv00403"
2018-04-08 00:00:00.000,2018-12-11 00:00:00.000,163,7611,"Inv00404"
2019-01-30 00:00:00.000,2019-12-13 00:00:00.000,132,1953,"Inv00405"
2018-03-05 00:00:00.000,2018-12-17 00:00:00.000,33,2337,"Inv00406"
2018-05-11 00:00:00.000,2018-05-20 00:00:00.000,154,9070,"Inv00407"
2019-03-18 00:00:00.000,2019-03-28 00:00:00.000,138,8242,"Inv00408"
2018-11-18 00:00:00.000,2019-01-19 00:00:00.000,50,7117,"Inv00409"
2018-04-27 00:00:00.000,2018-08-05 00:00:00.000,94,4686,"Inv00410"
2019-09-24 00:00:00.000,2020-05-23 00:00:00.000,47,5872,"Inv00411"
2018-10-28 00:00:00.000,2019-01-21 00:00:00.000,100,8588,"Inv00412"
2018-01-03 00:00:00.000,2018-03-08 00:00:00.000,62,8583,"Inv00413"
2018-09-29 00:00:00.000,2019-04-05 00:00:00.000,64,4253,"Inv00414"
2018-07-03 00:00:00.000,2019-05-15 00:00:00.000,159,6751,"Inv00415"
2019-04-25 00:00:00.000,2019-12-30 00:00:00.000,83,9503,"Inv00416"
2019-07-22 00:00:00.000,2020-06-15 00:00:00.000,70,6656,"Inv00417"
2019-06-08 00:00:00.000,2019-11-14 00:00:00.000,29,9876,"Inv00418"
2018-04-23 00:00:00.000,2018-08-28 00:00:00.000,161,1834,"Inv00419"
2018-03-11 00:00:00.000,2018-04-11 00:00:00.000,80,9054,"Inv00420"
2018-01-07 00:00:00.000,2018-01-11 00:00:00.000,115,10004,"Inv00421"
2018-04-07 00:00:00.000,2018-12-18 00:00:00.000,11,5301,"Inv00422"
2018-08-29 00:00:00.000,2019-01-01 00:00:00.000,82,10622,"Inv00423"
2018-04-30 00:00:00.000,2018-05-21 00:00:00.000,58,8973,"Inv00424"
2019-09-16 00:00:00.000,2020-01-11 00:00:00.000,125,7119,"Inv00425"
2019-07-10 00:00:00.000,2020-03-10 00:00:00.000,20,7271,"Inv00426"
2019-01-06 00:00:00.000,2019-08-20 00:00:00.000,168,8703,"Inv00427"
2019-04-10 00:00:00.000,2019-04-11 00:00:00.000,35,5051,"Inv00428"
2018-04-03 00:00:00.000,2018-05-15 00:00:00.000,58,4321,"Inv00429"
2018-06-14 00:00:00.000,2019-02-17 00:00:00.000,140,6579,"Inv00430"
2018-01-18 00:00:00.000,2018-02-08 00:00:00.000,86,3621,"Inv00431"
2019-06-12 00:00:00.000,2019-06-17 00:00:00.000,13,7357,"Inv00432"
2019-05-15 00:00:00.000,2019-05-31 00:00:00.000,99,1807,"Inv00433"
2019-05-19 00:00:00.000,2019-07-11 00:00:00.000,142,3204,"Inv00434"
2018-07-31 00:00:00.000,2019-05-03 00:00:00.000,99,2892,"Inv00435"
2018-10-15 00:00:00.000,2019-01-23 00:00:00.000,132,7682,"Inv00436"
2018-12-20 00:00:00.000,2019-03-23 00:00:00.000,8,8713,"Inv00437"
2019-05-27 00:00:00.000,2019-06-07 00:00:00.000,10,7033,"Inv00438"
2018-12-26 00:00:00.000,2019-06-27 00:00:00.000,7,2675,"Inv00439"
2018-05-10 00:00:00.000,2019-03-13 00:00:00.000,174,4354,"Inv00440"
2018-05-13 00:00:00.000,2018-08-02 00:00:00.000,103,5389,"Inv00441"
2018-08-21 00:00:00.000,2019-04-02 00:00:00.000,159,4151,"Inv00442"
2019-01-01 00:00:00.000,2019-02-18 00:00:00.000,57,6276,"Inv00443"
2018-08-08 00:00:00.000,2019-03-18 00:00:00.000,154,1802,"Inv00444"
2018-12-03 00:00:00.000,2018-12-04 00:00:00.000,174,8949,"Inv00445"
2018-09-29 00:00:00.000,2019-06-27 00:00:00.000,132,8048,"Inv00446"
2019-01-01 00:00:00.000,2019-05-11 00:00:00.000,146,8220,"Inv00447"
2018-02-01 00:00:00.000,2018-02-12 00:00:00.000,81,3249,"Inv00448"
2018-12-15 00:00:00.000,2019-11-09 00:00:00.000,28,3420,"Inv00449"
2018-05-12 00:00:00.000,2019-03-20 00:00:00.000,129,2964,"Inv00450"
2019-09-06 00:00:00.000,2020-04-28 00:00:00.000,122,8174,"Inv00451"
2019-08-18 00:00:00.000,2019-10-12 00:00:00.000,118,5684,"Inv00452"
2019-09-25 00:00:00.000,2020-01-21 00:00:00.000,66,9876,"Inv00453"
2019-06-19 00:00:00.000,2020-04-10 00:00:00.000,137,8859,"Inv00454"
2018-09-18 00:00:00.000,2019-05-04 00:00:00.000,124,8787,"Inv00455"
2019-05-28 00:00:00.000,2019-11-14 00:00:00.000,76,6323,"Inv00456"
2019-09-23 00:00:00.000,2020-08-10 00:00:00.000,163,2824,"Inv00457"
2018-06-14 00:00:00.000,2018-08-22 00:00:00.000,150,1816,"Inv00458"
2018-04-22 00:00:00.000,2018-10-28 00:00:00.000,94,6656,"Inv00459"
2019-03-19 00:00:00.000,2019-10-18 00:00:00.000,12,2175,"Inv00460"
2018-01-11 00:00:00.000,2018-05-02 00:00:00.000,161,3286,"Inv00461"
2018-08-05 00:00:00.000,2019-06-24 00:00:00.000,84,1958,"Inv00462"
2019-03-18 00:00:00.000,2019-06-01 00:00:00.000,29,3948,"Inv00463"
2018-03-12 00:00:00.000,2018-09-25 00:00:00.000,164,10265,"Inv00464"
2018-03-11 00:00:00.000,2018-04-02 00:00:00.000,57,8948,"Inv00465"
2018-07-05 00:00:00.000,2019-03-23 00:00:00.000,89,7614,"Inv00466"
2018-09-12 00:00:00.000,2019-07-10 00:00:00.000,105,3949,"Inv00467"
2018-12-23 00:00:00.000,2019-06-13 00:00:00.000,56,7541,"Inv00468"
2018-07-18 00:00:00.000,2019-03-30 00:00:00.000,62,9226,"Inv00469"
2018-07-08 00:00:00.000,2019-04-19 00:00:00.000,23,5223,"Inv00470"
2019-05-30 00:00:00.000,2019-07-22 00:00:00.000,146,8913,"Inv00471"
2018-07-17 00:00:00.000,2019-03-23 00:00:00.000,100,1579,"Inv00472"
2018-08-28 00:00:00.000,2019-01-14 00:00:00.000,3,2615,"Inv00473"
2018-09-13 00:00:00.000,2019-02-17 00:00:00.000,26,9051,"Inv00474"
2019-06-20 00:00:00.000,2019-10-30 00:00:00.000,5,1850,"Inv00475"
2018-09-18 00:00:00.000,2019-07-30 00:00:00.000,88,2621,"Inv00476"
2019-04-07 00:00:00.000,2020-01-05 00:00:00.000,164,7158,"Inv00477"
2019-02-24 00:00:00.000,2019-09-30 00:00:00.000,84,2254,"Inv00478"
2018-09-16 00:00:00.000,2019-07-09 00:00:00.000,172,4036,"Inv00479"
2019-08-29 00:00:00.000,2019-09-18 00:00:00.000,4,7072,"Inv00480"
2019-02-16 00:00:00.000,2019-10-16 00:00:00.000,80,8962,"Inv00481"
2018-11-25 00:00:00.000,2019-04-19 00:00:00.000,164,8729,"Inv00482"
2018-05-23 00:00:00.000,2018-07-02 00:00:00.000,147,6315,"Inv00483"
2019-01-07 00:00:00.000,2019-08-20 00:00:00.000,5,1671,"Inv00484"
2019-04-22 00:00:00.000,2019-09-04 00:00:00.000,164,4793,"Inv00485"
2018-10-18 00:00:00.000,2019-04-15 00:00:00.000,39,2039,"Inv00486"
2019-07-31 00:00:00.000,2019-09-28 00:00:00.000,5,3663,"Inv00487"
2018-06-30 00:00:00.000,2019-01-27 00:00:00.000,97,6652,"Inv00488"
2019-03-02 00:00:00.000,2019-09-02 00:00:00.000,62,10247,"Inv00489"
2019-07-22 00:00:00.000,2020-02-01 00:00:00.000,40,9397,"Inv00490"
2018-06-29 00:00:00.000,2018-11-19 00:00:00.000,81,4513,"Inv00491"
2018-08-23 00:00:00.000,2019-06-15 00:00:00.000,25,1883,"Inv00492"
2018-01-10 00:00:00.000,2018-10-17 00:00:00.000,23,5972,"Inv00493"
2018-07-07 00:00:00.000,2018-09-12 00:00:00.000,90,6823,"Inv00494"
2019-09-19 00:00:00.000,2019-11-09 00:00:00.000,3,5649,"Inv00495"
2019-04-30 00:00:00.000,2019-07-27 00:00:00.000,89,2168,"Inv00496"
2019-01-06 00:00:00.000,2019-08-03 00:00:00.000,35,5505,"Inv00497"
2019-01-21 00:00:00.000,2019-07-28 00:00:00.000,16,9356,"Inv00498"
2018-06-20 00:00:00.000,2019-03-25 00:00:00.000,37,6129,"Inv00499"
2018-11-20 00:00:00.000,2019-02-20 00:00:00.000,72,6326,"Inv00500"
2019-05-21 00:00:00.000,2019-08-31 00:00:00.000,58,6076,"Inv00501"
2019-07-01 00:00:00.000,2019-11-12 00:00:00.000,78,7520,"Inv00502"
2018-03-01 00:00:00.000,2018-06-04 00:00:00.000,27,5122,"Inv00503"
2018-12-12 00:00:00.000,2019-09-09 00:00:00.000,140,3648,"Inv00504"
2018-09-22 00:00:00.000,2018-12-31 00:00:00.000,127,5965,"Inv00505"
2018-02-16 00:00:00.000,2018-10-31 00:00:00.000,138,7050,"Inv00506"
2018-10-15 00:00:00.000,2018-12-09 00:00:00.000,136,2060,"Inv00507"
2019-03-22 00:00:00.000,2019-07-11 00:00:00.000,39,10182,"Inv00508"
2018-11-15 00:00:00.000,2019-04-02 00:00:00.000,147,5790,"Inv00509"
2018-09-17 00:00:00.000,2018-10-24 00:00:00.000,101,6663,"Inv00510"
2019-08-26 00:00:00.000,2019-11-05 00:00:00.000,47,8252,"Inv00511"
2019-09-20 00:00:00.000,2020-07-26 00:00:00.000,75,6345,"Inv00512"
2019-01-12 00:00:00.000,2019-05-30 00:00:00.000,79,2916,"Inv00513"
2018-12-05 00:00:00.000,2019-01-26 00:00:00.000,51,5658,"Inv00514"
2019-01-27 00:00:00.000,2019-08-20 00:00:00.000,133,5721,"Inv00515"
2018-02-26 00:00:00.000,2018-11-20 00:00:00.000,53,5334,"Inv00516"
2018-04-28 00:00:00.000,2018-11-03 00:00:00.000,174,6515,"Inv00517"
2018-06-30 00:00:00.000,2019-02-09 00:00:00.000,74,4634,"Inv00518"
2018-01-12 00:00:00.000,2018-10-18 00:00:00.000,58,9308,"Inv00519"
2018-04-08 00:00:00.000,2019-01-22 00:00:00.000,170,4508,"Inv00520"
2018-09-25 00:00:00.000,2018-12-17 00:00:00.000,25,9022,"Inv00521"
2018-12-16 00:00:00.000,2019-07-01 00:00:00.000,134,8500,"Inv00522"
2018-12-22 00:00:00.000,2019-09-08 00:00:00.000,25,2560,"Inv00523"
2019-05-13 00:00:00.000,2019-09-21 00:00:00.000,36,3314,"Inv00524"
2018-01-28 00:00:00.000,2018-07-16 00:00:00.000,112,5784,"Inv00525"
2018-09-16 00:00:00.000,2019-03-29 00:00:00.000,163,4250,"Inv00526"
2018-02-07 00:00:00.000,2018-11-18 00:00:00.000,168,4422,"Inv00527"
2018-07-18 00:00:00.000,2018-12-16 00:00:00.000,13,5153,"Inv00528"
2019-01-20 00:00:00.000,2019-04-05 00:00:00.000,61,7828,"Inv00529"
2018-11-26 00:00:00.000,2019-02-13 00:00:00.000,17,5273,"Inv00530"
2019-01-15 00:00:00.000,2019-05-27 00:00:00.000,140,9718,"Inv00531"
2018-07-29 00:00:00.000,2018-12-21 00:00:00.000,142,3177,"Inv00532"
2019-08-03 00:00:00.000,2019-11-12 00:00:00.000,111,1844,"Inv00533"
2019-05-06 00:00:00.000,2019-08-21 00:00:00.000,6,6180,"Inv00534"
2019-01-02 00:00:00.000,2019-05-11 00:00:00.000,160,5358,"Inv00535"
2018-10-02 00:00:00.000,2019-05-27 00:00:00.000,170,5109,"Inv00536"
2019-04-12 00:00:00.000,2019-08-19 00:00:00.000,154,4252,"Inv00537"
2018-04-14 00:00:00.000,2019-02-13 00:00:00.000,63,4174,"Inv00538"
2018-02-07 00:00:00.000,2018-10-17 00:00:00.000,173,7194,"Inv00539"
2018-06-04 00:00:00.000,2019-01-07 00:00:00.000,144,5268,"Inv00540"
2019-04-29 00:00:00.000,2019-07-11 00:00:00.000,63,7427,"Inv00541"
2019-08-29 00:00:00.000,2019-10-31 00:00:00.000,14,4352,"Inv00542"
2018-08-08 00:00:00.000,2018-11-19 00:00:00.000,103,7388,"Inv00543"
2019-03-12 00:00:00.000,2019-04-02 00:00:00.000,170,4795,"Inv00544"
2019-05-20 00:00:00.000,2019-05-27 00:00:00.000,52,1633,"Inv00545"
2018-01-23 00:00:00.000,2018-03-21 00:00:00.000,58,8954,"Inv00546"
2019-05-21 00:00:00.000,2019-06-07 00:00:00.000,152,6681,"Inv00547"
2018-11-04 00:00:00.000,2019-07-24 00:00:00.000,48,6633,"Inv00548"
2018-05-12 00:00:00.000,2019-04-06 00:00:00.000,36,8447,"Inv00549"
2019-01-19 00:00:00.000,2019-06-06 00:00:00.000,71,8898,"Inv00550"
2019-08-02 00:00:00.000,2019-09-19 00:00:00.000,91,3060,"Inv00551"
2019-08-26 00:00:00.000,2019-10-07 00:00:00.000,169,3622,"Inv00552"
2019-02-21 00:00:00.000,2019-10-29 00:00:00.000,79,6320,"Inv00553"
2018-01-10 00:00:00.000,2018-09-06 00:00:00.000,1,5150,"Inv00554"
2019-02-26 00:00:00.000,2019-06-04 00:00:00.000,172,10263,"Inv00555"
2019-09-07 00:00:00.000,2019-09-12 00:00:00.000,6,5608,"Inv00556"
2018-01-06 00:00:00.000,2018-11-28 00:00:00.000,15,5302,"Inv00557"
2019-08-31 00:00:00.000,2020-02-11 00:00:00.000,136,4853,"Inv00558"
2018-02-16 00:00:00.000,2018-08-09 00:00:00.000,156,5141,"Inv00559"
2018-07-06 00:00:00.000,2019-03-22 00:00:00.000,159,4590,"Inv00560"
2019-01-07 00:00:00.000,2019-07-10 00:00:00.000,164,4731,"Inv00561"
2019-05-30 00:00:00.000,2020-02-03 00:00:00.000,11,10569,"Inv00562"
2018-01-26 00:00:00.000,2018-10-28 00:00:00.000,135,5825,"Inv00563"
2018-02-04 00:00:00.000,2018-06-18 00:00:00.000,52,6413,"Inv00564"
2018-12-26 00:00:00.000,2019-09-25 00:00:00.000,161,8289,"Inv00565"
2018-07-20 00:00:00.000,2018-07-29 00:00:00.000,161,2638,"Inv00566"
2018-09-20 00:00:00.000,2018-10-27 00:00:00.000,3,5318,"Inv00567"
2018-11-21 00:00:00.000,2019-07-27 00:00:00.000,63,9692,"Inv00568"
2019-04-13 00:00:00.000,2019-09-19 00:00:00.000,109,4649,"Inv00569"
2018-10-15 00:00:00.000,2019-06-01 00:00:00.000,69,6445,"Inv00570"
2018-07-25 00:00:00.000,2019-01-06 00:00:00.000,11,8359,"Inv00571"
2018-02-17 00:00:00.000,2018-09-26 00:00:00.000,14,5376,"Inv00572"
2018-09-18 00:00:00.000,2018-11-30 00:00:00.000,26,5471,"Inv00573"
2018-12-31 00:00:00.000,2019-08-07 00:00:00.000,3,5933,"Inv00574"
2019-05-02 00:00:00.000,2019-11-21 00:00:00.000,150,6321,"Inv00575"
2019-01-05 00:00:00.000,2019-10-19 00:00:00.000,162,6151,"Inv00576"
2019-02-20 00:00:00.000,2019-08-09 00:00:00.000,27,3103,"Inv00577"
2019-05-30 00:00:00.000,2020-03-07 00:00:00.000,104,6282,"Inv00578"
2018-09-23 00:00:00.000,2019-03-18 00:00:00.000,99,9480,"Inv00579"
2019-05-23 00:00:00.000,2019-11-09 00:00:00.000,127,4706,"Inv00580"
2019-04-05 00:00:00.000,2019-09-08 00:00:00.000,40,3989,"Inv00581"
2019-03-18 00:00:00.000,2019-09-27 00:00:00.000,36,7086,"Inv00582"
2019-04-11 00:00:00.000,2019-06-18 00:00:00.000,90,8153,"Inv00583"
2018-05-03 00:00:00.000,2018-08-23 00:00:00.000,143,7722,"Inv00584"
2019-05-08 00:00:00.000,2019-07-24 00:00:00.000,75,9313,"Inv00585"
2018-02-14 00:00:00.000,2018-04-10 00:00:00.000,82,5369,"Inv00586"
2018-06-08 00:00:00.000,2018-11-10 00:00:00.000,69,9551,"Inv00587"
2019-08-29 00:00:00.000,2020-06-30 00:00:00.000,73,7905,"Inv00588"
2019-06-07 00:00:00.000,2019-11-07 00:00:00.000,23,7109,"Inv00589"
2018-05-20 00:00:00.000,2019-03-15 00:00:00.000,12,10065,"Inv00590"
2018-04-28 00:00:00.000,2019-01-13 00:00:00.000,127,3505,"Inv00591"
2018-05-31 00:00:00.000,2018-12-06 00:00:00.000,53,4208,"Inv00592"
2019-08-13 00:00:00.000,2020-01-22 00:00:00.000,19,3383,"Inv00593"
2018-06-14 00:00:00.000,2019-03-17 00:00:00.000,89,3730,"Inv00594"
2018-06-13 00:00:00.000,2019-03-25 00:00:00.000,95,3915,"Inv00595"
2019-04-01 00:00:00.000,2019-06-05 00:00:00.000,115,5994,"Inv00596"
2019-02-28 00:00:00.000,2019-08-05 00:00:00.000,147,9637,"Inv00597"
2019-05-08 00:00:00.000,2019-09-22 00:00:00.000,25,7506,"Inv00598"
2019-04-29 00:00:00.000,2019-10-27 00:00:00.000,65,9879,"Inv00599"
2018-07-16 00:00:00.000,2018-12-19 00:00:00.000,43,2768,"Inv00600"
2019-06-10 00:00:00.000,2019-11-02 00:00:00.000,22,5146,"Inv00601"
2019-04-03 00:00:00.000,2019-04-05 00:00:00.000,74,1529,"Inv00602"
2019-07-25 00:00:00.000,2020-02-05 00:00:00.000,71,5842,"Inv00603"
2018-05-22 00:00:00.000,2018-07-30 00:00:00.000,136,9645,"Inv00604"
2018-08-15 00:00:00.000,2018-09-13 00:00:00.000,151,2505,"Inv00605"
2018-12-19 00:00:00.000,2019-04-02 00:00:00.000,74,3661,"Inv00606"
2018-08-15 00:00:00.000,2019-03-14 00:00:00.000,171,9925,"Inv00607"
2018-05-11 00:00:00.000,2018-11-14 00:00:00.000,100,4964,"Inv00608"
2019-01-04 00:00:00.000,2019-02-07 00:00:00.000,32,5320,"Inv00609"
2019-02-06 00:00:00.000,2019-06-21 00:00:00.000,107,3666,"Inv00610"
2018-03-30 00:00:00.000,2018-04-28 00:00:00.000,45,5227,"Inv00611"
2018-02-08 00:00:00.000,2018-06-14 00:00:00.000,77,7874,"Inv00612"
2019-02-08 00:00:00.000,2019-09-22 00:00:00.000,126,4903,"Inv00613"
2019-06-19 00:00:00.000,2019-12-03 00:00:00.000,150,9813,"Inv00614"
2019-02-13 00:00:00.000,2019-05-20 00:00:00.000,36,1927,"Inv00615"
2018-09-28 00:00:00.000,2019-06-12 00:00:00.000,141,2179,"Inv00616"
2018-04-30 00:00:00.000,2018-09-27 00:00:00.000,41,6813,"Inv00617"
2018-11-12 00:00:00.000,2018-12-06 00:00:00.000,121,6003,"Inv00618"
2019-09-12 00:00:00.000,2020-01-30 00:00:00.000,135,9890,"Inv00619"
2019-05-06 00:00:00.000,2019-07-07 00:00:00.000,23,9343,"Inv00620"
2018-08-31 00:00:00.000,2019-01-10 00:00:00.000,76,4606,"Inv00621"
2018-11-05 00:00:00.000,2019-03-14 00:00:00.000,147,2964,"Inv00622"
2018-12-15 00:00:00.000,2019-11-05 00:00:00.000,63,4391,"Inv00623"
2019-03-06 00:00:00.000,2019-03-14 00:00:00.000,92,7737,"Inv00624"
2018-01-25 00:00:00.000,2018-03-31 00:00:00.000,4,1778,"Inv00625"
2019-02-17 00:00:00.000,2019-04-15 00:00:00.000,170,9137,"Inv00626"
2019-07-27 00:00:00.000,2019-09-17 00:00:00.000,90,4275,"Inv00627"
2018-08-05 00:00:00.000,2018-11-11 00:00:00.000,117,10238,"Inv00628"
2018-03-16 00:00:00.000,2018-10-18 00:00:00.000,11,8467,"Inv00629"
2018-09-29 00:00:00.000,2019-02-11 00:00:00.000,127,3860,"Inv00630"
2019-05-07 00:00:00.000,2020-01-11 00:00:00.000,154,5559,"Inv00631"
2018-08-17 00:00:00.000,2018-09-20 00:00:00.000,159,6423,"Inv00632"
2018-09-20 00:00:00.000,2019-04-29 00:00:00.000,93,3736,"Inv00633"
2019-04-22 00:00:00.000,2019-05-11 00:00:00.000,170,4629,"Inv00634"
2018-10-06 00:00:00.000,2019-04-09 00:00:00.000,74,9110,"Inv00635"
2019-04-04 00:00:00.000,2019-07-11 00:00:00.000,122,8037,"Inv00636"
2018-11-19 00:00:00.000,2019-03-27 00:00:00.000,29,10289,"Inv00637"
2018-04-21 00:00:00.000,2018-07-06 00:00:00.000,56,8151,"Inv00638"
2018-06-27 00:00:00.000,2019-01-23 00:00:00.000,150,4721,"Inv00639"
2018-02-25 00:00:00.000,2018-12-26 00:00:00.000,35,4962,"Inv00640"
2019-09-16 00:00:00.000,2020-07-18 00:00:00.000,92,6274,"Inv00641"
2018-06-30 00:00:00.000,2019-03-07 00:00:00.000,159,7129,"Inv00642"
2019-01-29 00:00:00.000,2019-11-11 00:00:00.000,62,3388,"Inv00643"
2018-07-15 00:00:00.000,2019-05-30 00:00:00.000,34,6095,"Inv00644"
2019-06-27 00:00:00.000,2019-09-01 00:00:00.000,58,4590,"Inv00645"
2018-07-23 00:00:00.000,2018-12-20 00:00:00.000,67,9333,"Inv00646"
2019-05-22 00:00:00.000,2020-03-31 00:00:00.000,89,7617,"Inv00647"
2018-04-22 00:00:00.000,2018-07-04 00:00:00.000,38,9080,"Inv00648"
