Items,Category,Month,Values,Type,Index Type
"COS - Referral Fund","COGS",2016-03-01 00:00:00.000,10359.15514547501,"Expenses",2
"COS - Referral Fund","COGS",2016-04-01 00:00:00.000,10255.563594020259,"Expenses",2
"COS - Referral Fund","COGS",2016-05-01 00:00:00.000,10050.452322139854,"Expenses",2
"COS - Referral Fund","COGS",2016-06-01 00:00:00.000,10452.470415025449,"Expenses",2
"COS - Referral Fund","COGS",2016-07-01 00:00:00.000,9929.8468942741765,"Expenses",2
"COS - Referral Fund","COGS",2016-08-01 00:00:00.000,10227.742301102402,"Expenses",2
"COS - Referral Fund","COGS",2016-09-01 00:00:00.000,10636.851993146498,"Expenses",2
"COS - Referral Fund","COGS",2016-10-01 00:00:00.000,10211.377913420638,"Expenses",2
"COS - Referral Fund","COGS",2016-11-01 00:00:00.000,10211.377913420638,"Expenses",2
"COS - Referral Fund","COGS",2016-12-01 00:00:00.000,10007.150355152226,"Expenses",2
"COS - Referral Fund","COGS",2017-01-01 00:00:00.000,9506.7928373946143,"Expenses",2
"COS - Referral Fund","COGS",2017-02-01 00:00:00.000,9506.7928373946143,"Expenses",2
"COS - Referral Fund","COGS",2017-03-01 00:00:00.000,9411.724909020666,"Expenses",2
"COS - Referral Fund","COGS",2017-04-01 00:00:00.000,9129.3731617500471,"Expenses",2
"COS - Referral Fund","COGS",2017-05-01 00:00:00.000,9220.6668933675464,"Expenses",2
"COS - Referral Fund","COGS",2017-06-01 00:00:00.000,9497.286900168574,"Expenses",2
"COS - Referral Fund","COGS",2017-07-01 00:00:00.000,9592.25976917026,"Expenses",2
"COS - Referral Fund","COGS",2017-08-01 00:00:00.000,9208.5693784034484,"Expenses",2
"COS - Referral Fund","COGS",2017-09-01 00:00:00.000,9300.6550721874828,"Expenses",2
"COS - Referral Fund","COGS",2017-10-01 00:00:00.000,9486.668173631233,"Expenses",2
"COS - Referral Fund","COGS",2017-11-01 00:00:00.000,9866.1349005764823,"Expenses",2
"COS - Referral Fund","COGS",2017-12-01 00:00:00.000,9964.7962495822467,"Expenses",2
"COS - Referral Fund","COGS",2018-01-01 00:00:00.000,10463.036062061359,"Expenses",2
"COS - Referral Fund","COGS",2018-02-01 00:00:00.000,9939.884258958291,"Expenses",2
"COS - Referral Fund","COGS",2018-03-01 00:00:00.000,9840.4854163687087,"Expenses",2
"COS - Referral Fund","COGS",2018-04-01 00:00:00.000,10234.104833023455,"Expenses",2
"COS - Referral Fund","COGS",2018-05-01 00:00:00.000,10541.127978014159,"Expenses",2
"COS - Repair Fund","COGS",2015-05-01 00:00:00.000,19662.200303327998,"Expenses",2
"COS - Repair Fund","COGS",2015-06-01 00:00:00.000,18875.712291194879,"Expenses",2
"COS - Repair Fund","COGS",2015-07-01 00:00:00.000,18498.19804537098,"Expenses",2
"COS - Repair Fund","COGS",2015-08-01 00:00:00.000,19238.125967185821,"Expenses",2
"COS - Repair Fund","COGS",2015-09-01 00:00:00.000,20200.032265545113,"Expenses",2
"COS - Repair Fund","COGS",2015-10-01 00:00:00.000,21008.033556166916,"Expenses",2
"COS - Repair Fund","COGS",2015-11-01 00:00:00.000,19957.63187835857,"Expenses",2
"COS - Repair Fund","COGS",2015-12-01 00:00:00.000,18959.750284440641,"Expenses",2
"COS - Repair Fund","COGS",2016-01-01 00:00:00.000,19149.347787285049,"Expenses",2
"COS - Repair Fund","COGS",2016-02-01 00:00:00.000,20106.815176649303,"Expenses",2
"COS - Repair Fund","COGS",2016-03-01 00:00:00.000,20106.815176649303,"Expenses",2
"COS - Repair Fund","COGS",2016-04-01 00:00:00.000,20710.01963194878,"Expenses",2
"COS - Repair Fund","COGS",2016-05-01 00:00:00.000,19881.61884667083,"Expenses",2
"COS - Repair Fund","COGS",2016-06-01 00:00:00.000,18887.537904337285,"Expenses",2
"COS - Repair Fund","COGS",2016-07-01 00:00:00.000,18887.537904337285,"Expenses",2
"COS - Repair Fund","COGS",2016-08-01 00:00:00.000,19076.413283380658,"Expenses",2
"COS - Repair Fund","COGS",2016-09-01 00:00:00.000,19267.177416214465,"Expenses",2
"COS - Repair Fund","COGS",2016-10-01 00:00:00.000,18496.490319565884,"Expenses",2
"COS - Repair Fund","COGS",2016-11-01 00:00:00.000,17571.665803587592,"Expenses",2
"COS - Repair Fund","COGS",2016-12-01 00:00:00.000,17395.949145551713,"Expenses",2
"COS - Repair Fund","COGS",2017-01-01 00:00:00.000,17221.989654096196,"Expenses",2
"COS - Repair Fund","COGS",2017-02-01 00:00:00.000,17221.989654096196,"Expenses",2
"COS - Repair Fund","COGS",2017-03-01 00:00:00.000,17910.869240260043,"Expenses",2
"COS - Repair Fund","COGS",2017-04-01 00:00:00.000,18448.195317467846,"Expenses",2
"COS - Repair Fund","COGS",2017-05-01 00:00:00.000,17710.267504769134,"Expenses",2
"COS - Repair Fund","COGS",2017-06-01 00:00:00.000,17887.370179816822,"Expenses",2
"COS - Repair Fund","COGS",2017-07-01 00:00:00.000,18423.991285211327,"Expenses",2
"COS - Repair Fund","COGS",2017-08-01 00:00:00.000,18792.471110915554,"Expenses",2
"COS - Repair Fund","COGS",2017-09-01 00:00:00.000,18604.5463998064,"Expenses",2
"COS - Repair Fund","COGS",2017-10-01 00:00:00.000,18232.45547181027,"Expenses",2
"COS - Repair Fund","COGS",2017-11-01 00:00:00.000,18961.753690682683,"Expenses",2
"COS - Repair Fund","COGS",2017-12-01 00:00:00.000,19530.606301403164,"Expenses",2
"COS - Repair Fund","COGS",2018-01-01 00:00:00.000,19530.606301403164,"Expenses",2
"COS - Repair Fund","COGS",2018-02-01 00:00:00.000,18554.075986333002,"Expenses",2
"COS - Repair Fund","COGS",2018-03-01 00:00:00.000,19110.698265922994,"Expenses",2
"COS - Repair Fund","COGS",2018-04-01 00:00:00.000,19492.912231241455,"Expenses",2
"COS - Repair Fund","COGS",2018-05-01 00:00:00.000,19882.770475866284,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-05-01 00:00:00.000,26369.980278086023,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-06-01 00:00:00.000,26106.280475305161,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-07-01 00:00:00.000,25323.092061046005,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-08-01 00:00:00.000,25323.092061046005,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-09-01 00:00:00.000,25829.553902266925,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-10-01 00:00:00.000,26087.849441289593,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-11-01 00:00:00.000,26087.849441289593,"Expenses",2
"Expense re-imbursement","Other Expenses",2015-12-01 00:00:00.000,26087.849441289593,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-01-01 00:00:00.000,26087.849441289593,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-02-01 00:00:00.000,25305.213958050907,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-03-01 00:00:00.000,26570.474655953454,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-04-01 00:00:00.000,26836.179402512989,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-05-01 00:00:00.000,27372.902990563249,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-06-01 00:00:00.000,26551.715900846353,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-07-01 00:00:00.000,26286.198741837889,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-08-01 00:00:00.000,27074.784704093021,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-09-01 00:00:00.000,27616.280398174884,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-10-01 00:00:00.000,28168.60600613838,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-11-01 00:00:00.000,26760.175705831462,"Expenses",2
"Expense re-imbursement","Other Expenses",2016-12-01 00:00:00.000,26492.573948773144,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-01-01 00:00:00.000,25167.945251334488,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-02-01 00:00:00.000,25671.304156361177,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-03-01 00:00:00.000,25157.878073233951,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-04-01 00:00:00.000,26164.193196163309,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-05-01 00:00:00.000,25902.551264201677,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-06-01 00:00:00.000,26420.602289485709,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-07-01 00:00:00.000,25627.984220801136,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-08-01 00:00:00.000,24346.585009761078,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-09-01 00:00:00.000,24833.516709956304,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-10-01 00:00:00.000,26075.19254545412,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-11-01 00:00:00.000,26335.94447090866,"Expenses",2
"Expense re-imbursement","Other Expenses",2017-12-01 00:00:00.000,25545.866136781402,"Expenses",2
"Expense re-imbursement","Other Expenses",2018-01-01 00:00:00.000,26567.700782252658,"Expenses",2
"Expense re-imbursement","Other Expenses",2018-02-01 00:00:00.000,27364.731805720239,"Expenses",2
"Expense re-imbursement","Other Expenses",2018-03-01 00:00:00.000,28732.968396006254,"Expenses",2
"Expense re-imbursement","Other Expenses",2018-04-01 00:00:00.000,27870.979344126066,"Expenses",2
"Expense re-imbursement","Other Expenses",2018-05-01 00:00:00.000,27592.269550684807,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-05-01 00:00:00.000,111917.95156470932,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-06-01 00:00:00.000,110798.77204906225,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-07-01 00:00:00.000,108582.796608081,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-08-01 00:00:00.000,105325.31270983856,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-09-01 00:00:00.000,101112.30020144502,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-10-01 00:00:00.000,105156.79220950282,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-11-01 00:00:00.000,103053.65636531275,"Expenses",2
"Inactive Job Costs","Other Expenses",2015-12-01 00:00:00.000,102023.11980165963,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-01-01 00:00:00.000,99982.657405626436,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-02-01 00:00:00.000,102982.13712779524,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-03-01 00:00:00.000,99892.673013961379,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-04-01 00:00:00.000,101890.52647424061,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-05-01 00:00:00.000,96796.000150528591,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-06-01 00:00:00.000,96796.000150528591,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-07-01 00:00:00.000,94860.080147518,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-08-01 00:00:00.000,96757.281750468363,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-09-01 00:00:00.000,91919.41766294495,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-10-01 00:00:00.000,92838.611839574412,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-11-01 00:00:00.000,97480.542431553142,"Expenses",2
"Inactive Job Costs","Other Expenses",2016-12-01 00:00:00.000,101379.76412881525,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-01-01 00:00:00.000,98338.3712049508,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-02-01 00:00:00.000,102271.90605314884,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-03-01 00:00:00.000,103294.62511368033,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-04-01 00:00:00.000,101228.73261140673,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-05-01 00:00:00.000,101228.73261140673,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-06-01 00:00:00.000,99204.157959178585,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-07-01 00:00:00.000,103172.32427754573,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-08-01 00:00:00.000,107299.21724864758,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-09-01 00:00:00.000,107299.21724864758,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-10-01 00:00:00.000,110518.19376610701,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-11-01 00:00:00.000,107202.6479531238,"Expenses",2
"Inactive Job Costs","Other Expenses",2017-12-01 00:00:00.000,102914.54203499884,"Expenses",2
"Inactive Job Costs","Other Expenses",2018-01-01 00:00:00.000,103943.68745534885,"Expenses",2
"Inactive Job Costs","Other Expenses",2018-02-01 00:00:00.000,101864.81370624187,"Expenses",2
"Inactive Job Costs","Other Expenses",2018-03-01 00:00:00.000,103902.1099803667,"Expenses",2
"Inactive Job Costs","Other Expenses",2018-04-01 00:00:00.000,102863.08888056304,"Expenses",2
"Inactive Job Costs","Other Expenses",2018-05-01 00:00:00.000,100805.82710295178,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-05-01 00:00:00.000,1359.7301462976004,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-06-01 00:00:00.000,1414.1193521495043,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-07-01 00:00:00.000,1385.8369651065143,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-08-01 00:00:00.000,1371.9785954554491,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-09-01 00:00:00.000,1413.1379533191123,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-10-01 00:00:00.000,1441.4007123854947,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-11-01 00:00:00.000,1470.2287266332046,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2015-12-01 00:00:00.000,1514.3355884322007,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-01-01 00:00:00.000,1514.3355884322007,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-02-01 00:00:00.000,1514.3355884322007,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-03-01 00:00:00.000,1529.4789443165228,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-04-01 00:00:00.000,1605.952891532349,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-05-01 00:00:00.000,1525.6552469557314,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-06-01 00:00:00.000,1601.9380093035179,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-07-01 00:00:00.000,1569.8992491174474,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-08-01 00:00:00.000,1569.8992491174474,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-09-01 00:00:00.000,1522.8022716439241,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-10-01 00:00:00.000,1492.3462262110454,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-11-01 00:00:00.000,1462.4993016868243,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2016-12-01 00:00:00.000,1491.7492877205609,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-01-01 00:00:00.000,1506.6667805977668,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-02-01 00:00:00.000,1431.3334415678783,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-03-01 00:00:00.000,1388.3934383208421,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-04-01 00:00:00.000,1360.6255695544251,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-05-01 00:00:00.000,1360.6255695544251,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-06-01 00:00:00.000,1319.8068024677923,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-07-01 00:00:00.000,1306.6087344431144,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-08-01 00:00:00.000,1280.4765597542521,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-09-01 00:00:00.000,1216.4527317665395,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-10-01 00:00:00.000,1155.6300951782125,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-11-01 00:00:00.000,1190.2989980335587,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2017-12-01 00:00:00.000,1178.3960080532231,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2018-01-01 00:00:00.000,1190.1799681337554,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2018-02-01 00:00:00.000,1190.1799681337554,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2018-03-01 00:00:00.000,1166.3763687710803,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2018-04-01 00:00:00.000,1178.040132458791,"Expenses",2
"Auto Expense - Tolls/Parking","Other Expenses",2018-05-01 00:00:00.000,1119.1381258358515,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-05-01 00:00:00.000,2057.2642603426634,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-06-01 00:00:00.000,2098.4095455495167,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-07-01 00:00:00.000,2119.3936410050119,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-08-01 00:00:00.000,2034.6178953648114,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-09-01 00:00:00.000,1953.2331795502187,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-10-01 00:00:00.000,1972.7655113457208,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-11-01 00:00:00.000,2012.2208215726353,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2015-12-01 00:00:00.000,1911.6097804940036,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-01-01 00:00:00.000,1854.2614870791833,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-02-01 00:00:00.000,1891.3467168207671,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-03-01 00:00:00.000,1796.7793809797288,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-04-01 00:00:00.000,1886.6183500287152,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-05-01 00:00:00.000,1962.0830840298638,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-06-01 00:00:00.000,1883.5997606686692,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-07-01 00:00:00.000,1827.0917678486089,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-08-01 00:00:00.000,1900.1754385625536,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-09-01 00:00:00.000,1805.1666666344258,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-10-01 00:00:00.000,1877.3733332998031,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-11-01 00:00:00.000,1971.2419999647932,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2016-12-01 00:00:00.000,1872.6798999665534,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2017-01-01 00:00:00.000,1835.2263019672225,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2017-02-01 00:00:00.000,1816.8740389475504,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2017-03-01 00:00:00.000,1762.3678177791237,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2017-04-01 00:00:00.000,1709.49678324575,"Expenses",2
"Miscellaneous Const. Expenses","Other Expenses",2017-05-01 00:00:00.000,1726.5917510782076,"Expenses",2
