ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
366,20120430,20120512,20120507,312,282,1,100,4,"SO48049",20,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"C09A-49F5-80","PO3799136256",2012-04-30 00:00:00.000,2012-05-12 00:00:00.000,2012-05-07 00:00:00.000
399,20120430,20120512,20120507,312,282,1,100,4,"SO48049",21,1,1,33.7745,33.7745,0,0,24.9932,24.9932,33.7745,2.702,0.8444,"C09A-49F5-80","PO3799136256",2012-04-30 00:00:00.000,2012-05-12 00:00:00.000,2012-05-07 00:00:00.000
221,20120731,20120812,20120807,312,282,1,100,4,"SO49132",4,1,1,20.1865,20.1865,0,0,13.8782,13.8782,20.1865,1.6149,0.5047,"3562-4169-86","PO3799126007",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
366,20120731,20120812,20120807,312,282,1,100,4,"SO49132",6,1,1,647.994,647.994,0,0,598.4354,598.4354,647.994,51.8395,16.1999,"3562-4169-86","PO3799126007",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
460,20120731,20120812,20120807,312,282,1,100,4,"SO49132",13,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"3562-4169-86","PO3799126007",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
356,20120731,20120812,20120807,312,282,1,100,4,"SO49132",18,1,1,1242.8518,1242.8518,0,0,1117.8559,1117.8559,1242.8518,99.4281,31.0713,"3562-4169-86","PO3799126007",2012-07-31 00:00:00.000,2012-08-12 00:00:00.000,2012-08-07 00:00:00.000
410,20121028,20121109,20121104,312,282,1,100,4,"SO50294",1,1,1,36.447,36.447,0,0,26.9708,26.9708,36.447,2.9158,0.9112,"F34B-46CA-8D","PO3799186112",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
459,20121028,20121109,20121104,312,282,1,100,4,"SO50294",15,1,1,53.994,53.994,0,0,37.1209,37.1209,53.994,4.3195,1.3499,"F34B-46CA-8D","PO3799186112",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
362,20121028,20121109,20121104,312,282,1,100,4,"SO50294",22,1,1,1229.4589,1229.4589,0,0,1105.81,1105.81,1229.4589,98.3567,30.7365,"F34B-46CA-8D","PO3799186112",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
409,20121028,20121109,20121104,312,282,1,100,4,"SO50294",35,1,1,209.256,209.256,0,0,185.8193,185.8193,209.256,16.7405,5.2314,"F34B-46CA-8D","PO3799186112",2012-10-28 00:00:00.000,2012-11-09 00:00:00.000,2012-11-04 00:00:00.000
214,20130128,20130209,20130204,312,282,1,100,4,"SO51845",2,1,1,20.994,20.994,0,0,13.0863,13.0863,20.994,1.6795,0.5249,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
298,20130128,20130209,20130204,312,282,1,100,4,"SO51845",17,1,1,809.76,809.76,0,0,739.041,739.041,809.76,64.7808,20.244,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
595,20130128,20130209,20130204,312,282,1,100,4,"SO51845",20,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
593,20130128,20130209,20130204,312,282,1,100,4,"SO51845",21,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
551,20130128,20130209,20130204,312,282,1,100,4,"SO51845",23,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
533,20130128,20130209,20130204,312,282,1,100,4,"SO51845",27,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
598,20130128,20130209,20130204,312,282,1,100,4,"SO51845",35,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
517,20130128,20130209,20130204,312,282,1,100,4,"SO51845",41,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
589,20130128,20130209,20130204,312,282,1,100,4,"SO51845",49,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
590,20130128,20130209,20130204,312,282,1,100,4,"SO51845",52,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"6AB8-4CEA-A9","PO3799111961",2013-01-28 00:00:00.000,2013-02-09 00:00:00.000,2013-02-04 00:00:00.000
517,20130430,20130512,20130507,312,282,1,100,4,"SO57144",6,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
590,20130430,20130512,20130507,312,282,1,100,4,"SO57144",12,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
600,20130430,20130512,20130507,312,282,1,100,4,"SO57144",14,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
599,20130430,20130512,20130507,312,282,1,100,4,"SO57144",15,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
597,20130430,20130512,20130507,312,282,1,100,4,"SO57144",23,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
589,20130430,20130512,20130507,312,282,1,100,4,"SO57144",24,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
525,20130430,20130512,20130507,312,282,1,100,4,"SO57144",34,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
487,20130430,20130512,20130507,312,282,1,100,4,"SO57144",35,1,1,32.994,32.994,0,0,20.5663,20.5663,32.994,2.6395,0.8249,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
595,20130430,20130512,20130507,312,282,1,100,4,"SO57144",37,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
544,20130430,20130512,20130507,312,282,1,100,4,"SO57144",38,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
527,20130430,20130512,20130507,312,282,1,100,4,"SO57144",39,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
596,20130430,20130512,20130507,312,282,1,100,4,"SO57144",40,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
402,20130430,20130512,20130507,312,282,1,100,4,"SO57144",41,1,1,72.162,72.162,0,0,53.3999,53.3999,72.162,5.773,1.8041,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
512,20130430,20130512,20130507,312,282,1,100,4,"SO57144",43,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,"074E-478C-99","PO3799111077",2013-04-30 00:00:00.000,2013-05-12 00:00:00.000,2013-05-07 00:00:00.000
475,20130731,20130812,20130807,312,282,1,100,4,"SO63283",4,1,1,41.994,41.994,0,0,26.1763,26.1763,41.994,3.3595,1.0499,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
532,20130731,20130812,20130807,312,282,1,100,4,"SO63283",11,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
592,20130731,20130812,20130807,312,282,1,100,4,"SO63283",14,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
597,20130731,20130812,20130807,312,282,1,100,4,"SO63283",17,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
593,20130731,20130812,20130807,312,282,1,100,4,"SO63283",18,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
590,20130731,20130812,20130807,312,282,1,100,4,"SO63283",19,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
357,20130731,20130812,20130807,312,282,1,100,4,"SO63283",20,1,1,1391.994,1391.994,0,0,1265.6195,1265.6195,1391.994,111.3595,34.7999,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
599,20130731,20130812,20130807,312,282,1,100,4,"SO63283",23,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
544,20130731,20130812,20130807,312,282,1,100,4,"SO63283",24,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
591,20130731,20130812,20130807,312,282,1,100,4,"SO63283",25,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
596,20130731,20130812,20130807,312,282,1,100,4,"SO63283",30,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
511,20130731,20130812,20130807,312,282,1,100,4,"SO63283",31,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
595,20130731,20130812,20130807,312,282,1,100,4,"SO63283",33,1,1,338.994,338.994,0,0,308.2179,308.2179,338.994,27.1195,8.4749,"5DCA-44B0-BB","PO3799140598",2013-07-31 00:00:00.000,2013-08-12 00:00:00.000,2013-08-07 00:00:00.000
590,20131029,20131110,20131105,312,282,1,100,4,"SO69532",7,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
596,20131029,20131110,20131105,312,282,1,100,4,"SO69532",9,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
551,20131029,20131110,20131105,312,282,1,100,4,"SO69532",10,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
543,20131029,20131110,20131105,312,282,1,100,4,"SO69532",11,1,1,37.254,37.254,0,0,27.568,27.568,37.254,2.9803,0.9314,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
512,20131029,20131110,20131105,312,282,1,100,4,"SO69532",15,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
599,20131029,20131110,20131105,312,282,1,100,4,"SO69532",19,1,1,323.994,323.994,0,0,294.5797,294.5797,323.994,25.9195,8.0999,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
589,20131029,20131110,20131105,312,282,1,100,4,"SO69532",21,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
511,20131029,20131110,20131105,312,282,1,100,4,"SO69532",24,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
544,20131029,20131110,20131105,312,282,1,100,4,"SO69532",30,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
298,20131029,20131110,20131105,312,282,1,100,4,"SO69532",32,1,1,809.76,809.76,0,0,739.041,739.041,809.76,64.7808,20.244,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
533,20131029,20131110,20131105,312,282,1,100,4,"SO69532",35,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
400,20131029,20131110,20131105,312,282,1,100,4,"SO69532",38,1,1,37.152,37.152,0,0,27.4925,27.4925,37.152,2.9722,0.9288,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
214,20131029,20131110,20131105,312,282,1,100,4,"SO69532",39,1,1,20.994,20.994,0,0,13.0863,13.0863,20.994,1.6795,0.5249,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
525,20131029,20131110,20131105,312,282,1,100,4,"SO69532",41,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
515,20131029,20131110,20131105,312,282,1,100,4,"SO69532",43,1,1,16.272,16.272,0,0,12.0413,12.0413,16.272,1.3018,0.4068,"27FB-4A86-85","PO3799165791",2013-10-29 00:00:00.000,2013-11-10 00:00:00.000,2013-11-05 00:00:00.000
275,20101229,20110110,20110105,511,282,1,100,4,"SO43666",3,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"D46A-40CA-8D","PO16008173883",2010-12-29 00:00:00.000,2011-01-10 00:00:00.000,2011-01-05 00:00:00.000
317,20101229,20110110,20110105,511,282,1,100,4,"SO43666",4,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"D46A-40CA-8D","PO16008173883",2010-12-29 00:00:00.000,2011-01-10 00:00:00.000,2011-01-05 00:00:00.000
334,20101229,20110110,20110105,511,282,1,100,4,"SO43666",6,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"D46A-40CA-8D","PO16008173883",2010-12-29 00:00:00.000,2011-01-10 00:00:00.000,2011-01-05 00:00:00.000
307,20110129,20110210,20110205,384,282,1,100,4,"SO43864",6,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"B5D8-4B03-96","PO16037151094",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
300,20110129,20110210,20110205,384,282,1,100,4,"SO43864",9,1,1,809.76,809.76,0,0,699.0928,699.0928,809.76,64.7808,20.244,"B5D8-4B03-96","PO16037151094",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
332,20110129,20110210,20110205,240,282,1,100,4,"SO43872",5,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
275,20110129,20110210,20110205,240,282,1,100,4,"SO43872",9,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
285,20110129,20110210,20110205,240,282,1,100,4,"SO43872",10,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
314,20110129,20110210,20110205,240,282,1,100,4,"SO43872",11,1,1,2146.962,2146.962,0,0,2171.2942,2171.2942,2146.962,171.757,53.6741,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
316,20110129,20110210,20110205,240,282,1,100,4,"SO43872",13,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
322,20110129,20110210,20110205,240,282,1,100,4,"SO43872",15,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"52FF-45CD-9B","PO12557127067",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
316,20110129,20110210,20110205,78,282,1,100,4,"SO43873",6,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
285,20110129,20110210,20110205,78,282,1,100,4,"SO43873",7,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
317,20110129,20110210,20110205,78,282,1,100,4,"SO43873",14,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
332,20110129,20110210,20110205,78,282,1,100,4,"SO43873",16,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
235,20110129,20110210,20110205,78,282,1,100,4,"SO43873",22,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
229,20110129,20110210,20110205,78,282,1,100,4,"SO43873",24,1,1,28.8404,28.8404,0,0,31.7244,31.7244,28.8404,2.3072,0.721,"494C-48D2-BD","PO12499138177",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
220,20110129,20110210,20110205,385,282,1,100,4,"SO43901",3,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"5FDB-4B73-97","PO5684189260",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
349,20110129,20110210,20110205,385,282,1,100,4,"SO43901",5,1,1,2024.994,2024.994,0,0,1898.0944,1898.0944,2024.994,161.9995,50.6249,"5FDB-4B73-97","PO5684189260",2011-01-29 00:00:00.000,2011-02-10 00:00:00.000,2011-02-05 00:00:00.000
322,20110301,20110313,20110308,114,282,1,100,4,"SO44089",3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"92C1-4009-AC","PO15950135717",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
296,20110301,20110313,20110308,187,282,1,100,4,"SO44113",11,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"B9C7-4334-81","PO2697181021",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
307,20110301,20110313,20110308,187,282,1,100,4,"SO44113",13,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"B9C7-4334-81","PO2697181021",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
293,20110301,20110313,20110308,187,282,1,100,4,"SO44113",15,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"B9C7-4334-81","PO2697181021",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
296,20110301,20110313,20110308,366,282,1,100,4,"SO44115",3,1,1,714.7043,714.7043,0,0,617.0281,617.0281,714.7043,57.1763,17.8676,"5360-4C42-90","PO3248122509",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
215,20110301,20110313,20110308,366,282,1,100,4,"SO44115",5,1,1,20.1865,20.1865,0,0,12.0278,12.0278,20.1865,1.6149,0.5047,"5360-4C42-90","PO3248122509",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
307,20110301,20110313,20110308,366,282,1,100,4,"SO44115",10,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"5360-4C42-90","PO3248122509",2011-03-01 00:00:00.000,2011-03-13 00:00:00.000,2011-03-08 00:00:00.000
330,20110331,20110412,20110407,511,282,1,100,4,"SO44286",3,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"27D8-4398-9C","PO16008112311",2011-03-31 00:00:00.000,2011-04-12 00:00:00.000,2011-04-07 00:00:00.000
328,20110331,20110412,20110407,511,282,1,100,4,"SO44286",5,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"27D8-4398-9C","PO16008112311",2011-03-31 00:00:00.000,2011-04-12 00:00:00.000,2011-04-07 00:00:00.000
345,20110501,20110513,20110508,492,282,1,100,4,"SO44481",5,1,1,2039.994,2039.994,0,0,1912.1544,1912.1544,2039.994,163.1995,50.9999,"379F-474E-B8","PO609189211",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
300,20110501,20110513,20110508,384,282,1,100,4,"SO44505",5,1,1,809.76,809.76,0,0,699.0928,699.0928,809.76,64.7808,20.244,"5D07-4BE7-A6","PO16037162003",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
293,20110501,20110513,20110508,384,282,1,100,4,"SO44505",6,1,1,722.5949,722.5949,0,0,623.8403,623.8403,722.5949,57.8076,18.0649,"5D07-4BE7-A6","PO16037162003",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
270,20110501,20110513,20110508,78,282,1,100,4,"SO44520",5,1,1,183.9382,183.9382,0,0,181.4857,181.4857,183.9382,14.7151,4.5985,"5BE0-436B-8C","PO12499152870",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
317,20110501,20110513,20110508,78,282,1,100,4,"SO44520",13,1,1,874.794,874.794,0,0,884.7083,884.7083,874.794,69.9835,21.8699,"5BE0-436B-8C","PO12499152870",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
276,20110501,20110513,20110508,78,282,1,100,4,"SO44520",17,1,1,356.898,356.898,0,0,352.1394,352.1394,356.898,28.5518,8.9225,"5BE0-436B-8C","PO12499152870",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
279,20110501,20110513,20110508,78,282,1,100,4,"SO44520",18,1,1,178.5808,178.5808,0,0,176.1997,176.1997,178.5808,14.2865,4.4645,"5BE0-436B-8C","PO12499152870",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
338,20110501,20110513,20110508,78,282,1,100,4,"SO44520",25,1,1,419.4589,419.4589,0,0,413.1463,413.1463,419.4589,33.5567,10.4865,"5BE0-436B-8C","PO12499152870",2011-05-01 00:00:00.000,2011-05-13 00:00:00.000,2011-05-08 00:00:00.000
