Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2010,"20100315DC","2nd match (D/N)","SK Warne",1036,"not out",1,1,0,0,0,100,"captain",2010-03-13 00:00:00.000
2010,"20100328RR","21","R McLaren",1172,"not out",1,1,0,0,0,100,"normal player",2010-03-25 00:00:00.000
2010,"20100328MI","20th match (D/N)","A Kumble",1068,"not out",1,1,0,0,0,100,"captain",2010-03-25 00:00:00.000
2010,"20100331CSK","24th match (D/N)","SW Tait",1189,"not out",1,1,0,0,0,100,"normal player",2010-03-28 00:00:00.000
2010,"20100402RCB","27th match (N)","SJ Srivastava",1223,"not out",1,1,0,0,0,100,"normal player",2010-03-30 00:00:00.000
2010,"20100402RCB","27th match (N)","Harbhajan Singh",1007,"not out",1,1,0,0,0,100,"normal player",2010-03-30 00:00:00.000
2010,"20100404KXP","31","B Lee",1134,"not out",1,1,0,0,0,100,"normal player",2010-02-04 00:00:00.000
2010,"20100407RR","35th match (N)","A Kumble",1068,"not out",1,1,0,0,0,100,"captain",2010-04-04 00:00:00.000
2010,"20100410DC","38th match (D/N)","Bipul Sharma",1215,"not out",1,1,0,0,0,100,"normal player",2010-07-04 00:00:00.000
2010,"20100413CSK","43rd match (N)","BAW Mendis",1097,"not out",1,1,0,0,0,100,"normal player",2010-10-04 00:00:00.000
2010,"20100418DC","51","IK Pathan",1045,"not out",1,1,0,0,0,100,"normal player",2010-04-16 00:00:00.000
2011,"20110410MI","Final (N)","SL Malinga",1132,"not out",1,1,0,0,0,100,"normal player",2010-04-25 00:00:00.000
2011,"20110411KKR","2nd match (D/N)","I Sharma",1059,"not out",1,1,0,0,0,100,"normal player",2011-09-04 00:00:00.000
2011,"20110412RR","5th match (N)","NJ Rimmington",1173,"not out",1,1,0,0,0,100,"normal player",2011-10-04 00:00:00.000
2011,"20110413PW","6th match (N)","I Sharma",1059,"not out",1,1,0,0,0,100,"normal player",2011-11-04 00:00:00.000
2011,"20110423DC","22nd match (N)","L Balaji",1080,"not out",1,1,0,0,0,100,"normal player",2011-04-20 00:00:00.000
2011,"20110426RCB","26th match (N)","RJ Harris",1126,"not out",1,1,0,0,0,100,"normal player",2011-04-23 00:00:00.000
2011,"20110430KKR","33rd match (N)","UT Yadav",1167,"not out",1,1,0,0,0,100,"normal player",2011-04-28 00:00:00.000
2011,"20110501RR","35th match (N)","Harpreet Singh",1213,"not out",1,1,0,0,0,100,"normal player",2011-04-29 00:00:00.000
2011,"20110502KTK","36th match (D/N)","RP Singh",1089,"not out",1,1,0,0,0,100,"normal player",2011-04-30 00:00:00.000
2011,"20110504CSK","39th match (N)","I Sharma",1059,"not out",1,1,0,0,0,100,"normal player",2011-01-05 00:00:00.000
2011,"20110506RCB","43rd match (D/N)","DH Yagnik",1198,"not out",1,1,0,0,0,100,"wicket keeper",2011-04-05 00:00:00.000
2011,"20110508PW","45th match (D/N)","R Bhatia",1122,"not out",1,1,0,0,0,100,"normal player",2011-05-05 00:00:00.000
2011,"20110508PW","45th match (D/N)","RV Gomez",1162,"not out",1,1,0,0,0,100,"normal player",2011-05-05 00:00:00.000
2011,"20110511RCB","51","SJ Srivastava",1223,"not out",1,1,0,0,0,100,"normal player",2011-08-05 00:00:00.000
2011,"20110515KXP","57th match (N)","R Vinay Kumar",1027,"not out",1,1,0,0,0,100,"normal player",2011-05-13 00:00:00.000
2011,"20110518CSK","60th match (D/N)","PP Chawla",1046,"not out",1,1,0,0,0,100,"normal player",2011-05-15 00:00:00.000
2011,"20110520RR","62nd match (N)","B Kumar",1232,"not out",1,1,0,0,0,100,"normal player",2011-05-16 00:00:00.000
2011,"20110521nr","64th match (N)","KM Jadhav",1195,"not out",1,1,0,0,0,100,"normal player",2011-05-18 00:00:00.000
2011,"20110522MI","65th match (N)","WD Parnell",1176,"not out",1,1,0,0,0,100,"normal player",2011-05-19 00:00:00.000
2011,"20110522RCB","66th match (N)","Harbhajan Singh",1007,"not out",1,1,0,0,0,100,"normal player",2011-05-20 00:00:00.000
2011,"20110528CSK","70th match (N)","Shakib Al Hasan",1196,"not out",1,1,0,0,0,100,"normal player",2011-05-22 00:00:00.000
2013,"20130403KKR","1","UT Yadav",1167,"not out",1,1,0,0,0,100,"normal player",2012-05-22 00:00:00.000
2013,"20130404RCB","Elimination Final (N)","RP Singh",1089,"not out",1,1,0,0,0,100,"normal player",2012-05-23 00:00:00.000
2018,"20180419KXP","12th match (N)","DJ Bravo",1005,"not out",1,1,0,0,0,100,"normal player",2018-04-15 00:00:00.000
2018,"20180503KKR","28th match (D/N)","JC Archer",,"not out",1,1,0,0,0,100,"normal player",2018-04-29 00:00:00.000
2018,"20180512KKR","40th match (N)","AJ Tye",1398,"not out",1,1,0,0,0,100,"normal player",2018-08-05 00:00:00.000
2018,"20180513RR","43rd match (N)","DJ Bravo",1005,"not out",1,1,0,0,0,100,"normal player",2018-11-05 00:00:00.000
2018,"20180514RCB","44th match (D/N)","BB Sran",1376,"not out",1,1,0,0,0,100,"normal player",2018-12-05 00:00:00.000
2018,"20180520CSK","51","TG Southee",1323,"not out",1,1,0,0,0,100,"normal player",2018-05-17 00:00:00.000
2018,"20180520CSK","51","DJ Hooda",1341,"not out",1,1,0,0,0,100,"normal player",2018-05-17 00:00:00.000
2019,"20190330TIE","6th match (N)","KD Karthik",1076,"not out",1,1,0,0,0,100,"captain & wicket keeper",2019-03-27 00:00:00.000
2008,"20080419DC","3rd match (N)","S Dhawan",1003,"not out",52,41,0,8,0,126.82,"normal player",2008-04-19 00:00:00.000
2008,"20080419DC","3rd match (N)","D Salunkhe",1482,"not out",26,20,0,4,0,130,"normal player",2008-04-19 00:00:00.000
2008,"20080421RR","6th match (N)","PP Chawla",1046,"not out",24,11,0,4,0,218.18,"normal player",2008-04-21 00:00:00.000
2008,"20080422DC","7th match (N)","S Dhawan",1003,"not out",25,28,0,3,0,89.28,"normal player",2008-04-22 00:00:00.000
2008,"20080505KXP","24th match (N)","GC Smith",1029,"not out",35,44,0,4,0,79.54,"normal player",2008-04-05 00:00:00.000
2008,"20080516MI","37th match (N)","S Dhawan",1003,"not out",68,52,0,8,0,130.76,"normal player",2008-05-15 00:00:00.000
2008,"20080518CSK","39th match (D/N)","SR Watson",1182,"not out",46,28,0,6,0,164.28,"normal player",2008-05-17 00:00:00.000
2008,"20080517RR","39th match (D/N)","SR Watson",1182,"not out",46,28,0,6,0,164.28,"normal player",2008-05-17 00:00:00.000
2008,"20080519DC","41","SP Fleming",1499,"not out",32,20,0,6,0,160,"normal player",2008-05-18 00:00:00.000
2008,"20080521RCB","44th match (N)","M Kaif",1212,"not out",34,31,0,4,0,109.67,"normal player",2008-05-20 00:00:00.000
2008,"20080525RCB","50th match (N)","MF Maharoof",1144,"not out",20,13,0,4,0,153.84,"normal player",2008-05-24 00:00:00.000
2009,"20090418MI","2nd Semi-Final (N)","PA Patel",1010,"not out",51,48,0,8,0,106.25,"wicket keeper",2008-05-31 00:00:00.000
2009,"20090419DC","1","SR Tendulkar",1002,"not out",59,49,0,7,0,120.4,"captain",2009-04-18 00:00:00.000
2009,"20090428RR","15th match (D/N)","SK Warne",1036,"not out",34,33,0,3,0,,"captain",2009-04-26 00:00:00.000
2009,"20090430DC","18th match (D/N)","GC Smith",1029,"not out",44,46,0,5,0,,"normal player",2009-04-28 00:00:00.000
2009,"20090501MI","19th match","MN van Wyk",1101,"not out",43,35,0,4,0,,"wicket keeper",2009-04-29 00:00:00.000
2009,"20090505RR","28th match (D/N)","AM Nayar",1006,"not out",29,20,0,4,0,145,"normal player",2009-03-05 00:00:00.000
2009,"20090508DC","31","G Gambhir",1048,"not out",71,57,0,7,0,124.56,"captain",2009-05-05 00:00:00.000
2009,"20090513DC","39th match (D/N)","AB de Villiers",1074,"not out",40,32,0,5,0,125,"normal player",2009-10-05 00:00:00.000
2009,"20090517KXP","46th match (D/N)","KC Sangakkara",1043,"not out",43,47,0,6,0,91.48,"wicket keeper",2009-05-15 00:00:00.000
2009,"20090520KKR","50th match (D/N)","MM Patel",1038,"not out",23,10,0,5,0,230,"normal player",2009-05-17 00:00:00.000
2010,"20100313DC","1","TL Suman",1107,"not out",24,25,0,3,0,96,"normal player",2009-05-22 00:00:00.000
2010,"20100320RR","10th match (N)","JH Kallis",1066,"not out",44,34,0,7,0,129.41,"normal player",2010-03-18 00:00:00.000
2010,"20100321DC","11th match (D/N)","M Manhas",1092,"not out",32,22,0,5,0,145.45,"normal player",2010-03-19 00:00:00.000
2010,"20100321M","12th match (N)","S Sreesanth",1127,"not out",12,5,0,3,0,240,"normal player",2010-03-19 00:00:00.000
2010,"20100323RCB","14th match (N)","JH Kallis",1066,"not out",66,55,0,10,0,120,"normal player",2010-03-20 00:00:00.000
2010,"20100325MI","17th match (N)","SR Tendulkar",1002,"not out",71,48,0,10,0,147.91,"captain",2010-03-22 00:00:00.000
2010,"20100325MI","17th match (N)","R Sathish",1200,"not out",21,11,0,3,0,190.9,"normal player",2010-03-22 00:00:00.000
2010,"20100328RR","21","S Badrinath",1016,"not out",55,45,0,6,0,122.22,"normal player",2010-03-25 00:00:00.000
2010,"20100404KXP","31","RS Bopara",1040,"not out",42,33,0,3,0,127.27,"normal player",2010-02-04 00:00:00.000
2010,"20100409KXP","37th match (N)","S Badrinath",1016,"not out",30,22,0,4,0,136.36,"normal player",2010-06-04 00:00:00.000
2010,"20100416DC","47th match (D/N)","JP Duminy",1004,"not out",21,14,0,3,0,150,"normal player",2010-04-13 00:00:00.000
2010,"20100417MI","49th match (N)","AC Voges",1469,"not out",28,27,0,3,0,103.7,"normal player",2010-04-14 00:00:00.000
2010,"20100418CSK","50th match (N)","G Gambhir",1048,"not out",57,56,0,5,0,101.78,"captain",2010-04-15 00:00:00.000
2010,"20100425CSK","56th match (N)","BB McCullum",1050,"not out",57,56,0,8,0,101.78,"normal player",2010-04-19 00:00:00.000
2011,"20110409RR","3rd Place Play-off (N)","R Dravid",1023,"not out",35,30,0,5,0,116.66,"normal player",2010-04-24 00:00:00.000
2011,"20110412MI","3rd match (N)","AUK Pathan",1164,"not out",12,4,0,3,0,300,"normal player",2011-09-04 00:00:00.000
2011,"20110413KXP","4th match (D/N)","RG Sharma",1064,"not out",27,30,0,3,0,90,"normal player",2011-10-04 00:00:00.000
2011,"20110415KKR","8th match (N)","SR Tendulkar",1002,"not out",55,46,0,7,0,119.56,"captain",2011-12-04 00:00:00.000
2011,"20110415KKR","8th match (N)","AT Rayudu",1169,"not out",63,50,0,9,0,126,"normal player",2011-12-04 00:00:00.000
2011,"20110415KKR","8th match (N)","SS Tiwary",1095,"not out",16,10,0,3,0,160,"normal player",2011-12-04 00:00:00.000
2011,"20110414DC","7th match (D/N)","J Botha",1141,"not out",39,32,0,4,0,121.87,"normal player",2011-12-04 00:00:00.000
2011,"20110415KTK","9th match (D/N)","S Badrinath",1016,"not out",66,56,0,8,0,117.85,"normal player",2011-04-13 00:00:00.000
2011,"20110416CSK","10th match (N)","RV Gomez",1162,"not out",26,18,0,3,0,144.44,"normal player",2011-04-13 00:00:00.000
2011,"20110426RCB","26th match (N)","AM Nayar",1006,"not out",17,13,0,3,0,130.76,"normal player",2011-04-23 00:00:00.000
2011,"20110427DC","27th match (D/N)","A Mishra",1099,"not out",25,19,0,4,0,131.57,"normal player",2011-04-24 00:00:00.000
2011,"20110427CSK","28th match (N)","J Botha",1141,"not out",14,7,0,3,0,200,"normal player",2011-04-24 00:00:00.000
2011,"20110502MI","37th match (N)","G Gambhir",1048,"not out",45,44,0,4,0,102.27,"captain",2011-04-30 00:00:00.000
2011,"20110505DC","41","PA Patel",1010,"not out",37,31,0,5,0,119.35,"wicket keeper",2011-02-05 00:00:00.000
2011,"20110513KXP","53rd match (D/N)","CJ Ferguson",1224,"not out",15,8,0,3,0,187.5,"normal player",2011-10-05 00:00:00.000
2011,"20110517KXP","59th match (N)","A Mishra",1099,"not out",18,6,0,4,0,300,"normal player",2011-05-14 00:00:00.000
2011,"20110522MI","65th match (N)","G Gambhir",1048,"not out",54,46,0,7,0,117.39,"captain",2011-05-19 00:00:00.000
2011,"20110522RCB","66th match (N)","R Dravid",1023,"not out",43,32,0,6,0,134.37,"normal player",2011-05-20 00:00:00.000
2012,"20120527KKR","72nd match (N)","SR Tendulkar",1002,"not out",58,51,0,6,0,113.72,"normal player",2012-05-20 00:00:00.000
2018,"20180412SH","3rd match (N)","KD Karthik",1076,"not out",35,29,0,4,0,120.68,"captain & wicket keeper",2018-08-04 00:00:00.000
2018,"20180422RR","17th match (N)","DJ Bravo",1005,"not out",24,16,0,4,0,150,"normal player",2018-04-20 00:00:00.000
2018,"20180424SH","19th match (N)","R Tewatia",1336,"not out",13,9,0,3,0,144.44,"normal player",2018-04-21 00:00:00.000
2018,"20180514RCB","44th match (D/N)","Shubman Gill",,"not out",16,8,0,3,0,200,"normal player",2018-12-05 00:00:00.000
2018,"20180518DC","48th match (N)","PA Patel",1010,"not out",40,22,0,7,0,181.81,"wicket keeper",2018-05-14 00:00:00.000
2019,"20190323CSK","Qualifier 1 (N)","SN Thakur",1352,"not out",15,5,0,3,0,300,"normal player",2018-05-22 00:00:00.000
2008,"20080426RR","12th match (N)","Z Khan",1008,"not out",17,18,0,2,0,94.44,"normal player",2008-04-26 00:00:00.000
2008,"20080502DC","20th match (N)","S Dhawan",1003,"not out",19,17,0,2,0,111.76,"normal player",2008-02-05 00:00:00.000
2008,"20080503KXP","20th match (N)","S Dhawan",1003,"not out",19,17,0,2,0,111.76,"normal player",2008-02-05 00:00:00.000
2008,"20080503KXP","20th match (N)","AB de Villiers",1074,"not out",26,21,0,2,0,123.8,"normal player",2008-02-05 00:00:00.000
2008,"20080502DC","20th match (N)","AB de Villiers",1074,"not out",26,21,0,2,0,123.8,"normal player",2008-02-05 00:00:00.000
2008,"20080506DC","25th match (N)","DPMD Jayawardene",1044,"not out",17,22,0,2,0,77.27,"normal player",2008-05-05 00:00:00.000
2008,"20080510CSK","30th match (N)","M Kaif",1212,"not out",17,14,0,2,0,121.42,"normal player",2008-09-05 00:00:00.000
2008,"20080511RR","32nd match (D/N)","LR Shukla",1055,"not out",14,3,0,2,0,466.66,"normal player",2008-11-05 00:00:00.000
2008,"20080515DC","36th match (N)","RV Uthappa",1020,"not out",16,19,0,2,0,84.21,"normal player",2008-05-14 00:00:00.000
2008,"20080519DC","41","PA Patel",1010,"not out",19,28,0,2,0,67.85,"normal player",2008-05-18 00:00:00.000
2008,"20080519DC","41","LR Shukla",1055,"not out",13,11,0,2,0,118.18,"normal player",2008-05-18 00:00:00.000
2008,"20080523KXP","46th match (N)","SK Raina",1012,"not out",21,20,0,2,0,105,"normal player",2008-05-21 00:00:00.000
2009,"20090419DC","2nd match (D/N)","R Vinay Kumar",1027,"not out",8,2,0,2,0,400,"normal player",2009-04-18 00:00:00.000
2009,"20090420CSK","3rd match","G Gambhir",1048,"not out",15,13,0,2,0,115.38,"normal player",2009-04-19 00:00:00.000
2009,"20090507RR","30th match","LA Carseldine",1115,"not out",16,9,0,2,0,177.77,"normal player",2009-05-05 00:00:00.000
2009,"20090514RR","42nd match (D/N)","K Goel",1041,"not out",20,21,0,2,0,95.23,"normal player",2009-12-05 00:00:00.000
2009,"20090518KKR","47th match","MS Dhoni",1014,"not out",23,22,0,2,0,104.54,"captain & wicket keeper",2009-05-16 00:00:00.000
2010,"20100312KKR","55th match","Harbhajan Singh",1007,"not out",12,7,0,2,0,171.42,"normal player",2009-05-21 00:00:00.000
2009,"20090524DC","56th match (D/N)","AA Bilakhia",1094,"not out",16,8,0,2,0,200,"normal player",2009-05-21 00:00:00.000
2010,"20100316CSK","3rd match (N)","S Sreesanth",1127,"not out",15,14,0,2,0,107.14,"normal player",2010-03-13 00:00:00.000
2010,"20100316CSK","3rd match (N)","M Manhas",1092,"not out",31,24,0,2,0,129.16,"normal player",2010-03-13 00:00:00.000
2010,"20100315DC","2nd match (D/N)","R McLaren",1172,"not out",11,5,0,2,0,220,"normal player",2010-03-13 00:00:00.000
2010,"20100317MI","5th match (N)","TL Suman",1107,"not out",10,5,0,2,0,200,"normal player",2010-03-14 00:00:00.000
2010,"20100318RCB","6th match (N)","KD Karthik",1076,"not out",23,26,0,2,0,88.46,"wicket keeper",2010-03-15 00:00:00.000
2010,"20100324RR","16th match (N)","PP Chawla",1046,"not out",8,4,0,2,0,200,"normal player",2010-03-21 00:00:00.000
2010,"20100401KKR","26th match (N)","WP Saha",1102,"not out",20,17,0,2,0,117.64,"wicket keeper",2010-03-29 00:00:00.000
2010,"20100402RCB","27th match (N)","R Sathish",1200,"not out",17,9,0,2,0,188.88,"normal player",2010-03-30 00:00:00.000
2010,"20100403CSK","29th match (N)","AB McDonald",1149,"not out",14,9,0,2,0,155.55,"normal player",2010-03-31 00:00:00.000
2010,"20100404DC","30th match (N)","WP Saha",1102,"not out",10,4,0,2,0,250,"wicket keeper",2010-01-04 00:00:00.000
2010,"20100407RR","35th match (N)","DL Vettori",1078,"not out",19,17,0,2,0,111.76,"normal player",2010-04-04 00:00:00.000
2010,"20100407KKR","34th match (D/N)","AD Mathews",1138,"not out",17,11,0,2,0,154.54,"normal player",2010-04-04 00:00:00.000
2010,"20100410RCB","39th match (N)","DL Vettori",1078,"not out",12,6,0,2,0,200,"normal player",2010-07-04 00:00:00.000
2010,"20100417KKR","48th match (N)","AB Agarkar",1057,"not out",9,5,0,2,0,180,"normal player",2010-04-13 00:00:00.000
2010,"20100418CSK","50th match (N)","M Manhas",1092,"not out",25,32,0,2,0,78.12,"normal player",2010-04-15 00:00:00.000
2010,"20100424RCB","55th match (N)","R Sharma",1177,"not out",14,8,0,2,0,175,"normal player",2010-04-18 00:00:00.000
2010,"20100422CSK","54th match (D/N)","JA Morkel",1065,"not out",14,8,0,2,0,175,"normal player",2010-04-18 00:00:00.000
2011,"20110414DC","7th match (D/N)","IK Pathan",1045,"not out",9,6,0,2,0,150,"normal player",2011-12-04 00:00:00.000
2011,"20110417KKR","13th match (N)","BJ Hodge",1053,"not out",11,7,0,2,0,157.14,"normal player",2011-04-15 00:00:00.000
2011,"20110419AB","15th match (N)","AM Nayar",1006,"not out",13,10,0,2,0,130,"normal player",2011-04-16 00:00:00.000
2011,"20110420MI","18th match (N)","BJ Hodge",1053,"not out",19,14,0,2,0,135.71,"normal player",2011-04-18 00:00:00.000
2011,"20110422RCB","21","A Symonds",1133,"not out",16,15,0,2,0,106.66,"normal player",2011-04-20 00:00:00.000
2011,"20110429RCB","30th match (N)","J Syed Mohammad",1207,"not out",13,10,0,2,0,130,"normal player",2011-04-26 00:00:00.000
2011,"20110503KKR","38th match (D/N)","AM Rahane",1111,"not out",15,9,0,2,0,166.66,"normal player",2011-01-05 00:00:00.000
2011,"20110505KTK","42nd match (N)","B Chipli",1159,"not out",12,7,0,2,0,171.42,"normal player",2011-03-05 00:00:00.000
2011,"20110507MI","46th match (N)","DT Christian",1160,"not out",27,22,0,2,0,122.72,"normal player",2011-05-05 00:00:00.000
2011,"20110507MI","46th match (N)","JR Hopes",1186,"not out",17,10,0,2,0,170,"normal player",2011-05-05 00:00:00.000
2011,"20110510KXP","48th match (D/N)","JH Kallis",1066,"not out",21,23,0,2,0,91.3,"normal player",2011-07-05 00:00:00.000
2011,"20110510KXP","48th match (D/N)","MK Tiwary",1077,"not out",15,12,0,2,0,125,"normal player",2011-07-05 00:00:00.000
2011,"20110513KXP","53rd match (D/N)","B Chipli",1159,"not out",18,14,0,2,0,128.57,"normal player",2011-10-05 00:00:00.000
2011,"20110521DC","63rd match (N)","S Aravind",1181,"not out",11,5,0,2,0,220,"normal player",2011-05-17 00:00:00.000
2011,"20110521nr","64th match (N)","JA Morkel",1065,"not out",13,10,0,2,0,130,"normal player",2011-05-18 00:00:00.000
2011,"20110522RCB","66th match (N)","JEC Franklin",1194,"not out",11,5,0,2,0,220,"normal player",2011-05-20 00:00:00.000
2012,"20120405DC","Elimination Final (N)","JEC Franklin",1194,"not out",29,25,0,2,0,116,"normal player",2011-05-25 00:00:00.000
2012,"20120502KXP","40th match (N)","AT Rayudu",1169,"not out",19,15,0,2,0,126.66,"normal player",2012-04-29 00:00:00.000
2013,"20130404RCB","Elimination Final (N)","DS Kulkarni",1129,"not out",10,5,0,2,0,200,"normal player",2012-05-23 00:00:00.000
2013,"20130406MI","Final (N)","MK Tiwary",1077,"not out",9,3,0,2,0,300,"normal player",2012-05-27 00:00:00.000
2013,"20130406MI","Final (N)","MS Dhoni",1014,"not out",14,9,0,2,0,155.55,"captain & wicket keeper",2012-05-27 00:00:00.000
2014,"20140421CSK","3rd match","GJ Bailey",1148,"not out",17,10,0,2,0,170,"captain",2014-04-18 00:00:00.000
2014,"20140420KXP","4th match (N)","JP Faulkner",1246,"not out",8,2,0,2,0,400,"normal player",2014-04-18 00:00:00.000
2018,"20180410CSK","1","HH Pandya",1346,"not out",22,20,0,2,0,110,"normal player",2018-07-04 00:00:00.000
2018,"20180411RR","2nd match (D/N)","MP Stoinis",1355,"not out",22,15,0,2,0,146.66,"normal player",2018-08-04 00:00:00.000
2018,"20180415RR","8th match (N)","Washington Sundar",1401,"not out",9,4,0,2,0,225,"normal player",2018-04-13 00:00:00.000
2018,"20180421RCB","15th match (N)","JC Buttler",1353,"not out",24,18,0,2,0,133.33,"wicket keeper",2018-04-18 00:00:00.000
2018,"20180423KXP","18th match (D/N)","Shubman Gill",,"not out",14,8,0,2,0,175,"normal player",2018-04-21 00:00:00.000
2018,"20180429SH","25th match (N)","Mujeeb Ur Rahman",,"not out",10,5,0,2,0,200,"normal player",2018-04-26 00:00:00.000
2018,"20180430CSK","26th match (N)","MG Johnson",1299,"not out",12,6,0,2,0,200,"normal player",2018-04-27 00:00:00.000
