Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
907224,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, HP",5,690,"C",10
907232,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Samsung",5,52,"C",10
907269,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, HP",5,1503,"C",10
907273,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Huawei",5,229,"C",10
907299,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, HP",5,280,"C",10
907312,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, HP",5,18,"C",10
907315,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",5,72,"C",10
907318,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Huawei",5,159,"C",10
907345,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, HP",5,274,"C",10
907355,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Samsung",5,229,"C",10
907426,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Huawei",5,742,"C",10
907438,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Huawei",5,271,"C",10
907480,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",5,971,"C",10
907492,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",5,567,"C",10
907535,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Dell",5,41,"C",10
907560,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",5,530,"C",10
907561,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Huawei",5,499,"C",10
907598,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, HP",5,154,"C",10
907613,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",5,724,"C",10
907616,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",5,57,"C",10
907622,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Samsung",5,548,"C",10
907630,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Samsung",5,404,"C",10
907633,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Huawei",5,1667,"C",10
907652,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",5,67,"C",10
907661,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Samsung",5,301,"C",10
907671,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",5,64,"C",10
907686,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Samsung",5,444,"C",10
907691,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Samsung",5,82,"C",10
907716,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, HP",5,41,"C",10
907742,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Samsung",5,33,"C",10
907744,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Dell",5,229,"C",10
907815,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, HP",5,63,"C",10
907840,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Samsung",5,457,"C",10
907904,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Huawei",5,66,"C",10
907909,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Dell",5,56,"C",10
907970,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Huawei",5,20,"C",10
907979,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, HP",5,2237,"C",10
908001,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Samsung",5,48,"C",10
908021,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Dell",5,46,"C",10
908027,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, HP",5,41,"C",10
908040,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, HP",5,209,"C",10
908049,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Dell",5,66,"C",10
908065,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",5,256,"C",10
908122,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",5,425,"C",10
908138,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",5,724,"C",10
908169,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",5,115,"C",10
908245,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Dell",5,35,"C",10
908246,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Huawei",5,71,"C",10
908257,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Dell",5,100,"C",10
908279,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",5,43,"C",10
908293,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Samsung",5,562,"C",10
908296,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Dell",5,35,"C",10
908323,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, HP",5,99,"C",10
908344,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Huawei",5,115,"C",10
908370,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, HP",5,191,"C",10
908400,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Samsung",5,39,"C",10
908415,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Samsung",5,542,"C",10
908417,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",5,30,"C",10
908418,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Huawei",5,57,"C",10
908428,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",5,103,"C",10
908448,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Samsung",5,731,"C",10
908459,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",5,510,"C",10
908479,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Dell",5,445,"C",10
908503,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Huawei",5,14,"C",10
908505,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",5,53,"C",10
908529,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",5,301,"C",10
908535,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",5,115,"C",10
908539,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, HP",5,14,"C",10
908594,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",5,37,"C",10
908630,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",5,207,"C",10
908638,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Dell",5,415,"C",10
908699,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, HP",5,519,"C",10
908707,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",5,66,"C",10
908717,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Huawei",5,111,"C",10
908718,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Huawei",5,1336,"C",10
908757,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Huawei",5,523,"C",10
908759,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, HP",5,223,"C",10
908760,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, HP",5,191,"C",10
908768,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Huawei",5,1241,"C",10
908804,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",5,116,"C",10
908805,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, HP",5,80,"C",10
908815,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",5,33,"C",10
908842,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Samsung",5,149,"C",10
908843,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",5,523,"C",10
908859,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Samsung",5,19,"C",10
908860,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Huawei",5,413,"C",10
908861,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",5,10,"C",10
908888,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Dell",5,1154,"C",10
908933,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, HP",5,518,"C",10
908968,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",5,256,"C",10
908998,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Dell",5,149,"C",10
909040,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, HP",5,507,"C",10
909072,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",5,10,"C",10
904966,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Samsung",12,573,"C",10
904976,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Dell",12,91,"C",10
905025,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Dell",12,106,"C",10
905044,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, HP",12,68,"C",10
905068,2017-01-04 00:00:00.000,"Purchase","Headphones Type 1, HP",12,50,"C",10
905069,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Dell",12,59,"C",10
905079,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",12,91,"C",10
905109,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, HP",12,350,"C",10
905111,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Dell",12,290,"C",10
905134,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Samsung",12,85,"C",10
905139,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Dell",12,1667,"C",10
905151,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Huawei",12,292,"C",10
905228,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Dell",12,382,"C",10
905243,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, HP",12,19,"C",10
905264,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, HP",12,149,"C",10
905273,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",12,145,"C",10
905310,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Samsung",12,364,"C",10
905365,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",12,149,"C",10
905372,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Samsung",12,123,"C",10
905380,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Samsung",12,58,"C",10
905397,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Dell",12,1667,"C",10
905447,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Huawei",12,1009,"C",10
905452,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, HP",12,530,"C",10
905485,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, HP",12,57,"C",10
905554,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",12,883,"C",10
905572,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",12,116,"C",10
905582,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",12,44,"C",10
905583,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",12,59,"C",10
905600,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, HP",12,2384,"C",10
905624,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",12,53,"C",10
905693,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, HP",12,69,"C",10
905714,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Dell",12,66,"C",10
905768,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Samsung",12,493,"C",10
905779,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Dell",12,18,"C",10
905861,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Samsung",12,283,"C",10
905872,2017-01-04 00:00:00.000,"Purchase","Speakers Type 7, Huawei",12,481,"C",10
905889,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Huawei",12,46,"C",10
905956,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, HP",12,56,"C",10
905980,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Samsung",12,58,"C",10
905993,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Huawei",12,2237,"C",10
906034,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Huawei",12,731,"C",10
906051,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",12,358,"C",10
906094,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Dell",12,160,"C",10
906203,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Samsung",12,504,"C",10
906215,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",12,115,"C",10
906233,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, HP",12,68,"C",10
906241,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Huawei",12,548,"C",10
906251,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",12,57,"C",10
906256,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",12,231,"C",10
906292,2017-01-04 00:00:00.000,"Purchase","Headphones Type 1, Huawei",12,1970,"C",10
906314,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, HP",12,125,"C",10
906327,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Dell",12,130,"C",10
906383,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",12,322,"C",10
906393,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Samsung",12,142,"C",10
906407,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 1, Samsung",12,223,"C",10
906435,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Dell",12,371,"C",10
906456,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, HP",12,149,"C",10
906463,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Samsung",12,115,"C",10
906477,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Huawei",12,17,"C",10
906483,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, HP",12,385,"C",10
906525,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",12,12,"C",10
906532,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, HP",12,387,"C",10
906539,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",12,41,"C",10
906546,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Huawei",12,9,"C",10
906556,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Samsung",12,234,"C",10
906566,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Samsung",12,255,"C",10
906572,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",12,160,"C",10
906587,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",12,153,"C",10
906599,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Dell",12,1667,"C",10
906622,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Huawei",12,72,"C",10
906648,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",12,115,"C",10
906665,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Samsung",12,72,"C",10
906672,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",12,102,"C",10
906712,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Huawei",12,125,"C",10
906734,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",12,249,"C",10
906738,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Huawei",12,358,"C",10
906743,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",12,398,"C",10
906764,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, HP",12,314,"C",10
906767,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, HP",12,43,"C",10
906778,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Dell",12,104,"C",10
906793,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",12,130,"C",10
906822,2017-01-04 00:00:00.000,"Purchase","Mouse Type 7, Dell",12,149,"C",10
906878,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Samsung",12,122,"C",10
906880,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Dell",12,174,"C",10
906924,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Samsung",12,92,"C",10
906941,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Samsung",12,106,"C",10
906965,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Huawei",12,9,"C",10
907032,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Dell",12,327,"C",10
907048,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",12,94,"C",10
907079,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Huawei",12,123,"C",10
907107,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Huawei",12,61,"C",10
907109,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",12,85,"C",10
907140,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Dell",12,107,"C",10
907162,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Huawei",12,191,"C",10
907178,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Dell",12,481,"C",10
907209,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",12,37,"C",10
907236,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Samsung",12,65,"C",10
907243,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Huawei",12,434,"C",10
907251,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Dell",12,24,"C",10
907258,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",12,110,"C",10
907265,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Huawei",12,78,"C",10
907301,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Huawei",12,106,"C",10
907335,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, HP",12,272,"C",10
907338,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, Samsung",12,58,"C",10
907347,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Samsung",12,883,"C",10
907384,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",12,100,"C",10
907394,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",12,51,"C",10
907408,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",12,111,"C",10
907428,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Samsung",12,29,"C",10
907435,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, HP",12,113,"C",10
907449,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 1, Dell",12,53,"C",10
907454,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Samsung",12,703,"C",10
907465,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",12,413,"C",10
907487,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Dell",12,427,"C",10
907539,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, Huawei",12,85,"C",10
907548,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, HP",12,279,"C",10
907587,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Dell",12,45,"C",10
907593,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Samsung",12,709,"C",10
907608,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Huawei",12,464,"C",10
907638,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",12,162,"C",10
907643,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, HP",12,457,"C",10
907669,2017-01-04 00:00:00.000,"Purchase","Laptop Type 3, Samsung",12,420,"C",10
907709,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Samsung",12,48,"C",10
907724,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Huawei",12,319,"C",10
907834,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Samsung",12,523,"C",10
907856,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Huawei",12,51,"C",10
907905,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Huawei",12,784,"C",10
907924,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Huawei",12,883,"C",10
907958,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",12,348,"C",10
907966,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, Samsung",12,1182,"C",10
907969,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, Samsung",12,83,"C",10
907975,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Huawei",12,103,"C",10
907985,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Huawei",12,20,"C",10
908029,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Samsung",12,39,"C",10
908031,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",12,153,"C",10
908035,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Samsung",12,103,"C",10
908057,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Dell",12,261,"C",10
908064,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Huawei",12,246,"C",10
908068,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",12,145,"C",10
908079,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Samsung",12,255,"C",10
908093,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",12,314,"C",10
908096,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Huawei",12,91,"C",10
908148,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",12,420,"C",10
908154,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, Huawei",12,59,"C",10
908197,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",12,567,"C",10
908210,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Huawei",12,118,"C",10
908238,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 1, Samsung",12,322,"C",10
908239,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Huawei",12,101,"C",10
908240,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, HP",12,118,"C",10
908243,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, HP",12,35,"C",10
908267,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Dell",12,63,"C",10
908311,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Samsung",12,20,"C",10
908330,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Huawei",12,114,"C",10
908333,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Samsung",12,18,"C",10
908355,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, HP",12,10,"C",10
908368,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Dell",12,24,"C",10
908404,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Dell",12,116,"C",10
908464,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, HP",12,117,"C",10
908504,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Dell",12,19,"C",10
908545,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Samsung",12,65,"C",10
908587,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",12,709,"C",10
908593,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Dell",12,52,"C",10
908621,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Dell",12,40,"C",10
908643,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Samsung",12,226,"C",10
908680,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, HP",12,322,"C",10
908706,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Huawei",12,101,"C",10
908739,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Huawei",12,1019,"C",10
