Pedido,Data,ID Cliente,ID Produto,Quantidade,Preço Unitário,Total,Custo Unitário
"VA - 4369510",2019-08-18 00:00:00.000,10,26,9,222.7,2004.3,143.2728
"VA - 4420112",2021-01-05 00:00:00.000,12,26,8,1830.7,14645.6,1300.4901000000002
"VA - 4346613",2019-01-01 00:00:00.000,13,26,12,2259.5,27114,1077.0183000000002
"EX - 4395813",2020-05-07 00:00:00.000,13,26,13,2011.6,26150.8,1320.57
"EX - 4452913",2021-11-29 00:00:00.000,13,26,13,2011.6,26150.8,1320.57
"VA - 4407214",2020-08-29 00:00:00.000,14,26,13,2916.1,37909.299999999996,2229.5924999999997
"VA - 4369816",2019-08-21 00:00:00.000,16,26,12,1998.2,23978.4,1527.3990000000001
"VA - 4313617",2018-02-05 00:00:00.000,17,26,13,1053.5,13695.5,539.6247
"VA - 4416417",2020-11-29 00:00:00.000,17,26,13,5482.2000000000007,71268.6,3304.8018000000006
"VA - 4423617",2021-02-09 00:00:00.000,17,26,13,1053.5,13695.5,539.6247
"VA - 4443417",2021-08-26 00:00:00.000,17,26,13,5482.2000000000007,71268.6,3304.8018000000006
"VA - 4361522",2019-05-30 00:00:00.000,22,26,9,1160.7,10446.300000000001,771.9606
"EX - 4415522",2020-11-20 00:00:00.000,22,26,12,6058.4000000000015,72700.8,4633.452
"VA - 4353624",2019-03-12 00:00:00.000,24,26,13,2514.1,32683.3,1108.0125
"VA - 4359124",2019-05-06 00:00:00.000,24,26,13,2514.1,32683.3,1108.0125
"EX - 4358526",2019-04-30 00:00:00.000,26,26,13,3941.2,51235.6,2765.5992
"VA - 4383827",2020-01-08 00:00:00.000,27,26,9,1757,15813,837.32580000000007
"VA - 4447228",2021-10-03 00:00:00.000,28,26,8,1703.3999999999999,13627.199999999999,673.91280000000006
"VA - 4323330",2018-05-13 00:00:00.000,30,26,13,3244.4,42177.200000000004,1576.0008000000003
"DT - 4370530",2019-08-28 00:00:00.000,30,26,9,2212.6,19913.399999999998,975.05099999999993
"DT - 4380430",2019-12-05 00:00:00.000,30,26,9,1877.6,16898.399999999998,1333.836
"DT - 4332831",2018-08-16 00:00:00.000,31,26,13,4001.5,52019.5,1943.9514000000004
"VA - 4422331",2021-01-27 00:00:00.000,31,26,9,3478.9,31310.100000000002,1752.5592000000001
"DT - 4451831",2021-11-18 00:00:00.000,31,26,13,4001.5,52019.5,1943.9514000000004
"VA - 4341432",2018-11-10 00:00:00.000,32,26,9,1013.3000000000001,9119.7,682.89750000000015
"VA - 4448732",2021-10-18 00:00:00.000,32,26,13,1730.2,22492.600000000002,1151.2476
"VA - 4313433",2018-02-03 00:00:00.000,33,26,13,3860.8,50190.4,1528.2432000000003
"VA - 4404633",2020-08-03 00:00:00.000,33,26,9,3860.8,34747.200000000004,2188.1664000000005
"VA - 4406133",2020-08-18 00:00:00.000,33,26,9,3860.8,34747.200000000004,2188.1664000000005
"VA - 4359636",2019-05-11 00:00:00.000,36,26,13,209.3,2720.9,123.37380000000002
"VA - 4362636",2019-06-10 00:00:00.000,36,26,13,209.3,2720.9,123.37380000000002
"VA - 4372236",2019-09-14 00:00:00.000,36,26,13,209.3,2720.9,123.37380000000002
"VA - 4407337",2020-08-30 00:00:00.000,37,26,12,4001.5,48018,2051.9487
"VA - 4356938",2019-04-14 00:00:00.000,38,26,8,1716.8,13734.4,725.52960000000007
"VA - 4395038",2020-04-29 00:00:00.000,38,26,8,1716.8,13734.4,725.52960000000007
"VA - 4318539",2018-03-26 00:00:00.000,39,26,13,2634.7,34251.1,1090.1034000000002
"EX - 4444940",2021-09-10 00:00:00.000,40,26,8,1783.8,14270.4,866.14920000000006
"VA - 4445740",2021-09-18 00:00:00.000,40,26,12,3981.4,47776.8,2184.9102
"VA - 4446440",2021-09-25 00:00:00.000,40,26,12,3981.4,47776.8,2184.9102
"VA - 4315241",2018-02-21 00:00:00.000,41,26,12,1891,22692,918.24840000000006
"VA - 4399541",2020-06-13 00:00:00.000,41,26,13,3880.9,50451.700000000004,2443.959
"VA - 4425641",2021-03-01 00:00:00.000,41,26,13,1120.5,14566.5,855.95850000000007
"VA - 4432041",2021-05-04 00:00:00.000,41,26,13,1120.5,14566.5,855.95850000000007
"VA - 4406843",2020-08-25 00:00:00.000,43,26,9,1033.3999999999999,9300.5999999999985,492.1686
"VA - 4352045",2019-02-24 00:00:00.000,45,26,13,1241.1,16134.3,725.10750000000007
"VA - 4380445",2019-12-05 00:00:00.000,45,26,13,1241.1,16134.3,725.10750000000007
"VA - 4411845",2020-10-14 00:00:00.000,45,26,8,3947.9,31583.2,1775.835
"VA - 4327746",2018-06-26 00:00:00.000,46,26,12,2366.7,28400.399999999998,894.00779999999986
"VA - 4342246",2018-11-18 00:00:00.000,46,26,9,2500.7,22506.3,1304.5302
"VA - 4343446",2018-11-30 00:00:00.000,46,26,13,1107.1,14392.3,766.1115
"VA - 4402246",2020-07-10 00:00:00.000,46,26,9,2500.7,22506.3,1304.5302
"EX - 4339047",2018-10-17 00:00:00.000,47,26,12,3860.8,46329.600000000006,1736.64
"DT - 4364648",2019-06-30 00:00:00.000,48,26,13,2507.4,32596.2,1713.9672
"DT - 4401748",2020-07-05 00:00:00.000,48,26,13,2507.4,32596.2,1713.9672
"VA - 4375849",2019-10-20 00:00:00.000,49,26,9,5689.9000000000015,51209.100000000006,2406.1508999999996
"DT - 4376549",2019-10-27 00:00:00.000,49,26,9,691.7,6225.3,453.39570000000003
"VA - 4393349",2020-04-12 00:00:00.000,49,26,12,1053.5,12642,747.90090000000009
"VA - 4439249",2021-07-15 00:00:00.000,49,26,9,3820.6,34385.4,2680.938
"DT - 4440949",2021-08-01 00:00:00.000,49,26,9,691.7,6225.3,453.39570000000003
"DT - 4317050",2018-03-11 00:00:00.000,50,26,13,1891,24583,867.23460000000011
"DT - 4341750",2018-11-13 00:00:00.000,50,26,13,1891,24583,867.23460000000011
"DT - 4365750",2019-07-11 00:00:00.000,50,26,9,2500.7,22506.3,1596.9249
"DT - 4404850",2020-08-05 00:00:00.000,50,26,9,2500.7,22506.3,1596.9249
"DT - 4418450",2020-12-19 00:00:00.000,50,26,13,1891,24583,867.23460000000011
"VA - 4310752",2018-01-07 00:00:00.000,52,26,9,2386.8,21481.2,1373.8752000000002
"VA - 4386453",2020-02-03 00:00:00.000,53,26,8,2534.2,20273.6,1435.9842
"VA - 4319055",2018-03-31 00:00:00.000,55,26,12,1850.8,22209.6,815.4972
"VA - 4322255",2018-05-02 00:00:00.000,55,26,12,1850.8,22209.6,815.4972
"VA - 4338657",2018-10-13 00:00:00.000,57,26,13,169.1,2198.2999999999997,87.434999999999988
"DT - 4412957",2020-10-25 00:00:00.000,57,26,9,1790.5,16114.5,869.4054000000001
"EX - 4395158",2020-04-30 00:00:00.000,58,26,12,3820.6,45847.2,2405.97
"VA - 4403458",2020-07-22 00:00:00.000,58,26,9,1046.8,9421.1999999999971,667.8828
"EX - 4438758",2021-07-10 00:00:00.000,58,26,13,6179.0000000000009,80327.000000000015,3502.5858000000003
"VA - 4417259",2020-12-07 00:00:00.000,59,26,12,1214.3,14571.599999999999,643.94369999999992
"VA - 4330160",2018-07-20 00:00:00.000,60,26,13,249.5,3243.5,160.63920000000002
"EX - 4364361",2019-06-27 00:00:00.000,61,26,8,5127.1,41016.8,3413.583
"EX - 4367861",2019-08-01 00:00:00.000,61,26,8,5127.1,41016.8,3413.583
"EX - 4438461",2021-07-07 00:00:00.000,61,26,8,5127.1,41016.8,3413.583
"EX - 4450161",2021-11-01 00:00:00.000,61,26,8,5127.1,41016.8,3413.583
"VA - 4398563",2020-06-03 00:00:00.000,63,26,8,3860.8,30886.4,1562.976
"VA - 4400063",2020-06-18 00:00:00.000,63,26,9,2862.5,25762.5,1596.3822
"EX - 4416263",2020-11-27 00:00:00.000,63,26,8,3298,26384,2106.3996
"VA - 4417463",2020-12-09 00:00:00.000,63,26,9,2527.5,22747.5,1432.1853
"DT - 4334666",2018-09-03 00:00:00.000,66,26,13,2011.6,26150.8,868.31999999999994
"VA - 4321967",2018-04-29 00:00:00.000,67,26,12,2440.4,29284.800000000003,1273.0536
"DT - 4455271",2021-12-22 00:00:00.000,71,26,12,3907.7,46892.399999999994,1652.2803
"VA - 4320572",2018-04-15 00:00:00.000,72,26,13,3110.4,40435.200000000004,1706.7312000000002
"VA - 4384872",2020-01-18 00:00:00.000,72,26,9,1133.8999999999999,10205.099999999999,805.06530000000009
"VA - 4413172",2020-10-27 00:00:00.000,72,26,9,1133.8999999999999,10205.099999999999,805.06530000000009
"VA - 4451872",2021-11-18 00:00:00.000,72,26,9,1133.8999999999999,10205.099999999999,805.06530000000009
"DT - 4314074",2018-02-09 00:00:00.000,74,26,9,1020,9180,714.9168
"VA - 4317874",2018-03-19 00:00:00.000,74,26,9,1053.5,9481.5,738.43380000000013
"DT - 4341374",2018-11-09 00:00:00.000,74,26,9,1020,9180,714.9168
"DT - 4377274",2019-11-03 00:00:00.000,74,26,9,1020,9180,714.9168
"VA - 4421274",2021-01-16 00:00:00.000,74,26,12,1073.6,12883.199999999999,443.808
"DT - 4429774",2021-04-11 00:00:00.000,74,26,9,1020,9180,714.9168
"VA - 4390875",2020-03-18 00:00:00.000,75,26,12,1683.3,20199.6,998.9298
"VA - 4319576",2018-04-05 00:00:00.000,76,26,9,2380.1,21420.899999999998,1241.577
"DT - 4391376",2020-03-23 00:00:00.000,76,26,8,3947.9,31583.2,1420.6680000000001
"DT - 4395876",2020-05-07 00:00:00.000,76,26,12,1267.8999999999999,15214.8,763.57890000000009
"DT - 4418176",2020-12-16 00:00:00.000,76,26,8,1803.8999999999999,14431.199999999999,648.82800000000009
"EX - 4319777",2018-04-07 00:00:00.000,77,26,8,1100.3999999999999,8803.1999999999989,840.58199999999988
"VA - 4331977",2018-08-07 00:00:00.000,77,26,9,1167.3999999999999,10506.599999999999,723.96179999999993
"EX - 4339277",2018-10-19 00:00:00.000,77,26,8,1100.3999999999999,8803.1999999999989,840.58199999999988
"EX - 4410378",2020-09-29 00:00:00.000,78,26,8,2246.1,17968.8,949.4235
"VA - 4412878",2020-10-24 00:00:00.000,78,26,12,1154,13848,798.61320000000012
"VA - 4419279",2020-12-27 00:00:00.000,79,26,12,2574.4,30892.800000000003,1667.1744
"DT - 4329080",2018-07-09 00:00:00.000,80,26,9,6560.9000000000015,59048.100000000006,3719.1231000000002
"DT - 4365481",2019-07-08 00:00:00.000,81,26,8,1026.7,8213.6,728.84610000000021
"VA - 4322984",2018-05-09 00:00:00.000,84,26,8,1870.8999999999999,14967.199999999999,1345.8960000000002
"VA - 4325085",2018-05-30 00:00:00.000,85,26,13,222.7,2895.1,155.2122
"VA - 4340785",2018-11-03 00:00:00.000,85,26,13,222.7,2895.1,155.2122
"DT - 4324686",2018-05-26 00:00:00.000,86,26,12,973.1,11677.2,550.8405
"VA - 4447386",2021-10-04 00:00:00.000,86,26,13,2406.9,31289.7,1125.6804000000002
"VA - 4366489",2019-07-18 00:00:00.000,89,26,9,1080.3,9722.6999999999989,708.7059
"VA - 4444889",2021-09-09 00:00:00.000,89,26,9,1080.3,9722.6999999999989,708.7059
"EX - 4317190",2018-03-12 00:00:00.000,90,26,13,993.2,12911.6,589.0104
"VA - 4433191",2021-05-15 00:00:00.000,91,26,12,6098.6,73183.200000000012,2633.904
"VA - 4361993",2019-06-03 00:00:00.000,93,26,13,993.2,12911.6,508.6908
"VA - 4388393",2020-02-22 00:00:00.000,93,26,9,899.40000000000009,8094.6,460.5714
"DT - 4411093",2020-10-06 00:00:00.000,93,26,13,249.5,3243.5,111.555
"VA - 4446693",2021-09-27 00:00:00.000,93,26,13,993.2,12911.6,508.6908
"VA - 4330194",2018-07-20 00:00:00.000,94,26,12,1053.5,12642,653.2299
"DT - 4334994",2018-09-06 00:00:00.000,94,26,12,262.90000000000003,3154.8,155.21220000000002
"DT - 4442694",2021-08-18 00:00:00.000,94,26,12,262.90000000000003,3154.8,155.21220000000002
"DT - 4376898",2019-10-30 00:00:00.000,98,26,13,6547.5000000000009,85117.500000000015,2474.3502000000003
"VA - 43795100",2019-11-26 00:00:00.000,100,26,12,182.5,2190,83.0331
"VA - 44309100",2021-04-23 00:00:00.000,100,26,8,2346.6,18772.8,1097.46
"EX - 43425102",2018-11-21 00:00:00.000,102,26,13,1020,13260,604.9296
"EX - 43825102",2019-12-26 00:00:00.000,102,26,13,1020,13260,604.9296
"EX - 44020103",2020-07-08 00:00:00.000,103,26,9,2480.6,22325.399999999998,1561.77
"EX - 44132103",2020-10-28 00:00:00.000,103,26,8,6199.1,49592.8,4517.9775000000009
"EX - 44247103",2021-02-20 00:00:00.000,103,26,9,2480.6,22325.399999999998,1561.77
"EX - 43873104",2020-02-12 00:00:00.000,104,26,12,2862.5,34350,1338.9012000000002
"DT - 43154105",2018-02-23 00:00:00.000,105,26,9,3358.3,30224.7,1691.7768000000003
"DT - 43223105",2018-05-03 00:00:00.000,105,26,9,3358.3,30224.7,1691.7768000000003
"VA - 43773106",2019-11-04 00:00:00.000,106,26,8,3860.8,30886.4,1701.9072
"VA - 44025106",2020-07-13 00:00:00.000,106,26,8,4014.9,32119.2,2781.2169
"VA - 44086106",2020-09-12 00:00:00.000,106,26,8,189.2,1513.6,97.9272
"DT - 43392107",2018-10-19 00:00:00.000,107,26,12,3954.6,47455.2,2490.39
"VA - 43938107",2020-04-17 00:00:00.000,107,26,13,959.7,12476.1,724.32359999999994
"VA - 44358107",2021-06-11 00:00:00.000,107,26,8,5736.8,45894.4,2529.2232
"VA - 43229109",2018-05-09 00:00:00.000,109,26,12,6024.9000000000015,72298.8,3361.0014
"VA - 43392109",2018-10-19 00:00:00.000,109,26,12,6024.9000000000015,72298.8,3361.0014
"EX - 43649109",2019-07-03 00:00:00.000,109,26,8,2554.3,20434.4,1332.5094000000001
"DT - 43988109",2020-06-06 00:00:00.000,109,26,8,2480.6,19844.8,1762.5690000000002
"EX - 44453109",2021-09-14 00:00:00.000,109,26,8,2554.3,20434.4,1332.5094000000001
"VA - 43134111",2018-02-03 00:00:00.000,111,26,12,2862.5,34350,1828.1151
"DT - 44223111",2021-01-27 00:00:00.000,111,26,8,3887.6,31100.8,1993.518
"VA - 43785113",2019-11-16 00:00:00.000,113,26,12,5482.2000000000007,65786.400000000009,2318.2938
"VA - 43830113",2019-12-31 00:00:00.000,113,26,12,1944.6,23335.199999999997,1416.4470000000001
"EX - 43857113",2020-01-27 00:00:00.000,113,26,12,2380.1,28561.199999999997,1755.3329999999999
"VA - 43889113",2020-02-28 00:00:00.000,113,26,13,3907.7,50800.1,2671.7724
"DT - 44070114",2020-08-27 00:00:00.000,114,26,12,2272.9,27274.800000000003,1451.3607000000002
"VA - 43565115",2019-04-10 00:00:00.000,115,26,8,5723.4000000000015,45787.200000000004,3759.2226
"VA - 44266115",2021-03-11 00:00:00.000,115,26,12,216,2592,113.8464
"VA - 44417115",2021-08-09 00:00:00.000,115,26,12,216,2592,113.8464
"EX - 44029117",2020-07-17 00:00:00.000,117,26,9,1334.8999999999999,12014.099999999999,647.9838
"EX - 44127117",2020-10-23 00:00:00.000,117,26,9,1334.8999999999999,12014.099999999999,647.9838
"EX - 44009118",2020-06-27 00:00:00.000,118,26,13,269.6,3504.8,205.01999999999998
"VA - 44070118",2020-08-27 00:00:00.000,118,26,8,2393.5,19148,1528.4241
"VA - 44356118",2021-06-09 00:00:00.000,118,26,13,3827.3,49754.9,2582.3475000000003
"VA - 44467118",2021-09-28 00:00:00.000,118,26,13,3827.3,49754.9,2582.3475000000003
"VA - 43294121",2018-07-13 00:00:00.000,121,26,9,222.7,2004.3,151.2324
"VA - 43303123",2018-07-22 00:00:00.000,123,26,9,1917.8,17260.2,1345.1724000000002
"VA - 44224123",2021-01-28 00:00:00.000,123,26,9,3867.5,34807.5,2783.4480000000003
"VA - 43354124",2018-09-11 00:00:00.000,124,26,9,865.90000000000009,7793.1,567.84510000000012
"VA - 43236125",2018-05-16 00:00:00.000,125,26,8,1006.6,8052.8,388.935
"VA - 43712125",2019-09-04 00:00:00.000,125,26,12,3164,37968,1508.4648000000002
"VA - 44106126",2020-10-02 00:00:00.000,126,26,9,1060.2,9541.8000000000011,628.80840000000012
"DT - 43571127",2019-04-16 00:00:00.000,127,26,8,993.2,7945.6,687.1788
"VA - 44160127",2020-11-25 00:00:00.000,127,26,8,3880.9,31047.2,2478.8727
"DT - 44402127",2021-07-25 00:00:00.000,127,26,12,1817.3,21807.6,1323.6453000000001
"VA - 44557127",2021-12-27 00:00:00.000,127,26,8,906.1,7248.8,659.3805000000001
"DT - 43785131",2019-11-16 00:00:00.000,131,26,9,209.3,1883.7,84.118500000000012
"VA - 44297131",2021-04-11 00:00:00.000,131,26,8,3961.3,31690.4,2316.4245000000005
"VA - 43625133",2019-06-09 00:00:00.000,133,26,9,2346.6,21119.399999999998,1561.77
"VA - 44276133",2021-03-21 00:00:00.000,133,26,9,2346.6,21119.399999999998,1561.77
"VA - 44496133",2021-10-27 00:00:00.000,133,26,9,2346.6,21119.399999999998,1561.77
"DT - 43101135",2018-01-01 00:00:00.000,135,26,12,2520.8,30249.600000000002,1178.9856000000002
"DT - 44239135",2021-02-12 00:00:00.000,135,26,12,2520.8,30249.600000000002,1178.9856000000002
"VA - 43114136",2018-01-14 00:00:00.000,136,26,12,2587.8,31053.600000000002,1233.6174
"VA - 43423136",2018-11-19 00:00:00.000,136,26,12,2587.8,31053.600000000002,1233.6174
"DT - 43301137",2018-07-20 00:00:00.000,137,26,12,209.3,2511.6000000000004,93.465
"EX - 43110139",2018-01-10 00:00:00.000,139,26,8,1120.5,8964,473.29470000000003
"EX - 43780139",2019-11-11 00:00:00.000,139,26,8,1120.5,8964,473.29470000000003
"EX - 43806139",2019-12-07 00:00:00.000,139,26,8,1120.5,8964,473.29470000000003
"EX - 44506139",2021-11-06 00:00:00.000,139,26,9,973.1,8757.9,681.993
"DT - 43525140",2019-03-01 00:00:00.000,140,26,9,3834,34506,2862.8028
"VA - 44255141",2021-02-28 00:00:00.000,141,26,8,906.1,7248.8,358.182
"DT - 43533142",2019-03-09 00:00:00.000,142,26,9,1066.8999999999999,9602.0999999999985,383.50800000000004
"EX - 43734142",2019-09-26 00:00:00.000,142,26,8,216,1728,123.49440000000001
"VA - 43472143",2019-01-07 00:00:00.000,143,26,8,2534.2,20273.6,1686.7116
"VA - 44131143",2020-10-27 00:00:00.000,143,26,8,2534.2,20273.6,1686.7116
"EX - 44471143",2021-10-02 00:00:00.000,143,26,9,2326.5,20938.5,1757.6244
"VA - 43958145",2020-05-07 00:00:00.000,145,26,13,2547.6,33118.799999999996,1741.4640000000002
"VA - 44263145",2021-03-08 00:00:00.000,145,26,8,229.4,1835.2,149.6646
"VA - 43563148",2019-04-08 00:00:00.000,148,26,8,216,1728,86.832000000000008
"VA - 43910148",2020-03-20 00:00:00.000,148,26,8,216,1728,86.832000000000008
"VA - 43330149",2018-08-18 00:00:00.000,149,26,8,1247.8,9982.4,515.92680000000007
"VA - 43230150",2018-05-10 00:00:00.000,150,26,13,3458.8,44964.4,2582.5284
"VA - 43665154",2019-07-19 00:00:00.000,154,26,13,2427,31551,873.14400000000012
"EX - 44125154",2020-10-21 00:00:00.000,154,26,12,1066.8999999999999,12802.8,441.0342
"VA - 44401156",2021-07-24 00:00:00.000,156,26,12,1864.2,22370.4,670.53600000000006
"EX - 43139157",2018-02-08 00:00:00.000,157,26,13,2319.8,30157.4,1689.9678000000004
"VA - 44335158",2021-05-19 00:00:00.000,158,26,9,3298,29682,1720.7208
"VA - 43635159",2019-06-19 00:00:00.000,159,26,8,236.1,1888.8,168.84000000000003
"EX - 44122161",2020-10-18 00:00:00.000,161,26,12,1127.2,13526.400000000001,709.128
"DT - 43159163",2018-02-28 00:00:00.000,163,26,13,3666.5,47664.5,1616.2209
"VA - 43809163",2019-12-10 00:00:00.000,163,26,13,1040.1,13521.3,700.98750000000007
"DT - 44007163",2020-06-25 00:00:00.000,163,26,13,3666.5,47664.5,1616.2209
"VA - 44361165",2021-06-14 00:00:00.000,165,26,8,2339.9,18719.2,1641.4866000000002
"VA - 44502165",2021-11-02 00:00:00.000,165,26,8,2339.9,18719.2,1641.4866000000002
"VA - 43599168",2019-05-14 00:00:00.000,168,26,8,959.7,7677.6,534.6198
"VA - 44509168",2021-11-09 00:00:00.000,168,26,12,1911.1,22933.199999999997,1306.098
"DT - 43233169",2018-05-13 00:00:00.000,169,26,8,249.5,1996,113.7861
"DT - 43614169",2019-05-29 00:00:00.000,169,26,8,249.5,1996,113.7861
"VA - 43380171",2018-10-07 00:00:00.000,171,26,12,3968,47616,2106.1584
"EX - 44508172",2021-11-08 00:00:00.000,172,26,13,1046.8,13608.4,761.95080000000007
"VA - 43558173",2019-04-03 00:00:00.000,173,26,12,5368.3,64419.600000000006,3815.7237000000005
"EX - 43912174",2020-03-22 00:00:00.000,174,26,9,3432,30888,2161.152
"VA - 436362",2019-06-20 00:00:00.000,2,25,9,2366.7,21300.3,1277.154
"VA - 443222",2021-05-06 00:00:00.000,2,25,9,2366.7,21300.3,1277.154
"VA - 443972",2021-07-20 00:00:00.000,2,25,9,2366.7,21300.3,1277.154
"VA - 436023",2019-05-17 00:00:00.000,3,25,7,1998.2,13987.4,1096.1334000000002
"VA - 436423",2019-06-26 00:00:00.000,3,25,7,1998.2,13987.4,1096.1334000000002
"VA - 442903",2021-04-04 00:00:00.000,3,25,7,1998.2,13987.4,1096.1334000000002
"DT - 443513",2021-06-04 00:00:00.000,3,25,7,1951.3,13659.1,1403.7840000000003
"DT - 443563",2021-06-09 00:00:00.000,3,25,7,1951.3,13659.1,1403.7840000000003
"DT - 444623",2021-09-23 00:00:00.000,3,25,7,1951.3,13659.1,1403.7840000000003
"DT - 432585",2018-06-07 00:00:00.000,5,25,7,1167.3999999999999,8171.7999999999993,598.0554
"EX - 439495",2020-04-28 00:00:00.000,5,25,8,202.6,1620.8,150.147
"VA - 439556",2020-05-04 00:00:00.000,6,25,13,852.5,11082.5,612.648
"VA - 440456",2020-08-02 00:00:00.000,6,25,13,1113.8,14479.4,580.5684
"VA - 432587",2018-06-07 00:00:00.000,7,25,8,1026.7,8213.6,590.45760000000007
"EX - 442558",2021-02-28 00:00:00.000,8,25,11,1133.8999999999999,12472.899999999998,784.6839
"DT - 439689",2020-05-17 00:00:00.000,9,25,13,3921.1,50974.299999999996,2045.979
"VA - 4367010",2019-07-24 00:00:00.000,10,25,8,1033.3999999999999,8267.1999999999989,427.16519999999997
"VA - 4399310",2020-06-11 00:00:00.000,10,25,11,2219.3,24412.300000000003,1037.8836000000001
"VA - 4428710",2021-04-01 00:00:00.000,10,25,11,2219.3,24412.300000000003,1037.8836000000001
"VA - 4324613",2018-05-26 00:00:00.000,13,25,9,1127.2,10144.800000000001,719.2584
"VA - 4435513",2021-06-08 00:00:00.000,13,25,7,1100.3999999999999,7702.7999999999993,820.8036
"EX - 4319714",2018-04-07 00:00:00.000,14,25,7,1006.6,7046.2,452.25
"EX - 4364814",2019-07-02 00:00:00.000,14,25,7,1006.6,7046.2,452.25
"EX - 4408714",2020-09-13 00:00:00.000,14,25,7,1006.6,7046.2,452.25
"VA - 4436016",2021-06-13 00:00:00.000,16,25,7,5636.3,39454.1,3803.4224999999997
"VA - 4394519",2020-04-24 00:00:00.000,19,25,9,1046.8,9421.1999999999971,771.35759999999993
"EX - 4411320",2020-10-09 00:00:00.000,20,25,11,1214.3,13357.3,905.8869
"VA - 4446720",2021-09-28 00:00:00.000,20,25,11,1046.8,11514.8,658.476
"VA - 4424722",2021-02-20 00:00:00.000,22,25,9,1857.5,16717.5,1152.5139
"VA - 4341523",2018-11-11 00:00:00.000,23,25,9,3840.7,34566.299999999996,1831.2507
"VA - 4360823",2019-05-23 00:00:00.000,23,25,11,1060.2,11662.2,771.71940000000018
"VA - 4319724",2018-04-07 00:00:00.000,24,25,8,1120.5,8964,815.67810000000009
"EX - 4345524",2018-12-21 00:00:00.000,24,25,9,175.8,1582.2,90.9324
"DT - 4416526",2020-11-30 00:00:00.000,26,25,11,2299.7,25296.699999999997,1695.9977999999999
"VA - 4434926",2021-06-02 00:00:00.000,26,25,8,5334.8,42678.4,3839.9040000000005
