CourseID,CampusID,RevisionDate,AcademicTerm,CourseOffering.CourseID,CourseOffering.CourseName,CourseOffering.CourseType,CourseOffering.Grades.CourseID,CourseOffering.Grades.StudentID,CourseOffering.Grades.CGPA,CourseOffering.Grades.Result,CourseOffering.Grades.Grade
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,394,1.51,"Fail","F"
6009,209,2021-11-17 00:00:00.000,"Spring",6009,"Big Data Systems","InPerson",6009,399,1.68,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,154,2.31,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,165,1.94,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,210,1.71,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,237,1.4,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,266,1.27,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,294,3.2,"Pass","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,329,2.35,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,381,1.69,"Fail","F"
6010,200,2021-11-18 00:00:00.000,"Summer",6010,"Program Structures and Algorithms","InPerson",6010,395,1.71,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,154,2.31,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,165,1.94,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,210,1.71,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,237,1.4,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,266,1.27,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,294,3.2,"Pass","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,329,2.35,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,381,1.69,"Fail","F"
6010,201,2021-11-16 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,395,1.71,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,154,2.31,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,165,1.94,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,210,1.71,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,237,1.4,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,266,1.27,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,294,3.2,"Pass","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,329,2.35,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,381,1.69,"Fail","F"
6010,208,2021-11-18 00:00:00.000,"Spring",6010,"Program Structures and Algorithms","InPerson",6010,395,1.71,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,113,3.2,"Pass","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,126,3.9,"Pass","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,175,3.2,"Pass","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,313,3.7,"Pass","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,119,3.2,"Pass","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,111,1.96,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,128,1.91,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,155,2.18,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,182,1.13,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,212,1.77,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,226,1.18,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,238,2.2,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,254,2.36,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,268,1.78,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,332,2.22,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,367,1.6,"Fail","F"
6000,200,2020-12-12 00:00:00.000,"Fall",6000,"Web Design","InPerson",6000,383,1.51,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,112,1.55,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,129,1.22,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,213,1.54,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,256,1.96,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,269,1.73,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,283,1.34,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,311,1.86,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,333,1.15,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,368,2.17,"Fail","F"
6001,201,2020-12-12 00:00:00.000,"Spring",6001,"Web Tools and Methods","InPerson",6001,384,1.53,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,144,1.22,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,169,1.7,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,185,1.59,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,201,1.5,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,228,1.52,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,271,2.42,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,284,2.1,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,298,1.81,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,335,1.67,"Fail","F"
6002,202,2020-12-12 00:00:00.000,"Summer",6002,"UX Design and Testing","Online",6002,370,1.7,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,131,2.28,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,158,1.91,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,171,2.37,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,187,1.86,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,241,1.41,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,258,1.6,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,299,1.92,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,337,1.38,"Fail","F"
6003,203,2020-12-12 00:00:00.000,"Fall",6003,"Database Management and Design","Online",6003,386,1.51,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,146,1.46,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,159,1.88,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,216,1.49,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,230,1.81,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,242,2.44,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,274,1.14,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,372,1.34,"Fail","F"
6004,204,2020-12-12 00:00:00.000,"Spring",6004,"Design Patterns","Online",6004,387,2.24,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,117,2.12,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,147,1.23,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,160,1.95,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,204,1.5,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,217,1.74,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,275,1.27,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,287,2.26,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,357,2.16,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,374,2.12,"Fail","F"
6005,205,2020-12-12 00:00:00.000,"Summer",6005,"Datawarehousing and Business Intelligence","InPerson",6005,388,1.69,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,134,2.13,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,148,1.13,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,176,2.36,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,205,2.47,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,219,1.71,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,276,1.11,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,303,1.53,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,358,1.84,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,375,1.19,"Fail","F"
6006,206,2020-12-12 00:00:00.000,"Fall",6006,"Data Science Methods and Tools","InPerson",6006,391,1.42,"Fail","F"
