Latitude,Longitude
40.600454034,-73.996629394
40.600491825,-73.96232553
40.600497728,-73.955782369
40.600514372,-73.995286189
40.600535075,-73.946761639
40.600537695,-73.940891876
40.600551276,-73.968328498
40.600580037,-73.991598676
40.60059358,-73.972743406
40.600602423,-73.93375447
40.600631387,-73.96105787
40.600681805,-74.004699419
40.600716731,-73.986002566
40.600735414,-73.982167401
40.600771056,-73.981911714
40.600777876,-74.004627404
40.600862782,-73.992037974
40.600895882,-73.994890041
40.600950174,-73.937149965
40.600980968,-73.994828815
40.600995218,-73.934258235
40.601006163,-73.957499759
40.601015915,-73.971248774
40.601032952,-73.991929921
40.601035684,-73.991757067
40.601080708,-73.978919109
40.601081799,-73.971284757
40.601092864,-73.986809136
40.601175798,-73.974129597
40.601189589,-73.974432085
40.601190204,-73.9344417
40.601197649,-73.963603528
40.601216856,-73.955760286
40.601225054,-73.955666651
40.601230596,-73.963632319
40.601233384,-73.933163261
40.601243797,-73.986542623
40.601271849,-74.006503621
40.601296138,-73.954942779
40.601297614,-73.979286354
40.601378197,-73.942057896
40.60141874,-73.981360566
40.601421324,-73.980391862
40.601451679,-73.981367759
40.601454266,-73.98041706
40.601497489,-73.939194893
40.601514757,-73.95973934
40.60154651,-73.974871287
40.601570971,-73.963696954
40.601637977,-73.951834765
40.601644241,-73.984216207
40.601654355,-73.951618685
40.60165579,-74.01086824
40.601662553,-73.951532251
40.601663694,-73.942133273
40.601702827,-74.005639389
40.60175502,-73.995286101
40.601795759,-73.972566459
40.601829107,-73.974341812
40.601848546,-73.964823963
40.60185101,-73.993665576
40.601889099,-73.989138924
40.601893448,-73.980503359
40.601894369,-73.971727349
40.601905592,-74.010594593
40.601906506,-73.939273746
40.601937684,-73.941167925
40.601949831,-73.993809613
40.601952636,-73.995055613
40.601955128,-73.94895001
40.60196788,-73.941175101
40.601978982,-73.983337445
40.601988046,-74.009326999
40.601992957,-73.970830619
40.601997909,-73.981461237
40.602060332,-73.957952835
40.602080098,-73.980528513
40.60209931,-73.980517704
40.602106096,-73.99096828
40.602118179,-73.978583873
40.60212009,-74.004411427
40.602125869,-73.957038097
40.602132249,-73.980524897
40.602135327,-73.953145231
40.602191523,-74.001962637
40.60219813,-73.980560889
40.602218474,-73.962853928
40.60223381,-73.980546474
40.602259558,-73.988242172
40.602265318,-73.991270757
40.602298546,-73.938398303
40.602304633,-73.977571883
40.6023259,-73.994443385
40.602344801,-74.010137313
40.602358279,-74.012622128
40.602377404,-74.013407189
40.602443866,-73.993309003
40.602449538,-74.001706961
40.602467129,-73.980611227
40.602471072,-74.010018493
40.602501886,-73.975738813
40.60251761,-73.937436584
40.602519244,-73.980402343
40.602523616,-73.996827355
40.602553622,-74.007288805
40.60255579,-73.986376704
40.602594255,-74.013299196
40.602596494,-73.941282583
40.602624793,-74.009874469
40.602631474,-73.97868094
40.602637311,-73.980643589
40.602646934,-74.007458071
40.602654989,-74.009842063
40.602663728,-73.964747909
40.602685184,-74.009809656
40.602695778,-73.986405485
40.60270678,-73.97152894
40.60271042,-73.95002619
40.602721183,-73.995141985
40.602739463,-74.015427534
40.602740137,-73.973275507
40.602754202,-73.997824876
40.602757161,-73.975781935
40.602762848,-73.976736251
40.602786262,-74.014372393
40.602808134,-73.984954178
40.602843174,-73.980661535
40.602847175,-73.973239452
40.602898736,-74.014865782
40.602914378,-73.979728801
40.602933782,-73.946233949
40.602934983,-74.009546805
40.602936517,-73.94621234
40.602944576,-73.979757602
40.602957313,-73.997612398
40.602959689,-74.009507195
40.602962468,-73.990914146
40.602966823,-73.968784706
40.602992662,-73.990932148
40.603059074,-73.93880814
40.603066756,-73.97322856
40.603067274,-73.938743311
40.603084302,-73.94529391
40.603097357,-73.938538014
40.603098684,-73.982170371
40.603104165,-73.98211275
40.603130095,-73.938167058
40.603135556,-73.938113035
40.603154954,-73.998570315
40.603198403,-74.010472357
40.603203886,-73.937576389
40.603237716,-73.976826116
40.603243808,-73.952132508
40.603250708,-74.008621335
40.60331095,-74.010360736
40.603311281,-74.005585506
40.603327164,-74.012874397
40.603329406,-73.95337127
40.603362345,-73.953374848
40.603391941,-73.979548595
40.603412262,-74.012791585
40.603451049,-74.008995889
40.603451135,-74.007818285
40.603469931,-73.942452217
40.603478848,-73.999416599
40.603483454,-74.014260904
40.603593996,-73.956140443
40.603633192,-73.966591235
40.603654396,-73.964091959
40.603690053,-74.005787208
40.603744698,-74.009539718
40.603748986,-73.980834133
40.603752425,-73.985587786
40.603778004,-74.002517277
40.603820924,-73.984651444
40.603846622,-74.002628918
40.603876282,-73.93743171
40.603911224,-74.017307663
40.603964789,-73.938681266
40.604027802,-74.001242437
40.604035739,-73.991648659
40.604067536,-74.018222426
40.60411198,-73.961624841
40.604129055,-73.991551413
40.604146892,-73.968081906
40.60416414,-73.96165002
40.604179435,-73.966691798
40.604197914,-73.995944962
40.60420205,-73.969039819
40.604211513,-74.006719984
40.604220196,-73.976062304
40.604225236,-74.006741593
40.604243051,-73.940658113
40.604250961,-73.978986532
40.604270516,-73.980945623
40.604288935,-73.944597876
40.604300859,-74.018121654
40.604318647,-73.994983412
40.604324193,-74.003518454
40.604340512,-73.99316116
40.604340694,-73.997788811
40.604346655,-73.977034605
40.604378869,-73.949142626
40.604385084,-73.977041795
40.604389151,-73.936685763
40.604391892,-73.936678557
40.60441193,-73.97420397
40.604416617,-73.936718148
40.604419406,-73.961649873
40.604423512,-73.977048984
40.604424582,-74.016756799
40.604431167,-73.9743084
40.604484114,-73.939735968
40.604491682,-73.974895387
40.604495882,-73.969558269
40.604518661,-73.963000302
40.604519111,-74.001915889
40.604520176,-73.959359392
40.604522046,-73.938799597
40.604551835,-74.007271017
40.604573866,-73.938180126
40.604581011,-73.960652221
40.604586056,-73.959373757
40.604630786,-74.014199927
40.604666473,-74.014163922
40.604735119,-73.911876028
40.604738256,-74.010220507
40.604740622,-73.911894028
40.604748868,-73.911908422
40.604758943,-73.980081169
40.604768861,-73.996884869
40.604771564,-74.004411602
40.604814153,-73.981982645
40.604815553,-74.001634995
40.604836266,-73.911342901
40.604884536,-73.944557767
40.604889664,-74.001544964
40.604934295,-73.966831872
40.604934537,-73.979666966
40.604941791,-73.997169365
40.604959523,-73.959870511
40.604979024,-73.960702405
40.604981,-73.97857215
40.605029659,-74.000176465
40.605042424,-73.947615159
40.605092768,-73.997767178
40.605097526,-73.986847959
40.605154182,-73.980016228
40.605169249,-73.990470882
40.605218745,-74.008369496
40.60525314,-73.980869714
40.605261374,-73.980866111
40.605284923,-73.999366165
40.605286168,-73.940840854
40.605311588,-73.942248955
40.605387246,-73.93991522
40.605389201,-73.964393538
40.60541033,-73.971232477
40.605423831,-74.015745072
40.605467979,-73.971264864
40.605497772,-73.983066466
40.605500475,-73.960525632
40.605550823,-74.008934949
40.605562103,-73.99671917
40.605573625,-73.977268271
40.60558657,-73.955753789
40.605608777,-73.997223357
40.60564223,-73.939378388
40.605653172,-73.957684072
40.605690519,-73.972125493
40.605692208,-73.980282567
40.605719806,-73.952595308
40.605774003,-73.977304216
40.605800496,-73.989818946
40.605821216,-73.980296934
40.605880448,-73.995264201
40.60588832,-73.989714493
40.605892642,-73.930785294
40.605902618,-73.956794375
40.605910792,-73.95663591
40.605924392,-74.004033535
40.605941808,-73.979277711
40.605946224,-73.993265436
40.605989994,-74.008891792
40.606008466,-73.970328274
40.606011205,-73.970306664
40.606013608,-73.940973461
40.606025703,-73.991461139
40.606034221,-74.002755053
40.606058892,-74.003893089
40.606068615,-73.946825652
40.606124528,-73.973526249
40.606150911,-73.982255989
40.606154205,-73.97137261
40.606231807,-73.974552601
40.606236752,-73.988086612
40.606263617,-73.96078448
40.606275824,-73.964565932
40.606307365,-73.98226315
40.606381883,-73.985140645
40.606389405,-73.980390403
40.606408906,-73.914801756
40.606441271,-73.967122837
40.606468913,-73.940332009
40.606483798,-73.954928474
40.606485393,-73.940353603
40.606498423,-73.939031876
40.606512925,-73.980415577
40.606536552,-73.999830734
40.606548612,-73.980444377
40.606573312,-73.980426363
40.606583542,-73.950520285
40.606588466,-73.992624321
40.606663612,-73.967165944
40.606705376,-73.982360283
40.606726849,-73.979443132
40.606758645,-73.963722945
40.606826044,-73.952803405
40.606830524,-73.90978804
40.606835551,-74.006504163
40.606842758,-73.931479383
40.606860358,-74.004285691
40.606867141,-73.959826148
40.6068853,-73.975621975
40.606894466,-73.980498297
40.606904653,-73.929437312
40.606911508,-73.97034588
40.60693529,-73.913972756
40.606941127,-73.980494682
40.60697132,-73.980498275
40.607038827,-74.002286908
40.607069209,-73.975657922
40.6071047,-74.002373345
40.607109799,-73.990232911
40.607111534,-73.952878833
40.607123524,-73.990247315
40.607154119,-74.001667465
40.607173307,-73.974710706
40.607200789,-74.000911164
40.607256519,-73.967273696
40.607258403,-74.002643458
40.607279738,-73.923652996
40.607286053,-73.975679451
40.607359676,-73.909034622
40.607394035,-73.980598992
40.607398411,-74.001235297
40.607402267,-73.980580982
40.607435926,-73.985468143
40.607447293,-73.955111497
40.607457168,-73.980613379
40.607480756,-73.998861941
40.607505689,-73.957088657
40.607519176,-74.001685481
40.60754667,-73.964583265
40.607549411,-73.964572459
40.607555447,-73.958043012
40.607567517,-73.984261625
40.607574313,-73.957099417
40.607583987,-73.984265223
40.607628437,-73.908746139
40.607646203,-73.97860731
40.607651456,-73.950958872
40.607660743,-73.931539768
40.607674747,-73.954189369
40.607675629,-74.001710696
40.607707346,-73.983159544
40.607715673,-73.931597335
40.607730062,-73.96296971
40.607744247,-74.001833147
40.607746696,-73.924171073
40.607764895,-73.982547279
40.607855129,-73.940514445
40.607929296,-73.940626025
40.607950583,-73.966002034
40.607970476,-73.940640394
40.608095355,-73.943341399
40.608166945,-73.998123623
40.608196879,-74.00793769
40.608205138,-73.949193733
40.608253994,-73.932173023
40.608263019,-74.00141899
40.608288327,-73.977775158
40.608292751,-74.010390321
40.608303934,-73.992184748
40.60834262,-74.001307345
40.608350432,-74.009940143
40.608391323,-73.971818237
40.608406471,-73.934787561
40.608473737,-73.932442913
40.608486934,-73.98362034
40.608491665,-73.940020471
40.608502637,-73.940006055
40.608551196,-73.997147603
40.608555559,-73.983656338
40.608564709,-74.007527161
40.608580951,-74.010429983
40.608600808,-73.965029293
40.608606916,-73.978790679
40.60862511,-73.992717735
40.60862796,-73.964071276
40.60864167,-73.912800064
40.608642718,-73.967546732
40.608660936,-73.974483247
40.608678283,-73.978805062
40.608722324,-73.935143803
40.608746775,-73.958279963
40.608785333,-73.978823036
40.608814305,-73.972995758
40.608822812,-73.994050278
40.608826503,-73.978812218
40.608829792,-73.952917237
40.608850991,-73.958042197
40.60887018,-73.957977358
40.608896674,-73.963199561
40.608955636,-73.951912321
40.608979108,-74.008467209
40.608999104,-73.939357332
40.609012327,-74.002636325
40.609012356,-74.000486207
40.609034314,-74.000543832
40.609038517,-73.982791851
40.609053137,-73.963228287
40.609074947,-73.988856835
40.609097049,-73.963213857
40.609138603,-74.001854795
40.609150533,-73.967647328
40.609163889,-73.939540862
40.609226159,-74.008197124
40.609231134,-74.028574686
40.609279237,-73.977972913
40.609282284,-73.967650866
40.609298068,-73.976064084
40.609317043,-73.924662702
40.609324295,-74.014924838
40.609370512,-73.935885094
40.609399364,-73.998555775
40.609459358,-73.973107145
40.609533212,-73.972037451
40.609540967,-73.983843378
40.60954684,-73.954548241
40.609560788,-74.011020793
40.609564687,-73.958178608
40.609580347,-74.006490024
40.609580985,-73.977058016
40.609590156,-73.960339533
40.609616212,-73.999805515
40.609651809,-73.956266119
40.609671243,-74.035082916
40.609681404,-74.012529872
40.609731184,-73.991568712
40.609739568,-73.956071577
40.609763503,-73.923239575
40.609763505,-73.923243177
40.609776745,-73.981995712
40.609809666,-73.922497596
40.609816973,-73.957537369
40.609843234,-74.01352754
40.609847509,-73.958477363
40.609871945,-73.977115541
40.609879366,-73.963371895
40.609898271,-74.0122742
40.609898799,-74.00540958
40.609925862,-73.989148421
40.609934194,-73.990243302
40.609935781,-73.922281355
40.609986092,-73.962377798
40.609989126,-73.973207776
40.609997605,-74.005535644
40.609999776,-73.98724677
40.610005683,-73.924200922
40.610018677,-73.936593985
40.61002192,-73.989047561
40.61003444,-73.980079595
40.610058605,-73.910042993
40.610060291,-73.972361373
40.610077105,-74.007311236
40.610088115,-73.955963299
40.610095094,-73.911080203
40.610111824,-73.922839397
40.610144922,-73.984570755
40.610154947,-73.958534797
40.610156308,-74.012022135
40.61016524,-73.913075397
40.610188821,-73.970452472
40.610219705,-73.973276114
40.610244727,-74.003155004
40.610246393,-73.970185928
40.610254313,-73.981829909
40.610321004,-73.972184786
40.610329738,-73.974334943
40.610332443,-73.938171192
40.610356497,-73.954403625
40.610367902,-74.009392998
40.610370907,-73.93332699
40.610380684,-73.982542994
40.610413576,-73.982247653
40.610428056,-73.972206352
40.610455368,-73.93708339
40.610469841,-74.000633884
40.610480085,-73.937108578
40.610482487,-73.98424293
40.610523198,-73.981177943
40.610524457,-74.008049617
40.610540079,-73.922939748
40.610540634,-73.988510835
40.610544282,-73.957371232
40.610545111,-73.980900612
40.610577601,-73.925734563
40.610645413,-74.00472173
40.6106575,-73.980032588
40.610682207,-73.967927513
40.610708617,-73.997705763
40.610719994,-73.903155783
40.61073552,-74.011431573
40.610738492,-73.955599106
40.610739693,-73.979182579
40.610764936,-73.969339313
40.610770817,-73.961512964
40.610772562,-73.978807999
40.610782189,-74.011355946
40.610786265,-73.978692743
40.610787892,-74.008942853
40.610799154,-74.003850146
40.61082407,-73.938746998
40.610840056,-73.97339472
40.610845876,-74.000922019
40.610903513,-74.001354216
40.610927176,-73.984476932
40.611015457,-73.962582512
40.611054253,-74.007289733
40.611103989,-73.909555361
40.611189806,-73.958732245
40.6112062,-73.921660391
40.611259847,-73.989310279
40.611262713,-74.00929588
40.611265416,-73.937694909
40.611265719,-73.974359795
40.611295678,-73.943122583
40.611304747,-73.977212295
40.611371676,-73.983360312
40.611374706,-73.961617064
40.611375047,-73.962650742
40.611405425,-74.009511999
40.611425093,-73.909508104
