customer_id,recency,frequency,monetary,R,F,M,rfm_value,Score,RFM_status
1106,25,9,5691.6100000000006,3,1,1,311,5,"Platinum"
1113,27,9,6072.48,3,1,1,311,5,"Platinum"
1129,27,13,6790.6900000000014,3,1,1,311,5,"Platinum"
1152,25,8,4516.1399999999994,3,1,1,311,5,"Platinum"
1178,45,8,5167.23,3,1,1,311,5,"Platinum"
1181,45,10,4513.0599999999986,3,1,1,311,5,"Platinum"
1194,29,8,4148.57,3,1,1,311,5,"Platinum"
1237,24,10,5731.25,3,1,1,311,5,"Platinum"
1250,36,10,6093.2599999999993,3,1,1,311,5,"Platinum"
1282,39,8,5521.4099999999989,3,1,1,311,5,"Platinum"
1290,45,9,7616.0400000000009,3,1,1,311,5,"Platinum"
1302,30,13,5336.7300000000014,3,1,1,311,5,"Platinum"
1483,30,8,4273.54,3,1,1,311,5,"Platinum"
1493,21,10,6117.0499999999993,3,1,1,311,5,"Platinum"
1502,27,9,6209.6799999999994,3,1,1,311,5,"Platinum"
1517,29,11,5878.1500000000015,3,1,1,311,5,"Platinum"
1537,27,9,5101.5499999999993,3,1,1,311,5,"Platinum"
1561,44,8,6918.8899999999994,3,1,1,311,5,"Platinum"
1570,34,9,5321.2999999999993,3,1,1,311,5,"Platinum"
1579,41,10,8102.6200000000008,3,1,1,311,5,"Platinum"
1591,30,11,5968.91,3,1,1,311,5,"Platinum"
1597,26,11,8710.7,3,1,1,311,5,"Platinum"
1611,42,12,5450.34,3,1,1,311,5,"Platinum"
1627,25,8,4834.08,3,1,1,311,5,"Platinum"
1672,43,11,5905.78,3,1,1,311,5,"Platinum"
1696,29,9,6524.77,3,1,1,311,5,"Platinum"
1762,22,12,5870.93,3,1,1,311,5,"Platinum"
1788,30,9,4979.3899999999994,3,1,1,311,5,"Platinum"
1820,36,9,4883.7900000000009,3,1,1,311,5,"Platinum"
1821,25,12,7335.8899999999994,3,1,1,311,5,"Platinum"
1858,22,8,5387.4699999999993,3,1,1,311,5,"Platinum"
1866,39,9,8834.5999999999985,3,1,1,311,5,"Platinum"
1890,45,9,6710.76,3,1,1,311,5,"Platinum"
1933,42,8,4271.3899999999994,3,1,1,311,5,"Platinum"
1957,20,10,5079.9100000000008,3,1,1,311,5,"Platinum"
2076,20,8,5576.17,3,1,1,311,5,"Platinum"
2095,21,10,6194.3,3,1,1,311,5,"Platinum"
2184,38,11,7123.0000000000018,3,1,1,311,5,"Platinum"
2189,41,10,4914.08,3,1,1,311,5,"Platinum"
2194,43,8,6198.41,3,1,1,311,5,"Platinum"
2210,28,9,4888.7100000000009,3,1,1,311,5,"Platinum"
2240,32,12,6128.2999999999993,3,1,1,311,5,"Platinum"
2268,36,8,4473.32,3,1,1,311,5,"Platinum"
2383,22,9,5876.0700000000006,3,1,1,311,5,"Platinum"
2385,32,8,4797.1299999999992,3,1,1,311,5,"Platinum"
2400,20,8,5205.75,3,1,1,311,5,"Platinum"
2454,30,10,6272.21,3,1,1,311,5,"Platinum"
2468,22,9,6900.7899999999991,3,1,1,311,5,"Platinum"
2489,41,8,6854.85,3,1,1,311,5,"Platinum"
2565,30,9,7496.36,3,1,1,311,5,"Platinum"
2592,38,8,6490.3,3,1,1,311,5,"Platinum"
2601,37,8,4582.12,3,1,1,311,5,"Platinum"
2620,31,8,4919.5499999999993,3,1,1,311,5,"Platinum"
2684,39,9,6337.4000000000015,3,1,1,311,5,"Platinum"
2686,25,11,6119.73,3,1,1,311,5,"Platinum"
2702,20,8,7613.27,3,1,1,311,5,"Platinum"
2717,42,9,4465.46,3,1,1,311,5,"Platinum"
2723,41,8,6591,3,1,1,311,5,"Platinum"
2726,28,9,5184.97,3,1,1,311,5,"Platinum"
2733,29,9,7827.409999999998,3,1,1,311,5,"Platinum"
2740,27,8,4905.5300000000007,3,1,1,311,5,"Platinum"
2755,29,11,4904.1299999999992,3,1,1,311,5,"Platinum"
2770,31,9,10028.8,3,1,1,311,5,"Platinum"
2788,45,11,9061.4700000000012,3,1,1,311,5,"Platinum"
2877,42,9,4947.27,3,1,1,311,5,"Platinum"
2887,25,9,6202.9000000000015,3,1,1,311,5,"Platinum"
2932,20,10,5823.7099999999991,3,1,1,311,5,"Platinum"
2955,20,8,4306.13,3,1,1,311,5,"Platinum"
2985,39,10,6308.1600000000008,3,1,1,311,5,"Platinum"
3060,30,11,5684.73,3,1,1,311,5,"Platinum"
3117,26,9,8531.16,3,1,1,311,5,"Platinum"
3126,41,8,4916.6399999999994,3,1,1,311,5,"Platinum"
3220,41,8,4304.2199999999993,3,1,1,311,5,"Platinum"
3295,20,8,5246.6099999999988,3,1,1,311,5,"Platinum"
3326,30,13,10422.04,3,1,1,311,5,"Platinum"
3371,42,9,4677.6900000000014,3,1,1,311,5,"Platinum"
3421,29,9,4255.89,3,1,1,311,5,"Platinum"
3431,29,10,6022.119999999999,3,1,1,311,5,"Platinum"
3482,28,8,5549.5899999999992,3,1,1,311,5,"Platinum"
15,36,6,1728.39,3,2,4,324,9,"Silver"
20,32,4,3608.28,3,4,2,342,9,"Silver"
38,51,4,2025.34,2,4,3,243,9,"Silver"
63,69,3,2190.05,2,4,3,243,9,"Silver"
92,35,3,2967.44,3,4,2,342,9,"Silver"
95,39,4,3050.809999999999,3,4,2,342,9,"Silver"
107,82,4,2343.97,2,4,3,243,9,"Silver"
114,71,4,2195.26,2,4,3,243,9,"Silver"
132,8,6,2780.72,4,2,3,423,9,"Silver"
140,4,6,2699.9,4,2,3,423,9,"Silver"
150,76,4,2446.51,2,4,3,243,9,"Silver"
172,12,7,2348.66,4,2,3,423,9,"Silver"
176,23,4,3025.56,3,4,2,342,9,"Silver"
188,16,6,2658.87,4,2,3,423,9,"Silver"
219,41,6,1688.33,3,2,4,324,9,"Silver"
233,18,6,2187.09,4,2,3,423,9,"Silver"
241,48,4,1922.82,2,4,3,243,9,"Silver"
265,80,4,2692.91,2,4,3,243,9,"Silver"
268,70,4,2713.19,2,4,3,243,9,"Silver"
279,15,6,2455.93,4,2,3,423,9,"Silver"
285,8,6,2626.74,4,2,3,423,9,"Silver"
303,44,3,3247.08,3,4,2,342,9,"Silver"
317,81,4,2766.27,2,4,3,243,9,"Silver"
382,36,7,1657.45,3,2,4,324,9,"Silver"
387,32,3,3417.78,3,4,2,342,9,"Silver"
436,51,3,2124.71,2,4,3,243,9,"Silver"
460,77,3,1862.01,2,4,3,243,9,"Silver"
470,10,7,1890.57,4,2,3,423,9,"Silver"
485,15,6,2715.28,4,2,3,423,9,"Silver"
488,28,7,1172.1,3,2,4,324,9,"Silver"
517,11,6,2632.16,4,2,3,423,9,"Silver"
523,19,6,2795.77,4,2,3,423,9,"Silver"
529,13,6,2339.14,4,2,3,423,9,"Silver"
536,33,3,2832.059999999999,3,4,2,342,9,"Silver"
564,12,6,2143.39,4,2,3,423,9,"Silver"
566,53,3,2145.559999999999,2,4,3,243,9,"Silver"
571,73,3,2284.98,2,4,3,243,9,"Silver"
572,14,6,2600.44,4,2,3,423,9,"Silver"
581,54,4,2223.55,2,4,3,243,9,"Silver"
613,4,6,2098.59,4,2,3,423,9,"Silver"
615,43,4,3620.88,3,4,2,342,9,"Silver"
625,17,6,2326.08,4,2,3,423,9,"Silver"
639,9,6,2516.35,4,2,3,423,9,"Silver"
663,74,4,2132.79,2,4,3,243,9,"Silver"
681,8,6,2244.19,4,2,3,423,9,"Silver"
717,15,6,1857.27,4,2,3,423,9,"Silver"
785,19,6,1813.12,4,2,3,423,9,"Silver"
814,49,3,2154.13,2,4,3,243,9,"Silver"
824,10,4,4137.7800000000007,4,4,1,441,9,"Silver"
843,3,6,2372.09,4,2,3,423,9,"Silver"
846,83,3,2129.34,2,4,3,243,9,"Silver"
858,12,6,2708.6,4,2,3,423,9,"Silver"
859,19,6,2289.06,4,2,3,423,9,"Silver"
907,27,7,1370.37,3,2,4,324,9,"Silver"
989,26,4,3380.34,3,4,2,342,9,"Silver"
990,12,7,2353.49,4,2,3,423,9,"Silver"
1009,55,4,2370.78,2,4,3,243,9,"Silver"
1027,25,6,1449.44,3,2,4,324,9,"Silver"
1061,25,6,1137.94,3,2,4,324,9,"Silver"
1072,47,3,2102.32,2,4,3,243,9,"Silver"
1080,48,3,1857.62,2,4,3,243,9,"Silver"
1095,15,4,4498.34,4,4,1,441,9,"Silver"
1104,12,7,2568.97,4,2,3,423,9,"Silver"
1166,15,6,2539.71,4,2,3,423,9,"Silver"
1179,8,4,5068.4400000000014,4,4,1,441,9,"Silver"
1180,60,4,2305.11,2,4,3,243,9,"Silver"
1190,7,6,2008.23,4,2,3,423,9,"Silver"
1212,72,3,2331.63,2,4,3,243,9,"Silver"
1214,24,4,3652.09,3,4,2,342,9,"Silver"
1223,35,7,1544.81,3,2,4,324,9,"Silver"
1225,59,4,2078.59,2,4,3,243,9,"Silver"
1297,3,6,2424.53,4,2,3,423,9,"Silver"
1311,48,3,2188.45,2,4,3,243,9,"Silver"
1354,75,3,2464.54,2,4,3,243,9,"Silver"
1367,12,7,2760.28,4,2,3,423,9,"Silver"
1391,64,3,2283.829999999999,2,4,3,243,9,"Silver"
1429,32,6,861.61999999999989,3,2,4,324,9,"Silver"
1490,69,4,2182.98,2,4,3,243,9,"Silver"
1510,57,2,2238.37,2,4,3,243,9,"Silver"
1515,9,7,2314.6,4,2,3,423,9,"Silver"
1545,3,7,2637.4699999999989,4,2,3,423,9,"Silver"
1553,85,4,2002.85,2,4,3,243,9,"Silver"
1571,4,4,4968.78,4,4,1,441,9,"Silver"
1573,65,4,2236.76,2,4,3,243,9,"Silver"
1590,87,3,2248.04,2,4,3,243,9,"Silver"
1702,15,6,2185.44,4,2,3,423,9,"Silver"
1717,47,4,1951.07,2,4,3,243,9,"Silver"
1735,66,4,2417.11,2,4,3,243,9,"Silver"
1737,46,3,3531.09,3,4,2,342,9,"Silver"
1741,65,3,2725.13,2,4,3,243,9,"Silver"
1789,61,3,2066.66,2,4,3,243,9,"Silver"
1813,19,6,2137.45,4,2,3,423,9,"Silver"
1835,26,6,1039.03,3,2,4,324,9,"Silver"
1969,18,6,2623.56,4,2,3,423,9,"Silver"
1996,14,7,2525.43,4,2,3,423,9,"Silver"
1999,4,7,2424.34,4,2,3,423,9,"Silver"
2009,6,7,2357.35,4,2,3,423,9,"Silver"
2098,9,6,2293.67,4,2,3,423,9,"Silver"
2113,34,4,2989.64,3,4,2,342,9,"Silver"
2119,68,4,2795.32,2,4,3,243,9,"Silver"
2141,77,4,2611.75,2,4,3,243,9,"Silver"
2171,35,6,1251.33,3,2,4,324,9,"Silver"
2220,86,4,2129.07,2,4,3,243,9,"Silver"
2289,60,4,2224.75,2,4,3,243,9,"Silver"
2296,37,4,3592.5,3,4,2,342,9,"Silver"
2302,54,3,2611.15,2,4,3,243,9,"Silver"
2314,49,3,2355.76,2,4,3,243,9,"Silver"
2319,10,4,4564.9000000000015,4,4,1,441,9,"Silver"
2322,68,4,2585.15,2,4,3,243,9,"Silver"
2345,1,4,4609.14,4,4,1,441,9,"Silver"
2382,39,7,1301.43,3,2,4,324,9,"Silver"
2408,25,3,2824.16,3,4,2,342,9,"Silver"
2444,45,4,3270.22,3,4,2,342,9,"Silver"
2448,7,6,2580.59,4,2,3,423,9,"Silver"
2488,19,6,2774.48,4,2,3,423,9,"Silver"
2493,55,3,2303,2,4,3,243,9,"Silver"
2501,19,7,1813.87,4,2,3,423,9,"Silver"
2514,47,3,1853.3,2,4,3,243,9,"Silver"
2549,58,4,2211.559999999999,2,4,3,243,9,"Silver"
2559,13,6,2187.2,4,2,3,423,9,"Silver"
2567,72,4,1829.58,2,4,3,243,9,"Silver"
2611,3,7,2609.86,4,2,3,423,9,"Silver"
2619,77,2,2659.57,2,4,3,243,9,"Silver"
2645,33,6,1500.81,3,2,4,324,9,"Silver"
2665,31,3,3383.62,3,4,2,342,9,"Silver"
2693,2,6,2772.309999999999,4,2,3,423,9,"Silver"
2775,13,6,1922.19,4,2,3,423,9,"Silver"
2786,4,6,2718.29,4,2,3,423,9,"Silver"
2875,36,4,3231.91,3,4,2,342,9,"Silver"
2900,62,3,2041.2,2,4,3,243,9,"Silver"
2908,2,6,2066.49,4,2,3,423,9,"Silver"
2915,34,7,1661.98,3,2,4,324,9,"Silver"
2944,31,6,1458.81,3,2,4,324,9,"Silver"
2958,5,6,1850.99,4,2,3,423,9,"Silver"
2980,16,6,2573.04,4,2,3,423,9,"Silver"
2990,15,7,2584.690000000001,4,2,3,423,9,"Silver"
2998,67,3,2511.7,2,4,3,243,9,"Silver"
3000,43,4,3354.27,3,4,2,342,9,"Silver"
3002,45,6,1784.32,3,2,4,324,9,"Silver"
3089,28,4,3618.440000000001,3,4,2,342,9,"Silver"
3097,61,3,2427.07,2,4,3,243,9,"Silver"
3098,39,4,2968.25,3,4,2,342,9,"Silver"
3127,36,4,3898.5,3,4,2,342,9,"Silver"
3133,12,6,2323.16,4,2,3,423,9,"Silver"
3152,12,6,2168.41,4,2,3,423,9,"Silver"
3154,15,7,2243.1,4,2,3,423,9,"Silver"
3158,17,6,2532.4,4,2,3,423,9,"Silver"
3160,53,4,2307.21,2,4,3,243,9,"Silver"
3167,74,3,2208.52,2,4,3,243,9,"Silver"
3171,76,3,2072.72,2,4,3,243,9,"Silver"
3185,19,7,1939.76,4,2,3,423,9,"Silver"
3193,11,6,2362.31,4,2,3,423,9,"Silver"
3194,87,3,2310.75,2,4,3,243,9,"Silver"
3254,32,6,1592.05,3,2,4,324,9,"Silver"
3291,47,4,2199.04,2,4,3,243,9,"Silver"
3332,6,6,2799.26,4,2,3,423,9,"Silver"
3335,4,6,2679.58,4,2,3,423,9,"Silver"
3363,5,6,1800.72,4,2,3,423,9,"Silver"
3374,2,4,5034.57,4,4,1,441,9,"Silver"
3399,38,4,3084.76,3,4,2,342,9,"Silver"
3413,26,4,4076.18,3,4,2,342,9,"Silver"
3472,6,6,2779.58,4,2,3,423,9,"Silver"
3492,81,3,2193.81,2,4,3,243,9,"Silver"
40,15,5,3272.7,4,3,2,432,9,"Silver"
53,8,5,2950.07,4,3,2,432,9,"Silver"
156,17,5,3095.369999999999,4,3,2,432,9,"Silver"
193,25,5,2551.5,3,3,3,333,9,"Silver"
214,57,5,1595.73,2,3,4,234,9,"Silver"
327,17,5,3498.63,4,3,2,432,9,"Silver"
355,46,5,2662.75,3,3,3,333,9,"Silver"
367,44,5,2022.2,3,3,3,333,9,"Silver"
390,77,5,869.56,2,3,4,234,9,"Silver"
397,46,5,2618,3,3,3,333,9,"Silver"
408,18,5,3082.28,4,3,2,432,9,"Silver"
459,39,5,2402.4,3,3,3,333,9,"Silver"
531,62,5,1761.46,2,3,4,234,9,"Silver"
580,25,5,2185.51,3,3,3,333,9,"Silver"
601,59,5,1423.44,2,3,4,234,9,"Silver"
628,55,5,1313.86,2,3,4,234,9,"Silver"
653,38,5,2623.84,3,3,3,333,9,"Silver"
666,42,5,2459.7599999999989,3,3,3,333,9,"Silver"
677,72,5,940.36,2,3,4,234,9,"Silver"
686,38,5,2073.81,3,3,3,333,9,"Silver"
767,43,5,2438.84,3,3,3,333,9,"Silver"
788,40,5,2415.09,3,3,3,333,9,"Silver"
813,51,5,1633.61,2,3,4,234,9,"Silver"
819,44,5,2558.04,3,3,3,333,9,"Silver"
861,55,5,1009.34,2,3,4,234,9,"Silver"
889,37,5,2357.69,3,3,3,333,9,"Silver"
911,57,5,633.34999999999991,2,3,4,234,9,"Silver"
918,17,5,4066.24,4,3,2,432,9,"Silver"
933,1,5,2817.63,4,3,2,432,9,"Silver"
957,39,5,2632.09,3,3,3,333,9,"Silver"
979,6,5,3756.91,4,3,2,432,9,"Silver"
994,43,5,2069.64,3,3,3,333,9,"Silver"
1018,27,5,2497.8,3,3,3,333,9,"Silver"
1081,12,5,3227.89,4,3,2,432,9,"Silver"
1143,5,5,3277.77,4,3,2,432,9,"Silver"
1163,49,5,1775.01,2,3,4,234,9,"Silver"
1192,80,5,1397.38,2,3,4,234,9,"Silver"
1310,21,5,2289.27,3,3,3,333,9,"Silver"
1316,33,5,2152.88,3,3,3,333,9,"Silver"
1327,7,5,2848.5,4,3,2,432,9,"Silver"
1366,55,5,1614.09,2,3,4,234,9,"Silver"
1420,39,5,2121.64,3,3,3,333,9,"Silver"
1452,3,5,3431.62,4,3,2,432,9,"Silver"
1453,1,5,3265.75,4,3,2,432,9,"Silver"
1474,67,5,1676.15,2,3,4,234,9,"Silver"
1501,54,5,1636.37,2,3,4,234,9,"Silver"
1587,78,5,635.72,2,3,4,234,9,"Silver"
1602,8,5,4026.12,4,3,2,432,9,"Silver"
1617,6,5,2977.19,4,3,2,432,9,"Silver"
1621,83,5,1162.24,2,3,4,234,9,"Silver"
1662,63,5,1718.12,2,3,4,234,9,"Silver"
1674,49,5,160.73,2,3,4,234,9,"Silver"
1719,20,5,2228.3,3,3,3,333,9,"Silver"
1761,19,5,3258.95,4,3,2,432,9,"Silver"
1767,5,5,3152.29,4,3,2,432,9,"Silver"
1790,33,5,2258.68,3,3,3,333,9,"Silver"
1930,22,5,2428.87,3,3,3,333,9,"Silver"
2010,35,5,2168.8,3,3,3,333,9,"Silver"
2017,13,5,3692.86,4,3,2,432,9,"Silver"
2044,6,5,3977.45,4,3,2,432,9,"Silver"
2087,56,5,1624.11,2,3,4,234,9,"Silver"
2092,17,5,3651.0300000000011,4,3,2,432,9,"Silver"
2117,25,5,2724.75,3,3,3,333,9,"Silver"
2127,33,5,1884.62,3,3,3,333,9,"Silver"
2158,51,5,1650.61,2,3,4,234,9,"Silver"
2196,72,5,985.47000000000037,2,3,4,234,9,"Silver"
2227,41,5,2168.400000000001,3,3,3,333,9,"Silver"
2293,86,5,1410.53,2,3,4,234,9,"Silver"
2366,20,5,2554.42,3,3,3,333,9,"Silver"
2415,44,5,1844.88,3,3,3,333,9,"Silver"
2422,33,5,2606.6,3,3,3,333,9,"Silver"
2432,41,5,2073.65,3,3,3,333,9,"Silver"
2467,22,5,1961.79,3,3,3,333,9,"Silver"
2484,25,5,2143.0099999999989,3,3,3,333,9,"Silver"
2550,12,5,3128.27,4,3,2,432,9,"Silver"
2564,48,5,1144.35,2,3,4,234,9,"Silver"
2584,39,5,2208.24,3,3,3,333,9,"Silver"
2661,9,5,3638.75,4,3,2,432,9,"Silver"
2668,62,5,1542.41,2,3,4,234,9,"Silver"
2699,61,5,1757.44,2,3,4,234,9,"Silver"
2738,60,5,1252.96,2,3,4,234,9,"Silver"
2772,26,5,2446.21,3,3,3,333,9,"Silver"
2778,10,5,3348.47,4,3,2,432,9,"Silver"
2780,3,5,3092.12,4,3,2,432,9,"Silver"
2811,26,5,2448.48,3,3,3,333,9,"Silver"
2821,52,5,1471.91,2,3,4,234,9,"Silver"
2831,15,5,3975.17,4,3,2,432,9,"Silver"
2892,13,5,4015.02,4,3,2,432,9,"Silver"
2922,2,5,3257.52,4,3,2,432,9,"Silver"
2952,28,5,2543.89,3,3,3,333,9,"Silver"
2966,33,5,2629.22,3,3,3,333,9,"Silver"
3031,3,5,2910.87,4,3,2,432,9,"Silver"
3035,39,5,2429.16,3,3,3,333,9,"Silver"
3054,3,5,3330.78,4,3,2,432,9,"Silver"
3129,17,5,3590.37,4,3,2,432,9,"Silver"
3130,1,5,3792.78,4,3,2,432,9,"Silver"
3187,64,5,1034.7,2,3,4,234,9,"Silver"
3238,30,5,2076.89,3,3,3,333,9,"Silver"
3299,31,5,2747.57,3,3,3,333,9,"Silver"
3303,21,5,2547.01,3,3,3,333,9,"Silver"
3356,5,5,2799.7000000000012,4,3,2,432,9,"Silver"
3422,33,5,2127.64,3,3,3,333,9,"Silver"
19,281,2,1736.45,1,4,4,144,9,"Silver"
26,260,2,268.2399999999999,1,4,4,144,9,"Silver"
78,212,2,82.259999999999991,1,4,4,144,9,"Silver"
120,130,2,869.32000000000028,1,4,4,144,9,"Silver"
146,195,2,217.05999999999989,1,4,4,144,9,"Silver"
163,115,2,1101.28,1,4,4,144,9,"Silver"
226,117,2,1173.86,1,4,4,144,9,"Silver"
271,203,2,1026.27,1,4,4,144,9,"Silver"
301,94,2,89.710000000000008,1,4,4,144,9,"Silver"
306,124,2,239.35,1,4,4,144,9,"Silver"
332,264,2,239.35,1,4,4,144,9,"Silver"
341,135,2,955.07999999999993,1,4,4,144,9,"Silver"
393,147,2,866.57999999999993,1,4,4,144,9,"Silver"
415,249,2,1490.77,1,4,4,144,9,"Silver"
474,98,2,1520.73,1,4,4,144,9,"Silver"
487,140,2,687.5100000000001,1,4,4,144,9,"Silver"
521,155,2,624.90000000000009,1,4,4,144,9,"Silver"
575,249,2,714.24,1,4,4,144,9,"Silver"
591,222,2,484.95999999999992,1,4,4,144,9,"Silver"
618,309,2,1202.39,1,4,4,144,9,"Silver"
751,131,2,96.62,1,4,4,144,9,"Silver"
754,211,2,93.009999999999991,1,4,4,144,9,"Silver"
784,144,2,304.07,1,4,4,144,9,"Silver"
910,273,2,1346.38,1,4,4,144,9,"Silver"
930,148,2,150.89,1,4,4,144,9,"Silver"
988,113,2,243.94,1,4,4,144,9,"Silver"
998,322,2,585.45,1,4,4,144,9,"Silver"
1055,207,2,343.24,1,4,4,144,9,"Silver"
1067,233,2,741.97,1,4,4,144,9,"Silver"
1099,111,2,183.1999999999999,1,4,4,144,9,"Silver"
1231,176,2,1718.61,1,4,4,144,9,"Silver"
1271,188,2,950.11999999999989,1,4,4,144,9,"Silver"
1276,101,2,969.91,1,4,4,144,9,"Silver"
1283,94,2,1012.1,1,4,4,144,9,"Silver"
1334,241,2,719.98,1,4,4,144,9,"Silver"
1350,117,2,1235.26,1,4,4,144,9,"Silver"
1362,119,2,1736.45,1,4,4,144,9,"Silver"
1403,165,2,685.43000000000006,1,4,4,144,9,"Silver"
1434,125,2,1127.95,1,4,4,144,9,"Silver"
1521,96,2,824.27000000000021,1,4,4,144,9,"Silver"
1626,256,2,1326.15,1,4,4,144,9,"Silver"
1704,120,2,1678.39,1,4,4,144,9,"Silver"
1712,287,2,781.41,1,4,4,144,9,"Silver"
1716,135,2,1444.78,1,4,4,144,9,"Silver"
1786,175,2,963.61999999999989,1,4,4,144,9,"Silver"
1796,123,2,221.12,1,4,4,144,9,"Silver"
1819,253,2,763.90000000000009,1,4,4,144,9,"Silver"
1836,167,2,1219.86,1,4,4,144,9,"Silver"
1856,128,2,253.81,1,4,4,144,9,"Silver"
1962,94,2,758.68999999999994,1,4,4,144,9,"Silver"
1975,109,2,79.15999999999994,1,4,4,144,9,"Silver"
2003,220,2,214.36999999999989,1,4,4,144,9,"Silver"
2040,97,2,1364.05,1,4,4,144,9,"Silver"
2089,148,2,119.32,1,4,4,144,9,"Silver"
2090,164,2,289.37,1,4,4,144,9,"Silver"
2129,150,2,873.11999999999989,1,4,4,144,9,"Silver"
2157,162,2,338.85,1,4,4,144,9,"Silver"
2255,144,2,1458.7,1,4,4,144,9,"Silver"
2287,160,2,273.7,1,4,4,144,9,"Silver"
2303,145,2,969.61999999999989,1,4,4,144,9,"Silver"
2393,123,2,192.96999999999991,1,4,4,144,9,"Silver"
2416,223,2,300.08999999999992,1,4,4,144,9,"Silver"
2431,219,2,167.63,1,4,4,144,9,"Silver"
2437,199,2,375.02,1,4,4,144,9,"Silver"
2486,230,2,1185.85,1,4,4,144,9,"Silver"
2612,210,2,1145.41,1,4,4,144,9,"Silver"
2735,149,2,836.04,1,4,4,144,9,"Silver"
2739,243,2,456.42,1,4,4,144,9,"Silver"
2795,226,2,1208.31,1,4,4,144,9,"Silver"
2829,145,2,1747.08,1,4,4,144,9,"Silver"
2882,295,2,1486.38,1,4,4,144,9,"Silver"
2895,259,2,950.56,1,4,4,144,9,"Silver"
2896,195,2,1319.83,1,4,4,144,9,"Silver"
2902,197,2,899.75999999999976,1,4,4,144,9,"Silver"
2911,284,2,687.5100000000001,1,4,4,144,9,"Silver"
2974,160,2,255.19,1,4,4,144,9,"Silver"
3025,126,2,1652.3,1,4,4,144,9,"Silver"
3033,159,2,1418.21,1,4,4,144,9,"Silver"
3041,125,2,1211.57,1,4,4,144,9,"Silver"
3091,308,2,1323.12,1,4,4,144,9,"Silver"
3180,146,2,1189.2,1,4,4,144,9,"Silver"
3234,150,2,943.2,1,4,4,144,9,"Silver"
3397,90,2,808.84999999999991,1,4,4,144,9,"Silver"
31,90,4,426.11,1,4,4,144,9,"Silver"
42,112,4,427.04,1,4,4,144,9,"Silver"
71,132,1,155.65000000000009,1,4,4,144,9,"Silver"
77,102,3,1657.58,1,4,4,144,9,"Silver"
98,142,4,1620.75,1,4,4,144,9,"Silver"
103,117,4,895.44999999999993,1,4,4,144,9,"Silver"
157,136,3,294.00999999999988,1,4,4,144,9,"Silver"
162,99,3,1329.61,1,4,4,144,9,"Silver"
164,199,3,786.1400000000001,1,4,4,144,9,"Silver"
170,235,3,1779.68,1,4,4,144,9,"Silver"
274,150,4,790.06000000000006,1,4,4,144,9,"Silver"
287,139,1,1408.91,1,4,4,144,9,"Silver"
326,162,3,1201.25,1,4,4,144,9,"Silver"
342,94,3,468.8599999999999,1,4,4,144,9,"Silver"
362,90,4,463.02,1,4,4,144,9,"Silver"
373,224,1,1103.43,1,4,4,144,9,"Silver"
375,92,4,487.99999999999989,1,4,4,144,9,"Silver"
431,139,1,1215.34,1,4,4,144,9,"Silver"
494,134,3,894.98999999999978,1,4,4,144,9,"Silver"
512,96,4,1136.34,1,4,4,144,9,"Silver"
518,262,3,938.25000000000011,1,4,4,144,9,"Silver"
530,163,3,1751.35,1,4,4,144,9,"Silver"
552,160,4,1577.7,1,4,4,144,9,"Silver"
584,133,4,1270.21,1,4,4,144,9,"Silver"
592,200,4,1071.53,1,4,4,144,9,"Silver"
623,94,3,1636.89,1,4,4,144,9,"Silver"
644,158,3,550,1,4,4,144,9,"Silver"
670,117,4,1542.17,1,4,4,144,9,"Silver"
678,95,3,1606.99,1,4,4,144,9,"Silver"
734,90,3,1140.15,1,4,4,144,9,"Silver"
755,96,3,847.22,1,4,4,144,9,"Silver"
774,144,1,144.26,1,4,4,144,9,"Silver"
778,264,3,698.81,1,4,4,144,9,"Silver"
780,89,3,798.62000000000012,1,4,4,144,9,"Silver"
822,329,1,802.26,1,4,4,144,9,"Silver"
845,98,4,1314.03,1,4,4,144,9,"Silver"
872,172,1,75.480000000000018,1,4,4,144,9,"Silver"
890,166,4,1561.06,1,4,4,144,9,"Silver"
898,206,1,179.44,1,4,4,144,9,"Silver"
922,189,1,41.13,1,4,4,144,9,"Silver"
956,174,3,936.97999999999979,1,4,4,144,9,"Silver"
1010,127,3,386.36,1,4,4,144,9,"Silver"
1011,243,3,1399.44,1,4,4,144,9,"Silver"
1040,162,4,1768.43,1,4,4,144,9,"Silver"
1058,117,3,759.57,1,4,4,144,9,"Silver"
1064,140,3,1398.4,1,4,4,144,9,"Silver"
1066,167,3,1396.98,1,4,4,144,9,"Silver"
1097,189,3,666.78999999999985,1,4,4,144,9,"Silver"
1109,209,3,683.2,1,4,4,144,9,"Silver"
1135,165,3,1758.98,1,4,4,144,9,"Silver"
1160,164,3,684.51999999999987,1,4,4,144,9,"Silver"
1164,154,3,346.88999999999987,1,4,4,144,9,"Silver"
1173,109,3,348.61999999999989,1,4,4,144,9,"Silver"
1204,201,1,110.56,1,4,4,144,9,"Silver"
1211,235,4,1495.94,1,4,4,144,9,"Silver"
1228,133,4,922.34,1,4,4,144,9,"Silver"
1269,212,3,935.06000000000006,1,4,4,144,9,"Silver"
1352,89,3,1151.6,1,4,4,144,9,"Silver"
1365,218,4,818.72000000000014,1,4,4,144,9,"Silver"
1387,216,1,641.64,1,4,4,144,9,"Silver"
1448,238,1,128.45999999999989,1,4,4,144,9,"Silver"
1465,108,4,1429.5,1,4,4,144,9,"Silver"
