Zip,City,State,Region,District,Country
"70289","","Oaxaca","","San Miguel Quetzaltepec","Mexico"
"68624","","Oaxaca","","San Miguel Santa Flor","Mexico"
"71400","","Oaxaca","","Villa Sola de Vega","Mexico"
"71401","","Oaxaca","","Villa Sola de Vega","Mexico"
"71407","","Oaxaca","","Villa Sola de Vega","Mexico"
"71408","","Oaxaca","","Villa Sola de Vega","Mexico"
"71409","","Oaxaca","","Villa Sola de Vega","Mexico"
"71422","","Oaxaca","","Villa Sola de Vega","Mexico"
"71429","","Oaxaca","","Villa Sola de Vega","Mexico"
"68430","","Oaxaca","","San Miguel Soyaltepec","Mexico"
"68432","","Oaxaca","","San Miguel Soyaltepec","Mexico"
"68433","","Oaxaca","","San Miguel Soyaltepec","Mexico"
"68434","","Oaxaca","","San Miguel Soyaltepec","Mexico"
"70880","","Oaxaca","","San Miguel Suchixtepec","Mexico"
"68820","","Oaxaca","","Villa Talea de Castro","Mexico"
"68821","","Oaxaca","","Villa Talea de Castro","Mexico"
"68822","","Oaxaca","","Villa Talea de Castro","Mexico"
"69915","","Oaxaca","","San Miguel Tecomatlan","Mexico"
"70795","","Oaxaca","","San Miguel Tenango","Mexico"
"69360","","Oaxaca","","San Miguel Tequixtepec","Mexico"
"69361","","Oaxaca","","San Miguel Tequixtepec","Mexico"
"69369","","Oaxaca","","San Miguel Tequixtepec","Mexico"
"71530","","Oaxaca","","San Miguel Tilquiapam","Mexico"
"71670","","Oaxaca","","San Miguel Tlacamama","Mexico"
"71671","","Oaxaca","","San Miguel Tlacamama","Mexico"
"71675","","Oaxaca","","San Miguel Tlacamama","Mexico"
"71678","","Oaxaca","","San Miguel Tlacamama","Mexico"
"69730","","Oaxaca","","San Miguel Tlacotepec","Mexico"
"69731","","Oaxaca","","San Miguel Tlacotepec","Mexico"
"69735","","Oaxaca","","San Miguel Tlacotepec","Mexico"
"69737","","Oaxaca","","San Miguel Tlacotepec","Mexico"
"69370","","Oaxaca","","San Miguel Tulancingo","Mexico"
"68778","","Oaxaca","","San Miguel Yotao","Mexico"
"70806","","Oaxaca","","San Nicolas","Mexico"
"69140","","Oaxaca","","San Nicolas Hidalgo","Mexico"
"69145","","Oaxaca","","San Nicolas Hidalgo","Mexico"
"70855","","Oaxaca","","San Pablo Coatlan","Mexico"
"71276","","Oaxaca","","San Pablo Cuatro Venados","Mexico"
"68258","","Oaxaca","","San Pablo Etla","Mexico"
"68259","","Oaxaca","","San Pablo Etla","Mexico"
"68223","","Oaxaca","","San Pablo Huitzo","Mexico"
"71270","","Oaxaca","","San Pablo Huixtepec","Mexico"
"68720","","Oaxaca","","San Pablo Macuiltianguis","Mexico"
"68722","","Oaxaca","","San Pablo Macuiltianguis","Mexico"
"71150","","Oaxaca","","San Pablo Tijaltepec","Mexico"
"71151","","Oaxaca","","San Pablo Tijaltepec","Mexico"
"71153","","Oaxaca","","San Pablo Tijaltepec","Mexico"
"70430","","Oaxaca","","San Pablo Villa de Mitla","Mexico"
"68895","","Oaxaca","","San Pablo Yaganiza","Mexico"
"71070","","Oaxaca","","San Pedro Amuzgos","Mexico"
"71076","","Oaxaca","","San Pedro Amuzgos","Mexico"
"71077","","Oaxaca","","San Pedro Amuzgos","Mexico"
"71540","","Oaxaca","","San Pedro Apostol","Mexico"
"71710","","Oaxaca","","San Pedro Atoyac","Mexico"
"71715","","Oaxaca","","San Pedro Atoyac","Mexico"
"68885","","Oaxaca","","San Pedro Cajonos","Mexico"
"69640","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico"
"69641","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico"
"69645","","Oaxaca","","San Pedro Coxcaltepec Cantaros","Mexico"
"70750","","Oaxaca","","San Pedro Comitancillo","Mexico"
"70966","","Oaxaca","","San Pedro El Alto","Mexico"
"70967","","Oaxaca","","San Pedro El Alto","Mexico"
"70770","","Oaxaca","","San Pedro Huamelula","Mexico"
"70771","","Oaxaca","","San Pedro Huamelula","Mexico"
"70772","","Oaxaca","","San Pedro Huamelula","Mexico"
"70773","","Oaxaca","","San Pedro Huamelula","Mexico"
"70774","","Oaxaca","","San Pedro Huamelula","Mexico"
"70777","","Oaxaca","","San Pedro Huilotepec","Mexico"
"68450","","Oaxaca","","San Pedro Ixcatlan","Mexico"
"68451","","Oaxaca","","San Pedro Ixcatlan","Mexico"
"68452","","Oaxaca","","San Pedro Ixcatlan","Mexico"
"71234","","Oaxaca","","San Pedro Ixtlahuaca","Mexico"
"68685","","Oaxaca","","San Pedro Jaltepetongo","Mexico"
"71740","","Oaxaca","","San Pedro Jicayan","Mexico"
"71741","","Oaxaca","","San Pedro Jicayan","Mexico"
"71742","","Oaxaca","","San Pedro Jicayan","Mexico"
"71743","","Oaxaca","","San Pedro Jicayan","Mexico"
"71747","","Oaxaca","","San Pedro Jicayan","Mexico"
"68675","","Oaxaca","","San Pedro Jocotipac","Mexico"
"71920","","Oaxaca","","San Pedro Juchatengo","Mexico"
"71525","","Oaxaca","","San Pedro Martir","Mexico"
"70580","","Oaxaca","","San Pedro Martir Quiechapa","Mexico"
"69810","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico"
"69811","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico"
"69812","","Oaxaca","","San Pedro Martir Yucuxaco","Mexico"
"71996","","Oaxaca","","San Pedro Mixtepec-juquila","Mexico"
"70839","","Oaxaca","","San Pedro Mixtepec-miahuatlan","Mexico"
"69885","","Oaxaca","","San Pedro Molinos","Mexico"
"69516","","Oaxaca","","San Pedro Nopala","Mexico"
"69519","","Oaxaca","","San Pedro Nopala","Mexico"
"68524","","Oaxaca","","San Pedro Ocopetatillo","Mexico"
"70293","","Oaxaca","","San Pedro Ocotepec","Mexico"
"70294","","Oaxaca","","San Pedro Ocotepec","Mexico"
"70902","","Oaxaca","","San Pedro Pochutla","Mexico"
"70904","","Oaxaca","","San Pedro Pochutla","Mexico"
"70905","","Oaxaca","","San Pedro Pochutla","Mexico"
"70486","","Oaxaca","","San Pedro Quiatoni","Mexico"
"68665","","Oaxaca","","San Pedro Sochiapam","Mexico"
"70185","","Oaxaca","","San Pedro Tapanatepec","Mexico"
"70189","","Oaxaca","","San Pedro Tapanatepec","Mexico"
"71557","","Oaxaca","","San Pedro Taviche","Mexico"
"69980","","Oaxaca","","San Pedro Teozacoalco","Mexico"
"68620","","Oaxaca","","San Pedro Teutila","Mexico"
"68621","","Oaxaca","","San Pedro Teutila","Mexico"
"68622","","Oaxaca","","San Pedro Teutila","Mexico"
"69930","","Oaxaca","","San Pedro Tidaa","Mexico"
"69590","","Oaxaca","","San Pedro Topiltepec","Mexico"
"69591","","Oaxaca","","San Pedro Topiltepec","Mexico"
"70482","","Oaxaca","","San Pedro Totolapa","Mexico"
"71800","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71801","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71802","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71803","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71804","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71805","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71806","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71807","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71808","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71809","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71810","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71820","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71821","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71838","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71839","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"71840","","Oaxaca","","Villa de Tututepec de Melchor Ocampo","Mexico"
"68734","","Oaxaca","","San Pedro Yaneri","Mexico"
"68735","","Oaxaca","","San Pedro Yaneri","Mexico"
"68707","","Oaxaca","","San Pedro Yolox","Mexico"
"68708","","Oaxaca","","San Pedro Yolox","Mexico"
"70283","","Oaxaca","","San Pedro y San Pablo Ayutla","Mexico"
"70284","","Oaxaca","","San Pedro y San Pablo Ayutla","Mexico"
"68200","","Oaxaca","","Villa de Etla","Mexico"
"68201","","Oaxaca","","Villa de Etla","Mexico"
"69500","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico"
"69501","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico"
"69502","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico"
"69503","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico"
"69504","","Oaxaca","","San Pedro y San Pablo Teposcolula","Mexico"
"69030","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69031","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69032","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69033","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69034","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69038","","Oaxaca","","San Pedro y San Pablo Tequixtepec","Mexico"
"69556","","Oaxaca","","San Pedro Yucunama","Mexico"
"71248","","Oaxaca","","San Raymundo Jalpan","Mexico"
"70407","","Oaxaca","","San Sebastian Abasolo","Mexico"
"70408","","Oaxaca","","San Sebastian Abasolo","Mexico"
"70850","","Oaxaca","","San Sebastian Coatlan","Mexico"
"70851","","Oaxaca","","San Sebastian Coatlan","Mexico"
"70854","","Oaxaca","","San Sebastian Coatlan","Mexico"
"71640","","Oaxaca","","San Sebastian Ixcapa","Mexico"
"71641","","Oaxaca","","San Sebastian Ixcapa","Mexico"
"71642","","Oaxaca","","San Sebastian Ixcapa","Mexico"
"71643","","Oaxaca","","San Sebastian Ixcapa","Mexico"
"71648","","Oaxaca","","San Sebastian Ixcapa","Mexico"
"69574","","Oaxaca","","San Sebastian Nicananduta","Mexico"
"70877","","Oaxaca","","San Sebastian Rio Hondo","Mexico"
"70878","","Oaxaca","","San Sebastian Rio Hondo","Mexico"
"69742","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico"
"69743","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico"
"69744","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico"
"69750","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico"
"69751","","Oaxaca","","San Sebastian Tecomaxtlahuaca","Mexico"
"70426","","Oaxaca","","San Sebastian Teitipac","Mexico"
"71246","","Oaxaca","","San Sebastian Tutla","Mexico"
"70808","","Oaxaca","","San Simon Almolongas","Mexico"
"69265","","Oaxaca","","San Simon Zahuatlan","Mexico"
"70820","","Oaxaca","","Santa Ana","Mexico"
"68515","","Oaxaca","","Santa Ana Ateixtlahuaca","Mexico"
"68614","","Oaxaca","","Santa Ana Cuauhtemoc","Mexico"
"70428","","Oaxaca","","Santa Ana Del Valle","Mexico"
"70540","","Oaxaca","","Santa Ana Tavela","Mexico"
"71296","","Oaxaca","","Santa Ana Tlapacoyan","Mexico"
"71297","","Oaxaca","","Santa Ana Tlapacoyan","Mexico"
"68745","","Oaxaca","","Santa Ana Yareni","Mexico"
"71516","","Oaxaca","","Santa Ana Zegache","Mexico"
"71517","","Oaxaca","","Santa Ana Zegache","Mexico"
"70595","","Oaxaca","","Santa Catalina Quieri","Mexico"
"70830","","Oaxaca","","Santa Catarina Cuixtla","Mexico"
"68774","","Oaxaca","","Santa Catarina Ixtepeji","Mexico"
"68775","","Oaxaca","","Santa Catarina Ixtepeji","Mexico"
"68776","","Oaxaca","","Santa Catarina Ixtepeji","Mexico"
"68777","","Oaxaca","","Santa Catarina Ixtepeji","Mexico"
"71900","","Oaxaca","","Santa Catarina Juquila","Mexico"
"71901","","Oaxaca","","Santa Catarina Juquila","Mexico"
"71910","","Oaxaca","","Santa Catarina Juquila","Mexico"
"68780","","Oaxaca","","Santa Catarina Lachatao","Mexico"
"68783","","Oaxaca","","Santa Catarina Lachatao","Mexico"
"70910","","Oaxaca","","Santa Catarina Loxicha","Mexico"
"71780","","Oaxaca","","Santa Catarina Mechoacan","Mexico"
"71534","","Oaxaca","","Santa Catarina Minas","Mexico"
"71287","","Oaxaca","","Santa Catarina Quiane","Mexico"
"69834","","Oaxaca","","Santa Catarina Tayata","Mexico"
"69836","","Oaxaca","","Santa Catarina Tayata","Mexico"
"71125","","Oaxaca","","Santa Catarina Ticua","Mexico"
"71136","","Oaxaca","","Santa Catarina Yosonotu","Mexico"
"69045","","Oaxaca","","Santa Catarina Zapoquila","Mexico"
"69047","","Oaxaca","","Santa Catarina Zapoquila","Mexico"
"68527","","Oaxaca","","Santa Cruz Acatepec","Mexico"
"71226","","Oaxaca","","Santa Cruz Amilpas","Mexico"
"69460","","Oaxaca","","Santa Cruz de Bravo","Mexico"
"71193","","Oaxaca","","Santa Cruz Itundujia","Mexico"
"71194","","Oaxaca","","Santa Cruz Itundujia","Mexico"
"71195","","Oaxaca","","Santa Cruz Itundujia","Mexico"
"71196","","Oaxaca","","Santa Cruz Itundujia","Mexico"
"71214","","Oaxaca","","Santa Cruz Mixtepec","Mexico"
"71215","","Oaxaca","","Santa Cruz Mixtepec","Mexico"
"71217","","Oaxaca","","Santa Cruz Mixtepec","Mexico"
"69855","","Oaxaca","","Santa Cruz Nundaco","Mexico"
"69859","","Oaxaca","","Santa Cruz Nundaco","Mexico"
"70456","","Oaxaca","","Santa Cruz Papalutla","Mexico"
"69260","","Oaxaca","","Santa Cruz Tacache de Mina","Mexico"
"69262","","Oaxaca","","Santa Cruz Tacache de Mina","Mexico"
"71156","","Oaxaca","","Santa Cruz Tacahua","Mexico"
"71157","","Oaxaca","","Santa Cruz Tacahua","Mexico"
"69820","","Oaxaca","","Santa Cruz Tayata","Mexico"
"70823","","Oaxaca","","Santa Cruz Xitla","Mexico"
"71230","","Oaxaca","","Santa Cruz Xoxocotlan","Mexico"
"71231","","Oaxaca","","Santa Cruz Xoxocotlan","Mexico"
"71232","","Oaxaca","","Santa Cruz Xoxocotlan","Mexico"
"71233","","Oaxaca","","Santa Cruz Xoxocotlan","Mexico"
"71300","","Oaxaca","","Santa Cruz Zenzontepec","Mexico"
"71301","","Oaxaca","","Santa Cruz Zenzontepec","Mexico"
"71310","","Oaxaca","","Santa Cruz Zenzontepec","Mexico"
"71314","","Oaxaca","","Santa Cruz Zenzontepec","Mexico"
"71280","","Oaxaca","","Santa Gertrudis","Mexico"
"71281","","Oaxaca","","Santa Gertrudis","Mexico"
"71282","","Oaxaca","","Santa Gertrudis","Mexico"
"71278","","Oaxaca","","Santa Ines Del Monte","Mexico"
"71279","","Oaxaca","","Santa Ines Del Monte","Mexico"
"71259","","Oaxaca","","Santa Ines Yatzeche","Mexico"
"71228","","Oaxaca","","Santa Lucia Del Camino","Mexico"
"70840","","Oaxaca","","Santa Lucia Miahuatlan","Mexico"
"71160","","Oaxaca","","Santa Lucia Monteverde","Mexico"
"71161","","Oaxaca","","Santa Lucia Monteverde","Mexico"
"71162","","Oaxaca","","Santa Lucia Monteverde","Mexico"
"71543","","Oaxaca","","Santa Lucia Ocotlan","Mexico"
"70270","","Oaxaca","","Santa Maria Alotepec","Mexico"
"70271","","Oaxaca","","Santa Maria Alotepec","Mexico"
"69620","","Oaxaca","","Santa Maria Apazco","Mexico"
"69621","","Oaxaca","","Santa Maria Apazco","Mexico"
"68553","","Oaxaca","","Santa Maria La Asuncion","Mexico"
"69802","","Oaxaca","","Heroica Ciudad de Tlaxiaco","Mexico"
"69803","","Oaxaca","","Heroica Ciudad de Tlaxiaco","Mexico"
"69804","","Oaxaca","","Heroica Ciudad de Tlaxiaco","Mexico"
"69805","","Oaxaca","","Heroica Ciudad de Tlaxiaco","Mexico"
"69806","","Oaxaca","","Heroica Ciudad de Tlaxiaco","Mexico"
"71290","","Oaxaca","","Ayoquezco de Aldama","Mexico"
"71295","","Oaxaca","","Ayoquezco de Aldama","Mexico"
"71220","","Oaxaca","","Santa Maria Atzompa","Mexico"
"71221","","Oaxaca","","Santa Maria Atzompa","Mexico"
"71223","","Oaxaca","","Santa Maria Atzompa","Mexico"
"69080","","Oaxaca","","Santa Maria Camotlan","Mexico"
"70934","","Oaxaca","","Santa Maria Colotepec","Mexico"
"70935","","Oaxaca","","Santa Maria Colotepec","Mexico"
"70936","","Oaxaca","","Santa Maria Colotepec","Mexico"
"70937","","Oaxaca","","Santa Maria Colotepec","Mexico"
"70939","","Oaxaca","","Santa Maria Colotepec","Mexico"
"71655","","Oaxaca","","Santa Maria Cortijo","Mexico"
"71656","","Oaxaca","","Santa Maria Cortijo","Mexico"
"71254","","Oaxaca","","Santa Maria Coyotepec","Mexico"
"69630","","Oaxaca","","Santa Maria Chachoapam","Mexico"
"69631","","Oaxaca","","Santa Maria Chachoapam","Mexico"
"69632","","Oaxaca","","Santa Maria Chachoapam","Mexico"
"69540","","Oaxaca","","Santa Maria Chilapa de Diaz","Mexico"
"69541","","Oaxaca","","Santa Maria Chilapa de Diaz","Mexico"
"69545","","Oaxaca","","Santa Maria Chilapa de Diaz","Mexico"
"68510","","Oaxaca","","Santa Maria Chilchotla","Mexico"
"68511","","Oaxaca","","Santa Maria Chilchotla","Mexico"
"68512","","Oaxaca","","Santa Maria Chilchotla","Mexico"
"68513","","Oaxaca","","Santa Maria Chilchotla","Mexico"
"70360","","Oaxaca","","Santa Maria Chimalapa","Mexico"
"69827","","Oaxaca","","Santa Maria Del Rosario","Mexico"
"68297","","Oaxaca","","Santa Maria Del Tule","Mexico"
"68299","","Oaxaca","","Santa Maria Del Tule","Mexico"
"70560","","Oaxaca","","Santa Maria Ecatepec","Mexico"
"70561","","Oaxaca","","Santa Maria Ecatepec","Mexico"
"70563","","Oaxaca","","Santa Maria Ecatepec","Mexico"
"70565","","Oaxaca","","Santa Maria Ecatepec","Mexico"
"70569","","Oaxaca","","Santa Maria Ecatepec","Mexico"
"70417","","Oaxaca","","Santa Maria Guelace","Mexico"
"70735","","Oaxaca","","Santa Maria Guienagati","Mexico"
"70984","","Oaxaca","","Santa Maria Huatulco","Mexico"
"70985","","Oaxaca","","Santa Maria Huatulco","Mexico"
"71790","","Oaxaca","","Santa Maria Huazolotitlan","Mexico"
"71791","","Oaxaca","","Santa Maria Huazolotitlan","Mexico"
"71792","","Oaxaca","","Santa Maria Huazolotitlan","Mexico"
"71799","","Oaxaca","","Santa Maria Huazolotitlan","Mexico"
"71090","","Oaxaca","","Santa Maria Ipalapa","Mexico"
"71091","","Oaxaca","","Santa Maria Ipalapa","Mexico"
"71092","","Oaxaca","","Santa Maria Ipalapa","Mexico"
"68595","","Oaxaca","","Santa Maria Ixcatlan","Mexico"
"68465","","Oaxaca","","Santa Maria Jacatepec","Mexico"
"68466","","Oaxaca","","Santa Maria Jacatepec","Mexico"
"68467","","Oaxaca","","Santa Maria Jacatepec","Mexico"
"68468","","Oaxaca","","Santa Maria Jacatepec","Mexico"
"70710","","Oaxaca","","Santa Maria Jalapa Del Marques","Mexico"
"70711","","Oaxaca","","Santa Maria Jalapa Del Marques","Mexico"
"70713","","Oaxaca","","Santa Maria Jalapa Del Marques","Mexico"
"68750","","Oaxaca","","Santa Maria Jaltianguis","Mexico"
"71430","","Oaxaca","","Santa Maria Lachixio","Mexico"
"70755","","Oaxaca","","Santa Maria Mixtequilla","Mexico"
"69390","","Oaxaca","","Santa Maria Nativitas","Mexico"
"69394","","Oaxaca","","Santa Maria Nativitas","Mexico"
"69580","","Oaxaca","","Santa Maria Nduayaco","Mexico"
"69581","","Oaxaca","","Santa Maria Nduayaco","Mexico"
"69582","","Oaxaca","","Santa Maria Nduayaco","Mexico"
"69584","","Oaxaca","","Santa Maria Nduayaco","Mexico"
"70870","","Oaxaca","","Santa Maria Ozolotepec","Mexico"
"70872","","Oaxaca","","Santa Maria Ozolotepec","Mexico"
"68655","","Oaxaca","","Santa Maria Papalo","Mexico"
"68659","","Oaxaca","","Santa Maria Papalo","Mexico"
"68266","","Oaxaca","","Santa Maria Peñoles","Mexico"
"68267","","Oaxaca","","Santa Maria Peñoles","Mexico"
"70370","","Oaxaca","","Santa Maria Petapa","Mexico"
"70371","","Oaxaca","","Santa Maria Petapa","Mexico"
"70372","","Oaxaca","","Santa Maria Petapa","Mexico"
"70373","","Oaxaca","","Santa Maria Petapa","Mexico"
"70586","","Oaxaca","","Santa Maria Quiegolani","Mexico"
"71460","","Oaxaca","","Santa Maria Sola","Mexico"
"71461","","Oaxaca","","Santa Maria Sola","Mexico"
"69880","","Oaxaca","","Santa Maria Tataltepec","Mexico"
"68590","","Oaxaca","","Santa Maria Tecomavaca","Mexico"
"68834","","Oaxaca","","Santa Maria Temaxcalapa","Mexico"
"71950","","Oaxaca","","Santa Maria Temaxcaltepec","Mexico"
"68544","","Oaxaca","","Santa Maria Teopoxco","Mexico"
"70286","","Oaxaca","","Santa Maria Tepantlali","Mexico"
"68680","","Oaxaca","","Santa Maria Texcatitlan","Mexico"
"70265","","Oaxaca","","Santa Maria Tlahuitoltepec","Mexico"
"70267","","Oaxaca","","Santa Maria Tlahuitoltepec","Mexico"
"68627","","Oaxaca","","Santa Maria Tlalixtac","Mexico"
"70944","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70945","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70946","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70947","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70948","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70949","","Oaxaca","","Santa Maria Tonameca","Mexico"
"70716","","Oaxaca","","Santa Maria Totolapilla","Mexico"
"70125","","Oaxaca","","Santa Maria Xadani","Mexico"
"68840","","Oaxaca","","Santa Maria Yalina","Mexico"
"68790","","Oaxaca","","Santa Maria Yavesia","Mexico"
"71176","","Oaxaca","","Santa Maria Yolotepec","Mexico"
