id,entities_id,status,users_id_recipient,requesttypes_id,itilcategories_id,close_delay_stat,solve_delay_stat,takeintoaccount_delay_stat,date_creation,Data,is_deleted,solvedate,type,Tipo Ticket
"1812","2","6","42","1","48",75600,9732,4127,2018-11-21 12:51:18.000,2018-11-21 00:00:00.000,"FALSE",2018-11-21 15:42:12.000,"2","Requisicao"
"1815","2","6","10","1","70",60725,2528,2470,2018-11-21 17:07:55.000,2018-11-21 00:00:00.000,"FALSE",2018-11-21 17:50:03.000,"1","Incidente"
"1816","2","6","58","1","37",125037,61748,4369,2018-11-22 09:51:05.000,2018-11-22 00:00:00.000,"FALSE",2018-11-26 11:00:13.000,"2","Requisicao"
"1817","2","6","58","1","48",49710,19005,5767,2018-11-22 11:11:30.000,2018-11-22 00:00:00.000,"FALSE",2018-11-22 17:28:15.000,"2","Requisicao"
"1818","2","6","18","1","37",37626,19210,5833,2018-11-22 15:32:54.000,2018-11-22 00:00:00.000,"FALSE",2018-11-23 11:53:04.000,"2","Requisicao"
"1821","2","6","18","1","59",119394,48791,7016,2018-11-23 16:50:06.000,2018-11-23 00:00:00.000,"FALSE",2018-11-27 14:23:17.000,"2","Requisicao"
"1823","2","6","23","1","32",66094,1062,1049,2018-11-26 15:38:26.000,2018-11-26 00:00:00.000,"FALSE",2018-11-26 15:56:08.000,"1","Incidente"
"1830","2","6","23","1","68",144000,77173,4178,2018-11-28 18:44:26.000,2018-11-28 00:00:00.000,"FALSE",2018-12-03 15:26:13.000,"2","Requisicao"
"1831","2","6","10","1","68",421797,360372,10109,2018-11-29 11:50:03.000,2018-11-29 00:00:00.000,"FALSE",2018-12-17 16:56:15.000,"1","Incidente"
"1834","2","6","23","1","48",1486260,1422891,7624,2018-11-29 17:03:02.000,2018-11-29 00:00:00.000,"FALSE",2019-02-11 11:17:53.000,"2","Requisicao"
"1840","2","6","10","1","32",86400,16889,5746,2018-12-04 18:20:34.000,2018-12-04 00:00:00.000,"FALSE",2018-12-05 14:41:29.000,"1","Incidente"
"1849","2","6","30","1","70",79457,15480,14380,2018-12-11 15:30:44.000,2018-12-11 00:00:00.000,"FALSE",2018-12-12 10:48:44.000,"2","Requisicao"
"1854","2","6","10","1","37",34427,13237,7277,2018-12-13 16:26:13.000,2018-12-13 00:00:00.000,"FALSE",2018-12-14 11:06:50.000,"2","Requisicao"
"1855","2","6","10","1","37",34362,13146,715,2018-12-13 16:27:18.000,2018-12-13 00:00:00.000,"FALSE",2018-12-14 11:06:24.000,"2","Requisicao"
"1864","2","6","58","1","37",207532,168028,65880,2019-01-02 16:21:08.000,2019-01-02 00:00:00.000,"FALSE",2019-01-10 15:01:36.000,"2","Requisicao"
"1867","2","6","18","1","59",118647,110217,79186,2019-01-07 17:02:33.000,2019-01-07 00:00:00.000,"FALSE",2019-01-11 15:39:30.000,"2","Requisicao"
"1869","2","6","23","1","70",94149,55449,47349,2019-01-08 15:50:51.000,2019-01-08 00:00:00.000,"FALSE",2019-01-10 15:15:00.000,"2","Requisicao"
"1874","2","6","18","1","68",641511,621850,26192,2019-01-09 15:48:09.000,2019-01-09 00:00:00.000,"FALSE",2019-02-08 11:32:19.000,"1","Incidente"
"1880","2","6","10","1","74",186247,154717,2803,2019-01-10 14:15:53.000,2019-01-10 00:00:00.000,"FALSE",2019-01-17 17:14:30.000,"2","Requisicao"
"1894","2","6","10","1","49",83082,21138,21108,2019-01-22 09:55:18.000,2019-01-22 00:00:00.000,"FALSE",2019-01-22 16:47:36.000,"1","Incidente"
"1897","2","6","10","1","124",46800,18000,18000,2019-01-24 12:07:08.000,2019-01-24 00:00:00.000,"FALSE",2019-01-24 18:28:46.000,"1","Incidente"
"1901","2","6","10","1","74",110129,47047,3654,2019-01-28 15:18:32.000,2019-01-28 00:00:00.000,"FALSE",2019-01-30 11:22:39.000,"1","Incidente"
"1904","2","6","44","1","30",105548,41074,22229,2019-01-28 16:34:53.000,2019-01-28 00:00:00.000,"FALSE",2019-01-30 10:59:27.000,"2","Requisicao"
"1930","2","6","10","1","68",118454,78064,969,2019-02-04 17:21:55.000,2019-02-04 00:00:00.000,"FALSE",2019-02-07 14:46:50.000,"1","Incidente"
"1977","2","6","42","1","48",163933,121725,115932,2019-03-01 11:27:47.000,2019-03-01 00:00:00.000,"FALSE",2019-03-07 14:16:32.000,"2","Requisicao"
"1978","2","6","23","1","70",156820,114954,108812,2019-03-01 14:26:20.000,2019-03-01 00:00:00.000,"FALSE",2019-03-07 14:22:14.000,"2","Requisicao"
"2066","2","6","76","1","73",52241,250,60,2019-04-04 10:30:19.000,2019-04-04 00:00:00.000,"FALSE",2019-04-04 10:33:29.000,"1","Incidente"
"2069","2","6","18","1","37",50844,24653,643,2019-04-04 10:52:36.000,2019-04-04 00:00:00.000,"FALSE",2019-04-05 09:43:29.000,"2","Requisicao"
"2074","2","6","23","1","74",3039465,3013647,1932,2019-04-04 13:42:15.000,2019-04-04 00:00:00.000,"FALSE",2019-08-30 09:49:42.000,"2","Requisicao"
"2080","2","6","23","1","30",158774,111974,24240,2019-04-05 13:53:46.000,2019-04-05 00:00:00.000,"FALSE",2019-04-11 12:06:24.000,"2","Requisicao"
"2095","2","6","90","1","30",152997,85807,14929,2019-04-10 15:30:03.000,2019-04-10 00:00:00.000,"FALSE",2019-04-15 15:20:10.000,"2","Requisicao"
"2096","2","6","90","1","37",65064,13294,13267,2019-04-10 15:55:36.000,2019-04-10 00:00:00.000,"FALSE",2019-04-11 10:37:10.000,"2","Requisicao"
"2104","2","6","90","1","32",93109,28383,28298,2019-04-12 10:08:11.000,2019-04-12 00:00:00.000,"FALSE",2019-04-15 10:01:14.000,"2","Requisicao"
"2118","2","6","90","1","49",73846,3183,2907,2019-04-16 13:29:14.000,2019-04-16 00:00:00.000,"FALSE",2019-04-16 14:22:17.000,"2","Requisicao"
"2121","2","6","90","1","48",69757,10535,5097,2019-04-16 17:37:23.000,2019-04-16 00:00:00.000,"FALSE",2019-04-17 11:32:58.000,"2","Requisicao"
"2129","2","6","10","1","124",2770675,2745104,9172,2019-04-17 16:22:05.000,2019-04-17 00:00:00.000,"FALSE",2019-08-30 09:53:49.000,"2","Requisicao"
"2132","2","6","58","1","43",58081,11281,3963,2019-04-17 17:51:59.000,2019-04-17 00:00:00.000,"FALSE",2019-04-18 12:23:24.000,"2","Requisicao"
"2133","2","6","10","1","119",57600,26386,3474,2019-04-17 18:29:39.000,2019-04-17 00:00:00.000,"FALSE",2019-04-18 17:19:46.000,"2","Requisicao"
"2157","2","6","90","1","37",51677,49151,19527,2019-04-25 10:38:43.000,2019-04-25 00:00:00.000,"FALSE",2019-04-26 17:17:54.000,"2","Requisicao"
"2185","2","6","30","1","37",22540,13493,11200,2019-05-03 10:44:20.000,2019-05-03 00:00:00.000,"FALSE",2019-05-03 15:29:13.000,"2","Requisicao"
"2190","2","6","92","1","48",63429,2025,1336,2019-05-06 10:22:51.000,2019-05-06 00:00:00.000,"FALSE",2019-05-06 10:56:36.000,"2","Requisicao"
"2194","2","6","92","1","48",70023,1951,1841,2019-05-06 14:32:57.000,2019-05-06 00:00:00.000,"FALSE",2019-05-06 15:05:28.000,"2","Requisicao"
"2197","2","6","76","1","48",66935,837,252,2019-05-07 15:28:37.000,2019-05-07 00:00:00.000,"FALSE",2019-05-07 15:38:22.000,"1","Incidente"
"2204","2","6","92","1","30",107658,35747,845,2019-05-10 10:04:13.000,2019-05-10 00:00:00.000,"FALSE",2019-05-13 14:01:29.000,"2","Requisicao"
"2211","2","6","30","1","63",68400,2725,2634,2019-05-10 18:04:32.000,2019-05-10 00:00:00.000,"FALSE",2019-05-13 09:45:25.000,"2","Requisicao"
"2213","2","6","92","1","62",70404,6559,2649,2019-05-13 14:26:36.000,2019-05-13 00:00:00.000,"FALSE",2019-05-13 16:15:55.000,"1","Incidente"
"2215","2","6","42","1","37",65527,1701,1467,2019-05-13 15:47:53.000,2019-05-13 00:00:00.000,"FALSE",2019-05-13 16:16:14.000,"2","Requisicao"
"2216","2","6","92","1","48",64730,942,677,2019-05-13 16:01:10.000,2019-05-13 00:00:00.000,"FALSE",2019-05-13 16:16:52.000,"2","Requisicao"
"2217","2","6","92","1","37",77395,9398,703,2019-05-13 16:02:27.000,2019-05-13 00:00:00.000,"FALSE",2019-05-14 15:06:43.000,"2","Requisicao"
"2242","2","6","18","1","48",276395,266424,7770,2019-05-20 13:13:25.000,2019-05-20 00:00:00.000,"FALSE",2019-05-31 15:13:49.000,"1","Incidente"
"2253","2","6","90","1","34",176671,116783,9001,2019-05-22 10:55:29.000,2019-05-22 00:00:00.000,"FALSE",2019-05-28 11:21:52.000,"2","Requisicao"
"2255","2","6","92","1","34",172800,112903,5124,2019-05-22 12:44:57.000,2019-05-22 00:00:00.000,"FALSE",2019-05-28 11:21:43.000,"1","Incidente"
"2257","2","6","42","1","62",73832,18848,4479,2019-05-22 13:29:28.000,2019-05-22 00:00:00.000,"FALSE",2019-05-23 09:43:36.000,"2","Requisicao"
"2258","2","6","42","1","48",361161,296554,3826,2019-05-22 13:40:39.000,2019-05-22 00:00:00.000,"FALSE",2019-06-05 16:03:13.000,"2","Requisicao"
"2260","2","6","42","1","48",66851,11542,3483,2019-05-22 13:46:46.000,2019-05-22 00:00:00.000,"FALSE",2019-05-23 09:38:11.000,"2","Requisicao"
"2261","2","6","76","1","30",64153,3079,109,2019-05-22 16:12:36.000,2019-05-22 00:00:00.000,"FALSE",2019-05-22 17:02:06.000,"2","Requisicao"
"2276","2","6","18","1","49",89966,30675,1146,2019-05-28 11:00:34.000,2019-05-28 00:00:00.000,"FALSE",2019-05-29 11:31:49.000,"1","Incidente"
"2278","2","6","98","1","37",88740,28358,38,2019-05-28 11:21:38.000,2019-05-28 00:00:00.000,"FALSE",2019-05-29 11:13:38.000,"2","Requisicao"
"2280","2","6","10","1","128",723861,656362,4776,2019-05-28 18:59:29.000,2019-05-28 00:00:00.000,"FALSE",2019-09-24 09:15:01.000,"1","Incidente"
"2288","2","6","90","1","34",1191913,1169831,11113,2019-05-30 14:54:47.000,2019-05-30 00:00:00.000,"FALSE",2019-07-26 10:51:58.000,"2","Requisicao"
"2292","2","6","92","1","48",26609,16649,913,2019-05-31 09:36:31.000,2019-05-31 00:00:00.000,"FALSE",2019-05-31 15:14:00.000,"1","Incidente"
"2293","2","6","18","1","68",18000,6396,5731,2019-05-31 12:11:39.000,2019-05-31 00:00:00.000,"FALSE",2019-05-31 14:46:36.000,"1","Incidente"
"2294","2","6","58","1","37",357875,299053,548,2019-05-31 14:37:43.000,2019-05-31 00:00:00.000,"FALSE",2019-06-17 11:39:38.000,"2","Requisicao"
"2297","2","6","18","1","68",2237,2237,2237,2019-05-31 17:22:43.000,2019-05-31 00:00:00.000,"FALSE",2019-05-31 18:12:03.000,"2","Requisicao"
"2322","2","6","98","1","30",196685,182805,770,2019-06-06 10:21:55.000,2019-06-06 00:00:00.000,"FALSE",2019-06-14 14:08:40.000,"2","Requisicao"
"2335","2","6","90","1","30",115702,56224,502,2019-06-10 11:51:38.000,2019-06-10 00:00:00.000,"FALSE",2019-06-12 11:28:42.000,"2","Requisicao"
"2345","2","6","23","1","70",60261,18584,159,2019-06-12 17:18:18.000,2019-06-12 00:00:00.000,"FALSE",2019-06-13 14:25:23.000,"2","Requisicao"
"2347","2","6","98","1","62",33868,21055,1631,2019-06-13 16:35:32.000,2019-06-13 00:00:00.000,"FALSE",2019-06-14 14:26:27.000,"2","Requisicao"
"2351","2","6","98","1","37",77118,11344,311,2019-06-17 11:34:42.000,2019-06-17 00:00:00.000,"FALSE",2019-06-17 15:43:46.000,"2","Requisicao"
"2356","2","6","92","1","68",67322,430,208,2019-06-18 15:21:26.000,2019-06-18 00:00:00.000,"FALSE",2019-06-18 15:25:08.000,"1","Incidente"
"2361","2","6","10","1","119",128283,70036,67804,2019-06-19 17:21:57.000,2019-06-19 00:00:00.000,"FALSE",2019-06-24 11:49:13.000,"2","Requisicao"
"2362","2","6","10","1","34",778913,756788,66815,2019-06-19 17:38:07.000,2019-06-19 00:00:00.000,"FALSE",2019-07-26 10:51:15.000,"1","Incidente"
"2367","2","6","92","1","68",112929,71749,4705,2019-06-25 09:37:51.000,2019-06-25 00:00:00.000,"FALSE",2019-06-27 14:33:40.000,"2","Requisicao"
"2375","2","6","92","1","49",62504,20980,6204,2019-06-26 16:38:16.000,2019-06-26 00:00:00.000,"FALSE",2019-06-27 14:27:56.000,"2","Requisicao"
"2394","2","6","90","1","34",953462,884420,1350,2019-07-01 17:08:58.000,2019-07-01 00:00:00.000,"FALSE",2019-08-13 14:49:18.000,"1","Incidente"
"2397","2","6","10","1","68",1307609,1286690,18022,2019-07-02 11:13:53.000,2019-07-02 00:00:00.000,"FALSE",2019-12-20 11:11:21.000,"1","Incidente"
"2398","2","6","92","1","74",1257512,1231804,1112,2019-07-02 11:41:28.000,2019-07-02 00:00:00.000,"FALSE",2019-08-30 09:51:32.000,"1","Incidente"
"2399","2","6","42","1","37",84557,26957,13386,2019-07-02 13:30:43.000,2019-07-02 00:00:00.000,"FALSE",2019-07-03 12:01:43.000,"2","Requisicao"
"2412","2","6","30","1","37",51347,1179,307,2019-07-04 10:49:20.000,2019-07-04 00:00:00.000,"FALSE",2019-07-04 11:03:52.000,"1","Incidente"
"2426","2","6","90","1","37",103010,52547,18642,2019-07-09 13:23:10.000,2019-07-09 00:00:00.000,"FALSE",2019-07-11 10:58:57.000,"2","Requisicao"
"2427","2","6","90","1","37",102865,52384,18509,2019-07-09 13:25:35.000,2019-07-09 00:00:00.000,"FALSE",2019-07-11 10:58:39.000,"2","Requisicao"
"2428","2","6","90","1","30",102764,52267,18418,2019-07-09 13:27:16.000,2019-07-09 00:00:00.000,"FALSE",2019-07-11 10:58:23.000,"2","Requisicao"
"2429","2","6","42","1","73",390411,368271,18077,2019-07-09 13:33:09.000,2019-07-09 00:00:00.000,"FALSE",2019-07-26 10:51:00.000,"1","Incidente"
"2430","2","6","44","1","37",89129,42329,4804,2019-07-09 17:14:31.000,2019-07-09 00:00:00.000,"FALSE",2019-07-11 12:19:27.000,"2","Requisicao"
"2436","2","6","30","1","60",1060297,1034699,1377,2019-07-11 10:28:23.000,2019-07-11 00:00:00.000,"FALSE",2019-08-30 09:53:22.000,"2","Requisicao"
"2438","2","6","30","1","37",48090,1246,38,2019-07-11 11:39:08.000,2019-07-11 00:00:00.000,"FALSE",2019-07-11 11:59:16.000,"2","Requisicao"
"2468","2","6","107","1","37",55669,6153,1032,2019-07-18 09:32:11.000,2019-07-18 00:00:00.000,"FALSE",2019-07-18 11:14:44.000,"2","Requisicao"
"2469","2","6","110","1","119",55522,1999,895,2019-07-18 09:34:38.000,2019-07-18 00:00:00.000,"FALSE",2019-07-18 10:07:57.000,"2","Requisicao"
"2470","2","6","107","1","37",55419,5920,799,2019-07-18 09:36:21.000,2019-07-18 00:00:00.000,"FALSE",2019-07-18 11:15:01.000,"2","Requisicao"
"2471","2","6","107","1","48",54859,11456,249,2019-07-18 09:45:41.000,2019-07-18 00:00:00.000,"FALSE",2019-07-18 13:56:37.000,"2","Requisicao"
"2472","2","6","107","1","37",340069,281779,2536,2019-07-18 10:32:11.000,2019-07-18 00:00:00.000,"FALSE",2019-07-31 17:48:30.000,"2","Requisicao"
"2481","2","6","92","1","30",112507,50098,50085,2019-07-22 09:44:53.000,2019-07-22 00:00:00.000,"FALSE",2019-07-23 16:39:51.000,"1","Incidente"
"2483","2","6","108","1","129",271874,214274,50450,2019-07-22 14:28:46.000,2019-07-22 00:00:00.000,"FALSE",2019-07-31 18:02:46.000,"2","Requisicao"
"2489","2","6","108","1","30",209930,152330,6501,2019-07-24 09:41:10.000,2019-07-24 00:00:00.000,"FALSE",2019-07-31 12:04:07.000,"2","Requisicao"
"2492","2","6","18","1","68",165720,100768,83455,2019-07-24 10:58:00.000,2019-07-24 00:00:00.000,"FALSE",2019-07-29 15:57:28.000,"2","Requisicao"
"2497","2","6","108","1","48",131663,68783,20401,2019-07-25 13:25:37.000,2019-07-25 00:00:00.000,"FALSE",2019-07-29 16:32:00.000,"2","Requisicao"
"2501","2","6","18","1","32",158452,98163,15047,2019-07-25 15:32:03.000,2019-07-25 00:00:00.000,"FALSE",2019-07-31 11:15:11.000,"1","Incidente"
"2502","2","6","107","1","62",124002,61366,19391,2019-07-25 15:33:18.000,2019-07-25 00:00:00.000,"FALSE",2019-07-29 16:36:04.000,"2","Requisicao"
"2506","2","6","109","1","34",21766,16772,3766,2019-07-26 10:57:14.000,2019-07-26 00:00:00.000,"FALSE",2019-07-26 16:36:46.000,"1","Incidente"
"2507","2","6","90","1","34",90142,25974,25928,2019-07-26 10:57:38.000,2019-07-26 00:00:00.000,"FALSE",2019-07-29 10:10:32.000,"1","Incidente"
"2515","2","6","58","1","37",77614,12485,12279,2019-07-29 11:26:26.000,2019-07-29 00:00:00.000,"FALSE",2019-07-29 15:54:31.000,"2","Requisicao"
"2519","2","6","10","1","30",118848,61242,11464,2019-07-29 16:59:12.000,2019-07-29 00:00:00.000,"FALSE",2019-07-31 17:59:54.000,"2","Requisicao"
"2521","2","6","58","1","30",79883,7062,43,2019-07-31 10:48:37.000,2019-07-31 00:00:00.000,"FALSE",2019-07-31 13:46:19.000,"2","Requisicao"
"2532","2","6","18","1","62",64829,214,33,2019-07-31 15:59:31.000,2019-07-31 00:00:00.000,"FALSE",2019-07-31 16:03:05.000,"2","Requisicao"
"2546","2","6","108","1","62",77290,12552,6608,2019-08-05 15:31:50.000,2019-08-05 00:00:00.000,"FALSE",2019-08-06 10:01:02.000,"2","Requisicao"
"2552","2","6","90","1","34",591496,524491,130,2019-08-06 16:41:44.000,2019-08-06 00:00:00.000,"FALSE",2019-09-02 09:23:15.000,"1","Incidente"
"2554","2","6","92","1","49",55179,812,447,2019-08-07 11:06:05.000,2019-08-07 00:00:00.000,"FALSE",2019-08-08 09:53:53.000,"1","Incidente"
"2557","2","6","92","1","74",147476,75508,5295,2019-08-07 17:02:04.000,2019-08-07 00:00:00.000,"FALSE",2019-08-12 14:00:32.000,"1","Incidente"
"2559","2","6","18","1","119",53221,20464,16177,2019-08-08 10:12:59.000,2019-08-08 00:00:00.000,"FALSE",2019-08-08 16:54:03.000,"2","Requisicao"
"2574","2","6","10","1","119",69657,837,31,2019-08-14 14:39:34.000,2019-08-14 00:00:00.000,"FALSE",2019-08-14 14:53:00.000,"2","Requisicao"
"2577","2","6","42","1","129",58720,37192,32288,2019-08-14 17:41:20.000,2019-08-14 00:00:00.000,"FALSE",2019-08-16 11:01:12.000,"2","Requisicao"
"2581","2","6","42","1","30",19256,7438,1256,2019-08-16 11:39:04.000,2019-08-16 00:00:00.000,"FALSE",2019-08-16 14:43:02.000,"2","Requisicao"
"2583","2","6","18","1","37",11861,7958,2051,2019-08-16 14:42:19.000,2019-08-16 00:00:00.000,"FALSE",2019-08-16 16:54:57.000,"2","Requisicao"
"2585","2","6","109","1","129",111,111,111,2019-08-16 17:58:09.000,2019-08-16 00:00:00.000,"FALSE",2019-08-16 18:10:42.000,"1","Incidente"
"2588","2","6","76","1","52",124752,67152,35,2019-08-19 09:21:23.000,2019-08-19 00:00:00.000,"FALSE",2019-08-21 12:00:11.000,"1","Incidente"
"2593","2","6","92","1","74",255430,229512,2226,2019-08-20 10:02:50.000,2019-08-20 00:00:00.000,"FALSE",2019-08-30 09:48:02.000,"1","Incidente"
"2596","2","6","18","1","63",60545,483,58,2019-08-20 17:11:53.000,2019-08-20 00:00:00.000,"FALSE",2019-08-20 17:18:58.000,"2","Requisicao"
"2606","2","6","112","1","52",123900,90489,90178,2019-08-22 16:37:58.000,2019-08-22 00:00:00.000,"FALSE",2019-08-22 16:43:09.000,"1","Incidente"
"2607","2","6","44","1","73",32676,3876,2413,2019-08-22 16:55:24.000,2019-08-22 00:00:00.000,"FALSE",2019-08-23 02:00:37.000,"1","Incidente"
"2615","2","6","108","1","70",97337,54603,15456,2019-08-23 09:49:57.000,2019-08-23 00:00:00.000,"FALSE",2019-08-29 14:07:46.000,"2","Requisicao"
"2639","2","6","92","1","68",51807,23007,164,2019-08-29 10:36:33.000,2019-08-29 00:00:00.000,"FALSE",2019-08-29 18:13:22.000,"1","Incidente"
"2646","2","6","107","1","73",89915,32315,5931,2019-08-30 17:01:25.000,2019-08-30 00:00:00.000,"FALSE",2019-09-02 18:01:26.000,"2","Requisicao"
"2648","2","6","76","1","73",69919,1470,50,2019-09-02 14:35:31.000,2019-09-02 00:00:00.000,"FALSE",2019-09-02 14:59:11.000,"1","Incidente"
"2657","2","6","18","1","131",84109,21766,65,2019-09-04 09:39:16.000,2019-09-04 00:00:00.000,"FALSE",2019-09-04 16:40:57.000,"2","Requisicao"
"2658","2","6","18","1","37",63340,1557,226,2019-09-04 10:24:20.000,2019-09-04 00:00:00.000,"FALSE",2019-09-04 10:50:17.000,"2","Requisicao"
"2667","2","6","108","1","120",171150,113412,561,2019-09-05 13:27:30.000,2019-09-05 00:00:00.000,"FALSE",2019-09-11 11:57:42.000,"1","Incidente"
"2677","2","6","92","1","32",842756,779203,311,2019-09-06 15:54:04.000,2019-09-06 00:00:00.000,"FALSE",2019-10-15 16:20:47.000,"1","Incidente"
"2679","2","6","92","1","37",84623,20875,376,2019-09-09 09:29:37.000,2019-09-09 00:00:00.000,"FALSE",2019-09-09 16:17:32.000,"1","Incidente"
"2681","2","6","76","1","52",62413,195,115,2019-09-09 10:41:42.000,2019-09-09 00:00:00.000,"FALSE",2019-09-09 10:43:02.000,"1","Incidente"
"2682","2","6","18","1","73",119439,55283,8929,2019-09-09 10:49:21.000,2019-09-09 00:00:00.000,"FALSE",2019-09-11 10:10:44.000,"2","Requisicao"
"2688","2","6","110","1","67",63645,2376,2376,2019-09-10 10:19:15.000,2019-09-10 00:00:00.000,"FALSE",2019-09-10 10:58:51.000,"2","Requisicao"
"2693","2","6","110","1","49",77731,38011,155,2019-09-11 11:24:29.000,2019-09-11 00:00:00.000,"FALSE",2019-09-12 14:58:00.000,"2","Requisicao"
"2695","2","6","18","1","73",75600,8841,1047,2019-09-11 12:28:46.000,2019-09-11 00:00:00.000,"FALSE",2019-09-11 15:27:21.000,"2","Requisicao"
"2696","2","6","18","1","73",75600,72879,1064,2019-09-11 12:32:13.000,2019-09-11 00:00:00.000,"FALSE",2019-09-13 17:14:39.000,"2","Requisicao"
"2701","2","6","18","1","32",61508,14708,5804,2019-09-11 16:54:52.000,2019-09-11 00:00:00.000,"FALSE",2019-09-12 12:09:26.000,"1","Incidente"
"2706","2","6","110","1","49",55079,15373,15373,2019-09-12 09:42:01.000,2019-09-12 00:00:00.000,"FALSE",2019-09-12 14:58:14.000,"2","Requisicao"
"2709","2","6","42","1","30",18761,6024,761,2019-09-13 11:47:19.000,2019-09-13 00:00:00.000,"FALSE",2019-09-13 14:27:43.000,"2","Requisicao"
"2710","2","6","92","1","52",8896,7486,7440,2019-09-13 15:31:44.000,2019-09-13 00:00:00.000,"FALSE",2019-09-13 17:36:30.000,"1","Incidente"
"2722","2","6","107","1","73",61770,1565,406,2019-09-16 10:50:30.000,2019-09-16 00:00:00.000,"FALSE",2019-09-16 11:16:35.000,"2","Requisicao"
"2727","2","6","115","1","30",85345,16945,2498,2019-09-16 13:17:35.000,2019-09-16 00:00:00.000,"FALSE",2019-09-17 08:40:08.000,"2","Requisicao"
"2731","2","6","92","1","74",65706,7915,288,2019-09-18 09:44:54.000,2019-09-18 00:00:00.000,"FALSE",2019-09-18 11:56:49.000,"1","Incidente"
"2734","2","6","44","1","131",66521,19409,2641,2019-09-18 11:15:59.000,2019-09-18 00:00:00.000,"FALSE",2019-09-19 11:54:48.000,"1","Incidente"
"2735","2","6","110","1","37",77139,27733,1534,2019-09-18 11:34:21.000,2019-09-18 00:00:00.000,"FALSE",2019-09-19 11:16:34.000,"2","Requisicao"
"2747","2","6","110","1","32",68827,11227,427,2019-09-20 17:52:53.000,2019-09-20 00:00:00.000,"FALSE",2019-09-23 12:04:08.000,"1","Incidente"
"2748","2","6","110","1","131",86400,19651,2123,2019-09-23 12:17:00.000,2019-09-23 00:00:00.000,"FALSE",2019-09-24 09:27:31.000,"1","Incidente"
"2750","2","6","115","1","32",113966,55588,906,2019-09-23 13:20:34.000,2019-09-23 00:00:00.000,"FALSE",2019-09-25 11:47:02.000,"2","Requisicao"
"2764","2","6","90","1","73",67281,123,45,2019-09-24 09:19:24.000,2019-09-24 00:00:00.000,"FALSE",2019-09-24 09:20:42.000,"1","Incidente"
"2766","2","6","115","1","49",73955,1482,71,2019-09-24 10:50:23.000,2019-09-24 00:00:00.000,"FALSE",2019-09-24 13:52:07.000,"2","Requisicao"
"2786","2","6","92","1","32",229574,208667,6986,2019-09-25 16:44:35.000,2019-09-25 00:00:00.000,"FALSE",2019-12-20 11:11:33.000,"1","Incidente"
