Row ID,Order ID,Customer ID,Product ID,Ship ID,Location ID,Sale ID
400,"CA-2016-108987","AG-10675","FUR-BO-10004834",400,400,400
401,"CA-2016-108987","AG-10675","OFF-ST-10000934",401,401,401
402,"CA-2016-108987","AG-10675","TEC-AC-10000158",402,402,402
403,"CA-2014-113166","LF-17185","OFF-PA-10001947",403,403,403
404,"CA-2014-155208","SP-20650","OFF-AR-10003478",404,404,404
405,"CA-2017-117933","RF-19840","OFF-AP-10004249",405,405,405
406,"CA-2017-117457","KH-16510","TEC-AC-10000158",406,406,406
407,"CA-2017-117457","KH-16510","TEC-CO-10004115",407,407,407
408,"CA-2017-117457","KH-16510","OFF-PA-10003724",408,408,408
409,"CA-2017-117457","KH-16510","FUR-TA-10002041",409,409,409
410,"CA-2017-117457","KH-16510","OFF-PA-10002893",410,410,410
411,"CA-2017-117457","KH-16510","OFF-LA-10003766",411,411,411
412,"CA-2017-117457","KH-16510","OFF-PA-10001970",412,412,412
413,"CA-2017-117457","KH-16510","FUR-BO-10001972",413,413,413
414,"CA-2017-117457","KH-16510","FUR-CH-10003956",414,414,414
415,"CA-2017-142636","KC-16675","OFF-PA-10000157",415,415,415
416,"CA-2017-142636","KC-16675","FUR-CH-10001891",416,416,416
417,"CA-2017-122105","CJ-12010","OFF-AR-10004344",417,417,417
418,"CA-2016-148796","PB-19150","FUR-CH-10004886",418,418,418
419,"CA-2017-154816","VB-21745","OFF-PA-10003845",419,419,419
420,"CA-2017-110478","SP-20860","OFF-AR-10001573",420,420,420
421,"CA-2017-110478","SP-20860","OFF-EN-10000483",421,421,421
422,"CA-2014-142048","JE-15745","TEC-AC-10004114",422,422,422
423,"CA-2017-125388","MP-17965","FUR-FU-10004712",423,423,423
424,"CA-2017-125388","MP-17965","OFF-ST-10000918",424,424,424
425,"CA-2017-155705","NF-18385","FUR-CH-10000015",425,425,425
426,"CA-2017-149160","JM-15265","FUR-FU-10003347",426,426,426
427,"CA-2017-149160","JM-15265","OFF-BI-10001543",427,427,427
428,"CA-2014-101476","SD-20485","TEC-MA-10000029",428,428,428
429,"CA-2017-152275","KH-16630","OFF-AR-10000369",429,429,429
430,"US-2016-123750","RB-19795","OFF-BI-10004584",430,430,430
431,"US-2016-123750","RB-19795","TEC-AC-10004659",431,431,431
432,"US-2016-123750","RB-19795","TEC-AC-10004659",432,432,432
433,"US-2016-123750","RB-19795","OFF-ST-10000617",433,433,433
434,"CA-2016-127369","DB-13060","OFF-ST-10003306",434,434,434
435,"US-2014-150574","MK-18160","OFF-BI-10000773",435,435,435
436,"US-2014-150574","MK-18160","TEC-AC-10002600",436,436,436
437,"CA-2016-147375","PO-19180","TEC-MA-10002937",437,437,437
438,"CA-2016-147375","PO-19180","OFF-PA-10001970",438,438,438
439,"CA-2017-130043","BB-11545","OFF-PA-10002230",439,439,439
440,"CA-2017-157252","CV-12805","FUR-CH-10003396",440,440,440
441,"CA-2016-115756","PK-19075","FUR-FU-10000246",441,441,441
442,"CA-2016-115756","PK-19075","OFF-ST-10000060",442,442,442
443,"CA-2016-115756","PK-19075","OFF-ST-10003058",443,443,443
444,"CA-2016-115756","PK-19075","OFF-PA-10002222",444,444,444
445,"CA-2016-115756","PK-19075","FUR-CH-10002372",445,445,445
446,"CA-2016-115756","PK-19075","OFF-LA-10001317",446,446,446
447,"CA-2017-154214","TB-21595","FUR-FU-10000206",447,447,447
448,"CA-2016-166674","RB-19360","OFF-AR-10000588",448,448,448
449,"CA-2016-166674","RB-19360","OFF-ST-10001469",449,449,449
450,"CA-2016-166674","RB-19360","OFF-AR-10001953",450,450,450
451,"CA-2016-166674","RB-19360","OFF-AR-10003156",451,451,451
452,"CA-2016-166674","RB-19360","OFF-AR-10004974",452,452,452
453,"CA-2016-166674","RB-19360","TEC-PH-10002365",453,453,453
454,"CA-2017-147277","EB-13705","FUR-TA-10001539",454,454,454
455,"CA-2017-147277","EB-13705","OFF-ST-10000142",455,455,455
456,"CA-2016-100153","KH-16630","TEC-AC-10001772",456,456,456
457,"US-2014-110674","SC-20095","FUR-CH-10000225",457,457,457
458,"US-2016-157945","NF-18385","FUR-CH-10002331",458,458,458
459,"US-2016-157945","NF-18385","OFF-EN-10001415",459,459,459
460,"CA-2015-109638","JH-15985","OFF-AP-10002472",460,460,460
461,"CA-2015-109638","JH-15985","TEC-AC-10004571",461,461,461
462,"CA-2015-109638","JH-15985","OFF-BI-10001098",462,462,462
463,"CA-2016-109869","TN-21040","FUR-FU-10000023",463,463,463
464,"CA-2016-109869","TN-21040","FUR-TA-10001889",464,464,464
465,"CA-2016-109869","TN-21040","OFF-BI-10000315",465,465,465
466,"CA-2016-109869","TN-21040","OFF-SU-10003505",466,466,466
467,"CA-2016-109869","TN-21040","OFF-AP-10002578",467,467,467
468,"US-2015-101399","JS-15940","FUR-FU-10002918",468,468,468
469,"CA-2017-154907","DS-13180","FUR-BO-10002824",469,469,469
470,"US-2016-100419","CC-12670","OFF-BI-10002194",470,470,470
471,"CA-2015-154144","MH-17785","OFF-PA-10004071",471,471,471
472,"CA-2014-144666","JP-15520","OFF-ST-10002743",472,472,472
473,"CA-2014-144666","JP-15520","FUR-BO-10001601",473,473,473
474,"CA-2014-144666","JP-15520","TEC-PH-10002680",474,474,474
475,"CA-2014-144666","JP-15520","OFF-ST-10001321",475,475,475
476,"CA-2014-144666","JP-15520","OFF-PA-10001509",476,476,476
477,"CA-2014-144666","JP-15520","OFF-PA-10003465",477,477,477
478,"CA-2016-103891","KH-16690","TEC-PH-10000149",478,478,478
479,"CA-2016-152632","JE-15475","FUR-FU-10002671",479,479,479
480,"CA-2016-100790","JG-15805","OFF-AR-10003045",480,480,480
481,"CA-2016-100790","JG-15805","OFF-ST-10000689",481,481,481
482,"CA-2014-134677","XP-21865","TEC-AC-10001445",482,482,482
483,"CA-2014-127691","EM-14065","OFF-AR-10002053",483,483,483
484,"CA-2014-127691","EM-14065","TEC-AC-10002567",484,484,484
485,"CA-2017-140963","MT-18070","OFF-LA-10003923",485,485,485
486,"CA-2017-140963","MT-18070","FUR-BO-10001337",486,486,486
487,"CA-2017-140963","MT-18070","TEC-PH-10001924",487,487,487
488,"CA-2014-154627","SA-20830","TEC-PH-10001363",488,488,488
489,"CA-2014-133753","CW-11905","TEC-PH-10000376",489,489,489
490,"CA-2014-133753","CW-11905","TEC-AC-10000303",490,490,490
491,"CA-2014-133753","CW-11905","OFF-AR-10001953",491,491,491
492,"CA-2014-113362","AJ-10960","OFF-ST-10001809",492,492,492
493,"CA-2014-113362","AJ-10960","OFF-EN-10003845",493,493,493
494,"CA-2016-169166","SS-20590","TEC-AC-10000991",494,494,494
495,"US-2016-120929","RO-19780","FUR-TA-10001857",495,495,495
496,"CA-2015-134782","MD-17350","OFF-EN-10001434",496,496,496
497,"CA-2016-126158","SC-20095","OFF-BI-10002498",497,497,497
498,"CA-2016-126158","SC-20095","FUR-FU-10004864",498,498,498
499,"CA-2016-126158","SC-20095","FUR-CH-10002602",499,499,499
500,"CA-2016-126158","SC-20095","FUR-FU-10000073",500,500,500
501,"US-2016-105578","MY-17380","OFF-BI-10001670",501,501,501
502,"US-2016-105578","MY-17380","OFF-BI-10001658",502,502,502
503,"US-2016-105578","MY-17380","FUR-CH-10001215",503,503,503
504,"US-2016-105578","MY-17380","OFF-BI-10000831",504,504,504
505,"US-2016-105578","MY-17380","OFF-PA-10000357",505,505,505
506,"CA-2017-134978","EB-13705","OFF-BI-10003274",506,506,506
507,"CA-2015-145352","CM-12385","OFF-AR-10001662",507,507,507
508,"CA-2015-145352","CM-12385","OFF-AR-10003856",508,508,508
509,"CA-2015-145352","CM-12385","OFF-ST-10001228",509,509,509
510,"CA-2015-145352","CM-12385","OFF-BI-10003527",510,510,510
511,"CA-2017-135307","LS-17245","FUR-FU-10001290",511,511,511
512,"CA-2017-135307","LS-17245","TEC-AC-10002399",512,512,512
513,"CA-2016-106341","LF-17185","OFF-AR-10002053",513,513,513
514,"CA-2017-163405","BN-11515","OFF-AR-10003811",514,514,514
515,"CA-2017-163405","BN-11515","OFF-AR-10001246",515,515,515
516,"CA-2017-127432","AD-10180","TEC-CO-10003236",516,516,516
517,"CA-2017-127432","AD-10180","OFF-ST-10004507",517,517,517
518,"CA-2017-127432","AD-10180","OFF-PA-10001667",518,518,518
519,"CA-2017-127432","AD-10180","OFF-ST-10004459",519,519,519
520,"CA-2015-157812","DB-13210","TEC-AC-10000171",520,520,520
521,"CA-2015-157812","DB-13210","OFF-ST-10000736",521,521,521
522,"CA-2015-157812","DB-13210","OFF-BI-10000285",522,522,522
523,"CA-2017-145142","MC-17605","FUR-TA-10001857",523,523,523
524,"US-2016-139486","LH-17155","TEC-PH-10003555",524,524,524
525,"US-2016-139486","LH-17155","TEC-AC-10003832",525,525,525
526,"CA-2015-158792","BD-11605","OFF-FA-10002815",526,526,526
527,"CA-2017-113558","PH-18790","FUR-CH-10003379",527,527,527
528,"CA-2017-113558","PH-18790","FUR-FU-10001756",528,528,528
529,"US-2015-138303","MG-18145","OFF-ST-10004963",529,529,529
530,"US-2015-138303","MG-18145","OFF-SU-10002881",530,530,530
531,"US-2015-138303","MG-18145","OFF-EN-10001335",531,531,531
532,"CA-2015-102848","KB-16240","FUR-CH-10000595",532,532,532
533,"US-2017-129441","JC-15340","FUR-FU-10000448",533,533,533
534,"CA-2016-168753","RL-19615","TEC-PH-10000984",534,534,534
535,"CA-2016-168753","RL-19615","OFF-BI-10002557",535,535,535
536,"CA-2016-126613","AA-10375","OFF-ST-10001325",536,536,536
537,"US-2017-122637","EP-13915","OFF-BI-10002429",537,537,537
538,"CA-2015-147851","MP-17470","OFF-BI-10004528",538,538,538
539,"CA-2015-134894","DK-12985","OFF-AP-10001271",539,539,539
540,"CA-2015-134894","DK-12985","FUR-CH-10002647",540,540,540
541,"CA-2014-140795","BD-11500","TEC-AC-10001432",541,541,541
542,"CA-2016-136924","ES-14080","TEC-PH-10002262",542,542,542
543,"US-2015-120161","LM-17065","OFF-ST-10001809",543,543,543
544,"CA-2014-103849","PG-18895","TEC-AC-10001465",544,544,544
545,"CA-2014-103849","PG-18895","TEC-PH-10002597",545,545,545
546,"CA-2014-103849","PG-18895","FUR-FU-10000723",546,546,546
547,"CA-2017-162929","AS-10135","OFF-BI-10000404",547,547,547
548,"CA-2017-162929","AS-10135","OFF-PA-10002986",548,548,548
549,"CA-2015-113173","DK-13225","OFF-ST-10000604",549,549,549
550,"CA-2015-113173","DK-13225","OFF-BI-10004738",550,550,550
551,"CA-2015-113173","DK-13225","OFF-SU-10001935",551,551,551
552,"CA-2016-136406","BD-11320","FUR-CH-10002024",552,552,552
553,"CA-2017-112774","RC-19960","FUR-FU-10003039",553,553,553
554,"CA-2017-101945","GT-14710","OFF-FA-10004248",554,554,554
555,"CA-2017-100650","DK-13225","OFF-ST-10001780",555,555,555
556,"CA-2014-155852","AJ-10945","OFF-AR-10003560",556,556,556
557,"CA-2016-113243","OT-18730","OFF-LA-10001297",557,557,557
558,"CA-2016-113243","OT-18730","FUR-TA-10004256",558,558,558
559,"CA-2016-113243","OT-18730","OFF-PA-10003441",559,559,559
560,"CA-2017-118731","LP-17080","FUR-FU-10003347",560,560,560
561,"CA-2017-118731","LP-17080","OFF-BI-10000069",561,561,561
562,"CA-2014-145576","CA-12775","OFF-AP-10003914",562,562,562
563,"CA-2014-145576","CA-12775","FUR-FU-10004020",563,563,563
564,"CA-2015-130736","JF-15490","OFF-FA-10003467",564,564,564
565,"CA-2015-130736","JF-15490","OFF-LA-10000634",565,565,565
566,"CA-2017-137099","FP-14320","TEC-PH-10002496",566,566,566
567,"CA-2017-156951","EB-13840","OFF-PA-10004530",567,567,567
568,"CA-2017-156951","EB-13840","OFF-BI-10001107",568,568,568
569,"CA-2017-156951","EB-13840","OFF-PA-10004451",569,569,569
570,"CA-2017-156951","EB-13840","FUR-CH-10004997",570,570,570
571,"CA-2017-164826","JF-15415","OFF-LA-10001297",571,571,571
572,"CA-2017-164826","JF-15415","OFF-FA-10000585",572,572,572
573,"CA-2017-164826","JF-15415","OFF-BI-10001922",573,573,573
574,"CA-2017-164826","JF-15415","TEC-PH-10000347",574,574,574
575,"CA-2016-127250","SF-20200","OFF-AR-10003394",575,575,575
576,"CA-2015-149713","TG-21640","OFF-PA-10004530",576,576,576
577,"CA-2015-149713","TG-21640","OFF-PA-10001450",577,577,577
578,"CA-2015-149713","TG-21640","OFF-SU-10001574",578,578,578
579,"CA-2017-118640","CS-11950","OFF-ST-10002974",579,579,579
580,"CA-2017-118640","CS-11950","FUR-FU-10001475",580,580,580
581,"CA-2015-132906","CC-12145","OFF-SU-10004498",581,581,581
582,"CA-2017-145233","DV-13465","TEC-PH-10004977",582,582,582
583,"CA-2017-145233","DV-13465","TEC-PH-10000586",583,583,583
584,"CA-2017-145233","DV-13465","OFF-AP-10000358",584,584,584
585,"CA-2017-145233","DV-13465","OFF-BI-10002764",585,585,585
586,"CA-2017-145233","DV-13465","TEC-PH-10001254",586,586,586
587,"CA-2015-128139","BD-11725","FUR-CH-10003956",587,587,587
588,"CA-2015-128139","BD-11725","OFF-LA-10003930",588,588,588
589,"US-2016-156986","ZC-21910","TEC-PH-10003800",589,589,589
590,"US-2016-156986","ZC-21910","OFF-PA-10002005",590,590,590
591,"US-2016-156986","ZC-21910","OFF-BI-10002498",591,591,591
592,"US-2016-156986","ZC-21910","OFF-PA-10004101",592,592,592
593,"CA-2014-135405","MS-17830","OFF-AR-10004078",593,593,593
594,"CA-2014-135405","MS-17830","TEC-AC-10001266",594,594,594
595,"CA-2014-131450","LR-16915","OFF-AP-10004708",595,595,595
596,"CA-2014-131450","LR-16915","TEC-CO-10004115",596,596,596
597,"CA-2014-131450","LR-16915","TEC-PH-10002398",597,597,597
598,"CA-2014-131450","LR-16915","FUR-FU-10001979",598,598,598
599,"CA-2016-120180","TP-21130","OFF-SU-10004115",599,599,599
600,"US-2016-100720","CK-12205","TEC-PH-10001425",600,600,600
601,"US-2016-100720","CK-12205","TEC-PH-10003963",601,601,601
602,"US-2016-100720","CK-12205","OFF-SU-10001574",602,602,602
603,"CA-2014-149958","AS-10240","OFF-ST-10001490",603,603,603
604,"CA-2014-149958","AS-10240","FUR-FU-10001756",604,604,604
605,"CA-2014-149958","AS-10240","OFF-BI-10000773",605,605,605
606,"CA-2014-149958","AS-10240","OFF-BI-10001543",606,606,606
607,"CA-2014-149958","AS-10240","OFF-PA-10002120",607,607,607
608,"US-2014-105767","AR-10510","OFF-BI-10000848",608,608,608
609,"US-2014-105767","AR-10510","OFF-AR-10001246",609,609,609
610,"US-2014-105767","AR-10510","TEC-PH-10003092",610,610,610
611,"CA-2016-161816","NB-18655","TEC-PH-10003012",611,611,611
612,"CA-2016-161816","NB-18655","OFF-LA-10004345",612,612,612
613,"CA-2016-121223","GD-14590","OFF-PA-10001204",613,613,613
614,"CA-2016-121223","GD-14590","TEC-PH-10004667",614,614,614
615,"CA-2017-138611","CK-12595","TEC-PH-10000011",615,615,615
616,"CA-2017-138611","CK-12595","OFF-BI-10002949",616,616,616
617,"CA-2017-117947","NG-18355","FUR-FU-10003849",617,617,617
618,"CA-2017-117947","NG-18355","FUR-FU-10000010",618,618,618
619,"CA-2017-117947","NG-18355","OFF-BI-10002824",619,619,619
620,"CA-2017-117947","NG-18355","TEC-PH-10002538",620,620,620
621,"CA-2017-117947","NG-18355","FUR-FU-10000521",621,621,621
622,"US-2014-111171","CA-12265","OFF-BI-10002103",622,622,622
623,"CA-2015-138009","SF-20965","FUR-CH-10004853",623,623,623
624,"CA-2015-138009","SF-20965","OFF-AP-10000179",624,624,624
625,"CA-2015-138009","SF-20965","OFF-ST-10001272",625,625,625
626,"CA-2015-138009","SF-20965","OFF-AR-10004042",626,626,626
627,"CA-2017-163020","MO-17800","FUR-FU-10000221",627,627,627
628,"CA-2017-153787","AT-10735","OFF-AP-10001563",628,628,628
629,"CA-2017-133431","LC-17140","OFF-BI-10000605",629,629,629
630,"CA-2017-133431","LC-17140","OFF-PA-10002615",630,630,630
631,"US-2016-135720","FM-14380","OFF-ST-10001963",631,631,631
632,"US-2016-135720","FM-14380","TEC-AC-10001267",632,632,632
633,"US-2016-135720","FM-14380","TEC-PH-10002103",633,633,633
634,"CA-2017-144694","BD-11605","TEC-AC-10002857",634,634,634
635,"CA-2017-144694","BD-11605","OFF-LA-10003930",635,635,635
636,"CA-2015-168004","DJ-13420","FUR-CH-10001482",636,636,636
637,"US-2016-123470","ME-17725","OFF-BI-10001989",637,637,637
638,"US-2016-123470","ME-17725","OFF-AP-10003287",638,638,638
639,"CA-2016-115917","RB-19465","FUR-FU-10000576",639,639,639
640,"CA-2016-115917","RB-19465","OFF-BI-10004728",640,640,640
641,"CA-2016-147067","JD-16150","FUR-FU-10000732",641,641,641
642,"CA-2017-167913","JL-15835","OFF-ST-10000585",642,642,642
643,"CA-2017-167913","JL-15835","OFF-LA-10002787",643,643,643
644,"CA-2017-106103","SC-20305","TEC-AC-10003832",644,644,644
645,"US-2017-127719","TW-21025","OFF-PA-10001934",645,645,645
646,"CA-2017-126221","CC-12430","OFF-AP-10002457",646,646,646
647,"CA-2016-103947","BB-10990","OFF-FA-10003112",647,647,647
648,"CA-2016-103947","BB-10990","OFF-AP-10002350",648,648,648
649,"CA-2016-160745","AR-10825","FUR-FU-10001935",649,649,649
650,"CA-2016-160745","AR-10825","TEC-PH-10003273",650,650,650
651,"CA-2016-160745","AR-10825","TEC-AC-10001142",651,651,651
652,"CA-2016-132661","SR-20740","OFF-PA-10000482",652,652,652
653,"CA-2017-140844","AR-10405","OFF-PA-10003892",653,653,653
654,"CA-2017-140844","AR-10405","TEC-AC-10001101",654,654,654
655,"CA-2016-137239","CR-12730","OFF-AP-10002439",655,655,655
656,"CA-2016-137239","CR-12730","OFF-BI-10002827",656,656,656
657,"CA-2016-137239","CR-12730","OFF-EN-10002230",657,657,657
658,"US-2016-156097","EH-14125","FUR-CH-10001215",658,658,658
659,"US-2016-156097","EH-14125","OFF-BI-10004654",659,659,659
660,"CA-2015-146563","CB-12025","OFF-ST-10001490",660,660,660
661,"CA-2015-146563","CB-12025","OFF-ST-10001511",661,661,661
662,"CA-2015-146563","CB-12025","FUR-TA-10001768",662,662,662
663,"CA-2015-146563","CB-12025","OFF-BI-10003981",663,663,663
664,"CA-2016-123666","SP-20545","OFF-ST-10001522",664,664,664
665,"CA-2016-143308","RC-19825","OFF-FA-10000621",665,665,665
666,"CA-2017-132682","TH-21235","OFF-SU-10004231",666,666,666
667,"CA-2017-132682","TH-21235","OFF-PA-10000474",667,667,667
668,"CA-2017-132682","TH-21235","TEC-PH-10004042",668,668,668
669,"CA-2014-156314","RP-19390","FUR-FU-10003096",669,669,669
670,"US-2017-106663","MO-17800","FUR-FU-10002759",670,670,670
671,"US-2017-106663","MO-17800","FUR-TA-10000688",671,671,671
672,"US-2017-106663","MO-17800","OFF-PA-10002377",672,672,672
673,"CA-2017-111178","TD-20995","OFF-AR-10001954",673,673,673
674,"CA-2017-130351","RB-19570","OFF-AP-10004532",674,674,674
675,"CA-2017-130351","RB-19570","OFF-PA-10002137",675,675,675
676,"CA-2017-130351","RB-19570","TEC-AC-10003832",676,676,676
677,"US-2017-119438","CD-11980","OFF-AP-10000804",677,677,677
678,"US-2017-119438","CD-11980","TEC-AC-10003614",678,678,678
679,"US-2017-119438","CD-11980","FUR-FU-10003553",679,679,679
680,"US-2017-119438","CD-11980","OFF-BI-10004632",680,680,680
681,"CA-2016-164511","DJ-13630","OFF-BI-10003305",681,681,681
682,"CA-2016-164511","DJ-13630","OFF-ST-10002583",682,682,682
683,"CA-2016-164511","DJ-13630","OFF-ST-10004507",683,683,683
684,"US-2017-168116","GT-14635","TEC-MA-10004125",684,684,684
685,"US-2017-168116","GT-14635","OFF-AP-10002457",685,685,685
686,"CA-2014-157784","MC-17845","TEC-AC-10003911",686,686,686
687,"CA-2014-157784","MC-17845","OFF-LA-10001934",687,687,687
688,"CA-2014-157784","MC-17845","OFF-PA-10000304",688,688,688
689,"CA-2017-161480","RA-19285","FUR-BO-10004015",689,689,689
690,"US-2014-117135","NP-18325","FUR-FU-10004071",690,690,690
691,"US-2014-117135","NP-18325","TEC-PH-10002033",691,691,691
692,"US-2014-117135","NP-18325","OFF-ST-10002444",692,692,692
693,"CA-2015-131534","AB-10165","TEC-AC-10002253",693,693,693
694,"CA-2015-131534","AB-10165","OFF-PA-10000743",694,694,694
695,"CA-2015-119291","JO-15550","OFF-AR-10003373",695,695,695
696,"CA-2015-119291","JO-15550","OFF-LA-10002312",696,696,696
697,"CA-2015-119291","JO-15550","OFF-EN-10000927",697,697,697
698,"CA-2015-119291","JO-15550","OFF-LA-10003510",698,698,698
699,"CA-2015-119291","JO-15550","OFF-AR-10001118",699,699,699
700,"CA-2015-119291","JO-15550","OFF-BI-10001575",700,700,700
701,"CA-2015-119291","JO-15550","OFF-BI-10001982",701,701,701
702,"CA-2017-114552","Dl-13600","FUR-FU-10002960",702,702,702
703,"CA-2016-163755","AS-10285","FUR-FU-10003394",703,703,703
704,"CA-2015-142027","JK-15370","FUR-TA-10002774",704,704,704
705,"CA-2014-138527","BN-11470","OFF-PA-10001800",705,705,705
706,"CA-2014-138527","BN-11470","OFF-AP-10001469",706,706,706
707,"CA-2014-138527","BN-11470","TEC-AC-10002399",707,707,707
708,"CA-2014-112158","DP-13165","TEC-AC-10003628",708,708,708
709,"CA-2014-112158","DP-13165","FUR-BO-10003272",709,709,709
710,"CA-2014-112158","DP-13165","OFF-BI-10000050",710,710,710
711,"CA-2014-113887","TH-21550","OFF-PA-10004071",711,711,711
712,"CA-2017-146136","AP-10915","OFF-EN-10001219",712,712,712
713,"US-2017-100048","RS-19765","OFF-AP-10001154",713,713,713
714,"US-2017-100048","RS-19765","TEC-PH-10003012",714,714,714
715,"US-2017-100048","RS-19765","TEC-AC-10001606",715,715,715
716,"CA-2014-153150","Dl-13600","OFF-BI-10003355",716,716,716
717,"CA-2014-130092","SV-20365","FUR-FU-10000010",717,717,717
718,"CA-2017-108910","KC-16540","FUR-FU-10002253",718,718,718
719,"CA-2014-104472","CK-12325","OFF-BI-10001658",719,719,719
720,"CA-2014-104472","CK-12325","FUR-FU-10000246",720,720,720
721,"CA-2016-112942","RD-19810","OFF-PA-10004092",721,721,721
