ProductKey,Product Name,Product Description,Manufacturer,Brand Name,Class Name,Color Name,Size,Size Range,Weight,Unit Cost,Unit Price,Product Sub Category,Product Category,WeightUnitMeasureID
2098,"Contoso Water Heater 2.6GPM E0900 Green","Provides 2.6 gallons of hot water per minute, average energy-efficiency rating of 90 percent","Contoso, Ltd","Contoso","Regular","Green","6.5  x 4.5  x 4.5","",22.2,258.99,508,"Water Heaters","Home Appliances","pounds"
2102,"Contoso Water Heater 4.0GPM M1250 Silver","Provides 4 gallons of hot water per minute, Includes one water heater","Contoso, Ltd","Contoso","Regular","Silver","2.6  x 5.4  x 2.8","",19.8,363.75,791,"Water Heaters","Home Appliances","pounds"
2106,"Contoso Water Heater 4.3GPM M1250 Grey","Delivers up to 4.3 gallons per minute, endless hot water","Contoso, Ltd","Contoso","Regular","Grey","6.9  x 10.4  x 4","",36,403.53,877.5,"Water Heaters","Home Appliances","pounds"
2118,"Contoso Coffee Maker 12C M1000 Black","Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee","Contoso, Ltd","Contoso","Regular","Black","15 x 11 x 14","",26.2,204.64,445,"Coffee Machines","Home Appliances","pounds"
2130,"Contoso Coffee Maker 12C M1000 White","Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee","Contoso, Ltd","Contoso","Regular","White","9 x 9.5 x 12.5","",21.5,204.64,445,"Coffee Machines","Home Appliances","pounds"
2350,"Contoso Air conditioner 10000BTU M0490 White","10,000-BTU air conditioner for rooms up to 490 square feet","Contoso, Ltd","Contoso","Regular","White","15 x 25 x 18","",95,197.74,429.99,"Air Conditioners","Home Appliances","pounds"
2358,"Contoso Air conditioner 8000BTU M0320 Red","8,000-BTU air conditioner for rooms up to 320 square feet","Contoso, Ltd","Contoso","Regular","Red","12 x 15.5 x 11.8","",120,183.94,399.99,"Air Conditioners","Home Appliances","pounds"
2366,"Contoso Air conditioner 7000BTU E0260 Silver","7,000-BTU air conditioner for rooms up to 260 square feet","Contoso, Ltd","Contoso","Regular","Silver","24.5 x 23.8 x 17.8","",95,152.94,299.99,"Air Conditioners","Home Appliances","pounds"
2370,"Contoso Air conditioner 12000BTU M0640 Grey","12,000-BTU air conditioner for rooms up to 640 square feet","Contoso, Ltd","Contoso","Regular","Grey","21.2 x 19 x 14.1","",120,211.53,459.99,"Air Conditioners","Home Appliances","pounds"
2378,"Contoso Air conditioner 10000BTU M0490 Blue","10,000-BTU air conditioner for rooms up to 490 square feet","Contoso, Ltd","Contoso","Regular","Blue","21.7 x 20 x 15.8","",28,197.74,429.99,"Air Conditioners","Home Appliances","pounds"
4,"Contoso 2G MP3 Player E200 Silver","2GB flash memory, LCD display, plays MP3 and WMA","Contoso, Ltd","Contoso","Economy","Silver","2.2  x 2.2  x 4","",4.5,11,21.57,"MP4&MP3","Audio","ounces"
8,"Contoso 4G MP3 Player E400 Silver","4GB flash memory and FM Radio, LCD Display with 7-Color Backlight, plays MP3 and WMA","Contoso, Ltd","Contoso","Economy","Silver","0.8 x 3.6 x 1.1","",5.6,30.58,59.99,"MP4&MP3","Audio","ounces"
12,"Contoso 4GB Flash MP3 Player E401 Blue","1.8'' color LCD, play MP3, WMA and Video MTV, and share JPG","Contoso, Ltd","Contoso","Economy","Blue","0.8 x 3.6 x 1.1","",7.4,35.72,77.68,"MP4&MP3","Audio","ounces"
16,"Contoso 8GB Super-Slim MP3/Video Player M800 White","2"" color LCD, Touchpad, Plays music, video, photos and text","Contoso, Ltd","Contoso","Regular","White","3.8 x 0.6 x 2.2","",11,50.56,109.95,"MP4&MP3","Audio","ounces"
24,"Contoso 16GB Mp5 Player M1600 Blue","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV","Contoso, Ltd","Contoso","Regular","Blue","3.8 x 0.6 x 2.2","",11,91.93,199.9,"MP4&MP3","Audio","ounces"
28,"Contoso 16GB Mp5 Player M1600 Red","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV","Contoso, Ltd","Contoso","Regular","Red","1.2 x 0.8 x 2.8","",2,91.93,199.9,"MP4&MP3","Audio","ounces"
32,"Contoso 32GB Video MP3 Player M3200 Pink","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life","Contoso, Ltd","Contoso","Regular","Pink","0.7 x 3.6 x 2.8","",8.8,84.49,255,"MP4&MP3","Audio","ounces"
40,"Contoso 8GB Clock & Radio MP3 Player X850 Blue","2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB","Contoso, Ltd","Contoso","Deluxe","Blue","4.1 x 2.4 x 0.4","",5,99.14,299.23,"MP4&MP3","Audio","ounces"
48,"WWI 1GB Pulse Smart pen E50 Silver","Record and link audio to be written, listen to recordings, share notes and recording with computer","Wide World Importers","Wide World Importers","Economy","Silver","150X1x15","",30,76.45,149.95,"Recording Pen","Audio","grams"
52,"WWI 2GB Pulse Smart pen M100 Silver","Record and link audio to be written, listen to recordings, share notes and recording with computer","Wide World Importers","Wide World Importers","Regular","Silver","6 x 0.5 x 0.5","",2.2,91.95,199.95,"Recording Pen","Audio","ounces"
56,"WWI 4GB Video Recording Pen X200 Yellow","640 x 480 VGA audio video pen, business portable recorder, about 3 hours recording","Wide World Importers","Wide World Importers","Deluxe","Yellow","2.5 x 0.5 x 1","",1.3,98.07,296,"Recording Pen","Audio","ounces"
60,"WWI 1GB Digital Voice Recorder Pen E100 White","Voice recorder, MP3 player, USB flash drive, 64 hours recording","Wide World Importers","Wide World Importers","Economy","White","150X1x15","",30,79.53,156,"Recording Pen","Audio","grams"
64,"WWI 2GB Spy Video Recorder Pen M300 Silver","2GB flash memory, USB driver, continuous recording until memory full, as spy cameras, hidden cameras","Wide World Importers","Wide World Importers","Regular","Silver","6 x 0.5 x 0.5","",2.2,83.24,181,"Recording Pen","Audio","ounces"
68,"NT Bluetooth Stereo Headphones E52 Yellow","Seamlessly integrates wireless mobile music and calls","Northwind Traders","Northwind Traders","Economy","Yellow","1 x 1 x 1","",1.6,13.1,25.69,"Bluetooth Headphones","Audio","ounces"
80,"NT Wireless Bluetooth Stereo Headphones E302 Yellow","Built-In Microphone, integrated headphone button to play/pause","Northwind Traders","Northwind Traders","Economy","Yellow","5 x 5 x 2","",9.6,18.65,40.55,"Bluetooth Headphones","Audio","ounces"
88,"NT Wireless Transmitter and Bluetooth Headphones M150 Black","Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls","Northwind Traders","Northwind Traders","Regular","Black","10 x 8 x 3","",10.4,49.69,149.99,"Bluetooth Headphones","Audio","ounces"
100,"WWI Wireless Bluetooth Stereo Headphones M170 White","Wireless range beyond 10 meters, MP3-quality stereo sound","Wide World Importers","Wide World Importers","Regular","White","3.3 x 3 x 4.7","",5.9,55.18,120,"Bluetooth Headphones","Audio","ounces"
108,"WWI Stereo Bluetooth Headphones New Generation M370 Yellow","Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage","Wide World Importers","Wide World Importers","Regular","Yellow","10.4 x 8.1 x 3.1","",11.4,61.16,132.99,"Bluetooth Headphones","Audio","ounces"
844,"Contoso Bright Light battery E20 Pink","Illuminate wireless reading device, two super LED lights","Contoso, Ltd","Contoso","Economy","Pink","","",,13.71,26.9,"Computers Accessories","Computers",""
848,"Contoso Ultraportable Neoprene Sleeve E30 Yellow","Compact neoprene sleeve transport mini laptop or DVD player in any briefcase, messenger bag or backpack","Contoso, Ltd","Contoso","Economy","Yellow","","",,7.95,15.6,"Computers Accessories","Computers",""
852,"Contoso Laptop Keyboard X105 Brown","Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd","Contoso","Deluxe","Brown","","",,76.5,230.9,"Computers Accessories","Computers",""
856,"Contoso Multimedia Speakers M25 Black","Speakers system is the perfect audio companion to your PC or notebook","Contoso, Ltd","Contoso","Regular","Black","","",,59.32,129,"Computers Accessories","Computers",""
860,"Contoso Wireless Notebook Optical Mouse M35 Blue","Wireless notebook mouse, long battery life, convenient snap-in receiver","Contoso, Ltd","Contoso","Regular","Blue","","",,13.77,29.95,"Computers Accessories","Computers",""
864,"Contoso Optical USB Mouse M45 White","An improved wheel to make the scrolling up, down and sideways, faster, more comfortable and easier to use","Contoso, Ltd","Contoso","Regular","White","","",,23.45,50.99,"Computers Accessories","Computers",""
868,"Contoso Wireless Laser Mouse M55 Grey","Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface","Contoso, Ltd","Contoso","Regular","Grey","","",,32.19,69.99,"Computers Accessories","Computers",""
872,"Contoso Wireless Laser Mouse E50 Silver","Advanced 2.4 GHz cordless technology makes freedom, hyper-fast scrolling, laser, and cursor control on virtually any surface","Contoso, Ltd","Contoso","Economy","Silver","","",,10.69,20.96,"Computers Accessories","Computers",""
876,"Contoso Wireless Notebook Optical Mouse X205 Blue","Wireless notebook mouse, long battery life, convenient snap-in receiver","Contoso, Ltd","Contoso","Deluxe","Blue","","",,43.06,129.95,"Computers Accessories","Computers",""
880,"Contoso Optical Wheel OEM PS/2 Mouse E60 Black","PS/2 mouse, 6 feet mouse cable","Contoso, Ltd","Contoso","Economy","Black","","",,6.63,13,"Computers Accessories","Computers",""
884,"Contoso Bluetooth Notebook Mouse X305 White","Transceiver-free wireless connection to your PC with Bluetooth Technology","Contoso, Ltd","Contoso","Deluxe","White","","",,49.7,150,"Computers Accessories","Computers",""
888,"Contoso Bluetooth Notebook Mouse E70 White","Transceiver-free wireless connection to your PC with Bluetooth Technology","Contoso, Ltd","Contoso","Economy","White","","",,25.49,50,"Computers Accessories","Computers",""
892,"SV Rechargeable Bluetooth Notebook Mouse E80 Black","33 ft range, recharges while in use.","Southridge Video","Southridge Video","Economy","Black","","",,30.58,59.99,"Computers Accessories","Computers",""
896,"SV Keyboard E90 White","Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys","Southridge Video","Southridge Video","Economy","White","","",,21.28,41.73,"Computers Accessories","Computers",""
900,"SV Keyboard E10 White","Cutting-edge design and improved performance for maximum productivity, E-mail and Internet hot keys","Southridge Video","Southridge Video","Economy","White","","",,22.43,44,"Computers Accessories","Computers",""
904,"SV 40GB USB2.0 Portable Hard Disk E400 Silver","Ultra durable 40GB USB portable storage, can withstand vertical drops of up to 35 inches","Southridge Video","Southridge Video","Economy","Silver","","",,38.74,75.99,"Computers Accessories","Computers",""
908,"SV 80GB USB2.0 Portable Hard Disk E500 Silver","Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches","Southridge Video","Southridge Video","Economy","Silver","","",,52,102,"Computers Accessories","Computers",""
912,"SV 160GB USB2.0 Portable Hard Disk M65 Black","Ultra durable160GB USB portable storage","Southridge Video","Southridge Video","Regular","Black","","",,44.1,95.9,"Computers Accessories","Computers",""
916,"SV 500GB USB 2.0 Portable External Hard Drive X405 Blue","Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space","Southridge Video","Southridge Video","Deluxe","Blue","","",,59.31,179,"Computers Accessories","Computers",""
920,"SV USB Data Cable E600 Black","A single, standardized and easy way to connect the phone to a computer","Southridge Video","Southridge Video","Economy","Black","","",,0.48,0.95,"Computers Accessories","Computers",""
924,"SV USB Sync Charge Cable E700 Black","Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible","Southridge Video","Southridge Video","Economy","Black","","",,1.01,1.99,"Computers Accessories","Computers",""
928,"SV 512MB Laptop memory E800 Silver","DDR socket","Southridge Video","Southridge Video","Economy","Silver","","",,17.33,33.99,"Computers Accessories","Computers",""
932,"SV 2GB Laptop memory E800 Black","DDR2 socket","Southridge Video","Southridge Video","Economy","Black","","",,28.04,55,"Computers Accessories","Computers",""
936,"SV 4GB Laptop Memory M65 Black","Standard SDRAM SODIMM socket","Southridge Video","Southridge Video","Regular","Black","","",,36.33,79,"Computers Accessories","Computers",""
940,"SV Wireless LAN PCI Network Card Adapter E902 Black","Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate","Southridge Video","Southridge Video","Economy","Black","","",,50.47,99,"Computers Accessories","Computers",""
948,"A. Datum All in One Digital Camera M200 Black","Digital camera, Product Type Digital camera - compact, Dimensions. 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz","A. Datum Corporation","A. Datum","Regular","Black","4.2 x 2.3 x 1.2","",5,86.45,188,"Digital Cameras","Cameras and camcorders","ounces"
952,"A. Datum Consumer Digital Camera M300 Black","Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz","A. Datum Corporation","A. Datum","Regular","Black","3.6 x 1x 2.2","",5,84.84,184.5,"Digital Cameras","Cameras and camcorders","ounces"
956,"A. Datum Point Shoot Digital Camera M500 Black","gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz","A. Datum Corporation","A. Datum","Regular","Black","3.8 x 0.9 x 2.4","",5,91.05,198,"Digital Cameras","Cameras and camcorders","ounces"
960,"A. Datum Slim Digital Camera M180 Grey","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Grey","3.9 x 1 x 2.4","",5.3,68.06,148,"Digital Cameras","Cameras and camcorders","ounces"
964,"A. Datum Super-zoom Digital Camera X300 Grey","Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in","A. Datum Corporation","A. Datum","Deluxe","Grey","5.8  x 7.8  x 1.7","",6,96.08,290,"Digital Cameras","Cameras and camcorders","ounces"
968,"A. Datum Bridge Digital Camera M300 Grey","Digital camera, product type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz","A. Datum Corporation","A. Datum","Regular","Grey","4 x 2.4 x 1.1","",5.5,85.95,186.9,"Digital Cameras","Cameras and camcorders","ounces"
972,"A. Datum Compact Digital Camera M200 Pink","Digital camera .3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Pink","3.9 x 1.1 x 2.4","",5.1,59.32,129,"Digital Cameras","Cameras and camcorders","ounces"
976,"A. Datum All in One Digital Camera M200 Pink","Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz","A. Datum Corporation","A. Datum","Regular","Pink","4.8  x 7.8  x 1.7","",3.9,86.45,188,"Digital Cameras","Cameras and camcorders","ounces"
980,"A. Datum Consumer Digital Camera M300 Pink","Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz","A. Datum Corporation","A. Datum","Regular","Pink","3.4 x 1.1 x 2.2","",4.95,84.84,184.5,"Digital Cameras","Cameras and camcorders","ounces"
984,"A. Datum Point Shoot Digital Camera M500 Pink","gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz","A. Datum Corporation","A. Datum","Regular","Pink","3.8 x 0.9 x 2.4","",4.65,91.05,198,"Digital Cameras","Cameras and camcorders","ounces"
988,"A. Datum Slim Digital Camera M180 Silver","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Silver","3.7 x 1 x 2.5","",4.68,68.06,148,"Digital Cameras","Cameras and camcorders","ounces"
992,"A. Datum Super-zoom Digital Camera X300 Silver","Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in","A. Datum Corporation","A. Datum","Deluxe","Silver","3.9 x 1 x 2.4","",5.2,96.08,290,"Digital Cameras","Cameras and camcorders","ounces"
996,"A. Datum Bridge Digital Camera M300 Silver","Digital camera, product type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz","A. Datum Corporation","A. Datum","Regular","Silver","3.6 x 1 x 2.6","",5.3,85.95,186.9,"Digital Cameras","Cameras and camcorders","ounces"
1000,"A. Datum Compact Digital Camera M200 Orange","Digital camera, 3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Orange","3.9 x 1.1 x 2.4","",6.1,59.32,129,"Digital Cameras","Cameras and camcorders","ounces"
1004,"A. Datum All in One Digital Camera M200 Orange","Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz","A. Datum Corporation","A. Datum","Regular","Orange","3.4 x 0.9 x 2.2","",5.1,86.45,188,"Digital Cameras","Cameras and camcorders","ounces"
1008,"A. Datum Consumer Digital Camera M300 Orange","Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz","A. Datum Corporation","A. Datum","Regular","Orange","3.75 x 1 x 2.5","",4.95,84.84,184.5,"Digital Cameras","Cameras and camcorders","ounces"
1012,"A. Datum Point Shoot Digital Camera M500 Orange","gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz","A. Datum Corporation","A. Datum","Regular","Orange","3.9 x 0.95 x 2.5","",4.9,91.05,198,"Digital Cameras","Cameras and camcorders","ounces"
1016,"A. Datum Slim Digital Camera M180 Green","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Green","4.2 x 2.3 x 1.2","",5.6,68.06,148,"Digital Cameras","Cameras and camcorders","ounces"
1020,"A. Datum Super-zoom Digital Camera X300 Green","Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in","A. Datum Corporation","A. Datum","Deluxe","Green","3.8 x 0.9 x 2.4","",5.25,96.08,290,"Digital Cameras","Cameras and camcorders","ounces"
1024,"A. Datum Bridge Digital Camera M300 Green","Digital camera, product type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz","A. Datum Corporation","A. Datum","Regular","Green","3.7 x 1 x 2.5","",5.6,85.95,186.9,"Digital Cameras","Cameras and camcorders","ounces"
1028,"A. Datum Compact Digital Camera M200 Azure","Digital camera, 3.7 in x 0.9 in x 2","A. Datum Corporation","A. Datum","Economy","Azure","3.9 x 1 x 2.4","",4.1,59.32,129,"Digital Cameras","Cameras and camcorders","ounces"
1032,"A. Datum All in One Digital Camera M200 Azure","Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz","A. Datum Corporation","A. Datum","Regular","Azure","3.6 x 1 x 2.6","",4.9,86.45,188,"Digital Cameras","Cameras and camcorders","ounces"
1036,"A. Datum Consumer Digital Camera M300 Azure","Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz","A. Datum Corporation","A. Datum","Regular","Azure","3.9 x 1.1 x 2.4","",6,84.84,184.5,"Digital Cameras","Cameras and camcorders","ounces"
1040,"A. Datum Point n' Shoot Digital Camera M500 Azure","gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz","A. Datum Corporation","A. Datum","Regular","Azure","3.9 x 1.1 x 2.4","",5.5,91.05,198,"Digital Cameras","Cameras and camcorders","ounces"
1248,"Contoso Rechargeable Li-Ion Battery Pack E300 Black","Width 1-7/16 x height 11/32 x depth 1-11/17","Contoso, Ltd","Contoso","Economy","Black","4.8 x 1.6 x 5.8","",3.8,25.49,49.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1252,"Contoso Travel Charger for S-Series Battery E302 White","Fully charges an NP-BG1 battery in approximately 1.5 hours","Contoso, Ltd","Contoso","Economy","White","3.5 x 2 x 5","",4,30.58,59.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1256,"Contoso General Carrying Case E304 Blue","General carrying case for compatible cyber shot digital camera, protect camera from occasional bumps and bruises","Contoso, Ltd","Contoso","Economy","Blue","9.8 x 6 x 6.5","",4.5,10.19,19.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1260,"Contoso Multi-Use Terminal Cable E308 Silver","Connects Cyber-shot camera to most other compatible products, includes video, audio and USB out, plus it connects to your power supply","Contoso, Ltd","Contoso","Economy","Silver","9.8  x 6  x 6.5","",6.2,18.86,36.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1264,"Contoso Rechargeable Battery Pack E310 Black","Li-Ion rechargeable battery pack for digital SLR cameras","Contoso, Ltd","Contoso","Economy","Black","4.8 x 1.6 x 5.8","",4.2,35.68,69.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1268,"Contoso Carrying Case E312 White","Soft carrying case for DSLR, user-friendly system case","Contoso, Ltd","Contoso","Economy","White","6.9  x 10.4  x 4","",5,25.47,49.96,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1272,"Contoso Lens Cap Keeper E314 White","Attaches lens cap to the lens, to avoid losing it","Contoso, Ltd","Contoso","Economy","White","6.9  x 10.4  x 4","",1.2,3.54,6.95,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1276,"Contoso Digital Cameras Lightweight Tripod E316 Pink","Panning angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees","Contoso, Ltd","Contoso","Economy","Pink","","",11.5,26.58,52.13,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1280,"Contoso General Soft Carrying Case E318 Silver","General purpose soft carrying case for slim cyber shot digital cameras","Contoso, Ltd","Contoso","Economy","Silver","3.9  x 1.2  x 2.8","",2.6,7.64,14.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1284,"Contoso Mini Battery Charger Kit E320 Black","Universal 110-240V AC power source, a car adapter","Contoso, Ltd","Contoso","Economy","Black","5.1  x 1.3  x 3","",7,12.74,24.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1288,"Contoso Genuine Leather Grip Belt E322 Silver","Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR","Contoso, Ltd","Contoso","Economy","Silver","1.4 x 1.7 x 0.3","",1,39.76,77.99,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1292,"Contoso Macro Zoom Lens X300 Black","70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras","Contoso, Ltd","Contoso","Deluxe","Black","6.9 x 2.3 x 0.15","",1.6,121.45,366.55,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1296,"Contoso USB Cable M250 Black","Cable for transferring still images from the camera via USB port","Contoso, Ltd","Contoso","Regular","Black"," 0.7 x 0.7 x 5.3","",2.4,11.5,25,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1300,"Contoso Telephoto Conversion Lens M350 Black","Magnification X2.6, Diameter 45mm","Contoso, Ltd","Contoso","Regular","Black","","",,43.69,95,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1304,"Contoso Lens Adapter M450 White","Lens adapter for cyber shot M-series digital cameras","Contoso, Ltd","Contoso","Regular","White","","",,31.27,68,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1308,"Contoso Digital Camera/Camcorder USB Cable E324 Purple","Spare/replacement cable for USB enabled cyber-shot digital cameras","Contoso, Ltd","Contoso","Economy","Purple","2.3 x 1 x 4","",9,14.28,28,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1312,"Contoso Conversion Lens M550 Blue","1.7x Magnification, autofocus feature, high grade construction","Contoso, Ltd","Contoso","Regular","Blue","","",,94.27,205,"Cameras & Camcorders Accessories","Cameras and camcorders","ounces"
1416,"The Phone Company Touch Screen Phones Capacitive M908 Black","Support 3G service, 5-megapixel camera/camcorder, bluetooth stereo music streaming","The Phone Company","The Phone Company","Regular","Black","4.2 x 2.2 x 0.5","",3.7,141.64,308,"Touch Screen Phones","Cell phones","ounces"
1420,"The Phone Company Finger Touch Screen Phones M30 Black","5.0 megapixel camera w/auto focus, zoom and video capture","The Phone Company","The Phone Company","Economy","Black","4 x 2 x 0.7","",6,91.51,199,"Touch Screen Phones","Cell phones","ounces"
1424,"The Phone Company Touch Screen Phones - LCD M12 Black","5 MP camera, MP3/Video Player, and Micro SD slot-international version with no warranty","The Phone Company","The Phone Company","Economy","Black","8.8 x 6.2 x 2.8","",4,91.97,200,"Touch Screen Phones","Cell phones","ounces"
1428,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey","It comes with headphone, double battery (rechargeable), USB cable, charger and user's manual","The Phone Company","The Phone Company","Regular","Grey","10 x 7.2 x 1.7","",4.8,123.24,268,"Touch Screen Phones","Cell phones","ounces"
1432,"The Phone Company Touch Screen Phones Infrared M901 Grey","Bluetooth stereo music, Micro SD expansion to 8 GB, access to personal email and instant messaging","The Phone Company","The Phone Company","Regular","Grey","9 x 2 x 7","",8,137.96,300,"Touch Screen Phones","Cell phones","ounces"
1440,"The Phone Company Touch Screen Phones - CRT M11 Grey","What's in the box: handset, battery, charger, USB cable, mini-USB-to-3.5mm adapter, quick start guide","The Phone Company","The Phone Company","Economy","Grey","4.3 x 2.4 x 0.5","",4.7,86.91,189,"Touch Screen Phones","Cell phones","ounces"
1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold","Bluetooth stereo music streaming, Micro SD expansion to 16 GB, access to personal email and instant messaging, up to 5 hours of talk time","The Phone Company","The Phone Company","Regular","Gold","8.8 x 7 x 3.2","",8,105.77,230,"Touch Screen Phones","Cell phones","ounces"
1448,"The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold","GSM phone with 3-inch touch screen featuring intuitive controls, 2-megapixel camera with video recording","The Phone Company","The Phone Company","Regular","Gold","1.2 x 5.1 x 3.2","",3,117.73,256,"Touch Screen Phones","Cell phones","ounces"
1452,"The Phone Company Touch Screen Phones SAW/On-wall M806 Gold","Support Bluetooth V2.0 and A2DP Bluetooth stereo and MP3/MP4 music player","The Phone Company","The Phone Company","Regular","Gold","4.3 x 2.2 x 0.5","",4.7,134.74,293,"Touch Screen Phones","Cell phones","ounces"
1456,"The Phone Company Sharp Touch Screen Phones M910 Gold","Unlocked quad band, 4 GB of memory, FM Radio, touch screen, Mp3, Mp4 Players, and Bluetooth","The Phone Company","The Phone Company","Regular","Gold","4.1 x 2.2 x 0.5","",3.7,138.42,301,"Touch Screen Phones","Cell phones","ounces"
1460,"Contoso Touch Screen Phones Infrared M901 Black","Up to 5 hours of talk time, up to 240 hours (10 days) of standby time","Contoso, Ltd","Contoso","Regular","Black","4.5 x 2.6 x 0.6","",4,137.96,300,"Touch Screen Phones","Cell phones","ounces"
1464,"Contoso Touch Screen Phones 5-Wire/On-wall M508 Black","Up to 5 hours of talk time, up to 240 hours (10 days) of standby time","Contoso, Ltd","Contoso","Regular","Black","6 x 3 x 8","",4.8,118.65,258,"Touch Screen Phones","Cell phones","ounces"
1468,"Contoso Touch Screen Phones - CRT M11 Black","Up to 288 hours (12 days) of standby time, what's in the box: handset, battery, charger, 1 GB Micro SD memory card, USB cable, wired stereo hands free headset, quick start guide","Contoso, Ltd","Contoso","Economy","Black","8.8 x 7 x 3.2","",8,86.91,189,"Touch Screen Phones","Cell phones","ounces"
1472,"The Phone Company Smart phones 4 GB of Memory M300 Black","Smart phones 4 GB of memory, memory stick media expansion slot","The Phone Company","The Phone Company","Regular","Black","4.5 x 2.6 x 0.6","",4,109.91,239,"Smart phones & PDAs","Cell phones","ounces"
1476,"The Phone Company Smart phones -320 x 320 M86 Black","Handheld device, special laptop software, including Documents to go","The Phone Company","The Phone Company","Regular","Black","6 x 3 x 8","",4.8,132.44,288,"Smart phones & PDAs","Cell phones","ounces"
1480,"The Phone Company Smart phones without camera E100 Grey","Smart phones without camera, high-resolution monochrome display","The Phone Company","The Phone Company","Economy","Grey","8.8 x 7 x 3.2","",8,65.77,129,"Smart phones & PDAs","Cell phones","ounces"
1488,"The Phone Company Smart phones Expert M400 Grey","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s","The Phone Company","The Phone Company","Regular","Grey","4.3 x 2.2 x 0.5","",4.7,137.96,300,"Smart phones & PDAs","Cell phones","ounces"
