costid,variable,value
32233,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/QueMesa/providers/Microsoft.NotificationHubs/namespaces/QueMesaDev1
338,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/fun-tripupdate-rg/providers/Microsoft.Storage/storageAccounts/pythondevopsstrg
31242,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/quemesabotarchive/providers/microsoft.web/sites/quebot
42275,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/quemesa/providers/Microsoft.Storage/storageAccounts/quemesadev1
22373,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/stackresume/providers/microsoft.web/sites/rjtestblob
10336,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/Microsoft.Storage/storageAccounts/devopsbuildagentsprodrgd
21888,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/quemesa/providers/microsoft.web/sites/quemesamobileapi-dev1
13467,resourceId,/subscriptions/D3E17D2E-FA87-4E79-933D-B3159BDE6586/resourceGroups/SQL_Data_Generator/providers/Microsoft.Sql/servers/ddsqldbtest001/databases/ddsqltestdb001
28705,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/quemesa/providers/microsoft.web/sites/quemesawebinternalapi
26125,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/quemesa/providers/Microsoft.Storage/storageAccounts/quemesadev1
41607,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-JeffreyUng/providers/Microsoft.Storage/storageAccounts/srcinbound
33251,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/quemesa/providers/Microsoft.Storage/storageAccounts/quemesadev1
11555,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/Microsoft.Storage/storageAccounts/cs410032000bbb462a6
53118,resourceId,/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot
31760,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesaBotArchive/providers/Microsoft.CognitiveServices/accounts/QueBot
37307,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesaBotArchive/providers/Microsoft.CognitiveServices/accounts/QueBot
30581,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/PokerDIY/providers/Microsoft.Storage/storageAccounts/pokerdiy
2300,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/KK/providers/Microsoft.Storage/storageAccounts/ddkkfunctionsstorage
15499,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DEVOPSBUILDAGENTSPRODRG/providers/Microsoft.Compute/virtualMachines/DevOpsBuildAgentProdWindowsVM
11045,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/Microsoft.Storage/storageAccounts/cs410032000bbb462a6
38019,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/ideaora/providers/Microsoft.Storage/storageAccounts/ideaoraadmin
5006,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshastoadmin002
16190,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DEVOPSBUILDAGENTSPRODRG/providers/Microsoft.Compute/virtualMachines/DevOpsBuildAgentProdWindowsVM
23933,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2
48467,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/DEVELOPEMENT/providers/Microsoft.Compute/disks/ahdev001_OsDisk_1_17b23f378be443a9998854f72bf108bf
42649,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/databricks-rg-databricks-gl2rxihgmq3ss/providers/Microsoft.Storage/storageAccounts/dbstorage45sp77jrvzgu4
29687,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/QueMesaBotArchive/providers/Microsoft.CognitiveServices/accounts/QueBot
47340,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/Test/providers/Microsoft.Network/publicIPAddresses/mohtestVM001-ip
40619,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/datalakegen2testde
54695,resourceId,/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot0python0admin
30749,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/IoTDevKit/providers/Microsoft.Storage/storageAccounts/rjiot
49276,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/Developement/providers/Microsoft.Storage/storageAccounts/ajdevadls001
7524,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/databricks-rg-TransportDataBricks-ejsi7xxzovmm6/providers/Microsoft.Network/publicIPAddresses/5ab42e4278ad44cba759c62d4a82a98b-publicIP
24097,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.EventHub/namespaces/synapsetest
25558,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/stackresume/providers/microsoft.web/sites/functionparsetext
38871,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/QueMesa/providers/Microsoft.NotificationHubs/namespaces/QueMesaAdmin
53725,resourceId,/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/DATADRIVEN-PROD-COSTBOT-RG-01/providers/Microsoft.Compute/virtualMachines/datadriven-prod-costbot-vm-01
19917,resourceId,/SUBSCRIPTIONS/611F324A-33AE-4DBA-BEC3-E6D83CC1B0E4/RESOURCEGROUPS/MYTESTFACTORY20200101/PROVIDERS/MICROSOFT.DATAFACTORY/FACTORIES/MYTESTFACTORY20200101
42071,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2
46729,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/TEST/providers/Microsoft.Compute/disks/mohtestVM001_DataDisk_1
11874,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/microsoft.insights/scheduledqueryrules/SequencedStartStop_Parent
17444,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/microsoft.insights/scheduledqueryrules/ScheduledStartStop_Parent
997,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshaadl001
9855,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/terraform_grp/providers/Microsoft.Storage/storageAccounts/terraformtestchathura
45766,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/AbnerSynapseTest/providers/Microsoft.Storage/storageAccounts/datalakegen2testde
22525,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/quemesa/providers/microsoft.web/sites/quemesaadminmobileapi-dev1
46736,resourceId,/subscriptions/BB0E5691-F47C-49AB-AF30-BFE9DD28BDBA/resourceGroups/cloud-shell-storage-southeastasia/providers/Microsoft.Sql/servers/ajtestsqlsrv
52576,resourceId,/subscriptions/3b850c94-10ac-4e1b-8824-4d83a8002e5f/resourceGroups/CostBotDev/providers/Microsoft.Storage/storageAccounts/costbot
2098,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/mllearning11879511749
36351,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/StackResume/providers/Microsoft.Storage/storageAccounts/stackresume
41018,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/iot/providers/microsoft.web/sites/rjdevkitstateexample2
49184,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/cloud-shell-storage-southeastasia/providers/Microsoft.Storage/storageAccounts/sqlval3tv6pkcoqsje
25433,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourceGroups/Test-AjayGanapathy/providers/Microsoft.Storage/storageAccounts/datareceive2
2039,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/ddtossdvshastoadmin002
13519,resourceId,/subscriptions/d3e17d2e-fa87-4e79-933d-b3159bde6586/resourceGroups/DevOpsBuildAgentsProdRG/providers/Microsoft.Storage/storageAccounts/cs410032000bbb462a6
1635,resourceId,/subscriptions/ed42b78a-dad6-4e14-89b9-e88191618c37/resourceGroups/NSWTransport/providers/Microsoft.Storage/storageAccounts/mllearning11879511749
26185,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/pokerdiy/providers/microsoft.web/sites/pokerdiywebapi
51463,resourceId,/subscriptions/bb0e5691-f47c-49ab-af30-bfe9dd28bdba/resourceGroups/DEVELOPEMENT/providers/Microsoft.Compute/disks/ajdevvm_OsDisk_1_a08603b7b7624ee9b63a1233db35b8c4
23219,resourceId,/subscriptions/01639594-cf98-4011-b14a-905062f4aa23/resourcegroups/QueMesa/providers/Microsoft.NotificationHubs/namespaces/QueMesaAdmin
43760,resourceName,quebot
10259,resourceName,NSWTRANSDEV001
17794,resourceName,DevOpsBuildAgentProdLinuxPoolVM-ip
14970,resourceName,DevOpsBuildAgentProdWindowsVM
30697,resourceName,synapsedemorj
18863,resourceName,dbstoragezz2jdpc6v4e5u
54181,resourceName,rmcostbotstorage001
49708,resourceName,costbotexports
44591,resourceName,rjiot
16128,resourceName,nswtransdevdls001
18281,resourceName,teamsapp
45153,resourceName,nytaxi2013
7957,resourceName,ddtossdvshaadl001
45655,resourceName,streamcall
7670,resourceName,transport-data-durable-fun-apim
22397,resourceName,quebot
39932,resourceName,rjiot
3599,resourceName,ddtossdvshaadl001
42263,resourceName,quemesa
7151,resourceName,26c26305f54c42a0920ed3445c4b983a_disk1_cca59b6d02c4433493992a0192a8d35c
24771,resourceName,nytaxi2013
28167,resourceName,quemesa
46391,resourceName,datalakegen2testde
11679,resourceName,SequencedStartStop_Parent
34500,resourceName,streamcall
52457,resourceName,tfsa21269
48871,resourceName,developementdiag480
7259,resourceName,transport-data-durable-fun-apim
8536,resourceName,storageaccountnswtraf5a
9734,resourceName,nswtransdevdls001
38140,resourceName,srcinbound
5596,resourceName,ddtossdvshaadl001
54215,resourceName,costbot0python0admin
23418,resourceName,iotdevkit
47308,resourceName,ajeventhub
1064,resourceName,ddkkfunctionsstorage
43433,resourceName,synapsedemorj
10206,resourceName,StartStop_VM_Notification
24852,resourceName,streamcall
15165,resourceName,DevOpsBuildAgentProdWindowsVM
40558,resourceName,synapsedemorj
32233,resourceName,quemesadev1
338,resourceName,pythondevopsstrg
31242,resourceName,quebot
42275,resourceName,quemesadev1
22373,resourceName,rjtestblob
10336,resourceName,devopsbuildagentsprodrgd
21888,resourceName,quemesamobileapi-dev1
13467,resourceName,ddsqltestdb001
28705,resourceName,quemesawebinternalapi
26125,resourceName,quemesadev1
41607,resourceName,srcinbound
33251,resourceName,quemesadev1
11555,resourceName,cs410032000bbb462a6
53118,resourceName,costbot
31760,resourceName,quebot
37307,resourceName,quebot
30581,resourceName,pokerdiy
2300,resourceName,ddkkfunctionsstorage
15499,resourceName,DevOpsBuildAgentProdWindowsVM
11045,resourceName,cs410032000bbb462a6
38019,resourceName,ideaoraadmin
5006,resourceName,ddtossdvshastoadmin002
16190,resourceName,DevOpsBuildAgentProdWindowsVM
23933,resourceName,datareceive2
48467,resourceName,ahdev001_OsDisk_1_17b23f378be443a9998854f72bf108bf
42649,resourceName,dbstorage45sp77jrvzgu4
29687,resourceName,quebot
47340,resourceName,mohtestVM001-ip
40619,resourceName,datalakegen2testde
54695,resourceName,costbot0python0admin
30749,resourceName,rjiot
49276,resourceName,ajdevadls001
7524,resourceName,5ab42e4278ad44cba759c62d4a82a98b-publicIP
24097,resourceName,synapsetest
25558,resourceName,functionparsetext
38871,resourceName,quemesaadmin
53725,resourceName,datadriven-prod-costbot-vm-01
19917,resourceName,MYTESTFACTORY20200101
42071,resourceName,datareceive2
46729,resourceName,mohtestVM001_DataDisk_1
11874,resourceName,SequencedStartStop_Parent
17444,resourceName,ScheduledStartStop_Parent
997,resourceName,ddtossdvshaadl001
9855,resourceName,terraformtestchathura
45766,resourceName,datalakegen2testde
22525,resourceName,quemesaadminmobileapi-dev1
46736,resourceName,ajtestsqlsrv
52576,resourceName,costbot
2098,resourceName,mllearning11879511749
36351,resourceName,stackresume
41018,resourceName,rjdevkitstateexample2
49184,resourceName,sqlval3tv6pkcoqsje
25433,resourceName,datareceive2
2039,resourceName,ddtossdvshastoadmin002
13519,resourceName,cs410032000bbb462a6
1635,resourceName,mllearning11879511749
26185,resourceName,pokerdiywebapi
51463,resourceName,ajdevvm_OsDisk_1_a08603b7b7624ee9b63a1233db35b8c4
23219,resourceName,quemesaadmin
43760,resourceGroup,quemesabotarchive
10259,resourceGroup,rg-nswtransport
17794,resourceGroup,DEVOPS-BUILD-AGENTS
14970,resourceGroup,DEVOPSBUILDAGENTSPRODRG
30697,resourceGroup,SynapseDemo
18863,resourceGroup,databricks-rg-costbot_devops_integration-7ccwcgbkmgmly
54181,resourceGroup,CostBotDev
49708,resourceGroup,CostBot-DEV
44591,resourceGroup,IoTDevKit
16128,resourceGroup,rg-nswtransport
18281,resourceGroup,TeamsAppFoundation
45153,resourceGroup,AbnerSynapseTest
7957,resourceGroup,NSWTransport
45655,resourceGroup,AbnerSynapseTest
7670,resourceGroup,NSWTransport
22397,resourceGroup,quemesabotarchive
39932,resourceGroup,IoTDevKit
3599,resourceGroup,NSWTransport
42263,resourceGroup,quemesa
7151,resourceGroup,databricks-rg-TransportDataBricks-ejsi7xxzovmm6
24771,resourceGroup,AbnerSynapseTest
28167,resourceGroup,quemesa
46391,resourceGroup,AbnerSynapseTest
11679,resourceGroup,DEVOPSBUILDAGENTSPRODRG
34500,resourceGroup,AbnerSynapseTest
52457,resourceGroup,sotest1
48871,resourceGroup,Developement
7259,resourceGroup,NSWTransport
8536,resourceGroup,NSWTransport
9734,resourceGroup,rg-nswtransport
38140,resourceGroup,Test-JeffreyUng
5596,resourceGroup,NSWTransport
54215,resourceGroup,CostBotDev
23418,resourceGroup,IoTDevKit
47308,resourceGroup,Developement
1064,resourceGroup,KK
43433,resourceGroup,SynapseDemo
10206,resourceGroup,DEVOPSBUILDAGENTSPRODRG
24852,resourceGroup,AbnerSynapseTest
15165,resourceGroup,DEVOPSBUILDAGENTSPRODRG
40558,resourceGroup,SynapseDemo
32233,resourceGroup,quemesa
338,resourceGroup,fun-tripupdate-rg
31242,resourceGroup,quemesabotarchive
42275,resourceGroup,quemesa
22373,resourceGroup,stackresume
10336,resourceGroup,DEVOPSBUILDAGENTSPRODRG
21888,resourceGroup,quemesa
13467,resourceGroup,SQL_Data_Generator
28705,resourceGroup,quemesa
26125,resourceGroup,quemesa
41607,resourceGroup,Test-JeffreyUng
33251,resourceGroup,quemesa
11555,resourceGroup,DEVOPSBUILDAGENTSPRODRG
53118,resourceGroup,CostBotDev
31760,resourceGroup,quemesabotarchive
37307,resourceGroup,quemesabotarchive
30581,resourceGroup,PokerDIY
2300,resourceGroup,KK
15499,resourceGroup,DEVOPSBUILDAGENTSPRODRG
11045,resourceGroup,DEVOPSBUILDAGENTSPRODRG
38019,resourceGroup,ideaora
5006,resourceGroup,NSWTransport
16190,resourceGroup,DEVOPSBUILDAGENTSPRODRG
23933,resourceGroup,Test-AjayGanapathy
48467,resourceGroup,Developement
42649,resourceGroup,databricks-rg-databricks-gl2rxihgmq3ss
29687,resourceGroup,quemesabotarchive
47340,resourceGroup,TEST
40619,resourceGroup,AbnerSynapseTest
54695,resourceGroup,CostBotDev
30749,resourceGroup,IoTDevKit
49276,resourceGroup,Developement
7524,resourceGroup,databricks-rg-TransportDataBricks-ejsi7xxzovmm6
24097,resourceGroup,AbnerSynapseTest
25558,resourceGroup,stackresume
38871,resourceGroup,quemesa
53725,resourceGroup,DATADRIVEN-PROD-COSTBOT-RG-01
19917,resourceGroup,MyTestFactory20200101
42071,resourceGroup,Test-AjayGanapathy
46729,resourceGroup,TEST
11874,resourceGroup,DEVOPSBUILDAGENTSPRODRG
17444,resourceGroup,DEVOPSBUILDAGENTSPRODRG
997,resourceGroup,NSWTransport
9855,resourceGroup,terraform_grp
45766,resourceGroup,AbnerSynapseTest
22525,resourceGroup,quemesa
46736,resourceGroup,cloud-shell-storage-southeastasia
52576,resourceGroup,CostBotDev
2098,resourceGroup,NSWTransport
36351,resourceGroup,stackresume
41018,resourceGroup,iot
49184,resourceGroup,cloud-shell-storage-southeastasia
25433,resourceGroup,Test-AjayGanapathy
2039,resourceGroup,NSWTransport
13519,resourceGroup,DEVOPSBUILDAGENTSPRODRG
1635,resourceGroup,NSWTransport
26185,resourceGroup,PokerDIY
51463,resourceGroup,Developement
23219,resourceGroup,quemesa
43760,offerId,MS-AZR-0029P
10259,offerId,MS-AZR-0029P
17794,offerId,MS-AZR-0029P
14970,offerId,MS-AZR-0029P
30697,offerId,MS-AZR-0029P
18863,offerId,MS-AZR-0025P
54181,offerId,MS-AZR-0029P
49708,offerId,MS-AZR-0029P
44591,offerId,MS-AZR-0029P
16128,offerId,MS-AZR-0029P
18281,offerId,MS-AZR-0025P
45153,offerId,MS-AZR-0029P
7957,offerId,MS-AZR-0029P
45655,offerId,MS-AZR-0029P
7670,offerId,MS-AZR-0029P
22397,offerId,MS-AZR-0029P
39932,offerId,MS-AZR-0029P
3599,offerId,MS-AZR-0029P
42263,offerId,MS-AZR-0029P
7151,offerId,MS-AZR-0029P
24771,offerId,MS-AZR-0029P
28167,offerId,MS-AZR-0029P
46391,offerId,MS-AZR-0029P
11679,offerId,MS-AZR-0029P
34500,offerId,MS-AZR-0029P
52457,offerId,MS-AZR-0029P
48871,offerId,MS-AZR-0029P
7259,offerId,MS-AZR-0029P
8536,offerId,MS-AZR-0029P
9734,offerId,MS-AZR-0029P
38140,offerId,MS-AZR-0029P
5596,offerId,MS-AZR-0029P
54215,offerId,MS-AZR-0029P
23418,offerId,MS-AZR-0029P
47308,offerId,MS-AZR-0029P
1064,offerId,MS-AZR-0029P
43433,offerId,MS-AZR-0029P
10206,offerId,MS-AZR-0029P
24852,offerId,MS-AZR-0029P
15165,offerId,MS-AZR-0029P
40558,offerId,MS-AZR-0029P
32233,offerId,MS-AZR-0029P
338,offerId,MS-AZR-0029P
31242,offerId,MS-AZR-0029P
42275,offerId,MS-AZR-0029P
22373,offerId,MS-AZR-0029P
10336,offerId,MS-AZR-0029P
21888,offerId,MS-AZR-0029P
13467,offerId,MS-AZR-0029P
28705,offerId,MS-AZR-0029P
26125,offerId,MS-AZR-0029P
41607,offerId,MS-AZR-0029P
33251,offerId,MS-AZR-0029P
11555,offerId,MS-AZR-0029P
53118,offerId,MS-AZR-0029P
31760,offerId,MS-AZR-0029P
37307,offerId,MS-AZR-0029P
30581,offerId,MS-AZR-0029P
2300,offerId,MS-AZR-0029P
15499,offerId,MS-AZR-0029P
11045,offerId,MS-AZR-0029P
38019,offerId,MS-AZR-0029P
5006,offerId,MS-AZR-0029P
16190,offerId,MS-AZR-0029P
23933,offerId,MS-AZR-0029P
48467,offerId,MS-AZR-0029P
42649,offerId,MS-AZR-0029P
29687,offerId,MS-AZR-0029P
47340,offerId,MS-AZR-0029P
40619,offerId,MS-AZR-0029P
54695,offerId,MS-AZR-0029P
30749,offerId,MS-AZR-0029P
49276,offerId,MS-AZR-0029P
7524,offerId,MS-AZR-0029P
24097,offerId,MS-AZR-0029P
25558,offerId,MS-AZR-0029P
38871,offerId,MS-AZR-0029P
53725,offerId,MS-AZR-0029P
19917,offerId,MS-AZR-0029P
42071,offerId,MS-AZR-0029P
46729,offerId,MS-AZR-0029P
11874,offerId,MS-AZR-0029P
17444,offerId,MS-AZR-0029P
997,offerId,MS-AZR-0029P
9855,offerId,MS-AZR-0029P
45766,offerId,MS-AZR-0029P
22525,offerId,MS-AZR-0029P
46736,offerId,MS-AZR-0029P
52576,offerId,MS-AZR-0029P
2098,offerId,MS-AZR-0029P
36351,offerId,MS-AZR-0029P
41018,offerId,MS-AZR-0029P
49184,offerId,MS-AZR-0029P
25433,offerId,MS-AZR-0029P
2039,offerId,MS-AZR-0029P
13519,offerId,MS-AZR-0029P
1635,offerId,MS-AZR-0029P
26185,offerId,MS-AZR-0029P
51463,offerId,MS-AZR-0029P
23219,offerId,MS-AZR-0029P
43760,isAzureCreditEligible,False
10259,isAzureCreditEligible,False
17794,isAzureCreditEligible,False
14970,isAzureCreditEligible,False
30697,isAzureCreditEligible,False
18863,isAzureCreditEligible,False
54181,isAzureCreditEligible,False
49708,isAzureCreditEligible,False
44591,isAzureCreditEligible,False
16128,isAzureCreditEligible,False
18281,isAzureCreditEligible,False
45153,isAzureCreditEligible,False
7957,isAzureCreditEligible,False
45655,isAzureCreditEligible,False
7670,isAzureCreditEligible,False
22397,isAzureCreditEligible,False
39932,isAzureCreditEligible,False
3599,isAzureCreditEligible,False
42263,isAzureCreditEligible,False
7151,isAzureCreditEligible,False
24771,isAzureCreditEligible,False
28167,isAzureCreditEligible,False
46391,isAzureCreditEligible,False
11679,isAzureCreditEligible,False
34500,isAzureCreditEligible,False
52457,isAzureCreditEligible,False
48871,isAzureCreditEligible,False
7259,isAzureCreditEligible,False
8536,isAzureCreditEligible,False
9734,isAzureCreditEligible,False
38140,isAzureCreditEligible,False
5596,isAzureCreditEligible,False
54215,isAzureCreditEligible,False
23418,isAzureCreditEligible,False
47308,isAzureCreditEligible,False
1064,isAzureCreditEligible,False
43433,isAzureCreditEligible,False
10206,isAzureCreditEligible,False
24852,isAzureCreditEligible,False
15165,isAzureCreditEligible,False
40558,isAzureCreditEligible,False
32233,isAzureCreditEligible,False
338,isAzureCreditEligible,False
31242,isAzureCreditEligible,False
42275,isAzureCreditEligible,False
22373,isAzureCreditEligible,False
10336,isAzureCreditEligible,False
21888,isAzureCreditEligible,False
13467,isAzureCreditEligible,False
28705,isAzureCreditEligible,False
26125,isAzureCreditEligible,False
41607,isAzureCreditEligible,False
33251,isAzureCreditEligible,False
11555,isAzureCreditEligible,False
53118,isAzureCreditEligible,False
31760,isAzureCreditEligible,False
37307,isAzureCreditEligible,False
30581,isAzureCreditEligible,False
2300,isAzureCreditEligible,False
15499,isAzureCreditEligible,False
11045,isAzureCreditEligible,False
38019,isAzureCreditEligible,False
5006,isAzureCreditEligible,False
16190,isAzureCreditEligible,False
23933,isAzureCreditEligible,False
48467,isAzureCreditEligible,False
42649,isAzureCreditEligible,False
29687,isAzureCreditEligible,False
47340,isAzureCreditEligible,False
40619,isAzureCreditEligible,False
54695,isAzureCreditEligible,False
30749,isAzureCreditEligible,False
49276,isAzureCreditEligible,False
7524,isAzureCreditEligible,False
24097,isAzureCreditEligible,False
25558,isAzureCreditEligible,False
38871,isAzureCreditEligible,False
53725,isAzureCreditEligible,False
19917,isAzureCreditEligible,False
42071,isAzureCreditEligible,False
46729,isAzureCreditEligible,False
11874,isAzureCreditEligible,False
17444,isAzureCreditEligible,False
997,isAzureCreditEligible,False
9855,isAzureCreditEligible,False
45766,isAzureCreditEligible,False
22525,isAzureCreditEligible,False
46736,isAzureCreditEligible,False
52576,isAzureCreditEligible,False
2098,isAzureCreditEligible,False
36351,isAzureCreditEligible,False
41018,isAzureCreditEligible,False
49184,isAzureCreditEligible,False
25433,isAzureCreditEligible,False
2039,isAzureCreditEligible,False
13519,isAzureCreditEligible,False
1635,isAzureCreditEligible,False
26185,isAzureCreditEligible,False
51463,isAzureCreditEligible,False
23219,isAzureCreditEligible,False
43760,publisherType,Azure
10259,publisherType,Azure
17794,publisherType,Azure
14970,publisherType,Azure
30697,publisherType,Azure
18863,publisherType,Azure
54181,publisherType,Azure
49708,publisherType,Azure
44591,publisherType,Azure
16128,publisherType,Azure
18281,publisherType,Azure
45153,publisherType,Azure
7957,publisherType,Azure
45655,publisherType,Azure
7670,publisherType,Azure
22397,publisherType,Azure
39932,publisherType,Azure
3599,publisherType,Azure
42263,publisherType,Azure
7151,publisherType,Azure
24771,publisherType,Azure
28167,publisherType,Azure
46391,publisherType,Azure
11679,publisherType,Azure
34500,publisherType,Azure
52457,publisherType,Azure
48871,publisherType,Azure
7259,publisherType,Azure
8536,publisherType,Azure
9734,publisherType,Azure
38140,publisherType,Azure
5596,publisherType,Azure
54215,publisherType,Azure
23418,publisherType,Azure
47308,publisherType,Azure
1064,publisherType,Azure
43433,publisherType,Azure
10206,publisherType,Azure
24852,publisherType,Azure
15165,publisherType,Azure
40558,publisherType,Azure
32233,publisherType,Azure
338,publisherType,Azure
31242,publisherType,Azure
42275,publisherType,Azure
22373,publisherType,Azure
10336,publisherType,Azure
21888,publisherType,Azure
13467,publisherType,Azure
28705,publisherType,Azure
26125,publisherType,Azure
41607,publisherType,Azure
33251,publisherType,Azure
11555,publisherType,Azure
53118,publisherType,Azure
31760,publisherType,Azure
37307,publisherType,Azure
30581,publisherType,Azure
2300,publisherType,Azure
15499,publisherType,Azure
11045,publisherType,Azure
38019,publisherType,Azure
5006,publisherType,Azure
16190,publisherType,Azure
23933,publisherType,Azure
48467,publisherType,Azure
42649,publisherType,Azure
29687,publisherType,Azure
47340,publisherType,Azure
40619,publisherType,Azure
54695,publisherType,Azure
30749,publisherType,Azure
49276,publisherType,Azure
7524,publisherType,Azure
24097,publisherType,Azure
25558,publisherType,Azure
38871,publisherType,Azure
53725,publisherType,Azure
19917,publisherType,Azure
42071,publisherType,Azure
46729,publisherType,Azure
11874,publisherType,Azure
17444,publisherType,Azure
997,publisherType,Azure
9855,publisherType,Azure
45766,publisherType,Azure
22525,publisherType,Azure
46736,publisherType,Azure
52576,publisherType,Azure
2098,publisherType,Azure
36351,publisherType,Azure
41018,publisherType,Azure
49184,publisherType,Azure
25433,publisherType,Azure
2039,publisherType,Azure
13519,publisherType,Azure
1635,publisherType,Azure
26185,publisherType,Azure
51463,publisherType,Azure
23219,publisherType,Azure
43760,chargeType,Usage
10259,chargeType,Usage
17794,chargeType,Usage
14970,chargeType,Usage
30697,chargeType,Usage
18863,chargeType,Usage
54181,chargeType,Usage
49708,chargeType,Usage
44591,chargeType,Usage
16128,chargeType,Usage
18281,chargeType,Usage
45153,chargeType,Usage
7957,chargeType,Usage
45655,chargeType,Usage
7670,chargeType,Usage
22397,chargeType,Usage
39932,chargeType,Usage
3599,chargeType,Usage
42263,chargeType,Usage
7151,chargeType,Usage
24771,chargeType,Usage
28167,chargeType,Usage
