facet,tweetid
"#powerpoint",4373
"#powerpoint",4375
"#powerpoint",4388
"#powerpoint",4390
"#powerpoint",4391
"#powerpoint",4395
"#powerpoint",4396
"#powerpoint",4398
"#powerpoint",4402
"#powerpoint",4415
"#powerpoint",4416
"#powerpoint",4417
"#powerpoint",4418
"#powerpoint",4420
"#powerpoint",4422
"#powerpoint",4423
"#powerpoint",4425
"#powerpoint",4427
"#powerpoint",4428
"#powerpoint",4435
"#powerpoint",4450
"#powerpoint",4454
"#powerpoint",4464
"#powerpoint",4465
"#powerpoint",4467
"#powerpoint",4468
"#powerpoint",4469
"#powerpoint",4477
"#powerpoint",4478
"#powerpoint",4484
"#powerpoint",4485
"#powerpoint",4495
"#powerpoint",4499
"#powerpoint",4504
"#powerpoint",4506
"#powerpoint",4509
"#powerpoint",4510
"#powerpoint",4514
"#powerpoint",4515
"#powerpoint",4516
"#powerpoint",4523
"#powerpoint",4525
"#powerpoint",4527
"#powerpoint",4528
"#powerpoint",4530
"#powerpoint",4531
"#powerpoint",4533
"#powerpoint",4534
"#powerpoint",4535
"#powerpoint",4536
"#powerpoint",4537
"#powerpoint",4544
"#powerpoint",4549
"#powerpoint",4550
"#powerpoint",4553
"#powerpoint",4555
"#powerpoint",4557
"#powerpoint",4560
"#powerpoint",4564
"#powerpoint",4565
"#powerpoint",4566
"#powerpoint",4568
"#powerpoint",4574
"#powerpoint",4576
"#powerpoint",4580
"#powerpoint",4582
"#powerpoint",4591
"#powerpoint",4606
"#powerpoint",4639
"#powerpoint",4675
"#powerpoint",4676
"#powerpoint",4677
"#powerpoint",4681
"#powerpoint",4683
"#powerpoint",4687
"#powerpoint",4688
"#powerpoint",4688
"#powerpoint",4689
"#powerpoint",4691
"#powerpoint",4693
"#powerpoint",4696
"#powerpoint",4699
"#powerpoint",4712
"#powerpoint",4714
"#powerpoint",4716
"#powerpoint",4718
"#powerpoint",4720
"#powerpoint",4723
"#powerpoint",4724
"#powerpoint",4726
"#powerpoint",4728
"#powerpoint",4729
"#powerpoint",4733
"#powerpoint",4734
"#powerpoint",4737
"#powerpoint",4738
"#powerpoint",4746
"#powerpoint",4756
"#powerpoint",4757
"#powerpoint",4758
"#powerpoint",4761
"#powerpoint",4763
"#powerpoint",4765
"#powerpoint",4766
"#powerpoint",4773
"#powerpoint",4774
"#powerpoint",4775
"#powerpoint",4776
"#powerpoint",4777
"#powerpoint",4778
"#powerpoint",4782
"#powerpoint",4785
"#powerpoint",4787
"#powerpoint",4794
"#powerpoint",4795
"#powerpoint",4796
"#powerpoint",4797
"#powerpoint",4798
"#powerpoint",4800
"#powerpoint",4802
"#powerpoint",4804
"#powerpoint",4807
"#powerpoint",4808
"#powerpoint",4809
"#powerpoint",4810
"#powerpoint",4811
"#powerpoint",4812
"#powerpoint",4815
"#powerpoint",4816
"#powerpoint",4818
"#powerpoint",4819
"#powerpoint",4821
"#powerpoint",4822
"#powerpoint",4823
"#powerpoint",4825
"#powerpoint",4826
"#powerpoint",4828
"#powerpoint",4829
"#powerpoint",4832
"#powerpoint",4835
"#powerpoint",4850
"#powerpoint",4851
"#powerpoint",4852
"#powerpoint",4855
"#powerpoint",4857
"#powerpoint",4858
"#powerpoint",4859
"#powerpoint",4860
"#powerpoint",4867
"#powerpoint",4871
"#powerpoint",4873
"#powerpoint",4874
"#powerpoint",4876
"#powerpoint",4878
"#powerpoint",4879
"#powerpoint",4892
"#powerpoint",4898
"#powerpoint",4900
"#powerpoint",4901
"#powerpoint",4905
"#powerpoint",4906
"#powerpoint",4907
"#powerpoint",4908
"#powerpoint",4909
"#powerpoint",4910
"#powerpoint",4911
"#powerpoint",4914
"#powerpoint",4915
"#powerpoint",4916
"#powerpoint",4917
"#powerpoint",4919
"#powerpoint",4920
"#powerpoint",4922
"#powerpoint",4925
"#powerpoint",4926
"#powerpoint",4927
"#powerpoint",4934
"#powerpoint",4939
"#powerpoint",4941
"#powerpoint",4942
"#powerpoint",4944
"#powerpoint",4945
"#powerpoint",4950
"#powerpoint",4951
"#powerpoint",4952
"#powerpoint",4962
"#powerpoint",4964
"#powerpoint",4969
"#powerpoint",4971
"#powerpoint",4972
"#powerpoint",4974
"#powerpoint",4975
"#powerpoint",4977
"#powerpoint",4980
"#powerpoint",4983
"#powerpoint",4984
"#powerpoint",4985
"#powerpoint",4986
"#powerpoint",4987
"#powerpoint",4989
"#powerpoint",4990
"#powerpoint",4992
"#powerpoint",4993
"#powerpoint",4996
"#powerpoint",4997
"#powerpoint",4998
"#powerpoint",4999
"#powerpoint",5000
"#powerpoint",5003
"#powerpoint",5009
"#powerpoint",5010
"#powerpoint",5012
"#powerpoint",5013
"#powerpoint",5016
"#powerpoint",5017
"#powerpoint",5018
"#powerpoint",5019
"#powerpoint",5020
"#powerpoint",5021
"#powerpoint",5022
"#powerpoint",5023
"#powerpoint",5024
"#powerpoint",5026
"#powerpoint",5027
"#powerpoint",5028
"#powerpoint",5030
"#powerpoint",5034
"#powerpoint",5040
"#powerpoint",5041
"#powerpoint",5044
"#powerpoint",5045
"#powerpoint",5050
"#powerpoint",5052
"#powerpoint",5053
"#powerpoint",5054
"#powerpoint",5057
"#powerpoint",5058
"#powerpoint",5059
"#powerpoint",5063
"#powerpoint",5064
"#powerpoint",5066
"#powerpoint",5068
"#powerpoint",5069
"#powerpoint",5071
"#powerpoint",5073
"#powerpoint",5075
"#powerpoint",5076
"#powerpoint",5077
"#powerpoint",5079
"#powerpoint",5086
"#powerpoint",5095
"#powerpoint",5097
"#powerpoint",5098
"#powerpoint",5105
"#powerpoint",5105
"#powerpoint",5107
"#powerpoint",5118
"#powerpoint",5119
"#powerpoint",5127
"#powerpoint",5135
"#powerpoint",5138
"#powerpoint",5139
"#powerpoint",5142
"#powerpoint",5149
"#powerpoint",5155
"#powerpoint",5156
"#powerpoint",5159
"#powerpoint",5160
"#powerpoint",5161
"#powerpoint",5162
"#powerpoint",5163
"#powerpoint",5164
"#powerpoint",5166
"#powerpoint",5167
"#powerpoint",5168
"#powerpoint",5177
"#powerpoint",5179
"#powerpoint",5180
"#powerpoint",5182
"#powerpoint",5183
"#powerpoint",5184
"#powerpoint",5186
"#powerpoint",5187
"#powerpoint",5188
"#powerpoint",5189
"#powerpoint",5190
"#powerpoint",5192
"#powerpoint",5193
"#powerpoint",5197
"#powerpoint",5213
"#powerpoint",5219
"#powerpoint",5220
"#powerpoint",5221
"#powerpoint",5224
"#powerpoint",5225
"#powerpoint",5232
"#powerpoint",5232
"#powerpoint",5233
"#powerpoint",5239
"#powerpoint",5245
"#powerpoint",5249
"#powerpoint",5256
"#powerpoint",5259
"#powerpoint",5260
"#powerpoint",5261
"#powerpoint",5266
"#powerpoint",5268
"#powerpoint",5270
"#powerpoint",5271
"#powerpoint",5272
"#powerpoint",5273
"#powerpoint",5275
"#powerpoint",5277
"#powerpoint",5281
"#powerpoint",5283
"#powerpoint",5285
"#powerpoint",5286
"#powerpoint",5287
"#powerpoint",5294
"#powerpoint",5296
"#powerpoint",5302
"#powerpoint",5303
"#powerpoint",5306
"#powerpoint",5307
"#powerpoint",5308
"#powerpoint",5309
"#powerpoint",5310
"#powerpoint",5312
"#powerpoint",5319
"#powerpoint",5320
"#powerpoint",5321
"#powerpoint",5323
"#powerpoint",5330
"#powerpoint",5332
"#powerpoint",5334
"#powerpoint",5335
"#powerpoint",5343
"#powerpoint",5350
"#powerpoint",5353
"#powerpoint",5354
"#powerpoint",5356
"#powerpoint",5358
"#powerpoint",5360
"#powerpoint",5361
"#powerpoint",5365
"#powerpoint",5367
"#powerpoint",5370
"#powerpoint",5371
"#powerpoint",5378
"#powerpoint",5379
"#powerpoint",5380
"#powerpoint",5392
"#powerpoint",5393
"#powerpoint",5394
"#powerpoint",5406
"#powerpoint",5407
"#powerpoint",5412
"#powerpoint",5415
"#powerpoint",5419
"#powerpoint",5421
"#powerpoint",5429
"#powerpoint",5435
"#powerpoint",5440
"#powerpoint",5442
"#powerpoint",5443
"#powerpoint",5445
"#powerpoint",5446
"#powerpoint",5448
"#powerpoint",5450
"#powerpoint",5459
"#powerpoint",5463
"#powerpoint",5464
"#powerpoint",5467
"#powerpoint",5468
"#powerpoint",5470
"#powerpoint",5471
"#powerpoint",5474
"#powerpoint",5476
"#powerpoint",5478
"#powerpoint",5479
"#powerpoint",5481
"#powerpoint",5483
"#powerpoint",5484
"#powerpoint",5485
"#powerpoint",5495
"#powerpoint",5496
"#powerpoint",5497
"#powerpoint",5502
"#powerpoint",5505
"#powerpoint",5508
"#powerpoint",5510
"#powerpoint",5512
"#powerpoint",5515
"#powerpoint",5517
"#powerpoint",5523
"#powerpoint",5527
"#powerpoint",5561
"#powerpoint",5563
"#powerpoint",5570
"#powerpoint",5573
"#powerpoint",5575
"#powerpoint",5578
"#powerpoint",5583
"#powerpoint",5586
"#powerpoint",5589
"#powerpoint",5590
"#powerpoint",5592
"#powerpoint",5593
"#powerpoint",5594
"#powerpoint",5597
"#powerpoint",5602
"#powerpoint",5603
"#powerpoint",5604
"#powerpoint",5606
"#powerpoint",5607
"#powerpoint",5608
"#powerpoint",5609
"#powerpoint",5610
"#powerpoint",5613
"#powerpoint",5614
"#powerpoint",5619
"#powerpoint",5621
"#powerpoint",5628
"#powerpoint",5628
"#powerpoint",5640
"#powerpoint",5642
"#powerpoint",5643
"#powerpoint",5644
"#powerpoint",5645
"#powerpoint",5646
"#powerpoint",5647
"#powerpoint",5658
"#powerpoint",5660
"#powerpoint",5661
"#powerpoint",5663
"#powerpoint",5665
"#powerpoint",5666
"#powerpoint",5669
"#powerpoint",5673
"#powerpoint",5683
"#powerpoint",5684
"#powerpoint",5690
"#powerpoint",5691
"#powerpoint",5692
"#powerpoint",5693
"#powerpoint",5694
"#powerpoint",5695
"#powerpoint",5696
"#powerpoint",5699
"#powerpoint",5700
"#powerpoint",5701
"#powerpoint",5705
"#powerpoint",5706
"#powerpoint",5707
"#powerpoint",5708
"#powerpoint",5712
"#powerpoint",5714
"#powerpoint",5715
"#powerpoint",5719
"#powerpoint",5723
"#powerpoint",5724
"#powerpoint",5725
"#powerpoint",5726
"#powerpoint",5727
"#powerpoint",5731
"#powerpoint",5736
"#powerpoint",5739
"#powerpoint",5744
"#powerpoint",5745
"#powerpoint",5746
"#powerpoint",5747
"#powerpoint",5749
"#powerpoint",5751
"#powerpoint",5752
"#powerpoint",5753
"#powerpoint",5756
"#powerpoint",5764
"#powerpoint",5766
"#powerpoint",5767
"#powerpoint",5771
"#powerpoint",5773
"#powerpoint",5775
"#powerpoint",5776
"#powerpoint",5780
"#powerpoint",5781
"#powerpoint",5783
"#powerpoint",5787
"#powerpoint",5788
"#powerpoint",5789
"#powerpoint",5790
"#powerpoint",5793
"#powerpoint",5794
"#powerpoint",5795
"#powerpoint",5797
"#powerpoint",5801
"#powerpoint",5807
"#powerpoint",5808
"#powerpoint",5825
"#powerpoint",5847
"#powerpoint",5848
"#powerpoint",5852
"#powerpoint",5855
"#powerpoint",5862
"#powerpoint",5877
"#powerpoint",5882
"#powerpoint",5883
"#powerpoint",5885
"#powerpoint",5897
"#powerpoint",5899
"#powerpoint",5900
"#powerpoint",5913
"#powerpoint",5917
"#powerpoint",5918
"#powerpoint",5924
"#powerpoint",5932
"#powerpoint",5935
"#powerpoint",5936
"#powerpoint",5937
"#powerpoint",5940
"#powerpoint",5941
"#powerpoint",5946
"#powerpoint",5947
"#powerpoint",5954
"#powerpoint",5957
"#powerpoint",5959
"#powerpoint",5962
"#powerpoint",5966
"#powerpoint",5972
"#powerpoint",5974
"#powerpoint",5978
"#powerpoint",5980
"#powerpoint",5987
"#powerpoint",5988
"#powerpoint",5989
"#powerpoint",5990
"#powerpoint",5992
"#powerpoint",5993
"#powerpoint",5998
"#powerpoint",6006
"#powerpoint",6010
"#powerpoint",6012
"#powerpoint",6020
"#powerpoint",6027
"#powerpoint",6029
"#powerpoint",6030
"#powerpoint",6031
"#powerpoint",6035
"#powerpoint",6042
"#powerpoint",6058
"#powerpoint",6063
"#powerpoint",6086
"#powerpoint",6088
"#powerpoint",6090
"#powerpoint",6092
"#powerpoint",6098
"#powerpoint",6100
"#powerpoint",6101
"#powerpoint",6102
"#powerpoint",6104
"#powerpoint",6106
"#powerpoint",6115
"#powerpoint",6116
"#powerpoint",6120
"#powerpoint",6123
"#powerpoint",6130
"#powerpoint",6131
"#powerpoint",6138
"#powerpoint",6143
"#powerpoint",6144
"#powerpoint",6145
"#powerpoint",6146
"#powerpoint",6147
"#powerpoint",6156
"#powerpoint",6166
"#powerpoint",6173
"#powerpoint",6174
"#powerpoint",6182
"#powerpoint",6184
"#powerpoint",6187
"#powerpoint",6188
"#powerpoint",6189
"#powerpoint",6190
"#powerpoint",6192
"#powerpoint",6193
"#powerpoint",6194
"#powerpoint",6195
"#powerpoint",6196
"#powerpoint",6197
"#powerpoint",6209
"#powerpoint",6211
"#powerpoint",6217
"#powerpoint",6227
"#powerpoint",6229
"#powerpoint",6230
"#powerpoint",6235
"#powerpoint",6236
"#powerpoint",6238
"#powerpoint",6239
"#powerpoint",6249
"#powerpoint",6250
"#powerpoint",6254
"#powerpoint",6255
"#powerpoint",6261
"#powerpoint",6286
"#powerpoint",6287
"#powerpoint",6290
"#powerpoint",6292
"#powerpoint",6294
"#powerpoint",6295
"#powerpoint",6297
"#powerpoint",6298
"#powerpoint",6299
"#powerpoint",6301
"#powerpoint",6303
"#powerpoint",6305
"#powerpoint",6306
"#powerpoint",6307
"#powerpoint",6308
"#powerpoint",6315
"#powerpoint",6327
"#powerpoint",6328
"#powerpoint",6331
"#powerpoint",6333
"#powerpoint",6336
"#powerpoint",6341
"#powerpoint",6342
"#powerpoint",6344
"#powerpoint",6345
"#powerpoint",6346
"#powerpoint",6347
"#powerpoint",6348
"#powerpoint",6356
"#powerpoint",6359
"#powerpoint",6361
"#powerpoint",6363
"#powerpoint",6364
"#powerpoint",6365
"#powerpoint",6367
"#powerpoint",6368
"#powerpoint",6369
"#powerpoint",6370
"#powerpoint",6372
"#powerpoint",6373
"#powerpoint",6375
"#powerpoint",6380
"#powerpoint",6382
"#powerpoint",6386
"#powerpoint",6387
"#powerpoint",6388
"#powerpoint",6390
"#powerpoint",6391
"#powerpoint",6392
"#powerpoint",6400
"#powerpoint",6403
"#powerpoint",6406
"#powerpoint",6424
"#powerpoint",6427
"#powerpoint",6428
"#powerpoint",6429
"#powerpoint",6432
"#powerpoint",6435
"#powerpoint",6437
"#powerpoint",6438
"#powerpoint",6451
"#powerpoint",6461
"#powerpoint",6462
"#powerpoint",6463
"#powerpoint",6464
"#powerpoint",6466
"#powerpoint",6474
"#powerpoint",6477
"#powerpoint",6481
"#powerpoint",6486
"#powerpoint",6487
"#powerpoint",6491
"#powerpoint",6494
"#powerpoint",6495
"#powerpoint",6500
"#powerpoint",6501
"#powerpoint",6504
"#powerpoint",6508
"#powerpoint",6518
"#powerpoint",6521
"#powerpoint",6528
"#powerpoint",6531
"#powerpoint",6532
"#powerpoint",6533
"#powerpoint",6534
"#powerpoint",6535
"#powerpoint",6536
"#powerpoint",6537
"#powerpoint",6538
"#powerpoint",6539
"#powerpoint",6540
"#powerpoint",6541
"#powerpoint",6546
"#powerpoint",6552
"#powerpoint",6553
"#powerpoint",6554
"#powerpoint",6555
"#powerpoint",6556
"#powerpoint",6558
"#powerpoint",6572
"#powerpoint",6575
"#powerpoint",6579
"#powerpoint",6581
"#powerpoint",6584
"#powerpoint",6586
"#powerpoint",6588
"#powerpoint",6590
"#powerpoint",6591
"#powerpoint",6595
"#powerpoint",6598
"#powerpoint",6600
"#powerpoint",6601
"#powerpoint",6602
"#powerpoint",6605
"#powerpoint",6608
"#powerpoint",6611
"#powerpoint",6619
"#powerpoint",6620
"#powerpoint",6625
"#powerpoint",6626
"#powerpoint",6631
"#powerpoint",6633
"#powerpoint",6636
"#powerpoint",6637
"#powerpoint",6638
"#powerpoint",6639
"#powerpoint",6640
"#powerpoint",6641
"#powerpoint",6647
"#powerpoint",6648
"#powerpoint",6651
"#powerpoint",6658
"#powerpoint",6659
"#powerpoint",6663
"#powerpoint",6667
"#powerpoint",6668
"#powerpoint",6672
"#powerpoint",6673
"#powerpoint",6674
"#powerpoint",6677
"#powerpoint",6678
"#powerpoint",6679
"#powerpoint",6695
"#powerpoint",6697
"#powerpoint",6700
"#powerpoint",6701
"#powerpoint",6703
"#powerpoint",6704
"#powerpoint",6705
"#powerpoint",6706
"#powerpoint",6708
"#powerpoint",6709
"#powerpoint",6711
"#powerpoint",6713
"#powerpoint",6715
"#powerpoint",6717
"#powerpoint",6721
"#powerpoint",6731
"#powerpoint",6732
"#powerpoint",6736
"#powerpoint",6737
"#powerpoint",6740
"#powerpoint",6744
"#powerpoint",6746
"#powerpoint",6747
"#powerpoint",6748
"#powerpoint",6749
"#powerpoint",6750
"#powerpoint",6754
"#powerpoint",6755
"#powerpoint",6757
"#powerpoint",6759
"#powerpoint",6767
"#powerpoint",6771
"#powerpoint",6782
"#powerpoint",6783
"#powerpoint",6784
"#powerpoint",6792
"#powerpoint",6795
"#powerpoint",6796
"#powerpoint",6797
"#powerpoint",6801
"#powerpoint",6803
"#powerpoint",6805
"#powerpoint",6806
"#powerpoint",6819
"#powerpoint",6823
"#powerpoint",6836
"#powerpoint",6838
"#powerpoint",6839
"#powerpoint",6841
"#powerpoint",6842
"#powerpoint",6849
"#powerpoint",6857
"#powerpoint",6859
"#powerpoint",6861
"#powerpoint",6864
"#powerpoint",6865
"#powerpoint",6866
"#powerpoint",6874
"#powerpoint",6876
"#powerpoint",6877
"#powerpoint",6886
"#powerpoint",6890
"#powerpoint",6895
"#powerpoint",6896
"#powerpoint",6897
"#powerpoint",6899
"#powerpoint",6900
"#powerpoint",6901
"#powerpoint",6904
"#powerpoint",6906
"#powerpoint",6907
"#powerpoint",6909
"#powerpoint",6910
"#powerpoint",6911
"#powerpoint",6917
"#powerpoint",6921
"#powerpoint",6929
"#powerpoint",6931
"#powerpoint",6933
"#powerpoint",6941
"#powerpoint",6961
"#powerpoint",6963
"#powerpoint",6964
"#powerpoint",6965
"#powerpoint",6967
"#powerpoint",6970
"#powerpoint",6971
"#powerpoint",6972
"#powerpoint",6973
"#powerpoint",6974
"#powerpoint",6975
"#powerpoint",6977
"#powerpoint",6985
"#powerpoint",6986
"#powerpoint",6992
"#powerpoint",6995
"#powerpoint",6997
"#powerpoint",7001
"#powerpoint",7002
"#powerpoint",7005
"#powerpoint",7009
"#powerpoint",7010
"#powerpoint",7011
"#powerpoint",7012
"#powerpoint",7017
"#powerpoint",7023
"#powerpoint",7024
"#powerpoint",7025
"#powerpoint",7027
"#powerpoint",7030
"#powerpoint",7031
"#powerpoint",7036
"#powerpoint",7039
"#powerpoint",7040
"#powerpoint",7045
"#powerpoint",7046
"#powerpoint",7047
"#powerpoint",7050
"#powerpoint",7051
"#powerpoint",7052
"#powerpoint",7056
"#powerpoint",7069
"#powerpoint",7070
"#powerpoint",7076
"#powerpoint",7096
"#powerpoint",7099
"#powerpoint",7100
"#powerpoint",7106
"#powerpoint",7108
"#powerpoint",7113
"#powerpoint",7117
"#powerpoint",7120
"#powerpoint",7121
"#powerpoint",7123
"#powerpoint",7124
"#powerpoint",7126
"#powerpoint",7130
"#powerpoint",7134
"#powerpoint",7135
"#powerpoint",7137
"#powerpoint",7141
"#powerpoint",7143
"#powerpoint",7170
"#powerpoint",7173
"#powerpoint",7176
"#powerpoint",7177
"#powerpoint",7180
"#powerpoint",7184
"#powerpoint",7192
"#powerpoint",7193
"#powerpoint",7194
"#powerpoint",7195
"#powerpoint",7198
"#powerpoint",7201
"#powerpoint",7219
"#powerpoint",7222
"#powerpoint",7223
"#powerpoint",7224
"#powerpoint",7225
"#powerpoint",7226
"#powerpoint",7228
"#powerpoint",7230
"#powerpoint",7240
"#powerpoint",7247
"#powerpoint",7260
"#powerpoint",7269
"#powerpoint",7289
"#powerpoint",7292
"#powerpoint",7293
"#powerpoint",7301
"#powerpoint",7304
"#powerpoint",7318
"#powerpoint",7319
"#powerpoint",7320
"#powerpoint",7323
"#powerpoint",7324
"#powerpoint",7327
"#powerpoint",7336
"#powerpoint",7337
"#powerpoint",7338
"#powerpoint",7342
"#powerpoint",7344
"#powerpoint",7345
"#powerpoint",7346
"#powerpoint",7347
"#powerpoint",7348
"#powerpoint",7349
"#powerpoint",7350
"#powerpoint",7351
"#powerpoint",7352
"#powerpoint",7360
"#powerpoint",7361
"#powerpoint",7362
"#powerpoint",7364
"#powerpoint",7365
"#powerpoint",7369
"#powerpoint",7372
"#powerpoint",7373
"#powerpoint",7375
"#powerpoint",7377
"#powerpoint",7379
"#powerpoint",7386
"#powerpoint",7390
"#powerpoint",7391
"#powerpoint",7393
"#powerpoint",7394
"#powerpoint",7400
"#powerpoint",7401
"#powerpoint",7403
"#powerpoint",7404
"#powerpoint",7406
"#powerpoint",7407
"#powerpoint",7408
"#powerpoint",7409
"#powerpoint",7410
"#powerpoint",7415
"#powerpoint",7416
"#powerpoint",7418
"#powerpoint",7421
"#powerpoint",7432
"#powerpoint",7433
"#powerpoint",7436
"#powerpoint",7443
