DateKey,FullDateAlternateKey,Day Number Of Week,English Day Name Of Week,Spanish Day Name Of Week,French Day Name Of Week,Day Number Of Month,Day Number Of Year,Week Number Of Year,English Month Name,Spanish Month Name,French Month Name,Month Number Of Year,Calendar Quarter,Calendar Year,Calendar Semester,Fiscal Quarter,Fiscal Year,Fiscal Semester,Month Year,2 Digit Month Number,2 Digit Month Number SW
20100710,2010-07-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,191,28,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100711,2010-07-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,192,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100712,2010-07-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,193,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100713,2010-07-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,194,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100714,2010-07-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,195,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100715,2010-07-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,196,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100716,2010-07-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,197,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100717,2010-07-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,198,29,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100718,2010-07-18 00:00:00.000,1,"Sunday","Domingo","Dimanche",18,199,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100719,2010-07-19 00:00:00.000,2,"Monday","Lunes","Lundi",19,200,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100720,2010-07-20 00:00:00.000,3,"Tuesday","Martes","Mardi",20,201,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100721,2010-07-21 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",21,202,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100722,2010-07-22 00:00:00.000,5,"Thursday","Jueves","Jeudi",22,203,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100723,2010-07-23 00:00:00.000,6,"Friday","Viernes","Vendredi",23,204,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100724,2010-07-24 00:00:00.000,7,"Saturday","Sábado","Samedi",24,205,30,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100725,2010-07-25 00:00:00.000,1,"Sunday","Domingo","Dimanche",25,206,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100726,2010-07-26 00:00:00.000,2,"Monday","Lunes","Lundi",26,207,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100727,2010-07-27 00:00:00.000,3,"Tuesday","Martes","Mardi",27,208,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100728,2010-07-28 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",28,209,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100729,2010-07-29 00:00:00.000,5,"Thursday","Jueves","Jeudi",29,210,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100730,2010-07-30 00:00:00.000,6,"Friday","Viernes","Vendredi",30,211,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20100731,2010-07-31 00:00:00.000,7,"Saturday","Sábado","Samedi",31,212,31,"July","Julio","Juillet",7,3,2010,2,1,2011,1,"07-2010","07","07"
20050801,2005-08-01 00:00:00.000,2,"Monday","Lunes","Lundi",1,213,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050802,2005-08-02 00:00:00.000,3,"Tuesday","Martes","Mardi",2,214,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050803,2005-08-03 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",3,215,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050804,2005-08-04 00:00:00.000,5,"Thursday","Jueves","Jeudi",4,216,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050805,2005-08-05 00:00:00.000,6,"Friday","Viernes","Vendredi",5,217,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050806,2005-08-06 00:00:00.000,7,"Saturday","Sábado","Samedi",6,218,32,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050807,2005-08-07 00:00:00.000,1,"Sunday","Domingo","Dimanche",7,219,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050808,2005-08-08 00:00:00.000,2,"Monday","Lunes","Lundi",8,220,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050809,2005-08-09 00:00:00.000,3,"Tuesday","Martes","Mardi",9,221,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050810,2005-08-10 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",10,222,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050811,2005-08-11 00:00:00.000,5,"Thursday","Jueves","Jeudi",11,223,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050812,2005-08-12 00:00:00.000,6,"Friday","Viernes","Vendredi",12,224,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050813,2005-08-13 00:00:00.000,7,"Saturday","Sábado","Samedi",13,225,33,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050814,2005-08-14 00:00:00.000,1,"Sunday","Domingo","Dimanche",14,226,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050815,2005-08-15 00:00:00.000,2,"Monday","Lunes","Lundi",15,227,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050816,2005-08-16 00:00:00.000,3,"Tuesday","Martes","Mardi",16,228,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050817,2005-08-17 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",17,229,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050818,2005-08-18 00:00:00.000,5,"Thursday","Jueves","Jeudi",18,230,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050819,2005-08-19 00:00:00.000,6,"Friday","Viernes","Vendredi",19,231,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050820,2005-08-20 00:00:00.000,7,"Saturday","Sábado","Samedi",20,232,34,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050821,2005-08-21 00:00:00.000,1,"Sunday","Domingo","Dimanche",21,233,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050822,2005-08-22 00:00:00.000,2,"Monday","Lunes","Lundi",22,234,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050823,2005-08-23 00:00:00.000,3,"Tuesday","Martes","Mardi",23,235,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050824,2005-08-24 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",24,236,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050825,2005-08-25 00:00:00.000,5,"Thursday","Jueves","Jeudi",25,237,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050826,2005-08-26 00:00:00.000,6,"Friday","Viernes","Vendredi",26,238,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050827,2005-08-27 00:00:00.000,7,"Saturday","Sábado","Samedi",27,239,35,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050828,2005-08-28 00:00:00.000,1,"Sunday","Domingo","Dimanche",28,240,36,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050829,2005-08-29 00:00:00.000,2,"Monday","Lunes","Lundi",29,241,36,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050830,2005-08-30 00:00:00.000,3,"Tuesday","Martes","Mardi",30,242,36,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20050831,2005-08-31 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",31,243,36,"August","Agosto","Août",8,3,2005,2,1,2006,1,"08-2005","08","08"
20060801,2006-08-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,213,31,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060802,2006-08-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,214,31,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060803,2006-08-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,215,31,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060804,2006-08-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,216,31,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060805,2006-08-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,217,31,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060806,2006-08-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,218,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060807,2006-08-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,219,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060808,2006-08-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,220,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060809,2006-08-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,221,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060810,2006-08-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,222,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060811,2006-08-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,223,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060812,2006-08-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,224,32,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060813,2006-08-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,225,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060814,2006-08-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,226,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060815,2006-08-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,227,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060816,2006-08-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,228,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060817,2006-08-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,229,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060818,2006-08-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,230,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060819,2006-08-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,231,33,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060820,2006-08-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,232,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060821,2006-08-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,233,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060822,2006-08-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,234,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060823,2006-08-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,235,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060824,2006-08-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,236,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060825,2006-08-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,237,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060826,2006-08-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,238,34,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060827,2006-08-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,239,35,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060828,2006-08-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,240,35,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060829,2006-08-29 00:00:00.000,3,"Tuesday","Martes","Mardi",29,241,35,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060830,2006-08-30 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",30,242,35,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20060831,2006-08-31 00:00:00.000,5,"Thursday","Jueves","Jeudi",31,243,35,"August","Agosto","Août",8,3,2006,2,1,2007,1,"08-2006","08","08"
20070801,2007-08-01 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",1,213,31,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070802,2007-08-02 00:00:00.000,5,"Thursday","Jueves","Jeudi",2,214,31,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070803,2007-08-03 00:00:00.000,6,"Friday","Viernes","Vendredi",3,215,31,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070804,2007-08-04 00:00:00.000,7,"Saturday","Sábado","Samedi",4,216,31,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070805,2007-08-05 00:00:00.000,1,"Sunday","Domingo","Dimanche",5,217,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070806,2007-08-06 00:00:00.000,2,"Monday","Lunes","Lundi",6,218,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070807,2007-08-07 00:00:00.000,3,"Tuesday","Martes","Mardi",7,219,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070808,2007-08-08 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",8,220,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070809,2007-08-09 00:00:00.000,5,"Thursday","Jueves","Jeudi",9,221,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070810,2007-08-10 00:00:00.000,6,"Friday","Viernes","Vendredi",10,222,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070811,2007-08-11 00:00:00.000,7,"Saturday","Sábado","Samedi",11,223,32,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070812,2007-08-12 00:00:00.000,1,"Sunday","Domingo","Dimanche",12,224,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070813,2007-08-13 00:00:00.000,2,"Monday","Lunes","Lundi",13,225,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070814,2007-08-14 00:00:00.000,3,"Tuesday","Martes","Mardi",14,226,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070815,2007-08-15 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",15,227,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070816,2007-08-16 00:00:00.000,5,"Thursday","Jueves","Jeudi",16,228,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070817,2007-08-17 00:00:00.000,6,"Friday","Viernes","Vendredi",17,229,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070818,2007-08-18 00:00:00.000,7,"Saturday","Sábado","Samedi",18,230,33,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070819,2007-08-19 00:00:00.000,1,"Sunday","Domingo","Dimanche",19,231,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070820,2007-08-20 00:00:00.000,2,"Monday","Lunes","Lundi",20,232,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070821,2007-08-21 00:00:00.000,3,"Tuesday","Martes","Mardi",21,233,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070822,2007-08-22 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",22,234,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070823,2007-08-23 00:00:00.000,5,"Thursday","Jueves","Jeudi",23,235,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070824,2007-08-24 00:00:00.000,6,"Friday","Viernes","Vendredi",24,236,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070825,2007-08-25 00:00:00.000,7,"Saturday","Sábado","Samedi",25,237,34,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070826,2007-08-26 00:00:00.000,1,"Sunday","Domingo","Dimanche",26,238,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070827,2007-08-27 00:00:00.000,2,"Monday","Lunes","Lundi",27,239,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070828,2007-08-28 00:00:00.000,3,"Tuesday","Martes","Mardi",28,240,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070829,2007-08-29 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",29,241,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070830,2007-08-30 00:00:00.000,5,"Thursday","Jueves","Jeudi",30,242,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20070831,2007-08-31 00:00:00.000,6,"Friday","Viernes","Vendredi",31,243,35,"August","Agosto","Août",8,3,2007,2,1,2008,1,"08-2007","08","08"
20080801,2008-08-01 00:00:00.000,6,"Friday","Viernes","Vendredi",1,214,31,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080802,2008-08-02 00:00:00.000,7,"Saturday","Sábado","Samedi",2,215,31,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080803,2008-08-03 00:00:00.000,1,"Sunday","Domingo","Dimanche",3,216,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080804,2008-08-04 00:00:00.000,2,"Monday","Lunes","Lundi",4,217,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080805,2008-08-05 00:00:00.000,3,"Tuesday","Martes","Mardi",5,218,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080806,2008-08-06 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",6,219,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080807,2008-08-07 00:00:00.000,5,"Thursday","Jueves","Jeudi",7,220,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080808,2008-08-08 00:00:00.000,6,"Friday","Viernes","Vendredi",8,221,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080809,2008-08-09 00:00:00.000,7,"Saturday","Sábado","Samedi",9,222,32,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080810,2008-08-10 00:00:00.000,1,"Sunday","Domingo","Dimanche",10,223,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080811,2008-08-11 00:00:00.000,2,"Monday","Lunes","Lundi",11,224,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080812,2008-08-12 00:00:00.000,3,"Tuesday","Martes","Mardi",12,225,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080813,2008-08-13 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",13,226,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080814,2008-08-14 00:00:00.000,5,"Thursday","Jueves","Jeudi",14,227,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080815,2008-08-15 00:00:00.000,6,"Friday","Viernes","Vendredi",15,228,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080816,2008-08-16 00:00:00.000,7,"Saturday","Sábado","Samedi",16,229,33,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080817,2008-08-17 00:00:00.000,1,"Sunday","Domingo","Dimanche",17,230,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080818,2008-08-18 00:00:00.000,2,"Monday","Lunes","Lundi",18,231,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080819,2008-08-19 00:00:00.000,3,"Tuesday","Martes","Mardi",19,232,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080820,2008-08-20 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",20,233,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080821,2008-08-21 00:00:00.000,5,"Thursday","Jueves","Jeudi",21,234,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080822,2008-08-22 00:00:00.000,6,"Friday","Viernes","Vendredi",22,235,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080823,2008-08-23 00:00:00.000,7,"Saturday","Sábado","Samedi",23,236,34,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080824,2008-08-24 00:00:00.000,1,"Sunday","Domingo","Dimanche",24,237,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080825,2008-08-25 00:00:00.000,2,"Monday","Lunes","Lundi",25,238,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080826,2008-08-26 00:00:00.000,3,"Tuesday","Martes","Mardi",26,239,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080827,2008-08-27 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",27,240,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080828,2008-08-28 00:00:00.000,5,"Thursday","Jueves","Jeudi",28,241,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080829,2008-08-29 00:00:00.000,6,"Friday","Viernes","Vendredi",29,242,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080830,2008-08-30 00:00:00.000,7,"Saturday","Sábado","Samedi",30,243,35,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20080831,2008-08-31 00:00:00.000,1,"Sunday","Domingo","Dimanche",31,244,36,"August","Agosto","Août",8,3,2008,2,1,2009,1,"08-2008","08","08"
20090801,2009-08-01 00:00:00.000,7,"Saturday","Sábado","Samedi",1,213,31,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090802,2009-08-02 00:00:00.000,1,"Sunday","Domingo","Dimanche",2,214,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090803,2009-08-03 00:00:00.000,2,"Monday","Lunes","Lundi",3,215,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090804,2009-08-04 00:00:00.000,3,"Tuesday","Martes","Mardi",4,216,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090805,2009-08-05 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",5,217,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090806,2009-08-06 00:00:00.000,5,"Thursday","Jueves","Jeudi",6,218,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090807,2009-08-07 00:00:00.000,6,"Friday","Viernes","Vendredi",7,219,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
20090808,2009-08-08 00:00:00.000,7,"Saturday","Sábado","Samedi",8,220,32,"August","Agosto","Août",8,3,2009,2,1,2010,1,"08-2009","08","08"
