Country,Date,Disease,ID,Month,Update,Year,Cases,Death,Pathogens,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,Disease_Scientific_Name
"US",2020-03-05 00:00:00.000,"COVID-19",8936,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8937,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8938,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8939,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8940,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8941,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8942,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8943,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8944,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8945,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8946,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8947,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-05 00:00:00.000,"COVID-19",8948,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9119,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9120,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9121,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9122,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9123,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-03-06 00:00:00.000,"COVID-19",9124,3,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
