Date,Year,Week_No,Day Name,Year.1,Month,Month Name,Quarter,Week of Year,Start of Week,End of Month,UPPERCASE
2017-12-12 00:00:00.000,"2017","50","Tuesday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-13 00:00:00.000,"2017","50","Wednesday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-14 00:00:00.000,"2017","50","Thursday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-15 00:00:00.000,"2017","50","Friday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-16 00:00:00.000,"2017","50","Saturday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-17 00:00:00.000,"2017","51","Sunday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-18 00:00:00.000,"2017","51","Monday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-19 00:00:00.000,"2017","51","Tuesday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-20 00:00:00.000,"2017","51","Wednesday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-21 00:00:00.000,"2017","51","Thursday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-22 00:00:00.000,"2017","51","Friday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-23 00:00:00.000,"2017","51","Saturday",2017,12,"December",4,51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-24 00:00:00.000,"2017","52","Sunday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-25 00:00:00.000,"2017","52","Monday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-26 00:00:00.000,"2017","52","Tuesday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-27 00:00:00.000,"2017","52","Wednesday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-28 00:00:00.000,"2017","52","Thursday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-29 00:00:00.000,"2017","52","Friday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-30 00:00:00.000,"2017","52","Saturday",2017,12,"December",4,52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-31 00:00:00.000,"2017","53","Sunday",2017,12,"December",4,53,2017-12-31 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
