Date,Year,Week_No,Day Name,Year.1,Month,Month Name,Quarter,Week of Year,Start of Week,End of Month,UPPERCASE,Day Inx,YM Key,Last Sale Date
2019-08-01 00:00:00.000,"2019","31","Thursday",2019,8,"August","Q3",31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG",619,"201908",0
2019-08-02 00:00:00.000,"2019","31","Friday",2019,8,"August","Q3",31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG",620,"201908",0
2019-08-03 00:00:00.000,"2019","31","Saturday",2019,8,"August","Q3",31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG",621,"201908",0
2019-08-04 00:00:00.000,"2019","32","Sunday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",622,"201908",0
2019-08-05 00:00:00.000,"2019","32","Monday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",623,"201908",0
2019-08-06 00:00:00.000,"2019","32","Tuesday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",624,"201908",0
2019-08-07 00:00:00.000,"2019","32","Wednesday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",625,"201908",0
2019-08-08 00:00:00.000,"2019","32","Thursday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",626,"201908",0
2019-08-09 00:00:00.000,"2019","32","Friday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",627,"201908",0
2019-08-10 00:00:00.000,"2019","32","Saturday",2019,8,"August","Q3",32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG",628,"201908",0
2019-08-11 00:00:00.000,"2019","33","Sunday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",629,"201908",0
2019-08-12 00:00:00.000,"2019","33","Monday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",630,"201908",0
2019-08-13 00:00:00.000,"2019","33","Tuesday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",631,"201908",0
2019-08-14 00:00:00.000,"2019","33","Wednesday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",632,"201908",0
2019-08-15 00:00:00.000,"2019","33","Thursday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",633,"201908",0
2019-08-16 00:00:00.000,"2019","33","Friday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",634,"201908",0
2019-08-17 00:00:00.000,"2019","33","Saturday",2019,8,"August","Q3",33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG",635,"201908",0
2019-08-18 00:00:00.000,"2019","34","Sunday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",636,"201908",0
2019-08-19 00:00:00.000,"2019","34","Monday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",637,"201908",0
2019-08-20 00:00:00.000,"2019","34","Tuesday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",638,"201908",0
2019-08-21 00:00:00.000,"2019","34","Wednesday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",639,"201908",0
2019-08-22 00:00:00.000,"2019","34","Thursday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",640,"201908",0
2019-08-23 00:00:00.000,"2019","34","Friday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",641,"201908",0
2019-08-24 00:00:00.000,"2019","34","Saturday",2019,8,"August","Q3",34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG",642,"201908",0
2019-08-25 00:00:00.000,"2019","35","Sunday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",643,"201908",0
2019-08-26 00:00:00.000,"2019","35","Monday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",644,"201908",0
2019-08-27 00:00:00.000,"2019","35","Tuesday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",645,"201908",0
2019-08-28 00:00:00.000,"2019","35","Wednesday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",646,"201908",0
2019-08-29 00:00:00.000,"2019","35","Thursday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",647,"201908",0
2019-08-30 00:00:00.000,"2019","35","Friday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",648,"201908",0
2019-08-31 00:00:00.000,"2019","35","Saturday",2019,8,"August","Q3",35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG",649,"201908",0
2019-09-01 00:00:00.000,"2019","36","Sunday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",650,"201909",0
2019-09-02 00:00:00.000,"2019","36","Monday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",651,"201909",0
2019-09-03 00:00:00.000,"2019","36","Tuesday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",652,"201909",0
2019-09-04 00:00:00.000,"2019","36","Wednesday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",653,"201909",0
2019-09-05 00:00:00.000,"2019","36","Thursday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",654,"201909",0
2019-09-06 00:00:00.000,"2019","36","Friday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",655,"201909",0
2019-09-07 00:00:00.000,"2019","36","Saturday",2019,9,"September","Q3",36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP",656,"201909",0
2019-09-08 00:00:00.000,"2019","37","Sunday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",657,"201909",0
2019-09-09 00:00:00.000,"2019","37","Monday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",658,"201909",0
2019-09-10 00:00:00.000,"2019","37","Tuesday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",659,"201909",0
2019-09-11 00:00:00.000,"2019","37","Wednesday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",660,"201909",0
2019-09-12 00:00:00.000,"2019","37","Thursday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",661,"201909",0
2019-09-13 00:00:00.000,"2019","37","Friday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",662,"201909",0
2019-09-14 00:00:00.000,"2019","37","Saturday",2019,9,"September","Q3",37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP",663,"201909",0
2019-09-15 00:00:00.000,"2019","38","Sunday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",664,"201909",0
2019-09-16 00:00:00.000,"2019","38","Monday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",665,"201909",0
2019-09-17 00:00:00.000,"2019","38","Tuesday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",666,"201909",0
2019-09-18 00:00:00.000,"2019","38","Wednesday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",667,"201909",0
2019-09-19 00:00:00.000,"2019","38","Thursday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",668,"201909",0
2019-09-20 00:00:00.000,"2019","38","Friday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",669,"201909",0
2019-09-21 00:00:00.000,"2019","38","Saturday",2019,9,"September","Q3",38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP",670,"201909",1
2019-09-22 00:00:00.000,"2019","39","Sunday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",671,"201909",1
2019-09-23 00:00:00.000,"2019","39","Monday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",672,"201909",1
2019-09-24 00:00:00.000,"2019","39","Tuesday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",673,"201909",1
2019-09-25 00:00:00.000,"2019","39","Wednesday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",674,"201909",1
2019-09-26 00:00:00.000,"2019","39","Thursday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",675,"201909",1
2019-09-27 00:00:00.000,"2019","39","Friday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",676,"201909",1
2019-09-28 00:00:00.000,"2019","39","Saturday",2019,9,"September","Q3",39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP",677,"201909",1
2019-09-29 00:00:00.000,"2019","40","Sunday",2019,9,"September","Q3",40,2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,"SEP",678,"201909",1
2019-09-30 00:00:00.000,"2019","40","Monday",2019,9,"September","Q3",40,2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,"SEP",679,"201909",1
2017-11-20 00:00:00.000,"2017","47","Monday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",0,"201711",1
2017-11-21 00:00:00.000,"2017","47","Tuesday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",1,"201711",1
2017-11-22 00:00:00.000,"2017","47","Wednesday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",2,"201711",1
2017-11-23 00:00:00.000,"2017","47","Thursday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",3,"201711",1
2017-11-24 00:00:00.000,"2017","47","Friday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",4,"201711",1
2017-11-25 00:00:00.000,"2017","47","Saturday",2017,11,"November","Q4",47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV",5,"201711",1
2017-11-26 00:00:00.000,"2017","48","Sunday",2017,11,"November","Q4",48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV",6,"201711",1
2017-11-27 00:00:00.000,"2017","48","Monday",2017,11,"November","Q4",48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV",7,"201711",0
2017-11-28 00:00:00.000,"2017","48","Tuesday",2017,11,"November","Q4",48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV",8,"201711",0
2017-11-29 00:00:00.000,"2017","48","Wednesday",2017,11,"November","Q4",48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV",9,"201711",0
2017-11-30 00:00:00.000,"2017","48","Thursday",2017,11,"November","Q4",48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV",10,"201711",0
2017-12-01 00:00:00.000,"2017","48","Friday",2017,12,"December","Q4",48,2017-11-26 00:00:00.000,2017-12-31 00:00:00.000,"DEC",11,"201712",0
2017-12-02 00:00:00.000,"2017","48","Saturday",2017,12,"December","Q4",48,2017-11-26 00:00:00.000,2017-12-31 00:00:00.000,"DEC",12,"201712",0
2017-12-03 00:00:00.000,"2017","49","Sunday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",13,"201712",0
2017-12-04 00:00:00.000,"2017","49","Monday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",14,"201712",0
2017-12-05 00:00:00.000,"2017","49","Tuesday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",15,"201712",0
2017-12-06 00:00:00.000,"2017","49","Wednesday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",16,"201712",0
2017-12-07 00:00:00.000,"2017","49","Thursday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",17,"201712",0
2017-12-08 00:00:00.000,"2017","49","Friday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",18,"201712",0
2017-12-09 00:00:00.000,"2017","49","Saturday",2017,12,"December","Q4",49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC",19,"201712",0
2017-12-10 00:00:00.000,"2017","50","Sunday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",20,"201712",0
2017-12-11 00:00:00.000,"2017","50","Monday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",21,"201712",0
2017-12-12 00:00:00.000,"2017","50","Tuesday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",22,"201712",0
2017-12-13 00:00:00.000,"2017","50","Wednesday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",23,"201712",0
2017-12-14 00:00:00.000,"2017","50","Thursday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",24,"201712",0
2017-12-15 00:00:00.000,"2017","50","Friday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",25,"201712",0
2017-12-16 00:00:00.000,"2017","50","Saturday",2017,12,"December","Q4",50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC",26,"201712",0
2017-12-17 00:00:00.000,"2017","51","Sunday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",27,"201712",0
2017-12-18 00:00:00.000,"2017","51","Monday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",28,"201712",0
2017-12-19 00:00:00.000,"2017","51","Tuesday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",29,"201712",0
2017-12-20 00:00:00.000,"2017","51","Wednesday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",30,"201712",0
2017-12-21 00:00:00.000,"2017","51","Thursday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",31,"201712",0
2017-12-22 00:00:00.000,"2017","51","Friday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",32,"201712",0
2017-12-23 00:00:00.000,"2017","51","Saturday",2017,12,"December","Q4",51,2017-12-17 00:00:00.000,2017-12-31 00:00:00.000,"DEC",33,"201712",0
2017-12-24 00:00:00.000,"2017","52","Sunday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",34,"201712",0
2017-12-25 00:00:00.000,"2017","52","Monday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",35,"201712",0
2017-12-26 00:00:00.000,"2017","52","Tuesday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",36,"201712",0
2017-12-27 00:00:00.000,"2017","52","Wednesday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",37,"201712",0
2017-12-28 00:00:00.000,"2017","52","Thursday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",38,"201712",0
2017-12-29 00:00:00.000,"2017","52","Friday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",39,"201712",0
2017-12-30 00:00:00.000,"2017","52","Saturday",2017,12,"December","Q4",52,2017-12-24 00:00:00.000,2017-12-31 00:00:00.000,"DEC",40,"201712",0
2017-12-31 00:00:00.000,"2017","53","Sunday",2017,12,"December","Q4",53,2017-12-31 00:00:00.000,2017-12-31 00:00:00.000,"DEC",41,"201712",0
