Date,Year Number,Year,Year Quarter Number,Year Quarter,Year Month Number,Year Month,Month Number,Month,Day of Week Number,Day of Week,Working Day
2009-02-23 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",2,"Monday","WorkDay"
2009-03-02 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday","WorkDay"
2009-03-09 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday","WorkDay"
2009-03-16 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday","WorkDay"
2009-03-23 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday","WorkDay"
2009-03-30 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",2,"Monday","WorkDay"
2009-04-06 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",2,"Monday","WorkDay"
2009-04-13 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",2,"Monday","WorkDay"
2009-04-20 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",2,"Monday","WorkDay"
2009-04-27 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",2,"Monday","WorkDay"
2009-05-04 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",2,"Monday","WorkDay"
2009-05-11 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",2,"Monday","WorkDay"
2009-05-18 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",2,"Monday","WorkDay"
2009-05-25 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",2,"Monday","WorkDay"
2009-06-01 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",2,"Monday","WorkDay"
2009-06-08 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",2,"Monday","WorkDay"
2009-06-15 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",2,"Monday","WorkDay"
2009-06-22 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",2,"Monday","WorkDay"
2009-06-29 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",2,"Monday","WorkDay"
2009-07-06 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",2,"Monday","WorkDay"
2009-07-13 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",2,"Monday","WorkDay"
2009-07-20 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",2,"Monday","WorkDay"
2009-07-27 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",2,"Monday","WorkDay"
2009-08-03 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday","WorkDay"
2009-08-10 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday","WorkDay"
2009-08-17 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday","WorkDay"
2009-08-24 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday","WorkDay"
2009-08-31 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",2,"Monday","WorkDay"
2009-09-07 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",2,"Monday","WorkDay"
2009-09-14 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",2,"Monday","WorkDay"
2009-09-21 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",2,"Monday","WorkDay"
2009-09-28 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",2,"Monday","WorkDay"
2009-10-05 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",2,"Monday","WorkDay"
2009-10-12 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",2,"Monday","WorkDay"
2009-10-19 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",2,"Monday","WorkDay"
2009-10-26 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",2,"Monday","WorkDay"
2009-11-02 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday","WorkDay"
2009-11-09 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday","WorkDay"
2009-11-16 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday","WorkDay"
2009-11-23 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday","WorkDay"
2009-11-30 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday","WorkDay"
2009-12-07 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",2,"Monday","WorkDay"
2009-12-14 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",2,"Monday","WorkDay"
2009-12-21 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",2,"Monday","WorkDay"
2009-12-28 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",2,"Monday","WorkDay"
2010-01-04 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",2,"Monday","WorkDay"
2010-01-11 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",2,"Monday","WorkDay"
2010-01-18 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",2,"Monday","WorkDay"
2010-01-25 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",2,"Monday","WorkDay"
2010-02-01 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",2,"Monday","WorkDay"
2010-02-08 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",2,"Monday","WorkDay"
2010-02-15 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",2,"Monday","WorkDay"
2010-02-22 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",2,"Monday","WorkDay"
2010-03-01 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday","WorkDay"
2010-03-08 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday","WorkDay"
2010-03-15 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday","WorkDay"
2010-03-22 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday","WorkDay"
2010-03-29 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",2,"Monday","WorkDay"
2010-04-05 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",2,"Monday","WorkDay"
2010-04-12 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",2,"Monday","WorkDay"
2010-04-19 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",2,"Monday","WorkDay"
2010-04-26 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",2,"Monday","WorkDay"
2010-05-03 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",2,"Monday","WorkDay"
2010-05-10 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",2,"Monday","WorkDay"
2010-05-17 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",2,"Monday","WorkDay"
2010-05-24 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",2,"Monday","WorkDay"
2010-05-31 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",2,"Monday","WorkDay"
2010-06-07 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",2,"Monday","WorkDay"
2010-06-14 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",2,"Monday","WorkDay"
2010-06-21 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",2,"Monday","WorkDay"
2010-06-28 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",2,"Monday","WorkDay"
2010-07-05 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",2,"Monday","WorkDay"
2010-07-12 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",2,"Monday","WorkDay"
2010-07-19 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",2,"Monday","WorkDay"
2010-07-26 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",2,"Monday","WorkDay"
2010-08-02 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday","WorkDay"
2010-08-09 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday","WorkDay"
2010-08-16 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday","WorkDay"
2010-08-23 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday","WorkDay"
2010-08-30 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",2,"Monday","WorkDay"
2010-09-06 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",2,"Monday","WorkDay"
2010-09-13 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",2,"Monday","WorkDay"
2010-09-20 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",2,"Monday","WorkDay"
2010-09-27 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",2,"Monday","WorkDay"
2010-10-04 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",2,"Monday","WorkDay"
2010-10-11 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",2,"Monday","WorkDay"
2010-10-18 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",2,"Monday","WorkDay"
2010-10-25 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",2,"Monday","WorkDay"
2010-11-01 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday","WorkDay"
2010-11-08 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday","WorkDay"
2010-11-15 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday","WorkDay"
2010-11-22 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday","WorkDay"
2010-11-29 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday","WorkDay"
2010-12-06 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",2,"Monday","WorkDay"
2010-12-13 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",2,"Monday","WorkDay"
2010-12-20 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",2,"Monday","WorkDay"
2010-12-27 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",2,"Monday","WorkDay"
2011-01-03 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",2,"Monday","WorkDay"
2011-01-10 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",2,"Monday","WorkDay"
2011-01-17 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",2,"Monday","WorkDay"
2011-01-24 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",2,"Monday","WorkDay"
2011-01-31 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",2,"Monday","WorkDay"
2011-02-07 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",2,"Monday","WorkDay"
2011-02-14 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",2,"Monday","WorkDay"
2011-02-21 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",2,"Monday","WorkDay"
2011-02-28 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",2,"Monday","WorkDay"
2011-03-07 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday","WorkDay"
2011-03-14 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday","WorkDay"
2011-03-21 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday","WorkDay"
2011-03-28 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",2,"Monday","WorkDay"
2011-04-04 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",2,"Monday","WorkDay"
2011-04-11 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",2,"Monday","WorkDay"
2011-04-18 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",2,"Monday","WorkDay"
2011-04-25 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",2,"Monday","WorkDay"
2011-05-02 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",2,"Monday","WorkDay"
2011-05-09 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",2,"Monday","WorkDay"
2011-05-16 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",2,"Monday","WorkDay"
2011-05-23 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",2,"Monday","WorkDay"
2011-05-30 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",2,"Monday","WorkDay"
2011-06-06 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",2,"Monday","WorkDay"
2011-06-13 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",2,"Monday","WorkDay"
2011-06-20 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",2,"Monday","WorkDay"
2011-06-27 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",2,"Monday","WorkDay"
2011-07-04 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",2,"Monday","WorkDay"
2011-07-11 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",2,"Monday","WorkDay"
2011-07-18 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",2,"Monday","WorkDay"
2011-07-25 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",2,"Monday","WorkDay"
2011-08-01 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday","WorkDay"
2011-08-08 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday","WorkDay"
2011-08-15 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday","WorkDay"
2011-08-22 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday","WorkDay"
2011-08-29 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",2,"Monday","WorkDay"
2011-09-05 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",2,"Monday","WorkDay"
2011-09-12 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",2,"Monday","WorkDay"
2011-09-19 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",2,"Monday","WorkDay"
2011-09-26 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",2,"Monday","WorkDay"
2011-10-03 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",2,"Monday","WorkDay"
2011-10-10 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",2,"Monday","WorkDay"
2011-10-17 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",2,"Monday","WorkDay"
2011-10-24 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",2,"Monday","WorkDay"
2011-10-31 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",2,"Monday","WorkDay"
2011-11-07 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",2,"Monday","WorkDay"
2011-11-14 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",2,"Monday","WorkDay"
2011-11-21 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",2,"Monday","WorkDay"
2011-11-28 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",2,"Monday","WorkDay"
2011-12-05 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",2,"Monday","WorkDay"
2011-12-12 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",2,"Monday","WorkDay"
2011-12-19 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",2,"Monday","WorkDay"
2011-12-26 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",2,"Monday","WorkDay"
2005-01-04 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",3,"Tuesday","WorkDay"
2005-01-11 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",3,"Tuesday","WorkDay"
2005-01-18 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",3,"Tuesday","WorkDay"
2005-01-25 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",3,"Tuesday","WorkDay"
2005-02-01 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",3,"Tuesday","WorkDay"
2005-02-08 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",3,"Tuesday","WorkDay"
2005-02-15 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",3,"Tuesday","WorkDay"
2005-02-22 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",3,"Tuesday","WorkDay"
2005-03-01 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",3,"Tuesday","WorkDay"
2005-03-08 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",3,"Tuesday","WorkDay"
2005-03-15 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",3,"Tuesday","WorkDay"
2005-03-22 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",3,"Tuesday","WorkDay"
2005-03-29 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",3,"Tuesday","WorkDay"
2005-04-05 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",3,"Tuesday","WorkDay"
2005-04-12 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",3,"Tuesday","WorkDay"
2005-04-19 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",3,"Tuesday","WorkDay"
2005-04-26 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",3,"Tuesday","WorkDay"
2005-05-03 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",3,"Tuesday","WorkDay"
2005-05-10 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",3,"Tuesday","WorkDay"
2005-05-17 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",3,"Tuesday","WorkDay"
2005-05-24 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",3,"Tuesday","WorkDay"
2005-05-31 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",3,"Tuesday","WorkDay"
2005-06-07 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",3,"Tuesday","WorkDay"
2005-06-14 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",3,"Tuesday","WorkDay"
2005-06-21 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",3,"Tuesday","WorkDay"
2005-06-28 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",3,"Tuesday","WorkDay"
2005-07-05 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",3,"Tuesday","WorkDay"
2005-07-12 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",3,"Tuesday","WorkDay"
2005-07-19 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",3,"Tuesday","WorkDay"
2005-07-26 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",3,"Tuesday","WorkDay"
2005-08-02 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",3,"Tuesday","WorkDay"
2005-08-09 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",3,"Tuesday","WorkDay"
2005-08-16 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",3,"Tuesday","WorkDay"
2005-08-23 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",3,"Tuesday","WorkDay"
2005-08-30 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",3,"Tuesday","WorkDay"
2005-09-06 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday","WorkDay"
2005-09-13 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday","WorkDay"
2005-09-20 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday","WorkDay"
2005-09-27 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",3,"Tuesday","WorkDay"
2005-10-04 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",3,"Tuesday","WorkDay"
2005-10-11 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",3,"Tuesday","WorkDay"
2005-10-18 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",3,"Tuesday","WorkDay"
2005-10-25 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",3,"Tuesday","WorkDay"
2005-11-01 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",3,"Tuesday","WorkDay"
2005-11-08 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",3,"Tuesday","WorkDay"
