Date,Year,Quarter of Year,Month of Year,Day of Month,Date International,Month Name,Month & Year,Quarter & Year,Day in Week,Day Name,WeekEnding,Week Number,Month Year Sort,Quarter Year Sort,Short Year,Financial Year,Quarter
2023-07-28 00:00:00.000,"2023",3,7,28,20230728,"July","Jul 2023","Q3 2023",4,"Friday",2023-07-30 00:00:00.000,31,20230700,20230300,"23","FY24","Q3"
2023-07-29 00:00:00.000,"2023",3,7,29,20230729,"July","Jul 2023","Q3 2023",5,"Saturday",2023-07-30 00:00:00.000,31,20230700,20230300,"23","FY24","Q3"
2023-07-30 00:00:00.000,"2023",3,7,30,20230730,"July","Jul 2023","Q3 2023",6,"Sunday",2023-07-30 00:00:00.000,31,20230700,20230300,"23","FY24","Q3"
2023-07-31 00:00:00.000,"2023",3,7,31,20230731,"July","Jul 2023","Q3 2023",0,"Monday",2023-08-06 00:00:00.000,32,20230700,20230300,"23","FY24","Q3"
2024-07-01 00:00:00.000,"2024",3,7,1,20240701,"July","Jul 2024","Q3 2024",0,"Monday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-02 00:00:00.000,"2024",3,7,2,20240702,"July","Jul 2024","Q3 2024",1,"Tuesday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-03 00:00:00.000,"2024",3,7,3,20240703,"July","Jul 2024","Q3 2024",2,"Wednesday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-04 00:00:00.000,"2024",3,7,4,20240704,"July","Jul 2024","Q3 2024",3,"Thursday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-05 00:00:00.000,"2024",3,7,5,20240705,"July","Jul 2024","Q3 2024",4,"Friday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-06 00:00:00.000,"2024",3,7,6,20240706,"July","Jul 2024","Q3 2024",5,"Saturday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-07 00:00:00.000,"2024",3,7,7,20240707,"July","Jul 2024","Q3 2024",6,"Sunday",2024-07-07 00:00:00.000,27,20240700,20240300,"24","FY25","Q3"
2024-07-08 00:00:00.000,"2024",3,7,8,20240708,"July","Jul 2024","Q3 2024",0,"Monday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-09 00:00:00.000,"2024",3,7,9,20240709,"July","Jul 2024","Q3 2024",1,"Tuesday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-10 00:00:00.000,"2024",3,7,10,20240710,"July","Jul 2024","Q3 2024",2,"Wednesday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-11 00:00:00.000,"2024",3,7,11,20240711,"July","Jul 2024","Q3 2024",3,"Thursday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-12 00:00:00.000,"2024",3,7,12,20240712,"July","Jul 2024","Q3 2024",4,"Friday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-13 00:00:00.000,"2024",3,7,13,20240713,"July","Jul 2024","Q3 2024",5,"Saturday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-14 00:00:00.000,"2024",3,7,14,20240714,"July","Jul 2024","Q3 2024",6,"Sunday",2024-07-14 00:00:00.000,28,20240700,20240300,"24","FY25","Q3"
2024-07-15 00:00:00.000,"2024",3,7,15,20240715,"July","Jul 2024","Q3 2024",0,"Monday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-16 00:00:00.000,"2024",3,7,16,20240716,"July","Jul 2024","Q3 2024",1,"Tuesday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-17 00:00:00.000,"2024",3,7,17,20240717,"July","Jul 2024","Q3 2024",2,"Wednesday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-18 00:00:00.000,"2024",3,7,18,20240718,"July","Jul 2024","Q3 2024",3,"Thursday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-19 00:00:00.000,"2024",3,7,19,20240719,"July","Jul 2024","Q3 2024",4,"Friday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-20 00:00:00.000,"2024",3,7,20,20240720,"July","Jul 2024","Q3 2024",5,"Saturday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-21 00:00:00.000,"2024",3,7,21,20240721,"July","Jul 2024","Q3 2024",6,"Sunday",2024-07-21 00:00:00.000,29,20240700,20240300,"24","FY25","Q3"
2024-07-22 00:00:00.000,"2024",3,7,22,20240722,"July","Jul 2024","Q3 2024",0,"Monday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-23 00:00:00.000,"2024",3,7,23,20240723,"July","Jul 2024","Q3 2024",1,"Tuesday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-24 00:00:00.000,"2024",3,7,24,20240724,"July","Jul 2024","Q3 2024",2,"Wednesday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-25 00:00:00.000,"2024",3,7,25,20240725,"July","Jul 2024","Q3 2024",3,"Thursday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-26 00:00:00.000,"2024",3,7,26,20240726,"July","Jul 2024","Q3 2024",4,"Friday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-27 00:00:00.000,"2024",3,7,27,20240727,"July","Jul 2024","Q3 2024",5,"Saturday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-28 00:00:00.000,"2024",3,7,28,20240728,"July","Jul 2024","Q3 2024",6,"Sunday",2024-07-28 00:00:00.000,30,20240700,20240300,"24","FY25","Q3"
2024-07-29 00:00:00.000,"2024",3,7,29,20240729,"July","Jul 2024","Q3 2024",0,"Monday",2024-08-04 00:00:00.000,31,20240700,20240300,"24","FY25","Q3"
2024-07-30 00:00:00.000,"2024",3,7,30,20240730,"July","Jul 2024","Q3 2024",1,"Tuesday",2024-08-04 00:00:00.000,31,20240700,20240300,"24","FY25","Q3"
2024-07-31 00:00:00.000,"2024",3,7,31,20240731,"July","Jul 2024","Q3 2024",2,"Wednesday",2024-08-04 00:00:00.000,31,20240700,20240300,"24","FY25","Q3"
2025-07-01 00:00:00.000,"2025",3,7,1,20250701,"July","Jul 2025","Q3 2025",1,"Tuesday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-02 00:00:00.000,"2025",3,7,2,20250702,"July","Jul 2025","Q3 2025",2,"Wednesday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-03 00:00:00.000,"2025",3,7,3,20250703,"July","Jul 2025","Q3 2025",3,"Thursday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-04 00:00:00.000,"2025",3,7,4,20250704,"July","Jul 2025","Q3 2025",4,"Friday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-05 00:00:00.000,"2025",3,7,5,20250705,"July","Jul 2025","Q3 2025",5,"Saturday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-06 00:00:00.000,"2025",3,7,6,20250706,"July","Jul 2025","Q3 2025",6,"Sunday",2025-07-06 00:00:00.000,27,20250700,20250300,"25","FY26","Q3"
2025-07-07 00:00:00.000,"2025",3,7,7,20250707,"July","Jul 2025","Q3 2025",0,"Monday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-08 00:00:00.000,"2025",3,7,8,20250708,"July","Jul 2025","Q3 2025",1,"Tuesday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-09 00:00:00.000,"2025",3,7,9,20250709,"July","Jul 2025","Q3 2025",2,"Wednesday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-10 00:00:00.000,"2025",3,7,10,20250710,"July","Jul 2025","Q3 2025",3,"Thursday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-11 00:00:00.000,"2025",3,7,11,20250711,"July","Jul 2025","Q3 2025",4,"Friday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-12 00:00:00.000,"2025",3,7,12,20250712,"July","Jul 2025","Q3 2025",5,"Saturday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-13 00:00:00.000,"2025",3,7,13,20250713,"July","Jul 2025","Q3 2025",6,"Sunday",2025-07-13 00:00:00.000,28,20250700,20250300,"25","FY26","Q3"
2025-07-14 00:00:00.000,"2025",3,7,14,20250714,"July","Jul 2025","Q3 2025",0,"Monday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-15 00:00:00.000,"2025",3,7,15,20250715,"July","Jul 2025","Q3 2025",1,"Tuesday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-16 00:00:00.000,"2025",3,7,16,20250716,"July","Jul 2025","Q3 2025",2,"Wednesday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-17 00:00:00.000,"2025",3,7,17,20250717,"July","Jul 2025","Q3 2025",3,"Thursday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-18 00:00:00.000,"2025",3,7,18,20250718,"July","Jul 2025","Q3 2025",4,"Friday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-19 00:00:00.000,"2025",3,7,19,20250719,"July","Jul 2025","Q3 2025",5,"Saturday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-20 00:00:00.000,"2025",3,7,20,20250720,"July","Jul 2025","Q3 2025",6,"Sunday",2025-07-20 00:00:00.000,29,20250700,20250300,"25","FY26","Q3"
2025-07-21 00:00:00.000,"2025",3,7,21,20250721,"July","Jul 2025","Q3 2025",0,"Monday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-22 00:00:00.000,"2025",3,7,22,20250722,"July","Jul 2025","Q3 2025",1,"Tuesday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-23 00:00:00.000,"2025",3,7,23,20250723,"July","Jul 2025","Q3 2025",2,"Wednesday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-24 00:00:00.000,"2025",3,7,24,20250724,"July","Jul 2025","Q3 2025",3,"Thursday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-25 00:00:00.000,"2025",3,7,25,20250725,"July","Jul 2025","Q3 2025",4,"Friday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-26 00:00:00.000,"2025",3,7,26,20250726,"July","Jul 2025","Q3 2025",5,"Saturday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-27 00:00:00.000,"2025",3,7,27,20250727,"July","Jul 2025","Q3 2025",6,"Sunday",2025-07-27 00:00:00.000,30,20250700,20250300,"25","FY26","Q3"
2025-07-28 00:00:00.000,"2025",3,7,28,20250728,"July","Jul 2025","Q3 2025",0,"Monday",2025-08-03 00:00:00.000,31,20250700,20250300,"25","FY26","Q3"
2025-07-29 00:00:00.000,"2025",3,7,29,20250729,"July","Jul 2025","Q3 2025",1,"Tuesday",2025-08-03 00:00:00.000,31,20250700,20250300,"25","FY26","Q3"
2025-07-30 00:00:00.000,"2025",3,7,30,20250730,"July","Jul 2025","Q3 2025",2,"Wednesday",2025-08-03 00:00:00.000,31,20250700,20250300,"25","FY26","Q3"
2025-07-31 00:00:00.000,"2025",3,7,31,20250731,"July","Jul 2025","Q3 2025",3,"Thursday",2025-08-03 00:00:00.000,31,20250700,20250300,"25","FY26","Q3"
2019-08-01 00:00:00.000,"2019",3,8,1,20190801,"August","Aug 2019","Q3 2019",3,"Thursday",2019-08-04 00:00:00.000,31,20190800,20190300,"19","FY20","Q3"
2019-08-02 00:00:00.000,"2019",3,8,2,20190802,"August","Aug 2019","Q3 2019",4,"Friday",2019-08-04 00:00:00.000,31,20190800,20190300,"19","FY20","Q3"
2019-08-03 00:00:00.000,"2019",3,8,3,20190803,"August","Aug 2019","Q3 2019",5,"Saturday",2019-08-04 00:00:00.000,31,20190800,20190300,"19","FY20","Q3"
2019-08-04 00:00:00.000,"2019",3,8,4,20190804,"August","Aug 2019","Q3 2019",6,"Sunday",2019-08-04 00:00:00.000,31,20190800,20190300,"19","FY20","Q3"
2019-08-05 00:00:00.000,"2019",3,8,5,20190805,"August","Aug 2019","Q3 2019",0,"Monday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-06 00:00:00.000,"2019",3,8,6,20190806,"August","Aug 2019","Q3 2019",1,"Tuesday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-07 00:00:00.000,"2019",3,8,7,20190807,"August","Aug 2019","Q3 2019",2,"Wednesday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-08 00:00:00.000,"2019",3,8,8,20190808,"August","Aug 2019","Q3 2019",3,"Thursday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-09 00:00:00.000,"2019",3,8,9,20190809,"August","Aug 2019","Q3 2019",4,"Friday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-10 00:00:00.000,"2019",3,8,10,20190810,"August","Aug 2019","Q3 2019",5,"Saturday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-11 00:00:00.000,"2019",3,8,11,20190811,"August","Aug 2019","Q3 2019",6,"Sunday",2019-08-11 00:00:00.000,32,20190800,20190300,"19","FY20","Q3"
2019-08-12 00:00:00.000,"2019",3,8,12,20190812,"August","Aug 2019","Q3 2019",0,"Monday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-13 00:00:00.000,"2019",3,8,13,20190813,"August","Aug 2019","Q3 2019",1,"Tuesday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-14 00:00:00.000,"2019",3,8,14,20190814,"August","Aug 2019","Q3 2019",2,"Wednesday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-15 00:00:00.000,"2019",3,8,15,20190815,"August","Aug 2019","Q3 2019",3,"Thursday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-16 00:00:00.000,"2019",3,8,16,20190816,"August","Aug 2019","Q3 2019",4,"Friday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-17 00:00:00.000,"2019",3,8,17,20190817,"August","Aug 2019","Q3 2019",5,"Saturday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-18 00:00:00.000,"2019",3,8,18,20190818,"August","Aug 2019","Q3 2019",6,"Sunday",2019-08-18 00:00:00.000,33,20190800,20190300,"19","FY20","Q3"
2019-08-19 00:00:00.000,"2019",3,8,19,20190819,"August","Aug 2019","Q3 2019",0,"Monday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-20 00:00:00.000,"2019",3,8,20,20190820,"August","Aug 2019","Q3 2019",1,"Tuesday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-21 00:00:00.000,"2019",3,8,21,20190821,"August","Aug 2019","Q3 2019",2,"Wednesday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-22 00:00:00.000,"2019",3,8,22,20190822,"August","Aug 2019","Q3 2019",3,"Thursday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-23 00:00:00.000,"2019",3,8,23,20190823,"August","Aug 2019","Q3 2019",4,"Friday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-24 00:00:00.000,"2019",3,8,24,20190824,"August","Aug 2019","Q3 2019",5,"Saturday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-25 00:00:00.000,"2019",3,8,25,20190825,"August","Aug 2019","Q3 2019",6,"Sunday",2019-08-25 00:00:00.000,34,20190800,20190300,"19","FY20","Q3"
2019-08-26 00:00:00.000,"2019",3,8,26,20190826,"August","Aug 2019","Q3 2019",0,"Monday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2019-08-27 00:00:00.000,"2019",3,8,27,20190827,"August","Aug 2019","Q3 2019",1,"Tuesday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2019-08-28 00:00:00.000,"2019",3,8,28,20190828,"August","Aug 2019","Q3 2019",2,"Wednesday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2019-08-29 00:00:00.000,"2019",3,8,29,20190829,"August","Aug 2019","Q3 2019",3,"Thursday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2019-08-30 00:00:00.000,"2019",3,8,30,20190830,"August","Aug 2019","Q3 2019",4,"Friday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2019-08-31 00:00:00.000,"2019",3,8,31,20190831,"August","Aug 2019","Q3 2019",5,"Saturday",2019-09-01 00:00:00.000,35,20190800,20190300,"19","FY20","Q3"
2020-08-01 00:00:00.000,"2020",3,8,1,20200801,"August","Aug 2020","Q3 2020",5,"Saturday",2020-08-02 00:00:00.000,31,20200800,20200300,"20","FY21","Q3"
2020-08-02 00:00:00.000,"2020",3,8,2,20200802,"August","Aug 2020","Q3 2020",6,"Sunday",2020-08-02 00:00:00.000,31,20200800,20200300,"20","FY21","Q3"
2020-08-03 00:00:00.000,"2020",3,8,3,20200803,"August","Aug 2020","Q3 2020",0,"Monday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-04 00:00:00.000,"2020",3,8,4,20200804,"August","Aug 2020","Q3 2020",1,"Tuesday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-05 00:00:00.000,"2020",3,8,5,20200805,"August","Aug 2020","Q3 2020",2,"Wednesday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-06 00:00:00.000,"2020",3,8,6,20200806,"August","Aug 2020","Q3 2020",3,"Thursday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-07 00:00:00.000,"2020",3,8,7,20200807,"August","Aug 2020","Q3 2020",4,"Friday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-08 00:00:00.000,"2020",3,8,8,20200808,"August","Aug 2020","Q3 2020",5,"Saturday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-09 00:00:00.000,"2020",3,8,9,20200809,"August","Aug 2020","Q3 2020",6,"Sunday",2020-08-09 00:00:00.000,32,20200800,20200300,"20","FY21","Q3"
2020-08-10 00:00:00.000,"2020",3,8,10,20200810,"August","Aug 2020","Q3 2020",0,"Monday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-11 00:00:00.000,"2020",3,8,11,20200811,"August","Aug 2020","Q3 2020",1,"Tuesday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-12 00:00:00.000,"2020",3,8,12,20200812,"August","Aug 2020","Q3 2020",2,"Wednesday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-13 00:00:00.000,"2020",3,8,13,20200813,"August","Aug 2020","Q3 2020",3,"Thursday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-14 00:00:00.000,"2020",3,8,14,20200814,"August","Aug 2020","Q3 2020",4,"Friday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-15 00:00:00.000,"2020",3,8,15,20200815,"August","Aug 2020","Q3 2020",5,"Saturday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-16 00:00:00.000,"2020",3,8,16,20200816,"August","Aug 2020","Q3 2020",6,"Sunday",2020-08-16 00:00:00.000,33,20200800,20200300,"20","FY21","Q3"
2020-08-17 00:00:00.000,"2020",3,8,17,20200817,"August","Aug 2020","Q3 2020",0,"Monday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-18 00:00:00.000,"2020",3,8,18,20200818,"August","Aug 2020","Q3 2020",1,"Tuesday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-19 00:00:00.000,"2020",3,8,19,20200819,"August","Aug 2020","Q3 2020",2,"Wednesday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-20 00:00:00.000,"2020",3,8,20,20200820,"August","Aug 2020","Q3 2020",3,"Thursday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-21 00:00:00.000,"2020",3,8,21,20200821,"August","Aug 2020","Q3 2020",4,"Friday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-22 00:00:00.000,"2020",3,8,22,20200822,"August","Aug 2020","Q3 2020",5,"Saturday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-23 00:00:00.000,"2020",3,8,23,20200823,"August","Aug 2020","Q3 2020",6,"Sunday",2020-08-23 00:00:00.000,34,20200800,20200300,"20","FY21","Q3"
2020-08-24 00:00:00.000,"2020",3,8,24,20200824,"August","Aug 2020","Q3 2020",0,"Monday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-25 00:00:00.000,"2020",3,8,25,20200825,"August","Aug 2020","Q3 2020",1,"Tuesday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-26 00:00:00.000,"2020",3,8,26,20200826,"August","Aug 2020","Q3 2020",2,"Wednesday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-27 00:00:00.000,"2020",3,8,27,20200827,"August","Aug 2020","Q3 2020",3,"Thursday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-28 00:00:00.000,"2020",3,8,28,20200828,"August","Aug 2020","Q3 2020",4,"Friday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-29 00:00:00.000,"2020",3,8,29,20200829,"August","Aug 2020","Q3 2020",5,"Saturday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-30 00:00:00.000,"2020",3,8,30,20200830,"August","Aug 2020","Q3 2020",6,"Sunday",2020-08-30 00:00:00.000,35,20200800,20200300,"20","FY21","Q3"
2020-08-31 00:00:00.000,"2020",3,8,31,20200831,"August","Aug 2020","Q3 2020",0,"Monday",2020-09-06 00:00:00.000,36,20200800,20200300,"20","FY21","Q3"
2021-08-01 00:00:00.000,"2021",3,8,1,20210801,"August","Aug 2021","Q3 2021",6,"Sunday",2021-08-01 00:00:00.000,31,20210800,20210300,"21","FY22","Q3"
2021-08-02 00:00:00.000,"2021",3,8,2,20210802,"August","Aug 2021","Q3 2021",0,"Monday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-03 00:00:00.000,"2021",3,8,3,20210803,"August","Aug 2021","Q3 2021",1,"Tuesday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-04 00:00:00.000,"2021",3,8,4,20210804,"August","Aug 2021","Q3 2021",2,"Wednesday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-05 00:00:00.000,"2021",3,8,5,20210805,"August","Aug 2021","Q3 2021",3,"Thursday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-06 00:00:00.000,"2021",3,8,6,20210806,"August","Aug 2021","Q3 2021",4,"Friday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-07 00:00:00.000,"2021",3,8,7,20210807,"August","Aug 2021","Q3 2021",5,"Saturday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-08 00:00:00.000,"2021",3,8,8,20210808,"August","Aug 2021","Q3 2021",6,"Sunday",2021-08-08 00:00:00.000,32,20210800,20210300,"21","FY22","Q3"
2021-08-09 00:00:00.000,"2021",3,8,9,20210809,"August","Aug 2021","Q3 2021",0,"Monday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-10 00:00:00.000,"2021",3,8,10,20210810,"August","Aug 2021","Q3 2021",1,"Tuesday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-11 00:00:00.000,"2021",3,8,11,20210811,"August","Aug 2021","Q3 2021",2,"Wednesday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-12 00:00:00.000,"2021",3,8,12,20210812,"August","Aug 2021","Q3 2021",3,"Thursday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-13 00:00:00.000,"2021",3,8,13,20210813,"August","Aug 2021","Q3 2021",4,"Friday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-14 00:00:00.000,"2021",3,8,14,20210814,"August","Aug 2021","Q3 2021",5,"Saturday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-15 00:00:00.000,"2021",3,8,15,20210815,"August","Aug 2021","Q3 2021",6,"Sunday",2021-08-15 00:00:00.000,33,20210800,20210300,"21","FY22","Q3"
2021-08-16 00:00:00.000,"2021",3,8,16,20210816,"August","Aug 2021","Q3 2021",0,"Monday",2021-08-22 00:00:00.000,34,20210800,20210300,"21","FY22","Q3"
2021-08-17 00:00:00.000,"2021",3,8,17,20210817,"August","Aug 2021","Q3 2021",1,"Tuesday",2021-08-22 00:00:00.000,34,20210800,20210300,"21","FY22","Q3"
2021-08-18 00:00:00.000,"2021",3,8,18,20210818,"August","Aug 2021","Q3 2021",2,"Wednesday",2021-08-22 00:00:00.000,34,20210800,20210300,"21","FY22","Q3"
2021-08-19 00:00:00.000,"2021",3,8,19,20210819,"August","Aug 2021","Q3 2021",3,"Thursday",2021-08-22 00:00:00.000,34,20210800,20210300,"21","FY22","Q3"
