season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr
"2016","20160517RPS",2016-05-17 00:00:00.000,"Rising Pune Supergiants",2,10.6,76,10.6,7.1698113207547172
"2016","20160518RCB",2016-05-18 00:00:00.000,"Kings XI Punjab",2,13.6,120,13.6,8.8235294117647065
"2016","20160519GL",2016-05-19 00:00:00.000,"Gujarat Lions",2,13.3,125,13.3,9.3984962406015029
"2016","20160521GL",2016-05-21 00:00:00.000,"Gujarat Lions",2,17.5,173,17.5,9.8857142857142861
"2016","20160521RPS",2016-05-21 00:00:00.000,"Rising Pune Supergiants",2,19.7,173,19.7,8.781725888324873
"2016","20160522RCB",2016-05-22 00:00:00.000,"Royal Challengers Bangalore",2,18.1,139,18.1,7.679558011049723
"2016","20160524RCB",2016-05-24 00:00:00.000,"Royal Challengers Bangalore",2,18.2,159,18.2,8.7362637362637372
"2016","20160527SH",2016-05-27 00:00:00.000,"Sunrisers Hyderabad",2,19.2,163,19.2,8.4895833333333339
"2017","20170405SH",2017-04-05 00:00:00.000,"Royal Challengers Bangalore",2,19.4,172,19.4,8.8659793814433
"2017","20170406RPS",2017-04-06 00:00:00.000,"Rising Pune Supergiant",2,19.5,187,19.5,9.58974358974359
"2017","20170407KKR",2017-04-07 00:00:00.000,"Kolkata Knight Riders",2,14.7,184,14.7,12.51700680272109
"2017","20170408KXP",2017-04-08 00:00:00.000,"Kings XI Punjab",2,18.7,164,18.7,8.7700534759358284
"2017","20170409MI",2017-04-09 00:00:00.000,"Mumbai Indians",2,19.5,180,19.5,9.23076923076923
"2017","20170409SH",2017-04-09 00:00:00.000,"Sunrisers Hyderabad",2,15.3,140,15.3,9.15032679738562
"2017","20170410KXP",2017-04-10 00:00:00.000,"Kings XI Punjab",2,14.3,150,14.3,10.489510489510488
"2017","20170411DD",2017-04-11 00:00:00.000,"Rising Pune Supergiant",2,16.1,108,16.1,6.70807453416149
"2017","20170412MI",2017-04-12 00:00:00.000,"Mumbai Indians",2,18.4,159,18.4,8.6413043478260878
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kolkata Knight Riders",2,16.3,171,16.3,10.490797546012269
"2017","20170414GL",2017-04-14 00:00:00.000,"Gujarat Lions",2,17.7,172,17.7,9.7175141242937855
"2017","20170414MI",2017-04-14 00:00:00.000,"Mumbai Indians",2,18.6,145,18.6,7.7956989247311821
"2017","20170416MI",2017-04-16 00:00:00.000,"Mumbai Indians",2,19.3,177,19.3,9.1709844559585481
"2017","20170417KKR",2017-04-17 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661
"2017","20170420MI",2017-04-20 00:00:00.000,"Mumbai Indians",2,15.3,199,15.3,13.006535947712418
"2017","20170421GL",2017-04-21 00:00:00.000,"Gujarat Lions",2,18.2,188,18.2,10.32967032967033
"2017","20170422MI",2017-04-22 00:00:00.000,"Delhi Daredevils",2,19.7,128,19.7,6.49746192893401
"2017","20170423KKR",2017-04-23 00:00:00.000,"Royal Challengers Bangalore",2,9.4,49,9.4,5.2127659574468082
"2017","20170426KKR",2017-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.1,184,18.1,10.16574585635359
"2017","20170427GL",2017-04-27 00:00:00.000,"Gujarat Lions",2,13.5,135,13.5,10
"2017","20170428KKR",2017-04-28 00:00:00.000,"Kolkata Knight Riders",2,16.3,161,16.3,9.8773006134969314
"2017","20170429",2017-04-29 00:00:00.000,"Gujarat Lions",2,0.8,6,0.8,7.5
"2017","20170430KXP",2017-04-30 00:00:00.000,"Kings XI Punjab",2,7.5,68,7.5,9.0666666666666664
"2017","20170501RPS",2017-05-01 00:00:00.000,"Rising Pune Supergiant",2,19.5,167,19.5,8.5641025641025639
"2017","20170502DD",2017-05-02 00:00:00.000,"Delhi Daredevils",2,19.1,189,19.1,9.8952879581151834
"2017","20170503RPS",2017-05-03 00:00:00.000,"Rising Pune Supergiant",2,19.2,158,19.2,8.2291666666666679
"2017","20170504DD",2017-05-04 00:00:00.000,"Delhi Daredevils",2,17.4,214,17.4,12.298850574712645
"2017","20170505KXP",2017-05-05 00:00:00.000,"Royal Challengers Bangalore",2,18.6,119,18.6,6.397849462365591
"2017","20170506MI",2017-05-06 00:00:00.000,"Delhi Daredevils",2,13.4,66,13.4,4.9253731343283578
"2017","20170507KKR",2017-05-07 00:00:00.000,"Kolkata Knight Riders",2,15.1,159,15.1,10.529801324503312
"2017","20170508SH",2017-05-08 00:00:00.000,"Sunrisers Hyderabad",2,18.2,140,18.2,7.6923076923076925
"2017","20170510DD",2017-05-10 00:00:00.000,"Delhi Daredevils",2,19.4,197,19.4,10.154639175257733
"2017","20170512DD",2017-05-12 00:00:00.000,"Rising Pune Supergiant",2,19.7,161,19.7,8.17258883248731
"2017","20170513SH",2017-05-13 00:00:00.000,"Sunrisers Hyderabad",2,18.1,158,18.1,8.7292817679558
"2017","20170514RPS",2017-05-14 00:00:00.000,"Rising Pune Supergiant",2,11.6,78,11.6,6.7241379310344831
"2017","20170517KKR",2017-05-17 00:00:00.000,"Kolkata Knight Riders",2,5.2,48,5.2,9.23076923076923
"2017","20170519MI",2017-05-19 00:00:00.000,"Mumbai Indians",2,14.4,111,14.4,7.708333333333333
"2008","20080419CSK",2008-04-19 00:00:00.000,"Kings XI Punjab",2,19.6,207,19.6,10.561224489795917
"2008","20080425KXP",2008-04-25 00:00:00.000,"Mumbai Indians",2,19.6,116,19.6,5.9183673469387754
"2008","20080430DD",2008-04-30 00:00:00.000,"Royal Challengers Bangalore",2,19.6,181,19.6,9.23469387755102
"2008","20080503KXP",2008-05-03 00:00:00.000,"Kolkata Knight Riders",2,19.6,169,19.6,8.6224489795918355
"2008","20080503RCB",2008-05-03 00:00:00.000,"Deccan Chargers",2,19.6,153,19.6,7.8061224489795915
"2008","20080510CSK",2008-05-10 00:00:00.000,"Kings XI Punjab",2,19.6,163,19.6,8.316326530612244
"2008","20080515DD",2008-05-15 00:00:00.000,"Deccan Chargers",2,19.6,182,19.6,9.2857142857142847
"2008","20080517RR",2008-05-17 00:00:00.000,"Royal Challengers Bangalore",2,19.6,132,19.6,6.73469387755102
"2008","20080518MI",2008-05-18 00:00:00.000,"Deccan Chargers",2,19.6,153,19.6,7.8061224489795915
"2008","20080521RCB",2008-05-21 00:00:00.000,"Chennai Super Kings",2,19.6,112,19.6,5.7142857142857135
"2008","20080528KXP",2008-05-28 00:00:00.000,"Rajasthan Royals",2,19.6,180,19.6,9.1836734693877542
"2009","20090422DC",2009-04-22 00:00:00.000,"Royal Challengers Bangalore",2,19.6,160,19.6,8.16326530612245
"2009","20090423DD",2009-04-23 00:00:00.000,"Chennai Super Kings",2,19.6,180,19.6,9.1836734693877542
"2009","20090425DC",2009-04-25 00:00:00.000,"Mumbai Indians",2,19.6,156,19.6,7.9591836734693873
"2009","20090426KXP",2009-04-26 00:00:00.000,"Rajasthan Royals",2,19.6,112,19.6,5.7142857142857135
"2009","20090501MI",2009-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.6,139,19.6,7.0918367346938771
"2009","20090501RCB",2009-05-01 00:00:00.000,"Kings XI Punjab",2,19.6,137,19.6,6.9897959183673466
"2009","20090502CSK",2009-05-02 00:00:00.000,"Delhi Daredevils",2,19.6,145,19.6,7.3979591836734686
"2009","20090503KXP",2009-05-03 00:00:00.000,"Kings XI Punjab",2,19.6,154,19.6,7.8571428571428568
"2009","20090505RR",2009-05-05 00:00:00.000,"Kings XI Punjab",2,19.6,133,19.6,6.7857142857142856
"2009","20090506DC",2009-05-06 00:00:00.000,"Mumbai Indians",2,19.6,126,19.6,6.4285714285714279
"2009","20090517DD",2009-05-17 00:00:00.000,"Rajasthan Royals",2,19.6,136,19.6,6.9387755102040813
"2009","20090518KKR",2009-05-18 00:00:00.000,"Kolkata Knight Riders",2,19.6,189,19.6,9.6428571428571423
"2009","20090520CSK",2009-05-20 00:00:00.000,"Kings XI Punjab",2,19.6,92,19.6,4.6938775510204076
"2009","20090521RCB",2009-05-21 00:00:00.000,"Deccan Chargers",2,19.6,158,19.6,8.0612244897959187
"2009","20090524DC",2009-05-24 00:00:00.000,"Royal Challengers Bangalore",2,19.6,137,19.6,6.9897959183673466
"2010","20100319DC",2010-03-19 00:00:00.000,"Kings XI Punjab",2,19.6,164,19.6,8.36734693877551
"2010","20100320RR",2010-03-20 00:00:00.000,"Kolkata Knight Riders",2,19.6,134,19.6,6.8367346938775508
"2010","20100321",2010-03-21 00:00:00.000,"Chennai Super Kings",2,19.6,145,19.6,7.3979591836734686
"2010","20100321DC",2010-03-21 00:00:00.000,"Delhi Daredevils",2,19.6,161,19.6,8.2142857142857135
"2010","20100323RCB",2010-03-23 00:00:00.000,"Chennai Super Kings",2,19.6,135,19.6,6.8877551020408161
"2010","20100325DD",2010-03-25 00:00:00.000,"Royal Challengers Bangalore",2,19.6,166,19.6,8.46938775510204
"2010","20100327KKR",2010-03-27 00:00:00.000,"Kings XI Punjab",2,19.6,144,19.6,7.3469387755102034
"2010","20100328RR",2010-03-28 00:00:00.000,"Chennai Super Kings",2,19.6,160,19.6,8.16326530612245
"2010","20100329DD",2010-03-29 00:00:00.000,"Kolkata Knight Riders",2,19.6,137,19.6,6.9897959183673466
"2010","20100401KKR",2010-04-01 00:00:00.000,"Deccan Chargers",2,19.6,157,19.6,8.0102040816326525
"2010","20100403CSK",2010-04-03 00:00:00.000,"Rajasthan Royals",2,19.6,223,19.6,11.377551020408163
"2010","20100404DD",2010-04-04 00:00:00.000,"Royal Challengers Bangalore",2,19.6,147,19.6,7.4999999999999991
"2010","20100405RR",2010-04-05 00:00:00.000,"Deccan Chargers",2,19.6,157,19.6,8.0102040816326525
"2010","20100407KKR",2010-04-07 00:00:00.000,"Delhi Daredevils",2,19.6,167,19.6,8.520408163265305
"2010","20100413MI",2010-04-13 00:00:00.000,"Delhi Daredevils",2,19.6,144,19.6,7.3469387755102034
"2010","20100417MI",2010-04-17 00:00:00.000,"Royal Challengers Bangalore",2,19.6,134,19.6,6.8367346938775508
"2010","20100418DC",2010-04-18 00:00:00.000,"Delhi Daredevils",2,19.6,134,19.6,6.8367346938775508
"2010","20100425CSK",2010-04-25 00:00:00.000,"Mumbai Indians",2,19.6,146,19.6,7.4489795918367339
"2011","20110408CSK",2011-04-08 00:00:00.000,"Kolkata Knight Riders",2,19.6,151,19.6,7.704081632653061
"2011","20110416CSK",2011-04-16 00:00:00.000,"Royal Challengers Bangalore",2,19.6,162,19.6,8.26530612244898
"2011","20110419DC",2011-04-19 00:00:00.000,"Delhi Daredevils",2,19.6,152,19.6,7.7551020408163263
"2011","20110420KTK",2011-04-20 00:00:00.000,"Kolkata Knight Riders",2,19.6,126,19.6,6.4285714285714279
"2011","20110420MI",2011-04-20 00:00:00.000,"Mumbai Indians",2,19.6,124,19.6,6.3265306122448974
"2011","20110421KXP",2011-04-21 00:00:00.000,"Rajasthan Royals",2,19.6,147,19.6,7.4999999999999991
"2011","20110422MI",2011-04-22 00:00:00.000,"Chennai Super Kings",2,19.6,156,19.6,7.9591836734693873
"2011","20110423DD",2011-04-23 00:00:00.000,"Kings XI Punjab",2,19.6,202,19.6,10.306122448979592
"2011","20110424MI",2011-04-24 00:00:00.000,"Deccan Chargers",2,19.6,135,19.6,6.8877551020408161
"2011","20110425CSK",2011-04-25 00:00:00.000,"Pune Warriors",2,19.6,117,19.6,5.9693877551020407
"2011","20110428KKR",2011-04-28 00:00:00.000,"Delhi Daredevils",2,19.6,131,19.6,6.6836734693877542
"2011","20110501CSK",2011-05-01 00:00:00.000,"Deccan Chargers",2,19.6,146,19.6,7.4489795918367339
"2011","20110502MI",2011-05-02 00:00:00.000,"Kings XI Punjab",2,19.6,136,19.6,6.9387755102040813
"2011","20110504MI",2011-05-04 00:00:00.000,"Pune Warriors",2,19.6,139,19.6,7.0918367346938771
"2011","20110505KTK",2011-05-05 00:00:00.000,"Kolkata Knight Riders",2,19.6,139,19.6,7.0918367346938771
"2011","20110507MI",2011-05-07 00:00:00.000,"Delhi Daredevils",2,19.6,146,19.6,7.4489795918367339
"2011","20110512CSK",2011-05-12 00:00:00.000,"Delhi Daredevils",2,19.6,158,19.6,8.0612244897959187
"2011","20110515KXP",2011-05-15 00:00:00.000,"Delhi Daredevils",2,19.6,141,19.6,7.1938775510204076
"2011","20110522MI",2011-05-22 00:00:00.000,"Mumbai Indians",2,19.6,178,19.6,9.0816326530612237
"2011","20110527RCB",2011-05-27 00:00:00.000,"Mumbai Indians",2,19.6,142,19.6,7.2448979591836729
"2011","20110528CSK",2011-05-28 00:00:00.000,"Royal Challengers Bangalore",2,19.6,147,19.6,7.4999999999999991
"2012","20120406PW",2012-04-06 00:00:00.000,"Mumbai Indians",2,19.6,101,19.6,5.1530612244897958
"2012","20120406RR",2012-04-06 00:00:00.000,"Kings XI Punjab",2,19.6,160,19.6,8.16326530612245
"2012","20120407RCB",2012-04-07 00:00:00.000,"Delhi Daredevils",2,19.6,137,19.6,6.9897959183673466
"2012","20120408PW",2012-04-08 00:00:00.000,"Kings XI Punjab",2,19.6,144,19.6,7.3469387755102034
"2012","20120408RR",2012-04-08 00:00:00.000,"Kolkata Knight Riders",2,19.6,142,19.6,7.2448979591836729
"2012","20120409MI",2012-04-09 00:00:00.000,"Mumbai Indians",2,19.6,142,19.6,7.2448979591836729
"2012","20120410KKR",2012-04-10 00:00:00.000,"Royal Challengers Bangalore",2,19.6,123,19.6,6.2755102040816322
"2012","20120415KXP",2012-04-15 00:00:00.000,"Kolkata Knight Riders",2,19.6,132,19.6,6.73469387755102
"2012","20120417RCB",2012-04-17 00:00:00.000,"Royal Challengers Bangalore",2,19.6,186,19.6,9.4897959183673457
"2012","20120421CSK",2012-04-21 00:00:00.000,"Chennai Super Kings",2,19.6,147,19.6,7.4999999999999991
"2012","20120421PW",2012-04-21 00:00:00.000,"Delhi Daredevils",2,19.6,172,19.6,8.7755102040816322
"2012","20120423RCB",2012-04-23 00:00:00.000,"Rajasthan Royals",2,19.6,143,19.6,7.2959183673469381
"2012","20120426DC",2012-04-26 00:00:00.000,"Pune Warriors",2,19.6,159,19.6,8.112244897959183
"2012","20120427DD",2012-04-27 00:00:00.000,"Mumbai Indians",2,19.6,170,19.6,8.6734693877551017
"2012","20120428KKR",2012-04-28 00:00:00.000,"Royal Challengers Bangalore",2,19.6,143,19.6,7.2959183673469381
"2012","20120428KXP",2012-04-28 00:00:00.000,"Chennai Super Kings",2,19.6,149,19.6,7.6020408163265305
"2012","20120429DD",2012-04-29 00:00:00.000,"Rajasthan Royals",2,19.6,151,19.6,7.704081632653061
"2012","20120501DC",2012-05-01 00:00:00.000,"Pune Warriors",2,19.6,173,19.6,8.8265306122448965
"2012","20120504CSK",2012-05-04 00:00:00.000,"Deccan Chargers",2,19.6,150,19.6,7.6530612244897958
"2012","20120505KKR",2012-05-05 00:00:00.000,"Pune Warriors",2,19.6,143,19.6,7.2959183673469381
"2012","20120506MI",2012-05-06 00:00:00.000,"Mumbai Indians",2,19.6,174,19.6,8.8775510204081627
"2012","20120508KXP",2012-05-08 00:00:00.000,"Deccan Chargers",2,19.6,145,19.6,7.3979591836734686
"2012","20120511RCB",2012-05-11 00:00:00.000,"Pune Warriors",2,19.6,138,19.6,7.0408163265306118
"2012","20120512MI",2012-05-12 00:00:00.000,"Kolkata Knight Riders",2,19.6,155,19.6,7.908163265306122
"2012","20120513KXP",2012-05-13 00:00:00.000,"Kings XI Punjab",2,19.6,194,19.6,9.89795918367347
"2012","20120513RR",2012-05-13 00:00:00.000,"Pune Warriors",2,19.6,125,19.6,6.3775510204081627
"2012","20120514CSK",2012-05-14 00:00:00.000,"Chennai Super Kings",2,19.6,160,19.6,8.16326530612245
"2012","20120519KKR",2012-05-19 00:00:00.000,"Pune Warriors",2,19.6,102,19.6,5.204081632653061
"2012","20120522KKR",2012-05-22 00:00:00.000,"Delhi Daredevils",2,19.6,144,19.6,7.3469387755102034
"2012","20120523CSK",2012-05-23 00:00:00.000,"Mumbai Indians",2,19.6,149,19.6,7.6020408163265305
"2013","20130404RCB",2013-04-04 00:00:00.000,"Mumbai Indians",2,19.6,154,19.6,7.8571428571428568
"2013","20130406MI",2013-04-06 00:00:00.000,"Chennai Super Kings",2,19.6,139,19.6,7.0918367346938771
"2013","20130406RR",2013-04-06 00:00:00.000,"Delhi Daredevils",2,19.6,160,19.6,8.16326530612245
"2013","20130407",2013-04-07 00:00:00.000,"Sunrisers Hyderabad",2,19.6,150,19.6,7.6530612244897958
"2013","20130409MI",2013-04-09 00:00:00.000,"Delhi Daredevils",2,19.6,165,19.6,8.4183673469387745
"2013","20130413CSK",2013-04-13 00:00:00.000,"Chennai Super Kings",2,19.6,166,19.6,8.46938775510204
"2013","20130413MI",2013-04-13 00:00:00.000,"Pune Warriors",2,19.6,142,19.6,7.2448979591836729
"2013","20130415PW",2013-04-15 00:00:00.000,"Chennai Super Kings",2,19.6,135,19.6,6.8877551020408161
"2013","20130416",2013-04-16 00:00:00.000,"Royal Challengers Bangalore",2,19.6,167,19.6,8.520408163265305
"2013","20130423RCB",2013-04-23 00:00:00.000,"Pune Warriors",2,19.6,133,19.6,6.7857142857142856
"2013","20130428CSK",2013-04-28 00:00:00.000,"Kolkata Knight Riders",2,19.6,186,19.6,9.4897959183673457
"2013","20130428DD",2013-04-28 00:00:00.000,"Pune Warriors",2,19.6,149,19.6,7.6020408163265305
"2013","20130430CSK",2013-04-30 00:00:00.000,"Pune Warriors",2,19.6,127,19.6,6.4795918367346932
"2013","20130502CSK",2013-05-02 00:00:00.000,"Kings XI Punjab",2,19.6,171,19.6,8.724489795918366
"2013","20130502RCB",2013-05-02 00:00:00.000,"Pune Warriors",2,19.6,170,19.6,8.6734693877551017
"2013","20130510RCB",2013-05-10 00:00:00.000,"Delhi Daredevils",2,19.6,179,19.6,9.13265306122449
"2013","20130511SH",2013-05-11 00:00:00.000,"Kings XI Punjab",2,19.6,120,19.6,6.1224489795918364
"2013","20130514CSK",2013-05-14 00:00:00.000,"Delhi Daredevils",2,19.6,135,19.6,6.8877551020408161
"2013","20130515MI",2013-05-15 00:00:00.000,"Rajasthan Royals",2,19.6,152,19.6,7.7551020408163263
"2013","20130515PW",2013-05-15 00:00:00.000,"Kolkata Knight Riders",2,19.6,163,19.6,8.316326530612244
"2013","20130516KXP",2013-05-16 00:00:00.000,"Delhi Daredevils",2,19.6,164,19.6,8.36734693877551
"2013","20130517SH",2013-05-17 00:00:00.000,"Rajasthan Royals",2,19.6,113,19.6,5.7653061224489788
"2013","20130519PW",2013-05-19 00:00:00.000,"Delhi Daredevils",2,19.6,134,19.6,6.8367346938775508
"2014","20140416KKR",2014-04-16 00:00:00.000,"Mumbai Indians",2,19.6,122,19.6,6.2244897959183669
"2014","20140424KKR",2014-04-24 00:00:00.000,"Royal Challengers Bangalore",2,19.6,148,19.6,7.5510204081632644
"2014","20140425SH",2014-04-25 00:00:00.000,"Delhi Daredevils",2,19.6,180,19.6,9.1836734693877542
"2014","20140430SH",2014-04-30 00:00:00.000,"Mumbai Indians",2,19.6,157,19.6,8.0102040816326525
"2014","20140513RCB",2014-05-13 00:00:00.000,"Delhi Daredevils",2,19.6,170,19.6,8.6734693877551017
"2014","20140519MI",2014-05-19 00:00:00.000,"Rajasthan Royals",2,19.6,153,19.6,7.8061224489795915
"2014","20140522KKR",2014-05-22 00:00:00.000,"Royal Challengers Bangalore",2,19.6,165,19.6,8.4183673469387745
"2014","20140523KXP",2014-05-23 00:00:00.000,"Rajasthan Royals",2,19.6,163,19.6,8.316326530612244
"2014","20140523MI",2014-05-23 00:00:00.000,"Delhi Daredevils",2,19.6,158,19.6,8.0612244897959187
"2014","20140527KKR",2014-05-27 00:00:00.000,"Kings XI Punjab",2,19.6,135,19.6,6.8877551020408161
"2014","20140530KXP",2014-05-30 00:00:00.000,"Chennai Super Kings",2,19.6,202,19.6,10.306122448979592
"2015","20150409CSK",2015-04-09 00:00:00.000,"Delhi Daredevils",2,19.6,149,19.6,7.6020408163265305
"2015","20150410RR",2015-04-10 00:00:00.000,"Kings XI Punjab",2,19.6,136,19.6,6.9387755102040813
"2015","20150411CSK",2015-04-11 00:00:00.000,"Sunrisers Hyderabad",2,19.6,164,19.6,8.36734693877551
"2015","20150412KXP",2015-04-12 00:00:00.000,"Mumbai Indians",2,19.6,159,19.6,8.112244897959183
"2015","20150412RR",2015-04-12 00:00:00.000,"Rajasthan Royals",2,19.6,186,19.6,9.4897959183673457
"2015","20150416RR",2015-04-16 00:00:00.000,"Rajasthan Royals",2,19.6,131,19.6,6.6836734693877542
"2015","20150418DD",2015-04-18 00:00:00.000,"Sunrisers Hyderabad",2,19.6,163,19.6,8.316326530612244
"2015","20150419MI",2015-04-19 00:00:00.000,"Royal Challengers Bangalore",2,19.6,191,19.6,9.7448979591836729
"2015","20150421",2015-04-21 00:00:00.000,"Kings XI Punjab",2,19.6,206,19.6,10.510204081632653
"2015","20150422CSK",2015-04-22 00:00:00.000,"Royal Challengers Bangalore",2,19.6,154,19.6,7.8571428571428568
"2015","20150423DD",2015-04-23 00:00:00.000,"Mumbai Indians",2,19.6,153,19.6,7.8061224489795915
"2015","20150425CSK",2015-04-25 00:00:00.000,"Kings XI Punjab",2,19.6,95,19.6,4.8469387755102034
"2015","20150425MI",2015-04-25 00:00:00.000,"Sunrisers Hyderabad",2,19.6,137,19.6,6.9897959183673466
"2015","20150427SH",2015-04-27 00:00:00.000,"Kings XI Punjab",2,19.6,130,19.6,6.6326530612244889
"2015","20150428CSK",2015-04-28 00:00:00.000,"Kolkata Knight Riders",2,19.6,132,19.6,6.73469387755102
"2015","20150503MI",2015-05-03 00:00:00.000,"Kings XI Punjab",2,19.6,149,19.6,7.6020408163265305
"2015","20150504KKR",2015-05-04 00:00:00.000,"Sunrisers Hyderabad",2,19.6,132,19.6,6.73469387755102
"2015","20150507SH",2015-05-07 00:00:00.000,"Rajasthan Royals",2,19.6,194,19.6,9.89795918367347
"2015","20150509SH",2015-05-09 00:00:00.000,"Delhi Daredevils",2,19.6,157,19.6,8.0102040816326525
"2015","20150510RCB",2015-05-10 00:00:00.000,"Mumbai Indians",2,19.6,196,19.6,10
"2015","20150511SH",2015-05-11 00:00:00.000,"Kings XI Punjab",2,19.6,180,19.6,9.1836734693877542
"2015","20150516RR",2015-05-16 00:00:00.000,"Kolkata Knight Riders",2,19.6,190,19.6,9.6938775510204067
"2015","20150524MI",2015-05-24 00:00:00.000,"Chennai Super Kings",2,19.6,161,19.6,8.2142857142857135
"2016","20160416GL",2016-04-16 00:00:00.000,"Gujarat Lions",2,19.6,147,19.6,7.4999999999999991
"2016","20160422RCB",2016-04-22 00:00:00.000,"Rising Pune Supergiants",2,19.6,172,19.6,8.7755102040816322
"2016","20160423DD",2016-04-23 00:00:00.000,"Mumbai Indians",2,19.6,154,19.6,7.8571428571428568
"2016","20160425MI",2016-04-25 00:00:00.000,"Kings XI Punjab",2,19.6,164,19.6,8.36734693877551
"2016","20160427GL",2016-04-27 00:00:00.000,"Delhi Daredevils",2,19.6,171,19.6,8.724489795918366
"2016","20160430SH",2016-04-30 00:00:00.000,"Royal Challengers Bangalore",2,19.6,179,19.6,9.13265306122449
"2016","20160501KXP",2016-05-01 00:00:00.000,"Gujarat Lions",2,19.6,131,19.6,6.6836734693877542
"2016","20160504KKR",2016-05-04 00:00:00.000,"Kings XI Punjab",2,19.6,157,19.6,8.0102040816326525
"2016","20160507KXP",2016-05-07 00:00:00.000,"Delhi Daredevils",2,19.6,172,19.6,8.7755102040816322
"2016","20160509RCB",2016-05-09 00:00:00.000,"Kings XI Punjab",2,19.6,174,19.6,8.8775510204081627
"2016","20160510SH",2016-05-10 00:00:00.000,"Rising Pune Supergiants",2,19.6,133,19.6,6.7857142857142856
"2016","20160520DD",2016-05-20 00:00:00.000,"Delhi Daredevils",2,19.6,161,19.6,8.2142857142857135
"2016","20160522KKR",2016-05-22 00:00:00.000,"Sunrisers Hyderabad",2,19.6,149,19.6,7.6020408163265305
"2016","20160525SH",2016-05-25 00:00:00.000,"Kolkata Knight Riders",2,19.6,140,19.6,7.1428571428571423
"2016","20160529SH",2016-05-29 00:00:00.000,"Royal Challengers Bangalore",2,19.6,200,19.6,10.204081632653061
"2017","20170408RCB",2017-04-08 00:00:00.000,"Delhi Daredevils",2,19.6,142,19.6,7.2448979591836729
"2017","20170415DD",2017-04-15 00:00:00.000,"Kings XI Punjab",2,19.6,137,19.6,6.9897959183673466
"2017","20170415KKR",2017-04-15 00:00:00.000,"Sunrisers Hyderabad",2,19.6,155,19.6,7.908163265306122
"2017","20170416RPS",2017-04-16 00:00:00.000,"Royal Challengers Bangalore",2,19.6,134,19.6,6.8367346938775508
"2017","20170417SH",2017-04-17 00:00:00.000,"Kings XI Punjab",2,19.6,154,19.6,7.8571428571428568
"2017","20170418RCB",2017-04-18 00:00:00.000,"Gujarat Lions",2,19.6,192,19.6,9.7959183673469372
"2017","20170419SH",2017-04-19 00:00:00.000,"Delhi Daredevils",2,19.6,176,19.6,8.9795918367346932
"2017","20170422RPS",2017-04-22 00:00:00.000,"Rising Pune Supergiant",2,19.6,179,19.6,9.13265306122449
"2017","20170423KXP",2017-04-23 00:00:00.000,"Gujarat Lions",2,19.6,162,19.6,8.26530612244898
"2017","20170424RPS",2017-04-24 00:00:00.000,"Mumbai Indians",2,19.6,157,19.6,8.0102040816326525
"2017","20170428SH",2017-04-28 00:00:00.000,"Kings XI Punjab",2,19.6,181,19.6,9.23469387755102
"2017","20170429",2017-04-29 00:00:00.000,"Mumbai Indians",2,19.6,164,19.6,8.36734693877551
"2017","20170429RPS",2017-04-29 00:00:00.000,"Royal Challengers Bangalore",2,19.6,96,19.6,4.8979591836734686
"2017","20170430SH",2017-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.6,161,19.6,8.2142857142857135
"2017","20170501MI",2017-05-01 00:00:00.000,"Mumbai Indians",2,19.6,165,19.6,8.4183673469387745
"2017","20170506RPS",2017-05-06 00:00:00.000,"Sunrisers Hyderabad",2,19.6,136,19.6,6.9387755102040813
"2017","20170507GL",2017-05-07 00:00:00.000,"Gujarat Lions",2,19.6,192,19.6,9.7959183673469372
"2017","20170509KXP",2017-05-09 00:00:00.000,"Kolkata Knight Riders",2,19.6,153,19.6,7.8061224489795915
"2017","20170511KXP",2017-05-11 00:00:00.000,"Mumbai Indians",2,19.6,223,19.6,11.377551020408163
"2017","20170513MI",2017-05-13 00:00:00.000,"Kolkata Knight Riders",2,19.6,164,19.6,8.36734693877551
"2017","20170514RCB",2017-05-14 00:00:00.000,"Delhi Daredevils",2,19.6,151,19.6,7.704081632653061
"2017","20170516RPS",2017-05-16 00:00:00.000,"Mumbai Indians",2,19.6,142,19.6,7.2448979591836729
"2017","20170521MI",2017-05-21 00:00:00.000,"Rising Pune Supergiant",2,19.6,128,19.6,6.5306122448979584
