ticket_nmbr,STATUS,change_date,TIME_IN_STATUS_HRS
"IN10266664","RESOLVED","",0
"IN10266673","RESOLVED","",0
"IN10266689","RESOLVED","",0
"IN10266706","RESOLVED","",0
"IN10266717","RESOLVED","",0
"IN10266744","RESOLVED","",0
"IN10266764","RESOLVED","",0
"IN10266787","RESOLVED","",0
"IN10266794","RESOLVED","",0
"IN10266796","RESOLVED","",0
"IN10266797","RESOLVED","",0
"IN10266799","RESOLVED","",0
"IN10266808","RESOLVED","",0
"IN10266811","RESOLVED","",0
"IN10266817","RESOLVED","",0
"IN10266820","RESOLVED","",0
"IN10266821","RESOLVED","",0
"IN10266827","RESOLVED","",0
"IN10266828","RESOLVED","",0
"IN10266832","RESOLVED","",0
"IN10266844","RESOLVED","",0
"IN10266851","RESOLVED","",0
"IN10266864","RESOLVED","",0
"IN10266868","RESOLVED","",0
"IN10266873","RESOLVED","",0
"IN10266875","RESOLVED","",0
"IN10266903","RESOLVED","",0
"IN10266910","RESOLVED","",0
"IN10266945","RESOLVED","",0
"IN10266951","RESOLVED","",0
"IN10266957","RESOLVED","",0
"IN10266963","RESOLVED","",0
"IN10266964","RESOLVED","",0
"IN10266968","RESOLVED","",0
"IN10266989","RESOLVED","",0
"IN10266993","RESOLVED","",0
"IN10266994","RESOLVED","",0
"IN10267002","RESOLVED","",0
"IN10267007","RESOLVED","",0
"IN10267017","RESOLVED","",0
"IN10267027","RESOLVED","",0
"IN10267044","RESOLVED","",0
"IN10267055","RESOLVED","",0
"IN10267057","RESOLVED","",0
"IN10267065","RESOLVED","",0
"IN10267083","RESOLVED","",0
"IN10267107","RESOLVED","",0
"IN10267110","RESOLVED","",0
"IN10267113","RESOLVED","",0
"IN10267118","RESOLVED","",0
"IN10267125","RESOLVED","",0
"IN10267149","RESOLVED","",0
"IN10267155","RESOLVED","",0
"IN10267162","RESOLVED","",0
"IN10267165","RESOLVED","",0
"IN10267178","RESOLVED","",0
"IN10267196","RESOLVED","",0
"IN10267199","RESOLVED","",0
"IN10267200","RESOLVED","",0
"IN10267205","RESOLVED","",0
"IN10267209","RESOLVED","",0
"IN10267210","RESOLVED","",0
"IN10267212","RESOLVED","",0
"IN10267215","RESOLVED","",0
"IN10267216","RESOLVED","",0
"IN10267219","RESOLVED","",0
"IN10267242","RESOLVED","",0
"IN10267252","RESOLVED","",0
"IN10267262","RESOLVED","",0
"IN10267268","RESOLVED","",0
"IN10267278","RESOLVED","",0
"IN10267311","RESOLVED","",0
"IN10267327","RESOLVED","",0
"IN10267344","RESOLVED","",0
"IN10267355","RESOLVED","",0
"IN10267358","RESOLVED","",0
"IN10267371","RESOLVED","",0
"IN10267374","RESOLVED","",0
"IN10267383","RESOLVED","",0
"IN10267387","RESOLVED","",0
"IN10267399","RESOLVED","",0
"IN10267405","RESOLVED","",0
"IN10267411","RESOLVED","",0
"IN10267412","RESOLVED","",0
"IN10267422","RESOLVED","",0
"IN10267439","RESOLVED","",0
"IN10267442","RESOLVED","",0
"IN10267443","RESOLVED","",0
"IN10267458","RESOLVED","",0
"IN10267462","RESOLVED","",0
"IN10267463","RESOLVED","",0
"IN10267474","RESOLVED","",0
"IN10267476","RESOLVED","",0
"IN10267478","RESOLVED","",0
"IN10267479","RESOLVED","",0
"IN10267489","RESOLVED","",0
"IN10267515","RESOLVED","",0
"IN10267516","RESOLVED","",0
"IN10267518","RESOLVED","",0
"IN10267558","RESOLVED","",0
"IN10267559","RESOLVED","",0
"IN10267564","RESOLVED","",0
"IN10267568","RESOLVED","",0
"IN10267570","RESOLVED","",0
"IN10267582","RESOLVED","",0
"IN10267588","RESOLVED","",0
"IN10267596","RESOLVED","",0
"IN10267613","RESOLVED","",0
"IN10267629","RESOLVED","",0
"IN10267631","RESOLVED","",0
"IN10267632","RESOLVED","",0
"IN10267634","RESOLVED","",0
"IN10267644","RESOLVED","",0
"IN10267666","RESOLVED","",0
"IN10267671","RESOLVED","",0
"IN10267685","RESOLVED","",0
"IN10267687","RESOLVED","",0
"IN10267690","RESOLVED","",0
"IN10267695","RESOLVED","",0
"IN10267699","RESOLVED","",0
"IN10267701","RESOLVED","",0
"IN10267710","RESOLVED","",0
"IN10267732","RESOLVED","",0
"IN10267735","RESOLVED","",0
"IN10267738","RESOLVED","",0
"IN10267742","RESOLVED","",0
"IN10267748","RESOLVED","",0
"IN10267752","RESOLVED","",0
"IN10267753","RESOLVED","",0
"IN10267760","RESOLVED","",0
"IN10267765","RESOLVED","",0
"IN10267767","RESOLVED","",0
"IN10267768","RESOLVED","",0
"IN10267785","RESOLVED","",0
"IN10267794","RESOLVED","",0
"IN10267795","RESOLVED","",0
"IN10267798","RESOLVED","",0
"IN10267810","RESOLVED","",0
"IN10267816","RESOLVED","",0
"IN10267830","RESOLVED","",0
"IN10267840","RESOLVED","",0
"IN10267850","RESOLVED","",0
"IN10267855","RESOLVED","",0
"IN10267878","RESOLVED","",0
"IN10267905","RESOLVED","",0
"IN10267923","RESOLVED","",0
"IN10267945","RESOLVED","",0
"IN10267954","RESOLVED","",0
"IN10267956","RESOLVED","",0
"IN10267957","RESOLVED","",0
"IN10267958","RESOLVED","",0
"IN10267959","RESOLVED","",0
"IN10267962","RESOLVED","",0
"IN10267969","RESOLVED","",0
"IN10267974","RESOLVED","",0
"IN10268011","RESOLVED","",0
"IN10268015","RESOLVED","",0
"IN10268019","RESOLVED","",0
"IN10268020","RESOLVED","",0
"IN10268050","RESOLVED","",0
"IN10268054","RESOLVED","",0
"IN10268055","RESOLVED","",0
"IN10268057","RESOLVED","",0
"IN10268058","RESOLVED","",0
"IN10268062","RESOLVED","",0
"IN10268064","RESOLVED","",0
"IN10268069","RESOLVED","",0
"IN10268070","RESOLVED","",0
"IN10268075","RESOLVED","",0
"IN10268076","RESOLVED","",0
"IN10268087","RESOLVED","",0
"IN10268090","RESOLVED","",0
"IN10268092","RESOLVED","",0
"IN10268096","RESOLVED","",0
"IN10268098","RESOLVED","",0
"IN10268102","RESOLVED","",0
"IN10268109","RESOLVED","",0
"IN10268113","RESOLVED","",0
"IN10268118","RESOLVED","",0
"IN10268119","RESOLVED","",0
"IN10268122","RESOLVED","",0
"IN10268124","RESOLVED","",0
"IN10268135","RESOLVED","",0
"IN10268137","RESOLVED","",0
"IN10268149","RESOLVED","",0
"IN10268159","RESOLVED","",0
"IN10268161","RESOLVED","",0
"IN10268162","RESOLVED","",0
"IN10268163","RESOLVED","",0
"IN10268175","RESOLVED","",0
"IN10268177","RESOLVED","",0
"IN10268179","RESOLVED","",0
"IN10268194","RESOLVED","",0
"IN10268197","RESOLVED","",0
"IN10268201","RESOLVED","",0
"IN10268208","RESOLVED","",0
"IN10268210","RESOLVED","",0
"IN10268211","RESOLVED","",0
"IN10268213","RESOLVED","",0
"IN10268214","RESOLVED","",0
"IN10268215","RESOLVED","",0
"IN10268217","RESOLVED","",0
"IN10268225","RESOLVED","",0
"IN10268226","RESOLVED","",0
"IN10268240","RESOLVED","",0
"IN10268241","RESOLVED","",0
"IN10268242","RESOLVED","",0
"IN10268245","RESOLVED","",0
"IN10268259","RESOLVED","",0
"IN10268262","RESOLVED","",0
"IN10268269","RESOLVED","",0
"IN10268270","RESOLVED","",0
"IN10268271","RESOLVED","",0
"IN10268272","RESOLVED","",0
"IN10268274","RESOLVED","",0
"IN10268275","RESOLVED","",0
"IN10268277","RESOLVED","",0
"IN10268280","RESOLVED","",0
"IN10268281","RESOLVED","",0
"IN10268282","RESOLVED","",0
"IN10268283","RESOLVED","",0
"IN10268285","RESOLVED","",0
"IN10268286","RESOLVED","",0
"IN10268291","RESOLVED","",0
"IN10268296","RESOLVED","",0
"IN10268297","RESOLVED","",0
"IN10268298","RESOLVED","",0
"IN10268302","RESOLVED","",0
"IN10268305","RESOLVED","",0
"IN10268307","RESOLVED","",0
"IN10268309","RESOLVED","",0
"IN10268310","RESOLVED","",0
"IN10268318","RESOLVED","",0
"IN10268319","RESOLVED","",0
"IN10268324","RESOLVED","",0
"IN10268335","RESOLVED","",0
"IN10268337","RESOLVED","",0
"IN10268338","RESOLVED","",0
"IN10268343","RESOLVED","",0
"IN10268349","RESOLVED","",0
"IN10268351","RESOLVED","",0
"IN10268352","RESOLVED","",0
"IN10268381","RESOLVED","",0
"IN10268389","RESOLVED","",0
"IN10268397","RESOLVED","",0
"IN10268398","RESOLVED","",0
"IN10268401","RESOLVED","",0
"IN10268412","RESOLVED","",0
"IN10268414","RESOLVED","",0
"IN10268422","RESOLVED","",0
"IN10268426","RESOLVED","",0
"IN10268432","RESOLVED","",0
"IN10268437","RESOLVED","",0
"IN10268447","RESOLVED","",0
"IN10268451","RESOLVED","",0
"IN10268452","RESOLVED","",0
"IN10268454","RESOLVED","",0
"IN10268458","RESOLVED","",0
"IN10268460","RESOLVED","",0
"IN10268468","RESOLVED","",0
"IN10268475","RESOLVED","",0
"IN10268476","RESOLVED","",0
"IN10268479","RESOLVED","",0
"IN10268480","RESOLVED","",0
"IN10268481","RESOLVED","",0
"IN10268484","RESOLVED","",0
"IN10268502","RESOLVED","",0
"IN10268507","RESOLVED","",0
"IN10268510","RESOLVED","",0
"IN10268512","RESOLVED","",0
"IN10268514","RESOLVED","",0
"IN10268522","RESOLVED","",0
"IN10268524","RESOLVED","",0
"IN10268538","RESOLVED","",0
"IN10268539","RESOLVED","",0
"IN10268540","RESOLVED","",0
"IN10268544","RESOLVED","",0
"IN10268549","RESOLVED","",0
"IN10268551","RESOLVED","",0
"IN10268553","RESOLVED","",0
"IN10268554","RESOLVED","",0
"IN10268557","RESOLVED","",0
"IN10268558","RESOLVED","",0
"IN10268561","RESOLVED","",0
"IN10268567","RESOLVED","",0
"IN10268568","RESOLVED","",0
"IN10268571","RESOLVED","",0
"IN10268572","RESOLVED","",0
"IN10268602","RESOLVED","",0
"IN10268609","RESOLVED","",0
"IN10268615","RESOLVED","",0
"IN10268622","RESOLVED","",0
"IN10268624","RESOLVED","",0
"IN10268628","RESOLVED","",0
"IN10268629","RESOLVED","",0
"IN10268631","RESOLVED","",0
"IN10268654","RESOLVED","",0
"IN10268655","RESOLVED","",0
"IN10268661","RESOLVED","",0
"IN10268662","RESOLVED","",0
"IN10268664","RESOLVED","",0
"IN10268667","RESOLVED","",0
"IN10268668","RESOLVED","",0
"IN10268683","RESOLVED","",0
"IN10268715","RESOLVED","",0
"IN10268717","RESOLVED","",0
"IN10268723","RESOLVED","",0
"IN10268725","RESOLVED","",0
"IN10268726","RESOLVED","",0
"IN10268727","RESOLVED","",0
"IN10268728","RESOLVED","",0
"IN10268735","RESOLVED","",0
"IN10268743","RESOLVED","",0
"IN10268744","RESOLVED","",0
"IN10268746","RESOLVED","",0
"IN10268747","RESOLVED","",0
"IN10268749","RESOLVED","",0
"IN10268755","RESOLVED","",0
"IN10268759","RESOLVED","",0
"IN10268762","RESOLVED","",0
"IN10268764","RESOLVED","",0
"IN10268765","RESOLVED","",0
"IN10268767","RESOLVED","",0
"IN10268769","RESOLVED","",0
"IN10268771","RESOLVED","",0
"IN10268772","RESOLVED","",0
"IN10268773","RESOLVED","",0
"IN10268774","RESOLVED","",0
"IN10268778","RESOLVED","",0
"IN10268781","RESOLVED","",0
"IN10268784","RESOLVED","",0
"IN10268785","RESOLVED","",0
"IN10268787","RESOLVED","",0
"IN10268791","RESOLVED","",0
"IN10268792","RESOLVED","",0
"IN10268793","RESOLVED","",0
"IN10268794","RESOLVED","",0
"IN10268795","RESOLVED","",0
"IN10268800","RESOLVED","",0
"IN10268801","RESOLVED","",0
"IN10268806","RESOLVED","",0
"IN10268811","RESOLVED","",0
"IN10268813","RESOLVED","",0
"IN10268814","RESOLVED","",0
"IN10268817","RESOLVED","",0
"IN10268818","RESOLVED","",0
"IN10268821","RESOLVED","",0
"IN10268824","RESOLVED","",0
"IN10268830","RESOLVED","",0
"IN10268837","RESOLVED","",0
"IN10268838","RESOLVED","",0
"IN10268839","RESOLVED","",0
"IN10268841","RESOLVED","",0
"IN10268842","RESOLVED","",0
"IN10268846","RESOLVED","",0
"IN10268847","RESOLVED","",0
"IN10268848","RESOLVED","",0
"IN10268849","RESOLVED","",0
"IN10268850","RESOLVED","",0
"IN10268854","RESOLVED","",0
"IN10268856","RESOLVED","",0
"IN10268858","RESOLVED","",0
"IN10268862","RESOLVED","",0
"IN10268866","RESOLVED","",0
"IN10268867","RESOLVED","",0
"IN10268868","RESOLVED","",0
"IN10268869","RESOLVED","",0
"IN10268872","RESOLVED","",0
"IN10268874","RESOLVED","",0
"IN10268875","RESOLVED","",0
"IN10268881","RESOLVED","",0
"IN10268882","RESOLVED","",0
"IN10268883","RESOLVED","",0
"IN10268884","RESOLVED","",0
"IN10268885","RESOLVED","",0
"IN10268888","RESOLVED","",0
"IN10268889","RESOLVED","",0
"IN10268890","RESOLVED","",0
"IN10268891","RESOLVED","",0
"IN10268892","RESOLVED","",0
"IN10268893","RESOLVED","",0
"IN10268894","RESOLVED","",0
"IN10268895","RESOLVED","",0
"IN10268896","RESOLVED","",0
"IN10268897","RESOLVED","",0
"IN10268899","RESOLVED","",0
"IN10268900","RESOLVED","",0
"IN10268901","RESOLVED","",0
"IN10268903","RESOLVED","",0
"IN10268905","RESOLVED","",0
"IN10268907","RESOLVED","",0
"IN10268909","RESOLVED","",0
"IN10268910","RESOLVED","",0
"IN10268911","RESOLVED","",0
"IN10268913","RESOLVED","",0
"IN10268918","RESOLVED","",0
"IN10268919","RESOLVED","",0
"IN10268920","RESOLVED","",0
"IN10268921","RESOLVED","",0
"IN10268922","RESOLVED","",0
"IN10268923","RESOLVED","",0
"IN10268924","RESOLVED","",0
"IN10268926","RESOLVED","",0
"IN10268930","RESOLVED","",0
"IN10268931","RESOLVED","",0
"IN10268932","RESOLVED","",0
"IN10268934","RESOLVED","",0
"IN10268935","RESOLVED","",0
"IN10268936","RESOLVED","",0
"IN10268937","RESOLVED","",0
"IN10268938","RESOLVED","",0
"IN10268939","RESOLVED","",0
"IN10268940","RESOLVED","",0
"IN10268941","RESOLVED","",0
"IN10268942","RESOLVED","",0
"IN10268945","RESOLVED","",0
"IN10268946","RESOLVED","",0
"IN10268947","RESOLVED","",0
"IN10268948","RESOLVED","",0
"IN10268949","RESOLVED","",0
"IN10268951","RESOLVED","",0
"IN10268953","RESOLVED","",0
"IN10268954","RESOLVED","",0
"IN10268955","RESOLVED","",0
"IN10268956","RESOLVED","",0
"IN10268958","RESOLVED","",0
"IN10268959","RESOLVED","",0
"IN10268960","RESOLVED","",0
"IN10268962","RESOLVED","",0
"IN10268963","RESOLVED","",0
"IN10268964","RESOLVED","",0
"IN10268967","RESOLVED","",0
"IN10268972","RESOLVED","",0
"IN10268974","RESOLVED","",0
"IN10268975","RESOLVED","",0
"IN10268976","RESOLVED","",0
"IN10268977","RESOLVED","",0
"IN10268980","RESOLVED","",0
"IN10268981","RESOLVED","",0
"IN10268986","RESOLVED","",0
"IN10268987","RESOLVED","",0
"IN10268990","RESOLVED","",0
"IN10268991","RESOLVED","",0
"IN10268992","RESOLVED","",0
"IN10268993","RESOLVED","",0
"IN10268994","RESOLVED","",0
"IN10268995","RESOLVED","",0
"IN10268996","RESOLVED","",0
"IN10268998","RESOLVED","",0
"IN10268999","RESOLVED","",0
"IN10269000","RESOLVED","",0
"IN10269001","RESOLVED","",0
"IN10269002","RESOLVED","",0
"IN10269003","RESOLVED","",0
"IN10269005","RESOLVED","",0
"IN10269006","RESOLVED","",0
"IN10269007","RESOLVED","",0
"IN10269008","RESOLVED","",0
"IN10269009","RESOLVED","",0
"IN10269010","RESOLVED","",0
"IN10269011","RESOLVED","",0
"IN10269012","RESOLVED","",0
"IN10269013","RESOLVED","",0
"IN10269015","RESOLVED","",0
"IN10269017","RESOLVED","",0
"IN10269018","RESOLVED","",0
"IN10269019","RESOLVED","",0
"IN10269020","RESOLVED","",0
"IN10269021","RESOLVED","",0
"IN10269022","RESOLVED","",0
"IN10269024","RESOLVED","",0
"IN10269025","RESOLVED","",0
"IN10269026","RESOLVED","",0
"IN10269027","RESOLVED","",0
"IN10269028","RESOLVED","",0
"IN10269029","RESOLVED","",0
"IN10269030","RESOLVED","",0
"IN10269031","RESOLVED","",0
"IN10269032","RESOLVED","",0
"IN10269033","RESOLVED","",0
"IN10269039","RESOLVED","",0
"IN10269040","RESOLVED","",0
"IN10269041","RESOLVED","",0
"IN10269042","RESOLVED","",0
"IN10269050","RESOLVED","",0
"IN10269051","RESOLVED","",0
"IN10269052","RESOLVED","",0
"IN10269053","RESOLVED","",0
"IN10269054","RESOLVED","",0
"IN10269055","RESOLVED","",0
"IN10269056","RESOLVED","",0
"IN10269057","RESOLVED","",0
"IN10269058","RESOLVED","",0
"IN10269060","RESOLVED","",0
"IN10269061","RESOLVED","",0
"IN10269063","RESOLVED","",0
"IN10269064","RESOLVED","",0
"IN10269067","RESOLVED","",0
"IN10269068","RESOLVED","",0
"IN10269070","RESOLVED","",0
"IN10269073","RESOLVED","",0
"IN10269081","RESOLVED","",0
"IN10269082","RESOLVED","",0
"IN10269089","RESOLVED","",0
"IN10269091","RESOLVED","",0
"IN10269092","RESOLVED","",0
"IN10269105","RESOLVED","",0
"IN10269112","RESOLVED","",0
"IN10269115","RESOLVED","",0
"IN10269118","RESOLVED","",0
"IN10269121","RESOLVED","",0
"IN10269122","RESOLVED","",0
"IN10269124","RESOLVED","",0
"IN10269125","RESOLVED","",0
"IN10269130","RESOLVED","",0
"IN10269134","RESOLVED","",0
"IN10269141","RESOLVED","",0
"IN10269142","RESOLVED","",0
"IN10269143","RESOLVED","",0
"IN10269144","RESOLVED","",0
"IN10269145","RESOLVED","",0
"IN10269146","RESOLVED","",0
"IN10269147","RESOLVED","",0
"IN10269148","RESOLVED","",0
"IN10269149","RESOLVED","",0
"IN10269150","RESOLVED","",0
"IN10269151","RESOLVED","",0
"IN10269152","RESOLVED","",0
"IN10269153","RESOLVED","",0
"IN10269154","RESOLVED","",0
"IN10269155","RESOLVED","",0
"IN10269156","RESOLVED","",0
"IN10269157","RESOLVED","",0
"IN10269158","RESOLVED","",0
"IN10269159","RESOLVED","",0
"IN10269160","RESOLVED","",0
"IN10269161","RESOLVED","",0
"IN10269162","RESOLVED","",0
"IN10269163","RESOLVED","",0
"IN10269164","RESOLVED","",0
"IN10269165","RESOLVED","",0
"IN10269166","RESOLVED","",0
"IN10269167","RESOLVED","",0
"IN10269168","RESOLVED","",0
"IN10269169","RESOLVED","",0
"IN10269171","RESOLVED","",0
"IN10269172","RESOLVED","",0
"IN10269174","RESOLVED","",0
"IN10269177","RESOLVED","",0
"IN10269178","RESOLVED","",0
"IN10269179","RESOLVED","",0
"IN10269180","RESOLVED","",0
"IN10269184","RESOLVED","",0
"IN10269186","RESOLVED","",0
"IN10269188","RESOLVED","",0
"IN10269193","RESOLVED","",0
"IN10269194","RESOLVED","",0
"IN10269199","RESOLVED","",0
"IN10269202","RESOLVED","",0
"IN10269205","RESOLVED","",0
"IN10269208","RESOLVED","",0
"IN10269210","RESOLVED","",0
"IN10269211","RESOLVED","",0
"IN10269212","RESOLVED","",0
"IN10269215","RESOLVED","",0
"IN10269216","RESOLVED","",0
"IN10269220","RESOLVED","",0
"IN10269221","RESOLVED","",0
"IN10269223","RESOLVED","",0
"IN10269224","RESOLVED","",0
"IN10269225","RESOLVED","",0
"IN10269243","RESOLVED","",0
"IN10269253","RESOLVED","",0
"IN10269254","RESOLVED","",0
"IN10269256","RESOLVED","",0
"IN10269257","RESOLVED","",0
"IN10269258","RESOLVED","",0
"IN10269261","RESOLVED","",0
"IN10269262","RESOLVED","",0
"IN10269265","RESOLVED","",0
"IN10269269","RESOLVED","",0
"IN10269271","RESOLVED","",0
"IN10269273","RESOLVED","",0
"IN10269274","RESOLVED","",0
"IN10269275","RESOLVED","",0
"IN10269277","RESOLVED","",0
"IN10269279","RESOLVED","",0
"IN10269283","RESOLVED","",0
"IN10269287","RESOLVED","",0
"IN10269288","RESOLVED","",0
"IN10269293","RESOLVED","",0
"IN10269294","RESOLVED","",0
"IN10269302","RESOLVED","",0
"IN10269304","RESOLVED","",0
"IN10269305","RESOLVED","",0
"IN10269307","RESOLVED","",0
"IN10269308","RESOLVED","",0
"IN10269310","RESOLVED","",0
"IN10269311","RESOLVED","",0
"IN10269312","RESOLVED","",0
"IN10269316","RESOLVED","",0
"IN10269317","RESOLVED","",0
"IN10269318","RESOLVED","",0
"IN10269319","RESOLVED","",0
"IN10269321","RESOLVED","",0
"IN10269322","RESOLVED","",0
"IN10269323","RESOLVED","",0
"IN10269324","RESOLVED","",0
"IN10269325","RESOLVED","",0
"IN10269326","RESOLVED","",0
"IN10269327","RESOLVED","",0
"IN10269328","RESOLVED","",0
"IN10269329","RESOLVED","",0
"IN10269330","RESOLVED","",0
"IN10269331","RESOLVED","",0
"IN10269332","RESOLVED","",0
"IN10269333","RESOLVED","",0
"IN10269334","RESOLVED","",0
"IN10269335","RESOLVED","",0
"IN10269336","RESOLVED","",0
"IN10269337","RESOLVED","",0
"IN10269339","RESOLVED","",0
"IN10269340","RESOLVED","",0
"IN10269341","RESOLVED","",0
"IN10269342","RESOLVED","",0
"IN10269343","RESOLVED","",0
"IN10269344","RESOLVED","",0
"IN10269345","RESOLVED","",0
"IN10269346","RESOLVED","",0
"IN10269347","RESOLVED","",0
"IN10269348","RESOLVED","",0
"IN10269350","RESOLVED","",0
"IN10269351","RESOLVED","",0
"IN10269352","RESOLVED","",0
"IN10269353","RESOLVED","",0
"IN10269354","RESOLVED","",0
"IN10269355","RESOLVED","",0
"IN10269356","RESOLVED","",0
"IN10269358","RESOLVED","",0
"IN10269358","RESOLVED","",0
"IN10269359","RESOLVED","",0
"IN10269360","RESOLVED","",0
"IN10269361","RESOLVED","",0
"IN10269363","RESOLVED","",0
"IN10269364","RESOLVED","",0
"IN10269365","RESOLVED","",0
"IN10269366","RESOLVED","",0
"IN10269367","RESOLVED","",0
"IN10269368","RESOLVED","",0
"IN10269369","RESOLVED","",0
"IN10269370","RESOLVED","",0
"IN10269371","RESOLVED","",0
"IN10269373","RESOLVED","",0
"IN10269374","RESOLVED","",0
"IN10269376","RESOLVED","",0
"IN10269378","RESOLVED","",0
"IN10269379","RESOLVED","",0
"IN10269380","RESOLVED","",0
"IN10269381","RESOLVED","",0
"IN10269382","RESOLVED","",0
"IN10269383","RESOLVED","",0
"IN10269384","RESOLVED","",0
"IN10269385","RESOLVED","",0
"IN10269386","RESOLVED","",0
"IN10269387","RESOLVED","",0
"IN10269388","RESOLVED","",0
"IN10269390","RESOLVED","",0
"IN10269391","RESOLVED","",0
"IN10269392","RESOLVED","",0
"IN10269393","RESOLVED","",0
"IN10269394","RESOLVED","",0
"IN10269395","RESOLVED","",0
"IN10269397","RESOLVED","",0
"IN10269400","RESOLVED","",0
"IN10269401","RESOLVED","",0
"IN10269402","RESOLVED","",0
"IN10269403","RESOLVED","",0
"IN10269404","RESOLVED","",0
"IN10269405","RESOLVED","",0
"IN10269406","RESOLVED","",0
