Team Name,Team Amount Raised,Team Member Count
"Let's Do It",40.95,1
"Let's go",60,1
"Lets Walk Together!",200.5,1
"Let’s Walk!",259.85,1
"Let’s do this !",21,1
"Let’s walk",670.9,1
"Let’s walk!!",643.35,1
"Life Isn't All Daisies And Nuts",121.25,1
"Light walkers",40.95,1
"Limitless Abilities Support",175.35,1
"Little Star",105,1
"Little things",102.5,1
"Living Recovery Warriors",20,1
"Living and thriving",1072,1
"Lizzy",1415.3,1
"Lockyer valley",136.5,1
"Lotsa Doggies",78.75,1
"Love and light",789.25,1
"Loving Rosie and Running for Tom",183,1
"Lucy and James",1012.25,1
"MEPS Staff",557.5,1
"MH Movement",271.25,1
"MRWAZY",150,1
"MacPack",695.85,1
"Mace Newcastle",68.25,1
"Mad as Hatters",1203.65,1
"Madi’s team",21,1
"Many steps, Many minds",1420.9,1
"Martin Clan",545.25,1
"Matthews-Lovett",30,1
"McCormacks Strata",40.95,1
"McKay Mental Health",20,1
"Mcneill family",312.75,1
"Mel & Tash",20,1
"Memory of Frank",30,1
"Mental Health Is An Essential Service",268,1
"Mental Health Matters",2.1,1
"Mental Health Mummas",78.75,1
"Mental Health Warriors",210,1
"Mental as anything",5.25,1
"Mentally Chilled",78.75,1
"Mepham's",278.5,1
"Mia and Elle",10.5,1
"Micheremy",234,1
"Mind Manners",312.4,1
"Mind Over Matter!",10.5,1
"Mindset movers and groovers",404.15,1
"Misty Johnson",577.14,1
"Moooooooove",327.5,1
"More than just beer",40.95,1
"Morwell VR",22.05,1
"Moving for mental health",99.75,1
"Mrs Jenko’s Team",142,1
"Mums gone wild",378,1
"Murtoa Neighbourhood House",246.75,1
"Naturally Bold",355.2,1
"Nene",21,1
"Neskoski",40.95,1
"Never Give Up",5.25,1
"Never Walk Alone!!",231,1
"Never walk alone ❤️",20,1
"Never walk alone❣️",469.25,1
"Newborough East Primary School",21,1
"Newy peeps",5.25,1
"NitaBella",10,1
"Not to judge, walk together, be kind!",304.75,1
"Nothdurft Family",10,1
"ODAAT",69.25,1
"OK Mental Health",50,1
"ONE TEAM   ONE DREAM",82,1
"Oaiac",39,1
"One day at a time",504,1
"One foot forward",120.75,1
"Our girl deb",236.5,1
"Our minds matter",70,1
"Outliers",21,1
"Penrith River 2km Walk with Wheelchairs",41,1
"Perfectly Imperfect",23,1
"Peterpiper2",1060.75,1
"Plants",39,1
"Plunkett Street Public",40.95,1
"Port's pounding the pavement.",202.65,1
"Pound the Pavement",756,1
"Powell Family",282.5,1
"Power on",86.75,1
"Presence for wellbeing walking team",247.45,1
"Project Hope",68.25,1
"QFES",68.25,1
"Quality counts",771.25,1
"Renay's Roamers",40.95,1
"Ridgwell-Newman",26.25,1
"Rosella house",40.95,1
"RosellaHouse",220.95,1
"Run4Life",10.5,1
"Runners for Research",240.75,1
"Running mullet men",320.25,1
"Rush Hour Australia",1280.05,1
"SCOOBYDOO",194,1
"SEWB",52.5,1
"SFA",105,1
"SK One Step Forward",50,1
"SSS wellbeing",40.95,1
"SUNNY DAYS",26.25,1
"Sasha’s Team 💪🏼",1030.75,1
"Savvy Sisters",68.25,1
"Schmidty and Bobby",566.7,1
"Seashells",383.25,1
"Second Story Team",135.5,1
"Shailer Staff Striding towards Mental Health",21,1
"Sharelle's Wellbeing Walk",493.7,1
"Shaun Keath",246.55,1
"Silver Linings & Sparkle",249.95,1
"SixPivot Steppers",40.95,1
"SliverBacks",516.95,1
"Slow and Steadier",410.1,1
"Smash The Stigma",171,1
"Someone you know",228.25,1
"Soto Chambers",68.25,1
"Soulsurfers",195,1
"Sparkle steppers",130.2,1
"Sparkling Jewels",315,1
"Spread the Love",82.95,1
"St Columba's Staff",202.55,1
"St. Albans CCU",20,1
"Stand together",190.95,1
"SteeleBags",10.5,1
"Step Towards Healthy Heads",1004.05,1
"Step by step",40.95,1
"Stepforward1",155.4,1
"Stepping in solidarity",1213.55,1
"Stepping into a new future",40.95,1
"Steps to help",273.95,1
"Steps together",252,1
"Stevie & Kirsto",52.5,1
"Strive to survive",100,1
"Stronger Together ❤",600,1
"Stronger for life",41,1
"Students",10.5,1
"Super Mums",5.25,1
"Sweet deadly",5,1
"THE HOLE CREW",40.95,1
"TRILOKA",10,1
"Tahliea xx",884.45,1
"Tam's Titans",26.25,1
"Tanya & Ruby",606.05,1
"Tash’s Walk for Mental Health",102.9,1
"Team 90",157.5,1
"Team Breanna",768.45,1
"Team Cinta",915,1
"Team Cummings",3137.55,1
"Team D'vine",504.25,1
"Team DTM",978.5,1
"Team Daisy",68.25,1
"Team Dog",5.25,1
"Team Duff.",40.95,1
"Team ESL",226.7,1
"Team Family",82.5,1
"Team Figure By Design",188.9,1
"Team Freedom",10.5,1
"Team G Bowlo",20,1
"Team HUMMINGBIRD",186.5,1
"Team Hill",68.25,1
"Team Hill Fam",339.5,1
"Team Joseph",502.4,1
"Team Kwajo",1455.43,1
"Team Leo",105,1
"Team Lyfe",503.15,1
"Team Mum",5,1
"Team NLS",51.45,1
"Team OK",132.45,1
"Team On a mission",10.5,1
"Team Resilience",61.95,1
"Team Rossco and Saz",403.45,1
"Team S&D",319.75,1
"Team Stevo",50,1
"Team TAL",15.75,1
"Team TD",65,1
"Team Tadic",548.6,1
"Team Trebs",257.5,1
"Team UB fighting strong!",102,1
"Team Waldri",1845.8,1
"Team stronger",52.5,1
"Teddy Run",147,1
"Thankful",197,1
"The 4 Musketeers",2.1,1
"The Ath-elites",2040.95,1
"The Bahamas",52.5,1
"The Black Dogs",685.25,1
"The Blow Holes",141.75,1
"The Byron Lighthouse Walk",464.75,1
"The Drug Court Trudgers",194.25,1
"The Fit The Fat The Elderly",31.5,1
"The Full Whole",30.5,1
"The GO WO’s",105,1
"The Geelong College 2021",657.25,1
"The Gerberas",361.15,1
"The Kelly Gang",294.25,1
"The Lemonades",40.95,1
"The OGs",1135.7,1
"The Scissor Sisters",40.95,1
"The Shipps",40.95,1
"The Strolling ISOs",210,1
"The Ultraviolets",10.5,1
"The Warm Feat",67.2,1
"The Wild Ones",567.85,1
"The gang",52.5,1
"The little engines that could",231,1
"The pale skinned Muso's",141,1
"The power team",21,1
"The test",1,1
"The walking A Team",79.95,1
"The wellness workers",40.95,1
"Theo's m8s",689,1
"Thomas the Taafe engines",845.95,1
"Tiffany and Marks epiphany 💜",20,1
"To be determined",63,1
"Together we can",50,1
"Together we can make a difference",312.15,1
"Together!",10.5,1
"Tommy Myers",158,1
"Toms Team",100,1
"TopDawgs",184,1
"Triple Js",47.25,1
"True Blue Walkers",40.95,1
"Tuckie's Crew",52.5,1
"Two Kerrys",10.5,1
"UTS Physio Society",10,1
"UnPanic Project",2294.95,1
"United we will make a difference",1214.1,1
"Upper dartbrook walkers",10,1
"Vanessa G",394.25,1
"Veritas",50,1
"Veronica",147,1
"VicStar",10.5,1
"WRM - RC/ECs - The Better Team",40.95,1
"WWYW",31.5,1
"Wahgunyah Lions Football Netball Club",572.5,1
"Walk & Talk",1001.75,1
"Walk With Me",68.25,1
"Walk for Dane",21,1
"Walk for Mental Health",40.95,1
"Walk for Mental Health #2021",122,1
"Walk for Mick",170.75,1
"Walk for Richo",273.5,1
"Walk for life- country style!",125.5,1
"Walk for sunny",105,1
"Walk on the wild side",21,1
"Walk the Talk🌟",593.5,1
"Walk with Amber",1237,1
"Walk with purpose",757.7,1
"Walk-It-Out",283.6,1
"Walk-The-Distance",40.95,1
"Walkaholic",143.45,1
"Walkies",782.65,1
"Walkies and Talkies",68.25,1
"Walking 4 Wellness",68.25,1
"Walking Fwends",39,1
"Walking Well",554,1
"Walking Wonders",140.95,1
"Walking Wounded",101.5,1
"Walking for Reasons Mildura",145.5,1
"Walking for Thy Kings...",40.95,1
"Walking for Wayne",214.2,1
"Walking for wellbeing",156.5,1
"Walking toward a brighter future in support of mental health",561.8,1
"Walking warriors",21,1
"Wandering with Intention",141.75,1
"Warrior Goddesses",553.9,1
"We Are One",61.95,1
"We In This Together",21,1
"We walk for YOU 💚",52.5,1
"We're all in this together",105,1
"Wednesday Warriors",247.7,1
"Welfare Warriors",1297.9,1
"Wellbeing Warriors",556.15,1
"Wellbeing Wobblers",570.25,1
"Westpac - CORE Workstream 6",325.75,1
"What's normal?",21,1
"Wild Warriors",110.25,1
"Will run for snacks",457.7,1
"Willow Tree",21,1
"Winners",40.95,1
"Wonder Women",50,1
"Yeahhh the girls!",40.95,1
"You Can.",310.9,1
"You are worth it",10,1
"bsl hume lac",52.5,1
"endota Wellness College 2021",766.55,1
"in this together",10.5,1
"our team",503.75,1
"selectability- Regions",410.5,1
"walk it together",47.25,1
"walking workers",99.5,1
"we are Fighters",21,1
"•Spiritually•Emotionally•Mentally•Physically•",35,1
"❤️4you",40.95,1
"#MakeDaneProud",646.15,4
"100km Club",727.35,4
"7647 crew 🤝",499.94,4
"7TUT11",241.5,4
"A - TEAM",273,4
"A Stigma Free Zone!",738.95,4
"AEUVic Social Club",1093.6,4
"AKKF Programs and Ops",809.5,4
"Adam's Walk 2021",3136.5,4
"Adventurers",704.5,4
"Agius",183.95,4
"Agony of De feet",92.2,4
"Alcoholic anonymous",100.8,4
"Aldred Battlers",10,4
"Alfie One",1240.15,4
"Alpha Wolfs",669.7,4
"Always walking with you",46.75,4
"Angels walk for wellness",277.85,4
"Anglican Parish of Gosford",2307.9,4
"Are We Doin' Lunch?",126,4
"Ashlee, Nicola, Sarah and Danielle’s walk to support Metal Health",665.25,4
"Aussie troopers",140.23,4
"Avocado Buddies",314.44,4
"Awesome Oakville",1191.35,4
"BAEwalkers",100,4
"BEAN",39,4
"BIG FOOT",256.25,4
"Baird Real Estate",950.75,4
"Barra’s",1476.2,4
"Barwon South West RST",2231.15,4
"Baxter walk",21,4
"Be Awesome",287.75,4
"Be kind",364.85,4
"Beach Chickens",490.5,4
"Beagle Bay Babes",157.5,4
"Bell Chasers",893.2,4
"Bella Maree Super Stars",959.85,4
"Bennett Family!",56.7,4
"Berries and cream",94.5,4
"Best Medicine",262.5,4
"Best Pace Scenario",166.25,4
"Between a Walk & a Hard Pace",2411.05,4
"Bilo walkers and talkers",349.25,4
"Bimbletrons",328.85,4
"Bishop-Clark Family",2639.65,4
"Black Dog Walking",3403.05,4
"Bliss",122.85,4
"Blister Sisters and their Mister",113.75,4
"Boolsheet Artists",2032.4,4
"Boppa's",130.5,4
"Bowden Bonanza",423.8,4
"Box Hill High School Wellbeing Staff Team",25,4
"Brave Heart",100,4
"Bravehearts",856.2,4
"Breakthrough Psychology Practice",2802.15,4
"Bridges",311.5,4
"Britt’s team",3575.7,4
"Broken Hill Buddies",10,4
"Brownlow",121.85,4
"Bunbury CMH Clinic",478.35,4
"Butzy",599.7,4
"C.S.V",1178.65,4
"CANOPY GROWTH APAC",52.5,4
"CCOG's",1811.95,4
"CMI WooTown",1595.9,4
"CS Scrambled Legs",31.5,4
"CALMA Chameleons",707.95,4
"Caro's Crew",1323.4,4
"Cessnock Community Leo Club",625.95,4
"Chafin the dream",743.25,4
"Chantelle",703.4,4
"Chasing Light",256.25,4
"Cheers",158.45,4
"Cheers to healthy minds",1019.45,4
"Cirque du Sore Legs !",467.45,4
"Club 45",563.7,4
"Cobbitty Narellan Cricket Club",1747.95,4
"Coffee Runs",52.5,4
"Collège of Complementary Medicine",352.35,4
"Combat Crew",1821.5,4
"ConnectSydney GoGoGo",421.5,4
"Cool Guy Squad",31.5,4
"Cool Runnings",1232.3,4
"Core Four",1369.3,4
"Corners",1020.75,4
"Coupla crazy cats",82.95,4
"Craving Drasko's",515.75,4
"Crowther Richards",72.5,4
"DKAB",31.5,4
"Da puss",362.5,4
"DaJoLaRi",708.9,4
"Danao",1429,4
"De Ja vu",138.75,4
"Doggy’s",639.5,4
"Don't Stop ‘Til You Step Enough",2346.89,4
"Dream Team for MH",145.95,4
"Drinkers with a running problem!",344.45,4
"Dynamic Energy",461,4
"ER Walkers",40.95,4
"Each step we take for you 💕",1008.4,4
"East Coast Family Lawyers",1444.2,4
"Elise’s Crew",444.95,4
"Emotional Network",634.7,4
"Engaged Communities - Isaac Regional Council",1208.9,4
"Escienters across 2522km",1008.2,4
"Essential Workers Essential lives",337.55,4
"Everyday We’re Shuffling",42,4
"Ewes out walking",1198.1,4
"Ewok This Way!",1269.15,4
"Eye see you",968.2,4
"F45 Condell Park",970.5,4
"FLG Executive Team",6447.45,4
"Fab Friends",926.95,4
"Fairbros",1106.85,4
"Faith, Hope & Love",1534.95,4
"Family.PL",26.25,4
"Fams",21,4
"Fast AF boi",524.45,4
"Fighting Fit for Mental Health",1272,4
"Fitness First St Leonards Team",216.25,4
"Fitzroy Island Resort",3134.75,4
"Fluro Friday Woopi",4392.15,4
"Follow me",157.5,4
"Footnotes",1836.55,4
"Footpath stompers",407.3,4
"Footrot Flats",126,4
"For Lozza !!! 💙",593.95,4
"Forward Travel",151.2,4
"Fox & Badger",3848.35,4
"French Fliers",102.5,4
"Friends United in Mental Health",2797.7,4
"Friends who walk together, stay together.",1300.1,4
"G4orce",314.25,4
"Gainzzz for brainzzz 🧠",35.5,4
"Game of Strolls",3099.1,4
"Get A Steppin'",202.5,4
"Get The Black Dog",1128.65,4
"Gingerbread Men",80,4
"Girl Power!",21,4
"GirlPower",1008,4
"Girls just wanna have fun",394.25,4
"Go Delbro!",446.85,4
"Goodlife Carousel",180.2,4
"Goodlife Health Clubs Adelaide City",602.65,4
"Goodlife North Adelaide",47.95,4
"Goodlife WA",445.2,4
"Grant master steppers",50,4
"Gray court trekkers",402.15,4
"Grimbilos Girls",1363.45,4
"Gypsy Feet",63,4
"H Squared",2286.95,4
"HEALTHY MINDS, HEALTHY LIVES",700.6,4
"HEAYDON MOB",72.45,4
"HVG Walkinators",113.45,4
"Hago bagoes",20.5,4
"Happy Feet!",264,4
"Happy Katz!",1187.9,4
"Happy Lappers",392.4,4
"Healthy minds, Healthy lives!",151.2,4
"Heart Strong",525.15,4
"Heart and Soles",399.5,4
"HeckinCoolPeople",673.65,4
"Hellens Hordes",125,4
"Helpers",40.95,4
"Henry’s",73.5,4
"Henston",2265.85,4
"Hilltop Hooves",345.45,4
"Hincksmans",1188.35,4
"Hoffmann Civil",161.45,4
"Holding Hope",1016.25,4
"Holy Walkamolie",1001.33,4
"Hope and Tania",506,4
"Hope and headspace Esperance and Friends",102.95,4
"Hope is the thing with feathers...",1452.4,4
"Housemates For Good",145.95,4
"Hungry Hippo's",1547.95,4
"Huzzell Hikers",1300.85,4
"I'm a proton",799.2,4
"In Memory of Denis O'Callaghan",2111.6,4
"In it together",1115.15,4
"In memory of Katie",555.5,4
"In memory of Milo",498.7,4
"Increasing Awareness, Erasing Stigmas",617,4
"Intensive CareBears",1069.55,4
"It ain’t weak to speak",403,4
"J-Care Support Services",682,4
"JACST",958.45,4
"JAM",429.65,4
"JLAK",370.15,4
"Jane's Team",504.95,4
"Jo Fish & The Chips",81.9,4
"JoLis",699,4
"Joblink Plus Maitland",21,4
"Join me walking",40.95,4
"Just Folk'n Do It",394.95,4
"Just Listen",568.55,4
"Karate-Dutch Lolly-Wellbeing Walkers",1366.5,4
"Kate H - Walk for mental health in lockdown",633.15,4
"Kath & Kim",146,4
"Kill-O-Meters",92.45,4
"Kimber",245.9,4
"Kirby",488.15,4
"Knight Runners",1659.7,4
"Koby & Maddy",308.75,4
"Koda's Kids",5150.7,4
"LEAN ON ME",846.4,4
"Lara & Penelope & Jana & Jaimie",3903.9,4
"Lash lovers",626.7,4
"Le Girls",1381.2,4
"Leave no ape behind",627.3,4
"Lee's Team",623.75,4
"Legs",47.25,4
"Let's Walk It Out!",868.5,4
"Let’s Get It Done!",914.95,4
"Let’s get moving",193.75,4
"Let’s step",42,4
"Liam Harvey Ford",340.9,4
"Ligertwood’s & friends",1382.45,4
"Listen, love & learn",960.2,4
"Live 4 tomorrow",61.95,4
"LnD Teamsters",321.2,4
"Lochies lions",68.25,4
"Long Walk to Freedom",198.45,4
"Lotsa-Leggz",610.85,4
"Luke Sidewalkers",5266.13,4
"MAD (Making A Difference) House",396.7,4
"MH Warriors",201,4
"MHM - Mental Health Matters",1801.75,4
"MIL'S GIRLS",1117.5,4
"MK Together Wellness",967.65,4
"MKS",1355.6,4
"Mad Dogs",657.75,4
"Magic Stars",1906.25,4
"Make a change",798.75,4
"Making milestones",1034.25,4
"Mandated Exercise Walking Club (MEWC)",326.5,4
"Marksy’s",809.45,4
"Masos",67.2,4
"Matt, Taz n Co",450.95,4
"Maxy Dog",251,4
"Medical Device - Team 1",2194.15,4
"Melbourne Lockdown Warrior Women",267.75,4
"Melbourne Walkaholics",516.94,4
"Mending minds - “The CODA’s”",40.95,4
"Mental Health Matters...",4687.9,4
"Mental Health Nursing",373.45,4
"Mental health matters &lt;3",1421.9,4
"Middleton House",1790.7,4
"Mighty Munn Machines",369.2,4
"Mike and Bianca's Buddies, Amigos, Friends, Legends.",1402,4
"Mind Menders",890.9,4
"Mind and Me Therapy",317.35,4
"Mindful Soles",312,4
"Mindful Steppers",40.95,4
"Mindset steppers",35.75,4
"Moonwalk",1017.08,4
"Moovers",71,4
"More Walkin’ Less Talkin’",314,4
"Morginators",593.85,4
"Mornington",1099.75,4
"Mother Duck Child Care Carindale",136.5,4
"Moving for mental wellness",2672,4
"Movin’ and Groovin’",3543.85,4
"Muffintops",21,4
"MumFit",2138.65,4
"NHT 🚶🚶‍♀️🚶‍♀️",1274.5,4
"Narromine Jets 🚀",1409.2,4
"Neurohorizons Lab Group",591,4
"Neverquit",2504.5,4
"New Beginnings",480.85,4
"New Chapters New Beginnings",105,4
"New Employer",3255.05,4
"Newcastle Office",418.25,4
"Nic Berry",391.8,4
"Nielsen Sole Sisters",2393.9,4
"North Sydney Community Centre",50,4
"North West Steppers",180.6,4
"Not today Satan!",1370.45,4
"O.S.A.A.T (One Step at a Time)",1929.61,4
"OUR TRIBE",1286.95,4
"Oh the Humanities!",103.95,4
"Ohana",100,4
"Ohana Forever",1017.65,4
"On the front foot",3929.25,4
"One day at a time.",2975.6,4
"One step in front of the other",340.5,4
"One. Foot. Forward.",10,4
"Operation Walkaholics",1072.45,4
"OperationsRule!",521.7,4
"Osmond & Co",944.35,4
"PPEs in a pod",81,4
"Palliative Care Plodders",300.95,4
"Panda Maids",741.65,4
"Panda Squad",1280.25,4
"Panthers",726.85,4
"Path Finders",1254.5,4
"Pavement (Quarter) Pounders",1770.75,4
"Peace Paws",351.95,4
"Perindopril Thrills",590.65,4
"Persistent Pavement Pounders",487.95,4
"Phoebe’s friends",1525.7,4
"Polar Bear Party",1963.65,4
"Positive",776.2,4
"Potters",327,4
"Prestige Worldwide LE",247.7,4
"Prewett & Co",1203.6,4
"Psych me up!",52.5,4
"QLD Koalas",152.25,4
"Qld Rail Pacers",1876.7,4
"Quads of Fire",4581.8,4
"Quarantinies",1118.2,4
"Queen warriors",242.25,4
"Queens",21,4
"Queenslanders",328.9,4
"R-Team",199.5,4
"RAE RAE'S WARRIORS",177.45,4
"RJSM",220.25,4
"Racritters",1786.8,4
"Radders",754.7,4
"Rainbow Walkers",136.5,4
"Ramblers....Get Rambling",81.9,4
"Ranga’a crew",1144.1,4
"Raphs Crew",1010.85,4
"Rebels with a Cause",424.75,4
"Red Hot Chili Steppers (I-med) 2021.",207.5,4
"Red-Hot-Chilli-Steppers",359.9,4
"Renee's Team",423.4,4
"Rhi & Dan walk for mental health",108.2,4
"Rise Above",459.45,4
"Rise Up",51.5,4
"RoRoMi",857.65,4
"Rocky Runners",368.5,4
"Ruben & Co",530.95,4
"Run Forest Run",50,4
"Run like the winded",482.2,4
"Ryan Family",1108.85,4
"SASS Team",1293.05,4
"SAT",1637.4,4
"SEDS",360.25,4
"Scattergalz",273.5,4
"Scrambled Legs and achin'",252.95,4
"See S.I. kicking goals",321.25,4
"Selectpay",2095.9,4
"Seriously",243.25,4
"Seroquel Steppers",60,4
"Serotonin Pedominators",422.75,4
"Shaking it off",411.75,4
"Shell’s Group",1384.95,4
"Shine bright",40.95,4
"Shittalkers and soul smoothers 🤯",71,4
"Shona’s Garden",1722.1,4
"Shuffling Sole Sisters",413.05,4
"Silky Oaks",2237,4
"Sissy Birbs",334.25,4
"Sister Squad",1768.95,4
"Site Services",135.45,4
"Sky’s limits",625,4
"Slippery Suckers",660.5,4
"SlothsUnited",87.15,4
"Small Steps Every Day",361.2,4
"Smith Striders",709.95,4
"Sole Sisters Walking and Talking",648.4,4
"Sole Survivors",2071.85,4
"Solvitur ambulando",2034.35,4
"Some Sole Mates",303.45,4
"Songwriter Trysts",221.2,4
"SoulSistaz",76.45,4
"SoulSisters Walking The Walk",1841.6,4
"Source Health Partners",105,4
"Special pickles",470,4
"Spoilt x Wistari",596.4,4
"St Ives Striders",1266.95,4
"Stan Fam",1365.95,4
"Stay Motivated",10.5,4
"Stay-at-Homies",807.5,4
"Step Club 7",102.9,4
"Step Sisters",1507,4
"Step forward",257.25,4
"Stepping Ducks",697.45,4
"Stomping for Oskar",173.25,4
"Stride Effects",52.5,4
"Stride to thrive",556.7,4
"Striders",1756.2,4
"Striding for health",617.75,4
"Stronger Together 💪",141.75,4
"Sunshine Steppers",477.3,4
"Survivors",1283.2,4
"Swaab Walking Squad",1011.7,4
"Swinbourn Family",205,4
"Sydney",988.95,4
"TAS Team",580.4,4
"TEAM Move-ment",1227.1,4
"Take the next step",40.95,4
"Tamborine Mountain SHS",120.75,4
"Tammy’s Tigers",88,4
"Taringa Triangle",2037.9,4
"Team 23",264.9,4
"Team 42",825.15,4
"Team 5",401.25,4
"Team ATOM",948.95,4
"Team All in the Balance",327.85,4
"Team Awesome Walkers",794.7,4
"Team Batman",136.5,4
"Team Beckley",99.75,4
"Team Bisho",1279.55,4
"Team Boz",254.25,4
"Team Brennan",512.4,4
"Team Carlson",3499.1,4
"Team Clarkson",566.95,4
"Team Crighton",212,4
"Team Flitty",1800.96,4
"Team Fontenoy",1623.7,4
"Team Forward",556.25,4
"Team HVG Building",1019.45,4
"Team Hannah",1000.2,4
"Team Ivy",1610.22,4
"Team Kaide",373.35,4
"Team Kia Kaha",336.75,4
"Team Lehmann",160.75,4
"Team Luhrmann",1627.35,4
"Team McGavock",848.85,4
"Team Morto",430,4
"Team Motivated",63,4
"Team One - SMB Advisory",569.2,4
"Team One Foot in Front of the Other",2001.5,4
"Team Playford",444.75,4
"Team Pretty Phiit",120.75,4
"Team Roy",230.25,4
"Team Runnie McRun Run",2709.5,4
"Team Scottsdale/Bridport",1039.4,4
"Team Shine",1141,4
"Team Shire Chics",1363.2,4
"Team T",1144.95,4
"Team Three - SMB Advisory",378.95,4
"Team Toni",380,4
"Team United",368.7,4
"Team Veterans",1710.05,4
"Team Victoria",1997.9,4
"Team Warner",143.75,4
"Team sausage",1348.7,4
"Test N Tag Orange",63,4
"The  A Team",193.25,4
"The '98 Gals",930.2,4
"The ARK",1474.3,4
"The Accountables",86,4
"The Avengers",156.45,4
"The BAC Australia Team",107.25,4
"The Bar",449.25,4
"The Bay",741.75,4
"The Brady Bunch",1019.45,4
"The Brownaroos",924.15,4
"The Bunders",1656.7,4
"The Carstairs",1018.45,4
"The Darlings",102.5,4
"The Davis Duo",143.85,4
"The Dusch’s",419.75,4
"The Flamingos",492.95,4
"The Fraser's",93.45,4
"The Geelong Clinic",1081.6,4
"The Givers",218.5,4
"The Goal diggers",912.7,4
"The Hamilton's",1334.8,4
"The Happy Feet Sisters",607.5,4
"The Hot Chips",147,4
"The Hustlers",264.2,4
"The Jacko’s",1657,4
"The K Town Kats",398.25,4
"The Kliese Clan",21,4
"The Knights",42,4
"The Knockers",2732.3,4
"The Kumar & Sathyan Family",972.25,4
"The Lions",463.75,4
"The Little Team",259.95,4
"The McLeans",460,4
"The Mitchel Street Elite Athletes",91.5,4
"The Nice Girls",807.5,4
"The Nutjobs",1020.65,4
"The OG's",1762,4
"The Odd Squad",726.05,4
"The Old Bats",102.5,4
"The PB's",105,4
"The Peninsula Fun Team",10,4
"The Pipy Lipys",706.55,4
"The Probert’s",244.7,4
"The Purcell Pack",292,4
"The Stewart Crew",1804,4
"The Three Amigo's",1218.95,4
"The Three Amigos",1692.9,4
"The Three Musketeers",1431.4,4
"The Three Sisters",4099.15,4
"The Tsakisiris & Nicholson Extended Families",374.2,4
"The Unstoppables",40.95,4
"The Villen’s Vengeance",1380.35,4
"The Walk-abouts",1355.45,4
"The Walkers",299.25,4
"The Walkie Talkiez",424.5,4
"The Walking Club",868.5,4
"The Wanderers",1011.05,4
"The Wobbly Walkers",1134.65,4
"The Wolfpack",2267.5,4
"The Wonder Walkers",784,4
"The Yoggers",298.2,4
"The hitchhikers",2001.9,4
"The light in the dark",888.2,4
"The pussy slayers",153.85,4
"The sturch family",52.21,4
"The tracky dackies",265.65,4
"The washed up ac wanderers",2056.6,4
"The workers",208.45,4
"The young and the rest of us",144.9,4
"The_wilks",67.25,4
"There is no try, only do.",1057.4,4
"Thriving",39,4
"Tim’s Team",897.7,4
"Too inspired to be Tired",1437.75,4
"Toots",2708.6,4
"TraGiKS",425.9,4
"Treble Trekkers",2643.65,4
"Trekk Advisory - Mount Isa",1049.45,4
"Trekk Advisory - Townsville",473.65,4
"Trekking Tayls",307.25,4
"True Potential Chiropractic",652.5,4
"Tuaikaepau",415.7,4
"Turner Trekkers",336.75,4
"Twinning",469,4
"Twisted Sistahs with Blisters",424.2,4
"Two Feet and a Heartbeat",40.95,4
"Tyson ❤️",1770.25,4
"Unfit Chicks",450.7,4
"VIC PTMs",507.95,4
"Vikings",2624.67,4
"Vita Health",122.85,4
"W-w-w-w-walkers",465.85,4
"WAS Walkers",51.45,4
"WCS English Faculty",1567.65,4
"WOW IT Commercial Team",118.25,4
"Walk DMC",1110.2,4
"Walk The Black Dog",141.75,4
"Walk for Health",390,4
"Walk for Jamie",47.25,4
"Walk for Life",20,4
"Walk for all!",334.45,4
"Walk it off",40.95,4
"Walk this Way!",1699.25,4
"Walk to where your Heart takes you",856.3,4
"Walk-ie Talkies",830.95,4
"Walk4Life",639.5,4
"Walkaholics anonymous",136.5,4
"Walkamolies",488.7,4
"Walker Texas Rangers",755.1,4
"Walkers for life",176.2,4
"Walkie Talkers",2214.9,4
"Walkie talkies 2.0",68.25,4
"Walkie_Talkies",665.75,4
"Walking 9 to 5!",1085.75,4
"Walking Amigos",430,4
"Walking Apples",1002.75,4
"Walking Away Worries",857.97,4
"Walking K’s for Better Days",512,4
"Walking On a Dream",2274.8,4
"Walking Together in Spirit",617.95,4
"Walking for Women",1303.85,4
"Walking on Sunshine!!",1336.65,4
"Walking on sunshine! 🤩",1482.4,4
"Walking through lockdown",317.75,4
"Walking ‘cause it’s cool",349.15,4
"Wamberal Wellness",323.5,4
"Warnervale Wondering",555.95,4
"Warragul Walkaholics",1266.1,4
"Warrior walkers",354.9,4
"Way Out West Outfitters",21,4
"We All Know Someone",500.25,4
"We Got This. Team Crazy",1116,4
"We are in this together",282.95,4
"We identify as Tired",687.2,4
"We’re truly fab",60.95,4
"Wightwick Walkers and friends",418.25,4
"Will Walk for Aero KitKats",1032.15,4
"Will walk for donuts",230,4
"Wine Buddies",1507.9,4
"Wine not 🥂",200.8,4
"With Help Comes Hope",1391.85,4
"Wonderful Walking Warriors",443,4
"Woy Woy Winners",618.65,4
"Yindyamarra Ngurrbul",319.75,4
"You Are My Sunshine",4529.45,4
"You Are Your Greatest Project",1924.95,4
"You Matter",1367.1,4
"You know you want to donate…",1320.65,4
"Young & The Breathless",4818,4
"You’ll Never Walk Alone",5015.85,4
"Yummy Mummies",430.5,4
"Zoe and Anna’s team!",145.75,4
"bestie km",1840.7,4
"call us a cab",1116.5,4
"giant steps",429.75,4
"hot shots",54,4
"la famiglia",60.95,4
"molokheya",60.5,4
"one foot forward together",469,4
"pkls",10.5,4
