Megawatt Hours Demand,BA-Subregion,Date/Time
2514,"AZPS-N/A",2021-04-22 03:00:00.000
2633,"AZPS-N/A",2021-04-22 02:00:00.000
2814,"AZPS-N/A",2021-04-22 01:00:00.000
3096,"AZPS-N/A",2021-04-22 00:00:00.000
3366,"AZPS-N/A",2021-04-21 23:00:00.000
3544,"AZPS-N/A",2021-04-21 22:00:00.000
3577,"AZPS-N/A",2021-04-21 21:00:00.000
3591,"AZPS-N/A",2021-04-21 20:00:00.000
3574,"AZPS-N/A",2021-04-21 19:00:00.000
3390,"AZPS-N/A",2021-04-21 18:00:00.000
3192,"AZPS-N/A",2021-04-21 17:00:00.000
3027,"AZPS-N/A",2021-04-21 16:00:00.000
2831,"AZPS-N/A",2021-04-21 15:00:00.000
2667,"AZPS-N/A",2021-04-21 14:00:00.000
2560,"AZPS-N/A",2021-04-21 13:00:00.000
2478,"AZPS-N/A",2021-04-21 12:00:00.000
2493,"AZPS-N/A",2021-04-21 11:00:00.000
2588,"AZPS-N/A",2021-04-21 10:00:00.000
2684,"AZPS-N/A",2021-04-21 09:00:00.000
2721,"AZPS-N/A",2021-04-21 08:00:00.000
2587,"AZPS-N/A",2021-04-21 07:00:00.000
2455,"AZPS-N/A",2021-04-21 06:00:00.000
2420,"AZPS-N/A",2021-04-21 05:00:00.000
2435,"AZPS-N/A",2021-04-21 04:00:00.000
2543,"AZPS-N/A",2021-04-21 03:00:00.000
2685,"AZPS-N/A",2021-04-21 02:00:00.000
2907,"AZPS-N/A",2021-04-21 01:00:00.000
3205,"AZPS-N/A",2021-04-21 00:00:00.000
3512,"AZPS-N/A",2021-04-20 23:00:00.000
3761,"AZPS-N/A",2021-04-20 22:00:00.000
3833,"AZPS-N/A",2021-04-20 21:00:00.000
3859,"AZPS-N/A",2021-04-20 20:00:00.000
3845,"AZPS-N/A",2021-04-20 19:00:00.000
3601,"AZPS-N/A",2021-04-20 18:00:00.000
3298,"AZPS-N/A",2021-04-20 17:00:00.000
3077,"AZPS-N/A",2021-04-20 16:00:00.000
2850,"AZPS-N/A",2021-04-20 15:00:00.000
2636,"AZPS-N/A",2021-04-20 14:00:00.000
2486,"AZPS-N/A",2021-04-20 13:00:00.000
2436,"AZPS-N/A",2021-04-20 12:00:00.000
2431,"AZPS-N/A",2021-04-20 11:00:00.000
2511,"AZPS-N/A",2021-04-20 10:00:00.000
2654,"AZPS-N/A",2021-04-20 09:00:00.000
2687,"AZPS-N/A",2021-04-20 08:00:00.000
2571,"AZPS-N/A",2021-04-20 07:00:00.000
2433,"AZPS-N/A",2021-04-20 06:00:00.000
2386,"AZPS-N/A",2021-04-20 05:00:00.000
2403,"AZPS-N/A",2021-04-20 04:00:00.000
2487,"AZPS-N/A",2021-04-20 03:00:00.000
2607,"AZPS-N/A",2021-04-20 02:00:00.000
2792,"AZPS-N/A",2021-04-20 01:00:00.000
3087,"AZPS-N/A",2021-04-20 00:00:00.000
3397,"AZPS-N/A",2021-04-19 23:00:00.000
3625,"AZPS-N/A",2021-04-19 22:00:00.000
3670,"AZPS-N/A",2021-04-19 21:00:00.000
3695,"AZPS-N/A",2021-04-19 20:00:00.000
3636,"AZPS-N/A",2021-04-19 19:00:00.000
3394,"AZPS-N/A",2021-04-19 18:00:00.000
3113,"AZPS-N/A",2021-04-19 17:00:00.000
2932,"AZPS-N/A",2021-04-19 16:00:00.000
2727,"AZPS-N/A",2021-04-19 15:00:00.000
2580,"AZPS-N/A",2021-04-19 14:00:00.000
2471,"AZPS-N/A",2021-04-19 13:00:00.000
2421,"AZPS-N/A",2021-04-19 12:00:00.000
2456,"AZPS-N/A",2021-04-19 11:00:00.000
2558,"AZPS-N/A",2021-04-19 10:00:00.000
2674,"AZPS-N/A",2021-04-19 09:00:00.000
2698,"AZPS-N/A",2021-04-19 08:00:00.000
2560,"AZPS-N/A",2021-04-19 07:00:00.000
2409,"AZPS-N/A",2021-04-19 06:00:00.000
2345,"AZPS-N/A",2021-04-19 05:00:00.000
2353,"AZPS-N/A",2021-04-19 04:00:00.000
2415,"AZPS-N/A",2021-04-19 03:00:00.000
2501,"AZPS-N/A",2021-04-19 02:00:00.000
2649,"AZPS-N/A",2021-04-19 01:00:00.000
2884,"AZPS-N/A",2021-04-19 00:00:00.000
3095,"AZPS-N/A",2021-04-18 23:00:00.000
3251,"AZPS-N/A",2021-04-18 22:00:00.000
3274,"AZPS-N/A",2021-04-18 21:00:00.000
3169,"AZPS-N/A",2021-04-18 20:00:00.000
3046,"AZPS-N/A",2021-04-18 19:00:00.000
2822,"AZPS-N/A",2021-04-18 18:00:00.000
2644,"AZPS-N/A",2021-04-18 17:00:00.000
2629,"AZPS-N/A",2021-04-18 16:00:00.000
2668,"AZPS-N/A",2021-04-18 15:00:00.000
2428,"AZPS-N/A",2021-04-18 14:00:00.000
2224,"AZPS-N/A",2021-04-18 13:00:00.000
2164,"AZPS-N/A",2021-04-18 12:00:00.000
2212,"AZPS-N/A",2021-04-18 11:00:00.000
2274,"AZPS-N/A",2021-04-18 10:00:00.000
2335,"AZPS-N/A",2021-04-18 09:00:00.000
2347,"AZPS-N/A",2021-04-18 08:00:00.000
2374,"AZPS-N/A",2021-04-18 07:00:00.000
2336,"AZPS-N/A",2021-04-18 06:00:00.000
2344,"AZPS-N/A",2021-04-18 05:00:00.000
2387,"AZPS-N/A",2021-04-18 04:00:00.000
2480,"AZPS-N/A",2021-04-18 03:00:00.000
2576,"AZPS-N/A",2021-04-18 02:00:00.000
2744,"AZPS-N/A",2021-04-18 01:00:00.000
2934,"AZPS-N/A",2021-04-18 00:00:00.000
3118,"AZPS-N/A",2021-04-17 23:00:00.000
3254,"AZPS-N/A",2021-04-17 22:00:00.000
3320,"AZPS-N/A",2021-04-17 21:00:00.000
3309,"AZPS-N/A",2021-04-17 20:00:00.000
3245,"AZPS-N/A",2021-04-17 19:00:00.000
3075,"AZPS-N/A",2021-04-17 18:00:00.000
2872,"AZPS-N/A",2021-04-17 17:00:00.000
2743,"AZPS-N/A",2021-04-17 16:00:00.000
2547,"AZPS-N/A",2021-04-17 15:00:00.000
2325,"AZPS-N/A",2021-04-17 14:00:00.000
2229,"AZPS-N/A",2021-04-17 13:00:00.000
2204,"AZPS-N/A",2021-04-17 12:00:00.000
2252,"AZPS-N/A",2021-04-17 11:00:00.000
2337,"AZPS-N/A",2021-04-17 10:00:00.000
2381,"AZPS-N/A",2021-04-17 09:00:00.000
2423,"AZPS-N/A",2021-04-17 08:00:00.000
2413,"AZPS-N/A",2021-04-17 07:00:00.000
2350,"AZPS-N/A",2021-04-17 06:00:00.000
2338,"AZPS-N/A",2021-04-17 05:00:00.000
2368,"AZPS-N/A",2021-04-17 04:00:00.000
2433,"AZPS-N/A",2021-04-17 03:00:00.000
2563,"AZPS-N/A",2021-04-17 02:00:00.000
2724,"AZPS-N/A",2021-04-17 01:00:00.000
2948,"AZPS-N/A",2021-04-17 00:00:00.000
3145,"AZPS-N/A",2021-04-16 23:00:00.000
3297,"AZPS-N/A",2021-04-16 22:00:00.000
3339,"AZPS-N/A",2021-04-16 21:00:00.000
3307,"AZPS-N/A",2021-04-16 20:00:00.000
3226,"AZPS-N/A",2021-04-16 19:00:00.000
2999,"AZPS-N/A",2021-04-16 18:00:00.000
2727,"AZPS-N/A",2021-04-16 17:00:00.000
2587,"AZPS-N/A",2021-04-16 16:00:00.000
2540,"AZPS-N/A",2021-04-16 15:00:00.000
2560,"AZPS-N/A",2021-04-16 14:00:00.000
2529,"AZPS-N/A",2021-04-16 13:00:00.000
2499,"AZPS-N/A",2021-04-16 12:00:00.000
2476,"AZPS-N/A",2021-04-16 11:00:00.000
2553,"AZPS-N/A",2021-04-16 10:00:00.000
2654,"AZPS-N/A",2021-04-16 09:00:00.000
2667,"AZPS-N/A",2021-04-16 08:00:00.000
2556,"AZPS-N/A",2021-04-16 07:00:00.000
2416,"AZPS-N/A",2021-04-16 06:00:00.000
2356,"AZPS-N/A",2021-04-16 05:00:00.000
2375,"AZPS-N/A",2021-04-16 04:00:00.000
2445,"AZPS-N/A",2021-04-16 03:00:00.000
2541,"AZPS-N/A",2021-04-16 02:00:00.000
2717,"AZPS-N/A",2021-04-16 01:00:00.000
2973,"AZPS-N/A",2021-04-16 00:00:00.000
3211,"AZPS-N/A",2021-04-15 23:00:00.000
3380,"AZPS-N/A",2021-04-15 22:00:00.000
3398,"AZPS-N/A",2021-04-15 21:00:00.000
3306,"AZPS-N/A",2021-04-15 20:00:00.000
3243,"AZPS-N/A",2021-04-15 19:00:00.000
3072,"AZPS-N/A",2021-04-15 18:00:00.000
2831,"AZPS-N/A",2021-04-15 17:00:00.000
2668,"AZPS-N/A",2021-04-15 16:00:00.000
2521,"AZPS-N/A",2021-04-15 15:00:00.000
2419,"AZPS-N/A",2021-04-15 14:00:00.000
2354,"AZPS-N/A",2021-04-15 13:00:00.000
2362,"AZPS-N/A",2021-04-15 12:00:00.000
2419,"AZPS-N/A",2021-04-15 11:00:00.000
2537,"AZPS-N/A",2021-04-15 10:00:00.000
2691,"AZPS-N/A",2021-04-15 09:00:00.000
2708,"AZPS-N/A",2021-04-15 08:00:00.000
2592,"AZPS-N/A",2021-04-15 07:00:00.000
2457,"AZPS-N/A",2021-04-15 06:00:00.000
2421,"AZPS-N/A",2021-04-15 05:00:00.000
2449,"AZPS-N/A",2021-04-15 04:00:00.000
2545,"AZPS-N/A",2021-04-15 03:00:00.000
2669,"AZPS-N/A",2021-04-15 02:00:00.000
2846,"AZPS-N/A",2021-04-15 01:00:00.000
3115,"AZPS-N/A",2021-04-15 00:00:00.000
3381,"AZPS-N/A",2021-04-14 23:00:00.000
3540,"AZPS-N/A",2021-04-14 22:00:00.000
3546,"AZPS-N/A",2021-04-14 21:00:00.000
3482,"AZPS-N/A",2021-04-14 20:00:00.000
3436,"AZPS-N/A",2021-04-14 19:00:00.000
3329,"AZPS-N/A",2021-04-14 18:00:00.000
3154,"AZPS-N/A",2021-04-14 17:00:00.000
2987,"AZPS-N/A",2021-04-14 16:00:00.000
2768,"AZPS-N/A",2021-04-14 15:00:00.000
2602,"AZPS-N/A",2021-04-14 14:00:00.000
2494,"AZPS-N/A",2021-04-14 13:00:00.000
2462,"AZPS-N/A",2021-04-14 12:00:00.000
2496,"AZPS-N/A",2021-04-14 11:00:00.000
2585,"AZPS-N/A",2021-04-14 10:00:00.000
2688,"AZPS-N/A",2021-04-14 09:00:00.000
2710,"AZPS-N/A",2021-04-14 08:00:00.000
2584,"AZPS-N/A",2021-04-14 07:00:00.000
2446,"AZPS-N/A",2021-04-14 06:00:00.000
2419,"AZPS-N/A",2021-04-14 05:00:00.000
2456,"AZPS-N/A",2021-04-14 04:00:00.000
2544,"AZPS-N/A",2021-04-14 03:00:00.000
2688,"AZPS-N/A",2021-04-14 02:00:00.000
2889,"AZPS-N/A",2021-04-14 01:00:00.000
3189,"AZPS-N/A",2021-04-14 00:00:00.000
3503,"AZPS-N/A",2021-04-13 23:00:00.000
3716,"AZPS-N/A",2021-04-13 22:00:00.000
3760,"AZPS-N/A",2021-04-13 21:00:00.000
3759,"AZPS-N/A",2021-04-13 20:00:00.000
3745,"AZPS-N/A",2021-04-13 19:00:00.000
3535,"AZPS-N/A",2021-04-13 18:00:00.000
3314,"AZPS-N/A",2021-04-13 17:00:00.000
3118,"AZPS-N/A",2021-04-13 16:00:00.000
2914,"AZPS-N/A",2021-04-13 15:00:00.000
2751,"AZPS-N/A",2021-04-13 14:00:00.000
2618,"AZPS-N/A",2021-04-13 13:00:00.000
2565,"AZPS-N/A",2021-04-13 12:00:00.000
2565,"AZPS-N/A",2021-04-13 11:00:00.000
2659,"AZPS-N/A",2021-04-13 10:00:00.000
2751,"AZPS-N/A",2021-04-13 09:00:00.000
2742,"AZPS-N/A",2021-04-13 08:00:00.000
2607,"AZPS-N/A",2021-04-13 07:00:00.000
2475,"AZPS-N/A",2021-04-13 06:00:00.000
2446,"AZPS-N/A",2021-04-13 05:00:00.000
2490,"AZPS-N/A",2021-04-13 04:00:00.000
2595,"AZPS-N/A",2021-04-13 03:00:00.000
2732,"AZPS-N/A",2021-04-13 02:00:00.000
2949,"AZPS-N/A",2021-04-13 01:00:00.000
3264,"AZPS-N/A",2021-04-13 00:00:00.000
3587,"AZPS-N/A",2021-04-12 23:00:00.000
3838,"AZPS-N/A",2021-04-12 22:00:00.000
3945,"AZPS-N/A",2021-04-12 21:00:00.000
4003,"AZPS-N/A",2021-04-12 20:00:00.000
4020,"AZPS-N/A",2021-04-12 19:00:00.000
3794,"AZPS-N/A",2021-04-12 18:00:00.000
3513,"AZPS-N/A",2021-04-12 17:00:00.000
3334,"AZPS-N/A",2021-04-12 16:00:00.000
3130,"AZPS-N/A",2021-04-12 15:00:00.000
2928,"AZPS-N/A",2021-04-12 14:00:00.000
2770,"AZPS-N/A",2021-04-12 13:00:00.000
2684,"AZPS-N/A",2021-04-12 12:00:00.000
2659,"AZPS-N/A",2021-04-12 11:00:00.000
2680,"AZPS-N/A",2021-04-12 10:00:00.000
2752,"AZPS-N/A",2021-04-12 09:00:00.000
2778,"AZPS-N/A",2021-04-12 08:00:00.000
2625,"AZPS-N/A",2021-04-12 07:00:00.000
2480,"AZPS-N/A",2021-04-12 06:00:00.000
2444,"AZPS-N/A",2021-04-12 05:00:00.000
2489,"AZPS-N/A",2021-04-12 04:00:00.000
2593,"AZPS-N/A",2021-04-12 03:00:00.000
2724,"AZPS-N/A",2021-04-12 02:00:00.000
2932,"AZPS-N/A",2021-04-12 01:00:00.000
3178,"AZPS-N/A",2021-04-12 00:00:00.000
3482,"AZPS-N/A",2021-04-11 23:00:00.000
3704,"AZPS-N/A",2021-04-11 22:00:00.000
3844,"AZPS-N/A",2021-04-11 21:00:00.000
3879,"AZPS-N/A",2021-04-11 20:00:00.000
3929,"AZPS-N/A",2021-04-11 19:00:00.000
3800,"AZPS-N/A",2021-04-11 18:00:00.000
3503,"AZPS-N/A",2021-04-11 17:00:00.000
3266,"AZPS-N/A",2021-04-11 16:00:00.000
2978,"AZPS-N/A",2021-04-11 15:00:00.000
2798,"AZPS-N/A",2021-04-11 14:00:00.000
2574,"AZPS-N/A",2021-04-11 13:00:00.000
2451,"AZPS-N/A",2021-04-11 12:00:00.000
2396,"AZPS-N/A",2021-04-11 11:00:00.000
2381,"AZPS-N/A",2021-04-11 10:00:00.000
2403,"AZPS-N/A",2021-04-11 09:00:00.000
2421,"AZPS-N/A",2021-04-11 08:00:00.000
2431,"AZPS-N/A",2021-04-11 07:00:00.000
2406,"AZPS-N/A",2021-04-11 06:00:00.000
2425,"AZPS-N/A",2021-04-11 05:00:00.000
2501,"AZPS-N/A",2021-04-11 04:00:00.000
2624,"AZPS-N/A",2021-04-11 03:00:00.000
2763,"AZPS-N/A",2021-04-11 02:00:00.000
2951,"AZPS-N/A",2021-04-11 01:00:00.000
3222,"AZPS-N/A",2021-04-11 00:00:00.000
3466,"AZPS-N/A",2021-04-10 23:00:00.000
3664,"AZPS-N/A",2021-04-10 22:00:00.000
3817,"AZPS-N/A",2021-04-10 21:00:00.000
3917,"AZPS-N/A",2021-04-10 20:00:00.000
3890,"AZPS-N/A",2021-04-10 19:00:00.000
3699,"AZPS-N/A",2021-04-10 18:00:00.000
3506,"AZPS-N/A",2021-04-10 17:00:00.000
3202,"AZPS-N/A",2021-04-10 16:00:00.000
2931,"AZPS-N/A",2021-04-10 15:00:00.000
2714,"AZPS-N/A",2021-04-10 14:00:00.000
2530,"AZPS-N/A",2021-04-10 13:00:00.000
2426,"AZPS-N/A",2021-04-10 12:00:00.000
2388,"AZPS-N/A",2021-04-10 11:00:00.000
2437,"AZPS-N/A",2021-04-10 10:00:00.000
2491,"AZPS-N/A",2021-04-10 09:00:00.000
2514,"AZPS-N/A",2021-04-10 08:00:00.000
2489,"AZPS-N/A",2021-04-10 07:00:00.000
2427,"AZPS-N/A",2021-04-10 06:00:00.000
2436,"AZPS-N/A",2021-04-10 05:00:00.000
2491,"AZPS-N/A",2021-04-10 04:00:00.000
2597,"AZPS-N/A",2021-04-10 03:00:00.000
2753,"AZPS-N/A",2021-04-10 02:00:00.000
2955,"AZPS-N/A",2021-04-10 01:00:00.000
3241,"AZPS-N/A",2021-04-10 00:00:00.000
3534,"AZPS-N/A",2021-04-09 23:00:00.000
3776,"AZPS-N/A",2021-04-09 22:00:00.000
3871,"AZPS-N/A",2021-04-09 21:00:00.000
3988,"AZPS-N/A",2021-04-09 20:00:00.000
4029,"AZPS-N/A",2021-04-09 19:00:00.000
3842,"AZPS-N/A",2021-04-09 18:00:00.000
3592,"AZPS-N/A",2021-04-09 17:00:00.000
3403,"AZPS-N/A",2021-04-09 16:00:00.000
3173,"AZPS-N/A",2021-04-09 15:00:00.000
2977,"AZPS-N/A",2021-04-09 14:00:00.000
2784,"AZPS-N/A",2021-04-09 13:00:00.000
2688,"AZPS-N/A",2021-04-09 12:00:00.000
2661,"AZPS-N/A",2021-04-09 11:00:00.000
2714,"AZPS-N/A",2021-04-09 10:00:00.000
2789,"AZPS-N/A",2021-04-09 09:00:00.000
2790,"AZPS-N/A",2021-04-09 08:00:00.000
2672,"AZPS-N/A",2021-04-09 07:00:00.000
2536,"AZPS-N/A",2021-04-09 06:00:00.000
2509,"AZPS-N/A",2021-04-09 05:00:00.000
2541,"AZPS-N/A",2021-04-09 04:00:00.000
2648,"AZPS-N/A",2021-04-09 03:00:00.000
2801,"AZPS-N/A",2021-04-09 02:00:00.000
3009,"AZPS-N/A",2021-04-09 01:00:00.000
3335,"AZPS-N/A",2021-04-09 00:00:00.000
3675,"AZPS-N/A",2021-04-08 23:00:00.000
3905,"AZPS-N/A",2021-04-08 22:00:00.000
3977,"AZPS-N/A",2021-04-08 21:00:00.000
4007,"AZPS-N/A",2021-04-08 20:00:00.000
4002,"AZPS-N/A",2021-04-08 19:00:00.000
3789,"AZPS-N/A",2021-04-08 18:00:00.000
3500,"AZPS-N/A",2021-04-08 17:00:00.000
3272,"AZPS-N/A",2021-04-08 16:00:00.000
3048,"AZPS-N/A",2021-04-08 15:00:00.000
2860,"AZPS-N/A",2021-04-08 14:00:00.000
2790,"AZPS-N/A",2021-04-08 13:00:00.000
2703,"AZPS-N/A",2021-04-08 12:00:00.000
2672,"AZPS-N/A",2021-04-08 11:00:00.000
2734,"AZPS-N/A",2021-04-08 10:00:00.000
2815,"AZPS-N/A",2021-04-08 09:00:00.000
2797,"AZPS-N/A",2021-04-08 08:00:00.000
2661,"AZPS-N/A",2021-04-08 07:00:00.000
2512,"AZPS-N/A",2021-04-08 06:00:00.000
2482,"AZPS-N/A",2021-04-08 05:00:00.000
2517,"AZPS-N/A",2021-04-08 04:00:00.000
2604,"AZPS-N/A",2021-04-08 03:00:00.000
2732,"AZPS-N/A",2021-04-08 02:00:00.000
2927,"AZPS-N/A",2021-04-08 01:00:00.000
3235,"AZPS-N/A",2021-04-08 00:00:00.000
3546,"AZPS-N/A",2021-04-07 23:00:00.000
3785,"AZPS-N/A",2021-04-07 22:00:00.000
3878,"AZPS-N/A",2021-04-07 21:00:00.000
3921,"AZPS-N/A",2021-04-07 20:00:00.000
3894,"AZPS-N/A",2021-04-07 19:00:00.000
3651,"AZPS-N/A",2021-04-07 18:00:00.000
3373,"AZPS-N/A",2021-04-07 17:00:00.000
3159,"AZPS-N/A",2021-04-07 16:00:00.000
2921,"AZPS-N/A",2021-04-07 15:00:00.000
2714,"AZPS-N/A",2021-04-07 14:00:00.000
2576,"AZPS-N/A",2021-04-07 13:00:00.000
2520,"AZPS-N/A",2021-04-07 12:00:00.000
2539,"AZPS-N/A",2021-04-07 11:00:00.000
2643,"AZPS-N/A",2021-04-07 10:00:00.000
2760,"AZPS-N/A",2021-04-07 09:00:00.000
2796,"AZPS-N/A",2021-04-07 08:00:00.000
2633,"AZPS-N/A",2021-04-07 07:00:00.000
2510,"AZPS-N/A",2021-04-07 06:00:00.000
2459,"AZPS-N/A",2021-04-07 05:00:00.000
2494,"AZPS-N/A",2021-04-07 04:00:00.000
2576,"AZPS-N/A",2021-04-07 03:00:00.000
2701,"AZPS-N/A",2021-04-07 02:00:00.000
2909,"AZPS-N/A",2021-04-07 01:00:00.000
3204,"AZPS-N/A",2021-04-07 00:00:00.000
3501,"AZPS-N/A",2021-04-06 23:00:00.000
3750,"AZPS-N/A",2021-04-06 22:00:00.000
3815,"AZPS-N/A",2021-04-06 21:00:00.000
3862,"AZPS-N/A",2021-04-06 20:00:00.000
3862,"AZPS-N/A",2021-04-06 19:00:00.000
3670,"AZPS-N/A",2021-04-06 18:00:00.000
3429,"AZPS-N/A",2021-04-06 17:00:00.000
3260,"AZPS-N/A",2021-04-06 16:00:00.000
3071,"AZPS-N/A",2021-04-06 15:00:00.000
2880,"AZPS-N/A",2021-04-06 14:00:00.000
2758,"AZPS-N/A",2021-04-06 13:00:00.000
2682,"AZPS-N/A",2021-04-06 12:00:00.000
2696,"AZPS-N/A",2021-04-06 11:00:00.000
2773,"AZPS-N/A",2021-04-06 10:00:00.000
2889,"AZPS-N/A",2021-04-06 09:00:00.000
2896,"AZPS-N/A",2021-04-06 08:00:00.000
2733,"AZPS-N/A",2021-04-06 07:00:00.000
2607,"AZPS-N/A",2021-04-06 06:00:00.000
2587,"AZPS-N/A",2021-04-06 05:00:00.000
2646,"AZPS-N/A",2021-04-06 04:00:00.000
2757,"AZPS-N/A",2021-04-06 03:00:00.000
2904,"AZPS-N/A",2021-04-06 02:00:00.000
3132,"AZPS-N/A",2021-04-06 01:00:00.000
3442,"AZPS-N/A",2021-04-06 00:00:00.000
3740,"AZPS-N/A",2021-04-05 23:00:00.000
3951,"AZPS-N/A",2021-04-05 22:00:00.000
4008,"AZPS-N/A",2021-04-05 21:00:00.000
4019,"AZPS-N/A",2021-04-05 20:00:00.000
4054,"AZPS-N/A",2021-04-05 19:00:00.000
3879,"AZPS-N/A",2021-04-05 18:00:00.000
3637,"AZPS-N/A",2021-04-05 17:00:00.000
3421,"AZPS-N/A",2021-04-05 16:00:00.000
3146,"AZPS-N/A",2021-04-05 15:00:00.000
2923,"AZPS-N/A",2021-04-05 14:00:00.000
2726,"AZPS-N/A",2021-04-05 13:00:00.000
2643,"AZPS-N/A",2021-04-05 12:00:00.000
2622,"AZPS-N/A",2021-04-05 11:00:00.000
2733,"AZPS-N/A",2021-04-05 10:00:00.000
2873,"AZPS-N/A",2021-04-05 09:00:00.000
2810,"AZPS-N/A",2021-04-05 08:00:00.000
2646,"AZPS-N/A",2021-04-05 07:00:00.000
2496,"AZPS-N/A",2021-04-05 06:00:00.000
2463,"AZPS-N/A",2021-04-05 05:00:00.000
2505,"AZPS-N/A",2021-04-05 04:00:00.000
2590,"AZPS-N/A",2021-04-05 03:00:00.000
2740,"AZPS-N/A",2021-04-05 02:00:00.000
2957,"AZPS-N/A",2021-04-05 01:00:00.000
3277,"AZPS-N/A",2021-04-05 00:00:00.000
3590,"AZPS-N/A",2021-04-04 23:00:00.000
3824,"AZPS-N/A",2021-04-04 22:00:00.000
3990,"AZPS-N/A",2021-04-04 21:00:00.000
4082,"AZPS-N/A",2021-04-04 20:00:00.000
4135,"AZPS-N/A",2021-04-04 19:00:00.000
4031,"AZPS-N/A",2021-04-04 18:00:00.000
3755,"AZPS-N/A",2021-04-04 17:00:00.000
3491,"AZPS-N/A",2021-04-04 16:00:00.000
3222,"AZPS-N/A",2021-04-04 15:00:00.000
2955,"AZPS-N/A",2021-04-04 14:00:00.000
2733,"AZPS-N/A",2021-04-04 13:00:00.000
2575,"AZPS-N/A",2021-04-04 12:00:00.000
2503,"AZPS-N/A",2021-04-04 11:00:00.000
2469,"AZPS-N/A",2021-04-04 10:00:00.000
2466,"AZPS-N/A",2021-04-04 09:00:00.000
2464,"AZPS-N/A",2021-04-04 08:00:00.000
2459,"AZPS-N/A",2021-04-04 07:00:00.000
2434,"AZPS-N/A",2021-04-04 06:00:00.000
2450,"AZPS-N/A",2021-04-04 05:00:00.000
2525,"AZPS-N/A",2021-04-04 04:00:00.000
2646,"AZPS-N/A",2021-04-04 03:00:00.000
2816,"AZPS-N/A",2021-04-04 02:00:00.000
3057,"AZPS-N/A",2021-04-04 01:00:00.000
3344,"AZPS-N/A",2021-04-04 00:00:00.000
3597,"AZPS-N/A",2021-04-03 23:00:00.000
3829,"AZPS-N/A",2021-04-03 22:00:00.000
4032,"AZPS-N/A",2021-04-03 21:00:00.000
4158,"AZPS-N/A",2021-04-03 20:00:00.000
4172,"AZPS-N/A",2021-04-03 19:00:00.000
3943,"AZPS-N/A",2021-04-03 18:00:00.000
3648,"AZPS-N/A",2021-04-03 17:00:00.000
3353,"AZPS-N/A",2021-04-03 16:00:00.000
3071,"AZPS-N/A",2021-04-03 15:00:00.000
2838,"AZPS-N/A",2021-04-03 14:00:00.000
2647,"AZPS-N/A",2021-04-03 13:00:00.000
2545,"AZPS-N/A",2021-04-03 12:00:00.000
2502,"AZPS-N/A",2021-04-03 11:00:00.000
2520,"AZPS-N/A",2021-04-03 10:00:00.000
2533,"AZPS-N/A",2021-04-03 09:00:00.000
2549,"AZPS-N/A",2021-04-03 08:00:00.000
2505,"AZPS-N/A",2021-04-03 07:00:00.000
2462,"AZPS-N/A",2021-04-03 06:00:00.000
2467,"AZPS-N/A",2021-04-03 05:00:00.000
2540,"AZPS-N/A",2021-04-03 04:00:00.000
2654,"AZPS-N/A",2021-04-03 03:00:00.000
2781,"AZPS-N/A",2021-04-03 02:00:00.000
3010,"AZPS-N/A",2021-04-03 01:00:00.000
3267,"AZPS-N/A",2021-04-03 00:00:00.000
3505,"AZPS-N/A",2021-04-02 23:00:00.000
3704,"AZPS-N/A",2021-04-02 22:00:00.000
3822,"AZPS-N/A",2021-04-02 21:00:00.000
3889,"AZPS-N/A",2021-04-02 20:00:00.000
3904,"AZPS-N/A",2021-04-02 19:00:00.000
3696,"AZPS-N/A",2021-04-02 18:00:00.000
3441,"AZPS-N/A",2021-04-02 17:00:00.000
3277,"AZPS-N/A",2021-04-02 16:00:00.000
3081,"AZPS-N/A",2021-04-02 15:00:00.000
2923,"AZPS-N/A",2021-04-02 14:00:00.000
2820,"AZPS-N/A",2021-04-02 13:00:00.000
2740,"AZPS-N/A",2021-04-02 12:00:00.000
2745,"AZPS-N/A",2021-04-02 11:00:00.000
2777,"AZPS-N/A",2021-04-02 10:00:00.000
2815,"AZPS-N/A",2021-04-02 09:00:00.000
2809,"AZPS-N/A",2021-04-02 08:00:00.000
2687,"AZPS-N/A",2021-04-02 07:00:00.000
2602,"AZPS-N/A",2021-04-02 06:00:00.000
2573,"AZPS-N/A",2021-04-02 05:00:00.000
2614,"AZPS-N/A",2021-04-02 04:00:00.000
2698,"AZPS-N/A",2021-04-02 03:00:00.000
2828,"AZPS-N/A",2021-04-02 02:00:00.000
3003,"AZPS-N/A",2021-04-02 01:00:00.000
3261,"AZPS-N/A",2021-04-02 00:00:00.000
3503,"AZPS-N/A",2021-04-01 23:00:00.000
3666,"AZPS-N/A",2021-04-01 22:00:00.000
3713,"AZPS-N/A",2021-04-01 21:00:00.000
3714,"AZPS-N/A",2021-04-01 20:00:00.000
3641,"AZPS-N/A",2021-04-01 19:00:00.000
3371,"AZPS-N/A",2021-04-01 18:00:00.000
3182,"AZPS-N/A",2021-04-01 17:00:00.000
2983,"AZPS-N/A",2021-04-01 16:00:00.000
2764,"AZPS-N/A",2021-04-01 15:00:00.000
2614,"AZPS-N/A",2021-04-01 14:00:00.000
2538,"AZPS-N/A",2021-04-01 13:00:00.000
2510,"AZPS-N/A",2021-04-01 12:00:00.000
2597,"AZPS-N/A",2021-04-01 11:00:00.000
2710,"AZPS-N/A",2021-04-01 10:00:00.000
2861,"AZPS-N/A",2021-04-01 09:00:00.000
