Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted
2019-10-25 00:00:00.000,2019,4,10,25,20191025,"October","Oct 2019","Q4 2019",5,"Friday",2019-10-27 00:00:00.000,2019-10-31 00:00:00.000,43,2019,299,"2019-43",20194300,20191000,20190400,"FY20","FQ2",4,False,True,"Unknown",True,"Weekday",-55,-13,-4,-1,-1,True,True,True
2019-10-28 00:00:00.000,2019,4,10,28,20191028,"October","Oct 2019","Q4 2019",1,"Monday",2019-11-03 00:00:00.000,2019-10-31 00:00:00.000,44,2019,302,"2019-44",20194400,20191000,20190400,"FY20","FQ2",4,False,True,"Unknown",True,"Weekday",-54,-13,-4,-1,-1,True,True,True
2019-10-29 00:00:00.000,2019,4,10,29,20191029,"October","Oct 2019","Q4 2019",2,"Tuesday",2019-11-03 00:00:00.000,2019-10-31 00:00:00.000,44,2019,303,"2019-44",20194400,20191000,20190400,"FY20","FQ2",4,False,True,"Unknown",True,"Weekday",-54,-13,-4,-1,-1,True,True,True
2019-10-30 00:00:00.000,2019,4,10,30,20191030,"October","Oct 2019","Q4 2019",3,"Wednesday",2019-11-03 00:00:00.000,2019-10-31 00:00:00.000,44,2019,304,"2019-44",20194400,20191000,20190400,"FY20","FQ2",4,False,True,"Unknown",True,"Weekday",-54,-13,-4,-1,-1,True,True,True
2019-10-31 00:00:00.000,2019,4,10,31,20191031,"October","Oct 2019","Q4 2019",4,"Thursday",2019-11-03 00:00:00.000,2019-10-31 00:00:00.000,44,2019,305,"2019-44",20194400,20191000,20190400,"FY20","FQ2",4,False,True,"Unknown",True,"Weekday",-54,-13,-4,-1,-1,True,True,True
2019-11-01 00:00:00.000,2019,4,11,1,20191101,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-03 00:00:00.000,2019-11-30 00:00:00.000,44,2019,306,"2019-44",20194400,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-54,-12,-4,-1,-1,True,True,True
2019-11-04 00:00:00.000,2019,4,11,4,20191104,"November","Nov 2019","Q4 2019",1,"Monday",2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,45,2019,309,"2019-45",20194500,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-53,-12,-4,-1,-1,True,True,True
2019-11-05 00:00:00.000,2019,4,11,5,20191105,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,45,2019,310,"2019-45",20194500,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-53,-12,-4,-1,-1,True,True,True
2019-11-06 00:00:00.000,2019,4,11,6,20191106,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,45,2019,311,"2019-45",20194500,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-53,-12,-4,-1,-1,True,True,True
2019-11-07 00:00:00.000,2019,4,11,7,20191107,"November","Nov 2019","Q4 2019",4,"Thursday",2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,45,2019,312,"2019-45",20194500,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-53,-12,-4,-1,-1,True,True,True
2019-11-08 00:00:00.000,2019,4,11,8,20191108,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,45,2019,313,"2019-45",20194500,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-53,-12,-4,-1,-1,True,True,True
2019-11-11 00:00:00.000,2019,4,11,11,20191111,"November","Nov 2019","Q4 2019",1,"Monday",2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,46,2019,316,"2019-46",20194600,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-52,-12,-4,-1,-1,True,True,True
2019-11-12 00:00:00.000,2019,4,11,12,20191112,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,46,2019,317,"2019-46",20194600,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-52,-12,-4,-1,-1,True,True,True
2019-11-13 00:00:00.000,2019,4,11,13,20191113,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,46,2019,318,"2019-46",20194600,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-52,-12,-4,-1,-1,True,True,True
2019-11-14 00:00:00.000,2019,4,11,14,20191114,"November","Nov 2019","Q4 2019",4,"Thursday",2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,46,2019,319,"2019-46",20194600,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-52,-12,-4,-1,-1,True,True,True
2019-11-15 00:00:00.000,2019,4,11,15,20191115,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,46,2019,320,"2019-46",20194600,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-52,-12,-4,-1,-1,True,True,True
2019-11-18 00:00:00.000,2019,4,11,18,20191118,"November","Nov 2019","Q4 2019",1,"Monday",2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,47,2019,323,"2019-47",20194700,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-51,-12,-4,-1,-1,True,True,True
2019-11-19 00:00:00.000,2019,4,11,19,20191119,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,47,2019,324,"2019-47",20194700,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-51,-12,-4,-1,-1,True,True,True
2019-11-20 00:00:00.000,2019,4,11,20,20191120,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,47,2019,325,"2019-47",20194700,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-51,-12,-4,-1,-1,True,True,True
2019-11-21 00:00:00.000,2019,4,11,21,20191121,"November","Nov 2019","Q4 2019",4,"Thursday",2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,47,2019,326,"2019-47",20194700,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-51,-12,-4,-1,-1,True,True,True
2019-11-22 00:00:00.000,2019,4,11,22,20191122,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,47,2019,327,"2019-47",20194700,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-51,-12,-4,-1,-1,True,True,True
2019-11-25 00:00:00.000,2019,4,11,25,20191125,"November","Nov 2019","Q4 2019",1,"Monday",2019-12-01 00:00:00.000,2019-11-30 00:00:00.000,48,2019,330,"2019-48",20194800,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-50,-12,-4,-1,-1,True,True,True
2019-11-26 00:00:00.000,2019,4,11,26,20191126,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-12-01 00:00:00.000,2019-11-30 00:00:00.000,48,2019,331,"2019-48",20194800,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-50,-12,-4,-1,-1,True,True,True
2019-11-27 00:00:00.000,2019,4,11,27,20191127,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-12-01 00:00:00.000,2019-11-30 00:00:00.000,48,2019,332,"2019-48",20194800,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-50,-12,-4,-1,-1,True,True,True
2019-11-28 00:00:00.000,2019,4,11,28,20191128,"November","Nov 2019","Q4 2019",4,"Thursday",2019-12-01 00:00:00.000,2019-11-30 00:00:00.000,48,2019,333,"2019-48",20194800,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-50,-12,-4,-1,-1,True,True,True
2019-11-29 00:00:00.000,2019,4,11,29,20191129,"November","Nov 2019","Q4 2019",5,"Friday",2019-12-01 00:00:00.000,2019-11-30 00:00:00.000,48,2019,334,"2019-48",20194800,20191100,20190400,"FY20","FQ2",5,False,True,"Unknown",True,"Weekday",-50,-12,-4,-1,-1,True,True,True
2019-12-02 00:00:00.000,2019,4,12,2,20191202,"December","Dec 2019","Q4 2019",1,"Monday",2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,49,2019,337,"2019-49",20194900,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-49,-11,-4,-1,-1,True,True,True
2019-12-03 00:00:00.000,2019,4,12,3,20191203,"December","Dec 2019","Q4 2019",2,"Tuesday",2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,49,2019,338,"2019-49",20194900,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-49,-11,-4,-1,-1,True,True,True
2019-12-04 00:00:00.000,2019,4,12,4,20191204,"December","Dec 2019","Q4 2019",3,"Wednesday",2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,49,2019,339,"2019-49",20194900,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-49,-11,-4,-1,-1,True,True,True
2019-12-05 00:00:00.000,2019,4,12,5,20191205,"December","Dec 2019","Q4 2019",4,"Thursday",2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,49,2019,340,"2019-49",20194900,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-49,-11,-4,-1,-1,True,True,True
2019-12-06 00:00:00.000,2019,4,12,6,20191206,"December","Dec 2019","Q4 2019",5,"Friday",2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,49,2019,341,"2019-49",20194900,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-49,-11,-4,-1,-1,True,True,True
2019-12-09 00:00:00.000,2019,4,12,9,20191209,"December","Dec 2019","Q4 2019",1,"Monday",2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,50,2019,344,"2019-50",20195000,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-48,-11,-4,-1,-1,True,True,True
2019-12-10 00:00:00.000,2019,4,12,10,20191210,"December","Dec 2019","Q4 2019",2,"Tuesday",2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,50,2019,345,"2019-50",20195000,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-48,-11,-4,-1,-1,True,True,True
2019-12-11 00:00:00.000,2019,4,12,11,20191211,"December","Dec 2019","Q4 2019",3,"Wednesday",2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,50,2019,346,"2019-50",20195000,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-48,-11,-4,-1,-1,True,True,True
2019-12-12 00:00:00.000,2019,4,12,12,20191212,"December","Dec 2019","Q4 2019",4,"Thursday",2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,50,2019,347,"2019-50",20195000,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-48,-11,-4,-1,-1,True,True,True
2019-12-13 00:00:00.000,2019,4,12,13,20191213,"December","Dec 2019","Q4 2019",5,"Friday",2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,50,2019,348,"2019-50",20195000,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-48,-11,-4,-1,-1,True,True,True
2019-12-16 00:00:00.000,2019,4,12,16,20191216,"December","Dec 2019","Q4 2019",1,"Monday",2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,51,2019,351,"2019-51",20195100,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-47,-11,-4,-1,-1,True,True,True
2019-12-17 00:00:00.000,2019,4,12,17,20191217,"December","Dec 2019","Q4 2019",2,"Tuesday",2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,51,2019,352,"2019-51",20195100,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-47,-11,-4,-1,-1,True,True,True
2019-12-18 00:00:00.000,2019,4,12,18,20191218,"December","Dec 2019","Q4 2019",3,"Wednesday",2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,51,2019,353,"2019-51",20195100,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-47,-11,-4,-1,-1,True,True,True
2019-12-19 00:00:00.000,2019,4,12,19,20191219,"December","Dec 2019","Q4 2019",4,"Thursday",2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,51,2019,354,"2019-51",20195100,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-47,-11,-4,-1,-1,True,True,True
2019-12-20 00:00:00.000,2019,4,12,20,20191220,"December","Dec 2019","Q4 2019",5,"Friday",2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,51,2019,355,"2019-51",20195100,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-47,-11,-4,-1,-1,True,True,True
2019-12-23 00:00:00.000,2019,4,12,23,20191223,"December","Dec 2019","Q4 2019",1,"Monday",2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,52,2019,358,"2019-52",20195200,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-46,-11,-4,-1,-1,True,True,True
2019-12-24 00:00:00.000,2019,4,12,24,20191224,"December","Dec 2019","Q4 2019",2,"Tuesday",2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,52,2019,359,"2019-52",20195200,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-46,-11,-4,-1,-1,True,True,True
2019-12-25 00:00:00.000,2019,4,12,25,20191225,"December","Dec 2019","Q4 2019",3,"Wednesday",2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,52,2019,360,"2019-52",20195200,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-46,-11,-4,-1,-1,True,True,True
2019-12-26 00:00:00.000,2019,4,12,26,20191226,"December","Dec 2019","Q4 2019",4,"Thursday",2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,52,2019,361,"2019-52",20195200,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-46,-11,-4,-1,-1,True,True,True
2019-12-27 00:00:00.000,2019,4,12,27,20191227,"December","Dec 2019","Q4 2019",5,"Friday",2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,52,2019,362,"2019-52",20195200,20191200,20190400,"FY20","FQ2",6,False,True,"Unknown",True,"Weekday",-46,-11,-4,-1,-1,True,True,True
2019-07-06 00:00:00.000,2019,3,7,6,20190706,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,188,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-71,-16,-5,-1,-1,True,True,True
2019-07-07 00:00:00.000,2019,3,7,7,20190707,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,27,2019,189,"2019-27",20192700,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-71,-16,-5,-1,-1,True,True,True
2019-07-13 00:00:00.000,2019,3,7,13,20190713,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,195,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-70,-16,-5,-1,-1,True,True,True
2019-07-14 00:00:00.000,2019,3,7,14,20190714,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,28,2019,196,"2019-28",20192800,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-70,-16,-5,-1,-1,True,True,True
2019-07-20 00:00:00.000,2019,3,7,20,20190720,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,202,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-69,-16,-5,-1,-1,True,True,True
2019-07-21 00:00:00.000,2019,3,7,21,20190721,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,29,2019,203,"2019-29",20192900,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-69,-16,-5,-1,-1,True,True,True
2019-07-27 00:00:00.000,2019,3,7,27,20190727,"July","Jul 2019","Q3 2019",6,"Saturday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,209,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-68,-16,-5,-1,-1,True,True,True
2019-07-28 00:00:00.000,2019,3,7,28,20190728,"July","Jul 2019","Q3 2019",0,"Sunday",2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,30,2019,210,"2019-30",20193000,20190700,20190300,"FY20","FQ1",1,False,False,"Unknown",False,"Weekend",-68,-16,-5,-1,-1,True,True,True
2019-08-03 00:00:00.000,2019,3,8,3,20190803,"August","Aug 2019","Q3 2019",6,"Saturday",2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,31,2019,216,"2019-31",20193100,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-67,-15,-5,-1,-1,True,True,True
2019-08-04 00:00:00.000,2019,3,8,4,20190804,"August","Aug 2019","Q3 2019",0,"Sunday",2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,31,2019,217,"2019-31",20193100,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-67,-15,-5,-1,-1,True,True,True
2019-08-10 00:00:00.000,2019,3,8,10,20190810,"August","Aug 2019","Q3 2019",6,"Saturday",2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,32,2019,223,"2019-32",20193200,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-66,-15,-5,-1,-1,True,True,True
2019-08-11 00:00:00.000,2019,3,8,11,20190811,"August","Aug 2019","Q3 2019",0,"Sunday",2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,32,2019,224,"2019-32",20193200,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-66,-15,-5,-1,-1,True,True,True
2019-08-17 00:00:00.000,2019,3,8,17,20190817,"August","Aug 2019","Q3 2019",6,"Saturday",2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,33,2019,230,"2019-33",20193300,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-65,-15,-5,-1,-1,True,True,True
2019-08-18 00:00:00.000,2019,3,8,18,20190818,"August","Aug 2019","Q3 2019",0,"Sunday",2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,33,2019,231,"2019-33",20193300,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-65,-15,-5,-1,-1,True,True,True
2019-08-24 00:00:00.000,2019,3,8,24,20190824,"August","Aug 2019","Q3 2019",6,"Saturday",2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,34,2019,237,"2019-34",20193400,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-64,-15,-5,-1,-1,True,True,True
2019-08-25 00:00:00.000,2019,3,8,25,20190825,"August","Aug 2019","Q3 2019",0,"Sunday",2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,34,2019,238,"2019-34",20193400,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-64,-15,-5,-1,-1,True,True,True
2019-08-31 00:00:00.000,2019,3,8,31,20190831,"August","Aug 2019","Q3 2019",6,"Saturday",2019-09-01 00:00:00.000,2019-08-31 00:00:00.000,35,2019,244,"2019-35",20193500,20190800,20190300,"FY20","FQ1",2,False,False,"Unknown",False,"Weekend",-63,-15,-5,-1,-1,True,True,True
2019-09-01 00:00:00.000,2019,3,9,1,20190901,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,35,2019,245,"2019-35",20193500,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-63,-14,-5,-1,-1,True,True,True
2019-09-07 00:00:00.000,2019,3,9,7,20190907,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,36,2019,251,"2019-36",20193600,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-62,-14,-5,-1,-1,True,True,True
2019-09-08 00:00:00.000,2019,3,9,8,20190908,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,36,2019,252,"2019-36",20193600,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-62,-14,-5,-1,-1,True,True,True
2019-09-14 00:00:00.000,2019,3,9,14,20190914,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,37,2019,258,"2019-37",20193700,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-61,-14,-5,-1,-1,True,True,True
2019-09-15 00:00:00.000,2019,3,9,15,20190915,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,37,2019,259,"2019-37",20193700,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-61,-14,-5,-1,-1,True,True,True
2019-09-21 00:00:00.000,2019,3,9,21,20190921,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,38,2019,265,"2019-38",20193800,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-60,-14,-5,-1,-1,True,True,True
2019-09-22 00:00:00.000,2019,3,9,22,20190922,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,38,2019,266,"2019-38",20193800,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-60,-14,-5,-1,-1,True,True,True
2019-09-28 00:00:00.000,2019,3,9,28,20190928,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,39,2019,272,"2019-39",20193900,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-59,-14,-5,-1,-1,True,True,True
2019-09-29 00:00:00.000,2019,3,9,29,20190929,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,39,2019,273,"2019-39",20193900,20190900,20190300,"FY20","FQ1",3,False,False,"Unknown",False,"Weekend",-59,-14,-5,-1,-1,True,True,True
2019-10-05 00:00:00.000,2019,4,10,5,20191005,"October","Oct 2019","Q4 2019",6,"Saturday",2019-10-06 00:00:00.000,2019-10-31 00:00:00.000,40,2019,279,"2019-40",20194000,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-58,-13,-4,-1,-1,True,True,True
2019-10-06 00:00:00.000,2019,4,10,6,20191006,"October","Oct 2019","Q4 2019",0,"Sunday",2019-10-06 00:00:00.000,2019-10-31 00:00:00.000,40,2019,280,"2019-40",20194000,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-58,-13,-4,-1,-1,True,True,True
2019-10-12 00:00:00.000,2019,4,10,12,20191012,"October","Oct 2019","Q4 2019",6,"Saturday",2019-10-13 00:00:00.000,2019-10-31 00:00:00.000,41,2019,286,"2019-41",20194100,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-57,-13,-4,-1,-1,True,True,True
2019-10-13 00:00:00.000,2019,4,10,13,20191013,"October","Oct 2019","Q4 2019",0,"Sunday",2019-10-13 00:00:00.000,2019-10-31 00:00:00.000,41,2019,287,"2019-41",20194100,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-57,-13,-4,-1,-1,True,True,True
2019-10-19 00:00:00.000,2019,4,10,19,20191019,"October","Oct 2019","Q4 2019",6,"Saturday",2019-10-20 00:00:00.000,2019-10-31 00:00:00.000,42,2019,293,"2019-42",20194200,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-56,-13,-4,-1,-1,True,True,True
2019-10-20 00:00:00.000,2019,4,10,20,20191020,"October","Oct 2019","Q4 2019",0,"Sunday",2019-10-20 00:00:00.000,2019-10-31 00:00:00.000,42,2019,294,"2019-42",20194200,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-56,-13,-4,-1,-1,True,True,True
2019-10-26 00:00:00.000,2019,4,10,26,20191026,"October","Oct 2019","Q4 2019",6,"Saturday",2019-10-27 00:00:00.000,2019-10-31 00:00:00.000,43,2019,300,"2019-43",20194300,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-55,-13,-4,-1,-1,True,True,True
2019-10-27 00:00:00.000,2019,4,10,27,20191027,"October","Oct 2019","Q4 2019",0,"Sunday",2019-10-27 00:00:00.000,2019-10-31 00:00:00.000,43,2019,301,"2019-43",20194300,20191000,20190400,"FY20","FQ2",4,False,False,"Unknown",False,"Weekend",-55,-13,-4,-1,-1,True,True,True
2019-11-02 00:00:00.000,2019,4,11,2,20191102,"November","Nov 2019","Q4 2019",6,"Saturday",2019-11-03 00:00:00.000,2019-11-30 00:00:00.000,44,2019,307,"2019-44",20194400,20191100,20190400,"FY20","FQ2",5,False,False,"Unknown",False,"Weekend",-54,-12,-4,-1,-1,True,True,True
2019-11-03 00:00:00.000,2019,4,11,3,20191103,"November","Nov 2019","Q4 2019",0,"Sunday",2019-11-03 00:00:00.000,2019-11-30 00:00:00.000,44,2019,308,"2019-44",20194400,20191100,20190400,"FY20","FQ2",5,False,False,"Unknown",False,"Weekend",-54,-12,-4,-1,-1,True,True,True
