Date,Year,MonthNr,YearMonth,Day,Month,Month short,DayInWeek,DayOfWeekName,WeekStart,WeekEnding,WeekofYear
2005-08-16 00:00:00.000,"2005",8,"200508",16,"August","Aug",2,"Tuesday",2005-08-15 00:00:00.000,2005-08-21 00:00:00.000,34
2005-08-23 00:00:00.000,"2005",8,"200508",23,"August","Aug",2,"Tuesday",2005-08-22 00:00:00.000,2005-08-28 00:00:00.000,35
2005-08-30 00:00:00.000,"2005",8,"200508",30,"August","Aug",2,"Tuesday",2005-08-29 00:00:00.000,2005-09-04 00:00:00.000,36
2006-08-01 00:00:00.000,"2006",8,"200608",1,"August","Aug",2,"Tuesday",2006-07-31 00:00:00.000,2006-08-06 00:00:00.000,32
2006-08-08 00:00:00.000,"2006",8,"200608",8,"August","Aug",2,"Tuesday",2006-08-07 00:00:00.000,2006-08-13 00:00:00.000,33
2006-08-15 00:00:00.000,"2006",8,"200608",15,"August","Aug",2,"Tuesday",2006-08-14 00:00:00.000,2006-08-20 00:00:00.000,34
2006-08-22 00:00:00.000,"2006",8,"200608",22,"August","Aug",2,"Tuesday",2006-08-21 00:00:00.000,2006-08-27 00:00:00.000,35
2006-08-29 00:00:00.000,"2006",8,"200608",29,"August","Aug",2,"Tuesday",2006-08-28 00:00:00.000,2006-09-03 00:00:00.000,36
2007-08-07 00:00:00.000,"2007",8,"200708",7,"August","Aug",2,"Tuesday",2007-08-06 00:00:00.000,2007-08-12 00:00:00.000,32
2007-08-14 00:00:00.000,"2007",8,"200708",14,"August","Aug",2,"Tuesday",2007-08-13 00:00:00.000,2007-08-19 00:00:00.000,33
2007-08-21 00:00:00.000,"2007",8,"200708",21,"August","Aug",2,"Tuesday",2007-08-20 00:00:00.000,2007-08-26 00:00:00.000,34
2007-08-28 00:00:00.000,"2007",8,"200708",28,"August","Aug",2,"Tuesday",2007-08-27 00:00:00.000,2007-09-02 00:00:00.000,35
2008-08-05 00:00:00.000,"2008",8,"200808",5,"August","Aug",2,"Tuesday",2008-08-04 00:00:00.000,2008-08-10 00:00:00.000,32
2008-08-12 00:00:00.000,"2008",8,"200808",12,"August","Aug",2,"Tuesday",2008-08-11 00:00:00.000,2008-08-17 00:00:00.000,33
2008-08-19 00:00:00.000,"2008",8,"200808",19,"August","Aug",2,"Tuesday",2008-08-18 00:00:00.000,2008-08-24 00:00:00.000,34
2008-08-26 00:00:00.000,"2008",8,"200808",26,"August","Aug",2,"Tuesday",2008-08-25 00:00:00.000,2008-08-31 00:00:00.000,35
2009-08-04 00:00:00.000,"2009",8,"200908",4,"August","Aug",2,"Tuesday",2009-08-03 00:00:00.000,2009-08-09 00:00:00.000,32
2009-08-11 00:00:00.000,"2009",8,"200908",11,"August","Aug",2,"Tuesday",2009-08-10 00:00:00.000,2009-08-16 00:00:00.000,33
2009-08-18 00:00:00.000,"2009",8,"200908",18,"August","Aug",2,"Tuesday",2009-08-17 00:00:00.000,2009-08-23 00:00:00.000,34
2009-08-25 00:00:00.000,"2009",8,"200908",25,"August","Aug",2,"Tuesday",2009-08-24 00:00:00.000,2009-08-30 00:00:00.000,35
2010-08-03 00:00:00.000,"2010",8,"201008",3,"August","Aug",2,"Tuesday",2010-08-02 00:00:00.000,2010-08-08 00:00:00.000,32
2010-08-10 00:00:00.000,"2010",8,"201008",10,"August","Aug",2,"Tuesday",2010-08-09 00:00:00.000,2010-08-15 00:00:00.000,33
2010-08-17 00:00:00.000,"2010",8,"201008",17,"August","Aug",2,"Tuesday",2010-08-16 00:00:00.000,2010-08-22 00:00:00.000,34
2010-08-24 00:00:00.000,"2010",8,"201008",24,"August","Aug",2,"Tuesday",2010-08-23 00:00:00.000,2010-08-29 00:00:00.000,35
2010-08-31 00:00:00.000,"2010",8,"201008",31,"August","Aug",2,"Tuesday",2010-08-30 00:00:00.000,2010-09-05 00:00:00.000,36
2011-08-02 00:00:00.000,"2011",8,"201108",2,"August","Aug",2,"Tuesday",2011-08-01 00:00:00.000,2011-08-07 00:00:00.000,32
2011-08-09 00:00:00.000,"2011",8,"201108",9,"August","Aug",2,"Tuesday",2011-08-08 00:00:00.000,2011-08-14 00:00:00.000,33
2011-08-16 00:00:00.000,"2011",8,"201108",16,"August","Aug",2,"Tuesday",2011-08-15 00:00:00.000,2011-08-21 00:00:00.000,34
2011-08-23 00:00:00.000,"2011",8,"201108",23,"August","Aug",2,"Tuesday",2011-08-22 00:00:00.000,2011-08-28 00:00:00.000,35
2011-08-30 00:00:00.000,"2011",8,"201108",30,"August","Aug",2,"Tuesday",2011-08-29 00:00:00.000,2011-09-04 00:00:00.000,36
2012-08-07 00:00:00.000,"2012",8,"201208",7,"August","Aug",2,"Tuesday",2012-08-06 00:00:00.000,2012-08-12 00:00:00.000,33
2012-08-14 00:00:00.000,"2012",8,"201208",14,"August","Aug",2,"Tuesday",2012-08-13 00:00:00.000,2012-08-19 00:00:00.000,34
2012-08-21 00:00:00.000,"2012",8,"201208",21,"August","Aug",2,"Tuesday",2012-08-20 00:00:00.000,2012-08-26 00:00:00.000,35
2012-08-28 00:00:00.000,"2012",8,"201208",28,"August","Aug",2,"Tuesday",2012-08-27 00:00:00.000,2012-09-02 00:00:00.000,36
2013-08-06 00:00:00.000,"2013",8,"201308",6,"August","Aug",2,"Tuesday",2013-08-05 00:00:00.000,2013-08-11 00:00:00.000,32
2013-08-13 00:00:00.000,"2013",8,"201308",13,"August","Aug",2,"Tuesday",2013-08-12 00:00:00.000,2013-08-18 00:00:00.000,33
2013-08-20 00:00:00.000,"2013",8,"201308",20,"August","Aug",2,"Tuesday",2013-08-19 00:00:00.000,2013-08-25 00:00:00.000,34
2013-08-27 00:00:00.000,"2013",8,"201308",27,"August","Aug",2,"Tuesday",2013-08-26 00:00:00.000,2013-09-01 00:00:00.000,35
2014-08-05 00:00:00.000,"2014",8,"201408",5,"August","Aug",2,"Tuesday",2014-08-04 00:00:00.000,2014-08-10 00:00:00.000,32
2014-08-12 00:00:00.000,"2014",8,"201408",12,"August","Aug",2,"Tuesday",2014-08-11 00:00:00.000,2014-08-17 00:00:00.000,33
2014-08-19 00:00:00.000,"2014",8,"201408",19,"August","Aug",2,"Tuesday",2014-08-18 00:00:00.000,2014-08-24 00:00:00.000,34
2014-08-26 00:00:00.000,"2014",8,"201408",26,"August","Aug",2,"Tuesday",2014-08-25 00:00:00.000,2014-08-31 00:00:00.000,35
2015-08-04 00:00:00.000,"2015",8,"201508",4,"August","Aug",2,"Tuesday",2015-08-03 00:00:00.000,2015-08-09 00:00:00.000,32
2015-08-11 00:00:00.000,"2015",8,"201508",11,"August","Aug",2,"Tuesday",2015-08-10 00:00:00.000,2015-08-16 00:00:00.000,33
2015-08-18 00:00:00.000,"2015",8,"201508",18,"August","Aug",2,"Tuesday",2015-08-17 00:00:00.000,2015-08-23 00:00:00.000,34
2015-08-25 00:00:00.000,"2015",8,"201508",25,"August","Aug",2,"Tuesday",2015-08-24 00:00:00.000,2015-08-30 00:00:00.000,35
2016-08-02 00:00:00.000,"2016",8,"201608",2,"August","Aug",2,"Tuesday",2016-08-01 00:00:00.000,2016-08-07 00:00:00.000,32
2016-08-09 00:00:00.000,"2016",8,"201608",9,"August","Aug",2,"Tuesday",2016-08-08 00:00:00.000,2016-08-14 00:00:00.000,33
2016-08-16 00:00:00.000,"2016",8,"201608",16,"August","Aug",2,"Tuesday",2016-08-15 00:00:00.000,2016-08-21 00:00:00.000,34
2016-08-23 00:00:00.000,"2016",8,"201608",23,"August","Aug",2,"Tuesday",2016-08-22 00:00:00.000,2016-08-28 00:00:00.000,35
2016-08-30 00:00:00.000,"2016",8,"201608",30,"August","Aug",2,"Tuesday",2016-08-29 00:00:00.000,2016-09-04 00:00:00.000,36
2017-08-01 00:00:00.000,"2017",8,"201708",1,"August","Aug",2,"Tuesday",2017-07-31 00:00:00.000,2017-08-06 00:00:00.000,32
2017-08-08 00:00:00.000,"2017",8,"201708",8,"August","Aug",2,"Tuesday",2017-08-07 00:00:00.000,2017-08-13 00:00:00.000,33
2017-08-15 00:00:00.000,"2017",8,"201708",15,"August","Aug",2,"Tuesday",2017-08-14 00:00:00.000,2017-08-20 00:00:00.000,34
2017-08-22 00:00:00.000,"2017",8,"201708",22,"August","Aug",2,"Tuesday",2017-08-21 00:00:00.000,2017-08-27 00:00:00.000,35
2017-08-29 00:00:00.000,"2017",8,"201708",29,"August","Aug",2,"Tuesday",2017-08-28 00:00:00.000,2017-09-03 00:00:00.000,36
1991-01-01 00:00:00.000,"1991",1,"199101",1,"January","Jan",2,"Tuesday",1990-12-31 00:00:00.000,1991-01-06 00:00:00.000,1
1991-01-08 00:00:00.000,"1991",1,"199101",8,"January","Jan",2,"Tuesday",1991-01-07 00:00:00.000,1991-01-13 00:00:00.000,2
1991-01-15 00:00:00.000,"1991",1,"199101",15,"January","Jan",2,"Tuesday",1991-01-14 00:00:00.000,1991-01-20 00:00:00.000,3
1991-01-22 00:00:00.000,"1991",1,"199101",22,"January","Jan",2,"Tuesday",1991-01-21 00:00:00.000,1991-01-27 00:00:00.000,4
1991-01-29 00:00:00.000,"1991",1,"199101",29,"January","Jan",2,"Tuesday",1991-01-28 00:00:00.000,1991-02-03 00:00:00.000,5
1992-01-07 00:00:00.000,"1992",1,"199201",7,"January","Jan",2,"Tuesday",1992-01-06 00:00:00.000,1992-01-12 00:00:00.000,2
1992-01-14 00:00:00.000,"1992",1,"199201",14,"January","Jan",2,"Tuesday",1992-01-13 00:00:00.000,1992-01-19 00:00:00.000,3
1992-01-21 00:00:00.000,"1992",1,"199201",21,"January","Jan",2,"Tuesday",1992-01-20 00:00:00.000,1992-01-26 00:00:00.000,4
1992-01-28 00:00:00.000,"1992",1,"199201",28,"January","Jan",2,"Tuesday",1992-01-27 00:00:00.000,1992-02-02 00:00:00.000,5
1993-01-05 00:00:00.000,"1993",1,"199301",5,"January","Jan",2,"Tuesday",1993-01-04 00:00:00.000,1993-01-10 00:00:00.000,2
1993-01-12 00:00:00.000,"1993",1,"199301",12,"January","Jan",2,"Tuesday",1993-01-11 00:00:00.000,1993-01-17 00:00:00.000,3
1993-01-19 00:00:00.000,"1993",1,"199301",19,"January","Jan",2,"Tuesday",1993-01-18 00:00:00.000,1993-01-24 00:00:00.000,4
1993-01-26 00:00:00.000,"1993",1,"199301",26,"January","Jan",2,"Tuesday",1993-01-25 00:00:00.000,1993-01-31 00:00:00.000,5
1994-01-04 00:00:00.000,"1994",1,"199401",4,"January","Jan",2,"Tuesday",1994-01-03 00:00:00.000,1994-01-09 00:00:00.000,2
1994-01-11 00:00:00.000,"1994",1,"199401",11,"January","Jan",2,"Tuesday",1994-01-10 00:00:00.000,1994-01-16 00:00:00.000,3
1994-01-18 00:00:00.000,"1994",1,"199401",18,"January","Jan",2,"Tuesday",1994-01-17 00:00:00.000,1994-01-23 00:00:00.000,4
1994-01-25 00:00:00.000,"1994",1,"199401",25,"January","Jan",2,"Tuesday",1994-01-24 00:00:00.000,1994-01-30 00:00:00.000,5
1995-01-03 00:00:00.000,"1995",1,"199501",3,"January","Jan",2,"Tuesday",1995-01-02 00:00:00.000,1995-01-08 00:00:00.000,2
1995-01-10 00:00:00.000,"1995",1,"199501",10,"January","Jan",2,"Tuesday",1995-01-09 00:00:00.000,1995-01-15 00:00:00.000,3
1995-01-17 00:00:00.000,"1995",1,"199501",17,"January","Jan",2,"Tuesday",1995-01-16 00:00:00.000,1995-01-22 00:00:00.000,4
1995-01-24 00:00:00.000,"1995",1,"199501",24,"January","Jan",2,"Tuesday",1995-01-23 00:00:00.000,1995-01-29 00:00:00.000,5
1995-01-31 00:00:00.000,"1995",1,"199501",31,"January","Jan",2,"Tuesday",1995-01-30 00:00:00.000,1995-02-05 00:00:00.000,6
1996-01-02 00:00:00.000,"1996",1,"199601",2,"January","Jan",2,"Tuesday",1996-01-01 00:00:00.000,1996-01-07 00:00:00.000,1
1996-01-09 00:00:00.000,"1996",1,"199601",9,"January","Jan",2,"Tuesday",1996-01-08 00:00:00.000,1996-01-14 00:00:00.000,2
1996-01-16 00:00:00.000,"1996",1,"199601",16,"January","Jan",2,"Tuesday",1996-01-15 00:00:00.000,1996-01-21 00:00:00.000,3
1996-01-23 00:00:00.000,"1996",1,"199601",23,"January","Jan",2,"Tuesday",1996-01-22 00:00:00.000,1996-01-28 00:00:00.000,4
1996-01-30 00:00:00.000,"1996",1,"199601",30,"January","Jan",2,"Tuesday",1996-01-29 00:00:00.000,1996-02-04 00:00:00.000,5
1997-01-07 00:00:00.000,"1997",1,"199701",7,"January","Jan",2,"Tuesday",1997-01-06 00:00:00.000,1997-01-12 00:00:00.000,2
1997-01-14 00:00:00.000,"1997",1,"199701",14,"January","Jan",2,"Tuesday",1997-01-13 00:00:00.000,1997-01-19 00:00:00.000,3
1997-01-21 00:00:00.000,"1997",1,"199701",21,"January","Jan",2,"Tuesday",1997-01-20 00:00:00.000,1997-01-26 00:00:00.000,4
1997-01-28 00:00:00.000,"1997",1,"199701",28,"January","Jan",2,"Tuesday",1997-01-27 00:00:00.000,1997-02-02 00:00:00.000,5
1998-01-06 00:00:00.000,"1998",1,"199801",6,"January","Jan",2,"Tuesday",1998-01-05 00:00:00.000,1998-01-11 00:00:00.000,2
1998-01-13 00:00:00.000,"1998",1,"199801",13,"January","Jan",2,"Tuesday",1998-01-12 00:00:00.000,1998-01-18 00:00:00.000,3
1998-01-20 00:00:00.000,"1998",1,"199801",20,"January","Jan",2,"Tuesday",1998-01-19 00:00:00.000,1998-01-25 00:00:00.000,4
1998-01-27 00:00:00.000,"1998",1,"199801",27,"January","Jan",2,"Tuesday",1998-01-26 00:00:00.000,1998-02-01 00:00:00.000,5
1999-01-05 00:00:00.000,"1999",1,"199901",5,"January","Jan",2,"Tuesday",1999-01-04 00:00:00.000,1999-01-10 00:00:00.000,2
1999-01-12 00:00:00.000,"1999",1,"199901",12,"January","Jan",2,"Tuesday",1999-01-11 00:00:00.000,1999-01-17 00:00:00.000,3
1999-01-19 00:00:00.000,"1999",1,"199901",19,"January","Jan",2,"Tuesday",1999-01-18 00:00:00.000,1999-01-24 00:00:00.000,4
1999-01-26 00:00:00.000,"1999",1,"199901",26,"January","Jan",2,"Tuesday",1999-01-25 00:00:00.000,1999-01-31 00:00:00.000,5
2000-01-04 00:00:00.000,"2000",1,"200001",4,"January","Jan",2,"Tuesday",2000-01-03 00:00:00.000,2000-01-09 00:00:00.000,2
2000-01-11 00:00:00.000,"2000",1,"200001",11,"January","Jan",2,"Tuesday",2000-01-10 00:00:00.000,2000-01-16 00:00:00.000,3
2000-01-18 00:00:00.000,"2000",1,"200001",18,"January","Jan",2,"Tuesday",2000-01-17 00:00:00.000,2000-01-23 00:00:00.000,4
2000-01-25 00:00:00.000,"2000",1,"200001",25,"January","Jan",2,"Tuesday",2000-01-24 00:00:00.000,2000-01-30 00:00:00.000,5
2001-01-02 00:00:00.000,"2001",1,"200101",2,"January","Jan",2,"Tuesday",2001-01-01 00:00:00.000,2001-01-07 00:00:00.000,1
2001-01-09 00:00:00.000,"2001",1,"200101",9,"January","Jan",2,"Tuesday",2001-01-08 00:00:00.000,2001-01-14 00:00:00.000,2
2001-01-16 00:00:00.000,"2001",1,"200101",16,"January","Jan",2,"Tuesday",2001-01-15 00:00:00.000,2001-01-21 00:00:00.000,3
2001-01-23 00:00:00.000,"2001",1,"200101",23,"January","Jan",2,"Tuesday",2001-01-22 00:00:00.000,2001-01-28 00:00:00.000,4
2001-01-30 00:00:00.000,"2001",1,"200101",30,"January","Jan",2,"Tuesday",2001-01-29 00:00:00.000,2001-02-04 00:00:00.000,5
2002-01-01 00:00:00.000,"2002",1,"200201",1,"January","Jan",2,"Tuesday",2001-12-31 00:00:00.000,2002-01-06 00:00:00.000,1
2002-01-08 00:00:00.000,"2002",1,"200201",8,"January","Jan",2,"Tuesday",2002-01-07 00:00:00.000,2002-01-13 00:00:00.000,2
2002-01-15 00:00:00.000,"2002",1,"200201",15,"January","Jan",2,"Tuesday",2002-01-14 00:00:00.000,2002-01-20 00:00:00.000,3
2002-01-22 00:00:00.000,"2002",1,"200201",22,"January","Jan",2,"Tuesday",2002-01-21 00:00:00.000,2002-01-27 00:00:00.000,4
2002-01-29 00:00:00.000,"2002",1,"200201",29,"January","Jan",2,"Tuesday",2002-01-28 00:00:00.000,2002-02-03 00:00:00.000,5
2003-01-07 00:00:00.000,"2003",1,"200301",7,"January","Jan",2,"Tuesday",2003-01-06 00:00:00.000,2003-01-12 00:00:00.000,2
2003-01-14 00:00:00.000,"2003",1,"200301",14,"January","Jan",2,"Tuesday",2003-01-13 00:00:00.000,2003-01-19 00:00:00.000,3
2003-01-21 00:00:00.000,"2003",1,"200301",21,"January","Jan",2,"Tuesday",2003-01-20 00:00:00.000,2003-01-26 00:00:00.000,4
2003-01-28 00:00:00.000,"2003",1,"200301",28,"January","Jan",2,"Tuesday",2003-01-27 00:00:00.000,2003-02-02 00:00:00.000,5
2004-01-06 00:00:00.000,"2004",1,"200401",6,"January","Jan",2,"Tuesday",2004-01-05 00:00:00.000,2004-01-11 00:00:00.000,2
2004-01-13 00:00:00.000,"2004",1,"200401",13,"January","Jan",2,"Tuesday",2004-01-12 00:00:00.000,2004-01-18 00:00:00.000,3
2004-01-20 00:00:00.000,"2004",1,"200401",20,"January","Jan",2,"Tuesday",2004-01-19 00:00:00.000,2004-01-25 00:00:00.000,4
2004-01-27 00:00:00.000,"2004",1,"200401",27,"January","Jan",2,"Tuesday",2004-01-26 00:00:00.000,2004-02-01 00:00:00.000,5
2005-01-04 00:00:00.000,"2005",1,"200501",4,"January","Jan",2,"Tuesday",2005-01-03 00:00:00.000,2005-01-09 00:00:00.000,2
2005-01-11 00:00:00.000,"2005",1,"200501",11,"January","Jan",2,"Tuesday",2005-01-10 00:00:00.000,2005-01-16 00:00:00.000,3
2005-01-18 00:00:00.000,"2005",1,"200501",18,"January","Jan",2,"Tuesday",2005-01-17 00:00:00.000,2005-01-23 00:00:00.000,4
2005-01-25 00:00:00.000,"2005",1,"200501",25,"January","Jan",2,"Tuesday",2005-01-24 00:00:00.000,2005-01-30 00:00:00.000,5
2006-01-03 00:00:00.000,"2006",1,"200601",3,"January","Jan",2,"Tuesday",2006-01-02 00:00:00.000,2006-01-08 00:00:00.000,2
2006-01-10 00:00:00.000,"2006",1,"200601",10,"January","Jan",2,"Tuesday",2006-01-09 00:00:00.000,2006-01-15 00:00:00.000,3
2006-01-17 00:00:00.000,"2006",1,"200601",17,"January","Jan",2,"Tuesday",2006-01-16 00:00:00.000,2006-01-22 00:00:00.000,4
2006-01-24 00:00:00.000,"2006",1,"200601",24,"January","Jan",2,"Tuesday",2006-01-23 00:00:00.000,2006-01-29 00:00:00.000,5
2006-01-31 00:00:00.000,"2006",1,"200601",31,"January","Jan",2,"Tuesday",2006-01-30 00:00:00.000,2006-02-05 00:00:00.000,6
2007-01-02 00:00:00.000,"2007",1,"200701",2,"January","Jan",2,"Tuesday",2007-01-01 00:00:00.000,2007-01-07 00:00:00.000,1
2007-01-09 00:00:00.000,"2007",1,"200701",9,"January","Jan",2,"Tuesday",2007-01-08 00:00:00.000,2007-01-14 00:00:00.000,2
2007-01-16 00:00:00.000,"2007",1,"200701",16,"January","Jan",2,"Tuesday",2007-01-15 00:00:00.000,2007-01-21 00:00:00.000,3
2007-01-23 00:00:00.000,"2007",1,"200701",23,"January","Jan",2,"Tuesday",2007-01-22 00:00:00.000,2007-01-28 00:00:00.000,4
2007-01-30 00:00:00.000,"2007",1,"200701",30,"January","Jan",2,"Tuesday",2007-01-29 00:00:00.000,2007-02-04 00:00:00.000,5
2008-01-01 00:00:00.000,"2008",1,"200801",1,"January","Jan",2,"Tuesday",2007-12-31 00:00:00.000,2008-01-06 00:00:00.000,1
2008-01-08 00:00:00.000,"2008",1,"200801",8,"January","Jan",2,"Tuesday",2008-01-07 00:00:00.000,2008-01-13 00:00:00.000,2
2008-01-15 00:00:00.000,"2008",1,"200801",15,"January","Jan",2,"Tuesday",2008-01-14 00:00:00.000,2008-01-20 00:00:00.000,3
2008-01-22 00:00:00.000,"2008",1,"200801",22,"January","Jan",2,"Tuesday",2008-01-21 00:00:00.000,2008-01-27 00:00:00.000,4
2008-01-29 00:00:00.000,"2008",1,"200801",29,"January","Jan",2,"Tuesday",2008-01-28 00:00:00.000,2008-02-03 00:00:00.000,5
2009-01-06 00:00:00.000,"2009",1,"200901",6,"January","Jan",2,"Tuesday",2009-01-05 00:00:00.000,2009-01-11 00:00:00.000,2
2009-01-13 00:00:00.000,"2009",1,"200901",13,"January","Jan",2,"Tuesday",2009-01-12 00:00:00.000,2009-01-18 00:00:00.000,3
2009-01-20 00:00:00.000,"2009",1,"200901",20,"January","Jan",2,"Tuesday",2009-01-19 00:00:00.000,2009-01-25 00:00:00.000,4
2009-01-27 00:00:00.000,"2009",1,"200901",27,"January","Jan",2,"Tuesday",2009-01-26 00:00:00.000,2009-02-01 00:00:00.000,5
2010-01-05 00:00:00.000,"2010",1,"201001",5,"January","Jan",2,"Tuesday",2010-01-04 00:00:00.000,2010-01-10 00:00:00.000,2
2010-01-12 00:00:00.000,"2010",1,"201001",12,"January","Jan",2,"Tuesday",2010-01-11 00:00:00.000,2010-01-17 00:00:00.000,3
2010-01-19 00:00:00.000,"2010",1,"201001",19,"January","Jan",2,"Tuesday",2010-01-18 00:00:00.000,2010-01-24 00:00:00.000,4
2010-01-26 00:00:00.000,"2010",1,"201001",26,"January","Jan",2,"Tuesday",2010-01-25 00:00:00.000,2010-01-31 00:00:00.000,5
2011-01-04 00:00:00.000,"2011",1,"201101",4,"January","Jan",2,"Tuesday",2011-01-03 00:00:00.000,2011-01-09 00:00:00.000,2
2011-01-11 00:00:00.000,"2011",1,"201101",11,"January","Jan",2,"Tuesday",2011-01-10 00:00:00.000,2011-01-16 00:00:00.000,3
2011-01-18 00:00:00.000,"2011",1,"201101",18,"January","Jan",2,"Tuesday",2011-01-17 00:00:00.000,2011-01-23 00:00:00.000,4
2011-01-25 00:00:00.000,"2011",1,"201101",25,"January","Jan",2,"Tuesday",2011-01-24 00:00:00.000,2011-01-30 00:00:00.000,5
2012-01-03 00:00:00.000,"2012",1,"201201",3,"January","Jan",2,"Tuesday",2012-01-02 00:00:00.000,2012-01-08 00:00:00.000,2
2012-01-10 00:00:00.000,"2012",1,"201201",10,"January","Jan",2,"Tuesday",2012-01-09 00:00:00.000,2012-01-15 00:00:00.000,3
2012-01-17 00:00:00.000,"2012",1,"201201",17,"January","Jan",2,"Tuesday",2012-01-16 00:00:00.000,2012-01-22 00:00:00.000,4
2012-01-24 00:00:00.000,"2012",1,"201201",24,"January","Jan",2,"Tuesday",2012-01-23 00:00:00.000,2012-01-29 00:00:00.000,5
2012-01-31 00:00:00.000,"2012",1,"201201",31,"January","Jan",2,"Tuesday",2012-01-30 00:00:00.000,2012-02-05 00:00:00.000,6
2013-01-01 00:00:00.000,"2013",1,"201301",1,"January","Jan",2,"Tuesday",2012-12-31 00:00:00.000,2013-01-06 00:00:00.000,1
2013-01-08 00:00:00.000,"2013",1,"201301",8,"January","Jan",2,"Tuesday",2013-01-07 00:00:00.000,2013-01-13 00:00:00.000,2
2013-01-15 00:00:00.000,"2013",1,"201301",15,"January","Jan",2,"Tuesday",2013-01-14 00:00:00.000,2013-01-20 00:00:00.000,3
2013-01-22 00:00:00.000,"2013",1,"201301",22,"January","Jan",2,"Tuesday",2013-01-21 00:00:00.000,2013-01-27 00:00:00.000,4
2013-01-29 00:00:00.000,"2013",1,"201301",29,"January","Jan",2,"Tuesday",2013-01-28 00:00:00.000,2013-02-03 00:00:00.000,5
2014-01-07 00:00:00.000,"2014",1,"201401",7,"January","Jan",2,"Tuesday",2014-01-06 00:00:00.000,2014-01-12 00:00:00.000,2
2014-01-14 00:00:00.000,"2014",1,"201401",14,"January","Jan",2,"Tuesday",2014-01-13 00:00:00.000,2014-01-19 00:00:00.000,3
2014-01-21 00:00:00.000,"2014",1,"201401",21,"January","Jan",2,"Tuesday",2014-01-20 00:00:00.000,2014-01-26 00:00:00.000,4
2014-01-28 00:00:00.000,"2014",1,"201401",28,"January","Jan",2,"Tuesday",2014-01-27 00:00:00.000,2014-02-02 00:00:00.000,5
2015-01-06 00:00:00.000,"2015",1,"201501",6,"January","Jan",2,"Tuesday",2015-01-05 00:00:00.000,2015-01-11 00:00:00.000,2
2015-01-13 00:00:00.000,"2015",1,"201501",13,"January","Jan",2,"Tuesday",2015-01-12 00:00:00.000,2015-01-18 00:00:00.000,3
2015-01-20 00:00:00.000,"2015",1,"201501",20,"January","Jan",2,"Tuesday",2015-01-19 00:00:00.000,2015-01-25 00:00:00.000,4
2015-01-27 00:00:00.000,"2015",1,"201501",27,"January","Jan",2,"Tuesday",2015-01-26 00:00:00.000,2015-02-01 00:00:00.000,5
2016-01-05 00:00:00.000,"2016",1,"201601",5,"January","Jan",2,"Tuesday",2016-01-04 00:00:00.000,2016-01-10 00:00:00.000,2
2016-01-12 00:00:00.000,"2016",1,"201601",12,"January","Jan",2,"Tuesday",2016-01-11 00:00:00.000,2016-01-17 00:00:00.000,3
2016-01-19 00:00:00.000,"2016",1,"201601",19,"January","Jan",2,"Tuesday",2016-01-18 00:00:00.000,2016-01-24 00:00:00.000,4
2016-01-26 00:00:00.000,"2016",1,"201601",26,"January","Jan",2,"Tuesday",2016-01-25 00:00:00.000,2016-01-31 00:00:00.000,5
2017-01-03 00:00:00.000,"2017",1,"201701",3,"January","Jan",2,"Tuesday",2017-01-02 00:00:00.000,2017-01-08 00:00:00.000,2
2017-01-10 00:00:00.000,"2017",1,"201701",10,"January","Jan",2,"Tuesday",2017-01-09 00:00:00.000,2017-01-15 00:00:00.000,3
2017-01-17 00:00:00.000,"2017",1,"201701",17,"January","Jan",2,"Tuesday",2017-01-16 00:00:00.000,2017-01-22 00:00:00.000,4
2017-01-24 00:00:00.000,"2017",1,"201701",24,"January","Jan",2,"Tuesday",2017-01-23 00:00:00.000,2017-01-29 00:00:00.000,5
2017-01-31 00:00:00.000,"2017",1,"201701",31,"January","Jan",2,"Tuesday",2017-01-30 00:00:00.000,2017-02-05 00:00:00.000,6
1991-05-07 00:00:00.000,"1991",5,"199105",7,"May","May",2,"Tuesday",1991-05-06 00:00:00.000,1991-05-12 00:00:00.000,19
1991-05-14 00:00:00.000,"1991",5,"199105",14,"May","May",2,"Tuesday",1991-05-13 00:00:00.000,1991-05-19 00:00:00.000,20
1991-05-21 00:00:00.000,"1991",5,"199105",21,"May","May",2,"Tuesday",1991-05-20 00:00:00.000,1991-05-26 00:00:00.000,21
1991-05-28 00:00:00.000,"1991",5,"199105",28,"May","May",2,"Tuesday",1991-05-27 00:00:00.000,1991-06-02 00:00:00.000,22
1992-05-05 00:00:00.000,"1992",5,"199205",5,"May","May",2,"Tuesday",1992-05-04 00:00:00.000,1992-05-10 00:00:00.000,19
