state_abbr,data_year,population,Gender,Civilian,Officer
NC,2013,10447399,Male,5581,23403
NC,2014,10646776,Female,6139,2950
NC,2014,10646776,Male,5656,23945
NC,2015,11015159,Female,6573,3060
NC,2015,11015159,Male,5804,24826
NC,2016,10798726,Female,6714,2975
NC,2016,10798726,Male,5795,24258
NC,2017,11965888,Female,6904,3309
NC,2017,11965888,Male,5801,24756
ND,1960,717457,Male,21,261
ND,1961,653381,Male,27,341
ND,1962,688210,Male,26,353
ND,1963,681839,Male,35,406
ND,1964,715488,Male,32,380
ND,1965,656860,Male,37,400
ND,1966,723415,Male,37,412
ND,1967,693268,Male,45,452
ND,1968,719309,Male,49,448
ND,1969,698366,Male,43,499
ND,1970,682639,Male,62,470
ND,1971,660635,Female,3,6
ND,1971,660635,Male,18,505
ND,1972,672471,Female,60,56
ND,1972,672471,Male,44,665
ND,1973,743233,Female,36,66
ND,1973,743233,Male,15,641
ND,1974,814021,Female,67,99
ND,1974,814021,Male,28,812
ND,1975,752523,Female,61,101
ND,1975,752523,Male,37,893
ND,1976,731066,Female,90,81
ND,1976,731066,Male,67,903
ND,1977,672204,Female,93,74
ND,1977,672204,Male,50,799
ND,1978,656007,Female,113,72
ND,1978,656007,Male,55,789
ND,1979,662498,Female,106,84
ND,1979,662498,Male,61,800
ND,1980,657335,Female,119,75
ND,1980,657335,Male,44,835
ND,1981,662940,Female,130,73
ND,1981,662940,Male,64,853
ND,1982,677459,Female,128,79
ND,1982,677459,Male,37,780
ND,1983,694144,Female,165,87
ND,1983,694144,Male,88,899
ND,1984,722940,Female,158,95
ND,1984,722940,Male,91,923
ND,1985,694962,Female,180,86
ND,1985,694962,Male,101,911
ND,1986,694455,Female,173,85
ND,1986,694455,Male,93,881
ND,1987,682901,Female,181,80
ND,1987,682901,Male,93,881
ND,1988,680495,Female,192,75
ND,1988,680495,Male,102,882
ND,1989,695253,Female,205,70
ND,1989,695253,Male,104,913
ND,1990,724717,Female,213,73
ND,1990,724717,Male,108,940
ND,1991,908367,Female,290,108
ND,1991,908367,Male,132,1258
ND,1992,797455,Female,253,95
ND,1992,797455,Male,146,1165
ND,1993,746312,Female,234,74
ND,1993,746312,Male,130,1064
ND,1994,728367,Female,244,67
ND,1994,728367,Male,124,1015
ND,1995,797497,Female,289,71
ND,1995,797497,Male,146,1132
ND,1996,1022174,Female,307,88
ND,1996,1022174,Male,155,1438
ND,1997,729519,Female,257,72
ND,1997,729519,Male,137,1114
ND,1998,736236,Female,249,74
ND,1998,736236,Male,136,1142
ND,1999,737402,Female,262,85
ND,1999,737402,Male,148,1159
ND,2000,738772,Female,269,89
ND,2000,738772,Male,154,1158
ND,2001,693356,Female,268,80
ND,2001,693356,Male,143,1117
ND,2002,683229,Female,274,88
ND,2002,683229,Male,172,1115
ND,2003,739702,Female,284,87
ND,2003,739702,Male,145,1183
ND,2004,829822,Female,349,99
ND,2004,829822,Male,162,1341
ND,2005,773593,Female,312,103
ND,2005,773593,Male,135,1234
ND,2006,670680,Female,299,104
ND,2006,670680,Male,146,1134
ND,2007,734139,Female,318,128
ND,2007,734139,Male,184,1207
ND,2008,750663,Female,286,126
ND,2008,750663,Male,197,1220
ND,2009,711674,Female,302,140
ND,2009,711674,Male,176,1221
ND,2010,752573,Female,344,148
ND,2010,752573,Male,196,1329
ND,2011,766792,Female,343,157
ND,2011,766792,Male,176,1332
ND,2012,735360,Female,350,152
ND,2012,735360,Male,174,1349
ND,2013,772646,Female,353,169
ND,2013,772646,Male,169,1384
ND,2014,838040,Female,378,174
ND,2014,838040,Male,228,1555
ND,2015,795284,Female,397,199
ND,2015,795284,Male,261,1600
ND,2016,798045,Female,433,194
ND,2016,798045,Male,270,1646
ND,2017,781178,Female,439,207
ND,2017,781178,Male,230,1541
NH,1960,630932,Male,24,450
NH,1961,808876,Male,12,367
NH,1962,716987,Male,24,463
NH,1963,812975,Male,23,425
NH,1964,742212,Male,27,512
NH,1965,670694,Male,23,452
NH,1966,730519,Male,21,448
NH,1967,709699,Male,31,478
NH,1968,746123,Male,30,494
NH,1969,776037,Male,45,557
NH,1970,753820,Male,47,607
NH,1971,788129,Female,5,4
NH,1971,788129,Male,37,755
NH,1972,848238,Female,74,29
NH,1972,848238,Male,90,1160
NH,1973,965357,Female,87,32
NH,1973,965357,Male,74,1213
NH,1974,932793,Female,88,38
NH,1974,932793,Male,96,1152
NH,1975,925251,Female,110,39
NH,1975,925251,Male,89,1207
NH,1976,904600,Female,120,42
NH,1976,904600,Male,109,1199
NH,1977,1001658,Female,143,52
NH,1977,1001658,Male,93,1356
NH,1978,1028242,Female,164,53
NH,1978,1028242,Male,113,1295
NH,1979,1024238,Female,180,48
NH,1979,1024238,Male,89,1323
NH,1980,1106302,Female,213,40
NH,1980,1106302,Male,79,1346
NH,1981,1281731,Female,304,51
NH,1981,1281731,Male,183,1861
NH,1982,1082895,Female,271,36
NH,1982,1082895,Male,146,1565
NH,1983,1112329,Female,297,62
NH,1983,1112329,Male,128,1589
NH,1984,1390579,Female,359,74
NH,1984,1390579,Male,143,1964
NH,1985,1182242,Female,365,70
NH,1985,1182242,Male,181,1848
NH,1986,1176867,Female,354,79
NH,1986,1176867,Male,150,1733
NH,1987,1247786,Female,383,97
NH,1987,1247786,Male,140,1842
NH,1988,1305196,Female,460,87
NH,1988,1305196,Male,156,1959
NH,1989,1280738,Female,472,87
NH,1989,1280738,Male,182,1934
NH,1990,1283257,Female,462,84
NH,1990,1283257,Male,157,1917
NH,1991,1307584,Female,468,92
NH,1991,1307584,Male,160,1966
NH,1992,1285892,Female,450,88
NH,1992,1285892,Male,160,1929
NH,1993,1326572,Female,460,92
NH,1993,1326572,Male,162,1951
NH,1994,1289263,Female,467,94
NH,1994,1289263,Male,174,1925
NH,1995,1422677,Female,486,116
NH,1995,1422677,Male,199,2115
NH,1996,1353077,Female,473,130
NH,1996,1353077,Male,222,2082
NH,1997,1363533,Female,497,122
NH,1997,1363533,Male,204,2104
NH,1998,1399417,Female,525,131
NH,1998,1399417,Male,225,2202
NH,1999,1458940,Female,603,162
NH,1999,1458940,Male,250,2502
NH,2000,1441689,Female,615,146
NH,2000,1441689,Male,260,2488
NH,2001,1510606,Female,649,170
NH,2001,1510606,Male,282,2635
NH,2002,1671804,Female,700,192
NH,2002,1671804,Male,305,2889
NH,2003,1578517,Female,627,188
NH,2003,1578517,Male,253,2624
NH,2004,1489259,Female,615,192
NH,2004,1489259,Male,254,2488
NH,2005,1535778,Female,601,191
NH,2005,1535778,Male,234,2445
NH,2006,1446567,Female,627,202
NH,2006,1446567,Male,253,2541
NH,2007,1528130,Female,641,214
NH,2007,1528130,Male,291,2715
NH,2008,1405175,Female,641,224
NH,2008,1405175,Male,281,2623
NH,2009,1393437,Female,623,209
NH,2009,1393437,Male,264,2549
NH,2010,1380396,Female,606,212
NH,2010,1380396,Male,255,2510
NH,2011,1431734,Female,635,233
NH,2011,1431734,Male,249,2583
NH,2012,1408545,Female,616,225
NH,2012,1408545,Male,231,2536
NH,2013,1442669,Female,622,225
NH,2013,1442669,Male,249,2563
NH,2014,1391709,Female,601,234
NH,2014,1391709,Male,272,2530
NH,2015,1374133,Female,600,239
NH,2015,1374133,Male,271,2531
NH,2016,1376085,Female,611,240
NH,2016,1376085,Male,281,2534
NH,2017,1373143,Female,597,247
NH,2017,1373143,Male,262,2517
NJ,1960,6598342,Male,841,9443
NJ,1961,6391381,Male,926,10273
NJ,1962,6729993,Male,703,10113
NJ,1963,6771297,Male,780,9988
NJ,1964,6876001,Male,840,9961
NJ,1965,6954498,Male,855,10685
NJ,1966,7329085,Male,858,10362
NJ,1967,7488499,Male,1026,10245
NJ,1968,7260760,Male,1175,12888
NJ,1969,7253149,Male,1215,13614
NJ,1970,7223284,Male,1499,14638
NJ,1971,7368107,Female,268,83
NJ,1971,7368107,Male,1035,15970
NJ,1972,7525198,Female,1308,212
NJ,1972,7525198,Male,1420,18469
NJ,1973,7889848,Female,1363,219
NJ,1973,7889848,Male,1171,18758
NJ,1974,7363912,Female,1421,266
NJ,1974,7363912,Male,1242,18782
NJ,1975,7371965,Female,1658,326
NJ,1975,7371965,Male,1360,19350
NJ,1976,7359936,Female,2071,348
NJ,1976,7359936,Male,1458,19964
NJ,1977,7384850,Female,2499,433
NJ,1977,7384850,Male,1530,20997
NJ,1978,7368125,Female,2647,449
NJ,1978,7368125,Male,1565,21104
NJ,1979,7340586,Female,2749,604
NJ,1979,7340586,Male,1622,21279
NJ,1980,7351440,Female,2754,488
NJ,1980,7351440,Male,1666,20173
NJ,1981,7406962,Female,2657,550
NJ,1981,7406962,Male,1327,20480
NJ,1982,7444263,Female,2899,587
NJ,1982,7444263,Male,1331,20685
NJ,1983,7471424,Female,3334,641
NJ,1983,7471424,Male,1819,23011
NJ,1984,7525032,Female,3691,778
NJ,1984,7525032,Male,1882,23633
NJ,1985,7570551,Female,3634,832
NJ,1985,7570551,Male,1956,23886
NJ,1986,7810009,Female,3866,866
NJ,1986,7810009,Male,2086,24919
NJ,1987,7817629,Female,4365,948
NJ,1987,7817629,Male,1716,25446
NJ,1988,7734524,Female,4509,1039
NJ,1988,7734524,Male,1986,25646
NJ,1989,7751800,Female,4554,1061
NJ,1989,7751800,Male,2162,26019
NJ,1990,7764580,Female,4649,1193
NJ,1990,7764580,Male,2082,26343
NJ,1991,7804285,Female,4683,1314
NJ,1991,7804285,Male,2266,26697
NJ,1992,7827815,Female,4677,1288
NJ,1992,7827815,Male,2253,26121
NJ,1993,7915254,Female,4671,1353
NJ,1993,7915254,Male,2293,26173
NJ,1994,7945294,Female,4676,1406
NJ,1994,7945294,Male,2345,26386
NJ,1995,7994909,Female,4866,1472
NJ,1995,7994909,Male,2481,26564
NJ,1996,8039191,Female,4984,1628
NJ,1996,8039191,Male,2572,27296
NJ,1997,8106594,Female,5088,1728
NJ,1997,8106594,Male,2688,27908
NJ,1998,8159326,Female,5065,1838
NJ,1998,8159326,Male,2772,28314
NJ,1999,8188146,Female,5193,1920
NJ,1999,8188146,Male,2839,28459
NJ,2000,8461319,Female,5274,2079
NJ,2000,8461319,Male,2877,28639
NJ,2001,8570729,Female,5740,2343
NJ,2001,8570729,Male,3355,30217
NJ,2002,8639825,Female,5503,2188
NJ,2002,8639825,Male,3149,28997
NJ,2003,8718667,Female,5779,2501
NJ,2003,8718667,Male,3210,30013
NJ,2004,8751750,Female,5740,2515
NJ,2004,8751750,Male,3326,29470
NJ,2005,8770503,Female,5794,2557
NJ,2005,8770503,Male,3294,29897
NJ,2006,8775225,Female,5465,2549
NJ,2006,8775225,Male,3115,29582
NJ,2007,8735716,Female,6002,2779
NJ,2007,8735716,Male,3488,31051
NJ,2008,8727783,Female,6004,2833
NJ,2008,8727783,Male,3670,30707
NJ,2009,8770128,Female,6099,2695
NJ,2009,8770128,Male,3562,30088
NJ,2010,8941068,Female,5708,2632
NJ,2010,8941068,Male,3359,29073
NJ,2011,8940213,Female,5231,2517
NJ,2011,8940213,Male,3379,27359
NJ,2012,9052721,Female,5765,2713
NJ,2012,9052721,Male,3501,27636
NJ,2013,9093430,Female,5396,2560
NJ,2013,9093430,Male,3562,26871
NJ,2014,9134732,Female,5687,2744
NJ,2014,9134732,Male,3676,27989
NJ,2015,9310977,Female,6819,3229
NJ,2015,9310977,Male,4778,33986
NJ,2016,9005202,Female,6463,2992
NJ,2016,9005202,Male,4166,30890
NJ,2017,9066144,Female,5548,3033
NJ,2017,9066144,Male,3580,28308
NM,1960,1164251,Male,134,732
NM,1961,1136258,Male,116,682
NM,1962,1284374,Male,140,730
NM,1963,1319650,Male,132,761
NM,1964,1247435,Male,111,685
NM,1965,1273033,Male,141,892
NM,1966,1333677,Male,166,845
NM,1967,1161778,Male,217,889
NM,1968,1195975,Male,263,936
NM,1969,1112938,Male,336,1078
NM,1970,1230803,Male,286,1019
NM,1971,1248851,Female,12,17
NM,1971,1248851,Male,209,1273
NM,1972,1263537,Female,312,97
NM,1972,1263537,Male,286,1720
NM,1973,1324285,Female,305,111
NM,1973,1324285,Male,198,1682
NM,1974,1192364,Female,371,109
NM,1974,1192364,Male,242,1799
NM,1975,1153320,Female,375,134
NM,1975,1153320,Male,226,1812
NM,1976,1235422,Female,437,128
NM,1976,1235422,Male,290,1882
NM,1977,1442818,Female,617,169
NM,1977,1442818,Male,333,2311
NM,1978,1403508,Female,591,138
NM,1978,1403508,Male,345,2092
NM,1979,1515477,Female,815,151
NM,1979,1515477,Male,355,2252
NM,1980,1626497,Female,823,167
NM,1980,1626497,Male,414,2350
NM,1981,1649179,Female,816,225
NM,1981,1649179,Male,425,2515
NM,1982,1508323,Female,734,211
NM,1982,1508323,Male,345,2292
NM,1983,1485007,Female,1138,196
NM,1983,1485007,Male,537,3048
NM,1984,1621550,Female,1088,190
NM,1984,1621550,Male,490,2873
NM,1985,1596850,Female,1101,216
NM,1985,1596850,Male,576,2877
NM,1986,1619638,Female,1114,208
NM,1986,1619638,Male,531,2888
NM,1987,1639370,Female,1146,214
NM,1987,1639370,Male,588,2969
NM,1988,1748606,Female,1110,249
NM,1988,1748606,Male,487,3216
NM,1989,1585422,Female,1031,218
NM,1989,1585422,Male,499,2984
NM,1990,1662164,Female,1086,249
NM,1990,1662164,Male,455,3232
NM,1991,1757836,Female,1289,295
NM,1991,1757836,Male,591,3915
NM,1992,1638346,Female,1599,262
NM,1992,1638346,Male,697,3652
NM,1993,1740573,Female,1223,261
NM,1993,1740573,Male,549,3798
NM,1994,1718635,Female,1108,253
NM,1994,1718635,Male,513,3397
NM,1995,1912127,Female,1246,278
NM,1995,1912127,Male,540,3789
NM,1996,1893645,Female,1216,293
NM,1996,1893645,Male,503,3832
NM,1997,1940911,Female,1274,311
NM,1997,1940911,Male,533,3928
NM,1998,2019910,Female,1354,327
NM,1998,2019910,Male,683,4094
NM,1999,2060591,Female,1395,369
NM,1999,2060591,Male,671,4326
NM,2000,2025648,Female,1334,344
NM,2000,2025648,Male,472,4189
NM,2001,2044586,Female,1224,363
NM,2001,2044586,Male,498,4037
NM,2002,1998748,Female,1152,376
NM,2002,1998748,Male,458,3974
NM,2003,2080181,Female,1172,390
NM,2003,2080181,Male,491,4129
NM,2004,1985191,Female,1090,400
NM,2004,1985191,Male,494,3923
NM,2005,2140831,Female,1258,399
NM,2005,2140831,Male,546,4321
NM,2006,2010243,Female,1152,398
NM,2006,2010243,Male,600,3946
NM,2007,1999763,Female,1171,400
NM,2007,1999763,Male,563,3989
NM,2008,2021853,Female,1151,416
NM,2008,2021853,Male,601,4029
NM,2009,2084727,Female,1393,452
NM,2009,2084727,Male,904,4318
NM,2010,2090695,Female,1167,457
NM,2010,2090695,Male,584,4162
NM,2011,2123164,Female,1153,457
NM,2011,2123164,Male,611,4250
NM,2012,2319190,Female,1247,504
NM,2012,2319190,Male,662,4564
NM,2013,2292472,Female,1315,336
NM,2013,2292472,Male,691,3997
NM,2014,2109977,Female,1165,433
NM,2014,2109977,Male,723,4064
NM,2015,2151227,Female,1251,486
NM,2015,2151227,Male,752,4368
NM,2016,2228811,Female,1350,504
NM,2016,2228811,Male,885,4612
NM,2017,2093574,Female,803,287
NM,2017,2093574,Male,472,2646
NV,1960,313059,Male,57,319
NV,1961,305414,Male,76,543
NV,1962,366594,Male,87,451
NV,1963,396288,Male,99,683
NV,1964,450263,Male,140,894
NV,1965,426264,Male,134,832
NV,1966,473847,Male,185,840
NV,1967,451394,Male,211,902
NV,1968,464142,Male,185,841
NV,1969,489559,Male,282,1097
NV,1970,493862,Male,314,1151
NV,1971,516427,Female,92,18
NV,1971,516427,Male,49,1295
NV,1972,544375,Female,365,82
NV,1972,544375,Male,78,1458
NV,1973,563076,Female,550,114
NV,1973,563076,Male,95,2037
NV,1974,626940,Female,471,136
NV,1974,626940,Male,89,1869
NV,1975,594867,Female,483,126
NV,1975,594867,Male,96,1825
NV,1976,614395,Female,495,134
NV,1976,614395,Male,111,1826
NV,1977,635337,Female,545,142
NV,1977,635337,Male,106,1868
NV,1978,665055,Female,563,131
NV,1978,665055,Male,309,1795
NV,1979,711679,Female,660,135
NV,1979,711679,Male,143,2208
NV,1980,821084,Female,600,156
NV,1980,821084,Male,116,1997
NV,1981,919125,Female,639,171
NV,1981,919125,Male,127,2159
NV,1982,949245,Female,694,197
NV,1982,949245,Male,148,2091
NV,1983,956344,Female,747,224
NV,1983,956344,Male,146,2299
NV,1984,932060,Female,763,191
NV,1984,932060,Male,172,2228
NV,1985,988831,Female,797,223
NV,1985,988831,Male,192,2421
NV,1986,1053863,Female,855,241
NV,1986,1053863,Male,215,2494
NV,1987,1080174,Female,872,246
NV,1987,1080174,Male,238,2546
NV,1988,1131145,Female,964,283
NV,1988,1131145,Male,249,2646
NV,1989,1133419,Female,1053,293
NV,1989,1133419,Male,235,2724
NV,1990,1302790,Female,1168,329
NV,1990,1302790,Male,271,3003
NV,1991,1322312,Female,1042,318
NV,1991,1322312,Male,270,2674
NV,1992,1357797,Female,1098,371
NV,1992,1357797,Male,345,3071
NV,1993,1481362,Female,1195,380
NV,1993,1481362,Male,294,3210
NV,1994,1471250,Female,1217,418
NV,1994,1471250,Male,335,3240
NV,1995,1547736,Female,1292,406
NV,1995,1547736,Male,364,3388
NV,1996,1619186,Female,1380,433
NV,1996,1619186,Male,375,3553
NV,1997,2553326,Female,2174,641
NV,1997,2553326,Male,585,5253
NV,1998,1753364,Female,1734,399
NV,1998,1753364,Male,967,3490
NV,1999,1814905,Female,1687,482
NV,1999,1814905,Male,579,4043
NV,2000,2003421,Female,1734,512
NV,2000,2003421,Male,591,4316
NV,2001,2112936,Female,1967,418
NV,2001,2112936,Male,1048,4100
NV,2002,2180572,Female,2249,511
NV,2002,2180572,Male,1157,4415
NV,2003,2247570,Female,2069,470
NV,2003,2247570,Male,1099,4238
NV,2004,2341129,Female,2135,467
NV,2004,2341129,Male,1153,4310
NV,2005,2421139,Female,2228,522
NV,2005,2421139,Male,1345,4463
NV,2006,2502102,Female,2419,515
NV,2006,2502102,Male,1400,4766
NV,2007,2571920,Female,2396,678
NV,2007,2571920,Male,747,5736
NV,2008,2606849,Female,2248,535
NV,2008,2606849,Male,866,5212
NV,2009,2649704,Female,2693,575
NV,2009,2649704,Male,1441,5445
NV,2010,2926083,Female,2692,614
NV,2010,2926083,Male,1473,5626
NV,2011,3012563,Female,2540,590
NV,2011,3012563,Male,1343,5302
NV,2012,2765739,Female,2429,541
NV,2012,2765739,Male,1347,5172
NV,2013,2801547,Female,2249,555
NV,2013,2801547,Male,1324,5284
NV,2014,2845845,Female,2182,518
NV,2014,2845845,Male,1298,5028
NV,2015,2897487,Female,2089,705
NV,2015,2897487,Male,758,5707
NV,2016,2946513,Female,2154,785
NV,2016,2946513,Male,687,6239
NV,2017,3004362,Female,2233,798
NV,2017,3004362,Male,819,6020
NY,1960,17921046,Male,1850,31409
NY,1961,17577430,Male,1939,35183
NY,1962,18394921,Male,2234,36493
NY,1963,18663260,Male,2125,40451
NY,1964,19013081,Male,2335,38290
NY,1965,18805764,Male,2912,39732
NY,1966,19289853,Male,3134,40724
NY,1967,19630805,Male,3930,38480
NY,1968,19430233,Male,5536,44553
NY,1969,19492936,Male,4108,47202
NY,1970,19379757,Male,4993,47785
NY,1971,19979850,Female,696,350
NY,1971,19979850,Male,2665,47338
NY,1972,21378968,Female,1900,581
NY,1972,21378968,Male,2651,55146
NY,1973,20319555,Female,1104,904
NY,1973,20319555,Male,5398,50004
NY,1974,21188697,Female,4707,989
NY,1974,21188697,Male,2753,55408
NY,1975,21560818,Female,1855,651
NY,1975,21560818,Male,6009,55565
NY,1976,19477953,Female,3025,624
NY,1976,19477953,Male,3180,46001
NY,1977,21341752,Female,1840,473
NY,1977,21341752,Male,6106,50156
NY,1978,19066278,Female,4988,932
NY,1978,19066278,Male,2736,44787
NY,1979,19025563,Female,1782,918
NY,1979,19025563,Male,5883,43974
NY,1980,18892971,Female,4236,1204
NY,1980,18892971,Male,3819,46295
NY,1981,21191323,Female,5826,1623
NY,1981,21191323,Male,3997,50589
NY,1982,20463264,Female,6374,1870
NY,1982,20463264,Male,3783,47897
NY,1983,21654614,Female,6996,2333
NY,1983,21654614,Male,4104,52043
NY,1984,20612841,Female,9114,2741
NY,1984,20612841,Male,4337,53260
NY,1985,20790519,Female,7434,3299
NY,1985,20790519,Male,4250,53939
NY,1986,21580650,Female,8104,3989
NY,1986,21580650,Male,4565,56874
NY,1987,20180243,Female,8367,4065
NY,1987,20180243,Male,4626,53363
NY,1988,21228053,Female,10828,4545
NY,1988,21228053,Male,4825,55097
NY,1989,20158138,Female,11226,4725
NY,1989,20158138,Male,4898,52707
NY,1990,20155821,Female,10783,5148
NY,1990,20155821,Male,4507,52037
NY,1991,21530914,Female,11186,5524
NY,1991,21530914,Male,4549,54910
NY,1992,20359174,Female,10860,5758
NY,1992,20359174,Male,4953,53741
NY,1993,20659777,Female,11089,6035
NY,1993,20659777,Male,5023,54525
NY,1994,21472094,Female,11650,6728
NY,1994,21472094,Male,4880,57191
NY,1995,21564401,Female,11824,8235
NY,1995,21564401,Male,5017,64982
NY,1996,19786862,Female,11534,7926
NY,1996,19786862,Male,6024,60568
NY,1997,21732114,Female,11840,8448
NY,1997,21732114,Male,6712,66887
NY,1998,23524930,Female,12517,8629
NY,1998,23524930,Male,5964,66347
NY,1999,21911529,Female,20064,8222
NY,1999,21911529,Male,7460,61695
NY,2000,21951890,Female,14372,8501
NY,2000,21951890,Male,7407,61415
NY,2001,22308128,Female,16217,8647
NY,2001,22308128,Male,8002,61663
NY,2002,21365121,Female,15262,8361
NY,2002,21365121,Male,7408,57774
NY,2003,22079734,Female,13461,6722
NY,2003,22079734,Male,6441,52604
NY,2004,21401951,Female,15932,8434
NY,2004,21401951,Male,7830,56685
NY,2005,21281180,Female,15777,8628
NY,2005,21281180,Male,7779,56615
NY,2006,21206462,Female,16282,8768
NY,2006,21206462,Male,7999,56720
NY,2007,21175344,Female,16784,8720
NY,2007,21175344,Male,8177,55985
NY,2008,21665173,Female,14280,8906
NY,2008,21665173,Male,6197,57128
NY,2009,21561198,Female,14277,8781
NY,2009,21561198,Male,7923,56644
NY,2010,21545500,Female,13950,8612
NY,2010,21545500,Male,7786,55561
NY,2011,21558169,Female,13614,8450
NY,2011,21558169,Male,7626,55040
NY,2012,21928653,Female,13451,8471
NY,2012,21928653,Male,7436,56041
NY,2013,21978933,Female,13445,8456
NY,2013,21978933,Male,7515,55731
NY,2014,21799396,Female,13384,8302
NY,2014,21799396,Male,7522,54625
NY,2015,21811666,Female,13323,8678
NY,2015,21811666,Male,7515,55464
NY,2016,21809118,Female,13497,9053
NY,2016,21809118,Male,7637,56289
NY,2017,21794544,Female,13530,9128
NY,2017,21794544,Male,7680,53305
OH,1960,10748453,Male,911,8415
OH,1961,9836502,Male,1075,8959
OH,1962,10601576,Male,1098,8811
OH,1963,10615572,Male,1058,8626
OH,1964,10891958,Male,1108,9169
OH,1965,11024448,Male,1164,9548
OH,1966,11536938,Male,1274,9737
OH,1967,11254055,Male,1421,10428
OH,1968,11379794,Male,1360,10796
OH,1969,11671600,Male,1327,11474
OH,1970,11194504,Male,1489,11885
OH,1971,11518928,Female,313,101
OH,1971,11518928,Male,718,12932
OH,1972,11950970,Female,1576,363
OH,1972,11950970,Male,1303,16482
OH,1973,13580019,Female,1805,430
OH,1973,13580019,Male,1258,18976
OH,1974,11857400,Female,1683,418
OH,1974,11857400,Male,1025,16108
OH,1975,12402492,Female,1915,489
OH,1975,12402492,Male,1399,16836
OH,1976,12381128,Female,2040,539
OH,1976,12381128,Male,1394,17002
OH,1977,11642189,Female,2061,1023
OH,1977,11642189,Male,1326,17597
OH,1978,12683019,Female,2419,563
OH,1978,12683019,Male,1394,16520
OH,1979,11899341,Female,2258,729
OH,1979,11899341,Male,1070,16857
OH,1980,12218354,Female,2481,529
OH,1980,12218354,Male,1204,16070
OH,1981,12099445,Female,2360,586
OH,1981,12099445,Male,1079,15751
OH,1982,12161005,Female,3090,1035
OH,1982,12161005,Male,1091,17807
OH,1983,11441378,Female,3341,1091
OH,1983,11441378,Male,1675,17963
OH,1984,11500359,Female,3294,1147
OH,1984,11500359,Male,1693,18025
OH,1985,11705694,Female,3433,1318
OH,1985,11705694,Male,1613,18394
OH,1986,12007691,Female,3632,1338
OH,1986,12007691,Male,2047,18214
OH,1987,12225254,Female,3684,1486
OH,1987,12225254,Male,2205,19027
OH,1988,12169471,Female,3965,1549
OH,1988,12169471,Male,2205,19311
OH,1989,11995633,Female,4406,1462
OH,1989,11995633,Male,2815,18650
OH,1990,12206356,Female,4546,1652
OH,1990,12206356,Male,3038,19015
OH,1991,12250773,Female,4762,1789
OH,1991,12250773,Male,2731,19777
OH,1992,12850051,Female,4943,1919
OH,1992,12850051,Male,2831,20807
OH,1993,12580561,Female,4803,2050
OH,1993,12580561,Male,2909,20769
OH,1994,12527442,Female,5014,2158
OH,1994,12527442,Male,3375,21172
OH,1995,12740078,Female,5249,2234
OH,1995,12740078,Male,4164,21375
OH,1996,13045450,Female,6387,2547
OH,1996,13045450,Male,4708,23348
OH,1997,12910578,Female,6034,2603
OH,1997,12910578,Male,4457,22684
OH,1998,12849918,Female,6374,2523
OH,1998,12849918,Male,4828,22485
OH,1999,13250329,Female,6538,2547
OH,1999,13250329,Male,4902,22832
OH,2000,13316301,Female,6809,2677
OH,2000,13316301,Male,4672,23525
OH,2001,13978771,Female,7073,2825
OH,2001,13978771,Male,4829,24402
OH,2002,13436919,Female,6952,2807
OH,2002,13436919,Male,4829,24462
OH,2003,13810862,Female,7129,2944
OH,2003,13810862,Male,4920,24540
OH,2004,14249695,Female,7195,2918
OH,2004,14249695,Male,5159,24820
OH,2005,14713656,Female,7114,2889
OH,2005,14713656,Male,5166,25249
OH,2006,14972268,Female,7054,2903
OH,2006,14972268,Male,4601,26548
OH,2007,13639490,Female,7119,2881
OH,2007,13639490,Male,4950,25271
OH,2008,14289756,Female,7335,3045
OH,2008,14289756,Male,4944,26729
OH,2009,13393551,Female,6893,2836
OH,2009,13393551,Male,4623,24901
OH,2010,14022130,Female,6473,2719
OH,2010,14022130,Male,4244,25134
OH,2011,13874490,Female,6212,2691
OH,2011,13874490,Male,4507,24938
OH,2012,14537927,Female,6341,2569
OH,2012,14537927,Male,4489,24728
OH,2013,14174704,Female,6140,2515
OH,2013,14174704,Male,4332,24824
OH,2014,13864130,Female,6148,2536
OH,2014,13864130,Male,4438,23953
OH,2015,14137838,Female,6375,2845
OH,2015,14137838,Male,4432,26169
OH,2016,12838704,Female,5483,2393
OH,2016,12838704,Male,4199,22320
OH,2017,11763545,Female,2819,1380
OH,2017,11763545,Male,1670,12068
OK,1960,2886016,Male,170,1701
OK,1961,2681765,Male,77,1382
OK,1962,2778299,Male,184,1499
OK,1963,2984917,Male,182,1655
OK,1964,2914000,Male,183,1753
OK,1965,2775055,Male,193,1567
OK,1966,2911469,Male,183,1725
OK,1967,2854702,Male,256,2143
OK,1968,2558975,Male,249,1905
OK,1969,3080204,Male,314,2296
OK,1970,2962926,Male,253,2250
OK,1971,2913331,Female,58,12
OK,1971,2913331,Male,146,2788
OK,1972,2954601,Female,244,81
OK,1972,2954601,Male,311,3914
OK,1973,3483582,Female,343,145
OK,1973,3483582,Male,282,4581
OK,1974,3030890,Female,390,167
OK,1974,3030890,Male,310,4079
OK,1975,2906272,Female,481,160
OK,1975,2906272,Male,345,4099
OK,1976,3046352,Female,508,193
OK,1976,3046352,Male,313,4290
OK,1977,2953187,Female,641,220
OK,1977,2953187,Male,385,4338
OK,1978,3147473,Female,693,257
OK,1978,3147473,Male,456,4640
OK,1979,3152852,Female,824,293
OK,1979,3152852,Male,427,4786
OK,1980,3323740,Female,927,291
