id,last_start_date,sort_order,Time to Complete,Time to Entitled,Time to Under Construction
07fd8412-fd8b-4443-bacc-ce33cedcc8fc,2007-05-03 00:00:00.000,2,,,48.0
07ff0e35-8abd-40ff-8ace-f2eb21ee9232,2020-01-27 00:00:00.000,2,,,13.0
07ff1257-dd65-482f-8cf6-82860dbf1a4a,2002-02-27 00:00:00.000,1,,2.0,
08018d05-a0b4-49d5-9389-189cb7a90120,1992-08-14 00:00:00.000,2,,,12.0
08018d05-a0b4-49d5-9389-189cb7a90120,1992-08-14 00:00:00.000,3,19.0,,
0810345d-1900-4141-8268-c85b556b0066,2019-08-23 00:00:00.000,2,,,6.0
0810345d-1900-4141-8268-c85b556b0066,2019-08-23 00:00:00.000,3,19.0,,
081cdc83-f850-4986-b6c5-0011c7ad0c68,2019-02-14 00:00:00.000,2,,,12.0
081cdc83-f850-4986-b6c5-0011c7ad0c68,2019-02-14 00:00:00.000,3,31.0,,
082e6075-4755-4ac7-80b4-3205d27fa07a,2018-02-23 00:00:00.000,1,,22.0,
082e6075-4755-4ac7-80b4-3205d27fa07a,2018-02-23 00:00:00.000,2,,,47.0
082e6075-4755-4ac7-80b4-3205d27fa07a,2018-02-23 00:00:00.000,3,48.0,,
0837d342-727e-4f0a-92d9-22a59e4fe3b7,2017-05-10 00:00:00.000,1,,16.0,
08403cf6-2d21-4931-a1bf-17d753ec0f05,2005-03-07 00:00:00.000,1,,25.0,
0848f796-1d70-4236-bbc4-1b075e214995,1991-08-22 00:00:00.000,1,,32.0,
084bbc45-bc14-492c-9acc-b52fc7883350,2019-12-18 00:00:00.000,1,,99.0,
086cd07e-a025-4d55-87af-03fb20c440d4,2013-06-24 00:00:00.000,1,,3.0,
088764ba-f175-4bbc-97cf-5eadc1659a9c,2006-03-28 00:00:00.000,1,,12.0,
088a8e6a-a59c-4b1a-b7ee-f1583a2e47bd,2001-04-19 00:00:00.000,2,,,23.0
088a8e6a-a59c-4b1a-b7ee-f1583a2e47bd,2001-04-19 00:00:00.000,3,45.0,,
08945e78-1d74-4cf1-98ed-8edb66066257,1989-09-21 00:00:00.000,1,,10.0,
08a2843a-0908-4fa4-8756-24d1ca12fed3,2020-02-07 00:00:00.000,1,,23.0,
08a2843a-0908-4fa4-8756-24d1ca12fed3,2020-02-07 00:00:00.000,2,,,50.0
08a2843a-0908-4fa4-8756-24d1ca12fed3,2020-02-07 00:00:00.000,3,88.0,,
08b274f2-a690-4dd9-ad3c-55db9af8aa53,2014-02-25 00:00:00.000,1,,2.0,
08b38723-b88b-4cc5-8993-d08ef0e7deb2,2019-08-28 00:00:00.000,2,,,9.0
08b38723-b88b-4cc5-8993-d08ef0e7deb2,2019-08-28 00:00:00.000,3,30.0,,
08d08b9c-ceb7-4f7b-bc41-35c50b0fe3b7,1999-08-24 00:00:00.000,3,16.0,,
08d42482-531b-4397-ad2e-23981bf3ddec,2017-12-19 00:00:00.000,1,,8.0,
08d42482-531b-4397-ad2e-23981bf3ddec,2017-12-19 00:00:00.000,2,,,100.0
08d56abc-2d48-4ef3-bf99-b490f2f61545,2003-09-24 00:00:00.000,1,,4.0,
08d69b37-2494-40f9-a784-b555b58b13b6,2008-03-04 00:00:00.000,1,,18.0,
08e8bdd1-1e21-4ae2-a8f3-deaba4410125,2000-07-18 00:00:00.000,3,17.0,,
08fbea8b-dec7-4744-8a10-4becd25eb965,2004-02-27 00:00:00.000,1,,14.0,
08fbea8b-dec7-4744-8a10-4becd25eb965,2004-02-27 00:00:00.000,2,,,34.0
08fbea8b-dec7-4744-8a10-4becd25eb965,2004-02-27 00:00:00.000,3,50.0,,
09023282-dbde-4739-9ec0-b6ad5733304a,2017-05-25 00:00:00.000,1,,32.0,
09023282-dbde-4739-9ec0-b6ad5733304a,2017-05-25 00:00:00.000,2,,,39.0
09023282-dbde-4739-9ec0-b6ad5733304a,2017-05-25 00:00:00.000,3,75.0,,
090be20a-f0c5-4c32-99ba-b3f787c8281e,2005-06-22 00:00:00.000,1,,4.0,
09169cdd-2f68-488b-89d3-9dbb423d3da8,2000-02-15 00:00:00.000,2,,,6.0
09169cdd-2f68-488b-89d3-9dbb423d3da8,2000-02-15 00:00:00.000,3,24.0,,
091f5bd5-ade0-48e1-8b3a-d9d13df5dab1,2016-03-15 00:00:00.000,2,,,13.0
091f5bd5-ade0-48e1-8b3a-d9d13df5dab1,2016-03-15 00:00:00.000,3,19.0,,
0924d340-4ac1-4e6e-9d7a-4a866db68685,2008-08-19 00:00:00.000,3,45.0,,
09346edd-ec23-410e-bd37-9e4d4074a786,2019-04-02 00:00:00.000,2,,,33.0
09381949-b6a2-4ad5-b2d9-d3ae40a6f89e,2007-07-30 00:00:00.000,1,,20.0,
09381949-b6a2-4ad5-b2d9-d3ae40a6f89e,2007-07-30 00:00:00.000,2,,,45.0
093957c4-50f6-4f1c-acc2-07ab652286f0,2020-01-06 00:00:00.000,2,,,12.0
093c63f0-325b-4bd2-96e0-c3b123314e19,2000-10-19 00:00:00.000,3,21.0,,
0950ffc2-8584-48bf-ae84-9f6687326e55,2005-12-06 00:00:00.000,2,,,55.0
0950ffc2-8584-48bf-ae84-9f6687326e55,2005-12-06 00:00:00.000,3,69.0,,
0955d1d2-4eae-4a36-9875-1c7889fcf80c,2006-11-15 00:00:00.000,2,,,44.0
0955d1d2-4eae-4a36-9875-1c7889fcf80c,2006-11-15 00:00:00.000,3,72.0,,
095dc6f0-d8c1-4d58-a40a-f9fcdbdaab53,2019-11-19 00:00:00.000,2,,,22.0
096056fa-441c-4b1b-934c-20edee7e3bbb,2008-11-19 00:00:00.000,2,,,10.0
096056fa-441c-4b1b-934c-20edee7e3bbb,2008-11-19 00:00:00.000,3,20.0,,
09682729-0212-4a7d-bf09-e83a81997e34,2018-07-26 00:00:00.000,1,,27.0,
09682729-0212-4a7d-bf09-e83a81997e34,2018-07-26 00:00:00.000,2,,,36.0
09682729-0212-4a7d-bf09-e83a81997e34,2018-07-26 00:00:00.000,3,55.0,,
098b6be7-8d23-4d91-aa56-ba136b18ba47,2006-09-27 00:00:00.000,2,,,18.0
098b6be7-8d23-4d91-aa56-ba136b18ba47,2006-09-27 00:00:00.000,3,39.0,,
098e5e2f-8ea7-4004-8505-5b962f101754,2020-02-10 00:00:00.000,2,,,12.0
099c16ed-5c15-41a4-aa2a-a7673dfbd08d,1998-03-27 00:00:00.000,3,18.0,,
099e9b69-0160-40ec-948e-ea93929888c9,2001-12-18 00:00:00.000,2,,,30.0
099e9b69-0160-40ec-948e-ea93929888c9,2001-12-18 00:00:00.000,3,47.0,,
09a31814-a48f-497f-8eb6-43b8dd130c4d,2018-11-19 00:00:00.000,1,,7.0,
09b3af8d-35fa-4908-91ad-f4b6bbb4a769,2009-06-11 00:00:00.000,2,,,24.0
09b3af8d-35fa-4908-91ad-f4b6bbb4a769,2009-06-11 00:00:00.000,3,48.0,,
09b76ede-131f-4831-ba1d-7356c950df47,1997-01-28 00:00:00.000,2,,,3.0
09b76ede-131f-4831-ba1d-7356c950df47,1997-01-28 00:00:00.000,3,10.0,,
09b9a5ea-1241-40bd-9641-4e6f116a7cbd,2013-04-12 00:00:00.000,2,,,86.0
09b9a5ea-1241-40bd-9641-4e6f116a7cbd,2013-04-12 00:00:00.000,3,95.0,,
09bae563-fc05-41ef-8315-61a98d3a16ab,1997-06-12 00:00:00.000,3,16.0,,
09bc9a98-45b5-4cf0-91ed-1f5d2ce10cb1,2019-01-03 00:00:00.000,2,,,29.0
09be8065-fb26-4f04-bde8-a1acb3eb79c1,2019-03-01 00:00:00.000,2,,,39.0
09be8065-fb26-4f04-bde8-a1acb3eb79c1,2019-03-01 00:00:00.000,3,59.0,,
09c05385-1cd0-4f8d-a2af-cc9ed97a590a,2004-06-17 00:00:00.000,1,,12.0,
09d3912a-d9ba-4a50-96df-25f981144f87,2018-02-01 00:00:00.000,1,,12.0,
09e4dec8-dcad-4ea4-8ce6-1e5610a045c6,2013-12-12 00:00:00.000,2,,,31.0
09e4dec8-dcad-4ea4-8ce6-1e5610a045c6,2013-12-12 00:00:00.000,3,54.0,,
09e5b128-2cda-4bc6-816a-af159c9d520a,2019-03-14 00:00:00.000,2,,,15.0
09f4fb91-c3f8-4483-b87e-fe237b59f5fe,2015-01-06 00:00:00.000,1,,7.0,
09f4fb91-c3f8-4483-b87e-fe237b59f5fe,2015-01-06 00:00:00.000,2,,,20.0
09f4fb91-c3f8-4483-b87e-fe237b59f5fe,2015-01-06 00:00:00.000,3,37.0,,
0a04bbc5-2dbf-4436-9bf6-95b6f52d59b4,2009-04-20 00:00:00.000,3,16.0,,
0a08db20-b9dd-4470-9b87-f96bd65d6f26,2017-06-20 00:00:00.000,1,,8.0,
0a08db20-b9dd-4470-9b87-f96bd65d6f26,2017-06-20 00:00:00.000,2,,,22.0
0a08db20-b9dd-4470-9b87-f96bd65d6f26,2017-06-20 00:00:00.000,3,38.0,,
0a0d626f-3e98-4688-af56-2720ccf2b331,1999-03-02 00:00:00.000,2,,,1.0
0a0d626f-3e98-4688-af56-2720ccf2b331,1999-03-02 00:00:00.000,3,31.0,,
0a21b679-8722-4d5a-9409-cdb10693be39,2007-11-30 00:00:00.000,2,,,10.0
0a21b679-8722-4d5a-9409-cdb10693be39,2007-11-30 00:00:00.000,3,16.0,,
0a30516b-d28e-407e-b9da-82b4b6db2063,2020-02-06 00:00:00.000,1,,17.0,
0a30516b-d28e-407e-b9da-82b4b6db2063,2020-02-06 00:00:00.000,2,,,25.0
0a34896f-e881-4f18-8c3b-58fa056b12a6,2018-12-28 00:00:00.000,2,,,13.0
0a45657b-edd0-49a1-a02e-ef0e72d2540c,1996-07-08 00:00:00.000,2,,,1.0
0a45657b-edd0-49a1-a02e-ef0e72d2540c,1996-07-08 00:00:00.000,3,13.0,,
0a4a3016-5a4e-4f07-8a6d-34970b64353d,1999-08-04 00:00:00.000,1,,6.0,
0a4a3016-5a4e-4f07-8a6d-34970b64353d,1999-08-04 00:00:00.000,3,32.0,,
0a4d8841-e1d7-4695-b58f-79517ed53c65,2000-02-16 00:00:00.000,3,27.0,,
0a4ec38d-9390-4ad0-b3f3-9216b6539404,2009-04-22 00:00:00.000,3,16.0,,
0a542f38-0566-4696-a183-6f684ea597ea,1994-07-25 00:00:00.000,3,16.0,,
0a56dc0e-35fe-4b10-aae4-f6a166731772,2007-07-27 00:00:00.000,1,,0.0,
0a5c0595-c873-4fd0-a58f-643034be0e8c,2001-05-31 00:00:00.000,1,,1.0,
0a612773-20e5-4592-aa2c-67edf1a9d872,2018-05-10 00:00:00.000,2,,,9.0
0a612773-20e5-4592-aa2c-67edf1a9d872,2018-05-10 00:00:00.000,3,39.0,,
0a715785-72be-4e1d-81b5-d7da7a4bf0b2,2019-09-10 00:00:00.000,1,,4.0,
0a780314-7d3b-47bc-b55c-429263d0c597,2005-09-08 00:00:00.000,2,,,0.0
0a780314-7d3b-47bc-b55c-429263d0c597,2005-09-08 00:00:00.000,3,42.0,,
0a9f13ae-c50a-4958-bbb4-e93b9cb11a70,1988-09-19 00:00:00.000,2,,,6.0
0a9f13ae-c50a-4958-bbb4-e93b9cb11a70,1988-09-19 00:00:00.000,3,16.0,,
0aa8508f-3dd3-4e4c-9983-012c9908cc27,1995-08-24 00:00:00.000,3,42.0,,
0aa89bed-9ae1-4a75-af72-8c2c5b656e35,2005-10-21 00:00:00.000,2,,,9.0
0aa89bed-9ae1-4a75-af72-8c2c5b656e35,2005-10-21 00:00:00.000,3,13.0,,
0ab96954-f53a-49f8-a2d6-7fd7a41365c8,2016-09-21 00:00:00.000,1,,6.0,
0abba255-5539-43cf-9243-170add3c23b7,1999-06-03 00:00:00.000,3,31.0,,
0ac3bdaa-f942-4c47-b9a7-75deea89ded6,2008-06-24 00:00:00.000,2,,,32.0
0ac3bdaa-f942-4c47-b9a7-75deea89ded6,2008-06-24 00:00:00.000,3,59.0,,
0acf2353-018f-4b9b-89d8-74f6fbe5c347,2010-12-20 00:00:00.000,3,26.0,,
0ae280ee-543d-4205-8be2-a1cd4c2ca962,2018-12-12 00:00:00.000,1,,19.0,
0ae280ee-543d-4205-8be2-a1cd4c2ca962,2018-12-12 00:00:00.000,2,,,33.0
0ae5c6aa-76db-4495-b460-c7c5bfcc1253,2018-06-29 00:00:00.000,2,,,5.0
0ae8157f-34fd-4c2e-8a6f-87c8dc507d11,2001-06-27 00:00:00.000,1,,1.0,
0af8cfa1-9223-47ac-802f-f2d076ae898e,2016-08-05 00:00:00.000,2,,,1.0
0afc584d-9395-401d-8835-a5f7b9bc2baf,2016-07-08 00:00:00.000,1,,54.0,
0afc584d-9395-401d-8835-a5f7b9bc2baf,2016-07-08 00:00:00.000,2,,,41.0
0b01e46c-e5f2-4148-a628-a3a2ddcf5cc6,2016-12-20 00:00:00.000,1,,2.0,
0b0c47b6-f01c-4065-94f1-96241755fc60,1993-04-01 00:00:00.000,1,,13.0,
0b2e7790-285f-481c-af3c-1cdb46b2cb12,2010-10-14 00:00:00.000,1,,26.0,
0b2e7790-285f-481c-af3c-1cdb46b2cb12,2010-10-14 00:00:00.000,3,90.0,,
0b3328cc-c161-4583-98e7-6b63a7f8c1d6,2016-08-29 00:00:00.000,2,,,4.0
0b3328cc-c161-4583-98e7-6b63a7f8c1d6,2016-08-29 00:00:00.000,3,11.0,,
0b40a544-a50e-41fa-a267-ac696e6df02a,1998-02-06 00:00:00.000,2,,,0.0
0b40a544-a50e-41fa-a267-ac696e6df02a,1998-02-06 00:00:00.000,3,31.0,,
0b41ed5f-e169-4385-8bf3-cd28f5f7fac3,2013-12-10 00:00:00.000,1,,4.0,
0b6e9d7f-ee9f-413d-8c00-5cd34cd17c78,2019-08-13 00:00:00.000,2,,,5.0
0b6e9d7f-ee9f-413d-8c00-5cd34cd17c78,2019-08-13 00:00:00.000,3,21.0,,
0b7197d6-dd97-462c-9ed7-74095b3772b6,2008-03-18 00:00:00.000,1,,13.0,
0b7197d6-dd97-462c-9ed7-74095b3772b6,2008-03-18 00:00:00.000,2,,,22.0
0b7197d6-dd97-462c-9ed7-74095b3772b6,2008-03-18 00:00:00.000,3,50.0,,
0b75d915-f44e-41f2-9cb5-4f5e9e23178a,2019-08-05 00:00:00.000,2,,,6.0
0b83c631-f087-49ff-8ee5-4fd0fcbd012d,2018-08-06 00:00:00.000,2,,,16.0
0b83c631-f087-49ff-8ee5-4fd0fcbd012d,2018-08-06 00:00:00.000,3,17.0,,
0b8a0eb5-2758-49de-8caf-5a311a75a65c,2009-01-26 00:00:00.000,3,15.0,,
0b905bbf-91dc-44b4-ae3b-7ac250debf81,1997-11-03 00:00:00.000,1,,9.0,
0b95c321-9bbf-46a1-8838-4bf31831f5c6,2004-04-01 00:00:00.000,1,,17.0,
0bb00a22-521c-4a98-83ee-379881f00963,2005-04-02 00:00:00.000,1,,8.0,
0bb36995-2093-4745-afe8-fe82e30208a6,2000-05-25 00:00:00.000,1,,7.0,
0bb62b18-5174-49fd-b547-d1f12b9e0ebb,2002-05-01 00:00:00.000,2,,,12.0
0bb62b18-5174-49fd-b547-d1f12b9e0ebb,2002-05-01 00:00:00.000,3,28.0,,
0bba4b6d-66ac-4bd1-99bd-e92fd5cb3627,2014-11-25 00:00:00.000,1,,169.0,
0bbc2da2-7496-49f6-9353-6427302860e2,2004-12-09 00:00:00.000,1,,17.0,
0bbc4f61-683a-4be3-bd3e-19c2a3d69a70,2019-11-06 00:00:00.000,2,,,8.0
0bc16a8f-d93e-423a-817b-45ce8c707a6a,2006-04-07 00:00:00.000,1,,31.0,
0bce8da7-21c5-4022-bedc-280bb2a8c42f,2007-10-24 00:00:00.000,1,,9.0,
0bd94ee5-8bae-4c84-8849-c3e91ede6a1c,2018-01-19 00:00:00.000,1,,13.0,
0bdfcbef-de41-48f1-a9a3-9baf5509cd41,2006-02-10 00:00:00.000,1,,5.0,
0bdfcbef-de41-48f1-a9a3-9baf5509cd41,2006-02-10 00:00:00.000,2,,,20.0
0bdfcbef-de41-48f1-a9a3-9baf5509cd41,2006-02-10 00:00:00.000,3,47.0,,
0be56b39-e16a-4b03-b4c5-1259d295c27a,2019-09-16 00:00:00.000,1,,3.0,
0be56b39-e16a-4b03-b4c5-1259d295c27a,2019-09-16 00:00:00.000,2,,,52.0
0be6ac95-4d14-46c6-9fb3-886a470ed82c,1997-02-11 00:00:00.000,3,35.0,,
0becb203-ff72-47bf-9c45-7449c2b5d668,2014-07-08 00:00:00.000,2,,,63.0
0becb203-ff72-47bf-9c45-7449c2b5d668,2014-07-08 00:00:00.000,3,80.0,,
0bf30d04-ec8f-45f1-bbdd-c547c5b59a0e,2013-02-27 00:00:00.000,2,,,11.0
0bf30d04-ec8f-45f1-bbdd-c547c5b59a0e,2013-02-27 00:00:00.000,3,32.0,,
0c0716db-a352-4016-8552-266edb8446a0,2018-06-27 00:00:00.000,2,,,29.0
0c0716db-a352-4016-8552-266edb8446a0,2018-06-27 00:00:00.000,3,39.0,,
0c07c243-4e6a-42cd-a205-3ffe10a0448e,1995-10-16 00:00:00.000,1,,7.0,
0c07c243-4e6a-42cd-a205-3ffe10a0448e,1995-10-16 00:00:00.000,3,23.0,,
0c204848-c1e5-43e0-b092-8ad67d7fc324,2001-05-23 00:00:00.000,1,,1.0,
0c2604e6-37c1-4fd5-9cea-c740ebe07e5c,2007-05-09 00:00:00.000,2,,,40.0
0c2604e6-37c1-4fd5-9cea-c740ebe07e5c,2007-05-09 00:00:00.000,3,67.0,,
0c38f534-c3e7-4d51-b907-1fd62c70f6e5,2018-07-10 00:00:00.000,2,,,7.0
0c38f534-c3e7-4d51-b907-1fd62c70f6e5,2018-07-10 00:00:00.000,3,12.0,,
0c3b1cad-1ce6-4fba-9234-12abb049cdf5,2004-10-27 00:00:00.000,1,,4.0,
0c4b2383-6547-484e-93c3-dc70847d3d51,1993-04-09 00:00:00.000,2,,,4.0
0c4b2383-6547-484e-93c3-dc70847d3d51,1993-04-09 00:00:00.000,3,10.0,,
0c51506b-12a7-41c5-bcdc-225ed3002c8b,2015-06-26 00:00:00.000,1,,2.0,
0c566841-ca42-4496-85d4-3e0b98d5bd1e,2019-11-01 00:00:00.000,2,,,25.0
0c69d670-e582-483b-ac61-7f28fb364090,2016-12-23 00:00:00.000,2,,,16.0
0c70e880-6d0d-4169-9e61-d41e5565aa13,2007-08-31 00:00:00.000,1,,0.0,
0c73b961-a254-4904-bd2d-9c99ab9b5cde,2018-01-29 00:00:00.000,2,,,13.0
0c743a5d-b1bd-4032-9a26-e5706bac91a0,2017-06-18 00:00:00.000,1,,2.0,
0c78644c-9474-40d8-a3e1-5252d82a9691,2011-08-15 00:00:00.000,1,,4.0,
0c78644c-9474-40d8-a3e1-5252d82a9691,2011-08-15 00:00:00.000,2,,,50.0
0c78644c-9474-40d8-a3e1-5252d82a9691,2011-08-15 00:00:00.000,3,65.0,,
0c79bcfd-d54c-49f8-a434-41f8375c163f,2000-09-27 00:00:00.000,1,,1.0,
0c8e21df-c94f-4e1e-a383-75e043f1b4de,2004-11-17 00:00:00.000,1,,2.0,
0ca36d25-7a5f-4639-bcf6-2a411ba07416,2018-01-25 00:00:00.000,2,,,43.0
0caa286a-a83c-4056-a6b4-ace7611a1601,2005-02-24 00:00:00.000,1,,4.0,
0caa286a-a83c-4056-a6b4-ace7611a1601,2005-02-24 00:00:00.000,2,,,12.0
0caa286a-a83c-4056-a6b4-ace7611a1601,2005-02-24 00:00:00.000,3,28.0,,
0cb33c3a-71c2-4fce-842a-b6ed79732d11,2016-05-27 00:00:00.000,1,,32.0,
0cb33c3a-71c2-4fce-842a-b6ed79732d11,2016-05-27 00:00:00.000,2,,,8.0
0cb33c3a-71c2-4fce-842a-b6ed79732d11,2016-05-27 00:00:00.000,3,33.0,,
0cc23020-3b8c-45a5-8544-b54806722608,2003-09-15 00:00:00.000,2,,,8.0
0cc23020-3b8c-45a5-8544-b54806722608,2003-09-15 00:00:00.000,3,33.0,,
0cc5873c-2b7e-43d9-9fa4-9c0abd0f4705,2019-11-14 00:00:00.000,1,,42.0,
0ccc1106-edef-4d6e-af59-e0fd1f1553d9,2001-05-23 00:00:00.000,1,,0.0,
0ccc1106-edef-4d6e-af59-e0fd1f1553d9,2001-05-23 00:00:00.000,3,0.0,,
0cd739e1-40b2-4e7f-9773-0ba32226dbf2,2010-12-17 00:00:00.000,1,,3.0,
0ce19258-41c5-49d7-93d4-c7a9125e146c,2018-12-27 00:00:00.000,1,,3.0,
0ce19258-41c5-49d7-93d4-c7a9125e146c,2018-12-27 00:00:00.000,2,,,48.0
0d07815f-e56e-49c5-a787-5d0cfe200482,2018-12-18 00:00:00.000,2,,,15.0
0d0b6842-de14-4847-88c4-81f158c13f3a,2009-02-19 00:00:00.000,1,,15.0,
0d14e633-1aa6-4117-b4a6-f399b400d5dd,2016-08-24 00:00:00.000,2,,,15.0
0d14e633-1aa6-4117-b4a6-f399b400d5dd,2016-08-24 00:00:00.000,3,16.0,,
0d19f550-a241-47ed-a341-c6d733fd2210,2016-05-09 00:00:00.000,1,,118.0,
0d3486cf-c342-4ffb-a3be-7ab26b1625d4,2019-11-14 00:00:00.000,2,,,4.0
0d3486cf-c342-4ffb-a3be-7ab26b1625d4,2019-11-14 00:00:00.000,3,12.0,,
0d4092d1-59ab-4738-84cf-5fe81a4eaff4,2016-07-25 00:00:00.000,2,,,7.0
0d4092d1-59ab-4738-84cf-5fe81a4eaff4,2016-07-25 00:00:00.000,3,13.0,,
0d47e303-2529-46ae-be5c-1858b5202929,2016-07-18 00:00:00.000,2,,,3.0
0d47e303-2529-46ae-be5c-1858b5202929,2016-07-18 00:00:00.000,3,14.0,,
0d544c91-3200-4ed0-8b3f-4d2615d119af,2018-08-02 00:00:00.000,2,,,10.0
0d544c91-3200-4ed0-8b3f-4d2615d119af,2018-08-02 00:00:00.000,3,32.0,,
0d605ef8-392d-4857-b2bc-0bc69ff7ea3f,2019-04-02 00:00:00.000,2,,,45.0
0d6139fe-ffc0-4542-b59f-2cb7c69e2ce2,2016-09-29 00:00:00.000,1,,27.0,
0d70d241-f494-4a9f-bbf0-480d5f3d6fae,1995-02-10 00:00:00.000,1,,8.0,
0d76b49d-1784-40c2-afaa-55f856f114bf,2019-06-25 00:00:00.000,2,,,9.0
0d7e1cf7-07b1-4858-b6ef-1fe005c152b8,2016-06-17 00:00:00.000,2,,,16.0
0d7e1cf7-07b1-4858-b6ef-1fe005c152b8,2016-06-17 00:00:00.000,3,35.0,,
0d7f98cb-45eb-43bc-8c2f-60f47bb2af8d,2019-04-12 00:00:00.000,2,,,34.0
0d7f98cb-45eb-43bc-8c2f-60f47bb2af8d,2019-04-12 00:00:00.000,3,68.0,,
0d8d448c-679e-4326-bec4-d2b2eb3ad8cb,2005-03-28 00:00:00.000,1,,3.0,
0d92bf8c-76e1-4ee2-b07f-2739968f47c3,2017-10-20 00:00:00.000,2,,,6.0
0d92bf8c-76e1-4ee2-b07f-2739968f47c3,2017-10-20 00:00:00.000,3,22.0,,
0da0d845-5bd9-45ea-ac20-7ff25beadc9a,2015-05-28 00:00:00.000,2,,,101.0
0da0d845-5bd9-45ea-ac20-7ff25beadc9a,2015-05-28 00:00:00.000,3,152.0,,
0da92eb0-6715-42ea-931d-bd8bcebff55e,2019-07-18 00:00:00.000,1,,4.0,
0db3babc-d87c-416b-80ce-fee2c7625ae5,2016-09-02 00:00:00.000,2,,,6.0
0dd0acc1-2b0a-474a-bf40-ab73283f47c3,2005-12-06 00:00:00.000,2,,,12.0
0dd0acc1-2b0a-474a-bf40-ab73283f47c3,2005-12-06 00:00:00.000,3,36.0,,
0dd83fef-d8e9-428d-a416-57d238040881,2013-07-10 00:00:00.000,1,,1.0,
0ddd9d14-671b-4401-9b1a-16b3f86f65f4,2019-04-10 00:00:00.000,2,,,23.0
0ddd9d14-671b-4401-9b1a-16b3f86f65f4,2019-04-10 00:00:00.000,3,34.0,,
0df8725d-6df1-4d72-8b19-b239ac339b0b,2011-06-09 00:00:00.000,1,,16.0,
0df8725d-6df1-4d72-8b19-b239ac339b0b,2011-06-09 00:00:00.000,2,,,29.0
0df8725d-6df1-4d72-8b19-b239ac339b0b,2011-06-09 00:00:00.000,3,31.0,,
0dfaee56-85b6-4b62-ba3b-4cd1628bb61e,2002-09-12 00:00:00.000,1,,29.0,
0e0688f9-904e-4b8e-9789-e0a6d1f8e144,1999-04-01 00:00:00.000,1,,1.0,
0e0688f9-904e-4b8e-9789-e0a6d1f8e144,1999-04-01 00:00:00.000,3,55.0,,
0e0773f8-342e-4941-b687-baf8d3c93a40,1994-04-27 00:00:00.000,1,,4.0,
0e0773f8-342e-4941-b687-baf8d3c93a40,1994-04-27 00:00:00.000,3,53.0,,
0e1e6305-3375-43de-924c-b81a28412340,2011-01-10 00:00:00.000,1,,47.0,
0e27290a-1174-451a-949d-a89b9bf2018e,2009-11-30 00:00:00.000,1,,2.0,
0e41afa1-a1ff-4e30-9451-8d514cfc680a,2003-12-24 00:00:00.000,2,,,25.0
0e468dd8-b3cc-4046-9ce6-144bcb99704c,2008-08-26 00:00:00.000,1,,8.0,
0e46efd3-a3b3-40a1-8c3e-42f831046e89,2019-10-11 00:00:00.000,2,,,15.0
0e46efd3-a3b3-40a1-8c3e-42f831046e89,2019-10-11 00:00:00.000,3,24.0,,
0e4cae22-9d53-4c8f-9b3f-c1254cb1108a,2001-03-05 00:00:00.000,3,13.0,,
0e4cda8c-544f-4fd4-8d65-baefd997b7d9,2008-06-05 00:00:00.000,1,,1.0,
0e4f5442-421b-483e-800f-4f409c4d7859,1992-11-23 00:00:00.000,1,,4.0,
0e4f5442-421b-483e-800f-4f409c4d7859,1992-11-23 00:00:00.000,2,,,27.0
0e4f5442-421b-483e-800f-4f409c4d7859,1992-11-23 00:00:00.000,3,54.0,,
0e591e2e-d8b3-4f12-b22b-44f90e7e11e7,2018-03-20 00:00:00.000,2,,,6.0
0e59a720-e341-472c-b76c-37daf7740b85,2008-01-30 00:00:00.000,1,,13.0,
0e5e054f-7494-4c6c-a730-f9dc20ab8878,2019-11-27 00:00:00.000,2,,,1.0
0e63c6c0-1c35-4fd2-b9cb-c4607a37181a,2019-07-31 00:00:00.000,2,,,14.0
0e63c6c0-1c35-4fd2-b9cb-c4607a37181a,2019-07-31 00:00:00.000,3,20.0,,
0e6ccf2c-c361-41a6-9388-7ee661afce95,2002-05-22 00:00:00.000,1,,2.0,
0e6d6468-8e7e-479f-985f-e308f2e47936,2013-02-07 00:00:00.000,1,,1.0,
0e6d6468-8e7e-479f-985f-e308f2e47936,2013-02-07 00:00:00.000,2,,,24.0
0e6d6468-8e7e-479f-985f-e308f2e47936,2013-02-07 00:00:00.000,3,33.0,,
0e714d46-f5c0-4a15-a68a-3550378fe396,2018-06-07 00:00:00.000,2,,,16.0
0e7d508e-0734-4098-a487-04856e3aeb74,2013-12-24 00:00:00.000,1,,7.0,
0e91e064-3b52-43f4-bd55-91688bf029c6,2020-01-22 00:00:00.000,1,,4.0,
0e91e064-3b52-43f4-bd55-91688bf029c6,2020-01-22 00:00:00.000,2,,,12.0
0e954f72-01de-42a2-abee-de9c4d532b36,2016-11-29 00:00:00.000,2,,,2.0
0e954f72-01de-42a2-abee-de9c4d532b36,2016-11-29 00:00:00.000,3,2.0,,
0e9eafe3-a014-43b5-988b-b3590cdf59ef,2016-07-15 00:00:00.000,2,,,4.0
0e9eafe3-a014-43b5-988b-b3590cdf59ef,2016-07-15 00:00:00.000,3,16.0,,
0e9efa84-b8b5-4c1d-b4ff-2e24d9d1f8ec,1987-12-17 00:00:00.000,1,,6.0,
0eb25e77-d898-4c1f-86d5-d9da90bea873,2019-07-26 00:00:00.000,2,,,12.0
