dim_time_id,time_alt_key,time,time_30,hour_30,minute_number,second_number,time_in_second,hourly_bucket,day_time_bucket_group_key,day_time_bucket
75812,210332,1899-12-30 21:03:32.000,"21:03:32",21,3,32,75812,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75916,210516,1899-12-30 21:05:16.000,"21:05:16",21,5,16,75916,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75935,210535,1899-12-30 21:05:35.000,"21:05:35",21,5,35,75935,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75980,210620,1899-12-30 21:06:20.000,"21:06:20",21,6,20,75980,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76012,210652,1899-12-30 21:06:52.000,"21:06:52",21,6,52,76012,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76013,210653,1899-12-30 21:06:53.000,"21:06:53",21,6,53,76013,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76061,210741,1899-12-30 21:07:41.000,"21:07:41",21,7,41,76061,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76161,210921,1899-12-30 21:09:21.000,"21:09:21",21,9,21,76161,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76165,210925,1899-12-30 21:09:25.000,"21:09:25",21,9,25,76165,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76185,210945,1899-12-30 21:09:45.000,"21:09:45",21,9,45,76185,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76235,211035,1899-12-30 21:10:35.000,"21:10:35",21,10,35,76235,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76250,211050,1899-12-30 21:10:50.000,"21:10:50",21,10,50,76250,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76339,211219,1899-12-30 21:12:19.000,"21:12:19",21,12,19,76339,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76407,211327,1899-12-30 21:13:27.000,"21:13:27",21,13,27,76407,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76413,211333,1899-12-30 21:13:33.000,"21:13:33",21,13,33,76413,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76430,211350,1899-12-30 21:13:50.000,"21:13:50",21,13,50,76430,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76536,211536,1899-12-30 21:15:36.000,"21:15:36",21,15,36,76536,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76706,211826,1899-12-30 21:18:26.000,"21:18:26",21,18,26,76706,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76732,211852,1899-12-30 21:18:52.000,"21:18:52",21,18,52,76732,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76800,212000,1899-12-30 21:20:00.000,"21:20:00",21,20,0,76800,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76855,212055,1899-12-30 21:20:55.000,"21:20:55",21,20,55,76855,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76966,212246,1899-12-30 21:22:46.000,"21:22:46",21,22,46,76966,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76971,212251,1899-12-30 21:22:51.000,"21:22:51",21,22,51,76971,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77021,212341,1899-12-30 21:23:41.000,"21:23:41",21,23,41,77021,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77117,212517,1899-12-30 21:25:17.000,"21:25:17",21,25,17,77117,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77131,212531,1899-12-30 21:25:31.000,"21:25:31",21,25,31,77131,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77160,212600,1899-12-30 21:26:00.000,"21:26:00",21,26,0,77160,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77271,212751,1899-12-30 21:27:51.000,"21:27:51",21,27,51,77271,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77309,212829,1899-12-30 21:28:29.000,"21:28:29",21,28,29,77309,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77418,213018,1899-12-30 21:30:18.000,"21:30:18",21,30,18,77418,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77428,213028,1899-12-30 21:30:28.000,"21:30:28",21,30,28,77428,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77466,213106,1899-12-30 21:31:06.000,"21:31:06",21,31,6,77466,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77472,213112,1899-12-30 21:31:12.000,"21:31:12",21,31,12,77472,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77516,213156,1899-12-30 21:31:56.000,"21:31:56",21,31,56,77516,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77583,213303,1899-12-30 21:33:03.000,"21:33:03",21,33,3,77583,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77595,213315,1899-12-30 21:33:15.000,"21:33:15",21,33,15,77595,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77764,213604,1899-12-30 21:36:04.000,"21:36:04",21,36,4,77764,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77822,213702,1899-12-30 21:37:02.000,"21:37:02",21,37,2,77822,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77840,213720,1899-12-30 21:37:20.000,"21:37:20",21,37,20,77840,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77869,213749,1899-12-30 21:37:49.000,"21:37:49",21,37,49,77869,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77883,213803,1899-12-30 21:38:03.000,"21:38:03",21,38,3,77883,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78024,214024,1899-12-30 21:40:24.000,"21:40:24",21,40,24,78024,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78033,214033,1899-12-30 21:40:33.000,"21:40:33",21,40,33,78033,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78115,214155,1899-12-30 21:41:55.000,"21:41:55",21,41,55,78115,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78247,214407,1899-12-30 21:44:07.000,"21:44:07",21,44,7,78247,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78298,214458,1899-12-30 21:44:58.000,"21:44:58",21,44,58,78298,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78349,214549,1899-12-30 21:45:49.000,"21:45:49",21,45,49,78349,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78476,214756,1899-12-30 21:47:56.000,"21:47:56",21,47,56,78476,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78612,215012,1899-12-30 21:50:12.000,"21:50:12",21,50,12,78612,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78844,215404,1899-12-30 21:54:04.000,"21:54:04",21,54,4,78844,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78846,215406,1899-12-30 21:54:06.000,"21:54:06",21,54,6,78846,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78866,215426,1899-12-30 21:54:26.000,"21:54:26",21,54,26,78866,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78920,215520,1899-12-30 21:55:20.000,"21:55:20",21,55,20,78920,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78936,215536,1899-12-30 21:55:36.000,"21:55:36",21,55,36,78936,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78968,215608,1899-12-30 21:56:08.000,"21:56:08",21,56,8,78968,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79080,215800,1899-12-30 21:58:00.000,"21:58:00",21,58,0,79080,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79120,215840,1899-12-30 21:58:40.000,"21:58:40",21,58,40,79120,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75607,210007,1899-12-30 21:00:07.000,"21:00:07",21,0,7,75607,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75712,210152,1899-12-30 21:01:52.000,"21:01:52",21,1,52,75712,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75784,210304,1899-12-30 21:03:04.000,"21:03:04",21,3,4,75784,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75786,210306,1899-12-30 21:03:06.000,"21:03:06",21,3,6,75786,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75962,210602,1899-12-30 21:06:02.000,"21:06:02",21,6,2,75962,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76118,210838,1899-12-30 21:08:38.000,"21:08:38",21,8,38,76118,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76156,210916,1899-12-30 21:09:16.000,"21:09:16",21,9,16,76156,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76159,210919,1899-12-30 21:09:19.000,"21:09:19",21,9,19,76159,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76191,210951,1899-12-30 21:09:51.000,"21:09:51",21,9,51,76191,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76256,211056,1899-12-30 21:10:56.000,"21:10:56",21,10,56,76256,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76354,211234,1899-12-30 21:12:34.000,"21:12:34",21,12,34,76354,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76373,211253,1899-12-30 21:12:53.000,"21:12:53",21,12,53,76373,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76450,211410,1899-12-30 21:14:10.000,"21:14:10",21,14,10,76450,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76452,211412,1899-12-30 21:14:12.000,"21:14:12",21,14,12,76452,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76502,211502,1899-12-30 21:15:02.000,"21:15:02",21,15,2,76502,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76713,211833,1899-12-30 21:18:33.000,"21:18:33",21,18,33,76713,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76748,211908,1899-12-30 21:19:08.000,"21:19:08",21,19,8,76748,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76760,211920,1899-12-30 21:19:20.000,"21:19:20",21,19,20,76760,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76762,211922,1899-12-30 21:19:22.000,"21:19:22",21,19,22,76762,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76902,212142,1899-12-30 21:21:42.000,"21:21:42",21,21,42,76902,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76945,212225,1899-12-30 21:22:25.000,"21:22:25",21,22,25,76945,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77040,212400,1899-12-30 21:24:00.000,"21:24:00",21,24,0,77040,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77067,212427,1899-12-30 21:24:27.000,"21:24:27",21,24,27,77067,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77143,212543,1899-12-30 21:25:43.000,"21:25:43",21,25,43,77143,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77151,212551,1899-12-30 21:25:51.000,"21:25:51",21,25,51,77151,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77157,212557,1899-12-30 21:25:57.000,"21:25:57",21,25,57,77157,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77193,212633,1899-12-30 21:26:33.000,"21:26:33",21,26,33,77193,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77236,212716,1899-12-30 21:27:16.000,"21:27:16",21,27,16,77236,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77244,212724,1899-12-30 21:27:24.000,"21:27:24",21,27,24,77244,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77266,212746,1899-12-30 21:27:46.000,"21:27:46",21,27,46,77266,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77272,212752,1899-12-30 21:27:52.000,"21:27:52",21,27,52,77272,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77315,212835,1899-12-30 21:28:35.000,"21:28:35",21,28,35,77315,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77484,213124,1899-12-30 21:31:24.000,"21:31:24",21,31,24,77484,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77654,213414,1899-12-30 21:34:14.000,"21:34:14",21,34,14,77654,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77693,213453,1899-12-30 21:34:53.000,"21:34:53",21,34,53,77693,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77709,213509,1899-12-30 21:35:09.000,"21:35:09",21,35,9,77709,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77719,213519,1899-12-30 21:35:19.000,"21:35:19",21,35,19,77719,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77812,213652,1899-12-30 21:36:52.000,"21:36:52",21,36,52,77812,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77879,213759,1899-12-30 21:37:59.000,"21:37:59",21,37,59,77879,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77906,213826,1899-12-30 21:38:26.000,"21:38:26",21,38,26,77906,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77920,213840,1899-12-30 21:38:40.000,"21:38:40",21,38,40,77920,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77973,213933,1899-12-30 21:39:33.000,"21:39:33",21,39,33,77973,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78009,214009,1899-12-30 21:40:09.000,"21:40:09",21,40,9,78009,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78015,214015,1899-12-30 21:40:15.000,"21:40:15",21,40,15,78015,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78075,214115,1899-12-30 21:41:15.000,"21:41:15",21,41,15,78075,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78111,214151,1899-12-30 21:41:51.000,"21:41:51",21,41,51,78111,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78119,214159,1899-12-30 21:41:59.000,"21:41:59",21,41,59,78119,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78142,214222,1899-12-30 21:42:22.000,"21:42:22",21,42,22,78142,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78334,214534,1899-12-30 21:45:34.000,"21:45:34",21,45,34,78334,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78364,214604,1899-12-30 21:46:04.000,"21:46:04",21,46,4,78364,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78392,214632,1899-12-30 21:46:32.000,"21:46:32",21,46,32,78392,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78406,214646,1899-12-30 21:46:46.000,"21:46:46",21,46,46,78406,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78533,214853,1899-12-30 21:48:53.000,"21:48:53",21,48,53,78533,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78541,214901,1899-12-30 21:49:01.000,"21:49:01",21,49,1,78541,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78561,214921,1899-12-30 21:49:21.000,"21:49:21",21,49,21,78561,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78635,215035,1899-12-30 21:50:35.000,"21:50:35",21,50,35,78635,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78672,215112,1899-12-30 21:51:12.000,"21:51:12",21,51,12,78672,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78734,215214,1899-12-30 21:52:14.000,"21:52:14",21,52,14,78734,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78769,215249,1899-12-30 21:52:49.000,"21:52:49",21,52,49,78769,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78853,215413,1899-12-30 21:54:13.000,"21:54:13",21,54,13,78853,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78877,215437,1899-12-30 21:54:37.000,"21:54:37",21,54,37,78877,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78913,215513,1899-12-30 21:55:13.000,"21:55:13",21,55,13,78913,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78961,215601,1899-12-30 21:56:01.000,"21:56:01",21,56,1,78961,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78964,215604,1899-12-30 21:56:04.000,"21:56:04",21,56,4,78964,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79015,215655,1899-12-30 21:56:55.000,"21:56:55",21,56,55,79015,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79071,215751,1899-12-30 21:57:51.000,"21:57:51",21,57,51,79071,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79124,215844,1899-12-30 21:58:44.000,"21:58:44",21,58,44,79124,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79130,215850,1899-12-30 21:58:50.000,"21:58:50",21,58,50,79130,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75667,210107,1899-12-30 21:01:07.000,"21:01:07",21,1,7,75667,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75728,210208,1899-12-30 21:02:08.000,"21:02:08",21,2,8,75728,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75740,210220,1899-12-30 21:02:20.000,"21:02:20",21,2,20,75740,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75846,210406,1899-12-30 21:04:06.000,"21:04:06",21,4,6,75846,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75975,210615,1899-12-30 21:06:15.000,"21:06:15",21,6,15,75975,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76042,210722,1899-12-30 21:07:22.000,"21:07:22",21,7,22,76042,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76053,210733,1899-12-30 21:07:33.000,"21:07:33",21,7,33,76053,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76071,210751,1899-12-30 21:07:51.000,"21:07:51",21,7,51,76071,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76146,210906,1899-12-30 21:09:06.000,"21:09:06",21,9,6,76146,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76222,211022,1899-12-30 21:10:22.000,"21:10:22",21,10,22,76222,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76271,211111,1899-12-30 21:11:11.000,"21:11:11",21,11,11,76271,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76473,211433,1899-12-30 21:14:33.000,"21:14:33",21,14,33,76473,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76578,211618,1899-12-30 21:16:18.000,"21:16:18",21,16,18,76578,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76638,211718,1899-12-30 21:17:18.000,"21:17:18",21,17,18,76638,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76657,211737,1899-12-30 21:17:37.000,"21:17:37",21,17,37,76657,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76686,211806,1899-12-30 21:18:06.000,"21:18:06",21,18,6,76686,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76714,211834,1899-12-30 21:18:34.000,"21:18:34",21,18,34,76714,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76729,211849,1899-12-30 21:18:49.000,"21:18:49",21,18,49,76729,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76734,211854,1899-12-30 21:18:54.000,"21:18:54",21,18,54,76734,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76843,212043,1899-12-30 21:20:43.000,"21:20:43",21,20,43,76843,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76938,212218,1899-12-30 21:22:18.000,"21:22:18",21,22,18,76938,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76953,212233,1899-12-30 21:22:33.000,"21:22:33",21,22,33,76953,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76958,212238,1899-12-30 21:22:38.000,"21:22:38",21,22,38,76958,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77006,212326,1899-12-30 21:23:26.000,"21:23:26",21,23,26,77006,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77123,212523,1899-12-30 21:25:23.000,"21:25:23",21,25,23,77123,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77163,212603,1899-12-30 21:26:03.000,"21:26:03",21,26,3,77163,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77184,212624,1899-12-30 21:26:24.000,"21:26:24",21,26,24,77184,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77194,212634,1899-12-30 21:26:34.000,"21:26:34",21,26,34,77194,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77204,212644,1899-12-30 21:26:44.000,"21:26:44",21,26,44,77204,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77367,212927,1899-12-30 21:29:27.000,"21:29:27",21,29,27,77367,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77380,212940,1899-12-30 21:29:40.000,"21:29:40",21,29,40,77380,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77392,212952,1899-12-30 21:29:52.000,"21:29:52",21,29,52,77392,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77460,213100,1899-12-30 21:31:00.000,"21:31:00",21,31,0,77460,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77464,213104,1899-12-30 21:31:04.000,"21:31:04",21,31,4,77464,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77521,213201,1899-12-30 21:32:01.000,"21:32:01",21,32,1,77521,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77579,213259,1899-12-30 21:32:59.000,"21:32:59",21,32,59,77579,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77592,213312,1899-12-30 21:33:12.000,"21:33:12",21,33,12,77592,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77608,213328,1899-12-30 21:33:28.000,"21:33:28",21,33,28,77608,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77628,213348,1899-12-30 21:33:48.000,"21:33:48",21,33,48,77628,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77689,213449,1899-12-30 21:34:49.000,"21:34:49",21,34,49,77689,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77711,213511,1899-12-30 21:35:11.000,"21:35:11",21,35,11,77711,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77752,213552,1899-12-30 21:35:52.000,"21:35:52",21,35,52,77752,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77784,213624,1899-12-30 21:36:24.000,"21:36:24",21,36,24,77784,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77912,213832,1899-12-30 21:38:32.000,"21:38:32",21,38,32,77912,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77946,213906,1899-12-30 21:39:06.000,"21:39:06",21,39,6,77946,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77976,213936,1899-12-30 21:39:36.000,"21:39:36",21,39,36,77976,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78076,214116,1899-12-30 21:41:16.000,"21:41:16",21,41,16,78076,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78084,214124,1899-12-30 21:41:24.000,"21:41:24",21,41,24,78084,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78183,214303,1899-12-30 21:43:03.000,"21:43:03",21,43,3,78183,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78206,214326,1899-12-30 21:43:26.000,"21:43:26",21,43,26,78206,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78209,214329,1899-12-30 21:43:29.000,"21:43:29",21,43,29,78209,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78218,214338,1899-12-30 21:43:38.000,"21:43:38",21,43,38,78218,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78229,214349,1899-12-30 21:43:49.000,"21:43:49",21,43,49,78229,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78274,214434,1899-12-30 21:44:34.000,"21:44:34",21,44,34,78274,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78355,214555,1899-12-30 21:45:55.000,"21:45:55",21,45,55,78355,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78393,214633,1899-12-30 21:46:33.000,"21:46:33",21,46,33,78393,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78461,214741,1899-12-30 21:47:41.000,"21:47:41",21,47,41,78461,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78677,215117,1899-12-30 21:51:17.000,"21:51:17",21,51,17,78677,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78802,215322,1899-12-30 21:53:22.000,"21:53:22",21,53,22,78802,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78867,215427,1899-12-30 21:54:27.000,"21:54:27",21,54,27,78867,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79030,215710,1899-12-30 21:57:10.000,"21:57:10",21,57,10,79030,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79069,215749,1899-12-30 21:57:49.000,"21:57:49",21,57,49,79069,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79139,215859,1899-12-30 21:58:59.000,"21:58:59",21,58,59,79139,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79150,215910,1899-12-30 21:59:10.000,"21:59:10",21,59,10,79150,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75759,210239,1899-12-30 21:02:39.000,"21:02:39",21,2,39,75759,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75999,210639,1899-12-30 21:06:39.000,"21:06:39",21,6,39,75999,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76030,210710,1899-12-30 21:07:10.000,"21:07:10",21,7,10,76030,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76105,210825,1899-12-30 21:08:25.000,"21:08:25",21,8,25,76105,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76205,211005,1899-12-30 21:10:05.000,"21:10:05",21,10,5,76205,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76253,211053,1899-12-30 21:10:53.000,"21:10:53",21,10,53,76253,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76257,211057,1899-12-30 21:10:57.000,"21:10:57",21,10,57,76257,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76270,211110,1899-12-30 21:11:10.000,"21:11:10",21,11,10,76270,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76276,211116,1899-12-30 21:11:16.000,"21:11:16",21,11,16,76276,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76371,211251,1899-12-30 21:12:51.000,"21:12:51",21,12,51,76371,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
