Date,Year,Month & Year,MonthnYear,MonthEnding,Fiscal Year,WeekEnding,Month Ending
2004-12-21 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-22 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-23 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-24 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-25 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-26 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2004-12-26 00:00:00.000,2004-12-31 00:00:00.000
2004-12-27 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2005-01-02 00:00:00.000,2004-12-31 00:00:00.000
2004-12-28 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2005-01-02 00:00:00.000,2004-12-31 00:00:00.000
2004-12-29 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2005-01-02 00:00:00.000,2004-12-31 00:00:00.000
2004-12-30 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2005-01-02 00:00:00.000,2004-12-31 00:00:00.000
2004-12-31 00:00:00.000,2004,"Dec 2004",20041200,2004-12-31 00:00:00.000,"FY05",2005-01-02 00:00:00.000,2004-12-31 00:00:00.000
2004-01-01 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-04 00:00:00.000,2004-01-31 00:00:00.000
2004-01-02 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-04 00:00:00.000,2004-01-31 00:00:00.000
2004-01-03 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-04 00:00:00.000,2004-01-31 00:00:00.000
2004-01-04 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-04 00:00:00.000,2004-01-31 00:00:00.000
2004-01-05 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-06 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-07 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-08 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-09 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-10 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-11 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-11 00:00:00.000,2004-01-31 00:00:00.000
2004-01-12 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-13 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-14 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-15 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-16 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-17 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-18 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-18 00:00:00.000,2004-01-31 00:00:00.000
2004-01-19 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-20 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-21 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-22 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-23 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-24 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-25 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-01-25 00:00:00.000,2004-01-31 00:00:00.000
2004-01-26 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-01-27 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-01-28 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-01-29 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-01-30 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-01-31 00:00:00.000,2004,"Jan 2004",20040100,2004-01-31 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-01-31 00:00:00.000
2004-02-01 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-01 00:00:00.000,2004-02-29 00:00:00.000
2004-02-02 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-03 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-04 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-05 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-06 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-07 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-08 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-08 00:00:00.000,2004-02-29 00:00:00.000
2004-02-09 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-10 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-11 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-12 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-13 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-14 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-15 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-15 00:00:00.000,2004-02-29 00:00:00.000
2004-02-16 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-17 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-18 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-19 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-20 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-21 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-22 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-22 00:00:00.000,2004-02-29 00:00:00.000
2004-02-23 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-24 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-25 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-26 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-27 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-28 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-02-29 00:00:00.000,2004,"Feb 2004",20040200,2004-02-29 00:00:00.000,"FY04",2004-02-29 00:00:00.000,2004-02-29 00:00:00.000
2004-03-01 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-02 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-03 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-04 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-05 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-06 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-07 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-07 00:00:00.000,2004-03-31 00:00:00.000
2004-03-08 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-09 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-10 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-11 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-12 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-13 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-14 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-14 00:00:00.000,2004-03-31 00:00:00.000
2004-03-15 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-16 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-17 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-18 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-19 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-20 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-21 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-21 00:00:00.000,2004-03-31 00:00:00.000
2004-03-22 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-23 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-24 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-25 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-26 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-27 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-28 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-03-28 00:00:00.000,2004-03-31 00:00:00.000
2004-03-29 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-03-31 00:00:00.000
2004-03-30 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-03-31 00:00:00.000
2004-03-31 00:00:00.000,2004,"Mar 2004",20040300,2004-03-31 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-03-31 00:00:00.000
2004-04-01 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-04-30 00:00:00.000
2004-04-02 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-04-30 00:00:00.000
2004-04-03 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-04-30 00:00:00.000
2004-04-04 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-04 00:00:00.000,2004-04-30 00:00:00.000
2004-04-05 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-06 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-07 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-08 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-09 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-10 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-11 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-11 00:00:00.000,2004-04-30 00:00:00.000
2004-04-12 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-13 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-14 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-15 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-16 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-17 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-18 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-18 00:00:00.000,2004-04-30 00:00:00.000
2004-04-19 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-20 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-21 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-22 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-23 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-24 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-25 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-04-25 00:00:00.000,2004-04-30 00:00:00.000
2004-04-26 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-04-30 00:00:00.000
2004-04-27 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-04-30 00:00:00.000
2004-04-28 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-04-30 00:00:00.000
2004-04-29 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-04-30 00:00:00.000
2004-04-30 00:00:00.000,2004,"Apr 2004",20040400,2004-04-30 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-04-30 00:00:00.000
2004-05-01 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-05-31 00:00:00.000
2004-05-02 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-02 00:00:00.000,2004-05-31 00:00:00.000
2004-05-03 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-04 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-05 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-06 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-07 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-08 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-09 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-09 00:00:00.000,2004-05-31 00:00:00.000
2004-05-10 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-11 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-12 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-13 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-14 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-15 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-16 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-16 00:00:00.000,2004-05-31 00:00:00.000
2004-05-17 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-18 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-19 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-20 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-21 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-22 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-23 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-23 00:00:00.000,2004-05-31 00:00:00.000
2004-05-24 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-25 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-26 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-27 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-28 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-29 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-30 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-05-30 00:00:00.000,2004-05-31 00:00:00.000
2004-05-31 00:00:00.000,2004,"May 2004",20040500,2004-05-31 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-05-31 00:00:00.000
2004-06-01 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-02 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-03 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-04 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-05 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-06 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-06 00:00:00.000,2004-06-30 00:00:00.000
2004-06-07 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
2004-06-08 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
2004-06-09 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
2004-06-10 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
2004-06-11 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
2004-06-12 00:00:00.000,2004,"Jun 2004",20040600,2004-06-30 00:00:00.000,"FY04",2004-06-13 00:00:00.000,2004-06-30 00:00:00.000
