ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight,Unit Cost,Unit Price,Available Date,Subcategory,Category
883,"0308141","Contoso Bluetooth Notebook Mouse X305 Black","Contoso, Ltd","Contoso","Black",,49.7,150,2008-09-21 00:00:00.000,"Computers Accessories","Computers"
884,"0308142","Contoso Bluetooth Notebook Mouse X305 White","Contoso, Ltd","Contoso","White",,49.7,150,2008-09-21 00:00:00.000,"Computers Accessories","Computers"
885,"0308143","Contoso Bluetooth Notebook Mouse X305 Silver","Contoso, Ltd","Contoso","Silver",,49.7,150,2008-09-21 00:00:00.000,"Computers Accessories","Computers"
886,"0308144","Contoso Bluetooth Notebook Mouse X305 Grey","Contoso, Ltd","Contoso","Grey",,49.7,150,2008-09-21 00:00:00.000,"Computers Accessories","Computers"
887,"0308145","Contoso Bluetooth Notebook Mouse E70 Black","Contoso, Ltd","Contoso","Black",,25.49,50,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
888,"0308146","Contoso Bluetooth Notebook Mouse E70 White","Contoso, Ltd","Contoso","White",,25.49,50,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
889,"0308147","Contoso Bluetooth Notebook Mouse E70 Silver","Contoso, Ltd","Contoso","Silver",,25.49,50,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
890,"0308148","Contoso Bluetooth Notebook Mouse E70 Grey","Contoso, Ltd","Contoso","Grey",,25.49,50,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
891,"0308149","SV Rechargeable Bluetooth Notebook Mouse E80 Silver","Southridge Video","Southridge Video","Silver",,30.58,59.99,2009-01-22 00:00:00.000,"Computers Accessories","Computers"
892,"0308150","SV Rechargeable Bluetooth Notebook Mouse E80 Black","Southridge Video","Southridge Video","Black",,30.58,59.99,2009-01-22 00:00:00.000,"Computers Accessories","Computers"
893,"0308151","SV Rechargeable Bluetooth Notebook Mouse E80 White","Southridge Video","Southridge Video","White",,30.58,59.99,2009-01-22 00:00:00.000,"Computers Accessories","Computers"
894,"0308152","SV Rechargeable Bluetooth Notebook Mouse E80 Grey","Southridge Video","Southridge Video","Grey",,30.58,59.99,2009-01-22 00:00:00.000,"Computers Accessories","Computers"
895,"0308153","SV Keyboard E90 Silver","Southridge Video","Southridge Video","Silver",,21.28,41.73,2005-05-31 00:00:00.000,"Computers Accessories","Computers"
896,"0308154","SV Keyboard E90 White","Southridge Video","Southridge Video","White",,21.28,41.73,2005-05-31 00:00:00.000,"Computers Accessories","Computers"
897,"0308155","SV Keyboard E90 Black","Southridge Video","Southridge Video","Black",,21.28,41.73,2005-05-31 00:00:00.000,"Computers Accessories","Computers"
898,"0308156","SV Keyboard E90 Grey","Southridge Video","Southridge Video","Grey",,21.28,41.73,2005-05-31 00:00:00.000,"Computers Accessories","Computers"
899,"0308157","SV Keyboard E10 Silver","Southridge Video","Southridge Video","Silver",,22.43,44,2006-11-12 00:00:00.000,"Computers Accessories","Computers"
900,"0308158","SV Keyboard E10 White","Southridge Video","Southridge Video","White",,22.43,44,2006-11-12 00:00:00.000,"Computers Accessories","Computers"
901,"0308159","SV Keyboard E10 Black","Southridge Video","Southridge Video","Black",,22.43,44,2006-11-12 00:00:00.000,"Computers Accessories","Computers"
902,"0308160","SV Keyboard E10 Grey","Southridge Video","Southridge Video","Grey",,22.43,44,2006-11-12 00:00:00.000,"Computers Accessories","Computers"
903,"0308161","SV 40GB USB2.0 Portable Hard Disk E400 Red","Southridge Video","Southridge Video","Red",,38.74,75.99,2006-03-15 00:00:00.000,"Computers Accessories","Computers"
904,"0308162","SV 40GB USB2.0 Portable Hard Disk E400 Silver","Southridge Video","Southridge Video","Silver",,38.74,75.99,2006-03-15 00:00:00.000,"Computers Accessories","Computers"
905,"0308163","SV 40GB USB2.0 Portable Hard Disk E400 Blue","Southridge Video","Southridge Video","Blue",,38.74,75.99,2006-03-15 00:00:00.000,"Computers Accessories","Computers"
906,"0308164","SV 40GB USB2.0 Portable Hard Disk E400 Yellow","Southridge Video","Southridge Video","Yellow",,38.74,75.99,2006-03-15 00:00:00.000,"Computers Accessories","Computers"
907,"0308165","SV 80GB USB2.0 Portable Hard Disk E500 Red","Southridge Video","Southridge Video","Red",,52,102,2005-07-15 00:00:00.000,"Computers Accessories","Computers"
908,"0308166","SV 80GB USB2.0 Portable Hard Disk E500 Silver","Southridge Video","Southridge Video","Silver",,52,102,2005-07-15 00:00:00.000,"Computers Accessories","Computers"
909,"0308167","SV 80GB USB2.0 Portable Hard Disk E500 Blue","Southridge Video","Southridge Video","Blue",,52,102,2005-07-15 00:00:00.000,"Computers Accessories","Computers"
910,"0308168","SV 80GB USB2.0 Portable Hard Disk E500 Yellow","Southridge Video","Southridge Video","Yellow",,52,102,2005-07-15 00:00:00.000,"Computers Accessories","Computers"
911,"0308169","SV 160GB USB2.0 Portable Hard Disk M65 Silver","Southridge Video","Southridge Video","Silver",,44.1,95.9,2008-12-08 00:00:00.000,"Computers Accessories","Computers"
912,"0308170","SV 160GB USB2.0 Portable Hard Disk M65 Black","Southridge Video","Southridge Video","Black",,44.1,95.9,2008-12-08 00:00:00.000,"Computers Accessories","Computers"
913,"0308171","SV 160GB USB2.0 Portable Hard Disk M65 White","Southridge Video","Southridge Video","White",,44.1,95.9,2008-12-08 00:00:00.000,"Computers Accessories","Computers"
914,"0308172","SV 160GB USB2.0 Portable Hard Disk M65 Grey","Southridge Video","Southridge Video","Grey",,44.1,95.9,2008-12-08 00:00:00.000,"Computers Accessories","Computers"
915,"0308173","SV 500GB USB 2.0 Portable External Hard Drive X405 Pink","Southridge Video","Southridge Video","Pink",,59.31,179,2009-03-11 00:00:00.000,"Computers Accessories","Computers"
916,"0308174","SV 500GB USB 2.0 Portable External Hard Drive X405 Blue","Southridge Video","Southridge Video","Blue",,59.31,179,2009-03-11 00:00:00.000,"Computers Accessories","Computers"
917,"0308175","SV 500GB USB 2.0 Portable External Hard Drive X405 White","Southridge Video","Southridge Video","White",,59.31,179,2009-03-11 00:00:00.000,"Computers Accessories","Computers"
918,"0308176","SV 500GB USB 2.0 Portable External Hard Drive X405 Black","Southridge Video","Southridge Video","Black",,59.31,179,2009-03-11 00:00:00.000,"Computers Accessories","Computers"
919,"0308177","SV USB Data Cable E600 Pink","Southridge Video","Southridge Video","Pink",,0.48,0.95,2007-08-23 00:00:00.000,"Computers Accessories","Computers"
920,"0308178","SV USB Data Cable E600 Black","Southridge Video","Southridge Video","Black",,0.48,0.95,2007-08-23 00:00:00.000,"Computers Accessories","Computers"
921,"0308179","SV USB Data Cable E600 Silver","Southridge Video","Southridge Video","Silver",,0.48,0.95,2007-08-23 00:00:00.000,"Computers Accessories","Computers"
922,"0308180","SV USB Data Cable E600 Grey","Southridge Video","Southridge Video","Grey",,0.48,0.95,2007-08-23 00:00:00.000,"Computers Accessories","Computers"
923,"0308181","SV USB Sync Charge Cable E700 Blue","Southridge Video","Southridge Video","Blue",,1.01,1.99,2008-03-15 00:00:00.000,"Computers Accessories","Computers"
924,"0308182","SV USB Sync Charge Cable E700 Black","Southridge Video","Southridge Video","Black",,1.01,1.99,2008-03-15 00:00:00.000,"Computers Accessories","Computers"
925,"0308183","SV USB Sync Charge Cable E700 White","Southridge Video","Southridge Video","White",,1.01,1.99,2008-03-15 00:00:00.000,"Computers Accessories","Computers"
926,"0308184","SV USB Sync Charge Cable E700 Silver","Southridge Video","Southridge Video","Silver",,1.01,1.99,2008-03-15 00:00:00.000,"Computers Accessories","Computers"
927,"0308185","SV 512MB Laptop memory E800 White","Southridge Video","Southridge Video","White",,17.33,33.99,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
928,"0308186","SV 512MB Laptop memory E800 Silver","Southridge Video","Southridge Video","Silver",,17.33,33.99,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
929,"0308187","SV 512MB Laptop memory E800 Black","Southridge Video","Southridge Video","Black",,17.33,33.99,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
930,"0308188","SV 512MB Laptop memory E800 Yellow","Southridge Video","Southridge Video","Yellow",,17.33,33.99,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
931,"0308189","SV 2GB Laptop memory E800 Silver","Southridge Video","Southridge Video","Silver",,28.04,55,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
932,"0308190","SV 2GB Laptop memory E800 Black","Southridge Video","Southridge Video","Black",,28.04,55,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
933,"0308191","SV 2GB Laptop memory E800 White","Southridge Video","Southridge Video","White",,28.04,55,2006-02-13 00:00:00.000,"Computers Accessories","Computers"
934,"0308192","SV 4GB Laptop Memory M65 Blue","Southridge Video","Southridge Video","Blue",,36.33,79,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
935,"0308193","SV 4GB Laptop Memory M65 Yellow","Southridge Video","Southridge Video","Yellow",,36.33,79,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
936,"0308194","SV 4GB Laptop Memory M65 Black","Southridge Video","Southridge Video","Black",,36.33,79,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
937,"0308195","SV 4GB Laptop Memory M65 White","Southridge Video","Southridge Video","White",,36.33,79,2007-05-31 00:00:00.000,"Computers Accessories","Computers"
938,"0308196","SV Wireless LAN PCI Network Card Adapter E900 Black","Southridge Video","Southridge Video","Black",,50.47,99,2007-12-01 00:00:00.000,"Computers Accessories","Computers"
939,"0308197","SV Wireless LAN PCI Network Card Adapter E901 Black","Southridge Video","Southridge Video","Black",,50.47,99,2007-12-01 00:00:00.000,"Computers Accessories","Computers"
940,"0308198","SV Wireless LAN PCI Network Card Adapter E902 Black","Southridge Video","Southridge Video","Black",,50.47,99,2007-12-01 00:00:00.000,"Computers Accessories","Computers"
941,"0308199","SV PCI Network Adapter E903 Silver","Southridge Video","Southridge Video","Silver",,21.41,41.99,2006-02-11 00:00:00.000,"Computers Accessories","Computers"
942,"0308200","SV PCI Network Adapter E904 Silver","Southridge Video","Southridge Video","Silver",,21.41,41.99,2006-02-11 00:00:00.000,"Computers Accessories","Computers"
943,"0308201","SV PCI Network Adapter E905 Silver","Southridge Video","Southridge Video","Silver",,21.41,41.99,2006-02-11 00:00:00.000,"Computers Accessories","Computers"
416,"0303001","Adventure Works Desktop PC2.33 XD233 Silver","Adventure Works","Adventure Works","Silver",,321.05,969,2008-12-09 00:00:00.000,"Desktops","Computers"
417,"0303002","Adventure Works Desktop PC2.30 MD230 Silver","Adventure Works","Adventure Works","Silver",,275.46,599,2008-01-08 00:00:00.000,"Desktops","Computers"
418,"0303003","Adventure Works Desktop PC1.60 ED160 Silver","Adventure Works","Adventure Works","Silver",,137.63,269.95,2005-05-06 00:00:00.000,"Desktops","Computers"
419,"0303004","Adventure Works Desktop PC1.80 ED180 Silver","Adventure Works","Adventure Works","Silver",,188.13,369,2005-01-02 00:00:00.000,"Desktops","Computers"
420,"0303005","Adventure Works Desktop PC1.80 ED182 Silver","Adventure Works","Adventure Works","Silver",,254.86,499.9,2006-03-08 00:00:00.000,"Desktops","Computers"
421,"0303006","Adventure Works Desktop PC3.0 MS300 Silver","Adventure Works","Adventure Works","Silver",,215.68,469,2007-02-09 00:00:00.000,"Desktops","Computers"
422,"0303007","Adventure Works Desktop PC2.33 XD233 Black","Adventure Works","Adventure Works","Black",,321.05,969,2008-12-09 00:00:00.000,"Desktops","Computers"
423,"0303008","Adventure Works Desktop PC2.30 MD230 Black","Adventure Works","Adventure Works","Black",,275.46,599,2008-01-08 00:00:00.000,"Desktops","Computers"
424,"0303009","Adventure Works Desktop PC1.60 ED160 Black","Adventure Works","Adventure Works","Black",,137.63,269.95,2005-05-06 00:00:00.000,"Desktops","Computers"
425,"0303010","Adventure Works Desktop PC1.80 ED180 Black","Adventure Works","Adventure Works","Black",,188.13,369,2005-01-02 00:00:00.000,"Desktops","Computers"
426,"0303011","Adventure Works Desktop PC1.80 ED182 Black","Adventure Works","Adventure Works","Black",,254.86,499.9,2006-03-08 00:00:00.000,"Desktops","Computers"
427,"0303012","Adventure Works Desktop PC3.0 MS300 Black","Adventure Works","Adventure Works","Black",,215.68,469,2007-02-09 00:00:00.000,"Desktops","Computers"
428,"0303013","Adventure Works Desktop PC2.33 XD233 Brown","Adventure Works","Adventure Works","Brown",,321.05,969,2008-12-09 00:00:00.000,"Desktops","Computers"
429,"0303014","Adventure Works Desktop PC2.30 MD230 Brown","Adventure Works","Adventure Works","Brown",,275.87,599.9,2008-01-08 00:00:00.000,"Desktops","Computers"
430,"0303015","Adventure Works Desktop PC1.60 ED160 Brown","Adventure Works","Adventure Works","Brown",,137.63,269.95,2005-05-06 00:00:00.000,"Desktops","Computers"
431,"0303016","Adventure Works Desktop PC1.80 ED180 Brown","Adventure Works","Adventure Works","Brown",,188.13,369,2005-01-02 00:00:00.000,"Desktops","Computers"
432,"0303017","Adventure Works Desktop PC1.80 ED182 Brown","Adventure Works","Adventure Works","Brown",,254.86,499.9,2006-03-08 00:00:00.000,"Desktops","Computers"
433,"0303018","Adventure Works Desktop PC2.33 XD233 White","Adventure Works","Adventure Works","White",,321.05,969,2008-12-09 00:00:00.000,"Desktops","Computers"
434,"0303019","Adventure Works Desktop PC2.30 MD230 White","Adventure Works","Adventure Works","White",,275.46,599,2008-01-08 00:00:00.000,"Desktops","Computers"
435,"0303020","Adventure Works Desktop PC1.60 ED160 White","Adventure Works","Adventure Works","White",,137.63,269.95,2005-05-06 00:00:00.000,"Desktops","Computers"
436,"0303021","Adventure Works Desktop PC1.80 ED180 White","Adventure Works","Adventure Works","White",,188.13,369,2005-01-02 00:00:00.000,"Desktops","Computers"
437,"0303022","Adventure Works Desktop PC1.80 ED182 White","Adventure Works","Adventure Works","White",,254.86,499.9,2006-03-08 00:00:00.000,"Desktops","Computers"
438,"0303023","WWI Desktop PC2.33 X2330 Silver","Wide World Importers","Wide World Importers","Silver",,304.48,919,2009-03-08 00:00:00.000,"Desktops","Computers"
439,"0303024","WWI Desktop PC2.30 M2300 Brown","Wide World Importers","Wide World Importers","Brown",,257.06,559,2008-01-08 00:00:00.000,"Desktops","Computers"
440,"0303025","WWI Desktop PC1.60 E1600 Silver","Wide World Importers","Wide World Importers","Silver",,112.14,219.95,2005-06-06 00:00:00.000,"Desktops","Computers"
441,"0303026","WWI Desktop PC1.80 E1800 Brown","Wide World Importers","Wide World Importers","Brown",,117.21,229.9,2005-01-02 00:00:00.000,"Desktops","Computers"
442,"0303027","WWI Desktop PC1.80 E1801 Silver","Wide World Importers","Wide World Importers","Silver",,137.6,269.9,2006-03-08 00:00:00.000,"Desktops","Computers"
443,"0303028","WWI Desktop PC3.0 M0300 Silver","Wide World Importers","Wide World Importers","Silver",,160.49,349,2007-02-09 00:00:00.000,"Desktops","Computers"
444,"0303029","WWI Desktop PC2.33 X2330 Black","Wide World Importers","Wide World Importers","Black",,304.48,919,2009-03-08 00:00:00.000,"Desktops","Computers"
445,"0303030","WWI Desktop PC2.30 M2300 Black","Wide World Importers","Wide World Importers","Black",,257.06,559,2008-01-08 00:00:00.000,"Desktops","Computers"
446,"0303031","WWI Desktop PC1.60 E1600 Black","Wide World Importers","Wide World Importers","Black",,112.14,219.95,2005-06-06 00:00:00.000,"Desktops","Computers"
447,"0303032","WWI Desktop PC1.80 E1800 Black","Wide World Importers","Wide World Importers","Black",,117.21,229.9,2005-01-02 00:00:00.000,"Desktops","Computers"
448,"0303033","WWI Desktop PC1.80 E1801 Black","Wide World Importers","Wide World Importers","Black",,137.6,269.9,2006-03-08 00:00:00.000,"Desktops","Computers"
449,"0303034","WWI Desktop PC3.0 M0300 Black","Wide World Importers","Wide World Importers","Black",,160.49,349,2007-02-09 00:00:00.000,"Desktops","Computers"
450,"0303035","WWI Desktop PC2.33 X2330 Brown","Wide World Importers","Wide World Importers","Brown",,304.48,919,2009-03-08 00:00:00.000,"Desktops","Computers"
451,"0303036","WWI Desktop PC2.30 M2300 Silver","Wide World Importers","Wide World Importers","Silver",,257.06,559,2008-01-08 00:00:00.000,"Desktops","Computers"
452,"0303037","WWI Desktop PC1.60 E1600 Red","Wide World Importers","Wide World Importers","Red",,112.14,219.95,2005-06-06 00:00:00.000,"Desktops","Computers"
453,"0303038","WWI Desktop PC1.80 E1800 Silver","Wide World Importers","Wide World Importers","Silver",,117.21,229.9,2005-01-02 00:00:00.000,"Desktops","Computers"
454,"0303039","WWI Desktop PC1.80 E1801 Brown","Wide World Importers","Wide World Importers","Brown",,137.6,269.9,2006-03-08 00:00:00.000,"Desktops","Computers"
455,"0303040","WWI Desktop PC2.33 X2330 White","Wide World Importers","Wide World Importers","White",,304.48,919,2009-03-08 00:00:00.000,"Desktops","Computers"
456,"0303041","WWI Desktop PC2.30 M2300 White","Wide World Importers","Wide World Importers","White",,257.06,559,2008-01-08 00:00:00.000,"Desktops","Computers"
457,"0303042","WWI Desktop PC1.60 E1600 White","Wide World Importers","Wide World Importers","White",,112.14,219.95,2005-06-06 00:00:00.000,"Desktops","Computers"
458,"0303043","WWI Desktop PC1.80 E1800 White","Wide World Importers","Wide World Importers","White",,117.21,229.9,2005-01-02 00:00:00.000,"Desktops","Computers"
459,"0303044","WWI Desktop PC1.80 E1801 White","Wide World Importers","Wide World Importers","White",,137.6,269.9,2006-03-08 00:00:00.000,"Desktops","Computers"
460,"0303045","WWI Desktop PC1.80 E1802 White","Wide World Importers","Wide World Importers","White",,152.9,299.9,2006-05-08 00:00:00.000,"Desktops","Computers"
1257,"0406011","Contoso Cyber Shot Digital Cameras Adapter E306 Pink","Contoso, Ltd","Contoso","Pink",,20.39,39.99,2008-08-08 00:00:00.000,"Cameras & Camcorders Accessories","Cameras and camcorders"
1297,"0406051","Contoso USB Cable M250 White","Contoso, Ltd","Contoso","White",,11.5,25,2006-03-03 00:00:00.000,"Cameras & Camcorders Accessories","Cameras and camcorders"
1298,"0406052","Contoso USB Cable M250 Yellow","Contoso, Ltd","Contoso","Yellow",,11.5,25,2006-03-03 00:00:00.000,"Cameras & Camcorders Accessories","Cameras and camcorders"
1300,"0406054","Contoso Telephoto Conversion Lens M350 Black","Contoso, Ltd","Contoso","Black",,43.69,95,2007-09-19 00:00:00.000,"Cameras & Camcorders Accessories","Cameras and camcorders"
