Date,MonthNum,Month,MonthLong,Quarter,Year,FiscalMonthNum,FiscalMonth,FiscalMonthLong,FiscalQuarter,FiscalYear,CurMonthOffset,CurQuarterOffset,CurYearOffset,FutureDate,CurFiscalYearOffset,MonthYearNum,MonthYear,MonthYearLong,WeekdayNum,Weekday,WeekdayWeekend,WeekSequenceNum,CurWeekOffset
2018-01-01 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",1,"Mon","Weekday",1,-72
2018-01-02 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",2,"Tue","Weekday",1,-72
2018-01-03 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",3,"Wed","Weekday",1,-72
2018-01-04 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",4,"Thu","Weekday",1,-72
2018-01-05 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",5,"Fri","Weekday",1,-72
2018-01-08 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",1,"Mon","Weekday",2,-71
2018-01-09 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",2,"Tue","Weekday",2,-71
2018-01-10 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",3,"Wed","Weekday",2,-71
2018-01-11 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",4,"Thu","Weekday",2,-71
2018-01-12 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",5,"Fri","Weekday",2,-71
2018-01-15 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",1,"Mon","Weekday",3,-70
2018-01-16 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",2,"Tue","Weekday",3,-70
2018-01-17 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",3,"Wed","Weekday",3,-70
2018-01-18 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",4,"Thu","Weekday",3,-70
2018-01-19 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",5,"Fri","Weekday",3,-70
2018-01-22 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",1,"Mon","Weekday",4,-69
2018-01-23 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",2,"Tue","Weekday",4,-69
2018-01-24 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",3,"Wed","Weekday",4,-69
2018-01-25 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",4,"Thu","Weekday",4,-69
2018-01-26 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",5,"Fri","Weekday",4,-69
2018-01-29 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",1,"Mon","Weekday",5,-68
2018-01-30 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",2,"Tue","Weekday",5,-68
2018-01-31 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",3,"Wed","Weekday",5,-68
2018-02-01 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",4,"Thu","Weekday",5,-68
2018-02-02 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",5,"Fri","Weekday",5,-68
2018-02-05 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",1,"Mon","Weekday",6,-67
2018-02-06 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",2,"Tue","Weekday",6,-67
2018-02-07 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",3,"Wed","Weekday",6,-67
2018-02-08 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",4,"Thu","Weekday",6,-67
2018-02-09 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",5,"Fri","Weekday",6,-67
2018-02-12 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",1,"Mon","Weekday",7,-66
2018-02-13 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",2,"Tue","Weekday",7,-66
2018-02-14 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",3,"Wed","Weekday",7,-66
2018-02-15 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",4,"Thu","Weekday",7,-66
2018-02-16 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",5,"Fri","Weekday",7,-66
2018-02-19 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",1,"Mon","Weekday",8,-65
2018-02-20 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",2,"Tue","Weekday",8,-65
2018-02-21 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",3,"Wed","Weekday",8,-65
2018-02-22 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",4,"Thu","Weekday",8,-65
2018-02-23 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",5,"Fri","Weekday",8,-65
2018-02-26 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",1,"Mon","Weekday",9,-64
2018-02-27 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",2,"Tue","Weekday",9,-64
2018-02-28 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",3,"Wed","Weekday",9,-64
2018-03-01 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",4,"Thu","Weekday",9,-64
2018-03-02 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",5,"Fri","Weekday",9,-64
2018-03-05 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",1,"Mon","Weekday",10,-63
2018-03-06 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",2,"Tue","Weekday",10,-63
2018-03-07 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",3,"Wed","Weekday",10,-63
2018-03-08 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",4,"Thu","Weekday",10,-63
2018-03-09 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",5,"Fri","Weekday",10,-63
2018-03-12 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",1,"Mon","Weekday",11,-62
2018-03-13 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",2,"Tue","Weekday",11,-62
2018-03-14 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",3,"Wed","Weekday",11,-62
2018-03-15 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",4,"Thu","Weekday",11,-62
2018-03-16 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",5,"Fri","Weekday",11,-62
2018-03-19 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",1,"Mon","Weekday",12,-61
2018-03-20 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",2,"Tue","Weekday",12,-61
2018-03-21 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",3,"Wed","Weekday",12,-61
2018-03-22 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",4,"Thu","Weekday",12,-61
2018-03-23 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",5,"Fri","Weekday",12,-61
2018-03-26 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",1,"Mon","Weekday",13,-60
2018-03-27 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",2,"Tue","Weekday",13,-60
2018-03-28 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",3,"Wed","Weekday",13,-60
2018-03-29 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",4,"Thu","Weekday",13,-60
2018-03-30 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",5,"Fri","Weekday",13,-60
2018-04-01 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",0,"Sun","Weekend",14,-59
2018-04-07 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",6,"Sat","Weekend",14,-59
2018-04-08 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",0,"Sun","Weekend",15,-58
2018-04-14 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",6,"Sat","Weekend",15,-58
2018-04-15 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",0,"Sun","Weekend",16,-57
2018-04-21 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",6,"Sat","Weekend",16,-57
2018-04-22 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",0,"Sun","Weekend",17,-56
2018-04-28 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",6,"Sat","Weekend",17,-56
2018-04-29 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",0,"Sun","Weekend",18,-55
2018-05-05 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",6,"Sat","Weekend",18,-55
2018-05-06 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",0,"Sun","Weekend",19,-54
2018-05-12 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",6,"Sat","Weekend",19,-54
2018-05-13 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",0,"Sun","Weekend",20,-53
2018-05-19 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",6,"Sat","Weekend",20,-53
2018-05-20 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",0,"Sun","Weekend",21,-52
2018-05-26 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",6,"Sat","Weekend",21,-52
2018-05-27 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",0,"Sun","Weekend",22,-51
2018-06-02 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",6,"Sat","Weekend",22,-51
2018-06-03 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",0,"Sun","Weekend",23,-50
2018-06-09 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",6,"Sat","Weekend",23,-50
2018-06-10 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",0,"Sun","Weekend",24,-49
2018-06-16 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",6,"Sat","Weekend",24,-49
2018-06-17 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",0,"Sun","Weekend",25,-48
2018-06-23 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",6,"Sat","Weekend",25,-48
2018-06-24 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",0,"Sun","Weekend",26,-47
2018-06-30 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",6,"Sat","Weekend",26,-47
2018-04-02 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",1,"Mon","Weekday",14,-59
2018-04-03 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",2,"Tue","Weekday",14,-59
2018-04-04 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",3,"Wed","Weekday",14,-59
2018-04-05 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",4,"Thu","Weekday",14,-59
2018-04-06 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",5,"Fri","Weekday",14,-59
2018-04-09 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",1,"Mon","Weekday",15,-58
2018-04-10 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",2,"Tue","Weekday",15,-58
2018-04-11 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",3,"Wed","Weekday",15,-58
2018-04-12 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",4,"Thu","Weekday",15,-58
2018-04-13 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",5,"Fri","Weekday",15,-58
2018-04-16 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",1,"Mon","Weekday",16,-57
2018-04-17 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",2,"Tue","Weekday",16,-57
2018-04-18 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",3,"Wed","Weekday",16,-57
2018-04-19 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",4,"Thu","Weekday",16,-57
2018-04-20 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",5,"Fri","Weekday",16,-57
2018-04-23 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",1,"Mon","Weekday",17,-56
2018-04-24 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",2,"Tue","Weekday",17,-56
2018-04-25 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",3,"Wed","Weekday",17,-56
2018-04-26 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",4,"Thu","Weekday",17,-56
2018-04-27 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",5,"Fri","Weekday",17,-56
2018-04-30 00:00:00.000,4,"Apr","April","Q2",2018,10,"Apr","April","FQ4","FY18",-13,-4,-1,"Past","-1",201804,"Apr-18","Apr-2018",1,"Mon","Weekday",18,-55
2018-05-01 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",2,"Tue","Weekday",18,-55
2018-05-02 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",3,"Wed","Weekday",18,-55
2018-05-03 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",4,"Thu","Weekday",18,-55
2018-05-04 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",5,"Fri","Weekday",18,-55
2018-05-07 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",1,"Mon","Weekday",19,-54
2018-05-08 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",2,"Tue","Weekday",19,-54
2018-05-09 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",3,"Wed","Weekday",19,-54
2018-05-10 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",4,"Thu","Weekday",19,-54
2018-05-11 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",5,"Fri","Weekday",19,-54
2018-05-14 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",1,"Mon","Weekday",20,-53
2018-05-15 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",2,"Tue","Weekday",20,-53
2018-05-16 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",3,"Wed","Weekday",20,-53
2018-05-17 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",4,"Thu","Weekday",20,-53
2018-05-18 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",5,"Fri","Weekday",20,-53
2018-05-21 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",1,"Mon","Weekday",21,-52
2018-05-22 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",2,"Tue","Weekday",21,-52
2018-05-23 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",3,"Wed","Weekday",21,-52
2018-05-24 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",4,"Thu","Weekday",21,-52
2018-05-25 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",5,"Fri","Weekday",21,-52
2018-05-28 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",1,"Mon","Weekday",22,-51
2018-05-29 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",2,"Tue","Weekday",22,-51
2018-05-30 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",3,"Wed","Weekday",22,-51
2018-05-31 00:00:00.000,5,"May","May","Q2",2018,11,"May","May","FQ4","FY18",-12,-4,-1,"Past","-1",201805,"May-18","May-2018",4,"Thu","Weekday",22,-51
2018-06-01 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",5,"Fri","Weekday",22,-51
2018-06-04 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",1,"Mon","Weekday",23,-50
2018-06-05 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",2,"Tue","Weekday",23,-50
2018-06-06 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",3,"Wed","Weekday",23,-50
2018-06-07 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",4,"Thu","Weekday",23,-50
2018-06-08 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",5,"Fri","Weekday",23,-50
2018-06-11 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",1,"Mon","Weekday",24,-49
