SKFact,SKCasualty_Severity,SKCasualty_Type,SKDate,SKAge_Group,Number_of_Casualties,create_date,update_date
98287,3,16,1898,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98330,3,16,1903,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98347,3,16,1905,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98390,3,16,1909,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98434,3,16,1914,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98451,3,16,1915,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98573,3,16,1928,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98583,3,16,1929,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98590,3,16,1930,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98626,3,16,1933,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98651,3,16,1936,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98685,3,16,1939,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98733,3,16,1944,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98759,3,16,1947,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98807,3,16,1952,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98833,3,16,1955,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98843,3,16,1956,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98920,3,16,1964,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98983,3,16,1971,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99021,3,16,1975,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99026,3,16,1976,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99050,3,16,1978,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99056,3,16,1979,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99105,3,16,1985,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99115,3,16,1986,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99126,3,16,1987,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99144,3,16,1989,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99177,3,16,1992,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99225,3,16,1997,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99249,3,16,2000,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99257,3,16,2001,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99281,3,16,2004,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99291,3,16,2005,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99342,3,16,2011,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99396,3,16,2017,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99416,3,16,2019,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99463,3,16,2024,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99491,3,16,2027,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99585,3,16,2039,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99594,3,16,2040,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99657,3,16,2048,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99687,3,16,2052,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99778,3,16,2063,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99788,3,16,2064,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99808,3,16,2067,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99837,3,16,2070,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99859,3,16,2073,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99873,3,16,2075,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99885,3,16,2076,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99906,3,16,2079,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99911,3,16,2080,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99966,3,16,2087,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100030,3,16,2095,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100053,3,16,2098,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100060,3,16,2099,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100105,3,16,2105,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100126,3,16,2108,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100152,3,16,2111,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100156,3,16,2112,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100163,3,16,2113,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100174,3,16,2114,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100191,3,16,2116,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100212,3,16,2119,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100275,3,16,2128,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100292,3,16,2130,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100342,3,16,2137,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100384,3,16,2143,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100441,3,16,2152,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100472,3,16,2156,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100517,3,16,2163,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100567,3,16,2171,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100581,3,16,2173,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100633,3,16,2181,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100655,3,16,2184,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100658,3,16,2185,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100731,3,16,2198,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100754,3,16,2202,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100759,3,16,2203,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100781,3,16,2207,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100787,3,16,2208,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100831,3,16,2215,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100837,3,16,2216,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100846,3,16,2217,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100852,3,16,2218,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100867,3,16,2220,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100871,3,16,2221,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100879,3,16,2222,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100907,3,16,2228,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100982,3,16,2242,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
101027,3,16,2250,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
96957,3,7,2340,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
96972,3,7,2342,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97054,3,7,2350,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97065,3,7,2351,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97075,3,7,2352,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97232,3,7,2368,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97268,3,7,2372,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97341,3,7,2380,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97526,3,7,2398,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97639,3,7,2409,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97669,3,7,2412,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97719,3,7,2417,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97754,3,7,2420,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97777,3,7,2422,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97810,3,7,2426,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97819,3,7,2427,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97829,3,7,2428,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97864,3,7,2432,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97893,3,7,2435,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97930,3,7,2439,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97946,3,7,2441,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97959,3,7,2442,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97998,3,7,2446,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98008,3,7,2447,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98074,3,7,2453,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98089,3,7,2455,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98138,3,7,2460,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98168,3,7,2463,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98184,3,7,2464,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98221,3,7,2468,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98234,3,7,2469,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98243,3,7,2470,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98288,3,7,2475,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98326,3,7,2479,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98337,3,7,2480,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98357,3,7,2482,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98365,3,7,2483,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98376,3,7,2484,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98441,3,7,2491,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98499,3,7,2497,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98511,3,7,2498,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98527,3,7,2500,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98597,3,7,2506,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98602,3,7,2507,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98619,3,7,2509,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98632,3,7,2510,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98687,3,7,2516,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98700,3,7,2517,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98795,3,7,2527,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98828,3,7,2531,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98851,3,7,2533,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98898,3,7,2538,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98962,3,7,2545,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98989,3,7,2548,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99024,3,7,2552,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99098,3,7,2560,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99107,3,7,2561,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99140,3,7,2565,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99149,3,7,2566,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99158,3,7,2567,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99196,3,7,2571,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99221,3,7,2573,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99262,3,7,2578,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99272,3,7,2579,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99314,3,7,2584,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99420,3,7,2596,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99509,3,7,2606,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99533,3,7,2609,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99617,3,7,2619,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99637,3,7,2622,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99652,3,7,2624,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99694,3,7,2629,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99710,3,7,2631,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99739,3,7,2635,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99781,3,7,2640,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99806,3,7,2643,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99838,3,7,2647,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99854,3,7,2649,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99877,3,7,2652,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99955,3,7,2662,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99962,3,7,2663,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100000,3,7,2668,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100052,3,7,2674,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100086,3,7,2679,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100096,3,7,2680,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100130,3,7,2685,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100142,3,7,2686,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100159,3,7,2689,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100171,3,7,2690,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100186,3,7,2692,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100216,3,7,2696,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100265,3,7,2703,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100315,3,7,2710,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100353,3,7,2715,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100372,3,7,2718,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100431,3,7,2727,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100440,3,7,2728,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100445,3,7,2729,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100461,3,7,2731,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100483,3,7,2734,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100559,3,7,2746,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100565,3,7,2747,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100616,3,7,2755,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100662,3,7,2762,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100667,3,7,2763,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100680,3,7,2765,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100682,3,7,2766,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100690,3,7,2767,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100752,3,7,2778,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100788,3,7,2784,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100845,3,7,2793,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100866,3,7,2796,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100908,3,7,2804,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100914,3,7,2805,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100932,3,7,2808,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100973,3,7,2816,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
100994,3,7,2820,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
96981,3,3,2599,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97000,3,3,2601,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97011,3,3,2602,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97043,3,3,2605,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97085,3,3,2609,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97106,3,3,2611,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97155,3,3,2616,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97171,3,3,2618,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97182,3,3,2619,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97193,3,3,2620,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97222,3,3,2623,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97231,3,3,2624,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97249,3,3,2626,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97343,3,3,2636,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97362,3,3,2638,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97383,3,3,2640,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97393,3,3,2641,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97414,3,3,2643,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97480,3,3,2649,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97494,3,3,2651,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97513,3,3,2653,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97538,3,3,2655,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97547,3,3,2656,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97560,3,3,2657,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97572,3,3,2658,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97581,3,3,2659,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97590,3,3,2660,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97645,3,3,2665,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97690,3,3,2670,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97701,3,3,2671,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97764,3,3,2677,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97890,3,3,2691,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97963,3,3,2698,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97968,3,3,2699,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97987,3,3,2701,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
97999,3,3,2702,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98005,3,3,2703,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98040,3,3,2706,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98054,3,3,2707,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98081,3,3,2710,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98135,3,3,2715,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98159,3,3,2718,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98202,3,3,2722,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98210,3,3,2723,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98220,3,3,2724,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98232,3,3,2725,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98244,3,3,2726,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98249,3,3,2727,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98268,3,3,2729,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98279,3,3,2730,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98335,3,3,2736,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98384,3,3,2741,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98397,3,3,2742,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98406,3,3,2743,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98473,3,3,2750,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98508,3,3,2754,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98526,3,3,2756,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98587,3,3,2762,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98601,3,3,2763,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98610,3,3,2764,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98654,3,3,2768,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98658,3,3,2769,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98672,3,3,2770,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98728,3,3,2776,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98737,3,3,2777,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98756,3,3,2779,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98766,3,3,2780,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98791,3,3,2783,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98801,3,3,2784,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98861,3,3,2790,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98915,3,3,2796,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98930,3,3,2797,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98936,3,3,2798,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98953,3,3,2800,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98978,3,3,2803,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
98988,3,3,2804,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99013,3,3,2807,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99032,3,3,2809,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99044,3,3,2810,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99069,3,3,2813,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99083,3,3,2814,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99096,3,3,2816,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99121,3,3,2819,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99170,3,3,2824,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99179,3,3,2825,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99199,3,3,2827,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99228,3,3,2830,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99279,3,3,2836,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99287,3,3,2837,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99315,3,3,2840,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99328,3,3,2842,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99350,3,3,2844,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99377,3,3,2847,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99407,3,3,2850,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99438,3,3,2854,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99478,3,3,2858,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99494,3,3,2860,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99504,3,3,2861,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99510,3,3,2862,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99562,3,3,2869,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99583,3,3,2871,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99640,3,3,2878,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99664,3,3,2881,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99677,3,3,2883,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99686,3,3,2884,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99711,3,3,2887,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99757,3,3,2893,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99820,3,3,2901,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
99847,3,3,2904,3,1,2021-12-06 18:01:25.643,2021-12-06 18:01:25.643
