SKFact,SKCasualty_Severity,SKDate,SKLocal_Authority_District,Number_of_Casualities,create_date,update_date
4992,3,977,294,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4994,3,979,166,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4995,3,976,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4996,3,1343,308,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4997,3,1347,52,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4998,3,1099,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
4999,3,1101,171,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5000,3,1103,43,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5005,3,854,354,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5006,3,1224,112,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5007,3,1225,48,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5009,3,246,203,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5011,3,610,345,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5012,3,613,153,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5013,3,980,103,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5014,3,979,167,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5016,3,1,258,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5018,3,370,80,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5019,3,368,208,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5023,3,857,163,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5025,3,1222,241,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5026,3,1221,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5027,3,615,26,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5028,3,611,282,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5030,3,978,232,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5031,3,976,360,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5032,3,1342,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5033,3,1,259,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5036,3,370,81,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5037,3,367,273,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5038,3,371,17,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5039,3,1101,173,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5040,3,488,342,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5041,3,493,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5048,3,5,4,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5053,3,856,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5055,3,1222,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5059,3,610,348,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5061,3,979,170,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5062,3,976,362,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5065,3,371,19,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5068,3,1099,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5072,3,491,152,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5075,3,854,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5080,3,1346,121,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5082,3,367,276,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5087,3,492,89,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5089,3,859,39,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5090,3,854,359,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5095,3,248,80,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5102,3,1343,314,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5104,3,371,21,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5110,3,859,40,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5112,3,854,360,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5114,3,1220,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5115,3,248,81,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5117,3,614,95,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5120,3,1346,123,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5122,3,371,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5123,3,734,228,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5124,3,1099,306,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5125,3,127,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5127,3,859,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5129,3,245,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5130,3,249,18,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5131,3,613,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5136,3,1099,307,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5138,3,122,334,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5139,3,124,206,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5142,3,489,284,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5143,3,855,298,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5145,3,1222,248,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5147,3,244,339,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5148,3,249,19,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5152,3,1343,317,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5156,3,736,102,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5158,3,1099,308,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5159,3,127,15,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5161,3,493,29,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5163,3,855,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5164,3,859,43,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5165,3,857,171,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5167,3,1224,121,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5168,3,244,340,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5171,3,1343,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5173,3,2,203,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5178,3,491,158,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5179,3,489,286,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5183,3,1220,378,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5186,3,980,113,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5187,3,978,241,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5189,3,366,346,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5191,3,733,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5192,3,1098,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5196,3,127,17,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5198,3,489,287,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5202,3,249,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5205,3,980,114,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5206,3,978,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5209,3,736,105,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5210,3,737,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5211,3,1098,375,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5212,3,126,82,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5213,3,127,18,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5214,3,123,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5219,3,247,151,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5224,3,366,348,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5225,3,371,28,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5230,3,1103,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5232,3,489,289,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5239,3,610,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5240,3,611,294,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5241,3,612,230,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5243,3,613,166,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5246,3,5,15,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5250,3,370,93,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5251,3,737,43,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5252,3,127,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5253,3,123,276,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5254,3,488,354,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5256,3,1225,62,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5260,3,614,103,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5264,3,737,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5267,3,1102,122,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5268,3,1098,378,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5269,3,122,341,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5273,3,491,163,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5274,3,490,227,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5279,3,244,346,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5282,3,612,232,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5284,3,976,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5290,3,1102,123,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5294,3,1220,384,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5301,3,369,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5302,3,371,32,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5303,3,367,288,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5304,3,737,46,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5305,3,1099,316,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5306,3,125,151,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5311,3,246,220,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5312,3,245,284,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5313,3,249,28,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5316,3,610,362,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5317,3,978,248,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5318,3,371,33,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5321,3,1103,61,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5330,3,5,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5334,3,1221,323,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5335,3,1226,3,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5337,3,247,158,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5338,3,615,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5341,3,977,314,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5342,3,980,122,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5345,3,733,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5349,3,122,346,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5360,3,613,173,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5361,3,977,315,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5364,3,366,356,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5365,3,368,228,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5367,3,734,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5368,3,122,347,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5369,3,125,155,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5370,3,493,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5373,3,854,375,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5375,3,1222,261,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5378,3,367,293,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5380,3,733,307,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5381,3,734,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5383,3,1104,1,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5388,3,859,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5389,3,245,289,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5391,3,611,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5393,3,981,61,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5397,3,366,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5399,3,369,166,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5400,3,1104,2,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5402,3,125,157,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5405,3,491,171,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5406,3,493,43,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5407,3,489,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5408,3,855,313,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5409,3,244,354,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5410,3,615,48,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5411,3,977,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5412,3,371,39,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5416,3,1099,323,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5418,3,127,30,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5420,3,490,236,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5424,3,244,355,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5426,3,247,163,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5432,3,3,154,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5433,3,1,282,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5436,3,367,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5440,3,490,237,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5443,3,855,315,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5448,3,1346,142,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5449,3,1343,334,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5450,3,371,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5456,3,612,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5458,3,1344,271,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5470,3,492,111,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5473,3,244,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5477,3,615,52,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5478,3,612,244,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5479,3,981,66,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5480,3,980,130,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5481,3,977,322,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5487,3,122,354,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5488,3,246,231,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5489,3,248,103,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5493,3,615,53,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5495,3,982,3,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5499,3,1348,17,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5501,3,368,236,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5507,3,859,63,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5510,3,246,232,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5513,3,1347,82,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5515,3,4,95,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5520,3,1226,14,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5521,3,1224,142,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5524,3,978,261,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5528,3,5,32,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5529,3,371,46,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5530,3,733,316,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5532,3,127,37,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5533,3,489,307,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5534,3,857,193,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5536,3,1221,335,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5537,3,244,362,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5543,3,737,61,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5544,3,733,317,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5547,3,125,166,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5549,3,1221,336,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5550,3,1223,208,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5552,3,245,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5553,3,1346,149,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5554,3,1343,341,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5555,3,371,48,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5557,3,124,231,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5558,3,125,167,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5560,3,490,245,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5561,3,492,117,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5562,3,493,53,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5563,3,860,3,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5574,3,733,319,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5575,3,1104,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5577,3,126,104,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5579,3,860,4,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5587,3,1,292,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5600,3,368,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5601,3,734,257,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5602,3,738,1,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5615,3,245,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5616,3,249,47,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5618,3,1346,153,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5628,3,860,7,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5629,3,1224,149,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5635,3,1346,154,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5636,3,368,245,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5643,3,489,314,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5646,3,856,264,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5647,3,1226,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5649,3,245,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5652,3,1346,155,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5661,3,979,206,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5662,3,980,142,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5666,3,1345,220,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5667,3,1343,348,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5669,3,5,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5674,3,1104,19,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5676,3,124,238,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5677,3,488,380,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5681,3,246,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5682,3,614,129,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5683,3,977,335,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5689,3,371,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5690,3,1104,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5691,3,1100,276,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5692,3,124,239,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5694,3,123,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5695,3,489,317,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5700,3,245,308,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5702,3,981,80,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5703,3,979,208,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5704,3,977,336,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5705,3,1346,158,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5707,3,3,171,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5710,3,126,112,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5713,3,489,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5714,3,1222,282,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5718,3,245,309,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5722,3,5,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5723,3,366,378,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5725,3,368,250,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5726,3,369,186,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5727,3,736,136,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5734,3,616,4,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5735,3,978,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5736,3,982,18,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5739,3,1346,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5740,3,1344,288,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5743,3,122,370,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5753,3,982,19,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5756,3,1102,152,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5757,3,124,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5759,3,855,335,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5761,3,1224,157,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5762,3,1226,29,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5766,3,249,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5767,3,982,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5769,3,367,317,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5770,3,735,203,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5771,3,1102,153,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5774,3,1226,30,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5778,3,980,149,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5780,3,1343,355,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5783,3,1100,282,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5784,3,1099,346,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5786,3,489,323,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5787,3,490,259,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5789,3,860,17,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5797,3,1,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5799,3,367,319,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5800,3,738,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5802,3,122,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5804,3,856,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5807,3,1224,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5810,3,614,137,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5814,3,1345,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5817,3,5,50,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5818,3,738,14,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5819,3,736,142,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5821,3,1104,28,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5824,3,489,325,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5826,3,490,261,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5827,3,860,19,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5834,3,370,129,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
5835,3,368,257,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
