Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarYearLabel,CalendarHalfYear,CalendarHalfYearLabel,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeek,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYear,FiscalHalfYearLabel,FiscalQuarter,FiscalQuarterLabel,FiscalMonth,FiscalMonthLabel,IsWorkDay,IsHoliday,HolidayName
2006-04-03 00:00:00.000,"2006-04-03","2006/04/03",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200614,"Week 14",2006142,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-10 00:00:00.000,"2006-04-10","2006/04/10",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200615,"Week 15",2006152,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-17 00:00:00.000,"2006-04-17","2006/04/17",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200616,"Week 16",2006162,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-24 00:00:00.000,"2006-04-24","2006/04/24",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200617,"Week 17",2006172,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-05-01 00:00:00.000,"2006-05-01","2006/05/01",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200618,"Week 18",2006182,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-08 00:00:00.000,"2006-05-08","2006/05/08",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200619,"Week 19",2006192,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-15 00:00:00.000,"2006-05-15","2006/05/15",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200620,"Week 20",2006202,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-22 00:00:00.000,"2006-05-22","2006/05/22",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200621,"Week 21",2006212,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-29 00:00:00.000,"2006-05-29","2006/05/29",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200622,"Week 22",2006222,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-06-05 00:00:00.000,"2006-06-05","2006/06/05",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200623,"Week 23",2006232,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-12 00:00:00.000,"2006-06-12","2006/06/12",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200624,"Week 24",2006242,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-19 00:00:00.000,"2006-06-19","2006/06/19",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200625,"Week 25",2006252,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-26 00:00:00.000,"2006-06-26","2006/06/26",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200626,"Week 26",2006262,"Monday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2007-04-02 00:00:00.000,"2007-04-02","2007/04/02",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200714,"Week 14",2007142,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-09 00:00:00.000,"2007-04-09","2007/04/09",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200715,"Week 15",2007152,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-16 00:00:00.000,"2007-04-16","2007/04/16",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200716,"Week 16",2007162,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-23 00:00:00.000,"2007-04-23","2007/04/23",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200717,"Week 17",2007172,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-30 00:00:00.000,"2007-04-30","2007/04/30",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200718,"Week 18",2007182,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-05-07 00:00:00.000,"2007-05-07","2007/05/07",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200719,"Week 19",2007192,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-14 00:00:00.000,"2007-05-14","2007/05/14",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200720,"Week 20",2007202,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-21 00:00:00.000,"2007-05-21","2007/05/21",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200721,"Week 21",2007212,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-28 00:00:00.000,"2007-05-28","2007/05/28",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200722,"Week 22",2007222,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-06-04 00:00:00.000,"2007-06-04","2007/06/04",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200723,"Week 23",2007232,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-11 00:00:00.000,"2007-06-11","2007/06/11",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200724,"Week 24",2007242,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-18 00:00:00.000,"2007-06-18","2007/06/18",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200725,"Week 25",2007252,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-25 00:00:00.000,"2007-06-25","2007/06/25",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200726,"Week 26",2007262,"Monday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2008-04-07 00:00:00.000,"2008-04-07","2008/04/07",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200815,"Week 15",2008152,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-14 00:00:00.000,"2008-04-14","2008/04/14",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200816,"Week 16",2008162,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-21 00:00:00.000,"2008-04-21","2008/04/21",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200817,"Week 17",2008172,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-28 00:00:00.000,"2008-04-28","2008/04/28",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200818,"Week 18",2008182,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-05-05 00:00:00.000,"2008-05-05","2008/05/05",2008,"Year 2008",20081,"H1",20082,"Q2",200805,"May",200819,"Week 19",2008192,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200805,"Month 5","WorkDay",0,"None"
2008-05-12 00:00:00.000,"2008-05-12","2008/05/12",2008,"Year 2008",20081,"H1",20082,"Q2",200805,"May",200820,"Week 20",2008202,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200805,"Month 5","WorkDay",0,"None"
2008-05-19 00:00:00.000,"2008-05-19","2008/05/19",2008,"Year 2008",20081,"H1",20082,"Q2",200805,"May",200821,"Week 21",2008212,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200805,"Month 5","WorkDay",0,"None"
2008-05-26 00:00:00.000,"2008-05-26","2008/05/26",2008,"Year 2008",20081,"H1",20082,"Q2",200805,"May",200822,"Week 22",2008222,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200805,"Month 5","WorkDay",0,"None"
2008-06-02 00:00:00.000,"2008-06-02","2008/06/02",2008,"Year 2008",20081,"H1",20082,"Q2",200806,"June",200823,"Week 23",2008232,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200806,"Month 6","WorkDay",0,"None"
2008-06-09 00:00:00.000,"2008-06-09","2008/06/09",2008,"Year 2008",20081,"H1",20082,"Q2",200806,"June",200824,"Week 24",2008242,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200806,"Month 6","WorkDay",0,"None"
2008-06-16 00:00:00.000,"2008-06-16","2008/06/16",2008,"Year 2008",20081,"H1",20082,"Q2",200806,"June",200825,"Week 25",2008252,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200806,"Month 6","WorkDay",0,"None"
2008-06-23 00:00:00.000,"2008-06-23","2008/06/23",2008,"Year 2008",20081,"H1",20082,"Q2",200806,"June",200826,"Week 26",2008262,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200806,"Month 6","WorkDay",0,"None"
2008-06-30 00:00:00.000,"2008-06-30","2008/06/30",2008,"Year 2008",20081,"H1",20082,"Q2",200806,"June",200827,"Week 27",2008272,"Monday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200806,"Month 6","WorkDay",0,"None"
2009-04-06 00:00:00.000,"2009-04-06","2009/04/06",2009,"Year 2009",20091,"H1",20092,"Q2",200904,"April",200915,"Week 15",2009152,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200904,"Month 4","WorkDay",0,"None"
2009-04-13 00:00:00.000,"2009-04-13","2009/04/13",2009,"Year 2009",20091,"H1",20092,"Q2",200904,"April",200916,"Week 16",2009162,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200904,"Month 4","WorkDay",0,"None"
2009-04-20 00:00:00.000,"2009-04-20","2009/04/20",2009,"Year 2009",20091,"H1",20092,"Q2",200904,"April",200917,"Week 17",2009172,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200904,"Month 4","WorkDay",0,"None"
2009-04-27 00:00:00.000,"2009-04-27","2009/04/27",2009,"Year 2009",20091,"H1",20092,"Q2",200904,"April",200918,"Week 18",2009182,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200904,"Month 4","WorkDay",0,"None"
2009-05-04 00:00:00.000,"2009-05-04","2009/05/04",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200919,"Week 19",2009192,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-11 00:00:00.000,"2009-05-11","2009/05/11",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200920,"Week 20",2009202,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-18 00:00:00.000,"2009-05-18","2009/05/18",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200921,"Week 21",2009212,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-25 00:00:00.000,"2009-05-25","2009/05/25",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200922,"Week 22",2009222,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-06-01 00:00:00.000,"2009-06-01","2009/06/01",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200923,"Week 23",2009232,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-08 00:00:00.000,"2009-06-08","2009/06/08",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200924,"Week 24",2009242,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-15 00:00:00.000,"2009-06-15","2009/06/15",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200925,"Week 25",2009252,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-22 00:00:00.000,"2009-06-22","2009/06/22",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200926,"Week 26",2009262,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-29 00:00:00.000,"2009-06-29","2009/06/29",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200927,"Week 27",2009272,"Monday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2010-04-05 00:00:00.000,"2010-04-05","2010/04/05",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201015,"Week 15",2010152,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-12 00:00:00.000,"2010-04-12","2010/04/12",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201016,"Week 16",2010162,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-19 00:00:00.000,"2010-04-19","2010/04/19",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201017,"Week 17",2010172,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-26 00:00:00.000,"2010-04-26","2010/04/26",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201018,"Week 18",2010182,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-05-03 00:00:00.000,"2010-05-03","2010/05/03",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201019,"Week 19",2010192,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-10 00:00:00.000,"2010-05-10","2010/05/10",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201020,"Week 20",2010202,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-17 00:00:00.000,"2010-05-17","2010/05/17",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201021,"Week 21",2010212,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-24 00:00:00.000,"2010-05-24","2010/05/24",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201022,"Week 22",2010222,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-31 00:00:00.000,"2010-05-31","2010/05/31",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201023,"Week 23",2010232,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-06-07 00:00:00.000,"2010-06-07","2010/06/07",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201024,"Week 24",2010242,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-14 00:00:00.000,"2010-06-14","2010/06/14",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201025,"Week 25",2010252,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-21 00:00:00.000,"2010-06-21","2010/06/21",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201026,"Week 26",2010262,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-28 00:00:00.000,"2010-06-28","2010/06/28",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201027,"Week 27",2010272,"Monday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2011-04-04 00:00:00.000,"2011-04-04","2011/04/04",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201115,"Week 15",2011152,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-11 00:00:00.000,"2011-04-11","2011/04/11",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201116,"Week 16",2011162,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-18 00:00:00.000,"2011-04-18","2011/04/18",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201117,"Week 17",2011172,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-25 00:00:00.000,"2011-04-25","2011/04/25",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201118,"Week 18",2011182,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-05-02 00:00:00.000,"2011-05-02","2011/05/02",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201119,"Week 19",2011192,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-09 00:00:00.000,"2011-05-09","2011/05/09",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201120,"Week 20",2011202,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-16 00:00:00.000,"2011-05-16","2011/05/16",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201121,"Week 21",2011212,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-23 00:00:00.000,"2011-05-23","2011/05/23",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201122,"Week 22",2011222,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-30 00:00:00.000,"2011-05-30","2011/05/30",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201123,"Week 23",2011232,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-06-06 00:00:00.000,"2011-06-06","2011/06/06",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201124,"Week 24",2011242,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-13 00:00:00.000,"2011-06-13","2011/06/13",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201125,"Week 25",2011252,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-20 00:00:00.000,"2011-06-20","2011/06/20",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201126,"Week 26",2011262,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-27 00:00:00.000,"2011-06-27","2011/06/27",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201127,"Week 27",2011272,"Monday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2005-10-03 00:00:00.000,"2005-10-03","2005/10/03",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200541,"Week 41",2005412,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-10 00:00:00.000,"2005-10-10","2005/10/10",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200542,"Week 42",2005422,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-17 00:00:00.000,"2005-10-17","2005/10/17",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200543,"Week 43",2005432,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-24 00:00:00.000,"2005-10-24","2005/10/24",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200544,"Week 44",2005442,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-31 00:00:00.000,"2005-10-31","2005/10/31",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200545,"Week 45",2005452,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-11-07 00:00:00.000,"2005-11-07","2005/11/07",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200546,"Week 46",2005462,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-14 00:00:00.000,"2005-11-14","2005/11/14",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200547,"Week 47",2005472,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-21 00:00:00.000,"2005-11-21","2005/11/21",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200548,"Week 48",2005482,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-28 00:00:00.000,"2005-11-28","2005/11/28",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200549,"Week 49",2005492,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-12-05 00:00:00.000,"2005-12-05","2005/12/05",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200550,"Week 50",2005502,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-12 00:00:00.000,"2005-12-12","2005/12/12",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200551,"Week 51",2005512,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-19 00:00:00.000,"2005-12-19","2005/12/19",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200552,"Week 52",2005522,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-26 00:00:00.000,"2005-12-26","2005/12/26",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200553,"Week 53",2005532,"Monday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2006-10-02 00:00:00.000,"2006-10-02","2006/10/02",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200640,"Week 40",2006402,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-09 00:00:00.000,"2006-10-09","2006/10/09",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200641,"Week 41",2006412,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-16 00:00:00.000,"2006-10-16","2006/10/16",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200642,"Week 42",2006422,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-23 00:00:00.000,"2006-10-23","2006/10/23",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200643,"Week 43",2006432,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-30 00:00:00.000,"2006-10-30","2006/10/30",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200644,"Week 44",2006442,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-11-06 00:00:00.000,"2006-11-06","2006/11/06",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200645,"Week 45",2006452,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-13 00:00:00.000,"2006-11-13","2006/11/13",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200646,"Week 46",2006462,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-20 00:00:00.000,"2006-11-20","2006/11/20",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200647,"Week 47",2006472,"Monday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
