DATE_PK,CALENDAR_DT,DAY_NM,DAY_WEEK_NUM,DAY_MONTH_NUM,DAY_YEAR_NUM,WEEK_YEAR_NUM,MONTH_NM,MONTH_NUM,QUARTER_YEAR_NUM,CALENDAR_YEAR_NUM,FISCAL_MONTH_NUM,FISCAL_QUARTER_NUM,FISCAL_YEAR_NUM,IS_LAST_DAY_OF_MONTH_IND,IS_WEEKEND_IND,IS_COMPANY_HOLIDAY_IND,COMPANY_HOLIDAY_NM,COL_YearMonth,COL_FISCAL_QTR_NM
20131129,2013-11-29 00:00:00.000,"Friday",6,29,333,48,"November",11,4,2013,2,1,2014,"N","N","N","","201311","Q1"
20141107,2014-11-07 00:00:00.000,"Friday",6,7,311,45,"November",11,4,2014,2,1,2015,"N","N","N","","201411","Q1"
20141114,2014-11-14 00:00:00.000,"Friday",6,14,318,46,"November",11,4,2014,2,1,2015,"N","N","N","","201411","Q1"
20141121,2014-11-21 00:00:00.000,"Friday",6,21,325,47,"November",11,4,2014,2,1,2015,"N","N","N","","201411","Q1"
20141128,2014-11-28 00:00:00.000,"Friday",6,28,332,48,"November",11,4,2014,2,1,2015,"N","N","N","","201411","Q1"
20151106,2015-11-06 00:00:00.000,"Friday",6,6,310,45,"November",11,4,2015,2,1,2016,"N","N","N","","201511","Q1"
20151113,2015-11-13 00:00:00.000,"Friday",6,13,317,46,"November",11,4,2015,2,1,2016,"N","N","N","","201511","Q1"
20151120,2015-11-20 00:00:00.000,"Friday",6,20,324,47,"November",11,4,2015,2,1,2016,"N","N","N","","201511","Q1"
20151127,2015-11-27 00:00:00.000,"Friday",6,27,331,48,"November",11,4,2015,2,1,2016,"N","N","N","","201511","Q1"
20161104,2016-11-04 00:00:00.000,"Friday",6,4,309,45,"November",11,4,2016,2,1,2017,"N","N","N","","201611","Q1"
20161111,2016-11-11 00:00:00.000,"Friday",6,11,316,46,"November",11,4,2016,2,1,2017,"N","N","N","","201611","Q1"
20161118,2016-11-18 00:00:00.000,"Friday",6,18,323,47,"November",11,4,2016,2,1,2017,"N","N","N","","201611","Q1"
20161125,2016-11-25 00:00:00.000,"Friday",6,25,330,48,"November",11,4,2016,2,1,2017,"N","N","N","","201611","Q1"
20171103,2017-11-03 00:00:00.000,"Friday",6,3,307,44,"November",11,4,2017,2,1,2018,"N","N","N","","201711","Q1"
20171110,2017-11-10 00:00:00.000,"Friday",6,10,314,45,"November",11,4,2017,2,1,2018,"N","N","N","","201711","Q1"
20171117,2017-11-17 00:00:00.000,"Friday",6,17,321,46,"November",11,4,2017,2,1,2018,"N","N","N","","201711","Q1"
20171124,2017-11-24 00:00:00.000,"Friday",6,24,328,47,"November",11,4,2017,2,1,2018,"N","N","N","","201711","Q1"
20181102,2018-11-02 00:00:00.000,"Friday",6,2,306,44,"November",11,4,2018,2,1,2019,"N","N","N","","201811","Q1"
20181109,2018-11-09 00:00:00.000,"Friday",6,9,313,45,"November",11,4,2018,2,1,2019,"N","N","N","","201811","Q1"
20181116,2018-11-16 00:00:00.000,"Friday",6,16,320,46,"November",11,4,2018,2,1,2019,"N","N","N","","201811","Q1"
20181123,2018-11-23 00:00:00.000,"Friday",6,23,327,47,"November",11,4,2018,2,1,2019,"N","N","N","","201811","Q1"
20191101,2019-11-01 00:00:00.000,"Friday",6,1,305,44,"November",11,4,2019,2,1,2020,"N","N","N","","201911","Q1"
20191108,2019-11-08 00:00:00.000,"Friday",6,8,312,45,"November",11,4,2019,2,1,2020,"N","N","N","","201911","Q1"
20191115,2019-11-15 00:00:00.000,"Friday",6,15,319,46,"November",11,4,2019,2,1,2020,"N","N","N","","201911","Q1"
20191122,2019-11-22 00:00:00.000,"Friday",6,22,326,47,"November",11,4,2019,2,1,2020,"N","N","N","","201911","Q1"
20191129,2019-11-29 00:00:00.000,"Friday",6,29,333,48,"November",11,4,2019,2,1,2020,"N","N","N","","201911","Q1"
20201106,2020-11-06 00:00:00.000,"Friday",6,6,311,45,"November",11,4,2020,2,1,2021,"N","N","N","","202011","Q1"
20201113,2020-11-13 00:00:00.000,"Friday",6,13,318,46,"November",11,4,2020,2,1,2021,"N","N","N","","202011","Q1"
20201120,2020-11-20 00:00:00.000,"Friday",6,20,325,47,"November",11,4,2020,2,1,2021,"N","N","N","","202011","Q1"
20201127,2020-11-27 00:00:00.000,"Friday",6,27,332,48,"November",11,4,2020,2,1,2021,"N","N","N","","202011","Q1"
20211105,2021-11-05 00:00:00.000,"Friday",6,5,309,45,"November",11,4,2021,2,1,2022,"N","N","N","","202111","Q1"
20211112,2021-11-12 00:00:00.000,"Friday",6,12,316,46,"November",11,4,2021,2,1,2022,"N","N","N","","202111","Q1"
20211119,2021-11-19 00:00:00.000,"Friday",6,19,323,47,"November",11,4,2021,2,1,2022,"N","N","N","","202111","Q1"
20211126,2021-11-26 00:00:00.000,"Friday",6,26,330,48,"November",11,4,2021,2,1,2022,"N","N","N","","202111","Q1"
20221104,2022-11-04 00:00:00.000,"Friday",6,4,308,45,"November",11,4,2022,2,1,2023,"N","N","N","","202211","Q1"
20221111,2022-11-11 00:00:00.000,"Friday",6,11,315,46,"November",11,4,2022,2,1,2023,"N","N","N","","202211","Q1"
20221118,2022-11-18 00:00:00.000,"Friday",6,18,322,47,"November",11,4,2022,2,1,2023,"N","N","N","","202211","Q1"
20221125,2022-11-25 00:00:00.000,"Friday",6,25,329,48,"November",11,4,2022,2,1,2023,"N","N","N","","202211","Q1"
20231103,2023-11-03 00:00:00.000,"Friday",6,3,307,44,"November",11,4,2023,2,1,2024,"N","N","N","","202311","Q1"
20231110,2023-11-10 00:00:00.000,"Friday",6,10,314,45,"November",11,4,2023,2,1,2024,"N","N","N","","202311","Q1"
20231117,2023-11-17 00:00:00.000,"Friday",6,17,321,46,"November",11,4,2023,2,1,2024,"N","N","N","","202311","Q1"
20231124,2023-11-24 00:00:00.000,"Friday",6,24,328,47,"November",11,4,2023,2,1,2024,"N","N","N","","202311","Q1"
20241101,2024-11-01 00:00:00.000,"Friday",6,1,306,44,"November",11,4,2024,2,1,2025,"N","N","N","","202411","Q1"
20241108,2024-11-08 00:00:00.000,"Friday",6,8,313,45,"November",11,4,2024,2,1,2025,"N","N","N","","202411","Q1"
20241115,2024-11-15 00:00:00.000,"Friday",6,15,320,46,"November",11,4,2024,2,1,2025,"N","N","N","","202411","Q1"
20241122,2024-11-22 00:00:00.000,"Friday",6,22,327,47,"November",11,4,2024,2,1,2025,"N","N","N","","202411","Q1"
20241129,2024-11-29 00:00:00.000,"Friday",6,29,334,48,"November",11,4,2024,2,1,2025,"N","N","N","","202411","Q1"
20101203,2010-12-03 00:00:00.000,"Friday",6,3,337,49,"December",12,4,2010,3,1,2011,"N","N","N","","201012","Q1"
20101210,2010-12-10 00:00:00.000,"Friday",6,10,344,50,"December",12,4,2010,3,1,2011,"N","N","N","","201012","Q1"
20101217,2010-12-17 00:00:00.000,"Friday",6,17,351,51,"December",12,4,2010,3,1,2011,"N","N","N","","201012","Q1"
20101224,2010-12-24 00:00:00.000,"Friday",6,24,358,52,"December",12,4,2010,3,1,2011,"N","N","N","","201012","Q1"
20111202,2011-12-02 00:00:00.000,"Friday",6,2,336,49,"December",12,4,2011,3,1,2012,"N","N","N","","201112","Q1"
20111209,2011-12-09 00:00:00.000,"Friday",6,9,343,50,"December",12,4,2011,3,1,2012,"N","N","N","","201112","Q1"
20111216,2011-12-16 00:00:00.000,"Friday",6,16,350,51,"December",12,4,2011,3,1,2012,"N","N","N","","201112","Q1"
20111223,2011-12-23 00:00:00.000,"Friday",6,23,357,52,"December",12,4,2011,3,1,2012,"N","N","N","","201112","Q1"
20111230,2011-12-30 00:00:00.000,"Friday",6,30,364,53,"December",12,4,2011,3,1,2012,"N","N","N","","201112","Q1"
20121207,2012-12-07 00:00:00.000,"Friday",6,7,342,49,"December",12,4,2012,3,1,2013,"N","N","N","","201212","Q1"
20121214,2012-12-14 00:00:00.000,"Friday",6,14,349,50,"December",12,4,2012,3,1,2013,"N","N","N","","201212","Q1"
20121221,2012-12-21 00:00:00.000,"Friday",6,21,356,51,"December",12,4,2012,3,1,2013,"N","N","N","","201212","Q1"
20121228,2012-12-28 00:00:00.000,"Friday",6,28,363,52,"December",12,4,2012,3,1,2013,"N","N","N","","201212","Q1"
20131206,2013-12-06 00:00:00.000,"Friday",6,6,340,49,"December",12,4,2013,3,1,2014,"N","N","N","","201312","Q1"
20131213,2013-12-13 00:00:00.000,"Friday",6,13,347,50,"December",12,4,2013,3,1,2014,"N","N","N","","201312","Q1"
20131220,2013-12-20 00:00:00.000,"Friday",6,20,354,51,"December",12,4,2013,3,1,2014,"N","N","N","","201312","Q1"
20131227,2013-12-27 00:00:00.000,"Friday",6,27,361,52,"December",12,4,2013,3,1,2014,"N","N","N","","201312","Q1"
20141205,2014-12-05 00:00:00.000,"Friday",6,5,339,49,"December",12,4,2014,3,1,2015,"N","N","N","","201412","Q1"
20141212,2014-12-12 00:00:00.000,"Friday",6,12,346,50,"December",12,4,2014,3,1,2015,"N","N","N","","201412","Q1"
20141219,2014-12-19 00:00:00.000,"Friday",6,19,353,51,"December",12,4,2014,3,1,2015,"N","N","N","","201412","Q1"
20141226,2014-12-26 00:00:00.000,"Friday",6,26,360,52,"December",12,4,2014,3,1,2015,"N","N","N","","201412","Q1"
20151204,2015-12-04 00:00:00.000,"Friday",6,4,338,49,"December",12,4,2015,3,1,2016,"N","N","N","","201512","Q1"
20151211,2015-12-11 00:00:00.000,"Friday",6,11,345,50,"December",12,4,2015,3,1,2016,"N","N","N","","201512","Q1"
20151218,2015-12-18 00:00:00.000,"Friday",6,18,352,51,"December",12,4,2015,3,1,2016,"N","N","N","","201512","Q1"
20151225,2015-12-25 00:00:00.000,"Friday",6,25,359,52,"December",12,4,2015,3,1,2016,"N","N","N","","201512","Q1"
20161202,2016-12-02 00:00:00.000,"Friday",6,2,337,49,"December",12,4,2016,3,1,2017,"N","N","N","","201612","Q1"
20161209,2016-12-09 00:00:00.000,"Friday",6,9,344,50,"December",12,4,2016,3,1,2017,"N","N","N","","201612","Q1"
20161216,2016-12-16 00:00:00.000,"Friday",6,16,351,51,"December",12,4,2016,3,1,2017,"N","N","N","","201612","Q1"
20161223,2016-12-23 00:00:00.000,"Friday",6,23,358,52,"December",12,4,2016,3,1,2017,"N","N","N","","201612","Q1"
20161230,2016-12-30 00:00:00.000,"Friday",6,30,365,53,"December",12,4,2016,3,1,2017,"N","N","N","","201612","Q1"
20171201,2017-12-01 00:00:00.000,"Friday",6,1,335,48,"December",12,4,2017,3,1,2018,"N","N","N","","201712","Q1"
20171208,2017-12-08 00:00:00.000,"Friday",6,8,342,49,"December",12,4,2017,3,1,2018,"N","N","N","","201712","Q1"
20171215,2017-12-15 00:00:00.000,"Friday",6,15,349,50,"December",12,4,2017,3,1,2018,"N","N","N","","201712","Q1"
20171222,2017-12-22 00:00:00.000,"Friday",6,22,356,51,"December",12,4,2017,3,1,2018,"N","N","N","","201712","Q1"
20171229,2017-12-29 00:00:00.000,"Friday",6,29,363,52,"December",12,4,2017,3,1,2018,"N","N","N","","201712","Q1"
20181207,2018-12-07 00:00:00.000,"Friday",6,7,341,49,"December",12,4,2018,3,1,2019,"N","N","N","","201812","Q1"
20181214,2018-12-14 00:00:00.000,"Friday",6,14,348,50,"December",12,4,2018,3,1,2019,"N","N","N","","201812","Q1"
20181221,2018-12-21 00:00:00.000,"Friday",6,21,355,51,"December",12,4,2018,3,1,2019,"N","N","N","","201812","Q1"
20181228,2018-12-28 00:00:00.000,"Friday",6,28,362,52,"December",12,4,2018,3,1,2019,"N","N","N","","201812","Q1"
20191206,2019-12-06 00:00:00.000,"Friday",6,6,340,49,"December",12,4,2019,3,1,2020,"N","N","N","","201912","Q1"
20191213,2019-12-13 00:00:00.000,"Friday",6,13,347,50,"December",12,4,2019,3,1,2020,"N","N","N","","201912","Q1"
20191220,2019-12-20 00:00:00.000,"Friday",6,20,354,51,"December",12,4,2019,3,1,2020,"N","N","N","","201912","Q1"
20191227,2019-12-27 00:00:00.000,"Friday",6,27,361,52,"December",12,4,2019,3,1,2020,"N","N","N","","201912","Q1"
20201204,2020-12-04 00:00:00.000,"Friday",6,4,339,49,"December",12,4,2020,3,1,2021,"N","N","N","","202012","Q1"
20201211,2020-12-11 00:00:00.000,"Friday",6,11,346,50,"December",12,4,2020,3,1,2021,"N","N","N","","202012","Q1"
20201218,2020-12-18 00:00:00.000,"Friday",6,18,353,51,"December",12,4,2020,3,1,2021,"N","N","N","","202012","Q1"
20201225,2020-12-25 00:00:00.000,"Friday",6,25,360,52,"December",12,4,2020,3,1,2021,"N","N","N","","202012","Q1"
20211203,2021-12-03 00:00:00.000,"Friday",6,3,337,49,"December",12,4,2021,3,1,2022,"N","N","N","","202112","Q1"
20211210,2021-12-10 00:00:00.000,"Friday",6,10,344,50,"December",12,4,2021,3,1,2022,"N","N","N","","202112","Q1"
20211217,2021-12-17 00:00:00.000,"Friday",6,17,351,51,"December",12,4,2021,3,1,2022,"N","N","N","","202112","Q1"
20211224,2021-12-24 00:00:00.000,"Friday",6,24,358,52,"December",12,4,2021,3,1,2022,"N","N","N","","202112","Q1"
20221202,2022-12-02 00:00:00.000,"Friday",6,2,336,49,"December",12,4,2022,3,1,2023,"N","N","N","","202212","Q1"
20221209,2022-12-09 00:00:00.000,"Friday",6,9,343,50,"December",12,4,2022,3,1,2023,"N","N","N","","202212","Q1"
20221216,2022-12-16 00:00:00.000,"Friday",6,16,350,51,"December",12,4,2022,3,1,2023,"N","N","N","","202212","Q1"
20221223,2022-12-23 00:00:00.000,"Friday",6,23,357,52,"December",12,4,2022,3,1,2023,"N","N","N","","202212","Q1"
20221230,2022-12-30 00:00:00.000,"Friday",6,30,364,53,"December",12,4,2022,3,1,2023,"N","N","N","","202212","Q1"
20231201,2023-12-01 00:00:00.000,"Friday",6,1,335,48,"December",12,4,2023,3,1,2024,"N","N","N","","202312","Q1"
20231208,2023-12-08 00:00:00.000,"Friday",6,8,342,49,"December",12,4,2023,3,1,2024,"N","N","N","","202312","Q1"
20231215,2023-12-15 00:00:00.000,"Friday",6,15,349,50,"December",12,4,2023,3,1,2024,"N","N","N","","202312","Q1"
20231222,2023-12-22 00:00:00.000,"Friday",6,22,356,51,"December",12,4,2023,3,1,2024,"N","N","N","","202312","Q1"
20231229,2023-12-29 00:00:00.000,"Friday",6,29,363,52,"December",12,4,2023,3,1,2024,"N","N","N","","202312","Q1"
20241206,2024-12-06 00:00:00.000,"Friday",6,6,341,49,"December",12,4,2024,3,1,2025,"N","N","N","","202412","Q1"
20241213,2024-12-13 00:00:00.000,"Friday",6,13,348,50,"December",12,4,2024,3,1,2025,"N","N","N","","202412","Q1"
20241220,2024-12-20 00:00:00.000,"Friday",6,20,355,51,"December",12,4,2024,3,1,2025,"N","N","N","","202412","Q1"
20241227,2024-12-27 00:00:00.000,"Friday",6,27,362,52,"December",12,4,2024,3,1,2025,"N","N","N","","202412","Q1"
20101001,2010-10-01 00:00:00.000,"Friday",6,1,274,40,"October",10,4,2010,1,1,2011,"N","N","N","","201010","Q1"
20101008,2010-10-08 00:00:00.000,"Friday",6,8,281,41,"October",10,4,2010,1,1,2011,"N","N","N","","201010","Q1"
20101015,2010-10-15 00:00:00.000,"Friday",6,15,288,42,"October",10,4,2010,1,1,2011,"N","N","N","","201010","Q1"
20101022,2010-10-22 00:00:00.000,"Friday",6,22,295,43,"October",10,4,2010,1,1,2011,"N","N","N","","201010","Q1"
20101029,2010-10-29 00:00:00.000,"Friday",6,29,302,44,"October",10,4,2010,1,1,2011,"N","N","N","","201010","Q1"
20111007,2011-10-07 00:00:00.000,"Friday",6,7,280,41,"October",10,4,2011,1,1,2012,"N","N","N","","201110","Q1"
20111014,2011-10-14 00:00:00.000,"Friday",6,14,287,42,"October",10,4,2011,1,1,2012,"N","N","N","","201110","Q1"
20111021,2011-10-21 00:00:00.000,"Friday",6,21,294,43,"October",10,4,2011,1,1,2012,"N","N","N","","201110","Q1"
20111028,2011-10-28 00:00:00.000,"Friday",6,28,301,44,"October",10,4,2011,1,1,2012,"N","N","N","","201110","Q1"
20121005,2012-10-05 00:00:00.000,"Friday",6,5,279,40,"October",10,4,2012,1,1,2013,"N","N","N","","201210","Q1"
20121012,2012-10-12 00:00:00.000,"Friday",6,12,286,41,"October",10,4,2012,1,1,2013,"N","N","N","","201210","Q1"
20121019,2012-10-19 00:00:00.000,"Friday",6,19,293,42,"October",10,4,2012,1,1,2013,"N","N","N","","201210","Q1"
20121026,2012-10-26 00:00:00.000,"Friday",6,26,300,43,"October",10,4,2012,1,1,2013,"N","N","N","","201210","Q1"
20131004,2013-10-04 00:00:00.000,"Friday",6,4,277,40,"October",10,4,2013,1,1,2014,"N","N","N","","201310","Q1"
20131011,2013-10-11 00:00:00.000,"Friday",6,11,284,41,"October",10,4,2013,1,1,2014,"N","N","N","","201310","Q1"
20131018,2013-10-18 00:00:00.000,"Friday",6,18,291,42,"October",10,4,2013,1,1,2014,"N","N","N","","201310","Q1"
20131025,2013-10-25 00:00:00.000,"Friday",6,25,298,43,"October",10,4,2013,1,1,2014,"N","N","N","","201310","Q1"
20141003,2014-10-03 00:00:00.000,"Friday",6,3,276,40,"October",10,4,2014,1,1,2015,"N","N","N","","201410","Q1"
20141010,2014-10-10 00:00:00.000,"Friday",6,10,283,41,"October",10,4,2014,1,1,2015,"N","N","N","","201410","Q1"
20141017,2014-10-17 00:00:00.000,"Friday",6,17,290,42,"October",10,4,2014,1,1,2015,"N","N","N","","201410","Q1"
20141024,2014-10-24 00:00:00.000,"Friday",6,24,297,43,"October",10,4,2014,1,1,2015,"N","N","N","","201410","Q1"
20151002,2015-10-02 00:00:00.000,"Friday",6,2,275,40,"October",10,4,2015,1,1,2016,"N","N","N","","201510","Q1"
20151009,2015-10-09 00:00:00.000,"Friday",6,9,282,41,"October",10,4,2015,1,1,2016,"N","N","N","","201510","Q1"
20151016,2015-10-16 00:00:00.000,"Friday",6,16,289,42,"October",10,4,2015,1,1,2016,"N","N","N","","201510","Q1"
20151023,2015-10-23 00:00:00.000,"Friday",6,23,296,43,"October",10,4,2015,1,1,2016,"N","N","N","","201510","Q1"
20151030,2015-10-30 00:00:00.000,"Friday",6,30,303,44,"October",10,4,2015,1,1,2016,"N","N","N","","201510","Q1"
20161007,2016-10-07 00:00:00.000,"Friday",6,7,281,41,"October",10,4,2016,1,1,2017,"N","N","N","","201610","Q1"
20161014,2016-10-14 00:00:00.000,"Friday",6,14,288,42,"October",10,4,2016,1,1,2017,"N","N","N","","201610","Q1"
20161021,2016-10-21 00:00:00.000,"Friday",6,21,295,43,"October",10,4,2016,1,1,2017,"N","N","N","","201610","Q1"
20161028,2016-10-28 00:00:00.000,"Friday",6,28,302,44,"October",10,4,2016,1,1,2017,"N","N","N","","201610","Q1"
20171006,2017-10-06 00:00:00.000,"Friday",6,6,279,40,"October",10,4,2017,1,1,2018,"N","N","N","","201710","Q1"
20171013,2017-10-13 00:00:00.000,"Friday",6,13,286,41,"October",10,4,2017,1,1,2018,"N","N","N","","201710","Q1"
20171020,2017-10-20 00:00:00.000,"Friday",6,20,293,42,"October",10,4,2017,1,1,2018,"N","N","N","","201710","Q1"
20171027,2017-10-27 00:00:00.000,"Friday",6,27,300,43,"October",10,4,2017,1,1,2018,"N","N","N","","201710","Q1"
20181005,2018-10-05 00:00:00.000,"Friday",6,5,278,40,"October",10,4,2018,1,1,2019,"N","N","N","","201810","Q1"
20181012,2018-10-12 00:00:00.000,"Friday",6,12,285,41,"October",10,4,2018,1,1,2019,"N","N","N","","201810","Q1"
20181019,2018-10-19 00:00:00.000,"Friday",6,19,292,42,"October",10,4,2018,1,1,2019,"N","N","N","","201810","Q1"
20181026,2018-10-26 00:00:00.000,"Friday",6,26,299,43,"October",10,4,2018,1,1,2019,"N","N","N","","201810","Q1"
20191004,2019-10-04 00:00:00.000,"Friday",6,4,277,40,"October",10,4,2019,1,1,2020,"N","N","N","","201910","Q1"
20191011,2019-10-11 00:00:00.000,"Friday",6,11,284,41,"October",10,4,2019,1,1,2020,"N","N","N","","201910","Q1"
20191018,2019-10-18 00:00:00.000,"Friday",6,18,291,42,"October",10,4,2019,1,1,2020,"N","N","N","","201910","Q1"
20191025,2019-10-25 00:00:00.000,"Friday",6,25,298,43,"October",10,4,2019,1,1,2020,"N","N","N","","201910","Q1"
20201002,2020-10-02 00:00:00.000,"Friday",6,2,276,40,"October",10,4,2020,1,1,2021,"N","N","N","","202010","Q1"
20201009,2020-10-09 00:00:00.000,"Friday",6,9,283,41,"October",10,4,2020,1,1,2021,"N","N","N","","202010","Q1"
20201016,2020-10-16 00:00:00.000,"Friday",6,16,290,42,"October",10,4,2020,1,1,2021,"N","N","N","","202010","Q1"
20201023,2020-10-23 00:00:00.000,"Friday",6,23,297,43,"October",10,4,2020,1,1,2021,"N","N","N","","202010","Q1"
20201030,2020-10-30 00:00:00.000,"Friday",6,30,304,44,"October",10,4,2020,1,1,2021,"N","N","N","","202010","Q1"
20211001,2021-10-01 00:00:00.000,"Friday",6,1,274,40,"October",10,4,2021,1,1,2022,"N","N","N","","202110","Q1"
20211008,2021-10-08 00:00:00.000,"Friday",6,8,281,41,"October",10,4,2021,1,1,2022,"N","N","N","","202110","Q1"
20211015,2021-10-15 00:00:00.000,"Friday",6,15,288,42,"October",10,4,2021,1,1,2022,"N","N","N","","202110","Q1"
20211022,2021-10-22 00:00:00.000,"Friday",6,22,295,43,"October",10,4,2021,1,1,2022,"N","N","N","","202110","Q1"
20211029,2021-10-29 00:00:00.000,"Friday",6,29,302,44,"October",10,4,2021,1,1,2022,"N","N","N","","202110","Q1"
20221007,2022-10-07 00:00:00.000,"Friday",6,7,280,41,"October",10,4,2022,1,1,2023,"N","N","N","","202210","Q1"
20221014,2022-10-14 00:00:00.000,"Friday",6,14,287,42,"October",10,4,2022,1,1,2023,"N","N","N","","202210","Q1"
20221021,2022-10-21 00:00:00.000,"Friday",6,21,294,43,"October",10,4,2022,1,1,2023,"N","N","N","","202210","Q1"
20221028,2022-10-28 00:00:00.000,"Friday",6,28,301,44,"October",10,4,2022,1,1,2023,"N","N","N","","202210","Q1"
20231006,2023-10-06 00:00:00.000,"Friday",6,6,279,40,"October",10,4,2023,1,1,2024,"N","N","N","","202310","Q1"
20231013,2023-10-13 00:00:00.000,"Friday",6,13,286,41,"October",10,4,2023,1,1,2024,"N","N","N","","202310","Q1"
20231020,2023-10-20 00:00:00.000,"Friday",6,20,293,42,"October",10,4,2023,1,1,2024,"N","N","N","","202310","Q1"
20231027,2023-10-27 00:00:00.000,"Friday",6,27,300,43,"October",10,4,2023,1,1,2024,"N","N","N","","202310","Q1"
20241004,2024-10-04 00:00:00.000,"Friday",6,4,278,40,"October",10,4,2024,1,1,2025,"N","N","N","","202410","Q1"
20241011,2024-10-11 00:00:00.000,"Friday",6,11,285,41,"October",10,4,2024,1,1,2025,"N","N","N","","202410","Q1"
20241018,2024-10-18 00:00:00.000,"Friday",6,18,292,42,"October",10,4,2024,1,1,2025,"N","N","N","","202410","Q1"
20241025,2024-10-25 00:00:00.000,"Friday",6,25,299,43,"October",10,4,2024,1,1,2025,"N","N","N","","202410","Q1"
20100101,2010-01-01 00:00:00.000,"Friday",6,1,1,1,"January",1,1,2010,4,2,2010,"N","N","N","","20101","Q2"
20100108,2010-01-08 00:00:00.000,"Friday",6,8,8,2,"January",1,1,2010,4,2,2010,"N","N","N","","20101","Q2"
20100115,2010-01-15 00:00:00.000,"Friday",6,15,15,3,"January",1,1,2010,4,2,2010,"N","N","N","","20101","Q2"
20100122,2010-01-22 00:00:00.000,"Friday",6,22,22,4,"January",1,1,2010,4,2,2010,"N","N","N","","20101","Q2"
20100129,2010-01-29 00:00:00.000,"Friday",6,29,29,5,"January",1,1,2010,4,2,2010,"N","N","N","","20101","Q2"
20110107,2011-01-07 00:00:00.000,"Friday",6,7,7,2,"January",1,1,2011,4,2,2011,"N","N","N","","20111","Q2"
20110114,2011-01-14 00:00:00.000,"Friday",6,14,14,3,"January",1,1,2011,4,2,2011,"N","N","N","","20111","Q2"
20110121,2011-01-21 00:00:00.000,"Friday",6,21,21,4,"January",1,1,2011,4,2,2011,"N","N","N","","20111","Q2"
20110128,2011-01-28 00:00:00.000,"Friday",6,28,28,5,"January",1,1,2011,4,2,2011,"N","N","N","","20111","Q2"
20120106,2012-01-06 00:00:00.000,"Friday",6,6,6,1,"January",1,1,2012,4,2,2012,"N","N","N","","20121","Q2"
20120113,2012-01-13 00:00:00.000,"Friday",6,13,13,2,"January",1,1,2012,4,2,2012,"N","N","N","","20121","Q2"
20120120,2012-01-20 00:00:00.000,"Friday",6,20,20,3,"January",1,1,2012,4,2,2012,"N","N","N","","20121","Q2"
20120127,2012-01-27 00:00:00.000,"Friday",6,27,27,4,"January",1,1,2012,4,2,2012,"N","N","N","","20121","Q2"
20130104,2013-01-04 00:00:00.000,"Friday",6,4,4,1,"January",1,1,2013,4,2,2013,"N","N","N","","20131","Q2"
20130111,2013-01-11 00:00:00.000,"Friday",6,11,11,2,"January",1,1,2013,4,2,2013,"N","N","N","","20131","Q2"
20130118,2013-01-18 00:00:00.000,"Friday",6,18,18,3,"January",1,1,2013,4,2,2013,"N","N","N","","20131","Q2"
20130125,2013-01-25 00:00:00.000,"Friday",6,25,25,4,"January",1,1,2013,4,2,2013,"N","N","N","","20131","Q2"
