Expense Items,Expense Category,Month,Expense Values
"Expense re-imbursement","Other Expenses",2015-06-01 00:00:00.000,26106.280475305161
"Expense re-imbursement","Other Expenses",2015-07-01 00:00:00.000,25323.092061046005
"Expense re-imbursement","Other Expenses",2015-08-01 00:00:00.000,25323.092061046005
"Expense re-imbursement","Other Expenses",2015-09-01 00:00:00.000,25829.553902266925
"Expense re-imbursement","Other Expenses",2015-10-01 00:00:00.000,26087.849441289593
"Expense re-imbursement","Other Expenses",2015-11-01 00:00:00.000,26087.849441289593
"Expense re-imbursement","Other Expenses",2015-12-01 00:00:00.000,26087.849441289593
"Expense re-imbursement","Other Expenses",2016-01-01 00:00:00.000,26087.849441289593
"Expense re-imbursement","Other Expenses",2016-02-01 00:00:00.000,25305.213958050907
"Expense re-imbursement","Other Expenses",2016-03-01 00:00:00.000,26570.474655953454
"Expense re-imbursement","Other Expenses",2016-04-01 00:00:00.000,26836.179402512989
"Expense re-imbursement","Other Expenses",2016-05-01 00:00:00.000,27372.902990563249
"Expense re-imbursement","Other Expenses",2016-06-01 00:00:00.000,26551.715900846353
"Expense re-imbursement","Other Expenses",2016-07-01 00:00:00.000,26286.198741837889
"Expense re-imbursement","Other Expenses",2016-08-01 00:00:00.000,27074.784704093021
"Expense re-imbursement","Other Expenses",2016-09-01 00:00:00.000,27616.280398174884
"Expense re-imbursement","Other Expenses",2016-10-01 00:00:00.000,28168.60600613838
"Expense re-imbursement","Other Expenses",2016-11-01 00:00:00.000,26760.175705831462
"Expense re-imbursement","Other Expenses",2016-12-01 00:00:00.000,26492.573948773144
"Expense re-imbursement","Other Expenses",2017-01-01 00:00:00.000,25167.945251334488
"Expense re-imbursement","Other Expenses",2017-02-01 00:00:00.000,25671.304156361177
"Expense re-imbursement","Other Expenses",2017-03-01 00:00:00.000,25157.878073233951
"Expense re-imbursement","Other Expenses",2017-04-01 00:00:00.000,26164.193196163309
"Expense re-imbursement","Other Expenses",2017-05-01 00:00:00.000,25902.551264201677
"Expense re-imbursement","Other Expenses",2017-06-01 00:00:00.000,26420.602289485709
"Expense re-imbursement","Other Expenses",2017-07-01 00:00:00.000,25627.984220801136
"Expense re-imbursement","Other Expenses",2017-08-01 00:00:00.000,24346.585009761078
"Expense re-imbursement","Other Expenses",2017-09-01 00:00:00.000,24833.516709956304
"Expense re-imbursement","Other Expenses",2017-10-01 00:00:00.000,26075.19254545412
"Expense re-imbursement","Other Expenses",2017-11-01 00:00:00.000,26335.94447090866
"Expense re-imbursement","Other Expenses",2017-12-01 00:00:00.000,25545.866136781402
"Expense re-imbursement","Other Expenses",2018-01-01 00:00:00.000,26567.700782252658
"Expense re-imbursement","Other Expenses",2018-02-01 00:00:00.000,27364.731805720239
"Expense re-imbursement","Other Expenses",2018-03-01 00:00:00.000,28732.968396006254
"Expense re-imbursement","Other Expenses",2018-04-01 00:00:00.000,27870.979344126066
"Expense re-imbursement","Other Expenses",2018-05-01 00:00:00.000,27592.269550684807
"Inactive Job Costs","Other Expenses",2015-05-01 00:00:00.000,111917.95156470932
"Inactive Job Costs","Other Expenses",2015-06-01 00:00:00.000,110798.77204906225
"Inactive Job Costs","Other Expenses",2015-07-01 00:00:00.000,108582.796608081
"Inactive Job Costs","Other Expenses",2015-08-01 00:00:00.000,105325.31270983856
"Inactive Job Costs","Other Expenses",2015-09-01 00:00:00.000,101112.30020144502
"Inactive Job Costs","Other Expenses",2015-10-01 00:00:00.000,105156.79220950282
"Inactive Job Costs","Other Expenses",2015-11-01 00:00:00.000,103053.65636531275
"Inactive Job Costs","Other Expenses",2015-12-01 00:00:00.000,102023.11980165963
"Inactive Job Costs","Other Expenses",2016-01-01 00:00:00.000,99982.657405626436
"Inactive Job Costs","Other Expenses",2016-02-01 00:00:00.000,102982.13712779524
"Inactive Job Costs","Other Expenses",2016-03-01 00:00:00.000,99892.673013961379
"Inactive Job Costs","Other Expenses",2016-04-01 00:00:00.000,101890.52647424061
"Inactive Job Costs","Other Expenses",2016-05-01 00:00:00.000,96796.000150528591
"Inactive Job Costs","Other Expenses",2016-06-01 00:00:00.000,96796.000150528591
"Inactive Job Costs","Other Expenses",2016-07-01 00:00:00.000,94860.080147518
"Inactive Job Costs","Other Expenses",2016-08-01 00:00:00.000,96757.281750468363
"Inactive Job Costs","Other Expenses",2016-09-01 00:00:00.000,91919.41766294495
"Inactive Job Costs","Other Expenses",2016-10-01 00:00:00.000,92838.611839574412
"Inactive Job Costs","Other Expenses",2016-11-01 00:00:00.000,97480.542431553142
"Inactive Job Costs","Other Expenses",2016-12-01 00:00:00.000,101379.76412881525
"Inactive Job Costs","Other Expenses",2017-01-01 00:00:00.000,98338.3712049508
"Inactive Job Costs","Other Expenses",2017-02-01 00:00:00.000,102271.90605314884
"Inactive Job Costs","Other Expenses",2017-03-01 00:00:00.000,103294.62511368033
"Inactive Job Costs","Other Expenses",2017-04-01 00:00:00.000,101228.73261140673
"Inactive Job Costs","Other Expenses",2017-05-01 00:00:00.000,101228.73261140673
"Inactive Job Costs","Other Expenses",2017-06-01 00:00:00.000,99204.157959178585
"Inactive Job Costs","Other Expenses",2017-07-01 00:00:00.000,103172.32427754573
"Inactive Job Costs","Other Expenses",2017-08-01 00:00:00.000,107299.21724864758
"Inactive Job Costs","Other Expenses",2017-09-01 00:00:00.000,107299.21724864758
"Inactive Job Costs","Other Expenses",2017-10-01 00:00:00.000,110518.19376610701
"Inactive Job Costs","Other Expenses",2017-11-01 00:00:00.000,107202.6479531238
"Inactive Job Costs","Other Expenses",2017-12-01 00:00:00.000,102914.54203499884
"Inactive Job Costs","Other Expenses",2018-01-01 00:00:00.000,103943.68745534885
"Inactive Job Costs","Other Expenses",2018-02-01 00:00:00.000,101864.81370624187
"Inactive Job Costs","Other Expenses",2018-03-01 00:00:00.000,103902.1099803667
"Inactive Job Costs","Other Expenses",2018-04-01 00:00:00.000,102863.08888056304
"Inactive Job Costs","Other Expenses",2018-05-01 00:00:00.000,100805.82710295178
"Auto Expense - Tolls/Parking","Other Expenses",2015-05-01 00:00:00.000,1359.7301462976004
"Auto Expense - Tolls/Parking","Other Expenses",2015-06-01 00:00:00.000,1414.1193521495043
"Auto Expense - Tolls/Parking","Other Expenses",2015-07-01 00:00:00.000,1385.8369651065143
"Auto Expense - Tolls/Parking","Other Expenses",2015-08-01 00:00:00.000,1371.9785954554491
"Auto Expense - Tolls/Parking","Other Expenses",2015-09-01 00:00:00.000,1413.1379533191123
"Auto Expense - Tolls/Parking","Other Expenses",2015-10-01 00:00:00.000,1441.4007123854947
"Auto Expense - Tolls/Parking","Other Expenses",2015-11-01 00:00:00.000,1470.2287266332046
"Auto Expense - Tolls/Parking","Other Expenses",2015-12-01 00:00:00.000,1514.3355884322007
"Auto Expense - Tolls/Parking","Other Expenses",2016-01-01 00:00:00.000,1514.3355884322007
"Auto Expense - Tolls/Parking","Other Expenses",2016-02-01 00:00:00.000,1514.3355884322007
"Auto Expense - Tolls/Parking","Other Expenses",2016-03-01 00:00:00.000,1529.4789443165228
"Auto Expense - Tolls/Parking","Other Expenses",2016-04-01 00:00:00.000,1605.952891532349
"Auto Expense - Tolls/Parking","Other Expenses",2016-05-01 00:00:00.000,1525.6552469557314
"Auto Expense - Tolls/Parking","Other Expenses",2016-06-01 00:00:00.000,1601.9380093035179
"Auto Expense - Tolls/Parking","Other Expenses",2016-07-01 00:00:00.000,1569.8992491174474
"Auto Expense - Tolls/Parking","Other Expenses",2016-08-01 00:00:00.000,1569.8992491174474
"Auto Expense - Tolls/Parking","Other Expenses",2016-09-01 00:00:00.000,1522.8022716439241
"Auto Expense - Tolls/Parking","Other Expenses",2016-10-01 00:00:00.000,1492.3462262110454
"Auto Expense - Tolls/Parking","Other Expenses",2016-11-01 00:00:00.000,1462.4993016868243
"Auto Expense - Tolls/Parking","Other Expenses",2016-12-01 00:00:00.000,1491.7492877205609
"Auto Expense - Tolls/Parking","Other Expenses",2017-01-01 00:00:00.000,1506.6667805977668
"Auto Expense - Tolls/Parking","Other Expenses",2017-02-01 00:00:00.000,1431.3334415678783
"Auto Expense - Tolls/Parking","Other Expenses",2017-03-01 00:00:00.000,1388.3934383208421
"Auto Expense - Tolls/Parking","Other Expenses",2017-04-01 00:00:00.000,1360.6255695544251
"Auto Expense - Tolls/Parking","Other Expenses",2017-05-01 00:00:00.000,1360.6255695544251
"Auto Expense - Tolls/Parking","Other Expenses",2017-06-01 00:00:00.000,1319.8068024677923
"Auto Expense - Tolls/Parking","Other Expenses",2017-07-01 00:00:00.000,1306.6087344431144
"Auto Expense - Tolls/Parking","Other Expenses",2017-08-01 00:00:00.000,1280.4765597542521
"Auto Expense - Tolls/Parking","Other Expenses",2017-09-01 00:00:00.000,1216.4527317665395
"Auto Expense - Tolls/Parking","Other Expenses",2017-10-01 00:00:00.000,1155.6300951782125
"Auto Expense - Tolls/Parking","Other Expenses",2017-11-01 00:00:00.000,1190.2989980335587
"Auto Expense - Tolls/Parking","Other Expenses",2017-12-01 00:00:00.000,1178.3960080532231
"Auto Expense - Tolls/Parking","Other Expenses",2018-01-01 00:00:00.000,1190.1799681337554
"Auto Expense - Tolls/Parking","Other Expenses",2018-02-01 00:00:00.000,1190.1799681337554
"Auto Expense - Tolls/Parking","Other Expenses",2018-03-01 00:00:00.000,1166.3763687710803
"Auto Expense - Tolls/Parking","Other Expenses",2018-04-01 00:00:00.000,1178.040132458791
"Auto Expense - Tolls/Parking","Other Expenses",2018-05-01 00:00:00.000,1119.1381258358515
"Miscellaneous Const. Expenses","Other Expenses",2015-05-01 00:00:00.000,2057.2642603426634
"Miscellaneous Const. Expenses","Other Expenses",2015-06-01 00:00:00.000,2098.4095455495167
"Miscellaneous Const. Expenses","Other Expenses",2015-07-01 00:00:00.000,2119.3936410050119
"Miscellaneous Const. Expenses","Other Expenses",2015-08-01 00:00:00.000,2034.6178953648114
"Miscellaneous Const. Expenses","Other Expenses",2015-09-01 00:00:00.000,1953.2331795502187
"Miscellaneous Const. Expenses","Other Expenses",2015-10-01 00:00:00.000,1972.7655113457208
"Miscellaneous Const. Expenses","Other Expenses",2015-11-01 00:00:00.000,2012.2208215726353
"Miscellaneous Const. Expenses","Other Expenses",2015-12-01 00:00:00.000,1911.6097804940036
"Miscellaneous Const. Expenses","Other Expenses",2016-01-01 00:00:00.000,1854.2614870791833
"Miscellaneous Const. Expenses","Other Expenses",2016-02-01 00:00:00.000,1891.3467168207671
"Miscellaneous Const. Expenses","Other Expenses",2016-03-01 00:00:00.000,1796.7793809797288
"Miscellaneous Const. Expenses","Other Expenses",2016-04-01 00:00:00.000,1886.6183500287152
"Miscellaneous Const. Expenses","Other Expenses",2016-05-01 00:00:00.000,1962.0830840298638
"Miscellaneous Const. Expenses","Other Expenses",2016-06-01 00:00:00.000,1883.5997606686692
"Miscellaneous Const. Expenses","Other Expenses",2016-07-01 00:00:00.000,1827.0917678486089
"Miscellaneous Const. Expenses","Other Expenses",2016-08-01 00:00:00.000,1900.1754385625536
"Miscellaneous Const. Expenses","Other Expenses",2016-09-01 00:00:00.000,1805.1666666344258
"Miscellaneous Const. Expenses","Other Expenses",2016-10-01 00:00:00.000,1877.3733332998031
"Miscellaneous Const. Expenses","Other Expenses",2016-11-01 00:00:00.000,1971.2419999647932
"Miscellaneous Const. Expenses","Other Expenses",2016-12-01 00:00:00.000,1872.6798999665534
"Miscellaneous Const. Expenses","Other Expenses",2017-01-01 00:00:00.000,1835.2263019672225
"Miscellaneous Const. Expenses","Other Expenses",2017-02-01 00:00:00.000,1816.8740389475504
"Miscellaneous Const. Expenses","Other Expenses",2017-03-01 00:00:00.000,1762.3678177791237
"Miscellaneous Const. Expenses","Other Expenses",2017-04-01 00:00:00.000,1709.49678324575
"Miscellaneous Const. Expenses","Other Expenses",2017-05-01 00:00:00.000,1726.5917510782076
"Miscellaneous Const. Expenses","Other Expenses",2017-06-01 00:00:00.000,1778.3895036105537
"Miscellaneous Const. Expenses","Other Expenses",2017-07-01 00:00:00.000,1813.9572936827649
"Miscellaneous Const. Expenses","Other Expenses",2017-08-01 00:00:00.000,1886.5155854300756
"Miscellaneous Const. Expenses","Other Expenses",2017-09-01 00:00:00.000,1980.8413647015796
"Miscellaneous Const. Expenses","Other Expenses",2017-10-01 00:00:00.000,1881.7992964665007
"Miscellaneous Const. Expenses","Other Expenses",2017-11-01 00:00:00.000,1938.2532753604955
"Miscellaneous Const. Expenses","Other Expenses",2017-12-01 00:00:00.000,1841.3406115924706
"Miscellaneous Const. Expenses","Other Expenses",2018-01-01 00:00:00.000,1859.7540177083954
"Miscellaneous Const. Expenses","Other Expenses",2018-02-01 00:00:00.000,1934.1441784167314
"Miscellaneous Const. Expenses","Other Expenses",2018-03-01 00:00:00.000,1992.1685037692332
"Miscellaneous Const. Expenses","Other Expenses",2018-04-01 00:00:00.000,2012.0901888069254
"Miscellaneous Const. Expenses","Other Expenses",2018-05-01 00:00:00.000,1991.9692869188561
"Rental Yard/Storage","Other Expenses",2015-05-01 00:00:00.000,556.462595304
"Rental Yard/Storage","Other Expenses",2015-06-01 00:00:00.000,573.15647316312015
"Rental Yard/Storage","Other Expenses",2015-07-01 00:00:00.000,567.42490843148892
"Rental Yard/Storage","Other Expenses",2015-08-01 00:00:00.000,595.7961538530634
"Rental Yard/Storage","Other Expenses",2015-09-01 00:00:00.000,595.7961538530634
"Rental Yard/Storage","Other Expenses",2015-10-01 00:00:00.000,589.83819231453265
"Rental Yard/Storage","Other Expenses",2015-11-01 00:00:00.000,566.2446646219513
"Rental Yard/Storage","Other Expenses",2015-12-01 00:00:00.000,583.23200456060988
"Rental Yard/Storage","Other Expenses",2016-01-01 00:00:00.000,589.064324606216
"Rental Yard/Storage","Other Expenses",2016-02-01 00:00:00.000,559.61110837590525
"Rental Yard/Storage","Other Expenses",2016-03-01 00:00:00.000,559.61110837590525
"Rental Yard/Storage","Other Expenses",2016-04-01 00:00:00.000,554.01499729214618
"Rental Yard/Storage","Other Expenses",2016-05-01 00:00:00.000,576.175597183832
"Rental Yard/Storage","Other Expenses",2016-06-01 00:00:00.000,576.175597183832
"Rental Yard/Storage","Other Expenses",2016-07-01 00:00:00.000,553.12857329647875
"Rental Yard/Storage","Other Expenses",2016-08-01 00:00:00.000,558.65985902944351
"Rental Yard/Storage","Other Expenses",2016-09-01 00:00:00.000,547.48666184885462
"Rental Yard/Storage","Other Expenses",2016-10-01 00:00:00.000,531.062061993389
"Rental Yard/Storage","Other Expenses",2016-11-01 00:00:00.000,546.99392385319072
"Rental Yard/Storage","Other Expenses",2016-12-01 00:00:00.000,568.87368080731835
"Rental Yard/Storage","Other Expenses",2017-01-01 00:00:00.000,557.49620719117206
"Rental Yard/Storage","Other Expenses",2017-02-01 00:00:00.000,540.77132097543688
"Rental Yard/Storage","Other Expenses",2017-03-01 00:00:00.000,546.17903418519131
"Rental Yard/Storage","Other Expenses",2017-04-01 00:00:00.000,524.33187281778362
"Rental Yard/Storage","Other Expenses",2017-05-01 00:00:00.000,508.60191663325008
"Rental Yard/Storage","Other Expenses",2017-06-01 00:00:00.000,483.17182080158756
"Rental Yard/Storage","Other Expenses",2017-07-01 00:00:00.000,507.330411841667
"Rental Yard/Storage","Other Expenses",2017-08-01 00:00:00.000,497.18380360483371
"Rental Yard/Storage","Other Expenses",2017-09-01 00:00:00.000,492.21196556878533
"Rental Yard/Storage","Other Expenses",2017-10-01 00:00:00.000,516.82256384722461
"Rental Yard/Storage","Other Expenses",2017-11-01 00:00:00.000,521.990789485697
"Rental Yard/Storage","Other Expenses",2017-12-01 00:00:00.000,506.331065801126
"Rental Yard/Storage","Other Expenses",2018-01-01 00:00:00.000,526.584308433171
"Rental Yard/Storage","Other Expenses",2018-02-01 00:00:00.000,505.52093609584421
"Rental Yard/Storage","Other Expenses",2018-03-01 00:00:00.000,500.46572673488578
"Rental Yard/Storage","Other Expenses",2018-04-01 00:00:00.000,515.47969853693235
"Rental Yard/Storage","Other Expenses",2018-05-01 00:00:00.000,520.63449552230168
"Quality Assurance","Other Expenses",2015-05-01 00:00:00.000,886.42095181516811
"Quality Assurance","Other Expenses",2015-06-01 00:00:00.000,930.74199940592655
"Quality Assurance","Other Expenses",2015-07-01 00:00:00.000,884.20489943563018
"Quality Assurance","Other Expenses",2015-08-01 00:00:00.000,910.73104641869918
"Quality Assurance","Other Expenses",2015-09-01 00:00:00.000,910.73104641869918
"Quality Assurance","Other Expenses",2015-10-01 00:00:00.000,865.194494097764
"Quality Assurance","Other Expenses",2015-11-01 00:00:00.000,847.89060421580871
"Quality Assurance","Other Expenses",2015-12-01 00:00:00.000,822.45388608933445
"Quality Assurance","Other Expenses",2016-01-01 00:00:00.000,797.78026950665446
"Quality Assurance","Other Expenses",2016-02-01 00:00:00.000,773.84686142145483
"Quality Assurance","Other Expenses",2016-03-01 00:00:00.000,766.10839280724031
"Quality Assurance","Other Expenses",2016-04-01 00:00:00.000,781.43056066338511
"Quality Assurance","Other Expenses",2016-05-01 00:00:00.000,773.61625505675124
"Quality Assurance","Other Expenses",2016-06-01 00:00:00.000,773.61625505675124
"Quality Assurance","Other Expenses",2016-07-01 00:00:00.000,789.08858015788621
"Quality Assurance","Other Expenses",2016-08-01 00:00:00.000,749.63415114999191
"Quality Assurance","Other Expenses",2016-09-01 00:00:00.000,757.13049266149187
"Quality Assurance","Other Expenses",2016-10-01 00:00:00.000,741.98788280826193
"Quality Assurance","Other Expenses",2016-11-01 00:00:00.000,719.72824632401409
"Quality Assurance","Other Expenses",2016-12-01 00:00:00.000,705.33368139753384
"Quality Assurance","Other Expenses",2017-01-01 00:00:00.000,684.1736709556078
"Quality Assurance","Other Expenses",2017-02-01 00:00:00.000,704.698881084276
"Quality Assurance","Other Expenses",2017-03-01 00:00:00.000,739.93382513848985
"Quality Assurance","Other Expenses",2017-04-01 00:00:00.000,747.3331633898747
"Quality Assurance","Other Expenses",2017-05-01 00:00:00.000,717.43983685427963
"Quality Assurance","Other Expenses",2017-06-01 00:00:00.000,738.963031959908
"Quality Assurance","Other Expenses",2017-07-01 00:00:00.000,724.18377132070987
"Quality Assurance","Other Expenses",2017-08-01 00:00:00.000,724.18377132070987
"Quality Assurance","Other Expenses",2017-09-01 00:00:00.000,716.94193360750273
"Quality Assurance","Other Expenses",2017-10-01 00:00:00.000,716.94193360750273
