Zip,city,state,latitude,longitude,timezone,dst
11380,"Elmhurst","NY",40.651378,-73.870779,-5,1
11381,"Flushing","NY",40.651378,-73.870779,-5,1
11385,"Ridgewood","NY",40.703069,-73.89285,-5,1
11386,"Ridgewood","NY",40.651378,-73.870779,-5,1
11388,"Flushing","NY",40.651378,-73.870779,-5,1
11390,"Flushing","NY",40.651378,-73.870779,-5,1
11405,"Jamaica","NY",40.651378,-73.870779,-5,1
11411,"Cambria Heights","NY",40.693538,-73.73574,-5,1
11412,"Saint Albans","NY",40.697188,-73.75948,-5,1
11413,"Springfield Gardens","NY",40.670138,-73.75141,-5,1
11414,"Howard Beach","NY",40.658188,-73.84321,-5,1
11415,"Kew Gardens","NY",40.706903,-73.82973,-5,1
11416,"Ozone Park","NY",40.683301,-73.8503,-5,1
11417,"Ozone Park","NY",40.675534,-73.84476,-5,1
11418,"Richmond Hill","NY",40.698485,-73.83365,-5,1
11419,"South Richmond Hill","NY",40.688688,-73.82216,-5,1
11420,"South Ozone Park","NY",40.673138,-73.81443,-5,1
11421,"Woodhaven","NY",40.69087,-73.85828,-5,1
11422,"Rosedale","NY",40.662538,-73.73514,-5,1
11423,"Hollis","NY",40.714261,-73.76824,-5,1
11424,"Jamaica","NY",40.651378,-73.870779,-5,1
11425,"Jamaica","NY",40.651378,-73.870779,-5,1
11426,"Bellerose","NY",40.732239,-73.72108,-5,1
11427,"Queens Village","NY",40.728235,-73.74782,-5,1
11428,"Queens Village","NY",40.719981,-73.74127,-5,1
11429,"Queens Village","NY",40.708833,-73.73903,-5,1
11430,"Jamaica","NY",40.650519,-73.79567,-5,1
11431,"Jamaica","NY",40.686903,-73.850143,-5,1
11432,"Jamaica","NY",40.714144,-73.79324,-5,1
11433,"Jamaica","NY",40.696538,-73.78734,-5,1
11434,"Jamaica","NY",40.674888,-73.7727,-5,1
11435,"Jamaica","NY",40.700068,-73.80986,-5,1
11436,"Jamaica","NY",40.674146,-73.79687,-5,1
11439,"Jamaica","NY",40.722008,-73.790822,-5,1
11451,"Jamaica","NY",40.651378,-73.870779,-5,1
11484,"Jamaica","NY",40.651378,-73.870779,-5,1
11499,"Jamaica","NY",40.651378,-73.870779,-5,1
11501,"Mineola","NY",40.747188,-73.63808,-5,1
11507,"Albertson","NY",40.769942,-73.65004,-5,1
11509,"Atlantic Beach","NY",40.589538,-73.72915,-5,1
11510,"Baldwin","NY",40.654112,-73.6095,-5,1
11514,"Carle Place","NY",40.750132,-73.61328,-5,1
11516,"Cedarhurst","NY",40.627386,-73.72852,-5,1
11518,"East Rockaway","NY",40.639575,-73.66703,-5,1
11520,"Freeport","NY",40.653935,-73.587,-5,1
11530,"Garden City","NY",40.725257,-73.64056,-5,1
11531,"Garden City","NY",40.754757,-73.601772,-5,1
11535,"Garden City","NY",40.754757,-73.601772,-5,1
11536,"Garden City","NY",40.754757,-73.601772,-5,1
11542,"Glen Cove","NY",40.864757,-73.62609,-5,1
11545,"Glen Head","NY",40.823957,-73.60415,-5,1
11547,"Glenwood Landing","NY",40.828143,-73.64401,-5,1
11548,"Greenvale","NY",40.813187,-73.62561,-5,1
11549,"Hempstead","NY",40.754757,-73.601772,-5,1
11550,"Hempstead","NY",40.702271,-73.61741,-5,1
11551,"Hempstead","NY",40.754757,-73.601772,-5,1
11552,"West Hempstead","NY",40.6949,-73.65394,-5,1
11553,"Uniondale","NY",40.703502,-73.59306,-5,1
11554,"East Meadow","NY",40.7143,-73.55527,-5,1
11555,"Uniondale","NY",40.754757,-73.601772,-5,1
11556,"Uniondale","NY",40.754757,-73.601772,-5,1
11557,"Hewlett","NY",40.639534,-73.69253,-5,1
11558,"Island Park","NY",40.603159,-73.65515,-5,1
11559,"Lawrence","NY",40.61579,-73.73126,-5,1
11560,"Locust Valley","NY",40.881957,-73.59417,-5,1
11561,"Long Beach","NY",40.588154,-73.66517,-5,1
11562,"Lynbrook","NY",40.665202,-73.668274,-5,1
11563,"Lynbrook","NY",40.656974,-73.67306,-5,1
11564,"Lynbrook","NY",40.754757,-73.601772,-5,1
11565,"Malverne","NY",40.675249,-73.67298,-5,1
11566,"Merrick","NY",40.666575,-73.55475,-5,1
11568,"Old Westbury","NY",40.787368,-73.60119,-5,1
11569,"Point Lookout","NY",40.593996,-73.58039,-5,1
11570,"Rockville Centre","NY",40.663935,-73.63792,-5,1
11571,"Rockville Centre","NY",40.754757,-73.601772,-5,1
11572,"Oceanside","NY",40.636286,-73.6374,-5,1
11575,"Roosevelt","NY",40.679413,-73.58694,-5,1
11576,"Roslyn","NY",40.793839,-73.65156,-5,1
11577,"Roslyn Heights","NY",40.785642,-73.64006,-5,1
11579,"Sea Cliff","NY",40.846388,-73.64452,-5,1
11580,"Valley Stream","NY",40.673,-73.70346,-5,1
11581,"Valley Stream","NY",40.651733,-73.71079,-5,1
11582,"Valley Stream","NY",40.754757,-73.601772,-5,1
11583,"Valley Stream","NY",40.754757,-73.601772,-5,1
11588,"Uniondale","NY",40.754757,-73.601772,-5,1
11590,"Westbury","NY",40.756287,-73.57536,-5,1
11592,"Rockville Centre","NY",40.621753,-73.632673,-5,1
11593,"Westbury","NY",40.754757,-73.601772,-5,1
11594,"Westbury","NY",40.754757,-73.601772,-5,1
11595,"Westbury","NY",40.754757,-73.601772,-5,1
11596,"Williston Park","NY",40.758283,-73.64259,-5,1
11597,"Westbury","NY",40.754757,-73.601772,-5,1
11598,"Woodmere","NY",40.633103,-73.71404,-5,1
11599,"Garden City","NY",40.607574,-73.742691,-5,1
11690,"Far Rockaway","NY",40.651378,-73.870779,-5,1
11691,"Far Rockaway","NY",40.60002,-73.75962,-5,1
11692,"Arverne","NY",40.592939,-73.79568,-5,1
11693,"Far Rockaway","NY",40.596959,-73.81978,-5,1
11694,"Rockaway Park","NY",40.57649,-73.84721,-5,1
11695,"Far Rockaway","NY",40.651378,-73.870779,-5,1
11696,"Inwood","NY",40.651378,-73.870779,-5,1
11697,"Breezy Point","NY",40.560167,-73.90891,-5,1
11701,"Amityville","NY",40.6851,-73.41317,-5,1
11702,"Babylon","NY",40.687649,-73.32549,-5,1
11703,"North Babylon","NY",40.733398,-73.32257,-5,1
11704,"West Babylon","NY",40.719249,-73.35829,-5,1
11705,"Bayport","NY",40.74485,-73.055,-5,1
11706,"Bay Shore","NY",40.729098,-73.25607,-5,1
11707,"West Babylon","NY",40.922326,-72.637078,-5,1
11708,"Amityville","NY",40.922326,-72.637078,-5,1
11709,"Bayville","NY",40.907277,-73.55713,-5,1
11710,"Bellmore","NY",40.673438,-73.53382,-5,1
11713,"Bellport","NY",40.771447,-72.94663,-5,1
11714,"Bethpage","NY",40.740662,-73.48631,-5,1
11715,"Blue Point","NY",40.74897,-73.03436,-5,1
11716,"Bohemia","NY",40.770042,-73.11376,-5,1
11717,"Brentwood","NY",40.783954,-73.24517,-5,1
11718,"Brightwaters","NY",40.720746,-73.26614,-5,1
11719,"Brookhaven","NY",40.780058,-72.91566,-5,1
11720,"Centereach","NY",40.868946,-73.08009,-5,1
11721,"Centerport","NY",40.890598,-73.37536,-5,1
11722,"Central Islip","NY",40.784874,-73.19924,-5,1
11724,"Cold Spring Harbor","NY",40.865731,-73.44645,-5,1
11725,"Commack","NY",40.841522,-73.28001,-5,1
11726,"Copiague","NY",40.680892,-73.39609,-5,1
11727,"Coram","NY",40.884895,-73.00501,-5,1
11729,"Deer Park","NY",40.760698,-73.33007,-5,1
11730,"East Islip","NY",40.72921,-73.18073,-5,1
11731,"East Northport","NY",40.865998,-73.31796,-5,1
11732,"East Norwich","NY",40.848766,-73.53478,-5,1
11733,"East Setauket","NY",40.932053,-73.10666,-5,1
11735,"Farmingdale","NY",40.725968,-73.44151,-5,1
11736,"Farmingdale","NY",40.754757,-73.601772,-5,1
11737,"Farmingdale","NY",40.754757,-73.601772,-5,1
11738,"Farmingville","NY",40.83469,-73.0386,-5,1
11739,"Great River","NY",40.922326,-72.637078,-5,1
11740,"Greenlawn","NY",40.862565,-73.36221,-5,1
11741,"Holbrook","NY",40.799706,-73.07485,-5,1
11742,"Holtsville","NY",40.810606,-73.04036,-5,1
11743,"Huntington","NY",40.867498,-73.41146,-5,1
11745,"Smithtown","NY",40.922326,-72.637078,-5,1
11746,"Huntington Station","NY",40.821698,-73.37553,-5,1
11747,"Melville","NY",40.791593,-73.40543,-5,1
11749,"Islandia","NY",40.922326,-72.637078,-5,1
11750,"Huntington Station","NY",40.922326,-72.637078,-5,1
11751,"Islip","NY",40.734212,-73.21416,-5,1
11752,"Islip Terrace","NY",40.754386,-73.18326,-5,1
11753,"Jericho","NY",40.786544,-73.53675,-5,1
11754,"Kings Park","NY",40.888497,-73.24258,-5,1
11755,"Lake Grove","NY",40.855402,-73.11839,-5,1
11756,"Levittown","NY",40.724883,-73.51739,-5,1
11757,"Lindenhurst","NY",40.690049,-73.37442,-5,1
11758,"Massapequa","NY",40.68085,-73.46289,-5,1
11760,"Hauppauge","NY",40.810246,-73.191789,-5,1
11762,"Massapequa Park","NY",40.68505,-73.44681,-5,1
11763,"Medford","NY",40.820786,-72.98375,-5,1
11764,"Miller Place","NY",40.946506,-72.98837,-5,1
11765,"Mill Neck","NY",40.88889,-73.55608,-5,1
11766,"Mount Sinai","NY",40.929242,-73.01317,-5,1
11767,"Nesconset","NY",40.842962,-73.14303,-5,1
11768,"Northport","NY",40.905647,-73.33114,-5,1
11769,"Oakdale","NY",40.736011,-73.1296,-5,1
11770,"Ocean Beach","NY",40.643951,-73.16115,-5,1
11771,"Oyster Bay","NY",40.868882,-73.52292,-5,1
11772,"Patchogue","NY",40.770898,-73.00213,-5,1
11773,"Syosset","NY",40.754757,-73.601772,-5,1
11774,"Farmingdale","NY",40.754757,-73.601772,-5,1
11775,"Melville","NY",40.922326,-72.637078,-5,1
11776,"Port Jefferson Station","NY",40.911082,-73.04966,-5,1
11777,"Port Jefferson","NY",40.946103,-73.06222,-5,1
11778,"Rocky Point","NY",40.954093,-72.92884,-5,1
11779,"Ronkonkoma","NY",40.818826,-73.1187,-5,1
11780,"Saint James","NY",40.884394,-73.15868,-5,1
11782,"Sayville","NY",40.739869,-73.07198,-5,1
11783,"Seaford","NY",40.679752,-73.48959,-5,1
11784,"Selden","NY",40.869274,-73.04254,-5,1
11786,"Shoreham","NY",40.94993,-72.89533,-5,1
11787,"Smithtown","NY",40.853343,-73.20777,-5,1
11788,"Hauppauge","NY",40.819266,-73.20967,-5,1
11789,"Sound Beach","NY",40.955586,-72.9733,-5,1
11790,"Stony Brook","NY",40.906174,-73.12748,-5,1
11791,"Syosset","NY",40.815215,-73.50057,-5,1
11792,"Wading River","NY",40.953261,-72.8368,-5,1
11793,"Wantagh","NY",40.676649,-73.51122,-5,1
11794,"Stony Brook","NY",40.922326,-72.637078,-5,1
11795,"West Islip","NY",40.713459,-73.3001,-5,1
11796,"West Sayville","NY",40.731954,-73.10081,-5,1
11797,"Woodbury","NY",40.813801,-73.46912,-5,1
11798,"Wyandanch","NY",40.752098,-73.36516,-5,1
11801,"Hicksville","NY",40.763355,-73.52323,-5,1
11802,"Hicksville","NY",40.754757,-73.601772,-5,1
11803,"Plainview","NY",40.779911,-73.47948,-5,1
11804,"Old Bethpage","NY",40.765378,-73.45781,-5,1
11805,"Mid Island","NY",40.922326,-72.637078,-5,1
11815,"Hicksville","NY",40.754757,-73.601772,-5,1
11819,"Hicksville","NY",40.754757,-73.601772,-5,1
11853,"Jericho","NY",40.754757,-73.601772,-5,1
11854,"Hicksville","NY",40.754757,-73.601772,-5,1
11855,"Hicksville","NY",40.754757,-73.601772,-5,1
11901,"Riverhead","NY",40.926595,-72.65327,-5,1
11930,"Amagansett","NY",40.985301,-72.10411,-5,1
11931,"Aquebogue","NY",40.922326,-72.637078,-5,1
11932,"Bridgehampton","NY",40.939075,-72.30514,-5,1
11933,"Calverton","NY",40.933429,-72.74646,-5,1
11934,"Center Moriches","NY",40.797772,-72.79719,-5,1
11935,"Cutchogue","NY",41.012868,-72.4723,-5,1
11937,"East Hampton","NY",40.995384,-72.18564,-5,1
11939,"East Marion","NY",41.128923,-72.34189,-5,1
11940,"East Moriches","NY",40.806287,-72.75673,-5,1
11941,"Eastport","NY",40.824658,-72.72356,-5,1
11942,"East Quogue","NY",40.84867,-72.57794,-5,1
11944,"Greenport","NY",41.103838,-72.36729,-5,1
11946,"Hampton Bays","NY",40.875897,-72.52063,-5,1
11947,"Jamesport","NY",40.943323,-72.57996,-5,1
11948,"Laurel","NY",40.961916,-72.55024,-5,1
11949,"Manorville","NY",40.855861,-72.79736,-5,1
11950,"Mastic","NY",40.80481,-72.84664,-5,1
11951,"Mastic Beach","NY",40.763634,-72.84554,-5,1
11952,"Mattituck","NY",40.994649,-72.53731,-5,1
11953,"Middle Island","NY",40.886267,-72.9552,-5,1
11954,"Montauk","NY",41.03831,-71.9506,-5,1
11955,"Moriches","NY",40.805789,-72.82092,-5,1
11956,"New Suffolk","NY",40.991836,-72.47505,-5,1
11957,"Orient","NY",41.151826,-72.27511,-5,1
11958,"Peconic","NY",41.03687,-72.45341,-5,1
11959,"Quogue","NY",40.825411,-72.60506,-5,1
11960,"Remsenburg","NY",40.803923,-72.70421,-5,1
11961,"Ridge","NY",40.89609,-72.87824,-5,1
11962,"Sagaponack","NY",40.937683,-72.26831,-5,1
11963,"Sag Harbor","NY",40.99628,-72.31074,-5,1
11964,"Shelter Island","NY",41.060843,-72.33159,-5,1
11965,"Shelter Island Heights","NY",41.07815,-72.35093,-5,1
11967,"Shirley","NY",40.794317,-72.87181,-5,1
11968,"Southampton","NY",40.904348,-72.40714,-5,1
11969,"Southampton","NY",40.922326,-72.637078,-5,1
11970,"South Jamesport","NY",40.941363,-72.57502,-5,1
11971,"Southold","NY",41.059209,-72.42041,-5,1
11972,"Speonk","NY",40.8204,-72.70113,-5,1
11973,"Upton","NY",40.922326,-72.637078,-5,1
11975,"Wainscott","NY",40.947419,-72.24505,-5,1
11976,"Water Mill","NY",40.919693,-72.34407,-5,1
11977,"Westhampton","NY",40.81819,-72.67835,-5,1
11978,"Westhampton Beach","NY",40.816142,-72.63449,-5,1
11980,"Yaphank","NY",40.832858,-72.91611,-5,1
12007,"Alcove","NY",42.482455,-73.936671,-5,1
12008,"Alplaus","NY",42.853043,-73.9029,-5,1
12009,"Altamont","NY",42.698692,-74.03148,-5,1
12010,"Amsterdam","NY",42.940644,-74.17899,-5,1
12015,"Athens","NY",42.279649,-73.81701,-5,1
12016,"Auriesville","NY",42.910206,-74.423606,-5,1
12017,"Austerlitz","NY",42.323565,-73.45257,-5,1
12018,"Averill Park","NY",42.62742,-73.53494,-5,1
12019,"Ballston Lake","NY",42.916343,-73.86657,-5,1
12020,"Ballston Spa","NY",43.006309,-73.8604,-5,1
12022,"Berlin","NY",42.681107,-73.3489,-5,1
12023,"Berne","NY",42.610306,-74.15692,-5,1
12024,"Brainard","NY",42.494981,-73.510676,-5,1
12025,"Broadalbin","NY",43.07681,-74.15332,-5,1
12027,"Burnt Hills","NY",42.912175,-73.90355,-5,1
12028,"Buskirk","NY",42.932315,-73.44521,-5,1
12029,"Canaan","NY",42.399159,-73.42757,-5,1
12031,"Carlisle","NY",42.770985,-74.44694,-5,1
12032,"Caroga Lake","NY",43.158567,-74.49646,-5,1
12033,"Castleton On Hudson","NY",42.534631,-73.71327,-5,1
12035,"Central Bridge","NY",42.722477,-74.35064,-5,1
12036,"Charlotteville","NY",42.546034,-74.67315,-5,1
12037,"Chatham","NY",42.346758,-73.57852,-5,1
12040,"Cherry Plain","NY",42.646742,-73.371611,-5,1
12041,"Clarksville","NY",42.543326,-73.97403,-5,1
12042,"Climax","NY",42.403719,-73.90875,-5,1
12043,"Cobleskill","NY",42.696926,-74.52436,-5,1
12045,"Coeymans","NY",42.474135,-73.79335,-5,1
12046,"Coeymans Hollow","NY",42.475609,-73.92656,-5,1
12047,"Cohoes","NY",42.773777,-73.70793,-5,1
12050,"Columbiaville","NY",42.317154,-73.748555,-5,1
12051,"Coxsackie","NY",42.353773,-73.82774,-5,1
12052,"Cropseyville","NY",42.74891,-73.49405,-5,1
12053,"Delanson","NY",42.749499,-74.18601,-5,1
12054,"Delmar","NY",42.614979,-73.84086,-5,1
12055,"Dormansville","NY",42.614852,-73.970812,-5,1
12056,"Duanesburg","NY",42.767853,-74.09083,-5,1
12057,"Eagle Bridge","NY",42.959229,-73.35236,-5,1
12058,"Earlton","NY",42.350557,-73.91978,-5,1
12059,"East Berne","NY",42.621933,-74.05574,-5,1
12060,"East Chatham","NY",42.41956,-73.50412,-5,1
12061,"East Greenbush","NY",42.593047,-73.67343,-5,1
12062,"East Nassau","NY",42.525531,-73.50207,-5,1
12063,"East Schodack","NY",42.559697,-73.63335,-5,1
12064,"East Worcester","NY",42.615422,-74.6595,-5,1
12065,"Clifton Park","NY",42.853676,-73.78445,-5,1
12066,"Esperance","NY",42.784091,-74.3116,-5,1
12067,"Feura Bush","NY",42.561226,-73.92528,-5,1
12068,"Fonda","NY",42.953913,-74.37883,-5,1
12069,"Fort Hunter","NY",42.945701,-74.263312,-5,1
12070,"Fort Johnson","NY",42.970827,-74.24778,-5,1
12071,"Fultonham","NY",42.565907,-74.41457,-5,1
12072,"Fultonville","NY",42.896974,-74.37495,-5,1
12073,"Gallupville","NY",42.592287,-74.438129,-5,1
12074,"Galway","NY",43.068203,-74.05526,-5,1
12075,"Ghent","NY",42.305793,-73.6514,-5,1
12076,"Gilboa","NY",42.425405,-74.40616,-5,1
12077,"Glenmont","NY",42.600551,-73.79621,-5,1
12078,"Gloversville","NY",43.069562,-74.3436,-5,1
12081,"Nassau","NY",42.59362,-73.566328,-5,1
12082,"Grafton","NY",42.772624,-73.446834,-5,1
12083,"Greenville","NY",42.430684,-74.03728,-5,1
12084,"Guilderland","NY",42.698231,-73.89906,-5,1
12085,"Guilderland Center","NY",42.694777,-73.905271,-5,1
12086,"Hagaman","NY",42.981745,-74.14257,-5,1
12087,"Hannacroix","NY",42.434883,-73.89271,-5,1
12089,"Hoosick","NY",42.866666,-73.318113,-5,1
12090,"Hoosick Falls","NY",42.888816,-73.3555,-5,1
12092,"Howes Cave","NY",42.691779,-74.37513,-5,1
12093,"Jefferson","NY",42.496939,-74.62813,-5,1
12094,"Johnsonville","NY",42.899334,-73.49006,-5,1
12095,"Johnstown","NY",43.014523,-74.38473,-5,1
12103,"Knox","NY",42.6464,-74.130201,-5,1
12106,"Kinderhook","NY",42.388394,-73.70726,-5,1
12107,"Knox","NY",42.660046,-74.116812,-5,1
12108,"Lake Pleasant","NY",43.525388,-74.40875,-5,1
12110,"Latham","NY",42.74964,-73.76802,-5,1
12111,"Latham","NY",42.614852,-73.970812,-5,1
12115,"Malden Bridge","NY",42.469991,-73.58587,-5,1
12116,"Maryland","NY",42.538589,-74.92185,-5,1
12117,"Mayfield","NY",43.146907,-74.23466,-5,1
12118,"Mechanicville","NY",42.915904,-73.70539,-5,1
12120,"Medusa","NY",42.456127,-74.14059,-5,1
12121,"Melrose","NY",42.851106,-73.61867,-5,1
12122,"Middleburgh","NY",42.558318,-74.31458,-5,1
12123,"Nassau","NY",42.522197,-73.60613,-5,1
12124,"New Baltimore","NY",42.444198,-73.788241,-5,1
12125,"New Lebanon","NY",42.474028,-73.4075,-5,1
12128,"Newtonville","NY",42.724978,-73.764296,-5,1
12130,"Niverville","NY",42.442592,-73.65778,-5,1
12131,"North Blenheim","NY",42.482123,-74.45715,-5,1
12132,"North Chatham","NY",42.466061,-73.629296,-5,1
12133,"North Hoosick","NY",42.926121,-73.346409,-5,1
12134,"Northville","NY",43.21892,-74.14822,-5,1
12136,"Old Chatham","NY",42.437594,-73.55599,-5,1
12137,"Pattersonville","NY",42.862695,-74.11759,-5,1
12138,"Petersburg","NY",42.760049,-73.36801,-5,1
12139,"Piseco","NY",43.40276,-74.56972,-5,1
12140,"Poestenkill","NY",42.693228,-73.56922,-5,1
12141,"Quaker Street","NY",42.731771,-74.185395,-5,1
12143,"Ravena","NY",42.46915,-73.82956,-5,1
12144,"Rensselaer","NY",42.63738,-73.72587,-5,1
12147,"Rensselaerville","NY",42.518386,-74.15997,-5,1
12148,"Rexford","NY",42.842133,-73.86828,-5,1
12149,"Richmondville","NY",42.63119,-74.572,-5,1
12150,"Rotterdam Junction","NY",42.876756,-74.05452,-5,1
12151,"Round Lake","NY",42.932326,-73.79363,-5,1
12153,"Sand Lake","NY",42.638579,-73.48051,-5,1
12154,"Schaghticoke","NY",42.925765,-73.60664,-5,1
12155,"Schenevus","NY",42.587708,-74.83536,-5,1
12156,"Schodack Landing","NY",42.479967,-73.73647,-5,1
12157,"Schoharie","NY",42.668825,-74.30134,-5,1
12158,"Selkirk","NY",42.539822,-73.81545,-5,1
12159,"Slingerlands","NY",42.646978,-73.87151,-5,1
12160,"Sloansville","NY",42.757815,-74.34369,-5,1
12161,"South Bethlehem","NY",42.521038,-73.851898,-5,1
12162,"South Schodack","NY",42.513906,-73.702443,-5,1
12164,"Speculator","NY",43.515611,-74.37431,-5,1
12165,"Spencertown","NY",42.317959,-73.51802,-5,1
12166,"Sprakers","NY",42.831683,-74.45667,-5,1
12167,"Stamford","NY",42.414519,-74.59577,-5,1
12168,"Stephentown","NY",42.552127,-73.39593,-5,1
12169,"Stephentown","NY",42.57612,-73.44559,-5,1
12170,"Stillwater","NY",42.975154,-73.66576,-5,1
12172,"Stottville","NY",42.285749,-73.733532,-5,1
12173,"Stuyvesant","NY",42.377829,-73.75943,-5,1
12174,"Stuyvesant Falls","NY",42.343986,-73.73477,-5,1
12175,"Summit","NY",42.559096,-74.55282,-5,1
12176,"Surprise","NY",42.393192,-73.96763,-5,1
12177,"Tribes Hill","NY",42.95002,-74.296985,-5,1
12179,"Troy","NY",42.71144,-73.525561,-5,1
12180,"Troy","NY",42.731628,-73.66465,-5,1
12181,"Troy","NY",42.738678,-73.673862,-5,1
12182,"Troy","NY",42.785887,-73.66221,-5,1
12183,"Troy","NY",42.743289,-73.69482,-5,1
12184,"Valatie","NY",42.426901,-73.66405,-5,1
12185,"Valley Falls","NY",42.884779,-73.53703,-5,1
12186,"Voorheesville","NY",42.638481,-73.95946,-5,1
12187,"Warnerville","NY",42.624507,-74.46772,-5,1
12188,"Waterford","NY",42.80535,-73.68976,-5,1
12189,"Watervliet","NY",42.729278,-73.70913,-5,1
12190,"Wells","NY",43.43305,-74.2901,-5,1
12192,"West Coxsackie","NY",42.413742,-73.81773,-5,1
12193,"Westerlo","NY",42.515818,-74.04978,-5,1
12194,"West Fulton","NY",42.529042,-74.44937,-5,1
12195,"West Lebanon","NY",42.479384,-73.474809,-5,1
12196,"West Sand Lake","NY",42.631625,-73.61619,-5,1
12197,"Worcester","NY",42.610314,-74.72401,-5,1
12198,"Wynantskill","NY",42.685311,-73.63801,-5,1
12201,"Albany","NY",42.614852,-73.970812,-5,1
12202,"Albany","NY",42.640129,-73.76061,-5,1
12203,"Albany","NY",42.678112,-73.82983,-5,1
12204,"Albany","NY",42.683727,-73.73329,-5,1
12205,"Albany","NY",42.713328,-73.8179,-5,1
12206,"Albany","NY",42.669645,-73.77719,-5,1
12207,"Albany","NY",42.653979,-73.74833,-5,1
12208,"Albany","NY",42.654978,-73.80053,-5,1
12209,"Albany","NY",42.640813,-73.7856,-5,1
12210,"Albany","NY",42.656679,-73.75894,-5,1
12211,"Albany","NY",42.705345,-73.76924,-5,1
12212,"Albany","NY",42.716774,-73.810373,-5,1
12214,"Albany","NY",42.614852,-73.970812,-5,1
12220,"Albany","NY",42.614852,-73.970812,-5,1
12222,"Albany","NY",42.692909,-73.838035,-5,1
12223,"Albany","NY",42.614852,-73.970812,-5,1
12224,"Albany","NY",42.614852,-73.970812,-5,1
12225,"Albany","NY",42.614852,-73.970812,-5,1
12226,"Albany","NY",42.614852,-73.970812,-5,1
12227,"Albany","NY",42.614852,-73.970812,-5,1
