Row ID,Product ID,Category,Sub-Category,Product Name
1992,"OFF-BI-10004970","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1"""
2005,"OFF-BI-10004738","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder"
2017,"OFF-BI-10000088","Office Supplies","Binders","GBC Imprintable Covers"
2023,"OFF-BI-10004826","Office Supplies","Binders","JM Magazine Binder"
2025,"OFF-BI-10002867","Office Supplies","Binders","GBC Recycled Regency Composition Covers"
2027,"OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
2028,"OFF-BI-10001989","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC"
2029,"OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
2031,"OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts"
2035,"OFF-BI-10002976","Office Supplies","Binders","ACCOHIDE Binder by Acco"
2040,"OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets"
2041,"OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts"
2043,"OFF-BI-10004817","Office Supplies","Binders","GBC Personal VeloBind Strips"
2050,"OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder"
2051,"OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips"
2062,"OFF-BI-10002571","Office Supplies","Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
2064,"OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg"
2071,"OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit"
2073,"OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
2091,"OFF-BI-10004094","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs"
2096,"OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine"
2107,"OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch"
2109,"OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine"
2120,"OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine"
2121,"OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets"
2134,"OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine"
2138,"OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
2140,"OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders"
2147,"OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips"
2154,"OFF-BI-10004094","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs"
2160,"OFF-BI-10004236","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binder, White, 3"""
2168,"OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders"
2173,"OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock"
2174,"OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets"
2178,"OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
2180,"OFF-BI-10000309","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
2186,"OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers"
2192,"OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine"
2203,"OFF-BI-10002160","Office Supplies","Binders","Acco Hanging Data Binders"
2207,"OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock"
2211,"OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch"
2214,"OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters"
2215,"OFF-BI-10001922","Office Supplies","Binders","Storex Dura Pro Binders"
2219,"OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets"
2230,"OFF-BI-10004390","Office Supplies","Binders","GBC DocuBind 200 Manual Binding Machine"
2240,"OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind"
2241,"OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
2249,"OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
2250,"OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
2266,"OFF-BI-10004970","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1"""
2270,"OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings"
2301,"OFF-BI-10000756","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders"
2302,"OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
2316,"OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs"
2318,"OFF-BI-10002072","Office Supplies","Binders","Cardinal Slant-D Ring Binders"
2322,"OFF-BI-10004492","Office Supplies","Binders","Tuf-Vin Binders"
2323,"OFF-BI-10001072","Office Supplies","Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
2324,"OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts"
2325,"OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
2326,"OFF-BI-10002082","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements"
2347,"OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders"
2349,"OFF-BI-10004187","Office Supplies","Binders","3-ring staple pack"
2350,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
2355,"OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers"
2363,"OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal"
2366,"OFF-BI-10004965","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements"
2377,"OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine"
2385,"OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders"
2389,"OFF-BI-10002437","Office Supplies","Binders","Recycled Premium Regency Composition Covers"
2412,"OFF-BI-10004187","Office Supplies","Binders","3-ring staple pack"
2418,"OFF-BI-10002082","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements"
2425,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
2428,"OFF-BI-10003784","Office Supplies","Binders","Computer Printout Index Tabs"
2429,"OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs"
2450,"OFF-BI-10003963","Office Supplies","Binders","Cardinal Holdit Data Disk Pockets"
2453,"OFF-BI-10000605","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
2462,"OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
2463,"OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern"
2464,"OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal"
2485,"OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers"
2499,"OFF-BI-10004817","Office Supplies","Binders","GBC Personal VeloBind Strips"
2502,"OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
2503,"OFF-BI-10001294","Office Supplies","Binders","Fellowes Binding Cases"
2513,"OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder, Black"
2524,"OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
2527,"OFF-BI-10004965","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements"
2528,"OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg"
2532,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
2553,"OFF-BI-10000088","Office Supplies","Binders","GBC Imprintable Covers"
2567,"OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs"
2576,"OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System"
2594,"OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
2596,"OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System"
2606,"OFF-BI-10000591","Office Supplies","Binders","Avery Binder Labels"
2616,"OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
2618,"OFF-BI-10001294","Office Supplies","Binders","Fellowes Binding Cases"
2630,"OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders"
2636,"OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders"
2639,"OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders"
2647,"OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand"
2652,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
2653,"OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
2656,"OFF-BI-10004233","Office Supplies","Binders","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
2663,"OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch"
2666,"OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
2678,"OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders"
2679,"OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4"" Binders"
2680,"OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders"
2682,"OFF-BI-10001196","Office Supplies","Binders","Avery Flip-Chart Easel Binder, Black"
2685,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
2687,"OFF-BI-10001031","Office Supplies","Binders","Pressboard Data Binders by Wilson Jones"
2688,"OFF-BI-10002003","Office Supplies","Binders","Ibico Presentation Index for Binding Systems"
2691,"OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders"
2711,"OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock"
2725,"OFF-BI-10002867","Office Supplies","Binders","GBC Recycled Regency Composition Covers"
2728,"OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders"
2749,"OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal"
2763,"OFF-BI-10001191","Office Supplies","Binders","Canvas Sectional Post Binders"
2764,"OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers"
2765,"OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders"
2774,"OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers"
2796,"OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge"
2800,"OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies"
2816,"OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder"
2820,"OFF-BI-10003784","Office Supplies","Binders","Computer Printout Index Tabs"
2827,"OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
2835,"OFF-BI-10001890","Office Supplies","Binders","Avery Poly Binder Pockets"
2838,"OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
2847,"OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind"
2849,"OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System"
2850,"OFF-BI-10002976","Office Supplies","Binders","ACCOHIDE Binder by Acco"
2881,"OFF-BI-10000756","Office Supplies","Binders","Storex DuraTech Recycled Plastic Frosted Binders"
2883,"OFF-BI-10004094","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs"
2885,"OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders"
2892,"OFF-BI-10000136","Office Supplies","Binders","Avery Non-Stick Heavy Duty View Round Locking Ring Binders"
2914,"OFF-BI-10002852","Office Supplies","Binders","Ibico Standard Transparent Covers"
2916,"OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs"
2923,"OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit"
2929,"OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System"
2931,"OFF-BI-10004970","Office Supplies","Binders","ACCOHIDE 3-Ring Binder, Blue, 1"""
2932,"OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders"
2937,"OFF-BI-10001636","Office Supplies","Binders","Ibico Plastic and Wire Spiral Binding Combs"
2940,"OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers"
2948,"OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
2958,"OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill"
2959,"OFF-BI-10001097","Office Supplies","Binders","Avery Hole Reinforcements"
2965,"OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders"
2971,"OFF-BI-10002827","Office Supplies","Binders","Avery Durable Poly Binders"
2974,"OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets"
2983,"OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels"
2990,"OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
2992,"OFF-BI-10002309","Office Supplies","Binders","Avery Heavy-Duty EZD  Binder With Locking Rings"
2994,"OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine"
2995,"OFF-BI-10004654","Office Supplies","Binders","VariCap6 Expandable Binder"
3002,"OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
3003,"OFF-BI-10003655","Office Supplies","Binders","Durable Pressboard Binders"
3004,"OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
3006,"OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders"
3008,"OFF-BI-10002706","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings"
3011,"OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers"
3013,"OFF-BI-10001543","Office Supplies","Binders","GBC VeloBinder Manual Binding System"
3014,"OFF-BI-10003355","Office Supplies","Binders","Cardinal Holdit Business Card Pockets"
3023,"OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder"
3025,"OFF-BI-10001922","Office Supplies","Binders","Storex Dura Pro Binders"
3028,"OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8"""
3036,"OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8"""
3048,"OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill"
3055,"OFF-BI-10000831","Office Supplies","Binders","Storex Flexible Poly Binders with Double Pockets"
3082,"OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies"
3084,"OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
3085,"OFF-BI-10004584","Office Supplies","Binders","GBC ProClick 150 Presentation Binding System"
3091,"OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System"
3100,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
3104,"OFF-BI-10001267","Office Supplies","Binders","Universal Recycled Hanging Pressboard Report Binders, Letter Size"
3123,"OFF-BI-10004593","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers"
3124,"OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs"
3134,"OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders"
3135,"OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders"
3142,"OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine"
3155,"OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System"
3161,"OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders"
3171,"OFF-BI-10002003","Office Supplies","Binders","Ibico Presentation Index for Binding Systems"
3172,"OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders"
3182,"OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders"
3186,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
3190,"OFF-BI-10001787","Office Supplies","Binders","Wilson Jones Four-Pocket Poly Binders"
3193,"OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders"
