statisitcs_id,country_id,gender_id,age_group_id,suicides_no,population,generation_id,date
3004,26,2,4,0,9927,2,2004-12-31 00:00:00.000
3009,26,1,4,0,9820,2,2004-12-31 00:00:00.000
3019,26,2,4,0,10010,2,2005-12-31 00:00:00.000
3028,26,2,4,0,10129,2,2006-12-31 00:00:00.000
3041,26,2,4,0,10234,2,2007-12-31 00:00:00.000
3046,26,1,4,0,10277,2,2007-12-31 00:00:00.000
3051,26,2,4,0,10333,2,2008-12-31 00:00:00.000
3057,26,1,4,0,10435,2,2008-12-31 00:00:00.000
3063,26,2,4,0,10420,2,2009-12-31 00:00:00.000
3069,26,1,4,0,10585,2,2009-12-31 00:00:00.000
3090,26,2,5,0,5474,2,2011-12-31 00:00:00.000
3103,26,2,5,0,5587,2,2012-12-31 00:00:00.000
3107,26,1,5,0,4945,2,2012-12-31 00:00:00.000
3113,26,2,5,0,5723,2,2013-12-31 00:00:00.000
3119,26,1,5,0,5082,2,2013-12-31 00:00:00.000
4294,36,2,5,0,77462,2,2011-12-31 00:00:00.000
4317,36,2,5,0,88514,2,2013-12-31 00:00:00.000
4845,41,2,4,0,54855,2,2007-12-31 00:00:00.000
4868,41,2,4,0,54933,2,2009-12-31 00:00:00.000
4893,41,2,5,0,50691,2,2011-12-31 00:00:00.000
4919,41,2,5,0,52903,2,2013-12-31 00:00:00.000
5628,47,2,5,0,215955,2,2012-12-31 00:00:00.000
6006,51,2,4,0,65017,2,2004-12-31 00:00:00.000
6019,51,2,4,0,71166,2,2005-12-31 00:00:00.000
6055,51,2,4,0,93854,2,2008-12-31 00:00:00.000
6067,51,2,4,0,104199,2,2009-12-31 00:00:00.000
6093,51,2,5,0,18211,2,2011-12-31 00:00:00.000
6105,51,2,5,0,19868,2,2012-12-31 00:00:00.000
6116,51,2,5,0,21311,2,2013-12-31 00:00:00.000
6119,51,1,5,0,72220,2,2013-12-31 00:00:00.000
6486,55,2,4,0,12215,2,2004-12-31 00:00:00.000
6522,55,2,4,0,12889,2,2007-12-31 00:00:00.000
6544,55,2,4,0,13206,2,2009-12-31 00:00:00.000
6549,55,1,4,0,14258,2,2009-12-31 00:00:00.000
6575,55,1,5,0,5909,2,2011-12-31 00:00:00.000
6585,55,2,5,0,6253,2,2012-12-31 00:00:00.000
6593,55,2,5,0,6444,2,2013-12-31 00:00:00.000
6599,55,1,5,0,6377,2,2013-12-31 00:00:00.000
6726,57,2,4,0,11572,2,2004-12-31 00:00:00.000
6739,57,2,4,0,12160,2,2005-12-31 00:00:00.000
6751,57,2,4,0,12435,2,2006-12-31 00:00:00.000
6762,57,2,4,0,12617,2,2007-12-31 00:00:00.000
6774,57,2,4,0,12759,2,2008-12-31 00:00:00.000
6785,57,2,4,0,12916,2,2009-12-31 00:00:00.000
6812,57,2,5,0,5544,2,2011-12-31 00:00:00.000
6815,57,1,5,0,5026,2,2011-12-31 00:00:00.000
6823,57,2,5,0,5936,2,2012-12-31 00:00:00.000
6837,57,2,5,0,6147,2,2013-12-31 00:00:00.000
7907,66,2,5,0,239090,2,2012-12-31 00:00:00.000
330,3,2,4,0,53821,3,2011-12-31 00:00:00.000
462,4,2,4,0,135976,3,2012-12-31 00:00:00.000
474,4,2,4,0,139352,3,2013-12-31 00:00:00.000
556,5,2,4,0,43369,3,2010-12-31 00:00:00.000
567,5,2,4,0,43221,3,2011-12-31 00:00:00.000
573,5,1,4,0,39290,3,2011-12-31 00:00:00.000
579,5,2,4,0,42921,3,2012-12-31 00:00:00.000
585,5,1,4,0,39060,3,2012-12-31 00:00:00.000
591,5,2,4,0,42518,3,2013-12-31 00:00:00.000
597,5,1,4,0,38728,3,2013-12-31 00:00:00.000
823,7,2,4,0,35365,3,2012-12-31 00:00:00.000
835,7,2,4,0,36553,3,2013-12-31 00:00:00.000
3075,26,2,4,0,10509,3,2010-12-31 00:00:00.000
3081,26,1,4,0,10726,3,2010-12-31 00:00:00.000
3088,26,2,4,0,10609,3,2011-12-31 00:00:00.000
3094,26,1,4,0,10875,3,2011-12-31 00:00:00.000
3101,26,2,4,0,10730,3,2012-12-31 00:00:00.000
3111,26,2,4,0,10858,3,2013-12-31 00:00:00.000
3117,26,1,4,0,11200,3,2013-12-31 00:00:00.000
4881,41,2,4,0,54977,3,2010-12-31 00:00:00.000
4891,41,2,4,0,54987,3,2011-12-31 00:00:00.000
4917,41,2,4,0,54854,3,2013-12-31 00:00:00.000
6078,51,2,4,0,115895,3,2010-12-31 00:00:00.000
6114,51,2,4,0,145530,3,2013-12-31 00:00:00.000
6557,55,2,4,0,13330,3,2010-12-31 00:00:00.000
6562,55,1,4,0,14386,3,2010-12-31 00:00:00.000
6570,55,2,4,0,13447,3,2011-12-31 00:00:00.000
6591,55,2,4,0,13666,3,2013-12-31 00:00:00.000
6597,55,1,4,0,14602,3,2013-12-31 00:00:00.000
6797,57,2,4,0,13106,3,2010-12-31 00:00:00.000
6810,57,2,4,0,13459,3,2011-12-31 00:00:00.000
6821,57,2,4,0,13691,3,2012-12-31 00:00:00.000
6835,57,2,4,0,14010,3,2013-12-31 00:00:00.000
244,3,2,3,0,26367,3,2004-12-31 00:00:00.000
249,3,1,3,0,25733,3,2004-12-31 00:00:00.000
268,3,2,3,0,27172,3,2006-12-31 00:00:00.000
273,3,1,3,0,26713,3,2006-12-31 00:00:00.000
282,3,2,3,0,27419,3,2007-12-31 00:00:00.000
294,3,2,3,0,27705,3,2008-12-31 00:00:00.000
306,3,2,3,0,28059,3,2009-12-31 00:00:00.000
320,3,2,3,0,28521,3,2010-12-31 00:00:00.000
323,3,1,3,0,28398,3,2010-12-31 00:00:00.000
483,5,2,3,0,20656,3,2004-12-31 00:00:00.000
489,5,1,3,0,20092,3,2004-12-31 00:00:00.000
495,5,2,3,0,20457,3,2005-12-31 00:00:00.000
501,5,1,3,0,19893,3,2005-12-31 00:00:00.000
510,5,2,3,0,20256,3,2006-12-31 00:00:00.000
518,5,2,3,0,20074,3,2007-12-31 00:00:00.000
524,5,1,3,0,19468,3,2007-12-31 00:00:00.000
531,5,2,3,0,19912,3,2008-12-31 00:00:00.000
536,5,1,3,0,19259,3,2008-12-31 00:00:00.000
545,5,2,3,0,19762,3,2009-12-31 00:00:00.000
551,5,1,3,0,19044,3,2009-12-31 00:00:00.000
555,5,2,3,0,19612,3,2010-12-31 00:00:00.000
561,5,1,3,0,18826,3,2010-12-31 00:00:00.000
727,7,2,3,0,22347,3,2004-12-31 00:00:00.000
738,7,2,3,0,22905,3,2005-12-31 00:00:00.000
751,7,2,3,0,23214,3,2006-12-31 00:00:00.000
763,7,2,3,0,23636,3,2007-12-31 00:00:00.000
767,7,1,3,0,23259,3,2007-12-31 00:00:00.000
799,7,2,3,0,25416,3,2010-12-31 00:00:00.000
1810,16,1,3,0,49934,3,2004-12-31 00:00:00.000
1820,16,2,3,0,55734,3,2005-12-31 00:00:00.000
1881,16,2,3,0,69866,3,2010-12-31 00:00:00.000
3003,26,2,3,0,6904,3,2004-12-31 00:00:00.000
3027,26,2,3,0,7419,3,2006-12-31 00:00:00.000
3033,26,1,3,0,7940,3,2006-12-31 00:00:00.000
3050,26,2,3,0,7976,3,2008-12-31 00:00:00.000
3056,26,1,3,0,8426,3,2008-12-31 00:00:00.000
3062,26,2,3,0,8276,3,2009-12-31 00:00:00.000
3068,26,1,3,0,8697,3,2009-12-31 00:00:00.000
3074,26,2,3,0,8598,3,2010-12-31 00:00:00.000
3080,26,1,3,0,9006,3,2010-12-31 00:00:00.000
3500,30,2,3,0,20904,3,2005-12-31 00:00:00.000
3549,30,2,3,0,22959,3,2009-12-31 00:00:00.000
4690,40,2,3,0,33179,3,2004-12-31 00:00:00.000
4809,41,2,3,0,27498,3,2004-12-31 00:00:00.000
4811,41,1,3,0,29132,3,2004-12-31 00:00:00.000
4820,41,2,3,0,27895,3,2005-12-31 00:00:00.000
4833,41,2,3,0,27929,3,2006-12-31 00:00:00.000
4844,41,2,3,0,28335,3,2007-12-31 00:00:00.000
4856,41,2,3,0,28817,3,2008-12-31 00:00:00.000
4880,41,2,3,0,29274,3,2010-12-31 00:00:00.000
5601,47,2,3,0,285498,3,2010-12-31 00:00:00.000
6485,55,2,3,0,8353,3,2004-12-31 00:00:00.000
6498,55,2,3,0,8413,3,2005-12-31 00:00:00.000
6511,55,2,3,0,8494,3,2006-12-31 00:00:00.000
6521,55,2,3,0,8564,3,2007-12-31 00:00:00.000
6533,55,2,3,0,8614,3,2008-12-31 00:00:00.000
6538,55,1,3,0,8944,3,2008-12-31 00:00:00.000
6543,55,2,3,0,8643,3,2009-12-31 00:00:00.000
6556,55,2,3,0,8656,3,2010-12-31 00:00:00.000
6725,57,2,3,0,7836,3,2004-12-31 00:00:00.000
6738,57,2,3,0,8022,3,2005-12-31 00:00:00.000
6742,57,1,3,0,8151,3,2005-12-31 00:00:00.000
6750,57,2,3,0,7902,3,2006-12-31 00:00:00.000
6755,57,1,3,0,8262,3,2006-12-31 00:00:00.000
6773,57,2,3,0,7481,3,2008-12-31 00:00:00.000
6784,57,2,3,0,7236,3,2009-12-31 00:00:00.000
6790,57,1,3,0,8495,3,2009-12-31 00:00:00.000
6796,57,2,3,0,7012,3,2010-12-31 00:00:00.000
334,3,1,3,0,28997,4,2011-12-31 00:00:00.000
341,3,2,3,0,29909,4,2012-12-31 00:00:00.000
345,3,1,3,0,29740,4,2012-12-31 00:00:00.000
353,3,2,3,0,30751,4,2013-12-31 00:00:00.000
358,3,1,3,0,30545,4,2013-12-31 00:00:00.000
473,4,2,3,0,112513,4,2013-12-31 00:00:00.000
566,5,2,3,0,19511,4,2011-12-31 00:00:00.000
572,5,1,3,0,18675,4,2011-12-31 00:00:00.000
578,5,2,3,0,19421,4,2012-12-31 00:00:00.000
584,5,1,3,0,18523,4,2012-12-31 00:00:00.000
590,5,2,3,0,19336,4,2013-12-31 00:00:00.000
596,5,1,3,0,18365,4,2013-12-31 00:00:00.000
812,7,2,3,0,26338,4,2011-12-31 00:00:00.000
822,7,2,3,0,27291,4,2012-12-31 00:00:00.000
834,7,2,3,0,28278,4,2013-12-31 00:00:00.000
1893,16,2,3,0,73838,4,2011-12-31 00:00:00.000
1895,16,1,3,0,68773,4,2011-12-31 00:00:00.000
1917,16,2,3,0,73849,4,2013-12-31 00:00:00.000
3087,26,2,3,0,8950,4,2011-12-31 00:00:00.000
3093,26,1,3,0,9361,4,2011-12-31 00:00:00.000
3100,26,2,3,0,9316,4,2012-12-31 00:00:00.000
3105,26,1,3,0,9743,4,2012-12-31 00:00:00.000
3110,26,2,3,0,9660,4,2013-12-31 00:00:00.000
3116,26,1,3,0,10118,4,2013-12-31 00:00:00.000
4799,40,1,3,0,40174,4,2013-12-31 00:00:00.000
4890,41,2,3,0,29205,4,2011-12-31 00:00:00.000
4905,41,2,3,0,29331,4,2012-12-31 00:00:00.000
5640,47,2,3,0,294485,4,2013-12-31 00:00:00.000
6569,55,2,3,0,8686,4,2011-12-31 00:00:00.000
6573,55,1,3,0,8921,4,2011-12-31 00:00:00.000
6583,55,2,3,0,8700,4,2012-12-31 00:00:00.000
6590,55,2,3,0,8694,4,2013-12-31 00:00:00.000
6596,55,1,3,0,8863,4,2013-12-31 00:00:00.000
6809,57,2,3,0,7108,4,2011-12-31 00:00:00.000
6820,57,2,3,0,7211,4,2012-12-31 00:00:00.000
6826,57,1,3,0,6724,4,2012-12-31 00:00:00.000
6834,57,2,3,0,7154,4,2013-12-31 00:00:00.000
243,3,2,2,0,28385,4,2004-12-31 00:00:00.000
257,3,2,2,0,28757,4,2005-12-31 00:00:00.000
262,3,1,2,0,28762,4,2005-12-31 00:00:00.000
267,3,2,2,0,29420,4,2006-12-31 00:00:00.000
281,3,2,2,0,30101,4,2007-12-31 00:00:00.000
293,3,2,2,0,30739,4,2008-12-31 00:00:00.000
305,3,2,2,0,31298,4,2009-12-31 00:00:00.000
329,3,2,2,0,32120,4,2011-12-31 00:00:00.000
340,3,2,2,0,32430,4,2012-12-31 00:00:00.000
352,3,2,2,0,32613,4,2013-12-31 00:00:00.000
357,3,1,2,0,32971,4,2013-12-31 00:00:00.000
418,4,1,2,0,96458,4,2008-12-31 00:00:00.000
428,4,2,2,0,80832,4,2009-12-31 00:00:00.000
442,4,1,2,0,103388,4,2010-12-31 00:00:00.000
461,4,2,2,0,81091,4,2012-12-31 00:00:00.000
472,4,2,2,0,80476,4,2013-12-31 00:00:00.000
482,5,2,2,0,19566,4,2004-12-31 00:00:00.000
488,5,1,2,0,19657,4,2004-12-31 00:00:00.000
494,5,2,2,0,19501,4,2005-12-31 00:00:00.000
500,5,1,2,0,19524,4,2005-12-31 00:00:00.000
509,5,2,2,0,19383,4,2006-12-31 00:00:00.000
515,5,1,2,0,19356,4,2006-12-31 00:00:00.000
517,5,2,2,0,19237,4,2007-12-31 00:00:00.000
523,5,1,2,0,19188,4,2007-12-31 00:00:00.000
530,5,2,2,0,19070,4,2008-12-31 00:00:00.000
535,5,1,2,0,19029,4,2008-12-31 00:00:00.000
544,5,2,2,0,18898,4,2009-12-31 00:00:00.000
550,5,1,2,0,18881,4,2009-12-31 00:00:00.000
554,5,2,2,0,18739,4,2010-12-31 00:00:00.000
560,5,1,2,0,18747,4,2010-12-31 00:00:00.000
565,5,2,2,0,18660,4,2011-12-31 00:00:00.000
571,5,1,2,0,18668,4,2011-12-31 00:00:00.000
577,5,2,2,0,18575,4,2012-12-31 00:00:00.000
583,5,1,2,0,18579,4,2012-12-31 00:00:00.000
589,5,2,2,0,18473,4,2013-12-31 00:00:00.000
595,5,1,2,0,18497,4,2013-12-31 00:00:00.000
726,7,2,2,0,27773,4,2004-12-31 00:00:00.000
774,7,2,2,0,31003,4,2008-12-31 00:00:00.000
798,7,2,2,0,32738,4,2010-12-31 00:00:00.000
1805,16,2,2,0,56410,4,2004-12-31 00:00:00.000
1809,16,1,2,0,59250,4,2004-12-31 00:00:00.000
1832,16,2,2,0,58243,4,2006-12-31 00:00:00.000
1845,16,2,2,0,60276,4,2007-12-31 00:00:00.000
1857,16,2,2,0,61894,4,2008-12-31 00:00:00.000
1869,16,2,2,0,63385,4,2009-12-31 00:00:00.000
1892,16,2,2,0,64690,4,2011-12-31 00:00:00.000
1903,16,2,2,0,63355,4,2012-12-31 00:00:00.000
1916,16,2,2,0,59969,4,2013-12-31 00:00:00.000
2938,25,2,2,0,595248,4,2008-12-31 00:00:00.000
3002,26,2,2,0,11730,4,2004-12-31 00:00:00.000
3008,26,1,2,0,12138,4,2004-12-31 00:00:00.000
3018,26,2,2,0,11956,4,2005-12-31 00:00:00.000
3023,26,1,2,0,12366,4,2005-12-31 00:00:00.000
3026,26,2,2,0,12042,4,2006-12-31 00:00:00.000
3032,26,1,2,0,12437,4,2006-12-31 00:00:00.000
3040,26,2,2,0,12038,4,2007-12-31 00:00:00.000
3045,26,1,2,0,12395,4,2007-12-31 00:00:00.000
3049,26,2,2,0,11953,4,2008-12-31 00:00:00.000
3055,26,1,2,0,12260,4,2008-12-31 00:00:00.000
3061,26,2,2,0,11815,4,2009-12-31 00:00:00.000
3067,26,1,2,0,12076,4,2009-12-31 00:00:00.000
3073,26,2,2,0,11637,4,2010-12-31 00:00:00.000
3079,26,1,2,0,11871,4,2010-12-31 00:00:00.000
3086,26,2,2,0,11312,4,2011-12-31 00:00:00.000
3092,26,1,2,0,11534,4,2011-12-31 00:00:00.000
3099,26,2,2,0,10948,4,2012-12-31 00:00:00.000
3109,26,2,2,0,10571,4,2013-12-31 00:00:00.000
3115,26,1,2,0,10812,4,2013-12-31 00:00:00.000
3499,30,2,2,0,21198,4,2005-12-31 00:00:00.000
3512,30,2,2,0,21657,4,2006-12-31 00:00:00.000
3537,30,2,2,0,22861,4,2008-12-31 00:00:00.000
3548,30,2,2,0,22973,4,2009-12-31 00:00:00.000
3598,30,2,2,0,22970,4,2013-12-31 00:00:00.000
4689,40,2,2,0,26128,4,2004-12-31 00:00:00.000
4702,40,2,2,0,26691,4,2005-12-31 00:00:00.000
4714,40,2,2,0,27217,4,2006-12-31 00:00:00.000
4737,40,2,2,0,28190,4,2008-12-31 00:00:00.000
4739,40,1,2,0,29576,4,2008-12-31 00:00:00.000
4750,40,2,2,0,28821,4,2009-12-31 00:00:00.000
4763,40,2,2,0,29539,4,2010-12-31 00:00:00.000
4797,40,2,2,0,32027,4,2013-12-31 00:00:00.000
4819,41,2,2,0,28404,4,2005-12-31 00:00:00.000
4823,41,1,2,0,29930,4,2005-12-31 00:00:00.000
4832,41,2,2,0,28188,4,2006-12-31 00:00:00.000
4843,41,2,2,0,27895,4,2007-12-31 00:00:00.000
4855,41,2,2,0,27700,4,2008-12-31 00:00:00.000
4879,41,2,2,0,27407,4,2010-12-31 00:00:00.000
4889,41,2,2,0,27130,4,2011-12-31 00:00:00.000
4904,41,2,2,0,26975,4,2012-12-31 00:00:00.000
4916,41,2,2,0,26698,4,2013-12-31 00:00:00.000
6005,51,2,2,0,44307,4,2004-12-31 00:00:00.000
6018,51,2,2,0,46042,4,2005-12-31 00:00:00.000
6054,51,2,2,0,66159,4,2008-12-31 00:00:00.000
6077,51,2,2,0,67779,4,2010-12-31 00:00:00.000
6103,51,2,2,0,80919,4,2012-12-31 00:00:00.000
6113,51,2,2,0,84449,4,2013-12-31 00:00:00.000
6484,55,2,2,0,10459,4,2004-12-31 00:00:00.000
6490,55,1,2,0,10640,4,2004-12-31 00:00:00.000
6497,55,2,2,0,10390,4,2005-12-31 00:00:00.000
6510,55,2,2,0,10320,4,2006-12-31 00:00:00.000
6520,55,2,2,0,10243,4,2007-12-31 00:00:00.000
6532,55,2,2,0,10175,4,2008-12-31 00:00:00.000
6537,55,1,2,0,10344,4,2008-12-31 00:00:00.000
6542,55,2,2,0,10126,4,2009-12-31 00:00:00.000
6548,55,1,2,0,10305,4,2009-12-31 00:00:00.000
6555,55,2,2,0,10100,4,2010-12-31 00:00:00.000
6561,55,1,2,0,10289,4,2010-12-31 00:00:00.000
6568,55,2,2,0,9973,4,2011-12-31 00:00:00.000
6589,55,2,2,0,9748,4,2013-12-31 00:00:00.000
6595,55,1,2,0,9986,4,2013-12-31 00:00:00.000
6724,57,2,2,0,7790,4,2004-12-31 00:00:00.000
6737,57,2,2,0,7610,4,2005-12-31 00:00:00.000
6749,57,2,2,0,7400,4,2006-12-31 00:00:00.000
6761,57,2,2,0,7216,4,2007-12-31 00:00:00.000
6766,57,1,2,0,8095,4,2007-12-31 00:00:00.000
6772,57,2,2,0,7078,4,2008-12-31 00:00:00.000
6783,57,2,2,0,7002,4,2009-12-31 00:00:00.000
6789,57,1,2,0,8119,4,2009-12-31 00:00:00.000
6795,57,2,2,0,6988,4,2010-12-31 00:00:00.000
6801,57,1,2,0,8078,4,2010-12-31 00:00:00.000
6808,57,2,2,0,6495,4,2011-12-31 00:00:00.000
6819,57,2,2,0,6357,4,2012-12-31 00:00:00.000
6825,57,1,2,0,7038,4,2012-12-31 00:00:00.000
6833,57,2,2,0,6031,4,2013-12-31 00:00:00.000
247,3,2,5,0,19143,1,2004-12-31 00:00:00.000
251,3,1,5,0,16082,1,2004-12-31 00:00:00.000
260,3,2,5,0,20307,1,2005-12-31 00:00:00.000
263,3,1,5,0,17085,1,2005-12-31 00:00:00.000
271,3,2,5,0,21081,1,2006-12-31 00:00:00.000
275,3,1,5,0,17743,1,2006-12-31 00:00:00.000
284,3,2,5,0,21936,1,2007-12-31 00:00:00.000
287,3,1,5,0,18460,1,2007-12-31 00:00:00.000
297,3,2,5,0,22905,1,2008-12-31 00:00:00.000
299,3,1,5,0,19279,1,2008-12-31 00:00:00.000
308,3,2,5,0,23987,1,2009-12-31 00:00:00.000
311,3,1,5,0,20196,1,2009-12-31 00:00:00.000
369,4,2,5,0,16975,1,2004-12-31 00:00:00.000
381,4,2,5,0,19983,1,2005-12-31 00:00:00.000
393,4,2,5,0,21363,1,2006-12-31 00:00:00.000
405,4,2,5,0,22872,1,2007-12-31 00:00:00.000
416,4,2,5,0,24495,1,2008-12-31 00:00:00.000
430,4,2,5,0,25915,1,2009-12-31 00:00:00.000
440,4,2,5,0,27834,1,2010-12-31 00:00:00.000
486,5,2,5,0,22134,1,2004-12-31 00:00:00.000
491,5,1,5,0,18209,1,2004-12-31 00:00:00.000
498,5,2,5,0,22723,1,2005-12-31 00:00:00.000
503,5,1,5,0,18856,1,2005-12-31 00:00:00.000
513,5,2,5,0,23361,1,2006-12-31 00:00:00.000
521,5,2,5,0,24071,1,2007-12-31 00:00:00.000
527,5,1,5,0,20249,1,2007-12-31 00:00:00.000
533,5,2,5,0,24852,1,2008-12-31 00:00:00.000
539,5,1,5,0,21022,1,2008-12-31 00:00:00.000
548,5,2,5,0,25695,1,2009-12-31 00:00:00.000
558,5,2,5,0,26589,1,2010-12-31 00:00:00.000
563,5,1,5,0,22675,1,2010-12-31 00:00:00.000
741,7,2,5,0,7700,1,2005-12-31 00:00:00.000
743,7,1,5,0,7350,1,2005-12-31 00:00:00.000
753,7,2,5,0,8095,1,2006-12-31 00:00:00.000
755,7,1,5,0,7990,1,2006-12-31 00:00:00.000
765,7,2,5,0,8579,1,2007-12-31 00:00:00.000
768,7,1,5,0,8733,1,2007-12-31 00:00:00.000
777,7,2,5,0,9143,1,2008-12-31 00:00:00.000
780,7,1,5,0,9580,1,2008-12-31 00:00:00.000
789,7,2,5,0,9786,1,2009-12-31 00:00:00.000
801,7,2,5,0,10522,1,2010-12-31 00:00:00.000
1807,16,2,5,0,65412,1,2004-12-31 00:00:00.000
1871,16,2,5,0,76382,1,2009-12-31 00:00:00.000
3006,26,2,5,0,5067,1,2004-12-31 00:00:00.000
3011,26,1,5,0,4120,1,2004-12-31 00:00:00.000
3021,26,2,5,0,5049,1,2005-12-31 00:00:00.000
3030,26,2,5,0,5056,1,2006-12-31 00:00:00.000
3035,26,1,5,0,4223,1,2006-12-31 00:00:00.000
3043,26,2,5,0,5099,1,2007-12-31 00:00:00.000
3053,26,2,5,0,5178,1,2008-12-31 00:00:00.000
3059,26,1,5,0,4444,1,2008-12-31 00:00:00.000
3065,26,2,5,0,5271,1,2009-12-31 00:00:00.000
3071,26,1,5,0,4580,1,2009-12-31 00:00:00.000
3077,26,2,5,0,5381,1,2010-12-31 00:00:00.000
3083,26,1,5,0,4715,1,2010-12-31 00:00:00.000
4208,36,2,5,0,47016,1,2004-12-31 00:00:00.000
4211,36,1,5,0,73036,1,2004-12-31 00:00:00.000
4221,36,2,5,0,49714,1,2005-12-31 00:00:00.000
4235,36,1,5,0,78524,1,2006-12-31 00:00:00.000
4245,36,2,5,0,58858,1,2007-12-31 00:00:00.000
4271,36,1,5,0,113405,1,2009-12-31 00:00:00.000
4281,36,2,5,0,72487,1,2010-12-31 00:00:00.000
4847,41,2,5,0,46412,1,2007-12-31 00:00:00.000
4858,41,2,5,0,47402,1,2008-12-31 00:00:00.000
4870,41,2,5,0,48486,1,2009-12-31 00:00:00.000
5531,47,2,5,0,158950,1,2004-12-31 00:00:00.000
5603,47,2,5,0,200021,1,2010-12-31 00:00:00.000
6008,51,2,5,0,9409,1,2004-12-31 00:00:00.000
6011,51,1,5,0,26617,1,2004-12-31 00:00:00.000
6021,51,2,5,0,10108,1,2005-12-31 00:00:00.000
6034,51,2,5,0,10910,1,2006-12-31 00:00:00.000
6046,51,2,5,0,11898,1,2007-12-31 00:00:00.000
6057,51,2,5,0,13126,1,2008-12-31 00:00:00.000
6069,51,2,5,0,14648,1,2009-12-31 00:00:00.000
6080,51,2,5,0,16476,1,2010-12-31 00:00:00.000
6083,51,1,5,0,49265,1,2010-12-31 00:00:00.000
6488,55,2,5,0,5239,1,2004-12-31 00:00:00.000
6500,55,2,5,0,5331,1,2005-12-31 00:00:00.000
6503,55,1,5,0,5148,1,2005-12-31 00:00:00.000
6513,55,2,5,0,5404,1,2006-12-31 00:00:00.000
6516,55,1,5,0,5218,1,2006-12-31 00:00:00.000
6524,55,2,5,0,5514,1,2007-12-31 00:00:00.000
6527,55,1,5,0,5306,1,2007-12-31 00:00:00.000
6535,55,2,5,0,5642,1,2008-12-31 00:00:00.000
6546,55,2,5,0,5787,1,2009-12-31 00:00:00.000
6551,55,1,5,0,5558,1,2009-12-31 00:00:00.000
6559,55,2,5,0,5951,1,2010-12-31 00:00:00.000
6563,55,1,5,0,5730,1,2010-12-31 00:00:00.000
6728,57,2,5,0,4059,1,2004-12-31 00:00:00.000
6731,57,1,5,0,3430,1,2004-12-31 00:00:00.000
6740,57,2,5,0,4065,1,2005-12-31 00:00:00.000
6753,57,2,5,0,4210,1,2006-12-31 00:00:00.000
6764,57,2,5,0,4383,1,2007-12-31 00:00:00.000
6768,57,1,5,0,3977,1,2007-12-31 00:00:00.000
6776,57,2,5,0,4575,1,2008-12-31 00:00:00.000
6779,57,1,5,0,4257,1,2008-12-31 00:00:00.000
6787,57,2,5,0,4788,1,2009-12-31 00:00:00.000
6799,57,2,5,0,5031,1,2010-12-31 00:00:00.000
6803,57,1,5,0,4827,1,2010-12-31 00:00:00.000
252,3,1,6,0,2511,1,2004-12-31 00:00:00.000
264,3,1,6,0,2617,1,2005-12-31 00:00:00.000
276,3,1,6,0,2744,1,2006-12-31 00:00:00.000
288,3,1,6,0,2854,1,2007-12-31 00:00:00.000
300,3,1,6,0,2946,1,2008-12-31 00:00:00.000
312,3,1,6,0,3018,1,2009-12-31 00:00:00.000
336,3,1,6,0,3324,1,2011-12-31 00:00:00.000
348,3,1,6,0,3584,1,2012-12-31 00:00:00.000
360,3,1,6,0,3854,1,2013-12-31 00:00:00.000
372,4,1,6,0,2924,1,2004-12-31 00:00:00.000
384,4,1,6,0,4063,1,2005-12-31 00:00:00.000
396,4,1,6,0,4439,1,2006-12-31 00:00:00.000
408,4,1,6,0,4852,1,2007-12-31 00:00:00.000
420,4,1,6,0,4654,1,2008-12-31 00:00:00.000
432,4,1,6,0,4091,1,2009-12-31 00:00:00.000
444,4,1,6,0,4289,1,2010-12-31 00:00:00.000
456,4,1,6,0,4369,1,2011-12-31 00:00:00.000
468,4,1,6,0,4149,1,2012-12-31 00:00:00.000
480,4,1,6,0,4351,1,2013-12-31 00:00:00.000
492,5,1,6,0,5655,1,2004-12-31 00:00:00.000
504,5,1,6,0,5683,1,2005-12-31 00:00:00.000
528,5,1,6,0,5882,1,2007-12-31 00:00:00.000
540,5,1,6,0,5958,1,2008-12-31 00:00:00.000
564,5,1,6,0,6086,1,2010-12-31 00:00:00.000
576,5,1,6,0,6233,1,2011-12-31 00:00:00.000
588,5,1,6,0,6375,1,2012-12-31 00:00:00.000
600,5,1,6,0,6499,1,2013-12-31 00:00:00.000
732,7,1,6,0,1633,1,2004-12-31 00:00:00.000
744,7,1,6,0,1582,1,2005-12-31 00:00:00.000
756,7,1,6,0,1687,1,2006-12-31 00:00:00.000
792,7,1,6,0,2078,1,2009-12-31 00:00:00.000
804,7,1,6,0,2254,1,2010-12-31 00:00:00.000
828,7,1,6,0,2331,1,2012-12-31 00:00:00.000
840,7,1,6,0,2335,1,2013-12-31 00:00:00.000
1812,16,1,6,0,16387,1,2004-12-31 00:00:00.000
1824,16,1,6,0,16633,1,2005-12-31 00:00:00.000
1836,16,1,6,0,17205,1,2006-12-31 00:00:00.000
1908,16,1,6,0,20320,1,2012-12-31 00:00:00.000
3012,26,1,6,0,1320,1,2004-12-31 00:00:00.000
3036,26,1,6,0,1336,1,2006-12-31 00:00:00.000
3048,26,1,6,0,1327,1,2007-12-31 00:00:00.000
3060,26,1,6,0,1307,1,2008-12-31 00:00:00.000
3072,26,1,6,0,1277,1,2009-12-31 00:00:00.000
3084,26,1,6,0,1257,1,2010-12-31 00:00:00.000
3096,26,1,6,0,1275,1,2011-12-31 00:00:00.000
