Date,Month,Item,Import,Quantity
2018-10-16 00:00:00.000,10,"tomate",16910,19
2018-10-19 00:00:00.000,10,"zapallo camote",16520,14
2018-10-25 00:00:00.000,10,"zapallo camote",16445,14
2018-10-26 00:00:00.000,10,"papas pre-fritas",16125,15
2018-10-03 00:00:00.000,10,"aceite para cocinar",15987,24
2018-10-08 00:00:00.000,10,"huevos primera blanco",15835,180
2018-10-09 00:00:00.000,10,"papa cubo fresca",15750,21
2018-10-02 00:00:00.000,10,"austral litro",15746,12
2018-10-16 00:00:00.000,10,"aceite para cocinar",15734,24
2018-10-22 00:00:00.000,10,"zapallo camote",15694,13
2018-10-11 00:00:00.000,10,"apio medialuna procesado",15480,12
2018-10-17 00:00:00.000,10,"apio medialuna procesado",15480,12
2018-10-22 00:00:00.000,10,"arroz",15315,30
2018-10-09 00:00:00.000,10,"toalla papel blanco",15000,6
2018-10-12 00:00:00.000,10,"toalla papel blanco",15000,6
2018-10-24 00:00:00.000,10,"toalla papel blanco",15000,6
2018-10-09 00:00:00.000,10,"antigrasa desengrasante",14850,15
2018-10-17 00:00:00.000,10,"antigrasa desengrasante",14850,15
2018-10-24 00:00:00.000,10,"antigrasa desengrasante",14850,15
2018-10-12 00:00:00.000,10,"zapallo camote",14700,15
2018-10-04 00:00:00.000,10,"ravioli carne",14640,5
2018-10-29 00:00:00.000,10,"paltas",14500,5
2018-10-22 00:00:00.000,10,"chorizo parrillero",14340,6
2018-10-16 00:00:00.000,10,"sucralosa tableta 300",14229,3000
2018-10-24 00:00:00.000,10,"tomate",14220,18
2018-10-10 00:00:00.000,10,"leche descremada caja litro",14204,24
2018-10-24 00:00:00.000,10,"leche descremada caja litro",14204,24
2018-10-02 00:00:00.000,10,"Trufa",14088,24
2018-10-02 00:00:00.000,10,"papa cubo fresca",14070,21
2018-10-18 00:00:00.000,10,"servilletas restaurant200xpaqu",14000,500
2018-10-26 00:00:00.000,10,"papa chaucha fresca",13500,18
2018-10-11 00:00:00.000,10,"papas enteras procesadas",13500,18
2018-10-22 00:00:00.000,10,"papas enteras procesadas",13500,18
2018-10-02 00:00:00.000,10,"aceitunas negra con cuesco",13448,8
2018-10-11 00:00:00.000,10,"aceitunas negra con cuesco",13448,8
2018-10-26 00:00:00.000,10,"coca zero botella",13151,48
2018-10-11 00:00:00.000,10,"cocadas",13128,30
2018-10-30 00:00:00.000,10,"papa cubo fresca",13000,20
2018-10-01 00:00:00.000,10,"mostaza sachet 10 cc",12973,528
2018-10-03 00:00:00.000,10,"pulpa de mango",12950,5
2018-10-31 00:00:00.000,10,"royal litro",12802,12
2018-10-18 00:00:00.000,10,"papas enteras procesadas",12750,17
2018-10-10 00:00:00.000,10,"royal litro",12745,12
2018-10-05 00:00:00.000,10,"royal litro",12670,12
2018-10-10 00:00:00.000,10,"taza te cafeteria",12600,12
2018-10-18 00:00:00.000,10,"royal litro",12381,12
2018-10-25 00:00:00.000,10,"royal litro",12381,12
2018-10-30 00:00:00.000,10,"royal litro",12381,12
2018-10-12 00:00:00.000,10,"spaghetti 500 gr",12120,24
2018-10-01 00:00:00.000,10,"betarraga cubo procesada",12105,9
2018-10-09 00:00:00.000,10,"betarraga cubo procesada",12105,9
2018-10-22 00:00:00.000,10,"betarraga cubo procesada",12105,9
2018-10-29 00:00:00.000,10,"betarraga cubo procesada",12105,9
2018-10-03 00:00:00.000,10,"chorizo parrillero",11950,5
2018-10-01 00:00:00.000,10,"envase aluminio c-25",11878,120
2018-10-02 00:00:00.000,10,"zapallo camote",11875,13
2018-10-17 00:00:00.000,10,"cebollas",11800,17
2018-10-23 00:00:00.000,10,"cebollas",11800,17
2018-10-19 00:00:00.000,10,"cebollas",11800,18
2018-10-02 00:00:00.000,10,"lechuga fina procesada",11700,9
2018-10-08 00:00:00.000,10,"lechuga fina procesada",11700,9
2018-10-11 00:00:00.000,10,"lechuga fina procesada",11700,9
2018-10-17 00:00:00.000,10,"lechuga fina procesada",11700,9
2018-10-10 00:00:00.000,10,"apio medialuna procesado",11610,9
2018-10-02 00:00:00.000,10,"papas pre-fritas",11395,4
2018-10-02 00:00:00.000,10,"royal litro",11282,12
2018-10-03 00:00:00.000,10,"jugo guallarauco",11280,24
2018-10-08 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-10 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-11 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-16 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-22 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-24 00:00:00.000,10,"papa chaucha fresca",11250,15
2018-10-18 00:00:00.000,10,"corona individual",11188,24
2018-10-11 00:00:00.000,10,"alfajor",11136,24
2018-10-02 00:00:00.000,10,"cebollas",10800,16
2018-10-03 00:00:00.000,10,"cebollas",10800,16
2018-10-04 00:00:00.000,10,"cebollas",10800,16
2018-10-08 00:00:00.000,10,"cebollas",10800,16
2018-10-09 00:00:00.000,10,"cebollas",10800,16
2018-10-12 00:00:00.000,10,"cebollas",10800,16
2018-10-01 00:00:00.000,10,"cebollas",10800,17
2018-10-30 00:00:00.000,10,"zapallo camote",10780,11
2018-10-05 00:00:00.000,10,"ron pampero premiun gold 750cc",10708,3
2018-10-02 00:00:00.000,10,"cocadas",10608,24
2018-10-16 00:00:00.000,10,"mayonesa especial harol",10512,12
2018-10-01 00:00:00.000,10,"lechuga fina procesada",10400,8
2018-10-29 00:00:00.000,10,"lechuga fina procesada",10400,8
2018-10-24 00:00:00.000,10,"pisco mistral 35 litro",10377,3
2018-10-01 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-02 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-08 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-09 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-16 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-18 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-22 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-23 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-29 00:00:00.000,10,"apio medialuna procesado",10320,8
2018-10-09 00:00:00.000,10,"aceite para cocinar",10308,12
2018-10-05 00:00:00.000,10,"aceto balsamico",10213,5
2018-10-16 00:00:00.000,10,"aceto balsamico",10213,5
2018-10-09 00:00:00.000,10,"arroz",10210,20
2018-10-12 00:00:00.000,10,"arroz",10210,20
2018-10-18 00:00:00.000,10,"arroz",10210,20
2018-10-24 00:00:00.000,10,"arroz",10210,20
2018-10-25 00:00:00.000,10,"cebollas",10200,16
2018-10-29 00:00:00.000,10,"cebollas",10200,16
2018-10-18 00:00:00.000,10,"papas pre-fritas",10200,12
2018-10-01 00:00:00.000,10,"arroz",10190,20
2018-10-19 00:00:00.000,10,"aceitunas negra con cuesco",10086,6
2018-10-01 00:00:00.000,10,"papa chaucha fresca",10050,15
2018-10-01 00:00:00.000,10,"bolsa porcionadora 15x20 tranp",9980,2000
2018-10-05 00:00:00.000,10,"tetra blanco santa helena 1.5",9854,8
2018-10-18 00:00:00.000,10,"tetra tinto santa helena 1.5",9829,8
2018-10-22 00:00:00.000,10,"zanahoria juliana procesada",9810,9
2018-10-02 00:00:00.000,10,"lavaloza",9750,15
2018-10-04 00:00:00.000,10,"lavaloza",9750,15
2018-10-24 00:00:00.000,10,"lavaloza",9750,15
2018-10-05 00:00:00.000,10,"papa chaucha fresca",9750,13
2018-10-12 00:00:00.000,10,"papa chaucha fresca",9750,13
2018-10-19 00:00:00.000,10,"papa chaucha fresca",9750,13
2018-10-29 00:00:00.000,10,"papa chaucha fresca",9750,15
2018-10-08 00:00:00.000,10,"papas enteras procesadas",9750,13
2018-10-03 00:00:00.000,10,"azucar",9702,20
2018-10-25 00:00:00.000,10,"azucar",9702,20
2018-10-01 00:00:00.000,10,"palmitos en tarro 800grs",9516,6
2018-10-02 00:00:00.000,10,"asepcol (sanitizante alcohol)",9500,5
2018-10-12 00:00:00.000,10,"asepcol (sanitizante alcohol)",9500,5
2018-10-17 00:00:00.000,10,"asepcol (sanitizante alcohol)",9500,5
2018-10-24 00:00:00.000,10,"Botellin 187cc",9260,24
2018-10-19 00:00:00.000,10,"mani salado",9245,5
2018-10-29 00:00:00.000,10,"Te chai",9200,4
2018-10-09 00:00:00.000,10,"salsa de tomate 200 gr",9120,48
2018-10-24 00:00:00.000,10,"salsa de tomate 200 gr",9120,48
2018-10-09 00:00:00.000,10,"lechuga fina procesada",9100,7
2018-10-12 00:00:00.000,10,"lechuga fina procesada",9100,7
2018-10-16 00:00:00.000,10,"lechuga fina procesada",9100,7
2018-10-19 00:00:00.000,10,"lechuga fina procesada",9100,7
2018-10-17 00:00:00.000,10,"papa chaucha fresca",9000,12
2018-10-05 00:00:00.000,10,"botella alto del carmen 35",8966,3
2018-10-02 00:00:00.000,10,"limon",8900,17
2018-10-05 00:00:00.000,10,"limon",8900,17
2018-10-25 00:00:00.000,10,"limon",8900,18
2018-10-30 00:00:00.000,10,"limon",8900,18
2018-10-19 00:00:00.000,10,"queso chacra pieza",8889,4
2018-10-02 00:00:00.000,10,"queso chacra pieza",8888,4
2018-10-09 00:00:00.000,10,"zapallo camote",8820,9
2018-10-24 00:00:00.000,10,"cochayuyo",8800,4
2018-10-22 00:00:00.000,10,"limon",8800,17
2018-10-05 00:00:00.000,10,"zapallo camote",8800,8
2018-10-03 00:00:00.000,10,"papa chaucha fresca",8710,13
2018-10-01 00:00:00.000,10,"papa cubo fresca",8710,13
2018-10-09 00:00:00.000,10,"limon",8700,17
2018-10-17 00:00:00.000,10,"limon",8700,17
2018-10-23 00:00:00.000,10,"limon",8700,17
2018-10-05 00:00:00.000,10,"jugo limon suc",8550,20
2018-10-16 00:00:00.000,10,"jugo limon suc",8550,20
2018-10-22 00:00:00.000,10,"jugo limon suc",8550,20
2018-10-01 00:00:00.000,10,"zanahoria entera pelada",8340,9
2018-10-08 00:00:00.000,10,"zanahoria entera pelada",8340,9
2018-10-16 00:00:00.000,10,"zanahoria entera pelada",8340,9
2018-10-22 00:00:00.000,10,"zanahoria entera pelada",8340,9
2018-10-26 00:00:00.000,10,"mineral sin gas",8282,36
2018-10-02 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-03 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-04 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-05 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-08 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-10 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-11 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-12 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-16 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-17 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-18 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-19 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-23 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-24 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-25 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-30 00:00:00.000,10,"betarraga cubo procesada",8070,6
2018-10-10 00:00:00.000,10,"lechuga fina procesada",8070,6
2018-10-01 00:00:00.000,10,"papas enteras procesadas",8040,12
2018-10-09 00:00:00.000,10,"envase aluminio c-25",7998,80
2018-10-05 00:00:00.000,10,"palmitos en tarro 800grs",7930,5
2018-10-09 00:00:00.000,10,"cochayuyo",7920,4
2018-10-01 00:00:00.000,10,"envase aluminio c-10",7898,100
2018-10-01 00:00:00.000,10,"pan colacion",7840,8
2018-10-08 00:00:00.000,10,"pan colacion",7840,8
2018-10-16 00:00:00.000,10,"pan colacion",7840,8
2018-10-22 00:00:00.000,10,"pan colacion",7840,8
2018-10-23 00:00:00.000,10,"pan colacion",7840,8
2018-10-29 00:00:00.000,10,"pan colacion",7840,8
2018-10-05 00:00:00.000,10,"tortilla de trigo 25 cm",7835,60
2018-10-25 00:00:00.000,10,"lechuga fina procesada",7800,6
2018-10-30 00:00:00.000,10,"lechuga fina procesada",7800,6
2018-10-24 00:00:00.000,10,"naranja",7800,17
2018-10-12 00:00:00.000,10,"servilletas restaurant200xpaqu",7800,250
2018-10-01 00:00:00.000,10,"zanahoria juliana procesada",7630,7
2018-10-12 00:00:00.000,10,"porotos granados congelado",7628,4
2018-10-09 00:00:00.000,10,"guantes quirurgico m",7600,400
2018-10-05 00:00:00.000,10,"hielo",7588,14
2018-10-17 00:00:00.000,10,"hielo",7588,14
2018-10-25 00:00:00.000,10,"hielo",7588,14
2018-10-23 00:00:00.000,10,"frutillas",7500,7
2018-10-02 00:00:00.000,10,"mani salado",7396,4
2018-10-08 00:00:00.000,10,"aji salsa kilo",7125,12
2018-10-04 00:00:00.000,10,"leche caja litro",7102,12
2018-10-17 00:00:00.000,10,"leche caja litro",7102,12
2018-10-24 00:00:00.000,10,"leche caja litro",7102,12
2018-10-30 00:00:00.000,10,"leche caja litro",7102,12
2018-10-04 00:00:00.000,10,"leche descremada caja litro",7102,12
2018-10-17 00:00:00.000,10,"leche descremada caja litro",7102,12
2018-10-11 00:00:00.000,10,"Trufa",7044,12
2018-10-08 00:00:00.000,10,"comino molido",7020,3
2018-10-26 00:00:00.000,10,"servilletas restaurant200xpaqu",7000,250
2018-10-17 00:00:00.000,10,"cuchara plastico blanco",6980,1000
2018-10-10 00:00:00.000,10,"Muffin arandanos",6900,12
2018-10-05 00:00:00.000,10,"mostaza 1 kilo",6897,12
2018-10-22 00:00:00.000,10,"mostaza 1 kilo",6897,12
2018-10-02 00:00:00.000,10,"pan colacion",6860,7
2018-10-04 00:00:00.000,10,"pan colacion",6860,7
2018-10-05 00:00:00.000,10,"pan colacion",6860,7
2018-10-09 00:00:00.000,10,"pan colacion",6860,7
2018-10-17 00:00:00.000,10,"pan colacion",6860,7
2018-10-18 00:00:00.000,10,"pan colacion",6860,7
2018-10-19 00:00:00.000,10,"pan colacion",6860,7
2018-10-30 00:00:00.000,10,"pan colacion",6860,7
2018-10-24 00:00:00.000,10,"papel higenico",6600,4
2018-10-09 00:00:00.000,10,"pimenton rojo",6600,12
2018-10-16 00:00:00.000,10,"pimenton rojo",6600,12
2018-10-17 00:00:00.000,10,"pimenton rojo",6600,12
2018-10-22 00:00:00.000,10,"pimenton rojo",6600,12
2018-10-08 00:00:00.000,10,"coca light botella",6576,24
2018-10-26 00:00:00.000,10,"coca light botella",6576,24
2018-10-08 00:00:00.000,10,"coca zero botella",6576,24
2018-10-08 00:00:00.000,10,"tonica botella",6576,24
2018-10-11 00:00:00.000,10,"coca light botella",6574,24
2018-10-11 00:00:00.000,10,"coca zero botella",6574,24
2018-10-11 00:00:00.000,10,"ginger ale botella",6574,24
2018-10-11 00:00:00.000,10,"sprite zero botella",6574,24
2018-10-22 00:00:00.000,10,"coca light botella",6568,24
2018-10-22 00:00:00.000,10,"coca zero botella",6568,24
2018-10-22 00:00:00.000,10,"sprite botella",6568,24
2018-10-22 00:00:00.000,10,"sprite zero botella",6568,24
2018-10-19 00:00:00.000,10,"coca light botella",6519,24
2018-10-31 00:00:00.000,10,"lechuga fina procesada",6500,5
2018-10-19 00:00:00.000,10,"apio medialuna procesado",6450,5
2018-10-26 00:00:00.000,10,"apio medialuna procesado",6450,5
2018-10-30 00:00:00.000,10,"apio medialuna procesado",6450,5
2018-10-04 00:00:00.000,10,"poroto verde cong c/frances",6444,6
2018-10-17 00:00:00.000,10,"bolsa camiseta 40x50",6400,500
2018-10-01 00:00:00.000,10,"pimenton rojo",6370,13
2018-10-24 00:00:00.000,10,"pimenton rojo",6360,12
2018-10-18 00:00:00.000,10,"palmitos en tarro 800grs",6344,4
2018-10-24 00:00:00.000,10,"palmitos en tarro 800grs",6344,4
2018-10-02 00:00:00.000,10,"coca light botella",6321,24
2018-10-02 00:00:00.000,10,"coca zero botella",6321,24
2018-10-02 00:00:00.000,10,"sprite botella",6321,24
2018-10-30 00:00:00.000,10,"tortilla de trigo 25 cm",6268,48
2018-10-17 00:00:00.000,10,"coca light botella",6253,24
2018-10-17 00:00:00.000,10,"coca zero botella",6253,24
2018-10-17 00:00:00.000,10,"fanta botella",6253,24
2018-10-03 00:00:00.000,10,"coca zero botella",6216,24
2018-10-03 00:00:00.000,10,"sprite zero botella",6216,24
2018-10-02 00:00:00.000,10,"porta vaso para cafe",6200,200
2018-10-08 00:00:00.000,10,"coca botella",6191,24
2018-10-26 00:00:00.000,10,"coca botella",6191,24
2018-10-11 00:00:00.000,10,"coca botella",6189,24
2018-10-22 00:00:00.000,10,"brocoli",6000,5
2018-10-08 00:00:00.000,10,"cilantro",6000,3
2018-10-16 00:00:00.000,10,"pan rallado",6000,5
2018-10-08 00:00:00.000,10,"papa cubo fresca",6000,8
2018-10-11 00:00:00.000,10,"papa cubo fresca",6000,8
2018-10-16 00:00:00.000,10,"papa cubo fresca",6000,8
2018-10-17 00:00:00.000,10,"papa cubo fresca",6000,8
2018-10-22 00:00:00.000,10,"papa cubo fresca",6000,8
2018-10-05 00:00:00.000,10,"papas enteras procesadas",6000,8
2018-10-12 00:00:00.000,10,"papas enteras procesadas",6000,8
2018-10-26 00:00:00.000,10,"papas enteras procesadas",6000,8
2018-10-04 00:00:00.000,10,"papel higenico",6000,6
2018-10-02 00:00:00.000,10,"pimenton rojo",6000,12
2018-10-09 00:00:00.000,10,"guantes quirurgico m",5997,300
2018-10-01 00:00:00.000,10,"bolsa camiseta 40x50",5990,500
2018-10-02 00:00:00.000,10,"coca botella",5951,24
2018-10-16 00:00:00.000,10,"espinacas",5940,3
2018-10-17 00:00:00.000,10,"coca botella",5887,24
2018-10-03 00:00:00.000,10,"pan colacion",5880,6
2018-10-11 00:00:00.000,10,"pan colacion",5880,6
2018-10-12 00:00:00.000,10,"pan colacion",5880,6
2018-10-26 00:00:00.000,10,"pan colacion",5880,6
2018-10-04 00:00:00.000,10,"pimenton rojo",5880,12
2018-10-03 00:00:00.000,10,"coca botella",5853,24
2018-10-30 00:00:00.000,10,"pimenton rojo",5760,12
2018-10-02 00:00:00.000,10,"cochayuyo",5700,3
2018-10-24 00:00:00.000,10,"guantes quirurgico s",5700,300
2018-10-09 00:00:00.000,10,"envase aluminio c-18",5699,60
2018-10-16 00:00:00.000,10,"cochayuyo",5640,3
2018-10-29 00:00:00.000,10,"zanahoria entera pelada",5560,6
2018-10-03 00:00:00.000,10,"mineral sin gas",5528,24
2018-10-08 00:00:00.000,10,"mineral con gas",5521,24
2018-10-08 00:00:00.000,10,"mineral sin gas",5521,24
2018-10-11 00:00:00.000,10,"mineral con gas",5519,24
2018-10-11 00:00:00.000,10,"mineral sin gas",5519,24
2018-10-22 00:00:00.000,10,"mineral sin gas",5514,24
2018-10-03 00:00:00.000,10,"zanahoria juliana procesada",5450,5
2018-10-04 00:00:00.000,10,"cilantro",5400,3
2018-10-30 00:00:00.000,10,"cochayuyo",5400,3
2018-10-03 00:00:00.000,10,"espinacas",5400,3
2018-10-23 00:00:00.000,10,"espinacas",5400,3
2018-10-29 00:00:00.000,10,"espinacas",5400,3
2018-10-02 00:00:00.000,10,"manzana",5400,6
2018-10-03 00:00:00.000,10,"papa cubo fresca",5360,8
2018-10-17 00:00:00.000,10,"mineral con gas",5250,24
2018-10-17 00:00:00.000,10,"mineral sin gas",5250,24
2018-10-05 00:00:00.000,10,"papa cubo fresca",5250,7
2018-10-10 00:00:00.000,10,"papa cubo fresca",5250,7
2018-10-12 00:00:00.000,10,"papa cubo fresca",5250,7
2018-10-19 00:00:00.000,10,"papa cubo fresca",5250,7
2018-10-26 00:00:00.000,10,"papa cubo fresca",5250,7
2018-10-05 00:00:00.000,10,"lechuga fina procesada",5200,4
2018-10-26 00:00:00.000,10,"lechuga fina procesada",5200,4
2018-10-29 00:00:00.000,10,"papa cubo fresca",5200,8
2018-10-30 00:00:00.000,10,"papas enteras procesadas",5200,8
2018-10-09 00:00:00.000,10,"bolsa camiseta 40x50",5196,400
2018-10-05 00:00:00.000,10,"apio medialuna procesado",5160,4
2018-10-25 00:00:00.000,10,"apio medialuna procesado",5160,4
2018-10-26 00:00:00.000,10,"aceitunas negra con cuesco",5043,3
2018-10-23 00:00:00.000,10,"vaso segafredo 4 oz",5000,100
2018-10-09 00:00:00.000,10,"bolsa porcionadora 15x20 tranp",4990,1000
2018-10-03 00:00:00.000,10,"cloro",4990,25
2018-10-17 00:00:00.000,10,"cloro",4990,25
2018-10-31 00:00:00.000,10,"cloro",4990,25
2018-10-02 00:00:00.000,10,"antigrasa desengrasante",4950,5
2018-10-12 00:00:00.000,10,"antigrasa desengrasante",4950,5
2018-10-04 00:00:00.000,10,"masa de empanadas",4900,50
2018-10-22 00:00:00.000,10,"masa de empanadas",4900,50
2018-10-10 00:00:00.000,10,"pan colacion",4900,5
2018-10-24 00:00:00.000,10,"pan colacion",4900,5
2018-10-31 00:00:00.000,10,"pan colacion",4900,5
2018-10-01 00:00:00.000,10,"riñones",4879,3
2018-10-02 00:00:00.000,10,"esponja de acero",4750,50
2018-10-26 00:00:00.000,10,"esponja de acero",4750,50
2018-10-02 00:00:00.000,10,"papa chaucha fresca",4690,7
2018-10-24 00:00:00.000,10,"azucar flor",4575,5
2018-10-01 00:00:00.000,10,"salsa de tomate 200 gr",4560,24
2018-10-18 00:00:00.000,10,"salsa de tomate 200 gr",4560,24
2018-10-12 00:00:00.000,10,"leche evaporada lata",4530,6
2018-10-04 00:00:00.000,10,"naranja",4500,6
2018-10-01 00:00:00.000,10,"sal sachet 1 grs",4480,2000
2018-10-03 00:00:00.000,10,"acelga tira",4400,4
2018-10-16 00:00:00.000,10,"acelga tira",4400,4
2018-10-29 00:00:00.000,10,"acelga tira",4400,4
2018-10-08 00:00:00.000,10,"zanahoria juliana procesada",4360,4
2018-10-11 00:00:00.000,10,"zanahoria juliana procesada",4360,4
2018-10-17 00:00:00.000,10,"zanahoria juliana procesada",4360,4
2018-10-23 00:00:00.000,10,"zanahoria juliana procesada",4360,4
2018-10-30 00:00:00.000,10,"lechuga fina procesada",4233,3
2018-10-08 00:00:00.000,10,"aceite para cocinar",4180,6
2018-10-26 00:00:00.000,10,"betarraga cubo procesada",4035,3
2018-10-01 00:00:00.000,10,"guantes quirurgico m",3998,200
2018-10-03 00:00:00.000,10,"antigrasa desengrasante",3925,5
2018-10-08 00:00:00.000,10,"kiwi",3920,4
2018-10-25 00:00:00.000,10,"pan colacion",3920,4
